wavelength,Back_ButMonm,Belly_ButMonm,Breast_ButMonm,Crissum_ButMonm,Crown_ButMonm,DorTail_ButMonm,Patch10_ButMonm,Patch11_ButMonm,Patch12_ButMonm,Patch13_ButMonm,Rump_ButMonm,Throat_ButMonm,WingTip_ButMonm
239.67,-18.8235333333,-15.4061333333,-23.3053333333,-25.5462,-12.8292,-15.1260833333,-18.1513333333,-21.6245333333,0.840199999998,-18.5434,-14.2856,-23.5292666667,-17.535
240.04,-18.5784,-16.0294666667,-23.6274666667,-25.4412,-12.5000666667,-16.054,-19.3627333333,-20.8333333334,-1.2254,-17.8432,-13.7745333333,-23.3332666667,-17.3038
240.42,-19.009,-17.1172,-24.955,-26.2611666667,-13.4684666667,-17.06075,-20.0900666667,-21.6216,-1.93693333334,-18.8288,-13.4234666667,-23.3783333333,-19.4144
240.79,-18.1070666667,-16.0494,-23.5804,-24.6091,-12.3869333333,-15.9465,-19.5061333333,-20.7407333333,-0.411600000001,-17.2428666667,-10.9465333333,-21.4403333333,-17.3252
241.17,-15.4696,-13.5175333333,-21.2155333333,-21.676,-11.3812,-13.582,-17.0166,-18.3426,1.39973333333,-14.5488,-8.91346666667,-19.337,-15.7275333333
241.54,-11.7398,-9.91879999999,-16.8782,-18.1463,-8.87786666668,-10.5285833333,-13.5610666667,-15.0244,3.64233333333,-10.6342,-5.65853333334,-15.6746666667,-12.2602
241.92,-9.73693333332,-8.97679999999,-15.7308666667,-16.6811666667,-8.80120000001,-10.19725,-12.2807333333,-13.8304,3.88886666667,-9.09366666668,-4.64913333333,-14.9122666667,-10.234
242.29,-8.16586666666,-6.77366666666,-14.4042,-14.3373333333,-7.17526666667,-8.86875,-10.2008666667,-12.075,5.087,-7.22899999999,-3.64126666667,-13.4671333333,-7.95186666666
242.67,-7.36166666667,-5.86866666667,-13.7967333333,-12.8442666667,-5.79153333334,-8.23675000001,-9.16353333333,-11.2225333333,5.40546666667,-5.71426666666,-2.677,-13.2561333333,-7.23293333334
243.05,-7.89020000001,-5.44306666667,-13.8326666667,-11.9851,-5.49306666666,-8.17716666668,-8.06500000001,-10.6865333333,5.81760000001,-4.9938,-2.0474,-12.4844666667,-6.6916
243.42,-8.21479999999,-5.36833333334,-14.2571333333,-11.7602333333,-5.86766666666,-8.33341666666,-7.36573333333,-11.0610666667,6.51693333332,-4.41946666667,-2.77153333333,-12.9088,-6.69166666667
243.80,-7.926,-5.06173333333,-14.3457333333,-10.8889,-5.75306666666,-6.97541666668,-6.49380000001,-10.3211333333,6.963,-3.8518,-2.71606666667,-11.7036,-6.32113333333
244.17,-8.42093333335,-5.21293333334,-15.0625333333,-10.6892333333,-6.06519999999,-6.82949999999,-5.31333333334,-11.2280666667,7.56886666667,-3.98493333333,-2.70673333333,-11.0526666666,-6.5666
244.55,-8.66166666665,-4.86626666667,-14.3064,-10.5718,-5.79073333333,-6.26525,-4.89066666667,-11.4355333333,7.71286666667,-3.4792,-2.48173333333,-10.1702,-5.96113333333
244.92,-6.73613333333,-3.95820000001,-12.5463333333,-8.70370000001,-4.39799999999,-5.2085,-3.51853333333,-9.99999999999,8.74986666667,-1.57406666667,-1.3194,-8.58799999999,-4.53693333333
245.30,-6.27586666667,-4.12593333333,-12.0738,-8.24103333333,-3.95233333333,-5.1845,-3.58293333333,-9.38106666667,8.44733333333,-1.10753333333,-1.2378,-8.55586666665,-3.40926666667
245.67,-5.23966666667,-4.07746666666,-11.4168666667,-7.32933333333,-3.81253333333,-4.99475,-3.01733333333,-8.46080000001,8.95000000001,-0.183466666666,-0.305799999999,-7.68593333332,-2.6504
246.05,-3.77460000001,-3.3616,-9.53999999999,-5.78406666667,-2.32873333333,-3.47425,-1.69026666667,-7.06106666667,9.878,1.14553333334,1.40846666667,-6.216,-2.2534
246.42,-3.35086666666,-3.81946666667,-9.0278,-5.4688,-2.25693333333,-3.16841666667,-1.6146,-6.77093333333,9.72219999999,1.8922,2.20486666667,-5.5208,-2.30906666667
246.79,-2.4346,-3.11846666667,-7.876,-4.94033333333,-1.782,-2.34691666667,-0.954599999999,-5.88713333333,9.9284,2.38653333333,3.13453333333,-4.37546666667,-1.8138
247.17,-1.5178,-2.50013333333,-6.51793333333,-4.4049,-1.25,-1.33925,-0.744,-4.82146666667,10.2380666667,3.21426666667,3.89886666667,-3.63106666667,-1.08633333333
247.54,-0.9928,-2.34046666667,-6.00013333333,-4.10653333333,-1.305,-1.1525,-0.737533333333,-4.3122,10.2411333333,3.4184,4.51066666666,-3.1774,-0.453866666669
247.92,-0.8732,-2.4672,-6.0706,-4.56693333333,-1.8434,-1.76716666666,-1.1504,-4.53226666667,9.9932,3.34033333333,4.58766666667,-3.71453333333,-0.762266666666
248.29,0.134666666667,-1.61613333333,-5.0102,-3.8384,-0.942800000002,-0.959583333333,-0.646466666667,-3.4884,10.4781333333,4.16153333334,5.37373333333,-3.1784,0.107733333332
248.67,0.944733333332,-1.06613333333,-4.26446666667,-3.17803333333,-0.256266666666,-0.657833333335,-0.054,-2.65853333333,10.8366666667,5.07413333333,5.84346666667,-2.79353333333,0.647733333333
249.04,-0.056133333332,-1.72633333333,-4.78593333334,-4.06323333333,-1.13673333333,-1.31583333333,-0.659533333333,-3.18606666667,10.0351333333,4.37893333333,5.20713333333,-3.81753333333,-0.154333333334
249.42,-0.059266666668,-1.5888,-4.49893333333,-4.19456666667,-0.965133333334,-1.13216666667,-0.3118,-3.3258,10.2449333333,4.64726666667,5.83513333333,-3.40006666666,-0.668133333333
249.79,-1.54346666667,-2.514,-5.903,-5.25073333333,-2.0048,-2.22758333334,-1.46386666666,-4.50293333333,9.40333333334,3.86633333333,4.70973333334,-4.67793333333,-2.0048
250.17,-2.47173333333,-2.80253333333,-6.87546666667,-5.92686666667,-2.87193333333,-2.98083333333,-2.45446666666,-5.0304,8.79033333333,3.69026666667,4.17753333333,-5.1524,-2.36726666667
250.54,-4.02673333333,-3.79573333333,-8.40086666667,-7.38916666667,-4.2582,-4.50366666666,-4.1618,-6.66673333333,7.61086666667,1.92673333333,2.7554,-6.8402,-3.69946666667
250.92,-4.50733333333,-4.3396,-8.80493333333,-7.76729999999,-4.61206666667,-4.97908333332,-4.50733333333,-7.50506666666,7.86173333333,1.99153333333,2.4318,-7.02313333333,-3.66873333333
251.29,-3.24573333333,-3.13586666667,-8.04819999999,-6.21710000001,-3.3992,-4.41333333333,-3.37706666667,-7.17120000001,8.94739999999,2.98233333333,3.11406666667,-6.3378,-2.87273333333
251.66,-2.65333333333,-2.49726666667,-7.55846666667,-5.46263333333,-2.1852,-4.125,-2.78706666667,-6.64433333333,9.29766666666,3.16613333333,3.65666666667,-6.59966666667,-2.96533333333
252.04,-2.63939999999,-2.02493333333,-6.75780000001,-4.9717,-1.22866666667,-4.01025,-2.57113333334,-6.8942,9.53353333334,3.6632,3.7088,-5.9158,-2.61653333334
252.41,-3.74106666667,-3.86086666667,-8.27340000001,-6.61863333333,-2.92566666666,-6.08508333334,-4.70026666666,-8.80093333333,8.1534,2.18233333333,1.9426,-7.98559999999,-4.2926
252.79,-4.21039999999,-4.4862,-9.19813333334,-6.89226666667,-3.53393333333,-6.95483333333,-5.61406666667,-9.89973333334,7.76940000001,1.5788,1.67913333333,-8.59646666667,-4.51113333333
253.16,-2.18893333333,-2.23886666667,-7.46260000001,-5.087,-1.79113333333,-5.41033333334,-4.10446666667,-8.15926666667,9.82586666667,3.18406666667,3.08466666667,-6.26873333334,-2.51233333333
253.54,-3.10606666667,-3.18179999999,-8.88893333335,-6.0859,-2.82846666667,-6.97608333333,-5.63133333333,-8.88893333334,8.76259999999,1.89393333333,1.3636,-7.72726666666,-2.92926666667
253.91,-1.58839999999,-1.71866666667,-7.13533333334,-4.54423333333,-0.9896,-4.91541666667,-4.24473333333,-7.4218,10.2344666667,2.86466666667,2.8126,-6.56246666667,-1.38013333333
254.28,-1.62013333333,-1.67333333333,-6.4276,-4.54166666667,-0.663933333334,-5.37841666667,-3.87780000001,-7.48993333333,10.3852,2.54986666666,2.47,-6.56046666666,-1.142
254.66,-0.468333333328,-1.29486666667,-5.78506666666,-4.32506666667,0.220333333333,-5.13091666666,-2.94766666667,-6.85946666667,11.5151333333,3.71893333333,3.22306666667,-5.45453333333,-0.192866666666
255.03,-1.92986666667,-2.573,-7.51466666666,-6.43276666667,-1.43266666666,-6.90791666666,-4.73686666667,-8.30406666667,10.4971333333,2.33926666666,1.34506666667,-7.39766666668,-1.52053333333
255.41,-5.22933333334,-5.44340000001,-10.3058,-9.75536666667,-4.09786666666,-9.59458333335,-7.1866,-10.9174,7.15586666666,0.0306,-1.37633333333,-9.75533333333,-3.6698
255.78,-5.10899999999,-5.32706666667,-10.4672666667,-9.89093333333,-4.23673333333,-9.42366666664,-7.25859999999,-11.3084666667,6.57333333333,0.124533333334,-1.86906666667,-8.31773333333,-2.92826666667
256.15,-2.0184,-2.81340000001,-7.95099999999,-7.15606666667,-2.35479999999,-6.99541666667,-3.88366666667,-8.74620000001,9.35780000001,3.3334,1.07040000001,-5.10693333333,0.214066666669
256.53,0.236066666668,-0.088533333334,-5.42786666665,-3.84973333333,0.413066666666,-4.20358333333,-0.0885999999986,-5.4572,12.5368666667,6.4602,4.12986666667,-1.50446666667,3.00893333333
256.90,0.633666666672,0.0549999999994,-4.95873333333,-2.98893333333,0.055,-4.13216666667,0.798933333333,-4.93113333333,12.8924666667,5.72993333334,4.54553333333,-1.12946666667,2.7824
257.28,1.23273333333,-0.528266666668,-4.55360000001,-2.98103333333,-0.0251333333334,-3.80508333333,0.805066666667,-5.28306666667,12.2012666666,5.68539999999,4.93086666666,-1.132,2.0126
257.65,2.49460000001,0.529799999999,-2.2516,-1.65566666667,1.19213333333,-1.71083333333,2.16333333333,-3.66453333333,13.0904666667,7.042,6.90946666667,0.9494,3.28913333333
258.02,2.16566666666,-0.320133333333,-2.65533333333,-2.3446,0.452066666668,-2.35408333333,1.8644,-3.72873333333,11.9584666667,6.06399999999,6.47826666666,0.715533333332,2.61773333333
258.40,2.48986666666,-0.112399999999,-2.2972,-2.11246666667,0.417733333332,-1.28508333334,1.9598,-3.13253333333,12.0962,6.20073333334,6.98800000001,0.996,2.5704
258.77,3.2366,0.940599999999,-1.18973333333,-0.947399999999,1.148,-0.172833333333,2.73853333333,-1.65966666667,12.7524,6.79119999999,7.74546666667,1.86726666667,2.9736
259.15,4.56793333334,2.11106666667,0.222266666667,0.0677666666673,2.34566666667,0.987750000002,3.46913333333,-0.2098,13.5308,7.59246666667,8.9754,2.83953333333,3.83946666667
259.52,5.52753333334,2.94413333333,1.19573333333,1.05466666667,2.74106666667,1.84716666666,4.0948,0.868599999999,14.4501333333,8.22340000001,10.0508666667,3.4518,4.43306666667
259.89,5.4984,2.78673333334,1.447,1.09316666667,2.58306666667,1.79508333334,4.13713333333,1.26473333333,14.3728666667,8.29586666667,10.2357333333,3.46193333333,4.28746666667
260.27,5.21786666667,2.7086,1.16533333333,0.724399999999,2.23633333333,1.52233333333,3.6744,1.33326666667,13.9736,7.811,10.1417333333,2.92926666667,4.0
260.64,4.97926666667,2.60293333333,1.23446666667,0.658533333335,1.9444,1.44033333333,3.251,1.15213333333,13.5288,7.7882,9.94866666667,2.73673333334,3.78586666667
261.01,5.64973333333,2.97893333333,1.85926666667,1.09903333333,2.43446666667,2.43966666667,3.80066666667,1.81813333333,13.7954666666,8.45406666666,10.6522666667,3.3076,4.56093333333
261.39,5.0128,2.5272,1.5496,0.7592,1.9032,2.093,3.484,1.5912,13.0940666667,7.98740000001,10.2962666666,2.9744,4.4512
261.76,5.48333333333,2.56746666667,1.8066,1.29956666667,1.8488,2.09958333333,3.76133333333,1.83833333333,13.0797333334,7.96626666667,10.3646,3.03226666667,4.60646666667
262.13,5.94606666667,3.00666666667,2.3874,1.67813333333,2.09453333333,2.22408333333,4.1554,2.24106666667,13.5360666667,8.47973333333,10.7656666667,3.4458,5.12386666667
262.51,6.26226666667,3.5786,2.80633333333,2.1079,2.32846666667,2.29791666667,4.36273333333,2.42646666667,13.8604666667,8.68873333333,10.956,3.9216,5.49
262.88,6.14846666667,3.49,2.63106666666,2.02453333333,1.6632,1.92575,4.06253333333,1.84046666667,13.4014,8.24793333333,10.6474,3.38113333333,5.61673333333
263.25,6.82966666667,4.51853333333,3.46666666667,3.26666666667,1.82226666667,2.48141666667,5.22973333333,2.66666666667,13.7925333333,9.08153333333,11.0666666667,4.2074,6.48899999999
263.63,7.50013333333,4.83666666667,3.66013333333,3.75806666667,1.86266666667,2.71633333334,5.75173333334,3.07186666666,14.2483333333,9.16666666667,10.9641333333,4.99993333333,7.10793333333
264.00,8.81886666667,6.08913333333,4.44453333333,4.8031,2.62473333333,3.63091666667,6.63166666666,3.8146,15.7480666667,9.8688,11.4786,5.66926666667,7.92653333334
264.37,9.6572,6.2622,5.24186666667,5.5322,3.518,4.77141666666,7.54613333333,4.62613333333,16.394,10.5718,11.9085333333,6.86013333333,8.74233333335
264.75,10.3584666667,6.77413333333,5.51973333333,5.57336666667,3.78126666666,5.15241666667,8.27959999999,5.41226666667,16.9356,10.4480666667,12.5447333333,7.27593333332,9.06819999999
265.12,8.7478,5.94373333333,4.4092,4.00353333333,2.57493333333,3.65958333334,7.01946666667,4.3738,16.1024,9.15339999999,11.4108,5.96113333333,7.31926666666
265.49,9.50133333333,6.82413333333,4.9694,4.61063333333,3.25466666667,4.112,7.48900000001,5.24946666667,17.0253333333,9.92113333335,11.881,6.36926666667,7.55906666667
265.87,10.5128666667,8.34193333333,6.13686666666,5.35896666667,4.8034,5.107,8.51280000001,6.54686666667,18.1538,11.4017333333,12.8718,7.43586666666,8.22213333333
266.24,10.3324666667,8.06173333333,5.67726666667,5.30416666667,4.931,5.1905,8.17513333333,6.63419999999,17.9399333333,11.0139333333,12.7819333333,7.68859999999,7.98053333333
266.61,11.3909333333,8.59366666667,6.29366666667,6.57343333333,5.76526666667,6.08016666666,8.82680000001,7.75459999999,18.5548,11.8258,13.6596666667,8.1896,8.88886666667
266.98,11.6143333333,8.47526666667,6.59186666665,6.42003333333,5.94913333333,6.05375,8.75926666667,8.17626666667,18.4154666667,11.9134,13.9013333333,8.3258,8.77433333333
267.36,10.7971333333,7.7536,5.89853333333,5.86953333333,5.3768,5.43483333333,7.8986,7.4058,18.0,11.4202666667,13.5942,7.76813333333,8.34773333333
267.73,10.1776666666,7.20673333333,5.52953333333,5.24523333333,5.18833333333,4.61975,7.40593333333,6.63826666667,17.484,11.1158666667,13.1769333333,7.4342,7.71853333333
268.10,9.59286666667,6.85993333333,5.36906666667,4.8791,4.96886666667,4.41675,7.14966666666,6.30766666667,16.853,10.6694,13.1816,7.38453333333,7.45339999999
268.48,8.54986666668,6.13053333333,4.4124,4.14426666667,3.90366666667,3.31616666667,6.11699999999,5.3058,15.8625333333,9.60820000001,12.0825333333,6.02066666667,6.17193333333
268.85,8.323,5.64,4.24373333333,3.74403333333,3.76453333333,3.33675,5.81793333334,5.05126666666,15.77,9.3634,11.8548666667,5.90006666667,6.18766666667
269.22,9.68606666666,6.69326666667,5.51766666667,4.7027,5.0634,4.49225,6.7334,6.46613333333,16.7134,10.5678,12.7586666667,7.18766666667,7.58846666666
269.59,9.1908,6.35606666667,5.13906666667,4.1099,4.69906666667,4.4175,6.343,6.33006666666,16.4788666667,9.95446666668,12.4531333333,6.95153333333,7.28806666667
269.97,7.69226666667,5.4102,3.8974,2.82676666667,3.2436,3.26933333334,5.10239999999,5.50006666667,15.6154666667,8.62813333333,11.3974,5.83333333333,6.5256
270.34,7.74413333333,5.8174,4.1698,2.83896666667,3.2954,3.61225,5.27253333333,5.7542,15.8046666667,9.08746666665,11.4576,5.55126666667,6.4892
270.71,7.65573333333,5.6044,3.98053333333,2.49703333333,3.13806666667,3.51041666667,5.37246666666,5.72646666667,15.3968,9.05979999999,10.9646666667,5.43353333333,6.16613333333
271.09,6.95493333333,5.045,3.30333333333,1.82596666667,2.61866666667,3.18308333333,4.72073333333,5.17726666667,14.8468,8.70866666667,10.6665333333,4.6606,5.35733333333
271.46,7.17953333333,4.95353333333,3.5314,1.77746666667,2.7506,3.62766666667,4.93,5.33806666667,15.0232,8.62473333333,10.7342666667,4.65033333333,5.25646666667
271.83,7.54646666667,5.3242,4.02713333333,2.19963333333,3.06826666667,4.357,5.313,6.0124,15.2509333333,8.88879999999,11.4156666667,4.828,5.7078
272.20,7.78873333333,5.5666,4.24646666667,2.36513333333,3.26726666667,4.60658333333,5.70953333333,6.40246666667,15.4896,9.131,11.6612,4.8184,5.81946666667
272.58,8.18913333335,5.56813333333,4.6546,2.55026666667,3.57793333333,4.90758333333,6.0576,6.7538,15.7803333333,9.62479999999,12.0717333333,5.15493333333,6.03586666667
272.95,9.43913333334,6.83593333333,5.84126666667,3.8889,4.85713333333,5.87308333333,7.37560000001,7.86246666666,16.8042666666,10.6562,13.1852,6.127,7.0158
273.32,9.71526666667,7.31013333333,6.40293333334,4.52006666667,5.22146666667,6.38183333333,7.93253333333,8.11193333333,17.3312666667,11.1497333333,13.5548666667,6.3714,7.34180000001
273.69,10.7708666667,8.16593333334,7.31533333333,5.74153333333,6.03933333333,7.36316666667,9.18673333335,8.93139999999,18.1393333333,12.0999333333,14.4710666667,7.1026,8.26160000001
274.06,11.2729333333,8.36033333333,7.36786666667,6.21906666667,6.4508,7.71316666667,9.83820000001,9.07226666667,18.2524,12.4164,14.8328,7.24913333334,8.2956
274.44,12.0304,8.96860000001,8.23013333333,7.19329999999,7.07926666667,8.31975,10.6732666667,9.65246666667,18.8816666667,12.8882666667,15.5808666667,7.82846666667,9.20733333333
274.81,12.1425333333,9.05953333333,8.60333333333,7.34016666667,6.9894,8.52816666666,10.5954,9.70506666667,19.0650666667,12.8768666667,16.0822666667,8.069,9.4046
275.18,12.6510666667,9.57493333334,9.42946666669,8.08163333333,7.4384,9.35416666666,11.454,10.4585333333,19.5414666667,13.4004,16.5660666667,8.68013333333,10.302
275.55,12.5497333333,9.57406666666,9.40379999999,7.98983333334,7.37086666667,9.18508333334,11.3913333333,10.3919333333,19.1482,13.322,16.3998,8.35886666667,10.1646666667
275.93,12.7778,10.0578,9.80320000001,8.39120000001,7.77773333333,9.54841666666,11.794,10.5902666667,19.3519333333,13.4722,16.6898666667,8.53013333333,10.3355333334
276.30,12.7432666667,9.94693333333,9.54573333332,8.60183333333,7.65786666667,9.54274999999,11.6814,10.5251333333,19.0913333333,13.3922,16.4011333333,8.413,10.2654666667
276.67,12.8067333333,10.2812666667,9.79053333333,8.70740000001,7.8396,9.82933333334,12.0168,10.8437333333,19.3178,13.7282666667,16.7206,8.65339999999,10.6762
277.04,11.4841333333,9.23353333335,8.52793333334,7.59736666667,6.78833333333,8.86558333333,10.7542,9.72013333333,18.1508666667,12.6155333333,15.4744,7.45746666667,9.45253333332
