wavelength,Back_SchMelf,Belly_SchMelf,Breast_SchMelf,Crissum_SchMelf,Crown_SchMelf,DorTail_SchMelf,Rump_SchMelf,Throat_SchMelf,WingTip_SchMelf
256.15,-3.1686,-2.85113333333,-3.70773333333,-4.157,-2.30626666667,-1.12313333333,-2.70305,-2.52153333333,-0.033000000002
256.53,-3.39413333333,-3.0182,-3.8276,-4.3134,-2.35326666667,-1.18813333333,-3.13391666667,-2.862,-0.462566666666
256.90,-1.9032,-1.70973333333,-2.242,-2.89246666667,-1.10746666667,0.333400000002,-1.83526666667,-1.61293333333,0.680133333333
257.28,-1.27966666667,-1.57733333333,-1.60226666666,-2.48026666667,-0.828333333334,0.9102,-1.36719166667,-1.10116666667,1.31193333333
257.65,-0.766666666666,-0.925533333333,-1.17646666667,-1.73166666667,-0.515466666668,1.37256666667,-0.885191666667,-0.522166666667,1.90133333333
258.02,-0.738133333335,-0.925666666665,-1.06213333333,-1.8434,-0.7224,1.27886666667,-1.17800833333,-0.452933333333,2.01916666667
258.40,0.0066666666666,-0.230800000001,-0.334133333333,-0.905599999999,-0.1336,2.3643,-0.380133333333,0.484466666666,2.84043333333
258.77,-0.176599999999,-0.385866666667,-0.512533333332,-1.06053333333,-0.306400000001,2.34653333333,-0.671708333334,0.254933333333,2.73243333333
259.15,0.0290666666666,-0.215533333333,-0.382933333333,-0.840266666667,-0.329866666667,2.4612,-0.612616666667,0.305766666665,2.92243333333
259.52,0.228466666667,0.0416666666673,-0.157133333334,-0.491266666667,-0.159666666667,2.76953333333,-0.330941666666,0.589499999999,3.32976666666
259.89,0.604599999999,0.435466666667,0.2108,-0.083333333334,0.187533333333,3.19323333333,-0.0703166666666,1.03643333333,3.90913333333
260.27,0.640866666665,0.478399999999,0.253666666667,1.33999686347e-12,0.220333333335,3.42686666667,-0.071283333333,1.08496666667,4.13993333333
260.64,0.454133333334,0.390333333333,0.107533333334,-0.078933333334,0.111799999999,3.34856666667,-0.129141666667,0.966333333335,4.1099
261.01,-0.0659999999986,-0.046133333334,-0.362800000001,-0.538600000002,-0.426599999999,2.8275,-0.627799999999,0.510133333333,3.70933333333
261.39,-0.529066666667,-0.301400000001,-0.593866666667,-0.774599999999,-0.799333333333,2.49716666667,-0.961658333334,0.195200000001,3.34336666667
261.76,-0.711866666667,-0.605599999999,-0.674933333333,-1.001,-1.105,2.2862,-1.21273333333,0.002333333334,3.07913333333
262.13,-0.617333333331,-0.564066666666,-0.624599999999,-0.917533333333,-1.12093333333,2.40736666667,-1.01069166667,0.121166666667,3.07926666667
262.51,-1.5018,-1.3132,-1.38226666667,-1.914,-1.9166,1.66403333333,-1.94093333333,-0.701766666667,2.2355
262.88,-1.961,-1.7878,-1.75546666667,-2.416,-2.39826666667,1.3313,-2.30655833333,-0.904233333333,1.80673333333
263.25,-2.75666666667,-2.611,-2.39393333334,-3.05473333333,-2.96086666667,0.843733333333,-3.02765833334,-1.56923333333,1.1581
263.63,-3.125,-3.16386666667,-3.01206666667,-3.59113333333,-3.531,0.402633333335,-3.70890833333,-2.11503333333,0.422033333334
264.00,-3.65906666667,-3.84853333333,-3.701,-4.27666666667,-4.2804,-0.172366666667,-4.37641666667,-2.86923333333,-0.456433333334
264.37,-3.87533333333,-4.1254,-4.02653333333,-4.66946666667,-4.69333333334,-0.631266666667,-4.57703333333,-3.3392,-0.839866666667
264.75,-3.18346666667,-3.38346666667,-3.25546666667,-3.89066666667,-4.00233333333,0.0817999999994,-3.999325,-2.78403333333,-0.189733333334
265.12,-2.45713333333,-2.67766666667,-2.68946666667,-3.0438,-3.25266666667,1.00796666667,-3.23826666667,-2.1028,0.714633333333
265.49,-2.56446666667,-2.94126666667,-3.17566666667,-3.337,-3.53713333333,0.9593,-3.60963333333,-2.41456666667,0.711200000001
265.87,-2.49386666667,-2.83953333333,-3.39906666667,-3.2976,-3.3878,1.08723333333,-3.62008333333,-2.46576666667,0.796299999999
266.24,-2.4352,-2.61053333333,-3.30066666667,-3.08146666667,-3.09973333333,1.0806,-3.69583333333,-2.41316666667,0.848833333334
266.61,-1.93806666667,-2.2268,-2.7558,-2.42166666667,-2.65826666667,1.2699,-3.08428333333,-2.03896666667,1.216
266.98,-1.51766666667,-1.96186666667,-2.47346666667,-1.99906666667,-2.50366666667,1.33933333333,-2.88913333333,-1.8914,1.47056666667
267.36,-0.9062,-1.43933333333,-1.92673333333,-1.5604,-2.1558,1.59803333333,-2.36296666667,-1.4967,2.07873333333
267.73,-0.923800000001,-1.44766666667,-1.8888,-1.619,-2.21586666667,1.57,-2.273575,-1.6223,2.18723333333
268.10,-0.733466666665,-1.11113333333,-1.6126,-1.28126666667,-1.83533333333,1.68196666667,-2.0729,-1.2953,2.38316666667
268.48,-0.766933333335,-1.27333333333,-1.6522,-1.39453333333,-1.7826,1.50066666667,-2.199175,-1.2111,2.2526
268.85,-0.926333333334,-1.60386666667,-1.9154,-1.8046,-2.00233333333,1.21103333333,-2.50601666667,-1.32793333333,1.86146666667
269.22,-0.740733333333,-1.56146666667,-1.87846666667,-1.86373333333,-1.8666,1.1985,-2.52954166667,-1.2148,1.8267
269.59,-0.3138,-1.13353333334,-1.4038,-1.40073333333,-1.32813333333,1.6187,-2.03870833333,-0.805066666667,2.0358
269.97,0.247066666667,-0.569866666668,-0.6232,-0.710266666666,-0.603533333334,2.31993333333,-1.28340833333,-0.0759333333326,2.60636666667
270.34,0.454200000001,-0.424133333334,-0.377600000001,-0.503533333333,-0.372266666667,2.55203333333,-1.09824166667,0.095866666666,2.81336666667
270.71,0.797133333334,-0.0879333333327,-0.0479333333334,-0.175933333333,-0.111933333332,2.86686666667,-0.780291666668,0.3626,3.22936666667
271.09,0.768533333332,-0.0781333333336,-0.104133333333,-0.2684,0.0026666666674,2.87743333333,-0.880624999999,0.341266666668,3.27986666667
271.46,0.555066666667,-0.188466666667,-0.303933333333,-0.482333333331,0.0150666666666,2.83473333333,-1.05004166667,0.3303,2.96283333334
271.83,1.02593333333,0.309466666666,0.282733333333,0.0779333333334,0.631133333335,3.31253333333,-0.576866666666,1.03556666667,3.3613
272.20,1.096,0.344,0.4274,0.145800000001,0.604,3.4646,-0.428641666666,1.2022,3.4502
272.58,1.22846666667,0.648266666665,0.700066666667,0.582533333333,0.761133333333,3.80193333333,-0.231716666667,1.39636666667,3.7704
272.95,1.32166666667,0.848666666665,0.841666666667,0.955333333334,0.857933333332,3.83063333333,-0.0626499999999,1.59183333333,4.0023
273.32,1.30273333333,0.923466666667,1.01886666667,1.1724,0.986333333333,4.0278,0.104408333333,1.66906666667,4.0207
273.69,1.1052,0.737666666667,0.928466666666,1.08866666667,0.848333333332,3.9542,-0.0287916666667,1.6037,3.9143
274.06,1.0152,0.7056,0.8616,1.09433333333,0.7944,3.97306666667,-0.0180083333334,1.6476,3.93343333333
274.44,0.987333333334,0.891933333334,0.960466666667,1.22186666667,0.918866666667,4.12756666667,0.143866666667,1.69473333333,4.01403333333
274.81,0.879866666667,1.09733333333,0.902333333335,1.21233333333,1.0774,4.17073333333,0.151058333334,1.70346666667,3.99836666667
275.18,0.813333333333,1.4106,1.0724,1.43593333333,1.11073333333,4.2701,0.367583333333,1.7664,4.04126666667
275.55,0.944533333333,1.6536,1.2532,1.60113333333,1.14066666667,4.37206666667,0.630533333333,1.9127,4.2242
275.93,0.7414,1.5582,0.897800000001,1.49066666667,0.895000000001,4.30653333333,0.480833333334,1.68213333333,4.13273333333
276.30,0.0194000000012,0.846866666667,0.0276,0.7638,0.246333333333,3.6336,-0.191633333333,0.881333333333,3.48836666667
276.67,-0.256733333333,0.496466666667,-0.462733333333,0.250999999999,-0.118466666667,3.20356666667,-0.504658333334,0.524866666667,3.0315
277.04,-0.445533333332,0.120599999999,-0.850466666668,-0.135,-0.353466666666,3.02306666667,-0.555400000001,0.168233333334,2.7471
277.41,-0.487133333334,-0.0573333333333,-1.15733333333,-0.163333333334,-0.472666666668,2.74616666667,-0.647833333333,0.164766666667,2.6373
277.79,-0.0030666666674,0.3278,-0.855066666665,0.253533333334,-0.219333333333,2.89163333333,-0.326758333333,0.505833333333,2.99133333333
278.16,-0.180800000001,-0.0573333333332,-1.28053333333,-0.175333333334,-0.654733333334,2.39733333333,-0.797341666667,-0.023,2.62266666667
278.53,-0.0802,-0.2234,-1.45773333333,-0.369333333333,-0.841866666667,2.2509,-0.945724999999,-0.1117,2.46826666667
278.90,0.204400000001,-0.119,-1.28553333333,-0.289466666666,-0.692666666666,2.543,-0.860841666667,0.214333333333,2.63516666667
279.27,0.685133333333,0.1476,-0.999733333332,-0.0557333333342,-0.239466666667,2.91153333334,-0.492899999999,0.790866666665,3.05906666667
279.64,0.538999999999,-0.0190666666668,-1.1302,-0.0931333333334,-0.311999999999,2.83256666667,-0.662641666667,0.621166666665,2.95293333333
280.02,0.655333333333,0.0350000000001,-0.857600000001,0.0243333333332,-0.126733333334,2.90596666667,-0.548783333333,0.792899999999,2.94093333333
280.39,1.233,0.5928,-0.106666666667,0.697133333334,0.499400000001,3.423,-0.0590583333326,1.34613333333,3.40623333333
280.76,1.6854,0.947133333333,0.474733333333,1.24833333333,0.977066666667,3.88966666667,0.349866666667,1.74956666667,3.75663333333
281.13,2.01886666667,1.31806666667,0.978733333332,1.59886666667,1.41093333333,4.27916666667,0.663424999999,2.06756666667,4.11683333333
281.50,2.5366,1.993,1.59813333333,1.95273333333,1.9102,4.97753333333,1.148875,2.50243333333,4.59803333333
281.87,2.37173333333,1.92093333333,1.53306666667,1.70493333333,1.76546666667,4.89086666667,1.10024166667,2.3879,4.49713333333
282.25,2.5044,2.2606,1.68746666667,1.89953333333,1.93566666667,5.03786666667,1.30463333333,2.607,4.79873333333
282.62,2.70486666667,2.55966666667,2.02046666667,2.20106666667,2.21866666667,5.34296666667,1.58606666667,2.89753333333,5.12276666667
282.99,2.55813333333,2.52606666667,1.9898,2.23853333334,2.12713333333,5.26953333333,1.47896666667,2.87983333333,5.00716666667
283.36,2.60826666667,2.58113333333,2.1028,2.3638,2.07793333333,5.36866666667,1.50428333333,2.8796,5.03623333333
283.73,2.98793333333,2.8996,2.4176,2.769,2.3314,5.5602,1.81924166667,3.22086666667,5.4538
284.10,3.0926,3.00946666667,2.46646666666,2.83186666667,2.36986666667,5.51376666666,1.96235833333,3.2472,5.68276666667
284.47,3.34466666667,3.309,2.62466666667,3.02213333334,2.51213333333,5.68233333333,2.24464166667,3.4449,5.92803333333
284.85,3.4128,3.5792,2.75313333333,3.1096,2.6418,5.8043,2.40364166667,3.51683333333,6.1213
285.22,3.57893333333,3.8248,2.98253333333,3.273,2.801,6.02923333333,2.576575,3.71166666667,6.35336666667
285.59,3.34653333333,3.60526666667,2.75886666667,3.17066666667,2.60033333333,5.68033333333,2.38524166666,3.51363333333,6.16173333333
285.96,3.6416,3.96013333333,3.11853333333,3.63286666667,2.92826666667,6.02946666666,2.67315,3.87356666667,6.4754
286.33,3.80826666667,4.03446666667,3.24873333333,3.82213333333,3.1312,6.24173333333,2.8234,4.00176666667,6.58276666667
286.70,3.735,3.93866666667,3.05433333333,3.7074,2.98006666667,6.0931,2.71221666667,3.94236666667,6.4758
287.07,3.74173333333,3.8476,2.9614,3.6358,2.86233333333,5.9115,2.66481666667,3.7696,6.46163333333
287.44,3.635,3.7868,2.91333333333,3.54686666667,2.79166666667,5.7754,2.62910833333,3.69866666667,6.3958
287.82,3.5094,3.82233333333,2.82293333333,3.37533333333,2.77813333333,5.7923,2.53779166667,3.66406666667,6.32866666667
288.19,3.53786666667,3.88353333333,2.94706666667,3.42786666667,2.84993333333,5.8735,2.62665833333,3.7684,6.33276666667
288.56,3.23433333333,3.6086,2.70593333333,3.17546666667,2.60866666667,5.6575,2.379425,3.5462,6.1988
288.93,3.10753333333,3.41666666667,2.49253333333,2.98706666667,2.35746666667,5.46766666667,2.1864,3.42876666667,6.0796
289.30,3.24253333333,3.56173333333,2.5724,3.10073333333,2.36886666667,5.49893333333,2.28669166666,3.57403333333,6.1515
289.67,3.4584,3.85926666667,2.86333333333,3.27546666667,2.51253333333,5.60426666667,2.48321666667,3.83053333333,6.37383333333
290.04,3.57633333333,4.03486666667,2.93873333333,3.31453333334,2.62066666666,5.6792,2.694375,3.97866666667,6.50016666667
290.41,3.618,4.2116,3.02793333333,3.4226,2.65986666667,5.68066666667,2.855025,4.1467,6.4657
290.78,3.50986666666,4.1778,3.00226666667,3.37393333333,2.52106666667,5.69966666667,2.82048333333,4.10503333333,6.24693333333
291.15,3.54406666667,4.2298,3.115,3.42446666667,2.5888,5.83573333333,2.93875,4.18416666667,6.30853333333
291.52,3.78326666667,4.44066666667,3.38773333333,3.64186666667,2.8756,6.0869,3.20693333333,4.42523333333,6.57406666667
291.89,3.93933333333,4.45406666667,3.513,3.81826666667,2.88666666667,6.12026666667,3.29636666667,4.5634,6.5792
292.26,4.108,4.64393333333,3.59346666667,3.94233333333,2.94446666667,6.31783333333,3.31216666667,4.66136666667,6.66466666667
292.64,4.53713333334,5.14046666667,4.09133333333,4.34193333333,3.31466666667,6.59666666667,3.72548333333,5.15826666667,6.97326666667
293.01,5.06946666667,5.73213333333,4.74406666667,4.9068,3.98033333333,7.01783333333,4.30705,5.75583333333,7.4384
293.38,4.9556,5.65233333333,4.6362,4.73993333333,3.90513333333,6.79453333333,4.15549166667,5.63836666667,7.22976666667
293.75,4.94286666667,5.63366666667,4.61066666667,4.72273333333,3.884,6.85183333333,4.12023333333,5.55053333333,7.1522
294.12,4.7324,5.37126666667,4.45953333333,4.5466,3.71986666667,6.64596666667,3.78481666667,5.46923333333,6.91583333333
294.49,4.5898,5.36386666667,4.45993333333,4.48686666667,3.64306666667,6.5689,3.71560833333,5.5478,6.93843333333
294.86,4.79166666667,5.55806666667,4.70186666667,4.77286666667,3.95586666667,6.6284,3.96913333333,5.80206666667,7.31443333333
295.23,5.00446666667,5.86413333333,4.95446666667,4.9724,4.2432,6.6944,4.17138333333,6.15273333333,7.53813333333
295.60,5.13006666666,6.0326,5.0194,5.08413333333,4.31253333334,6.664,4.1892,6.3333,7.58033333333
295.97,5.12186666667,6.181,5.12026666667,5.117,4.3558,6.64873333333,4.22610833334,6.3726,7.65826666667
296.34,4.829,5.9994,4.95166666667,4.92953333333,4.15393333333,6.31433333333,4.006025,6.26936666667,7.50996666667
296.71,4.65053333333,5.81933333333,4.75733333334,4.76493333333,4.03806666667,6.14486666667,3.884725,6.04716666667,7.24573333333
297.08,4.40993333333,5.6522,4.49673333333,4.54473333333,3.74466666667,5.9811,3.66496666667,5.88583333333,6.9445
297.45,4.30153333333,5.57853333333,4.2882,4.47206666667,3.59726666667,5.9208,3.55298333333,5.79576666667,6.83796666667
297.82,4.2478,5.56893333333,4.2108,4.48,3.54193333333,5.8604,3.56355833333,5.8671,6.80286666667
298.19,4.2088,5.6776,4.25193333333,4.4848,3.57786666667,5.84403333333,3.667625,5.84046666667,6.81653333333
298.56,4.3244,5.7548,4.31533333333,4.46,3.64453333333,5.79163333333,3.62534166667,5.86853333333,6.74126666667
298.93,4.3996,5.97213333333,4.37366666666,4.47626666667,3.70653333333,5.81313333333,3.6029,5.9921,6.711
299.30,4.1482,5.80793333333,4.11346666667,4.32266666667,3.4214,5.571,3.34324166667,5.7519,6.3905
299.67,3.8908,5.6234,3.86306666667,4.13693333333,3.15406666667,5.36756666667,3.12328333333,5.5207,6.1589
300.04,3.79313333334,5.61226666667,3.76106666667,4.0272,3.14133333333,5.2444,3.0725,5.55926666667,5.99633333333
300.41,4.07346666667,5.89366666667,3.9256,4.17226666667,3.31773333333,5.4611,3.30318333333,5.73126666667,6.09516666667
300.78,4.14926666667,6.13466666666,4.07773333333,4.2402,3.3708,5.53556666667,3.26156666667,5.9926,6.12393333333
301.15,4.29833333333,6.2872,4.28026666667,4.3514,3.4666,5.5364,3.32719166667,6.25066666667,6.216
301.52,4.27726666666,6.34193333333,4.50966666667,4.47653333333,3.60166666667,5.42946666667,3.32633333333,6.48113333333,6.1389
301.89,4.28593333333,6.28453333333,4.601,4.44813333333,3.57753333333,5.4008,3.23734166667,6.51273333333,6.05333333333
302.26,4.4314,6.38013333333,4.71066666667,4.56166666667,3.62006666667,5.41886666667,3.25475,6.6993,6.0318
302.63,4.3724,6.3024,4.74386666667,4.5868,3.5108,5.40403333333,3.19010833333,6.6972,5.99016666667
303.00,4.21646666667,6.0928,4.70273333333,4.4122,3.33893333333,5.3047,3.11465833333,6.5251,5.79093333333
303.37,4.62893333333,6.62226666667,5.20973333334,4.69186666667,3.7434,5.60413333333,3.50448333333,6.9005,6.06523333333
303.74,4.7052,6.6816,5.41673333333,4.7798,3.85946666667,5.57783333333,3.54275,7.0876,6.03706666667
304.10,5.01626666667,6.98666666667,5.77986666667,5.14173333333,4.0996,5.8555,3.7826,7.44226666667,6.26253333333
304.47,5.07446666667,7.11106666667,6.02466666667,5.35993333333,4.21366666667,5.86966666667,3.91246666667,7.6506,6.3624
304.84,5.22646666667,7.2612,6.166,5.57906666666,4.3132,5.91856666667,4.0621,7.7909,6.5223
305.21,5.10333333333,7.23606666667,6.13306666667,5.5994,4.2972,5.91513333333,4.04645833333,7.72736666667,6.3728
305.58,5.15993333334,7.3766,6.27686666667,5.6276,4.33833333333,5.97463333333,4.10511666667,7.81556666667,6.4622
305.95,5.04373333333,7.42786666666,6.27286666667,5.6146,4.35693333333,5.83803333333,4.01263333333,7.7777,6.39746666667
306.32,4.9942,7.42693333334,6.21166666667,5.59913333333,4.25493333333,5.747,3.91001666667,7.73993333333,6.36813333333
306.69,5.0038,7.69206666666,6.40553333333,5.7528,4.4758,5.79413333333,4.088225,7.95313333333,6.5563
307.06,5.00033333333,7.8466,6.51986666666,5.86986666667,4.6002,5.8373,4.1241,8.22713333333,6.66946666667
307.43,4.92913333333,7.79613333333,6.53626666667,5.94906666667,4.5684,5.88266666667,4.10670833333,8.42013333333,6.67793333333
307.80,5.30726666667,8.36186666666,6.85853333333,6.31986666667,4.96773333333,6.29213333333,4.518125,8.79636666666,7.0099
308.17,5.4666,8.68386666666,7.0566,6.55753333334,5.16266666667,6.4038,4.76910833333,9.00936666667,7.10573333333
308.54,5.7056,8.982,7.29586666667,6.7436,5.38226666667,6.58723333333,5.03209166667,9.27386666667,7.28423333333
308.90,5.7254,9.11186666667,7.39166666667,6.7766,5.50066666667,6.5569,5.13514166667,9.31656666667,7.3063
309.27,5.72366666667,9.17499999999,7.50166666667,6.83033333333,5.5534,6.5175,5.21091666667,9.41059999999,7.34036666667
309.64,6.04313333333,9.46460000001,7.85853333333,7.12786666667,5.81473333333,6.77693333333,5.5729,9.74016666666,7.58483333333
310.01,6.29066666667,9.80826666667,8.14646666667,7.33693333333,6.0708,6.9646,5.9182,10.0993,7.76450000001
310.38,6.43346666667,10.0888666667,8.4086,7.41346666667,6.25146666667,7.04313333333,6.10594166666,10.3060333333,7.87593333333
310.75,6.5298,10.188,8.51013333333,7.44426666667,6.2058,7.03813333333,6.15155833333,10.34,7.81596666666
311.12,6.71493333333,10.2874666667,8.57573333333,7.50973333333,6.23093333333,7.03566666667,6.211825,10.4221666667,7.75786666667
311.49,6.65393333333,10.2542666667,8.42786666667,7.42646666667,6.15113333333,6.85213333333,6.12664166667,10.4019,7.61246666667
311.85,6.39726666667,10.159,8.2882,7.2626,5.97193333333,6.56933333333,5.94419166666,10.3446,7.36053333333
312.22,6.1924,9.91466666667,8.1272,6.97593333334,5.75313333333,6.29896666667,5.69665,10.2093666667,7.18756666667
312.59,6.14633333333,9.92466666667,8.13306666667,7.0258,5.77093333333,6.28756666667,5.62228333333,10.3342,7.08053333333
312.96,6.07666666667,9.89106666667,8.1768,6.96326666667,5.65746666667,6.20756666667,5.52946666667,10.4660333333,6.93893333333
313.33,6.44813333333,10.2816,8.52866666667,7.19153333333,5.90193333333,6.47883333333,5.756225,10.8032333333,7.22453333333
313.70,6.41506666667,10.5507333333,8.59913333333,7.22386666666,5.96553333333,6.48153333333,5.77355,10.9282666667,7.17633333333
314.07,6.30753333333,10.5152666667,8.56986666667,7.19326666667,5.81666666667,6.40433333333,5.6354,10.8654666667,6.9893
314.43,6.3146,10.6642666667,8.63633333333,7.31433333333,5.88213333333,6.42543333333,5.61383333333,10.9480666667,6.89293333333
314.80,6.06,10.4827333333,8.42693333333,7.0854,5.6208,6.1036,5.28129166667,10.7534666667,6.5734
315.17,5.7584,10.4077333333,8.30306666666,6.87613333333,5.29746666667,5.7952,5.01136666667,10.5554333333,6.3583
315.54,5.81986666667,10.5547333333,8.58966666667,6.96473333333,5.3912,5.90013333333,5.11468333333,10.6765,6.42423333333
315.91,5.7852,10.4764666667,8.66526666667,6.8416,5.27846666667,5.7245,5.0448,10.6932,6.35526666667
