wavelength,Back_TacDelf,Belly_TacDelf,Breast_TacDelf,Crissum_TacDelf,Crown_TacDelf,DorTail_TacDelf,Rump_TacDelf,Throat_TacDelf,WingTip_TacDelf
718.28,13.0800755555,14.6023,17.7648333333,13.6301333333,13.3636666667,12.9898,12.3589266667,18.8707592593,18.5068666667
718.60,12.9462977778,14.4778,17.6072333333,13.3932666667,13.2686666667,12.8744,12.4294533333,18.780277037,18.3537333333
718.92,12.5873866667,14.2504,17.1725666667,12.9897333334,12.8889333333,12.339,12.1504933333,18.6771148148,18.1731333333
719.24,12.4123511111,14.1877333333,16.8789666667,12.836,12.6271333333,12.0658333333,11.8489666667,18.7092355555,18.0298
719.56,12.47588,14.2800666667,16.9182333333,12.8148,12.5788666667,12.0657333333,11.9433333333,18.7783385185,18.0934666667
719.88,12.5602,14.1618,16.9254,12.8629333333,12.633,12.1861333333,11.9858266667,18.7116022222,18.0661333333
720.20,12.7974177778,14.6680333333,17.1039333333,13.0222666667,12.8776,12.4267666667,12.26576,18.8040407407,18.1792666667
720.52,12.7440577778,14.691,17.4143666667,13.1995333333,12.9935333333,12.7313666667,12.3371333333,19.0749259259,18.2263333333
720.84,12.7510355555,14.7854333333,17.5419,13.3414,13.0752,12.8965333333,12.39962,19.0881585185,18.1902666667
721.16,12.2822177778,14.5274,17.3175666667,13.0174,12.7068666667,12.6117,12.1532533333,18.8483874074,18.0009333333
721.48,12.2494622222,14.7247,17.4659666667,13.2725333333,12.7302666667,12.6612,12.1662466667,18.9586881481,18.1770666667
721.79,12.4911155556,15.0429333333,17.7829333333,13.5796,13.0263333333,12.9984666667,12.5791466667,19.1575503704,18.498
722.11,12.70416,15.3144,18.148,13.7527333333,13.2943333333,13.1655666667,12.6538866667,19.5747814815,18.8284666667
722.43,13.2244888889,15.7607333333,18.7115666667,14.3552666667,13.7465333333,13.8121666667,13.1261733333,20.0994733333,19.2992666667
722.75,13.6121911111,16.1008333333,19.3602333333,14.6324666667,14.1996,14.2597333333,13.7965533333,20.4352859259,19.7232666667
723.07,13.3499022222,15.9842,19.2444333333,14.5293333333,13.9104,14.1466,13.7867133333,20.297777037,19.6567333333
723.39,13.4614711111,16.1736666667,19.3023666667,14.6525333333,13.9040666667,14.2713333333,13.9629933333,20.4398903704,19.9859333333
723.71,13.6586222222,16.1484333333,19.5001666667,14.9220666667,14.098,14.6984,14.2205933333,20.6359303704,20.2181333333
724.03,13.7775644445,16.3294666667,19.3608333333,14.9788,14.1943333333,14.5312666667,14.21616,20.533957037,20.3246
724.35,14.0021688889,16.6142333333,19.3799666667,15.1847333333,14.4571333333,14.6582333333,14.40352,20.7069711111,20.3852
724.67,14.6490222222,17.0371,19.917,15.8596,14.9781333333,15.3374333333,15.0520266667,21.2798155555,20.9631333333
724.98,14.4523377778,16.9309,19.6454,15.5137333333,14.6988666667,14.9451666667,14.8702933333,20.9637777778,20.637
725.30,14.4676755556,17.0911,19.5824,15.3072,14.6801333333,14.7293333333,14.7848,21.0288881482,20.582
725.62,14.5436444444,17.1656333333,19.4126,15.104,14.7049333333,14.7499333333,14.6686333333,20.8979125926,20.6041333333
725.94,14.5118311111,17.1687333333,19.3054333333,15.0320666667,14.8396666667,14.5106333333,14.73882,20.7920888889,20.6108666667
726.26,14.1129466666,16.8482666667,18.7747666667,14.7247333333,14.3504666667,14.0276333333,14.05536,20.3914740741,20.2122666667
726.58,14.23192,17.0256,18.9006333333,14.6866666667,14.6368,14.0967666667,14.0466733333,20.4181851852,20.2016666667
726.90,14.6305866667,17.3133666667,19.4135,15.1107333333,15.048,14.5255,14.4091466667,20.8974555556,20.6535333333
727.21,14.4662133333,17.1559333333,19.2282,14.9150666667,14.8225333333,13.9639333333,14.0747666666,20.8533896296,20.5923333334
727.53,14.7034755556,17.31,19.4080666667,15.2268666667,14.8963333333,14.2609333333,14.3260133333,21.1228437037,20.7639333333
727.85,14.4612266667,16.8298,19.2192333333,15.0188,14.5037333333,13.9671666667,14.0688266667,20.9478977778,20.6311333333
728.17,14.4789066667,16.9425333333,19.2510666667,14.9116666667,14.6276,13.9295666667,14.0102266667,21.0654088889,20.6724666667
728.49,14.58892,16.9420333333,19.3577666667,14.9912,14.8567333334,14.1971666667,14.1322466667,21.2688562963,20.8114
728.80,14.5717688889,16.7529,19.4373666667,15.1432666667,14.8141333333,14.2661333333,14.1824266667,21.2460822222,20.8786
729.12,14.5342666667,16.5689333333,19.5097333333,15.3391333333,14.7349333333,14.3258666667,14.1402066667,21.2155740741,20.8506666667
729.44,14.19144,16.1978,19.2748666667,15.185,14.4267333333,14.2418666667,13.8581666667,21.0242340741,20.6392
729.76,14.2980133334,16.0029333333,19.2719666667,15.0964666667,14.4168666667,14.1820333333,13.9165533333,20.9758481482,20.5692
730.08,14.2586222222,15.6531666667,19.0752666667,15.149,14.3704,14.0086666667,13.6230733333,20.800762963,20.3762666667
730.39,13.64556,15.0326333333,18.3907333333,14.3915333333,13.7565333333,13.2080333333,12.9091,20.0482340741,19.522
730.71,13.6659333333,15.0832333333,18.2914666667,14.1392,13.8834666666,13.4935333334,12.9092133333,19.9612392592,19.3568
731.03,13.8504088889,15.2372,18.5218666667,14.1308,14.2,13.6141333333,12.9906866667,20.0591503704,19.5922
731.35,14.23312,15.7803666667,18.8516666667,14.336,14.6272,14.0589,13.4170333333,20.2791837037,19.9773333333
731.67,13.876,15.4280666667,18.4764,13.8247333333,14.1744,13.6184,13.0227733333,19.7999933333,19.4731333333
731.98,13.7150888889,15.2589333333,18.5056666667,13.6817333333,14.0302,13.5673666667,12.8070133333,19.7414674074,19.4150666667
732.30,13.4109822222,15.2162666667,18.2637666667,13.2517333333,13.887,13.4609,12.58558,19.4752644444,19.0714
732.62,13.5893955556,15.7179,18.3352,13.4808,14.1446,13.7492333333,12.9797466667,19.7263207407,19.2089333333
732.94,13.8120977778,15.9341666667,18.4969333333,13.532,14.1918,13.8747666667,13.1555733333,19.7343888889,19.2178
733.25,14.2574444444,16.5563333333,19.0149666667,14.0670666667,14.7800666667,14.4724666667,13.77222,20.0963511111,19.6228666667
733.57,14.4003244444,16.9832,19.293,14.0859333333,14.9421333334,14.8436666667,14.0560466667,20.4602644444,19.8442
733.89,14.4489066667,17.2457333333,19.5183333333,14.2912,15.1308,15.0849666667,14.1597466667,20.7067844444,20.1104
734.21,14.8178266667,17.6389333333,19.973,14.7644,15.3605333333,15.2798,14.55692,20.9936496296,20.5020666667
734.52,14.5714711111,17.2722333333,19.7247,14.5828666667,14.9089333333,14.9691,14.1954866667,20.6661866667,20.2465333333
734.84,14.6278311111,17.0178,19.6755,14.5,14.8636,14.7824,14.00274,20.7762481481,20.2517333333
735.16,15.0946977778,17.5729333333,20.2042333333,15.1801333333,15.3702666667,15.2652666667,14.53672,21.2217348148,20.6608666667
735.48,15.3628533333,17.8874,20.2873,15.2864666667,15.7490666667,15.3768666667,14.82874,21.3967577778,20.8561333333
735.79,15.4364311111,17.7860666667,20.304,15.5341333333,15.5134666667,15.2122666667,14.6975866666,21.4302029629,20.9665333333
736.11,15.4926,17.5772333333,20.4359333333,15.3217333333,15.4321333333,14.9752333333,14.46172,21.3371933333,20.8926666667
736.43,15.4404177778,17.5017666667,20.5497333333,15.3057333333,15.4266666667,14.6307333333,14.4683266667,21.3476474074,20.8849333333
736.74,14.9673066667,17.0191,20.0365,14.8974666667,14.8185333333,13.8527,13.9386933333,20.950202963,20.3248666667
737.06,14.6492622222,16.5977666667,19.7059333333,14.6624,14.4082666667,13.3563333333,13.6837933333,20.5074340741,20.0304666667
737.38,14.6065955556,16.5753666667,19.5493666667,14.6940666667,14.4992666667,13.4413333333,13.7458866667,20.4760422222,19.8447333333
737.69,14.36724,16.3767666667,19.1822,14.523,14.3644666666,13.3317,13.4919866667,20.4400844444,19.6522666667
738.01,14.4867333333,16.7395666667,19.2826,14.9322666667,14.6890666667,13.7665333333,13.7658266667,20.7841651852,19.7902666667
738.33,14.1305066667,16.8066666667,19.0638666667,14.8615333333,14.2709333333,13.5996666667,13.6331133333,20.4486555555,19.4307333333
738.64,13.8511955555,16.4455666667,18.7898666667,14.6106,13.9643333333,13.3303666667,13.3989266667,20.1474251852,19.2591333333
738.96,14.2000577778,16.6789,19.1576,15.0336,14.1422,13.6372666667,13.77164,20.327957037,19.5727333333
739.28,13.9663777778,16.5283333333,19.0246,14.6455333333,14.2591333333,13.5814333333,13.6743466667,20.1200622222,19.4784666667
739.59,13.6084222222,16.1986,18.7627333333,14.4959333333,13.938,13.5395333333,13.4554866667,19.9677007407,19.2744666667
739.91,13.6827777778,16.2920333333,18.6806666667,14.7072,14.0078666667,13.9640666667,13.4805333333,20.0162540741,19.4598
740.23,13.8263066667,16.5352666667,18.9849666667,14.8790666667,14.1534666667,14.5225333333,13.61418,20.2215148148,19.8606
740.54,14.3540044445,17.1870333333,19.4589666667,15.3539333333,14.6444,15.0962666667,14.0674266667,20.8017814815,20.503
740.86,14.9327777778,17.8666,20.0081,15.6138,14.9419333333,15.6296666667,14.5177533333,21.1455644445,21.0334
741.18,14.6853288889,17.5832,19.9787333333,15.3893333333,14.7008666667,15.6239333333,14.2982266667,20.7242214815,20.7116666667
741.49,14.6264133333,17.6654666667,19.925,14.9484666667,14.6020666667,15.4879,14.3432866667,20.7396711111,20.7626
741.81,14.4684,17.6020666667,19.8899,14.5228,14.6856,15.5024666667,14.29008,20.707882963,20.7728
742.12,14.1967111111,17.2696333333,19.3454666667,13.9466666667,14.2462666667,15.0300333333,13.8411933333,20.3768614815,20.5373333333
742.44,13.9000266667,17.4018666667,19.1217,13.5883333333,13.9828666667,14.7634333333,13.6891266667,20.2643488889,20.2933333333
742.76,14.0378488889,17.5517666667,19.1043,13.7455333333,13.9513333333,15.0304666667,13.89008,20.3014814815,20.1745333333
743.07,13.6642488889,17.3530333333,18.7627333333,13.3226,13.5902666667,14.6569,13.5783133333,19.8519977778,19.7395333333
743.39,12.9001911111,16.7333333333,18.0617,12.383,13.013,14.0444,12.78074,19.2257925926,18.9346
743.70,12.7047466667,16.5650666667,17.9768333333,12.1393333333,12.9414666667,13.9140333333,12.5596066667,19.1307540741,18.5918
744.02,12.3272444444,16.3246666667,17.6076666667,11.9024,12.716,13.6383666667,12.1578866667,18.8491362963,18.0847333333
744.34,11.6616622222,15.479,17.0275,11.4731333333,12.1870666667,12.8691333333,11.4017133333,18.6172192593,17.5008666667
744.65,12.2540355555,16.0558666667,17.2642333333,11.8076,12.6681333333,13.2375333333,12.0571733334,19.2058096296,18.2224666667
744.97,11.7703644444,15.0543666667,16.6762,11.3191333333,11.9627333334,12.5321,11.32618,18.445882963,17.5252666667
745.28,11.94828,14.9265666667,16.8764666667,11.8260666667,12.1427333333,12.675,11.4773333333,18.6936562963,17.7563333333
745.60,12.4118666667,15.3641333333,17.5375333333,12.2698,12.4471333333,13.2234333333,11.82778,19.2130459259,18.0964
745.91,12.0705644444,14.7980666667,17.2039,12.0812,12.2280666667,12.9449666667,11.4709466667,19.1390222222,17.7854666667
746.23,12.1853555555,14.8853666667,17.4660666667,12.1026666667,12.3887333333,13.0548666667,11.2593266667,19.2468977778,17.915
746.55,12.6457644444,15.4675666667,17.8284,12.5338666667,12.8606666667,13.2053333333,11.5008333333,19.7680555556,18.5194666667
746.86,12.8156355556,15.5636333333,18.2003,12.5714666667,12.7578666667,13.1745,11.6356733333,19.9477274074,18.7262
747.18,12.5492666667,15.0299,17.5723333333,12.0930666667,12.4734,12.3364,11.3055066666,19.4573718518,18.4264666667
747.49,12.1755644444,14.6537,17.2961,11.7182666667,11.7815333333,12.0567333333,11.10722,19.2501296297,18.163
747.81,12.54088,15.0657,17.4443333333,12.0407333333,12.0213333333,12.4024,11.70978,19.325362963,18.4836
748.12,12.4871511111,15.0784333333,17.6506666667,12.2966,11.9874,12.2340666667,11.5782533333,19.1775451852,18.3489333333
748.44,13.1568488889,16.1880666667,18.5659333333,13.4186,13.0311333333,13.0540666666,12.54302,20.073397037,19.1241333333
748.75,12.9479333333,16.1338,18.3624333333,13.4888,12.7732,13.0125333333,12.32832,19.9999281481,18.8488
749.07,12.7496177778,15.7489666667,17.9918666667,13.5372666667,12.941,13.2314,12.1796466667,19.878842963,18.8843333333
749.38,12.1736533333,15.0862666667,17.318,13.1187333333,12.4024,12.933,11.6045266667,19.0772,18.2374666667
749.70,11.9570177778,14.6969333333,16.8506333333,13.1492,12.0214666667,12.4816666667,11.5028866667,18.9920162963,18.0475333333
750.01,12.3533288889,14.6500333333,17.2153,13.5094,12.2935333333,12.9721333333,11.9559733333,19.2079185185,18.337
750.33,12.2411511111,14.8482333333,17.0670666667,13.8952666667,12.4526666667,13.265,11.9752,19.199302963,18.6484666667
750.64,12.9409866667,15.8116,17.7383333333,14.9264666667,13.0206666667,14.4688666667,12.71048,20.0204022222,19.4652
750.96,13.6915466667,16.4382333333,18.4531666667,15.7340666666,14.0486,15.1611333333,13.4435733333,20.5154718518,20.4494
751.27,13.83172,16.4532,18.7629666667,15.8974,14.2242666667,15.3025,13.5163733333,20.5884140741,20.5802666667
751.59,13.6693644445,16.3025333333,18.5012,15.6744,14.0613333333,15.3610666667,13.3501733333,20.6338266667,20.2963333333
751.90,12.8223111111,15.4048666667,17.5709666667,14.6462,13.0648,14.6630666667,12.4373333333,19.6921096296,19.406
752.22,12.6786444444,15.4356666667,17.4848333333,14.3265333333,12.9794666667,14.6043,12.4117666667,19.3762511111,19.315
752.53,12.6810222222,15.7884333333,17.8657333333,14.3160666667,13.1056666667,14.3844333333,12.6865866667,19.3429459259,19.2524666667
752.85,13.5016355556,16.7463666667,18.7379666667,14.8878666667,13.8045333333,14.9505,13.4242066667,20.1476185185,20.2278666667
753.16,14.0939777778,17.5148,19.4119333333,15.2685333333,14.2401333333,15.5474333333,14.03752,20.6617207407,20.7134
753.47,12.9969688889,16.6167333333,18.3747666667,14.263,13.1413333333,14.7437,13.0870066667,19.8609733333,19.7155333333
753.79,12.9838577778,16.6377666667,18.1164666667,13.6058,13.0607333333,14.3145,13.0656866667,19.7236903704,19.5122666667
754.10,12.6217111111,16.2311333333,17.7628666667,13.2012666667,12.8162666667,13.7666,12.74788,19.4301162963,19.1292
754.42,12.7094711111,16.2168333333,17.72,13.0607333333,12.7024666667,13.4364666667,12.6686066667,19.4745688889,18.8434
754.73,12.0298355555,15.5451,17.1251333333,12.385,12.0267333333,12.7272,12.0263266667,19.1158674074,18.3431333333
755.05,11.7088,15.4613,16.9170333333,12.2523333333,11.8918,12.3443666667,11.94748,18.9568044444,18.3824
755.36,12.6258,16.1634333333,17.953,13.0114,12.7858,13.3132333333,12.66016,20.0402548148,19.2392
755.67,12.9332666667,16.1264666667,18.0987666667,13.2441333334,13.1302,13.3699666667,12.8315666667,20.4549711111,19.4921333333
755.99,12.9328133334,15.8860666667,17.9409333333,13.1392,12.908,13.4902333333,12.5460866667,20.4198096296,19.3514666667
756.30,13.21956,15.8096666667,17.9957333333,13.3164,13.0490666667,13.7033,12.6897,20.6576933333,19.3312666667
756.62,12.8647822222,15.5367,17.8808666667,13.3542,12.9176,13.6273666667,12.6170533333,20.5025044444,19.5168666667
756.93,13.8664444444,16.5937,18.7735333333,14.1718,13.7838666667,14.4284333333,13.6124733333,21.1627037037,20.5297333333
757.24,13.9774311111,16.548,18.6103333333,14.3206666667,13.6333333333,14.7100666667,13.4082666667,21.1153459259,20.3789333333
757.56,14.3551111111,16.7836333333,19.0802333333,14.4390666667,14.1426666667,15.3838333333,13.8093733333,21.5707118518,20.8344
757.87,14.3419466667,17.0649666667,19.3082,14.5408,14.5786666667,15.8030333333,14.17488,21.8255985185,21.1279333333
758.18,14.6114711111,17.4947666667,19.484,14.9022,14.973,16.0984666667,14.5423266667,21.9638985185,21.4816666667
758.50,14.2860044444,16.6646,19.0144,14.4243333333,14.6062,15.5816666667,13.9614,21.3770844444,20.9260666667
758.81,13.5370844445,15.9024,18.1122,13.5152666667,13.9902,14.7522666667,13.5680666667,20.4244874074,20.2766666667
759.13,13.3346977778,16.2076666667,18.1924333333,13.3540666667,13.6834666667,14.7354,13.3629533333,20.2651007407,20.2677333333
759.44,12.9533822222,16.0283666667,17.7434666667,13.1935333333,13.6011333333,14.2743333333,12.9766066667,20.0928948148,20.136
759.75,12.8822177778,16.0309666667,17.9486333333,13.2593333333,13.6255333333,14.1542333333,13.02594,20.2309785185,20.4527333333
760.07,13.1128355556,16.0418,17.7256333333,13.1264666667,13.8080666667,13.871,12.85926,20.3595207407,20.1947333333
760.38,12.8349733333,15.8100666667,17.7570333333,13.1518666667,13.8089333333,13.5912333333,12.4866466667,20.3111711111,19.9354
760.69,13.5654,16.3138,18.9234333333,13.8636,14.689,14.2902,13.5071933333,20.9550837037,20.6180666667
761.01,13.4117377778,16.1453,18.8088,13.8253333333,14.4581333333,13.9991333333,13.3954866667,20.6486874074,20.4881333333
761.32,13.4504266667,16.053,18.8048,13.8414,14.1012666667,13.9375666667,13.22008,20.5412251852,20.5006
761.63,13.6034666667,16.0949333333,18.7729666667,14.0834666667,14.0797333333,14.0869333333,13.2499733333,20.4427503704,20.5206
761.94,14.1651911111,16.9259,19.5638333333,14.6155333333,14.5944666667,14.6997333334,13.9677733333,21.1246711111,21.0753333333
762.26,14.8788711111,17.8545,20.3287,15.6456,15.1852,15.2319,14.6763266667,21.7034014815,21.7618
762.57,15.20676,17.8704666667,20.414,15.7346666667,15.5267333333,15.5427,14.8469,21.9444548148,21.9824666667
762.88,15.6511911111,18.4742333333,20.8011666667,15.8730666667,15.7414,16.1029333333,15.44544,22.1942214815,22.4018
763.20,15.2502444444,18.2187,20.3527333333,15.6011333333,15.5209333333,15.7752666667,15.2091866667,21.74948,21.9016666667
763.51,15.2905111111,18.2147333333,20.5901333333,15.5495333333,15.6026,15.9353,15.34072,21.9020392593,22.2545333333
763.82,15.4369644444,18.3765333333,20.6743333333,15.4511333333,15.6472666666,16.0815666667,15.68562,22.0949940741,22.2379333333
764.14,14.9871688889,18.0599333333,20.2733333333,15.1151333333,15.1861333333,15.6799,15.34444,21.7955407407,22.0035333333
764.45,14.7339955556,18.0140666667,19.9083666667,14.8776666667,14.8564666667,15.4469,15.1515933333,21.6428333333,21.8264666667
764.76,14.2456444444,17.5155333333,19.3629333333,14.4063333333,14.4620666667,15.0572333333,14.8188066667,21.0929592593,21.0946666667
765.07,14.1388088889,17.4765333333,19.2858666667,14.2166,14.4332,15.0072,14.87964,21.21308,20.8639333333
765.39,14.39896,17.6687333333,19.5029333333,14.6509333333,14.6342666667,15.4531666667,15.2705533333,21.4656703704,20.9905333333
765.70,13.5051511111,16.6526,18.5491333333,13.4420666667,13.6561333333,14.5613666667,14.42906,20.8623659259,20.2211333333
766.01,13.3969866667,16.4763666667,18.4506666667,13.5588,13.5032666667,14.3286666667,14.6470333333,20.857857037,20.1773333333
766.32,13.2628133333,16.1646,18.2311,13.6408666667,13.4266666667,13.9230333333,14.5846666667,20.9046622222,19.9805333333
766.64,12.7971333333,15.2652666667,17.525,12.7882666667,12.6164,13.3416333333,13.9028533333,20.3358651852,19.6434666667
766.95,12.9225377778,15.2141,17.5212666667,12.8074,12.6675333334,13.4075333334,14.0975466667,20.2818911111,19.2536
767.26,13.3891288889,15.3894333333,17.8469,13.4786,13.2584666667,14.0356666667,14.6468266667,20.7317666667,19.8857333333
767.57,13.9127733333,15.5227,18.0501,13.875,13.5393333333,14.3585666667,14.8278533333,21.0055614815,19.9553333333
767.88,13.9626533333,15.2785666667,18.0018666667,13.897,13.5458666667,13.8830333333,14.8090133333,21.0197903704,19.8984
768.20,13.9930488889,15.3596,17.5934333333,13.8676666667,13.3665333333,13.8747333333,14.7310533333,21.1090081481,20.1371333333
768.51,13.9200355556,15.3904666667,17.6595666667,13.8260666667,13.353,13.5525333333,14.70766,20.96036,20.3401333333
768.82,12.9695422222,14.5562333333,16.6005666667,12.7790666667,12.3417333333,12.3443666667,13.71996,19.9749088889,19.7661333333
769.13,13.2478933334,15.0566666667,17.0762,13.4364,12.7047333333,13.0936666667,14.0346466666,20.3276844444,20.3607333333
769.44,12.8473155556,14.7474666667,16.6378,12.9918,12.3608,12.7708,13.57314,19.7851362963,19.8316666667
769.76,12.9290311111,15.1217333333,16.9458666667,12.8889333333,12.6504666667,12.6964333333,13.6622933334,19.9111140741,19.9510666667
770.07,14.0423422222,16.59,18.3442333333,14.1050666667,14.0777333333,13.9709,15.05036,20.9553251852,21.0125333333
770.38,13.6410266667,16.4615,18.0353,14.0529333333,13.6818666667,14.0021666667,14.85894,20.7210888889,21.04
770.69,12.7870444445,15.5943333333,17.0951,13.0326666667,12.5672666667,12.5049666667,13.61182,19.458417037,20.1928666667
771.00,12.6014044444,15.3153,17.144,13.2060666667,12.6156666667,12.1644666667,13.3494866667,19.1034866667,20.1330666667
771.32,13.2209511111,15.7808,17.8439,13.6714,13.0944,13.3158666667,13.8863733333,19.3651333333,20.4020666667
771.63,14.0469511111,16.2711333333,18.9116666667,14.1184,13.9161333333,13.4997666667,14.5733066667,20.0442548148,20.9633333333
771.94,14.3978311111,15.6302333333,18.6498666667,13.5784,13.8112,13.6825666667,14.1774066667,19.8269770371,20.7108
772.25,15.24836,16.3094333333,19.4036666667,14.1809333333,14.9318666666,14.5110666667,14.59814,20.7195955556,21.429
772.56,15.8883911111,17.2458333333,20.0775,14.8575333333,15.6196666667,15.0961,15.04096,21.336582963,21.8402
772.87,16.4870266667,17.7641666667,20.3063666667,15.4658,16.0913333333,15.5067333333,15.3208066667,21.5325970371,22.2513333333
773.18,15.2268844444,15.8206666667,19.0298666667,14.6183333333,14.7964,14.7198666667,14.2550466667,20.6510118519,21.0306666667
773.50,15.0766888889,15.6685333333,18.8245333333,14.8770666667,14.5218666667,14.7804333333,13.9960133333,20.6865555556,20.7428
773.81,15.7641511111,16.4783666667,19.6496666667,15.9622666667,15.3327333333,15.2256333333,14.3869733333,21.3306348148,21.3696666667
774.12,16.9982533333,17.7081333333,20.8499,16.9908,16.4682,16.8485666667,15.39026,22.3623037037,22.1098666667
774.43,16.3980311111,17.3683666667,19.9021,15.9986666667,15.8637333333,16.2212666667,14.9399933333,21.9876192592,21.4304
774.74,15.7116888889,17.1177333333,19.3387333333,15.3304,15.3513333333,15.3959,14.1549666667,21.7471237037,20.8678
775.05,14.6222888889,16.5732333333,18.6930333333,15.1730666667,14.8824,14.8651333333,13.3997866667,20.9630703704,20.1244
775.36,14.47256,17.5574666667,19.1778333333,15.9476,15.1084,15.6519,13.98814,21.4822207407,20.5020666667
775.67,13.8665466667,16.6839,18.6646666667,15.0608,14.1658,15.0780333333,13.4275866667,20.5363607407,19.8473333333
775.98,13.6031644445,15.7362,18.0844,14.4716666667,13.8513333333,14.6011666667,13.0442333333,20.0714474074,19.4752
776.30,13.1047866666,15.0858666667,17.4829,13.9162666667,13.0109333333,13.7346,12.4451666667,19.9773651852,18.985
776.61,13.0841288889,15.7714333333,17.5620333333,13.7258666667,12.872,13.9428333333,11.96082,19.7645362963,18.898
776.92,13.0160088889,16.1990333333,16.9335666667,13.7838666667,12.9591333333,13.5064,11.6244733333,19.2527385185,18.5238666667
777.23,12.5260044444,15.9045666667,16.1552666667,13.1800666667,12.2547333333,12.787,11.4265533333,18.5257288889,17.6547333333
777.54,12.2592222222,16.0750666667,16.0646333333,13.5072666667,12.1988666667,12.46,11.66664,18.6130740741,17.634
777.85,12.9834844444,17.1217666667,16.8803,14.3400666667,12.7955333333,13.1714333333,12.6101066666,19.4002118519,18.5797333333
778.16,14.0924044444,17.9909,18.1681666667,15.744,13.8986666667,14.5692,13.90732,20.1070733333,19.3598666667
778.47,15.4971555556,18.8958,19.2270666667,16.7358,14.5480666667,15.9316666667,15.2699666667,20.9865296296,20.3452666667
778.78,15.3989422222,18.7102,19.0326666667,16.9855333333,14.7845333333,15.7728666667,15.5000866667,20.9634385185,20.2032666667
779.09,15.6015511111,19.5767666667,19.8365,17.5668,14.9910666667,16.0120666667,15.8413933333,21.7751281481,20.6830666667
779.40,14.92408,19.8936,19.3061333333,17.1657333333,14.765,15.6277666667,15.31214,21.5027874074,20.1028
779.71,15.1981111111,20.2389333333,19.7274666667,17.4245333333,15.2294666667,16.1738666667,16.0522666667,21.6977377778,20.7091333333
780.02,16.5566888889,21.1062333333,20.8205,18.4780666667,16.4886,16.9709,17.4424533333,22.5731874074,21.8856
780.33,16.4992488889,20.7185666667,21.6297,18.4221333333,16.2223333333,16.9519666667,17.5933066666,23.0485674074,22.1554666667
780.64,16.6494755555,20.5379666667,22.3296333333,18.4394,16.697,17.2120666667,17.4736266667,23.3304688889,22.5226666667
780.95,15.0291555556,18.7477333333,20.4734,16.5406666667,14.9752,15.9487333333,15.42038,21.5296451852,21.0386
781.26,15.5235866666,19.2661666667,21.2165666667,17.1496,15.7974666667,16.7362333333,15.6021133334,21.8745474074,21.0969333333
781.57,15.4973377778,18.8090333333,20.6884333333,16.9914,15.7771333333,16.2644333333,14.9443066667,21.62702,21.4
781.88,14.8304177778,18.6412666667,20.0770666667,15.435,15.3810666667,16.0200333333,13.7837266667,21.1293074074,20.4541333333
782.19,14.6419911111,18.2501333333,19.826,14.9171333333,14.8938,15.4654333333,13.1973066667,20.634142963,20.3166666667
782.50,15.8614222222,19.3339666667,20.0079,15.8892,16.1123333333,16.3047666667,14.2387066667,21.0968192592,21.0238666667
782.81,17.2058444444,19.9924,21.2532666667,17.097,16.838,17.5314333333,15.5574,22.0910762963,22.0571333333
783.12,16.8392533333,19.3201666667,21.3246666667,16.6818666667,16.7818666667,17.7150333333,14.80944,21.6312659259,21.8280666667
783.43,15.9542266667,18.1241,20.9065333333,15.8344,16.2094666667,17.0613333333,14.5150866667,21.00912,21.5084
783.74,16.5460266667,17.5844333333,20.8860333333,15.9237333333,16.5274666667,17.2308333333,14.7708533333,20.8333674074,21.8275333333
784.05,17.7123555556,18.4963,21.3349,17.1022666667,17.2595333333,18.2527,15.80918,21.4136518518,22.5911333333
784.36,17.8496222222,18.6115666667,21.7247,17.2870666666,17.2948666667,18.3314,15.9919066667,21.8659666667,22.809
784.67,17.5461511111,17.8156,21.4169,16.8410666667,16.9387333333,18.0186666667,15.693,21.5688274074,22.9720666667
784.98,16.4344177778,17.3426,21.0489666667,16.0363333333,16.0366666667,17.1227333333,15.31262,20.7077681482,21.9236666667
785.29,16.0634266667,16.4879666667,21.0118666667,16.7516666667,15.4677333333,16.3307333333,14.9472666667,20.6675370371,22.3809333333
785.60,15.9078088889,16.3825666667,21.0815,16.6158,15.6148666667,16.3823333333,15.0449666667,20.2313933333,22.1882666667
785.91,14.6304177778,14.9097,20.2179333333,15.6394666667,14.3227333333,15.6436333333,13.9218666667,19.01434,20.9141333333
786.22,14.1673511111,14.7948333333,20.0545666667,15.4942,14.4054,15.5109333333,13.45304,18.7414925926,20.5362
786.53,14.7712266667,15.5625333333,20.6267333333,16.2722,15.027,15.7533333333,13.9775933333,19.3763725926,20.9298666667
786.84,16.0081866667,17.2825,21.4779,17.1346,15.312,16.9130333333,14.3111533333,20.0257792593,21.1659333333
787.14,14.7607911111,17.3531333333,21.0008333333,16.1272,14.3627333333,16.1356666667,13.4804466667,19.2180711111,20.3594
787.45,13.5988355555,16.7311,20.5401666667,14.4216666667,13.4058666667,15.3649666667,12.6788266667,18.839182963,19.9998666667
787.76,14.5368844445,17.4477,21.8935666667,15.2346666667,14.6588,15.9132,13.6457333333,19.8826437037,21.1834666667
788.07,15.3799466667,18.0218,22.5117,15.4438666667,15.0545333333,16.6589333333,14.5428266667,20.8652422222,21.7758
788.38,15.0594888889,18.1634333333,22.0695333333,14.3206,14.4392666667,16.3348666666,13.7306,21.0878607407,21.7931333333
