wavelength,Back_PhrUnif,Belly_PhrUnif,Breast_PhrUnif,Crissum_PhrUnif,Crown_PhrUnif,DorTail_PhrUnif,Rump_PhrUnif,Throat_PhrUnif,WingTip_PhrUnif
804.38,15.3384666667,27.2953333334,23.2956666667,24.4879333333,15.2502666667,16.8200666667,15.2804,22.5988,16.3773333333
804.68,15.8746333333,27.3546666667,23.4248,24.5582666667,15.2338,17.0056,15.318,22.6700333333,16.7532
804.99,15.8000333333,27.0410666666,23.2741333333,24.4706666667,15.1896,16.6519333333,15.3471333333,22.4446333333,16.6814
805.30,16.0009333333,26.9436,23.4112,24.6792,15.5976,16.7394666667,15.7823333334,22.6288666667,16.8075333333
805.60,15.7805666667,26.4033333333,22.9548666667,24.2959333333,15.3544666667,16.3507333333,15.5987333333,22.2941333333,16.5564
805.91,15.3694666667,25.8550666667,22.6038,23.7778,14.9226666667,16.0434666667,15.0336666667,21.7704666667,16.1449333333
806.21,15.3563666667,25.7723333333,22.439,23.6059333333,14.4045333333,16.0641333333,14.9354,21.8173,16.0306
806.52,14.7549666667,25.3856666667,21.6498,23.1004,13.5905333333,15.512,14.2891333333,21.4509333333,15.4828666667
806.83,13.6008,24.4250666667,20.4522666667,22.2173333333,12.8518666667,14.7336666667,13.3138,20.2966666667,14.6948666667
807.13,13.1828666667,24.1078,20.1747333333,22.0247333333,12.7650666667,14.8141333333,13.2701333333,20.1917333333,14.3383333333
807.44,13.0206333333,23.9215333333,19.9056,21.8813333333,12.3455333333,14.4550666666,12.951,19.8387333333,14.0928
807.74,13.2253,23.8633333333,19.99,21.9390666667,12.5948,14.5540666667,13.2278,19.8541666667,14.2326
808.05,12.7583333333,24.0268,19.8864666667,21.8045333333,12.3743333333,14.4728666667,13.3745333333,19.6416,13.9314
808.35,13.5945666667,24.7167333333,20.4086,22.3171333333,13.1884666667,15.2728666667,14.223,20.1473333333,14.6262666667
808.66,14.2204333333,25.0324,21.105,22.5059333333,13.8522,16.0518666667,14.5992,20.5525666667,15.1855333333
808.97,15.4817333333,26.0137333333,22.5434,23.407,14.9342,17.5092,15.5977333333,21.5955333333,16.2243333333
809.27,15.8668,26.4841333333,23.1722666667,23.8754,15.2872666667,17.998,16.0816666667,22.0425333333,16.5647333333
809.58,15.7495,26.6332666667,23.1041333333,23.8757333333,15.6318,17.5615333333,16.057,22.0191333333,16.3646
809.88,15.3395,26.4223333333,23.0462,23.3248,15.4532,17.3743333333,15.8170666667,21.3982,15.9877333333
810.19,16.7785333333,27.7854666667,24.3432,24.3890666667,16.8216,18.7091333333,16.8903333333,22.6392666667,17.1370666667
810.49,16.2105333333,27.5734,23.9057333333,23.8826666667,16.2975333333,18.5469333333,16.1466666667,22.1825666667,16.9834666667
810.80,15.5116,27.284,23.6564666666,23.2980666667,15.8495333333,18.3245333333,15.3848666667,21.8518,16.4434
811.10,14.9044,26.8698,22.8853333333,22.8196666667,15.0058666667,17.9450666667,14.4564,21.6368,15.8423333333
811.41,15.0646666667,26.6546666667,22.7832,22.4406,15.2629333333,17.7698,14.3132666667,21.7103,15.8882
811.71,14.5828666667,26.2268,22.4381333333,21.7658,14.9160666667,17.0487333333,13.5228,21.2925,15.4354
812.02,13.6499,25.6052,21.7504666667,21.1855333333,14.2209333333,15.9653333333,12.6753333333,20.3446666667,14.8045333333
812.32,12.7741333333,25.1247333333,20.7644666667,20.6066666667,13.6618666667,14.9574,11.8356666666,19.7188,14.2939333333
812.63,13.3333666667,25.6870666667,20.771,20.9606,14.0790666667,15.0584666667,12.3160666667,19.9716,14.7993333333
812.93,13.7698,25.3358,20.9162,20.9408,14.0639333333,15.2458666667,12.5844666667,19.8331,14.7075333333
813.24,13.9213666667,24.8529333333,20.5324666667,20.6686666667,13.5004666667,15.0107333333,12.1758,19.6348333333,14.4598666667
813.54,13.1573333333,24.1218666667,19.9498666667,20.4397333333,12.5291333333,14.3261333333,11.4483333333,18.9349333333,13.6286666667
813.85,14.1814,24.7602,20.7676,21.1142,13.5871333333,14.9427333333,12.5101333333,19.7028333333,14.3424
814.15,14.5221666667,24.7682,20.7781333333,21.083,13.6819333333,14.8398,12.7604666667,19.7106333333,14.3854666667
814.46,15.349,25.8254666667,21.4018666667,21.9377333333,14.4548666667,15.6012666667,13.5202666667,20.1776,14.9968666667
814.76,15.8101666667,26.2722,22.0024666667,22.8096,14.7072666667,16.1122,13.9432666667,20.5483,15.4836666667
815.07,16.4697333333,26.9455333333,22.6728,23.6121333334,15.1758,17.2061333333,14.9696666667,21.0515,16.3817333333
815.37,16.3755,27.0790666667,22.5781333333,23.6578666667,14.9591333333,17.4765333333,14.9044,21.4377,16.1905333333
815.68,16.8225,27.2715333333,23.3302666667,24.1270666667,15.3699333333,18.0114666667,15.6993333333,21.9885666667,16.9272
815.98,16.2879,26.8469333333,23.3363333333,24.0937333334,15.0646,17.5714,15.4013333333,21.9204666667,16.6938
816.29,15.3308333333,26.5751333333,23.0559333333,23.6963333333,14.1263333333,16.8344666667,14.7362,21.5309666667,16.2487333333
816.59,15.3199,26.6484666667,23.0209333333,23.7488666667,14.1220666667,16.9003333333,14.8194666667,21.4468,16.3056666667
816.89,15.9305333333,27.3078,23.7162666667,24.0902666666,14.8056,17.1564666667,15.7732666667,21.9441333333,16.9724666667
817.20,15.9387666667,27.2221333333,23.7428,24.2338,14.7368666667,17.1695333333,15.6901333333,21.7397666667,17.1872
817.50,15.1963333333,26.5218,23.0020666667,23.5033333333,14.3358,16.7306666667,15.2882666667,21.1027,16.9034666667
817.81,14.4176666667,25.5449333333,22.3778666667,22.7644666667,13.7306,15.942,14.525,20.5932333333,16.6024
818.11,14.1393333333,25.1695333333,22.1857333333,22.4516666667,13.5002,15.8268666667,14.2514666667,20.5581,16.2544666667
818.41,13.7188333333,24.7166,21.7937333333,22.4440666667,13.2929333333,15.2331333333,13.7869333333,20.582,15.7268666667
818.72,13.9169333334,24.8126,21.8107333333,22.6898,13.4584,15.0336666667,13.8568666667,20.6507333333,16.1959333334
819.02,13.3893,24.5744666667,21.3037333333,22.5178666667,13.1451333333,14.8073333333,13.4050666667,20.0852333333,15.7123333333
819.33,12.8188666667,24.1233333333,20.9593333334,21.9638,12.6392,14.3948,12.8801333333,19.5917,15.0560666667
819.63,13.3845,24.6314,21.3615333333,22.3597333333,13.344,15.2170666667,13.3898,20.1148,15.6084
819.93,13.3347666666,24.611,21.5529333334,22.4364666667,13.619,15.3830666667,13.5207333333,20.4060666667,15.7609333333
820.24,13.0972666667,24.3478,21.3018,22.1789333333,13.3108,15.1224,13.1534,20.1237,15.5272
820.54,12.9927333333,24.3108,21.1704666667,22.0204,13.1224,14.9594,13.076,20.0390333333,15.4128666667
820.85,13.4153666667,24.7278,21.58,22.423,13.3788,15.2393333333,13.3224,20.4278666667,15.671
821.15,13.526,24.9036666667,21.7091333333,22.6144,13.4870666667,15.2898,13.5456666667,20.6437,15.6623333333
821.45,13.4354333333,24.8852666667,21.5434666667,22.5518,13.3432,15.143,13.4516666667,20.6198,15.5400666667
821.76,13.2974333334,24.7889333333,21.4074,22.3712,13.1290666667,15.0980666667,13.2601333333,20.4061,15.4399333333
822.06,13.1355333334,24.7625333334,21.2931333333,22.1990666667,12.9422666667,15.0222666667,13.1674,20.2796333333,15.228
822.36,13.2339666667,24.8560666667,21.4580666667,22.2888666667,12.9728,15.0976666667,13.1658,20.3887666667,15.33
822.67,13.4215666667,25.0246,21.6161333333,22.5011333334,13.1658,15.3396666667,13.3412666667,20.5942333333,15.6072666667
822.97,13.442,25.0450666667,21.6610666667,22.5648,13.1745333333,15.2964,13.3368666667,20.6559333333,15.6581333333
823.27,13.5938666667,25.1967333334,21.7396,22.7048,13.2871333333,15.412,13.4744666667,20.8043666667,15.8009333333
823.58,13.7767,25.5184666667,22.0144,22.938,13.5359333333,15.6820666667,13.7298666667,21.1622,16.0443333333
823.88,13.8021,25.5692,22.1059333333,23.0042,13.5524,15.7120666667,13.7346,21.268,16.0779333333
824.18,13.5626666667,25.4404666667,21.9864666667,22.8925333333,13.3518666667,15.6113333333,13.6392666667,21.1868666667,15.9513333333
824.49,13.6154,25.5073333333,22.1293333333,22.8874666667,13.4006,15.812,13.6451333333,21.2463333333,16.0675333333
824.79,13.9549,25.9258666667,22.609,23.2548666667,13.834,16.3032666667,14.0327333333,21.6187666667,16.5483333333
825.09,14.1217,26.1962666667,22.8394,23.3775333333,14.0388,16.4173333333,14.3155333333,21.8309333333,16.7014
825.39,14.5343333333,26.3965333333,23.2682,23.7704,14.4813333333,16.8238666667,14.6954,22.2331333333,17.2237333333
825.70,14.3893,26.3088,22.9962666666,23.6327333333,14.3508666667,16.6022,14.6421333333,22.1733333333,17.0723333333
826.00,14.3036,26.1353333333,22.6615333333,23.3248666667,14.2240666667,16.3201333333,14.5642666666,21.9017,16.8643333333
826.30,14.4709666667,26.1995333333,22.6972,23.4096666666,14.3042666667,16.4567333333,14.7368666667,21.9448666667,17.0206666667
826.61,14.3610333333,26.1048,22.6017333333,23.3356,14.0844,16.2334666666,14.5220666667,21.7374,16.9170666667
826.91,14.4317333333,25.9894,22.6006666667,23.2802666667,14.0866,16.277,14.5706,21.5934333333,16.9283333333
827.21,14.6599333333,26.0914666667,22.7975333333,23.4777333333,14.2958,16.4961333333,14.7964666667,21.8066666667,17.0384666666
827.51,14.8899,26.422,23.0086,23.6670666667,14.6149333333,16.6712,15.0156,22.0527,17.2118
827.82,14.9231,26.5118666667,23.0084666667,23.6743333333,14.6792,16.5268,15.0076666667,22.0475333333,17.2298
828.12,14.9927666667,26.4751333333,22.9722,23.6242,14.6618,16.4824,14.943,22.0352666667,17.2486
828.42,15.0639333333,26.468,23.0120666666,23.6805333333,14.696,16.4691333333,14.869,22.2286333333,17.3596666667
828.72,15.2014333333,26.6974,23.0422666667,23.77,14.8307333333,16.5854666667,14.9426,22.1997666667,17.4084666667
829.02,15.3961666667,26.7525333333,23.0313333334,23.8007333333,15.0376,16.7846666667,15.0743333333,22.2008333333,17.5112666666
829.33,15.3361333333,26.8347333333,23.3025333333,24.0020666667,14.9656,16.9512666667,15.1336666667,22.3835333333,17.4932
829.63,15.1616666667,26.7312666667,23.2116666667,23.8883333334,14.9296666667,17.0392,14.9259333333,22.3792666667,17.4040666667
829.93,15.5758,27.1449333333,23.5912666667,24.1536,15.3806666667,17.6674,15.4477333333,22.9179666667,17.8015333333
830.23,14.6577666667,26.1777333333,22.5791333333,23.2309333333,14.2410666667,16.7226666667,14.3388666667,22.3928333334,16.6574
830.54,13.9209333333,25.5470666667,21.6362666667,22.4671333333,13.4954666667,15.8611333333,13.3942,21.7932666667,15.9676
830.84,13.3625,24.4409333334,20.7383333333,21.6626,12.6002,15.0012666667,12.3293333334,20.8446333333,15.1712
831.14,12.4886,23.492,20.0430666667,20.8179333333,11.3370666667,14.4954666667,11.6384666667,19.8357666667,14.2856666667
831.44,11.8165333333,22.8286,19.4428,20.1892666667,10.7257333333,14.0482666667,11.2354,18.9905,13.6119333333
831.74,12.2798666667,23.2504666667,20.0903333333,20.7474666667,11.1863333333,14.6525333333,11.9187333333,19.2627,14.0357333333
832.04,11.8861333333,23.0736666667,19.7828,20.4344,10.8877333333,14.358,11.6100666667,19.1313,13.5599333333
832.35,12.2082666667,23.4988,20.2524666667,20.5438666667,11.1749333333,14.4692,12.0453333333,19.5322,14.0295333333
832.65,12.9519666667,23.8458,20.5246666667,20.9726,11.6748,14.7820666667,12.2194,19.7174666667,14.4915333333
832.95,12.9826666667,23.7800666667,20.5712,21.0426666667,11.7578,14.6444,12.2407333333,19.5227666667,14.3721333333
833.25,12.3649,23.1591333333,20.1414,20.6094,11.3238666667,14.037,11.7738666667,19.066,14.0079333333
833.55,12.7521,23.526,20.5032666667,21.1002,11.7334666667,14.3744,12.1568666667,19.3197666667,14.5861333333
833.85,12.8059333333,23.645,20.5557333333,21.1890666667,11.7938666667,14.5359333333,12.3564,19.3243333333,14.5763333333
834.16,13.1459333333,24.1492666667,20.8988666667,21.5122666666,12.2221333333,15.0945333333,12.7196666667,19.8739666667,15.0679333333
834.46,13.1886333333,24.3546,20.9658666667,21.6556666667,12.4011333333,15.0529333333,12.667,20.153,15.1639333333
834.76,13.5223,24.6846,21.3166666667,21.9854,12.5954,15.2875333333,12.8967333333,20.8314666667,15.5682666667
835.06,12.7987,24.0905333333,20.6204,21.2297333333,11.7826,14.5702,12.1218666667,20.3429333333,14.9754
835.36,12.8928,23.7985333334,20.7696,21.168,11.7481333333,14.6276,12.3608,20.4097666667,15.1943333333
835.66,12.7679333333,23.6963333333,20.655,21.4226,11.6312666667,14.6892666667,12.1359333333,20.4587666667,15.2566
835.96,12.2711666667,23.6201333333,20.4724666667,21.326,11.5118666667,14.5812666667,12.0624666667,20.5115666667,15.2283333333
836.26,11.4693333333,23.3206666667,20.0052,20.8148666667,10.7055333333,13.9088666667,11.2247333333,20.2419666667,14.8001333333
836.57,11.6041,23.76,20.3072,21.0182666667,10.768,14.1751333333,11.2686,20.5516,14.6985333333
836.87,11.1823333333,23.8805333333,20.1383333333,21.0000666667,10.5031333333,14.1572666667,11.4024,20.4497,14.8552666667
837.17,11.2695333333,24.2525333333,20.9920666667,21.4012,10.614,14.6374,11.8142666667,20.7803333333,15.3381333333
837.47,10.9647666667,24.5268666667,21.0436666667,21.6967333334,10.5256,14.5945333333,12.1170666667,20.4318333333,15.2178
837.77,11.1982,24.6499333333,20.8303333333,21.7477333333,10.8422666667,14.9466666667,12.5108666667,20.4111666667,15.8482
838.07,9.1739,22.9057333333,18.8459333333,20.1244,8.68393333334,13.2004666667,10.7762,17.7792,14.1054
838.37,9.927,24.2044,19.5196,21.4415333334,9.64393333333,14.1740666667,12.1664666667,18.2669333333,15.0922
838.67,8.86006666666,24.505,18.9192666667,21.3986,8.68299999999,13.4152666667,11.4712666667,17.8111,14.1326
838.97,8.96349999999,24.612,18.9955333333,21.0410666667,8.411,13.6164,11.37,17.3379333333,13.3242666667
839.27,8.28486666666,24.0112,18.5984666667,19.7787333333,7.07246666666,12.7432,10.3274,16.2424333333,11.8118666667
839.57,8.84710000001,23.9768666667,18.722,19.7677333333,7.47086666666,13.5031333333,10.8578666667,16.519,11.5818
839.87,8.58556666667,23.9008666666,18.2882666667,19.7749333333,7.05406666667,13.2701333333,10.4414666667,15.9009,11.0902
840.17,10.1693,24.9732,19.3938,20.4812666667,8.48480000001,14.3227333333,11.2478,16.5195666667,11.7647333333
840.47,9.66259999999,24.5793333333,18.2186666667,19.6222666667,7.98013333333,13.1262666667,9.95053333335,15.9965666667,10.7242
840.77,8.87786666667,23.768,17.6626,18.7471333333,6.65733333333,11.9028,8.88266666666,15.5351333333,9.5652
841.07,9.3392,24.4607333333,18.4256666667,19.1836666667,6.55986666666,12.6919333333,9.27113333333,16.171,9.17406666668
841.37,8.27563333333,23.9309333333,17.652,18.3124,5.36673333333,11.6771333333,7.41073333333,15.6917333333,7.44219999999
841.67,7.6784,22.3917333333,17.1536666667,17.2618,4.91346666667,10.9416,6.17953333334,14.7674333333,6.28793333333
841.97,8.25873333333,21.979,16.8712,17.0814,5.1408,10.8015333333,5.7048,14.4114,6.44553333333
842.27,7.13613333333,20.7511333333,15.317,16.162,3.90833333333,8.92013333334,4.4484,13.1220333333,5.2348
842.57,6.44323333333,20.5215333333,14.1278666667,16.2508,3.77406666667,7.99499999999,3.77406666667,13.1596,4.8044
842.87,5.02753333333,20.3156,13.3470666667,16.1729333333,2.55146666667,6.59806666666,2.90813333333,12.7984333333,3.36086666666
843.17,5.9442,21.0014,14.6495333334,17.4105333333,3.6338,7.62513333334,3.91993333333,13.8125,4.76386666667
843.47,2.48223333333,18.8495333333,11.6312666667,15.2246,0.346666666666,4.50746666667,0.331066666667,11.7808,1.46566666667
843.77,3.47753333333,19.1827333333,11.7467333333,16.0736666667,0.817266666664,5.59286666667,1.69866666667,12.0672,3.15700000001
844.07,4.24696666666,19.1932666667,11.6378666667,16.7901333333,1.56373333333,6.40333333333,2.37033333333,12.4856,4.46080000001
844.37,1.48323333333,16.5048,9.24120000001,15.0042666666,-0.494466666667,3.56353333333,-0.0171333333334,10.1362,2.26773333334
844.67,4.8591,19.1542,11.9070666667,17.6284666667,3.63186666667,6.88213333333,4.0464,12.5123333333,6.03653333334
844.97,5.27426666666,19.4430666667,11.7131333333,18.0423333333,4.1012,6.95366666666,4.06753333333,13.0801,6.73406666667
845.27,7.2665,21.5423333333,13.916,19.6401333333,6.42680000001,8.7232,5.79253333333,14.8243333333,8.84326666666
845.57,9.1909,23.4476,16.3588666666,21.4775333334,9.00620000001,11.5742,7.70439999999,17.4231,11.2224
845.87,10.0362,24.2508,17.4387333333,22.3976666667,9.88180000001,12.1709333333,8.61033333335,17.9564666667,12.5884666667
846.17,9.84343333333,24.2541333334,16.2798666667,20.5708666667,9.42913333334,11.2522666667,7.79,16.3444,12.4124666667
846.47,8.67056666667,24.9004,16.0304666667,19.5063333333,9.51573333334,10.8263333333,7.54040000001,16.0303333333,11.529
846.77,9.64020000001,25.303,16.7423333333,19.9621333334,9.94319999999,11.0606666667,7.8788,16.4677,11.7612666667
847.07,7.00296666666,22.374,15.173,18.3382666667,7.87340000001,8.32833333334,4.78733333333,14.3420666667,8.86246666667
847.37,6.60663333333,23.203,16.5565333333,18.8989333333,7.68766666666,8.84899999999,5.08506666667,14.8048,8.34813333333
847.67,10.8186,26.2184666667,19.1812666667,22.2808,11.2086666667,12.2417333333,8.88886666667,17.5146666667,11.8324
847.97,11.4312,27.1854,19.7118666667,22.7858,11.4889333333,12.4688,9.74079999999,18.0499,11.3161333333
848.26,13.8256666667,30.2083333333,21.5719333333,25.1136,12.6704,15.1705333333,11.4962666667,19.9147333333,12.4811333333
848.56,12.0134666667,29.3448666667,19.8458666667,23.6224666667,11.0404,14.3546666667,10.2312,18.4392333333,10.5395333333
848.86,9.08396666667,27.1345333333,17.7389333333,20.8188,8.42106666667,11.2866,7.71926666667,15.7603333333,7.89466666667
849.16,11.5065333333,28.3805333333,20.3202,23.1262666667,10.6402666667,14.5572666667,9.79286666666,17.8155,9.84926666665
849.46,14.6058,29.3368666667,22.9032666667,25.7526666667,13.1719333333,16.8459333333,11.9176,20.8781666667,13.1004666666
849.76,15.1022,28.3734,21.8844666667,25.7955333333,12.1957333334,16.3909333333,11.84,21.3511666667,13.4578
850.06,15.8006,28.0663333333,22.8873333333,26.4568,13.5957333333,18.2677333333,13.6484666667,22.1609666667,14.6107333333
850.36,19.0043333333,31.6016666667,25.1775333333,29.5066,16.5022,21.974,17.1774,25.4373333333,18.251
850.65,20.9363,32.8695333333,26.0652666667,31.2027333334,18.4021333333,23.5911333333,18.4192,26.3658333333,20.292
850.95,19.3088333333,31.9158666667,24.9868666667,30.3062,16.4655333333,22.1173333333,16.8153333334,25.9755333333,19.0025333333
851.25,19.2899666667,31.4631333333,26.2337333333,30.8398666667,16.6406666667,22.9956666667,17.3679333333,26.9955666667,20.8138
851.55,14.9867666667,27.6443333333,22.7732666667,27.6978666667,13.2088666667,18.6666,14.0623333334,23.7778333333,17.8488
851.85,12.9121,25.3762666667,20.8243333333,26.3799333334,11.0034666667,16.8816,12.2222,21.1111,16.4696
852.15,13.6434333333,25.4952666667,21.223,27.4418666667,11.6624,18.2428666667,13.2127333333,21.8003,17.106
852.45,10.9912333333,23.9825333333,18.5087333333,23.9824,8.05259999999,15.7368,11.3509333333,19.3334,14.1053333333
852.74,8.19873333333,22.2284666667,17.1030666667,21.8756,5.88673333333,13.8161333333,9.67506666666,17.3815333333,11.5690666667
853.04,8.03370000002,22.0038,17.4344666667,21.7603333333,5.29953333333,13.4643333333,8.85773333334,16.0298666667,10.8052666667
853.34,8.01696666667,22.6440666667,16.8649333333,21.3785333333,4.62693333333,12.4646,8.19646666665,15.3069333333,10.7270666667
853.64,8.07626666666,23.6572666667,18.4569333333,20.5714,4.81913333335,13.2762,8.93333333333,15.7428666667,11.1238666667
853.94,7.2516,22.3954666667,17.6231333333,18.2914666667,4.30813333333,13.0919333333,8.30079999999,14.6889333333,9.95360000001
854.23,6.11106666666,21.0357333333,17.4388666667,16.7984666667,3.70999999999,12.7496,7.5518,12.7120333333,9.43506666667
854.53,6.5891,21.8605333333,17.5386,17.8876,5.15499999999,13.7596666666,8.4302,12.9458,9.20533333333
854.83,10.2029333333,24.7536666667,20.8502666667,20.3284666667,8.75366666665,17.4492,11.3622,15.9806666667,12.2126
855.13,12.419,27.3550666667,22.5172666667,22.3598666667,10.6194,18.7414,13.6873333333,19.8033333333,13.6874
855.43,13.6857666667,29.1642666667,23.8671333333,23.8671333334,12.5276666667,19.6375333333,15.2668,21.7219666667,15.0050666667
855.72,16.0825666667,30.2718666667,26.7472666667,27.7744,16.1934666667,22.1550666667,17.5428,24.7936,18.3887333333
856.02,19.8463,33.4102,29.9136,31.7962666667,19.6158,26.6858,21.8828,28.0211666667,22.0556666667
856.32,20.0000666667,33.2026,29.505,30.9056666667,19.9626666667,26.2745333333,22.2035333333,27.8338333333,21.9422
856.62,20.1204,32.6851333333,29.2964,31.2592666667,20.3147333333,25.4815333333,22.5925333333,28.0925666667,21.3704
856.91,18.5606333333,30.3030666666,27.0834,30.4166666667,19.072,23.6364,20.0757333333,26.5529,19.5643333333
857.21,17.8866,29.3756,25.9366,30.6052,18.6742666667,22.5168666667,19.0778,26.1768,19.0202
857.51,21.8803,32.5735333333,28.3761333333,33.1054,21.8044,24.9762666667,21.5576,29.6865333333,22.3171333333
857.81,20.3769,30.6085333333,26.8405333333,30.4154,18.7246666667,22.7439333333,18.8406,27.8551666667,20.5217333333
858.10,20.8088666667,30.5263333333,26.9786666667,29.4151333333,17.7192666667,22.9628666667,19.4346666667,27.4952333333,21.3840666666
858.40,19.5494666667,27.8678666667,25.8058,27.7878,14.9350666667,22.1223333333,16.6766666667,25.4654333333,20.4806
858.70,18.1573,26.0042,23.3540666667,25.3002,11.4906,20.6005333333,14.1614,22.9710666667,18.9440666667
858.99,20.1695333333,26.3870666667,23.1938,24.511,12.3553333333,21.8962,15.6286666667,23.4231333333,20.0398666667
859.29,19.1093,24.3643333333,20.7208,22.4424,10.2504,20.0000666667,13.6736666667,22.1123,18.3182666667
859.59,19.5367,24.4915333333,20.6848,23.1620666667,11.7219333333,21.4501333333,13.9576666667,24.6726666667,19.3555333333
859.89,19.7098,24.5246666667,20.7008,23.1032,11.7917333333,22.0620666667,14.0340666667,25.5054333333,19.5796666667
860.18,20.6627666667,25.9454,21.7738,24.2106,12.7484,22.7095333333,15.692,26.004,20.5068
860.48,19.4215666667,25.3334666667,21.1960666667,23.0981333333,11.7647333333,21.8432,15.7255333333,24.9312,20.2353333333
860.78,15.8283333333,22.8542666667,17.8442666667,20.3592666667,8.60273333334,18.9422,13.4730666667,22.1655666667,17.3852
861.07,16.8669,23.4034666667,18.1782,22.4225333333,10.4704666667,20.2603333333,15.2153333333,23.9637666667,19.3594
861.37,17.8309,24.2588666666,18.6468,23.3234666667,12.6367333333,22.0098666667,15.4028666667,25.2040333333,19.4428666667
861.67,17.4225333333,25.1357333333,18.4108666667,22.5,14.3216666667,22.1124,16.0271333333,23.7887666667,18.8566
861.96,17.5741666667,25.75,19.1405333333,23.1519333333,14.9760666667,22.6552,16.6189333333,23.8681,18.5100666667
862.26,15.02,25.4690666667,18.2434,22.8342666667,13.1337333333,21.4771333333,15.1697333333,22.2155,15.9081333333
862.56,12.2494,24.9079333333,16.6462,21.1861333333,11.7178,19.3250666667,13.4354666667,19.5195666667,14.0898666667
862.85,13.1167,26.1919333333,17.0484666667,22.7656666667,12.3838666667,20.3302666667,14.0143333333,18.7822333333,13.9937333333
863.15,15.4153666667,27.6130666667,18.8644,24.0378,14.0273333333,22.1661333333,14.8896,19.4532,15.6467333333
863.45,14.4892,26.3570666667,17.5232666667,23.2404,13.7255333333,21.1558,14.2416,18.0082666667,13.9318666667
863.74,16.6562333333,27.1519333333,18.3120666667,24.1138666667,14.4515333333,21.7722666666,15.232,18.6286666667,13.8186666667
864.04,17.5562,26.1308666667,19.0353333333,24.7374,14.5123333333,22.2937333333,16.0342666667,18.6923333334,12.1971333333
864.33,16.9706,26.406,19.2181333333,22.9534,13.7676,20.3908,15.1357333333,16.7861,11.0314666667
864.63,15.4084666667,25.5407333334,18.3664666667,22.936,11.457,18.1457333333,15.0553333333,16.2473333333,9.75713333334
864.93,17.9692,27.0861333333,20.5077333333,26.2912666667,13.1788,19.4040666667,18.0794666666,20.2316333333,11.6334666667
865.22,19.4272,28.6826,21.4660666667,29.141,14.8223333333,20.5038666667,19.9082666667,22.1421666667,13.5853333333
865.52,18.1743666667,26.855,19.2225333333,27.9859333334,13.4038666666,18.0211333333,17.2438,21.7431333333,12.8386666667
865.81,22.2980666667,29.3288,22.6166666667,31.0581333333,17.4971333333,20.8646,20.273,25.5858,15.7224
866.11,24.9943666667,31.7174666667,25.6566666667,31.8744,19.9552,22.8956,22.8732,27.3850333333,18.5634666667
866.41,20.8217333333,29.4908,22.6852,29.4212666667,16.5046666667,19.3287333333,19.2130666667,24.3865666667,15.0232666667
866.70,23.4289333333,31.7323333333,25.0896,31.3262,17.4432,21.6726,21.362,27.7777333333,17.3715333333
867.00,26.6320666667,34.6019333333,28.3046,34.6252666667,20.8535333333,25.4211333333,24.6136,32.5606,21.9607333333
