wavelength,Back_RamNigf,Belly_RamNigf,Breast_RamNigf,Crissum_RamNigf,Crown_RamNigf,DorTail_RamNigf,Rump_RamNigf,Throat_RamNigf,WingTip_RamNigf
803.76,9.72373333332,16.2702,45.2720666667,16.3247333333,46.8034,13.9512666667,45.4252,10.0574666667,13.6998
804.07,10.5786,17.0244,45.5904666667,17.1268666667,47.1616666666,14.7968666667,45.7948,11.0574,14.1726
804.38,10.89,17.0172666667,45.5449333333,16.9795333333,47.5242,14.6063333333,45.6742666667,11.1974,14.1478666667
804.68,11.1468666667,17.2387333333,45.6352666667,17.1206,47.6818666667,14.9395333333,45.6996666667,11.3886666667,14.2035333333
804.99,11.5960666667,17.5806,45.6328666667,17.4260666667,47.8604,15.5608666666,45.8566666667,11.8358666667,14.7456
805.30,12.0762,18.0136666667,45.8109333333,17.5752666667,47.8922,16.0222666667,45.7262666667,12.2397333333,15.2774
805.60,12.566,18.1509333333,46.0005333333,17.5432666667,48.388,16.0672,45.9365333333,12.2462666667,15.7580666667
805.91,12.7008666667,18.0708666667,46.0129333333,17.5243333333,48.7405333333,15.8038,45.5894666667,12.1220666667,16.0502
806.21,13.1218666667,18.1990666667,46.542,17.5590666667,49.01,15.9967333333,45.6684666667,12.3244,16.2462666667
806.52,11.9711333333,17.0808666667,46.2163333333,16.3135333333,48.4905333333,14.7458666667,45.2765333333,11.0926,15.2015333333
806.83,11.6162,16.9079333333,45.9258666667,16.0662,48.2546666667,14.3322,45.303,11.0438,14.9552
807.13,11.2812,16.4288666667,46.082,15.6722,48.4838,13.958,45.2165333333,10.7424,14.6516666667
807.44,11.0234,15.9357333333,45.9064666667,15.3918,48.3216666667,13.7544666667,44.883,10.2515333333,14.9298666667
807.74,10.9053333333,16.1354666666,45.8891333333,15.4764,48.1566,13.8498,45.2538,10.2581333333,15.3101333333
808.05,10.5766666667,15.8896,45.7376666667,15.2154666667,48.0752,13.394,45.519,9.92093333334,15.0758
808.35,11.0166,16.3709333333,46.5926666667,15.5884666667,48.6198,13.5676,46.2415333333,10.3327333333,15.5638
808.66,10.9593333334,16.1255333333,45.9408666667,15.5105333333,47.5031333333,13.1180666667,45.7748666667,10.2767333333,15.6086666667
808.97,10.6382,16.4125333333,46.1215333333,15.9232,47.2181333333,13.2466,45.9231333333,10.4399333333,15.5452
809.27,10.8635333333,16.5955333333,46.2767333333,16.6327333333,46.9822666667,13.5376,46.06,11.0120666667,15.5432
809.58,10.1941333333,15.8646,45.6454,16.2906666667,46.6102,12.8884666667,45.4574666667,10.188,14.7495333334
809.88,11.0073333333,16.3838666667,46.0439333333,16.7779333333,47.1306,13.5302666667,46.0121333333,10.7594666667,15.4687333333
810.19,11.1709333333,16.3915333333,45.7389333334,16.8266666667,46.8010666667,13.5956666667,45.9117333333,10.5951333333,15.1057333333
810.49,11.3046,16.8867333333,45.5565333333,17.2377333333,46.6730666667,14.1116666667,46.2966,11.1960666667,15.3938666667
810.80,11.1998666667,17.1047333333,45.2508,17.3396666667,46.2348666667,13.9492,46.2984,11.308,14.8190666667
811.10,11.7876666666,17.5432,45.3284,17.7504666667,46.2708666667,14.5084,45.9504666667,12.0703333333,14.9230666667
811.41,11.2637333333,17.1903333333,44.5594,17.0524,45.6820666667,14.3053333333,45.1364666666,11.9159333334,14.4246
811.71,11.5903333333,17.4808666667,44.5800666667,17.3727333333,45.8842,14.4720666667,45.1970666667,12.2074666667,14.5928666667
812.02,11.6125333333,18.0033333333,45.5764,17.7734,47.4418666667,14.8375333333,46.2528666667,12.3546666667,14.8965333333
812.32,12.5056,18.7684,45.8065333333,18.4425333334,47.7158,15.3862666667,46.3407333333,13.2354666667,15.712
812.63,13.1606666667,19.8073333333,46.6201333333,18.9631333333,48.5811333333,16.052,47.185,14.0179333333,16.4440666667
812.93,13.0354666667,20.1692666667,47.1202,18.6666666667,48.6498,16.2979333333,47.8849333333,14.2064666667,16.6024666667
813.24,13.3266666667,20.9180666667,46.8262666667,19.1282666667,48.1836666667,16.6468666667,47.312,14.2714666667,16.3339333333
813.54,14.1616,22.2796,47.833,20.0862,48.9597333333,17.2830666667,48.0119333333,15.5003333333,17.2432666667
813.85,14.78,22.7866666667,48.24,20.1733333333,49.3466666667,17.46,48.1733333333,15.9266666667,17.74
814.15,14.5202,22.6654666667,48.2808,19.5863333333,49.8339333333,17.1244666667,48.0502,15.5644,17.5992666667
814.46,14.6942,23.0103333333,49.1066,19.9451333333,50.5292,17.3264666667,48.653,15.3128,17.9656666667
814.76,15.9516,24.2141333333,50.411,21.3333333333,51.7997333333,18.5284,49.5543333333,16.3384666667,19.3644666667
815.07,14.7330666667,23.4568666667,50.6679333333,20.4100666667,51.8064,17.3630666667,49.6217333333,15.3552,18.5084666667
815.37,14.1992666667,22.5834666667,50.2430666666,19.6128666667,50.8060666667,16.6418666667,48.7363333333,14.5723333333,17.7684
815.68,13.2042666667,21.4408666667,49.8710666667,18.2796666667,50.638,15.6846,48.2436666667,13.1612,16.6523333333
815.98,12.0071333334,19.4396,47.9786666667,16.5461333334,49.2552666667,14.0000666667,46.4256,11.3688,15.2198666667
816.29,12.8376,19.6556666667,47.7342,17.1350666667,49.4560666667,14.6555333334,46.2052666667,12.1694,16.1432666667
816.59,12.2792,19.0784,48.0559333333,16.6981333333,50.2059333333,14.5480666667,46.3805333333,11.8116,16.4118
816.89,10.9312666667,17.3249333333,46.8837333333,15.2871333333,49.2016666667,13.3542,44.951,9.986,15.3222666667
817.20,9.93713333333,16.855,46.6389333334,14.9932,49.1422666667,12.7127333333,44.7559333333,9.1144,14.5117333333
817.50,10.6480666667,17.2482666667,46.4274666667,15.9054666667,48.8202666667,13.5260666667,44.6992666667,10.0432,15.1212666667
817.81,10.3124,16.8578,45.3855333333,15.6342666667,47.7374666667,13.0529333333,44.1618666667,10.1020666667,14.9267333333
818.11,9.65233333333,16.3312666667,44.8014666667,15.3832666667,47.3376,12.3976666667,44.1550666667,9.60293333334,14.3366666666
818.41,9.3252,15.876,43.7532666667,14.9956666667,46.5276,12.2038,43.3188666667,9.16306666667,13.7794
818.72,9.58886666667,16.1184,43.9253333333,15.433,46.8915333333,12.626,43.7556,9.59433333334,14.205
819.02,10.2330666667,16.9401333333,44.3465333333,16.1347333333,47.2796666667,13.3636666667,44.5034666667,10.5115333333,14.8531333333
819.33,10.1184,17.2767333333,44.3442666667,16.3843333333,46.8944,13.5928666667,44.8178,10.6966,14.7495333333
819.63,9.60073333334,16.8861333333,44.3114666667,16.1317333333,46.9022,13.1297333333,44.6467333333,10.2635333333,14.1995333333
819.93,9.17413333334,16.2638,43.8838666667,15.72,46.4519333333,12.8164,44.3739333333,9.9194,13.7865333333
820.24,9.11046666667,16.1702666667,44.1154,15.6780666667,46.7572,12.8412666667,44.7772,9.84299999999,13.6358666666
820.54,8.7982,15.8130666667,43.8937333334,15.3934666667,46.5401333333,12.4798,44.5397333333,9.42526666665,13.3786
820.85,8.57293333334,15.6283333333,43.9070666667,15.0834,46.6502,12.2413333333,44.4746666667,9.10133333333,13.1318666667
821.15,8.28453333333,15.3618,43.8417333333,14.8166,46.6183333333,11.9702666667,44.3818,8.74013333333,12.8402
821.45,8.10753333333,15.2384,43.9572666667,14.6384666667,46.6363333333,11.8207333333,44.3083333333,8.56693333334,12.7237333333
821.76,8.08973333333,15.2135333333,44.1901333333,14.6346666667,46.8044,11.8635333333,44.4990666667,8.59533333333,12.7354666667
822.06,8.09546666666,15.2216,44.0844666667,14.6120666667,46.7035333333,11.8296666667,44.443,8.6802,12.7063333333
822.36,7.83906666667,14.9832666667,44.047,14.4221333333,46.6366,11.5746666667,44.3570666667,8.41086666667,12.4239333333
822.67,7.91866666667,15.0818,44.3422,14.4864666667,46.9873333333,11.6708,44.5564666667,8.4548,12.5085333333
822.97,8.01460000001,15.2614666667,44.524,14.5875333333,47.1122,11.7876,44.7076666667,8.55633333333,12.6016
823.27,8.03886666666,15.4325333334,44.8343333333,14.7385333333,47.4071333333,11.7642,44.9204,8.57026666667,12.5968666667
823.58,8.09399999999,15.5889333333,45.074,14.8786666667,47.6839333333,11.8906666667,45.124,8.70146666667,12.7635333333
823.88,8.32733333333,15.7924,45.4006666667,15.0282666667,47.9789333333,12.0971333333,45.3811333333,8.9366,12.9818666667
824.18,8.28399999999,15.8935333333,45.5814666667,15.1658,48.0623333333,12.08,45.5118,8.96813333333,13.0519333333
824.49,8.33926666667,16.075,45.9634,15.2878666667,48.4176666667,12.2535333333,45.876,9.14593333333,13.137
824.79,8.32260000001,16.1153333333,45.8132666667,15.2581333333,48.3676,12.272,45.8408,9.18566666666,13.0823333333
825.09,8.3986,16.2898666667,45.8134666667,15.3220666667,48.4813333333,12.3718666667,45.9046666667,9.32186666667,13.2102666667
825.39,8.33953333333,16.3006,46.1274,15.3666666667,48.8192666667,12.3191333333,46.1412666667,9.12906666666,13.1543333334
825.70,8.56666666666,16.5166666667,46.4653333333,15.6482666667,49.1520666667,12.5656,46.4218666667,9.54779999998,13.4317333333
826.00,8.30386666667,16.3451333333,46.0211333333,15.4296,48.7041333333,12.359,45.9965333333,9.32493333332,13.2546666667
826.30,7.73473333333,15.9082,45.7214666666,14.9204,48.4692666667,11.8866666667,45.7991333333,8.7552,12.7341333333
826.61,7.40079999999,15.4344666667,45.1458,14.4658666667,47.9151333333,11.6104666667,45.4660666667,8.4878,12.4454
826.91,7.2114,15.1450666667,44.7408666667,14.1847333333,47.4445333333,11.3494666667,45.1564,8.23266666667,12.1323333334
827.21,7.01900000001,15.108,44.7581333334,14.0251333333,47.3456666667,11.2114666666,45.1131333333,8.03493333333,11.9752666667
827.51,7.18000000001,15.2192666667,44.9664666667,14.0275333334,47.4368666667,11.4603333333,45.3490666667,8.262,12.1230666667
827.82,7.27520000001,15.2698,45.1061333333,14.1635333333,47.3076666667,11.6592666667,45.2602666666,8.3624,12.2597333333
828.12,7.5264,15.6618,45.6078,14.6115333333,47.7540666667,11.9954,45.6647333333,8.81013333333,12.67
828.42,7.79993333333,16.0000666666,45.9242,15.0272666667,47.9212666667,12.1698,45.8394666667,9.03926666667,12.7454
828.72,7.89006666667,16.1251333334,45.9118666667,15.1,47.9518666667,12.2985333333,45.7458,9.06793333333,12.7964666667
829.02,7.67553333333,15.9428666667,45.5399333333,14.8234666667,47.7148,12.1925333333,45.4686666667,8.55606666667,12.6346
829.33,8.01353333334,16.0905333333,46.0150666667,15.2364,48.1566666667,12.5268,46.0547333333,8.91933333334,12.7532666667
829.63,8.85806666667,16.5944,46.2633333333,16.0246,48.5120666667,13.4164666667,46.5045333333,9.80933333334,13.5568666667
829.93,9.47993333334,17.1183333333,46.8815333333,16.4151333333,49.0794,14.0514,47.1404666667,10.3590666667,13.9048
830.23,9.57333333333,17.04,46.928,16.5013333334,48.96,13.8506666667,47.0666666667,10.2506666666,13.8826666667
830.54,9.47346666668,16.9142666667,46.6724,16.7206666667,48.7218666667,14.0108,46.8602666667,10.6462,13.8971333333
830.84,9.63833333335,17.1419333333,46.7981333333,16.9686,48.9566666667,13.9431333333,46.8818666667,10.8341333333,13.8775333333
831.14,9.5186,17.2257333333,46.4213333333,16.7296,48.6398,13.5008,46.583,10.6247333333,13.7518666667
831.44,8.91066666666,16.2876,46.3325333333,15.7863333334,48.5109333333,12.7784,46.1116,9.41206666667,12.7664666667
831.74,8.726,16.0368666667,46.1604,15.5364,48.4728,12.7122,46.0684,9.0136,12.9824666667
832.04,8.44293333332,15.9497333333,45.6767333333,15.3558,48.031,12.7661333333,45.7196666667,9.22419999999,12.9533333333
832.35,8.68093333335,16.0109333333,46.1132,15.7566666667,48.1076666667,13.0642,46.0733333333,9.37906666667,13.2336
832.65,8.59546666667,16.1468666667,46.5728666667,15.6741333333,48.5251333333,13.2584666667,46.4186,9.24160000001,13.3706666667
832.95,8.2096,16.0256666667,46.6534,15.5217333333,48.5367333333,12.9928666667,46.4766,8.82846666667,12.9488
833.25,8.22406666665,16.2272666667,46.6667333333,15.7277333333,48.632,13.021,46.4334,8.95273333333,13.2168
833.55,8.262,16.5682666666,46.9159333333,15.6883333333,49.1580666667,13.3253333333,46.5461333333,9.142,13.5102
833.85,8.80446666667,16.9548666667,47.2195333333,16.0124666667,49.4819333333,13.8356,46.5693333333,9.38473333332,13.9058666667
834.16,8.2778,16.2916666667,46.3222,15.5030666667,48.8212666667,13.3984666667,45.7941333333,8.80213333333,13.4137333333
834.46,8.2218,16.1118,46.4791333333,15.424,49.1794,13.2122,46.0452,8.5776,13.2550666667
834.76,8.21306666665,16.2219333333,46.4263333333,15.3967333333,49.0625333333,13.137,46.3060666667,8.61773333333,13.4014
835.06,7.68100000001,15.8626666667,46.2964,14.8948666667,48.9646,12.803,46.17,8.266,13.0178666667
835.36,7.36360000001,15.5645333333,46.4947333333,14.6232,49.2194,12.5187333333,46.2276,7.7258,12.5413333333
835.66,6.96706666667,15.5426,46.0223333333,14.0988,48.808,12.0299333333,45.3439333333,7.4564,11.9718666667
835.96,7.58946666667,15.9202666667,45.8684,14.4736666667,48.8439333333,12.3692,45.0026666666,8.0094,12.4728
836.26,8.04013333333,16.0971333333,45.5166,14.9246,48.5036666667,12.5908,44.3662666667,8.5204,12.8587333333
836.57,8.54313333334,16.389,45.8024,15.3396,48.7778666667,12.7838666667,44.3765333333,8.75919999999,13.1296
836.87,8.76626666667,16.2619333333,45.4965333333,15.6202,47.8701333333,12.872,44.0453333333,8.98693333333,12.9856
837.17,8.16526666667,15.5922666667,44.7003333333,15.1242666667,46.9955333333,12.098,43.7864,8.48686666667,12.0760666667
837.47,8.38213333333,15.9593333333,46.3901333333,15.7154,48.1706666667,12.2844666667,44.9024,8.70740000001,11.7723333333
837.77,9.16226666666,16.9658666667,46.9743333333,17.0085333333,48.9059333333,13.4529333333,45.4274666667,9.80339999999,12.8718666667
838.07,10.0358,17.8315333333,47.8404666667,18.1273333333,49.9550666667,14.561,46.2544666666,10.9049333333,13.4766666667
838.37,11.2471333333,18.8754,48.526,19.0839333333,50.4489333333,15.4649333333,46.5396,11.7912,14.0770666667
838.67,11.1821333333,18.9894666667,48.79,18.8873333333,50.561,15.3362666667,46.7873333333,11.8126666667,14.2326
838.97,11.4996,19.2551333334,49.6562,19.6083333333,52.2349333333,15.8071333333,48.3476666667,12.5215333333,15.3295333333
839.27,11.9244,19.6121333334,49.7967333333,19.7826666667,51.9716,16.0946,48.7185333333,12.9456666667,15.7352
839.57,12.4134666667,20.3033333333,50.6400666667,19.6965333333,53.0299333333,16.5766,49.91,13.4756,16.6240666667
839.87,12.5156,20.4136666667,51.467,19.5094,53.7374,17.1333333333,51.1688,13.6604666667,17.066
840.17,13.9855333333,22.4364666667,52.8632666667,21.0454666667,55.3478,18.6571333333,52.2974666667,15.1367333333,18.7435333333
840.47,14.3747333333,22.5012,53.3820666667,20.9829333333,56.1459333333,18.5401333333,52.5839333333,15.1824,19.2018666667
840.77,14.6395333333,22.6028666667,52.7722666667,20.987,55.7137333333,18.8679333333,51.9787333333,15.404,20.1452666667
841.07,15.5094666667,23.2541333333,53.3728,21.3056666667,56.2314,19.4956,52.6806666667,16.3204,21.2858
841.37,17.059,23.9046666667,53.8102,21.9571333334,55.9560666666,19.9700666667,52.9458,17.2777333333,22.5136666666
841.67,18.0258666667,24.031,54.1910666667,22.1394666667,56.3514666667,20.2479333333,53.2817333333,17.8398,23.2455333333
841.97,18.8579333334,24.285,54.8776,22.4578666667,56.8244,20.6308666667,53.7466666667,18.3250666667,23.9804
842.27,18.2515333333,23.5082,53.6942666667,21.613,54.6305333333,19.7292666667,52.4196,16.6159333333,22.7749333333
842.57,16.8143333333,22.251,52.8907333333,20.7133333333,54.3173333333,18.278,51.7711333333,14.8956,20.8857333333
842.87,14.4179333333,19.9073333333,51.0979333333,18.6110666667,52.2223333333,15.8202,49.3254666667,12.2356,18.1747333333
843.17,14.3435333333,19.9326666666,49.926,18.2222666667,50.8148666667,15.0572666667,46.8553333333,12.1348,17.2660666667
843.47,12.4695333333,17.1203333333,48.1786,15.6803333333,49.4167333333,12.8726,45.1978,9.57533333333,14.8164666667
843.77,10.9884666667,16.4444,48.2146666667,15.4024,49.2412666667,12.4597333333,45.1341333333,9.11880000001,13.7010666667
844.07,11.0734666667,16.3844,48.5552666667,15.0282,49.1204,11.8966666667,46.005,9.23326666665,13.9468666667
844.37,10.3374,15.4568666667,47.605,13.7447333333,48.0988,11.1604666667,44.0987333333,8.06593333334,12.3622
844.67,7.90126666667,13.9588666667,44.7572,12.4444666667,45.3992,9.53086666666,40.7243333333,6.73260000001,10.1892666667
844.97,6.94093333333,14.0919333333,43.4382666667,12.51,43.6803333333,9.73373333333,39.6772666667,6.89273333333,9.81433333334
845.27,7.13479999999,15.0767333333,42.9378,13.4464,43.8903333333,10.2825333333,39.7418,7.4738,10.2663333333
845.57,8.61313333333,16.7396,43.9091333333,15.2474,46.2612,12.8305333333,40.9732666666,10.6892666667,12.7980666667
845.87,9.96793333334,18.3974666667,44.8717333333,16.5384,47.2116,14.1986666667,41.7468,12.8685333333,14.8718
846.17,12.7646666667,20.8214666667,46.5718,18.9098666667,48.8151333333,16.8562,44.0442666666,15.6715333333,17.6934666667
846.47,12.4271333333,20.9384,46.8447333333,19.6927333333,49.3851333333,16.9579333333,44.6602666667,15.4045333333,18.8511333333
846.77,12.0720666667,20.9008666667,47.1252666667,20.4094666667,49.5166666667,17.0025333333,45.1105333333,15.7084,18.9517333333
847.07,14.8824666667,23.3106,46.5301333333,22.3386666667,49.2330666667,18.8762666667,44.9506,17.7676666667,21.2908
847.37,15.3988,24.5103333333,46.4541333333,22.7942,50.1443333333,20.4404666667,45.5278,18.3295333333,21.2451333333
847.67,14.8956666667,25.4911333333,46.7130666667,23.0007333333,51.0750666667,21.2064,46.7904,18.9018666666,21.454
847.97,15.004,25.4488,46.2450666667,23.1851333333,51.7564,21.2176666667,46.8071333333,18.7977333333,21.2802666667
848.26,15.5286666666,25.2946666667,46.6666666667,23.4221333333,53.1558,21.1782666667,47.1832,19.2735333333,21.8726
848.56,19.283,28.0090666667,48.3296,26.7123333333,54.0350666666,24.4544666667,49.3974666667,22.7918666667,25.2324666667
848.86,21.473,29.9014,49.5671333333,27.7904,54.5481333334,26.0440666667,51.5414666667,23.8572666667,25.9680666667
849.16,20.798,28.9671333333,49.4836,26.4476666667,54.0532,24.8982,51.4554666667,22.8324666667,25.3208666667
849.46,20.4914,29.0909333333,50.3522666667,26.421,54.7912,24.1441333333,51.8262666667,22.5880666667,25.4873333333
849.76,20.8478666667,28.8778666667,50.5901333333,25.7856666666,55.8438,23.9567333334,52.1198,23.1255333333,24.9376
850.06,21.8631333333,29.7949333333,51.5384666667,26.359,57.3163333333,24.3418666667,53.0769333334,23.9829333333,25.8804666667
850.36,20.7854666667,28.0000666667,52.5662,24.7853333333,57.8996,23.1415333333,53.4611333333,21.9543333333,24.621
850.65,19.3389333333,25.9112666667,52.2003333333,22.6817333333,56.7328666667,20.7932,51.3692,19.8677333333,23.4371333333
850.95,19.1860666667,24.2054,52.2286666667,22.1898666667,55.7752,19.8448666667,50.1938666667,18.5854,22.9846
851.25,21.0538,25.5116666667,55.7041333333,22.9585333333,58.2168,22.0466,52.604,19.5541333334,24.8834
851.55,21.3415333333,26.3414666667,55.935,24.8171333333,58.8416,22.7236,53.2723333333,20.3456,26.0163333333
851.85,17.5999333333,23.8667333333,55.3998666666,21.689,58.5334,18.9333333333,51.5999333333,16.2000666667,23.089
852.15,14.7181333333,21.784,55.892,20.0468666667,58.3332,14.9529333333,50.6104,13.9671333333,21.5726666666
852.45,13.0778666667,21.3792,57.9822,20.281,59.5401333333,13.9462666667,52.4394,12.3118,19.9489333333
852.74,12.1891333333,20.1742666667,55.6467333333,19.1791333333,58.0347333333,14.1044666667,50.2984666667,11.7412666667,17.9852
853.04,11.5452,20.1530666667,55.7854,18.6208,58.1354,13.8442666666,50.3958666667,11.9285333333,17.8543333333
