wavelength,Back_SpoCorm,Belly_SpoCorm,Breast_SpoCorm,Crissum_SpoCorm,Crown_SpoCorm,DorTail_SpoCorm,Patch10_SpoCorm,Rump_SpoCorm,Throat_SpoCorm,WingTip_SpoCorm
596.16,7.72006666667,8.21873333333,7.49223333333,8.1458,9.56366666665,9.72946666667,26.0843333334,11.6354666667,9.11300000001,10.0498666667
596.50,7.86233333333,8.28566666667,7.5924,8.25313333333,9.62666666667,9.82243333333,26.1614,11.7102,9.21906666667,10.1595333333
596.83,7.93336666667,8.31126666667,7.6264,8.28513333333,9.67253333335,9.88426666668,26.2094,11.7642666667,9.27693333333,10.2291
597.17,7.9847,8.33066666667,7.65436666667,8.3066,9.70686666665,9.91193333334,26.2185333333,11.8025333333,9.34,10.2881
597.51,8.023,8.3788,7.7115,8.3604,9.75713333333,9.949,26.2355333333,11.8296,9.38180000001,10.3255
597.84,8.087,8.4644,7.80856666667,8.46713333333,9.82806666667,10.0326333333,26.2712,11.9047333333,9.43179999999,10.3473666667
598.18,8.14496666667,8.4904,7.80953333333,8.4918,9.82886666667,10.0583666667,26.2607333333,11.9372,9.44193333333,10.3924
598.52,8.2662,8.59626666666,7.87803333333,8.59626666667,9.92739999999,10.1631,26.3224666667,12.0362666667,9.54626666667,10.4719
598.85,8.27773333333,8.61373333333,7.9114,8.67293333333,9.91926666667,10.1848666667,26.3125333333,12.0677333333,9.567,10.4878666667
599.19,8.38526666667,8.6946,8.0028,8.81086666667,10.0176,10.2980666667,26.4368666667,12.1873333333,9.66726666667,10.6287333333
599.53,8.29493333333,8.64066666667,7.96233333333,8.74873333333,9.95713333333,10.2193333333,26.3503333334,12.1372,9.59986666665,10.5948
599.86,8.34806666667,8.723,8.01086666667,8.79366666667,10.013,10.2609666667,26.4304,12.2059333333,9.6502,10.6877333333
600.20,8.3331,8.74973333333,8.03113333333,8.79946666667,10.0211333333,10.2900666667,26.4558666667,12.2350666667,9.65153333334,10.6732666667
600.53,8.33383333333,8.75393333333,8.02263333333,8.82413333333,10.0195333333,10.2778333333,26.4618666667,12.2546,9.63973333333,10.6526
600.87,8.34386666667,8.791,8.03083333333,8.86506666666,10.023,10.3413,26.5223333333,12.2501333334,9.65493333333,10.6548333333
601.21,8.32993333333,8.7872,8.0194,8.89426666667,10.0112,10.3502,26.5616,12.2722,9.63433333334,10.671
601.54,8.22713333333,8.69266666667,7.88286666667,8.75826666667,9.9142,10.2191666667,26.5188,12.1848666667,9.53233333332,10.618
601.88,8.12426666667,8.65573333334,7.8229,8.6716,9.87846666667,10.1477666667,26.5163333333,12.1277333333,9.49493333333,10.5469
602.21,7.9705,8.50806666667,7.68833333333,8.5362,9.73653333333,10.0206666667,26.4704666667,11.9822666667,9.33373333333,10.4051333333
602.55,7.95776666667,8.5006,7.63906666666,8.43193333333,9.71573333333,10.0014666667,26.5154666667,11.9755333333,9.31493333334,10.3892333333
602.88,7.9691,8.54933333333,7.65043333333,8.44666666667,9.71726666668,10.0144666667,26.5253333333,12.0090666667,9.37480000001,10.4108
603.22,8.00463333333,8.5596,7.6321,8.4622,9.74233333333,10.0245333333,26.5310666667,12.0076,9.40233333333,10.4088666667
603.56,7.99216666667,8.53733333333,7.62686666667,8.4392,9.74373333332,9.99893333334,26.5318,11.9678666666,9.37853333333,10.4037666667
603.89,7.99203333333,8.56966666667,7.64446666666,8.46446666667,9.77813333333,10.018,26.5748,11.9776,9.38986666667,10.4378333333
604.23,8.0587,8.6514,7.7218,8.51233333333,9.84373333333,10.1055,26.6482666667,12.0334666667,9.46146666665,10.5459666667
604.56,8.04106666667,8.65093333333,7.70713333333,8.48166666667,9.80553333333,10.0396333333,26.5968666667,12.0144666667,9.41686666668,10.5204
604.90,8.05136666667,8.64306666667,7.71006666667,8.47773333333,9.79366666667,10.0571666667,26.5854,12.0331333333,9.42146666666,10.5534
605.23,8.0925,8.67246666667,7.75446666667,8.5396,9.79046666666,10.1106666667,26.5891333333,12.0575333333,9.47006666667,10.5769333333
605.57,8.192,8.73686666667,7.84073333333,8.6488,9.84346666666,10.2092333333,26.6178,12.1692666667,9.54220000001,10.6627666667
605.90,8.2517,8.78646666667,7.91246666667,8.71546666667,9.91820000001,10.2613,26.6483333333,12.2406666667,9.60433333333,10.7255333333
606.24,8.3403,8.8502,8.02436666667,8.86286666666,10.0014,10.3191333333,26.7094666667,12.3098666667,9.6834,10.8587666667
606.58,8.3655,8.8396,8.02743333333,8.8902,10.0074,10.3031,26.6948,12.2794,9.65493333334,10.8935333333
606.91,8.33586666667,8.7862,8.02113333333,8.8706,9.93839999999,10.2575333333,26.6912666667,12.2037333333,9.58546666667,10.897
607.25,8.32653333334,8.8082,8.01946666667,8.85853333333,9.92513333334,10.2626333333,26.6862,12.2172,9.56753333334,10.8785666667
607.58,8.3155,8.78986666667,8.00326666667,8.8252,9.89846666668,10.2261333333,26.6439333333,12.204,9.5236,10.8295
607.92,8.19286666667,8.68093333333,7.9146,8.70826666667,9.78766666667,10.1017,26.5268,12.1244,9.395,10.6983666667
608.25,8.19063333333,8.6456,7.92503333334,8.69706666667,9.79953333333,10.1390666667,26.5533333333,12.1410666667,9.38959999999,10.7229666667
608.59,8.15723333333,8.59926666667,7.89326666667,8.67413333333,9.76286666666,10.0819333333,26.4910666667,12.0882,9.36726666667,10.6692666667
608.92,8.15263333333,8.58046666667,7.8876,8.65973333333,9.78326666666,10.0719,26.4401333333,12.0700666667,9.37366666667,10.6787
609.26,8.09253333333,8.50606666666,7.8266,8.60153333333,9.75593333335,9.98843333333,26.364,11.959,9.29640000001,10.6101333333
609.59,8.14196666667,8.55433333333,7.8967,8.60406666667,9.78873333335,10.0331333333,26.3155333333,11.9826666667,9.36073333332,10.6650333333
609.93,8.13506666667,8.5254,7.8792,8.5664,9.76019999999,10.0213333333,26.2684666667,11.9845333333,9.35673333333,10.6233333333
610.26,8.12916666667,8.5426,7.89996666667,8.567,9.75866666667,10.0523333333,26.2388666667,11.9954666667,9.36546666667,10.5984666667
610.60,8.24646666667,8.68766666667,8.01006666667,8.66873333333,9.88493333333,10.1592666667,26.3085333333,12.1494666667,9.47506666668,10.6906
610.93,8.21773333333,8.5896,7.9681,8.66286666667,9.81933333334,10.0983,26.2172,12.1031333333,9.43353333333,10.6433333333
611.27,8.14563333333,8.51006666667,7.89923333333,8.63326666667,9.77593333335,10.0444333333,26.1248666666,12.0402666667,9.3822,10.6118666667
611.60,8.27533333333,8.63273333333,8.01723333333,8.7788,9.88366666666,10.1844,26.1868,12.1198666667,9.51726666665,10.7105666667
611.93,8.32663333333,8.6746,8.02876666667,8.82226666667,9.93726666668,10.2055666667,26.1634666667,12.1408,9.56726666666,10.6899666667
612.27,8.3144,8.6722,7.9998,8.76293333333,9.89760000001,10.1380666667,26.0958666667,12.1144,9.53013333333,10.688
612.60,8.3527,8.7574,8.04806666667,8.8044,9.93986666667,10.1995333333,26.1823333333,12.2116666667,9.54640000001,10.7181333333
612.94,8.35113333334,8.7456,8.0293,8.7664,9.8982,10.1464333333,26.1807333333,12.2304666667,9.54553333334,10.6975666667
613.27,8.36093333333,8.68926666667,7.95976666667,8.807,9.89053333333,10.1372,26.2435333333,12.2307333333,9.53226666666,10.655
613.61,8.30196666667,8.63826666667,7.85983333333,8.79113333333,9.86193333333,10.048,26.2309333333,12.1667333333,9.48879999999,10.5819333333
613.94,8.27076666667,8.587,7.85286666667,8.74826666667,9.85013333335,9.99076666667,26.217,12.1444666667,9.46713333333,10.5653666667
614.28,8.12146666667,8.48973333333,7.73223333333,8.61173333333,9.76720000001,9.87466666666,26.1354,12.041,9.38886666668,10.4482666667
614.61,8.09666666667,8.51693333333,7.72463333333,8.5668,9.76006666667,9.86283333332,26.1262,12.0013333333,9.36673333333,10.4224333333
614.94,8.1826,8.5546,7.7985,8.57286666667,9.78126666665,9.92796666665,26.1930666667,12.0414,9.42993333333,10.5154
615.28,8.1506,8.52966666667,7.7872,8.5592,9.76379999999,9.85576666667,26.1828,12.0050666667,9.40553333333,10.5347
615.61,8.20573333333,8.61326666667,7.85596666667,8.65973333333,9.81826666667,9.89886666665,26.3335333333,12.0670666667,9.49180000001,10.6963333333
615.95,8.2767,8.68473333333,7.9182,8.745,9.93353333333,10.0123,26.4776666667,12.1292,9.59373333333,10.7662666667
616.28,8.25073333333,8.65806666667,7.9123,8.72306666667,9.94573333334,10.0084666667,26.4957333333,12.0986666667,9.55933333333,10.7633
616.61,8.2349,8.69093333333,7.92263333333,8.75126666667,9.95946666668,10.1154666667,26.5899333333,12.1094,9.5662,10.7761
616.95,8.16043333333,8.69333333333,7.9271,8.71086666667,9.89086666665,10.1124,26.6170666667,12.0992666666,9.48633333335,10.7656
617.28,8.1402,8.68246666667,7.9557,8.67926666666,9.86520000001,10.1443333333,26.5632666667,12.0563333333,9.47153333333,10.8165333333
617.62,8.22233333333,8.74706666667,7.99353333333,8.7252,9.93853333333,10.2050666667,26.628,12.1206666667,9.53433333333,10.8108666667
617.95,8.2638,8.75106666667,8.0208,8.7522,9.99700000001,10.2498,26.7303333334,12.1593333333,9.57066666665,10.8951666667
618.28,8.2526,8.75053333334,7.9924,8.72753333333,10.0124,10.2511,26.7964,12.1988,9.58933333333,10.8873666667
618.62,8.28076666667,8.82646666667,8.03723333333,8.80033333333,10.0614666667,10.3131,26.8328,12.2826,9.63306666667,10.9063
618.95,8.3063,8.81886666667,7.99313333333,8.7666,10.0675333333,10.3403666667,26.8529333333,12.3164,9.64666666667,10.8688
619.28,8.17723333334,8.66906666667,7.87973333333,8.6052,9.87846666668,10.2096666667,26.6393333333,12.1893333333,9.50939999999,10.7247666667
619.62,8.19126666667,8.68646666667,7.92106666667,8.6188,9.8634,10.253,26.6174666667,12.1899333333,9.48546666667,10.7380666667
619.95,8.2229,8.68566666667,7.8859,8.6484,9.83173333333,10.2429,26.5866,12.1785333333,9.51673333333,10.7788
620.28,8.22863333333,8.64233333333,7.88756666667,8.60826666667,9.82453333334,10.2226666667,26.4957333333,12.1392,9.49326666666,10.8035333333
620.62,8.2956,8.67013333333,7.91173333333,8.64046666667,9.89133333333,10.2270333333,26.4470666667,12.1205333333,9.56593333332,10.8093333333
620.95,8.36336666667,8.7482,7.9641,8.6894,9.96813333333,10.3126,26.5479333333,12.1875333333,9.60446666667,10.8322666667
621.28,8.24556666667,8.65313333333,7.884,8.62166666667,9.8836,10.2422,26.4568666667,12.093,9.51620000001,10.7951
621.62,8.248,8.64986666666,7.877,8.64426666667,9.85193333333,10.2594,26.4222666667,12.1050666666,9.51053333333,10.7549666667
621.95,8.2902,8.7062,7.92703333333,8.69766666667,9.86026666666,10.2814666667,26.3185333333,12.1141333334,9.54033333333,10.7904
622.28,8.29453333333,8.66173333333,7.92163333333,8.69933333333,9.86733333333,10.2655,26.3662666667,12.1005333333,9.54493333334,10.7955333333
622.62,8.1694,8.5552,7.83446666667,8.65453333333,9.73746666667,10.1900333333,26.3280666667,11.9904666667,9.42019999999,10.7279666667
622.95,8.19166666667,8.57866666667,7.86206666666,8.69153333333,9.79986666667,10.2326333333,26.4198666667,12.014,9.43966666667,10.7568666667
623.28,8.17213333333,8.53453333333,7.825,8.6668,9.81366666667,10.1998,26.4656666667,11.9954,9.42040000001,10.731
623.62,8.144,8.4936,7.85783333333,8.64966666666,9.80379999999,10.1840666667,26.5006666667,11.9672,9.41593333334,10.7050333333
623.95,8.1294,8.54913333333,7.85236666667,8.7008,9.84419999999,10.1711333333,26.5794666667,12.0230666667,9.45773333333,10.716
624.28,8.0182,8.44713333333,7.75146666667,8.57926666667,9.72026666667,10.0557333333,26.6011333333,11.9764666667,9.32160000001,10.6880666667
624.62,8.0755,8.49913333333,7.7605,8.60566666667,9.7668,10.0713666667,26.6743333333,12.0734,9.39920000001,10.7336666667
624.95,8.0627,8.48806666667,7.72233333333,8.57253333333,9.74293333333,10.0832666667,26.7151333333,12.0844,9.36,10.6998333333
625.28,8.0792,8.46873333333,7.7194,8.57906666666,9.72086666668,10.0705,26.7055333333,12.0636,9.32973333333,10.6334333333
625.61,8.07666666667,8.4588,7.74183333333,8.60153333333,9.74006666667,10.1074666667,26.7316,12.0611333333,9.32300000001,10.6818333333
625.95,8.0636,8.44966666667,7.74843333333,8.56813333333,9.68873333334,10.0886,26.6814666667,12.024,9.29806666666,10.6924
626.28,8.0886,8.4846,7.77136666667,8.5584,9.72633333333,10.0823333333,26.665,12.0391333333,9.288,10.7170666667
626.61,8.09836666667,8.48826666667,7.79366666667,8.54293333333,9.75086666665,10.0895,26.6992666667,12.0618666667,9.2924,10.7355
626.94,8.05263333333,8.48446666667,7.74146666667,8.51406666667,9.70053333333,10.0696333333,26.6190666667,12.0530666667,9.24713333334,10.6636
627.28,8.05006666667,8.50286666667,7.74786666667,8.5006,9.72726666667,10.1064,26.6338,12.0985333333,9.26233333332,10.6493333333
627.61,8.0526,8.4962,7.73396666667,8.49353333333,9.74433333335,10.1392333333,26.6304,12.0938,9.26326666667,10.6233333333
627.94,8.0909,8.5706,7.77483333333,8.56093333333,9.8156,10.1845,26.6091333333,12.1379333333,9.3572,10.6565
628.27,8.15926666667,8.62286666667,7.88483333333,8.65906666667,9.86753333333,10.2889,26.664,12.2124,9.38646666667,10.7532
628.61,8.26446666667,8.7094,7.9678,8.73293333333,9.93919999999,10.3409,26.7932666667,12.3038666667,9.49746666666,10.8673
628.94,8.30003333333,8.7786,8.07106666667,8.76633333333,9.97086666666,10.4469333333,26.8586666667,12.3751333333,9.54106666667,10.9529333333
629.27,8.3844,8.8186,8.1357,8.8462,10.0569333333,10.4900333333,26.9798,12.4632666667,9.61966666667,11.0392333333
629.60,8.3331,8.7912,8.0662,8.81226666667,10.0864,10.4644666667,26.9914666667,12.4282,9.56726666665,11.0201333333
629.94,8.3954,8.8972,8.1692,8.89073333333,10.1788,10.5208333333,27.0654,12.522,9.67079999999,11.0972
630.27,8.3679,8.88806666667,8.12996666667,8.8508,10.1302,10.5009666667,27.0094666667,12.4907333333,9.60013333333,11.0286333333
630.60,8.45073333333,8.97733333333,8.22696666667,8.93653333333,10.2272666667,10.5875,27.108,12.5658,9.68553333333,11.2027666667
630.93,8.43303333333,8.9834,8.1995,8.95813333333,10.2038666667,10.5539666667,27.0732,12.5192,9.67839999999,11.1824
631.26,8.41843333333,8.97033333333,8.18666666667,8.92866666667,10.1584666667,10.4855333333,27.0945333333,12.5331333333,9.65653333333,11.1950666667
631.60,8.48256666667,9.00006666667,8.19266666667,8.95053333333,10.1985333333,10.5346333333,27.1363333333,12.5702,9.68473333333,11.2159
631.93,8.38116666666,8.9252,8.1006,8.87900000001,10.138,10.4145333333,27.1106,12.4720666667,9.61433333332,11.1431
632.26,8.23183333333,8.80953333333,7.98113333333,8.80446666667,10.0767333333,10.3163,26.9032,12.3361333333,9.51266666666,11.0202333333
632.59,8.27896666667,8.85633333333,7.9346,8.86399999999,10.1456666667,10.3218666667,26.9394666667,12.3212,9.57193333334,11.086
632.92,8.28076666667,8.9306,7.9494,8.90066666667,10.1617333333,10.3635666667,26.9708,12.3633333333,9.59906666665,11.0838333333
633.26,8.4216,9.0002,8.05663333333,9.02453333334,10.2106,10.4504333333,27.0187333333,12.4472,9.71453333332,11.1312
633.59,8.4968,9.0018,8.09576666667,9.09020000001,10.2339333333,10.5250666667,27.0504,12.4703333333,9.79386666667,11.1633666667
633.92,8.6186,9.1164,8.20323333333,9.2446,10.3391333333,10.6545666667,27.1339333333,12.5854666667,9.97713333333,11.3557666667
634.25,8.64123333333,9.10933333333,8.2048,9.27479999999,10.3290666667,10.6723666667,27.1523333333,12.5860666667,10.0151333333,11.3518333333
634.58,8.64993333333,9.1222,8.2074,9.29626666666,10.3248666667,10.6594333333,27.16,12.6015333333,10.014,11.3806
634.91,8.62886666667,9.0732,8.21413333333,9.32053333334,10.3013333333,10.6394666667,27.1146666667,12.5365333333,10.0288666667,11.3475
635.25,8.64836666667,9.0492,8.2617,9.3678,10.2785333333,10.7106333333,27.1465333333,12.5544,10.0212666667,11.3744
635.58,8.65713333333,9.0292,8.27083333333,9.36133333334,10.2645333333,10.7411,27.0941333333,12.521,10.0413333333,11.3407666667
635.91,8.8318,9.18253333333,8.43386666667,9.52893333333,10.3452666667,10.8983666667,27.3012666667,12.6641333333,10.1596666667,11.5397
636.24,8.78983333333,9.17259999999,8.42896666667,9.48419999999,10.3075333333,10.8171333333,27.2601333333,12.6434666666,10.1328,11.5240666667
636.57,8.72263333334,9.12813333333,8.3958,9.40366666667,10.2474,10.764,27.1964,12.5702666667,10.1034666667,11.4914333333
636.90,8.5929,9.0844,8.32113333333,9.32106666667,10.1900666667,10.6762333333,27.192,12.5328666667,10.0391333333,11.4388666667
637.23,8.53846666667,9.0276,8.25543333333,9.26846666667,10.1381333333,10.6258666667,27.0792666667,12.5544,10.0014666667,11.4257333333
637.56,8.50293333334,9.02046666667,8.2264,9.25419999999,10.1586,10.6000666667,27.1079333333,12.5692,9.95219999999,11.3039
637.90,8.5676,9.076,8.26293333333,9.2928,10.1875333333,10.6276333333,27.0855333334,12.6107333333,9.95626666667,11.3265
638.23,8.5982,9.08313333333,8.31563333333,9.31173333333,10.2731333333,10.6403666667,27.0944,12.6146,9.98206666667,11.4047333333
638.56,8.74726666667,9.24333333333,8.43696666667,9.44466666667,10.3982,10.7585333333,27.2008666667,12.7600666667,10.0473333333,11.5537333333
638.89,8.72396666667,9.26413333333,8.4466,9.44460000001,10.4548666667,10.7263666667,27.22,12.7721333333,10.0420666667,11.5054
639.22,8.75516666666,9.32673333333,8.48503333333,9.43106666667,10.4724,10.7427333333,27.2514666667,12.8128,10.0574666667,11.5388666667
639.55,8.74603333333,9.26366666667,8.462,9.3858,10.4663333333,10.7183666667,27.1956,12.8436,10.0486666667,11.5039
639.88,8.64576666666,9.1088,8.36066666667,9.29706666667,10.3939333333,10.6699,27.0805333333,12.7996666667,9.95619999999,11.3658
640.21,8.78046666667,9.15466666667,8.45526666667,9.36886666667,10.4856666667,10.7588,27.1472,12.9012666667,10.0431333333,11.4077
640.54,8.81783333333,9.21726666667,8.48983333333,9.35346666667,10.5672,10.8610333333,27.1822666667,12.9360666667,10.0986,11.4508666667
640.87,8.8145,9.2444,8.4964,9.31426666666,10.6092666667,10.9189,27.3026666667,12.9353333333,10.0669333333,11.4591333333
641.20,8.79586666667,9.19793333333,8.46433333333,9.29473333334,10.5473333333,10.8759666667,27.2518666667,12.8694666667,10.1065333333,11.4742
641.53,8.64023333333,9.07686666667,8.3676,9.16866666667,10.4501333333,10.7511666667,27.215,12.7734,10.0286666667,11.3409333333
641.87,8.5559,8.98053333333,8.23303333333,9.05586666666,10.2884,10.6760333333,27.2216,12.6742666667,9.93133333333,11.2182666667
642.20,8.50073333333,8.87973333333,8.0957,8.88293333334,10.1954666667,10.6311666667,27.101,12.6099333333,9.88439999999,11.1502333333
642.53,8.46033333333,8.8966,8.0622,8.83666666667,10.0854666667,10.6038666667,27.0104666667,12.5138,9.89200000001,11.2082666667
642.86,8.42863333333,8.88146666667,8.026,8.83426666667,10.1029333333,10.5777333333,26.967,12.486,9.91073333333,11.2464333333
643.19,8.37123333333,8.91986666667,8.01676666667,8.85486666667,10.1267333333,10.6147333333,27.0186,12.4065333333,9.93826666667,11.1738666667
643.52,8.40783333333,8.98093333333,8.04523333333,8.88973333334,10.1491333333,10.6456666667,27.1096,12.4276666667,9.97886666666,11.2925666667
643.85,8.3376,8.9242,7.94643333333,8.86026666667,10.1241333333,10.6129666667,27.0983333333,12.3344,9.88899999999,11.2205
644.18,8.32316666667,8.88893333333,7.89423333333,8.888,10.0678,10.5471333333,27.1201333333,12.3531333333,9.84339999999,11.1549666667
644.51,8.23096666667,8.7742,7.87033333333,8.89893333333,9.97579999999,10.5389333333,27.1114,12.269,9.78746666666,11.0378
644.84,8.26923333333,8.8464,7.92906666667,8.96953333333,10.0502,10.6534333333,27.143,12.2775333333,9.79633333335,11.0826333333
645.17,8.29863333333,8.90473333333,7.9379,9.05146666667,10.0738666667,10.6959666667,27.193,12.2548666667,9.83273333332,11.1309
