wavelength,Back_DigCyam,Belly_DigCyam,Breast_DigCyam,Crissum_DigCyam,Crown_DigCyam,DorTail_DigCyam,Patch10_DigCyam,Rump_DigCyam,Throat_DigCyam,WingTip_DigCyam
189.05,-2088.88893333,-2055.5556,-1582.22213333,-2486.6666,-2355.55566667,-2022.22226667,-1602.2222,-1642.22233334,-2008.88893333,-2037.77773333
189.43,-822.5,-805.000000001,-598.333333333,-980.833333334,-913.333333332,-757.499999999,-638.333333333,-662.5,-788.333333334,-803.333333333
189.81,-199.761933333,-197.381133333,-137.380933333,-233.809533333,-220.4762,-172.142933333,-146.190466666,-145.0,-181.6666,-186.1904
190.19,-125.641066667,-127.1796,-75.7266666667,-142.564133333,-131.6238,-99.8290666667,-77.4359999999,-71.2820666666,-106.666666667,-101.025666667
190.57,-76.6666666667,-72.5333333333,-29.7333333333,-83.3333333333,-68.9333333334,-50.8,-36.1333333334,-29.8666666667,-55.4666666668,-52.3999999999
190.95,-84.0,-76.8,-35.0666666666,-96.1333333333,-70.2666666667,-53.6,-38.6666666666,-31.4666666667,-61.0666666666,-58.9333333334
191.33,-105.2482,-94.3263333334,-44.3972666667,-115.319133333,-88.3688000001,-69.2198,-47.2339333333,-41.9858,-72.1985999999,-75.461
191.71,-70.6010666667,-65.0272666666,-28.3060666667,-80.6556000001,-63.388,-46.3388,-23.9346,-27.8688666667,-46.7759333333,-53.3332
192.09,-61.9191999999,-59.293,-29.2929333333,-74.5453999999,-50.6061333333,-42.2222666667,-17.5757333333,-23.9394666667,-35.0504,-52.2221333333
192.47,-72.8889333333,-72.2222,-38.8889333333,-80.5554,-57.1110666667,-50.2222,-19.2223333334,-28.7778,-41.1112,-60.2222000001
192.85,-78.9655333333,-79.7699999999,-49.0805333333,-93.9079999999,-62.8735333333,-56.2068666667,-28.7356666666,-36.5517333333,-48.5057333333,-64.9426
193.23,-70.7103333333,-73.2241333333,-47.9781333333,-88.6338666667,-60.0001333333,-57.2678666667,-26.4481333333,-33.6613333333,-40.8742666667,-60.0000666666
193.61,-64.8204666666,-67.5896666667,-50.8718666667,-88.3076666668,-57.4358,-57.3334,-25.1282000001,-28.7178666667,-37.3334,-56.1025333333
193.99,-98.1817999999,-98.4242666666,-81.0908666667,-131.515066667,-89.5757999999,-88.9696666667,-50.3031333334,-50.303,-59.5151333333,-95.3940666668
194.37,-188.571333333,-189.142933333,-166.666733333,-238.095266667,-168.9524,-169.714266667,-114.857,-114.476133333,-120.381133333,-190.666533333
194.75,-258.933333333,-265.066666667,-246.666666667,-335.2,-245.6,-241.333333333,-160.8,-160.8,-168.266666667,-258.133333333
195.13,-380.7408,-415.185266667,-372.2222,-468.5184,-363.703666667,-360.370333333,-265.1852,-255.555533333,-265.5556,-374.074133333
195.51,-362.105266667,-409.8246,-370.877133333,-442.105266667,-344.912266667,-338.245533333,-272.982466667,-238.947333333,-265.614066667,-362.456066667
195.89,-1453.33333333,-1721.33333333,-1508.0,-1800.0,-1405.33333333,-1398.66666667,-1186.66666667,-990.666666666,-1049.33333333,-1464.0
196.27,8106.66666666,9506.66666667,8513.33333333,10186.6666667,8146.66666667,7733.33333334,6859.99999999,6073.33333333,6233.33333333,8053.33333333
196.65,-401.111066667,-477.407533333,-427.407466667,-534.444333333,-404.444466667,-371.8518,-332.222333333,-307.037066667,-297.7778,-402.222266667
197.03,-412.592533334,-485.925933333,-427.4074,-539.259133333,-400.3704,-367.7778,-339.259266667,-310.0,-308.8888,-410.740666667
197.40,-552.889066667,-655.1112,-575.111133333,-704.000000001,-535.999933333,-485.7776,-463.5556,-414.222333333,-436.888933333,-543.999866666
197.78,-1229.52373333,-1489.5238,-1252.38093333,-1474.2856,-1144.76193333,-1139.0476,-1013.33333333,-897.142866667,-958.095266665,-1206.66666666
198.16,-1204.76193333,-1499.0476,-1256.19046667,-1429.5238,-1163.80946667,-1166.66653333,-1040.0,-902.857133333,-1002.857,-1191.42846667
198.54,-772.0,-1001.33333333,-840.666666666,-946.666666666,-810.666666667,-805.333333333,-674.0,-582.666666667,-671.333333333,-794.0
198.92,-531.428466666,-710.476266667,-599.523733333,-684.761866667,-583.333333333,-577.618933333,-461.428466667,-412.381,-479.5238,-569.999866667
199.30,-442.352933333,-571.372533333,-513.7256,-570.980333333,-492.156866667,-497.254933333,-389.4118,-345.098066667,-391.372533333,-475.686333333
199.68,-234.623533333,-285.1614,-266.881733333,-297.634466667,-264.516266667,-260.8602,-197.849533333,-177.634533333,-207.0968,-245.8064
200.06,-130.9722,-148.333333333,-142.916666667,-163.472266667,-139.1666,-140.000066667,-101.388933333,-85.6944666666,-115.555666666,-134.027866667
200.44,-82.8248666666,-95.9322,-92.2033333334,-103.8418,-85.5366666666,-86.5537333333,-55.7064000001,-40.226,-66.8926,-85.4238000001
200.82,-87.3078000001,-105.7692,-98.9744666668,-112.0512,-90.1281999999,-95.8973333334,-61.4102666668,-34.4872666667,-74.2308000001,-98.2050666666
201.19,-71.0304,-93.5757333333,-83.8787333333,-92.4849333334,-75.2728,-85.0909333333,-44.2423333333,-18.1818,-58.5453999999,-88.1212666667
201.57,-48.3907333333,-70.8044666666,-59.0803333334,-74.4828666666,-49.8850666667,-68.9656000001,-21.4941333333,-1.9998225298e-11,-37.3564,-72.0688666667
201.95,-17.0048666666,-36.7149333333,-31.7874000001,-47.0530666667,-21.256,-34.7826,-0.96613333334,16.1352666667,-11.2078,-42.029
202.33,-3.66193333334,-23.0985333333,-21.5962,-36.0564666667,-4.13146666666,-20.9389333333,12.0188,25.0703333333,0.46953333332,-28.9201333333
202.71,2.10053333334,-15.5250666667,-15.6165333333,-27.4884,5.66220000001,-12.7852666667,14.8858,26.5752,6.20999999999,-24.0180666667
203.09,-2.623,-18.7976666667,-16.7213333333,-32.5683999999,7.86873333334,-19.9998666667,11.2567333333,23.6065333333,7.32240000001,-30.8197333333
203.47,7.21313333334,-10.8197333334,-4.59026666667,-24.1528666666,15.6284,-6.66660000002,21.3115333333,30.4917333333,18.0329333333,-25.1366
203.85,-7.18946666667,-38.9544,-27.7124,-45.2287999999,0.39219999998,-31.1112,2.22213333327,15.817,7.45113333333,-53.8562666666
204.22,-24.0581333333,-67.6811333333,-49.8551333333,-69.7101333335,-22.3188666666,-58.4058666667,-13.4782666667,-3.18846666666,-14.6377333333,-81.0144666666
204.60,-68.6273333333,-123.921533333,-102.156866667,-131.5686,-63.7254000001,-121.9608,-61.7646000001,-36.2746,-65.6863333333,-146.274466666
204.98,-52.3076666667,-92.8204000001,-76.0682666667,-99.3161999999,-40.3418000001,-99.8289333333,-40.3418666666,-13.8462,-40.1709333333,-106.495666667
205.36,-37.5509333332,-66.1224,-57.5509333333,-70.6124,-30.6122,-75.2381333333,-31.8367333333,-12.7890666667,-23.1292666666,-75.238
205.74,-42.3899333333,-66.0378,-61.3835333333,-65.7862,-41.5095333333,-73.4591999999,-36.2264,-23.0189333333,-24.5283333333,-74.4654000001
206.12,-78.0740666668,-101.481533333,-95.5554666668,-93.1851333333,-78.2222666667,-111.555533333,-65.4814666667,-47.4073333333,-54.2221999999,-109.4814
206.50,-58.4906,-81.3836,-74.8428666667,-69.3081333333,-60.0001333334,-87.2955333333,-51.1948666667,-28.1761333333,-39.8742666667,-81.8869333332
206.87,-49.2064000001,-67.0899333333,-60.7407999999,-53.0158,-50.1587333333,-71.4285333333,-44.4443333333,-18.5186,-31.3228,-66.8783333333
207.25,-26.7382666666,-38.2795333333,-37.4912666667,-28.0287333333,-25.8782,-42.0072666667,-25.448,-0.573466666654,-16.3440666667,-41.5771333333
207.63,-27.2916666667,-37.5,-36.4583333333,-28.1944666667,-25.4166666667,-45.5556666667,-25.4861333333,-0.69453333334,-19.4444666667,-39.7221333333
208.01,-13.2038666667,-20.3884,-20.1294666667,-13.9806666667,-8.47893333333,-31.1974,-13.4627333333,12.6860666667,-7.11979999999,-23.6893333333
208.39,-11.5916666667,-13.2130666667,-20.7806666667,-10.2102,-6.00593333334,-26.9668666667,-12.0119333333,16.8166666667,-2.04213333334,-17.1772666667
208.77,-9.91613333334,-7.17080000002,-17.367,-5.6022,-3.5294,-23.5854,-8.62746666665,16.4704666667,0.168066666666,-12.1567333333
209.14,-12.5216666667,-8.69573333334,-20.9274666667,-8.63766666667,-6.20279999999,-24.5798666667,-12.4058,12.9275333333,-2.72459999999,-13.6811333333
209.52,-25.4124666667,-18.4816666667,-30.8911333333,-20.7260666667,-15.2474666667,-35.1154666667,-24.2244666667,4.55453333335,-15.7756,-25.2806
209.90,-34.2456,-26.9473333333,-39.0175333333,-27.8595333333,-20.3509333333,-41.6842,-33.4034666667,0.772066666666,-27.0175333333,-33.5438666667
210.28,-45.6097333333,-38.5365333333,-50.8942666667,-38.3739333333,-28.5365333334,-57.4796666667,-46.4227333333,-7.64233333333,-40.4066666667,-43.4958666667
210.66,-52.1212666667,-42.2512,-55.4978666667,-40.9523333333,-32.9004000001,-66.407,-45.8009333333,-13.8529333333,-43.8095333333,-47.7921333333
211.03,-61.4493333333,-51.1110666666,-67.5361999999,-52.4637333333,-39.6135333333,-82.9950666666,-53.5266000001,-20.2898,-51.6908,-51.9806
211.41,-78.9473999999,-71.8128666665,-85.6139333334,-67.8363999999,-52.0468666667,-108.304066667,-62.807,-30.4092666667,-60.5848666667,-66.9005333333
211.79,-90.2666666669,-94.5333333333,-104.133333333,-83.3333333333,-59.8666666667,-125.6,-76.6666666666,-35.4666666667,-73.3333333333,-81.8666666667
212.17,-100.8,-107.6,-116.933333333,-101.6,-78.9333333333,-141.866666667,-85.1999999999,-50.2666666667,-83.2,-95.5999999999
212.55,-178.888866667,-210.444266667,-212.666733333,-192.666666667,-157.1112,-258.2222,-169.333333333,-124.444333333,-166.000066667,-185.777733333
212.92,-231.281933333,-287.179533334,-283.076933333,-265.640933333,-225.1282,-327.436,-243.846066667,-188.718,-229.487133333,-265.640933333
213.30,-264.166733333,-326.6666,-323.888933333,-302.222266667,-256.388933333,-376.1112,-278.888933333,-221.111333333,-264.166533333,-323.333333333
213.68,-165.098133333,-210.196133333,-215.098066667,-190.784333333,-160.392266667,-253.5294,-179.804,-138.823666667,-170.392133334,-210.588333333
214.06,-75.7823333332,-110.3402,-118.231333333,-98.2312666666,-78.6394,-144.353733333,-97.2788,-71.8367333333,-82.0408000001,-110.476266667
214.44,-28.116,-52.2704666666,-58.8405333334,-48.8889333333,-31.0144666666,-71.0145999999,-44.2512666667,-26.8598666667,-30.0483333333,-50.8213333334
214.81,-53.4503999999,-81.0526,-85.8480666667,-81.4034666667,-56.8420666667,-101.8714,-82.4561333334,-54.3860666667,-53.4502666667,-80.5848666666
215.19,-58.1607999999,-73.9080666666,-84.4827333333,-78.6207333333,-57.1264666666,-97.8161333334,-80.8046000001,-57.5861999999,-53.1034666667,-83.6781333333
215.57,-74.7879999999,-84.1212000001,-97.0909333333,-92.2423333333,-71.2726666666,-106.909,-100.606066667,-70.9091333334,-70.0605333334,-99.1515333335
215.95,-43.8596666667,-48.5088666667,-57.5438666667,-51.6665333333,-37.9824666667,-65.6139333334,-60.4386666667,-40.6139333333,-35.4386,-60.2631333333
216.32,-39.0990666666,-46.4863333334,-53.0631333334,-47.0270666667,-27.7478,-59.8198666667,-55.0450666667,-38.2882666667,-30.3602666667,-50.9009333333
216.70,-28.1300666667,-30.8942666667,-34.7155333333,-30.2438666667,-15.0406,-42.2764666667,-39.9186666667,-22.6829333333,-16.5040666667,-37.6422666667
217.08,-9.41666666666,-12.75,-14.3333333333,-9.91666666666,5.75000000002,-26.5,-20.4166666667,-4.66666666666,6.24999999999,-20.25
217.46,-4.41946666667,-9.66300000001,-7.64046666666,-3.67026666667,8.53926666668,-20.6742,-14.3071333333,0.224733333334,8.98866666667,-12.6592
217.83,-8.08986666667,-17.1536666667,-10.3370666667,-9.43826666667,2.397,-24.0449333333,-19.7752666667,-2.24713333334,4.19466666665,-16.6292
218.21,-17.1192666667,-25.0206,-10.1234,-15.6378,0.329266666666,-31.0288,-23.8682,-5.43213333332,0.987666666667,-20.4116666667
218.59,-20.2325333333,-33.3332666667,-14.7287333333,-19.9226,-4.88353333333,-37.4417333333,-31.3954,-11.1628,-5.34893333334,-29.7674
218.97,-10.8973333333,-21.6026,-7.56406666667,-8.52559999999,1.08973333333,-26.7308666667,-19.2308,-2.75646666665,1.92313333335,-21.859
219.34,-11.6208666667,-30.0917333333,-12.7829333333,-14.9846666667,-2.01826666664,-28.0123333333,-22.5076,-6.36086666665,-2.20200000001,-23.1805333333
219.72,-19.2592,-41.9528,-20.606,-23.6364666667,-12.0539333333,-38.7879333333,-32.6600666667,-16.7674666667,-10.7071333333,-32.525
220.10,-34.5,-57.8333333333,-36.1666666667,-40.0,-28.5,-55.3333333333,-49.5,-33.9166666667,-28.1666666667,-50.5
220.47,-38.7805333333,-60.6504,-40.3251333333,-40.3252,-35.8537333333,-56.6666666667,-50.7316666667,-33.7398,-30.3251333333,-55.6098666667
220.85,-33.8406,-53.2608666667,-37.6811333333,-36.3043333333,-32.5361333333,-48.7681333333,-43.5507333333,-30.5071333333,-28.4783333334,-45.2174666667
221.23,-30.34,-47.9593333333,-32.7209333333,-31.4284666667,-29.0476666667,-40.9524,-38.0272666667,-22.1087333333,-24.9660666667,-32.1088
221.61,-28.8434,-45.5782,-32.517,-29.5918,-28.2992666667,-36.9387333334,-37.0748666667,-21.5646,-24.3536,-27.0068666667
221.98,-29.8040666667,-42.4184,-32.745,-27.647,-27.9084,-38.1045333334,-36.5359333333,-24.0523333333,-21.3724666667,-28.7581333333
222.36,-35.1333333333,-50.2,-42.2,-33.4666666667,-36.3333333333,-45.5333333333,-46.4,-28.4,-28.3333333333,-38.3333333333
222.74,-62.8205333333,-74.0169333334,-68.8033333333,-55.1281333333,-62.6496,-68.0339999999,-69.9999333333,-44.017,-50.0855333333,-60.5982
223.11,-73.6666,-89.1111999999,-74.1112000001,-67.5556,-68.7777999999,-78.0001333334,-79.3334,-42.7778666667,-58.889,-66.7778
223.49,-57.6190666667,-74.0476000001,-56.9048,-46.9047999999,-55.9523333333,-65.4762666666,-68.0952666667,-28.5714666667,-44.2858,-51.7857333333
223.87,-25.6988666667,-48.0646666666,-29.4623333333,-20.5376666667,-27.8492,-35.0537333333,-38.8171333334,-5.4838,-13.7633333333,-22.9032666667
224.24,-27.2042666667,-54.3011333333,-32.3656,-24.5161333334,-32.0429333333,-33.226,-44.5160666667,-7.20433333333,-13.3332666667,-25.9140666667
224.62,-44.7619333333,-80.2721333333,-54.966,-42.585,-45.9862666667,-54.0137333333,-70.4762666667,-26.1224666667,-35.102,-43.1292
225.00,-73.5416666667,-128.958333334,-85.8333333333,-77.5,-72.2916666667,-98.5416666668,-114.583333333,-51.25,-57.5,-73.3333333333
225.38,-58.5715333333,-107.301533333,-67.9365333333,-65.2380000001,-54.9205333333,-84.9205333333,-85.5557333332,-51.5872666666,-52.0636666667,-66.3492
225.75,-60.6349999999,-119.047666667,-67.6191333333,-79.5237333334,-62.3808,-92.2222000001,-93.8093999999,-56.8253333333,-53.9681333333,-78.2539333334
226.13,-42.6015333333,-110.731666667,-56.9107333333,-69.431,-53.8210666666,-75.9349333333,-82.6015333333,-34.7967333333,-46.9917333333,-65.0405999999
226.51,-36.3493333334,-103.174466667,-55.5554666667,-66.1905333334,-45.2382000001,-67.3016,-75.7142,-34.4445333333,-41.9046,-54.9205999999
226.88,-19.4350666667,-71.9772000001,-39.0962,-48.7005333334,-25.7624666667,-47.4576666667,-51.6383333333,-30.1694666667,-29.4914666667,-38.4181333333
227.26,-9.1228,-43.7895333333,-27.4386666667,-31.158,-16.7718666667,-24.9823333333,-34.1054,-19.8596,-16.8421333333,-20.9123333333
227.64,-7.57066666667,-36.2712666667,-19.5482,-28.4746,-15.4236666667,-17.6270666667,-28.644,-14.1242666667,-14.2373333333,-17.2316666667
228.01,-13.4733333333,-35.5246666667,-21.6784666667,-30.303,-18.9744,-20.5128,-28.8112666667,-16.7833333333,-19.4405333333,-19.3938666667
228.39,-9.10486666666,-27.0476,-16.2286,-23.2761333333,-12.1144,-14.8190666667,-21.7142666667,-13.4857333333,-13.2952666667,-12.5334
228.76,-5.20320000001,-20.0326666667,-11.4146666667,-18.5366,-8.65066666668,-9.72366666665,-17.2358,-9.17066666666,-9.78866666667,-8.3902
229.14,-3.77673333333,-16.7668,-10.5007333333,-15.7081333333,-6.46646666666,-7.06726666667,-15.0216666666,-6.89546666667,-7.897,-6.72393333333
229.52,-8.39599999999,-19.5536,-15.2022666666,-19.6374,-10.1256,-9.37253333334,-19.4143333333,-9.87440000001,-10.3764666667,-9.84653333333
229.89,-9.57333333333,-20.4533333333,-18.3733333333,-19.8933333333,-13.1466666667,-11.12,-20.9066666667,-12.1866666667,-12.64,-11.0666666667
230.27,-9.225,-18.3516,-17.7366,-18.2286,-12.1524,-10.2828,-19.2864,-12.4968,-11.4882,-9.0774
230.65,-10.9678666667,-19.9522,-19.8805333333,-19.9522,-14.6716,-11.8996,-20.5017333333,-14.6714666667,-13.5722,-11.2544
231.02,-10.4138666667,-18.2527333333,-17.4253333333,-18.0918666667,-13.3563333333,-9.90806666667,-18.7817333333,-13.1724666667,-12.2068666667,-10.0920666667
231.40,-12.9552,-19.2435333333,-18.1796,-18.6760666667,-15.2719333333,-12.1512666667,-19.4561333333,-16.2882666667,-15.1773333333,-11.3711333333
231.78,-15.1493333333,-20.2487333333,-21.3681333333,-20.4477333333,-17.786,-15.4974666667,-20.8706666667,-20.2984,-18.1840666667,-13.7811333333
232.15,-14.2784666667,-18.9271333333,-19.8468,-19.4892666667,-16.2963333333,-14.8660666667,-20.9960666667,-19.3359333333,-17.4711333333,-12.8991333333
232.53,-19.1945333333,-23.8889333333,-24.8888666667,-24.4167333333,-21.6944,-19.7776666667,-27.5833333333,-23.75,-23.2776666667,-17.9721333333
232.90,-21.6517333333,-27.9579333333,-28.1380666667,-27.5675333333,-24.1741333333,-22.0121333333,-30.8107333333,-25.9458,-26.3063333333,-20.4504666667
233.28,-24.6730666667,-35.3922,-31.1110666667,-30.3921333333,-28.9868666667,-23.7582666667,-34.6405333333,-28.3006666667,-29.7385333333,-24.0523333333
233.66,-23.6963333333,-34.8186,-28.5808,-28.5478666667,-28.9109333334,-23.1353333333,-33.3994,-27.3267333333,-30.5942,-24.6864666667
234.03,-21.1635333334,-29.6856,-22.5158,-24.3710666667,-22.8616666667,-19.3396,-28.5848666666,-22.6102,-26.0692666667,-20.4402666667
234.41,-21.4672666667,-31.6428,-22.488,-25.2631333334,-23.4768,-19.7447333333,-28.1977333333,-23.2216,-27.177,-20.351
234.78,-13.3906,-21.8026,-13.7337333333,-16.4806666667,-14.5922666667,-11.6164666667,-19.8854666667,-14.8212,-17.1387333333,-11.0157333333
235.16,-7.85306666666,-18.1355333333,-9.03946666667,-11.5254,-9.91519999999,-8.55926666665,-15.6215333333,-9.4068,-12.7684,-4.94346666667
235.54,-3.97286666667,-15.4557333333,-6.47613333334,-9.44220000001,-6.31280000001,-5.8232,-13.415,-5.00686666667,-8.76179999999,-2.17693333333
235.91,-6.50546666666,-18.4946666667,-8.79046666667,-12.6881333333,-7.28493333334,-7.12366666667,-16.3441333333,-6.61293333333,-10.2688,-4.83866666667
236.29,-3.622,-16.9553333333,-6.98159999999,-10.4726,-4.27813333334,-3.2022,-13.0972666667,-4.4882,-7.82153333333,-3.17593333333
236.66,-0.390666666666,-13.3332666667,-3.12486666667,-6.927,-0.130400000008,0.651066666666,-7.55213333333,-0.807266666666,-4.375,0.260466666668
237.04,1.7762,-9.78093333334,-0.510999999998,-3.50366666667,1.58153333333,2.55473333333,-4.72019999999,0.462266666668,-1.84906666666,3.309
237.41,-0.836066666667,-8.88126666667,-2.05646666667,-4.88133333333,0.971733333334,-0.203333333335,-5.53673333332,-1.62733333333,-3.774,1.96613333333
237.79,-3.2634,-12.704,-5.66433333334,-9.83686666667,-1.98119999999,-2.09793333333,-8.57813333333,-4.26566666667,-6.7134,-0.6294
238.17,0.0682000000006,-9.25179999999,-2.94773333333,-6.98413333332,0.906999999999,1.88200000001,-5.62353333333,-2.19953333333,-3.90026666667,1.7232
238.54,-0.819066666666,-9.44259999999,-3.66333333333,-8.942,-0.159266666666,1.41066666667,-6.91699999999,-2.9124,-5.21046666667,0.273133333332
238.92,-6.11306666667,-15.3863333333,-7.91226666666,-14.4638,-5.85913333334,-4.06006666667,-12.1568,-7.72773333334,-10.9574666667,-5.1442
239.29,-8.68633333333,-17.0250666667,-11.0316666667,-17.0032,-9.44633333334,-6.08046666667,-15.9390666667,-11.5744,-13.6372666667,-8.62113333332
239.67,-9.75273333334,-17.7448666667,-12.1859333333,-16.6568666667,-11.3155333333,-6.74573333333,-16.2215333333,-12.8782666667,-14.1046666667,-10.5044666667
240.04,-7.65573333334,-14.7996,-10.503,-13.5037333333,-9.85506666668,-5.18320000001,-13.913,-10.5882666667,-11.5942,-8.14999999999
240.42,-8.17266666667,-13.8889333334,-10.9503333333,-13.3187333333,-10.2339333333,-6.21346666667,-13.6987333333,-11.0526,-10.7163333333,-7.0614
240.79,-5.5414,-10.8869333333,-7.95113333333,-10.2141333333,-7.64526666667,-4.09786666667,-10.3365333333,-8.18346666667,-7.65753333333,-3.6942
241.17,-4.73173333333,-9.5058,-6.96113333333,-9.3586,-6.44586666667,-3.13346666667,-8.98013333333,-7.3922,-6.21453333333,-3.22833333333
241.54,-3.09853333333,-7.35213333334,-5.62433333333,-7.68080000001,-5.24886666667,-1.3332,-7.96246666667,-6.04686666667,-4.601,-1.6996
241.92,-0.1562,-3.78946666667,-2.95106666667,-4.2416,-2.63873333333,1.085,-5.1212,-3.19773333333,-1.7428,1.29066666667
242.29,-0.675066666666,-4.31926666667,-3.55966666667,-5.00193333333,-3.39093333333,0.421866666664,-5.88413333333,-3.48293333333,-2.3858,0.874599999999
242.67,0.369133333333,-3.10533333333,-2.46826666667,-3.82206666667,-2.02686666667,1.4694,-5.04526666667,-2.48266666667,-1.07133333333,1.9472
243.05,1.39473333333,-2.0292,-1.44353333333,-3.20773333333,-0.655466666667,2.65686666667,-3.99586666667,-1.42953333333,-0.174333333334,2.99166666667
243.42,2.07393333333,-1.34013333333,-0.579066666667,-2.3502,0.403999999999,3.52853333333,-2.8552,-0.336666666667,0.700266666667,4.00666666667
243.80,2.74573333333,-0.7658,-0.046133333334,-1.76893333333,1.35313333333,4.01986666667,-2.2376,0.825,1.3002,5.142
244.17,3.33013333333,0.0129333333334,0.565733333332,-1.02213333333,2.30793333334,4.53233333333,-1.40166666667,1.67793333333,1.76786666667,5.8824
244.55,4.78893333333,1.38006666667,1.57533333333,0.352866666666,3.3208,5.82233333333,-0.397066666667,3.26406666667,2.57733333333,6.83053333333
244.92,5.89806666667,2.53126666667,2.153,1.1894,4.06826666667,6.68493333333,0.0244666666674,4.1292,3.15333333333,7.35593333333
245.30,7.09373333333,3.5556,2.99553333333,2.1356,4.99286666667,7.619,0.860133333334,5.26413333333,3.827,8.40986666667
245.67,8.48406666667,4.68186666667,4.32046666667,3.2416,6.3104,8.46826666667,2.31993333333,6.63,4.88086666667,9.59406666667
246.05,8.33453333334,4.64686666667,4.24193333334,3.39833333333,6.3726,8.1852,2.23173333333,6.47866666667,4.8302,9.32279999999
246.42,8.79533333333,5.34826666667,4.94526666667,4.2574,7.08273333333,8.57633333333,2.95653333334,7.08273333334,5.6154,9.89039999999
246.79,8.41193333334,4.90113333333,4.75613333333,4.1556,6.578,8.2788,2.64813333334,6.77553333333,5.28406666667,9.61699999999
247.17,8.37566666667,4.94266666667,4.63386666667,4.2726,6.31653333333,8.21006666667,2.55593333333,6.72686666667,5.25126666667,9.48979999999
247.54,8.67446666666,5.2478,4.91373333333,4.50426666667,6.57326666667,8.40506666667,2.82686666667,6.85333333333,5.449,9.55819999999
247.92,8.71866666667,5.34873333333,5.03406666666,4.42926666667,6.55486666667,8.4356,2.8248,6.5896,5.43613333333,9.37593333333
248.29,8.69720000001,5.2946,5.239,4.3104,6.52113333333,8.57586666667,2.83433333333,6.48646666667,5.59606666667,9.44206666666
248.67,8.42540000001,4.96046666667,5.16026666667,3.96913333333,6.4494,8.39033333333,2.631,6.10626666667,5.444,9.05586666667
249.04,7.97046666666,4.3832,4.72906666667,3.5224,5.96066666667,7.86593333333,2.17893333333,5.78433333333,5.1396,8.53953333333
249.42,7.36606666667,3.9604,4.3862,3.0826,5.439,7.3508,1.60393333333,5.35906666667,4.9068,7.97046666667
249.79,7.09746666667,3.69106666667,4.19106666667,2.91466666667,5.04886666667,7.1342,1.26826666667,5.08953333333,4.7644,7.52846666667
250.17,6.85346666667,3.31373333333,4.04353333333,2.64066666667,4.9598,6.92726666667,0.916333333335,4.72093333333,4.49946666667,7.2704
250.54,6.70446666667,2.95086666667,3.71573333333,2.34653333333,4.7498,6.78946666667,0.613800000001,4.38613333333,4.26826666667,7.04913333333
250.92,6.5964,2.96246666667,3.3534,2.11026666666,4.87733333333,6.5264,0.571400000001,4.33073333333,3.99993333333,6.77686666667
251.29,6.46106666667,2.711,3.33873333333,1.88826666667,4.86293333333,6.308,0.632999999999,4.15613333333,3.83973333333,6.6772
251.66,5.99126666667,2.12406666667,2.86486666667,1.1274,4.33006666667,5.54466666667,0.0980000000012,3.51853333333,3.415,5.99673333333
252.04,5.74506666667,2.16326666667,2.40073333333,0.816933333332,4.2272,5.33113333333,-0.0993333333332,3.43813333333,3.12906666667,5.68433333333
252.41,5.635,1.985,1.84473333333,0.6392,3.908,4.86693333333,-0.330933333334,3.31933333333,2.76413333333,5.1136
252.79,5.29246666667,2.03866666667,1.48773333333,0.5224,3.81613333333,4.1624,-0.477133333333,3.29926666667,2.57806666667,4.946
253.16,4.4406,1.3834,0.778866666666,-0.348800000001,3.5106,3.41166666667,-1.37173333333,2.5342,1.79613333333,4.1384
253.54,4.51493333333,1.458,0.723133333334,-0.111933333334,3.47433333333,3.4156,-1.3698,2.59266666667,1.7696,4.13293333333
253.91,3.4188,0.519866666667,-0.397600000001,-1.11933333333,2.54433333333,2.3058,-2.38526666667,1.61466666667,0.617799999999,3.18653333333
254.28,3.40973333333,0.470800000001,-0.273599999999,-1.1514,2.34093333333,2.34733333333,-2.04833333333,1.7428,0.617133333334,3.4414
254.66,1.69313333333,-1.1988,-1.5216,-2.76019999999,0.955133333334,0.639,-3.3464,0.184466666667,-1.06053333333,1.93686666667
255.03,1.9394,-1.00073333333,-0.897133333333,-2.45,1.42166666667,0.807400000001,-3.0918,0.400133333333,-0.421000000001,2.19473333333
255.41,2.33333333333,-0.567333333334,-0.177333333333,-1.73053333333,2.16313333333,1.24126666666,-2.73046666667,1.11346666667,0.191466666667,2.75886666667
255.78,3.1136,0.554866666666,1.04493333333,-0.209066666665,3.2864,2.2774,-1.77306666667,2.47206666667,1.57846666667,4.17293333333
256.15,3.93313333333,0.770666666668,1.83926666667,0.719733333333,3.97686666667,3.06066666667,-1.3958,3.03893333333,2.68273333333,5.21266666667
256.53,4.31893333333,0.988866666668,2.4688,1.26646666667,4.4966,3.36526666667,-1.18106666667,3.586,3.25146666667,6.02633333334
256.90,5.13633333333,1.29066666667,2.84093333333,1.88293333333,4.55753333333,4.3646,-0.552133333334,4.0586,3.74593333333,6.50693333333
257.28,7.27706666667,3.30946666667,4.77573333333,4.02746666666,6.42726666667,6.4212,1.8312,5.79893333333,5.72113333333,8.5578
257.65,7.93933333334,4.1108,5.37273333333,4.56333333333,7.47073333333,7.2098,2.5826,6.5974,6.5176,9.43546666667
258.02,8.7256,5.1706,6.03886666667,5.4386,8.47653333333,8.16253333333,3.4118,7.17466666667,7.5346,10.1247333333
258.40,8.34133333334,4.96813333333,5.88873333333,5.18266666667,8.23806666667,7.85326666667,2.9364,6.84926666667,7.12693333333,9.60713333334
