wavelength,Back_ThlRufm,Belly_ThlRufm,Breast_ThlRufm,Crissum_ThlRufm,Crown_ThlRufm,DorTail_ThlRufm,Patch10_ThlRufm,Rump_ThlRufm,Throat_ThlRufm,WingTip_ThlRufm
797.63,21.85225,69.3458333334,62.0315833333,58.59625,53.4845833333,28.3038333333,37.63975,24.1699166667,64.6121666667,24.9425833334
797.93,21.0303333334,68.2333333334,60.9086666667,57.4474166666,53.07575,27.3866666667,36.8355,23.6139166666,63.64,24.7376666667
798.24,20.53,68.3035,60.9753333334,57.40275,53.0076666667,27.3844166667,36.9225833333,24.0113333333,63.5925,24.6260833333
798.55,20.2065833333,67.5305,61.06025,57.2155,52.8540833333,26.8123333333,36.6024166667,23.3739166667,63.5924166667,23.44175
798.85,20.6964166667,67.6248333333,61.3706666667,57.48625,53.3454166667,27.1303333334,36.6785,23.8364166666,63.7234166666,23.614
799.16,20.7605,66.7094166667,60.6716666666,56.65475,53.02325,26.5674166667,36.3135833334,23.1756666667,63.1295,23.5099166666
799.47,21.76125,66.4305833334,60.771,56.20775,53.5171666667,27.3785,37.00225,23.836,63.0566666667,24.7638333333
799.78,21.5710833333,66.2401666666,60.6618333333,55.9023333334,53.5310833333,26.9445833333,36.7280833333,23.4134166667,62.7941666666,24.2151666666
800.08,21.8965833333,66.4679166667,60.7538333333,55.6016666667,53.78625,26.6080833333,36.7478333333,23.3833333333,63.1915833334,24.2565
800.39,21.0778333334,65.8805,60.395,55.33725,53.6511666667,26.1618333333,36.2334166667,22.7551666667,62.8494166667,24.2661666667
800.70,20.23825,66.42125,60.7053333333,55.84325,53.6623333333,25.6998333333,35.7235,21.9194166667,62.7771666667,23.2550833333
801.00,19.49375,66.1494166667,60.07025,55.5524166667,53.252,25.3604166667,35.1718333333,21.554,61.955,22.4500833333
801.31,20.31775,67.3950833333,61.1615833333,56.2144166667,54.1618333333,26.2768333333,35.7168333333,22.18125,62.85475,22.588
801.62,20.48175,67.3506666667,61.2235,56.1270833334,54.1619166667,26.156,35.7225833333,21.3680833334,62.948,22.13875
801.92,20.0929166667,67.3925,61.0045833333,55.66175,53.3198333334,26.0550833334,35.35625,21.3705,62.7565,22.0094166667
802.23,20.4811666667,68.4370833333,61.6001666667,56.426,53.71675,26.52575,36.5709166667,21.92875,63.3215,22.7211666667
802.54,20.3913333334,69.3385833333,61.9885,56.0489166667,53.8934166666,26.64875,36.8791666667,22.6758333333,63.7863333334,22.7750833333
802.84,19.7775,69.60425,62.0156666666,56.13025,53.8351666667,25.83625,36.3830833334,22.10325,63.6679166667,21.77675
803.15,20.7670833334,70.257,62.6170833333,56.4463333333,54.37575,26.8053333333,37.49475,23.1945,64.4024166666,22.6641666667
803.46,20.2148333334,69.5706666667,61.8610833334,56.4519166666,54.3558333333,26.7588333334,36.9326666667,22.6789166667,63.7320833334,22.3415833333
803.76,19.9023333334,68.82375,61.3043333333,55.5759166667,53.5918333333,26.5161666667,36.2536666667,22.141,62.6373333333,21.23525
804.07,20.7424166667,69.2455,61.9436666667,55.96675,54.9251666667,27.1743333333,37.3988333333,22.8965833334,63.9158333334,22.25925
804.38,22.3035833333,68.8744166667,62.21175,56.1449166667,54.7283333333,27.755,38.2570833333,24.1109166666,63.8335833333,23.5248333333
804.68,22.5184166666,68.6849166667,62.3211666667,56.3345833333,54.83775,27.7325833333,38.3448333333,24.3240833333,63.76025,24.1405833334
804.99,22.5674166667,68.282,62.4476666667,56.3474166667,55.15025,27.9266666667,38.512,25.0475,63.7020833334,25.1045
805.30,23.1994166667,67.9864166667,62.22675,56.6553333333,55.3355833333,27.8091666667,38.603,25.1790833333,63.4615833333,25.4148333333
805.60,23.24475,67.7519166667,62.231,56.125,55.1624166667,27.5010833333,37.8351666667,24.97175,63.6276666667,25.04725
805.91,23.1941666666,67.5038333333,62.2648333333,56.6025,54.7781666667,27.6429166667,38.0549166667,25.2445,63.4875833333,25.1693333333
806.21,23.1851666667,67.6263333333,62.8846666667,56.6513333333,54.4754166666,27.6986666667,37.8754166666,25.52275,63.2555,24.8859166667
806.52,22.1081666667,66.6285833333,62.186,55.8409166667,53.48175,26.8265,36.406,24.9715,61.56775,24.1249166667
806.83,22.1225,66.7825,62.2343333333,56.0640833333,52.7905833333,26.497,35.7474166667,24.7199166667,61.2590833333,23.6963333333
807.13,22.8405833333,67.3930833333,63.0250833333,56.7235833333,53.5238333333,26.7569166667,36.2779166667,25.7066666667,62.0535,24.6563333333
807.44,23.157,67.5783333333,62.8616666667,57.3126666667,53.6266666667,27.0609166667,36.07825,26.3179166667,61.96,25.0594166667
807.74,21.13175,66.8930833333,61.8621666666,56.3270833334,52.7571666667,25.6276666667,34.6708333333,24.40325,61.15225,23.6625833333
808.05,20.8753333333,67.1494166666,62.0486666666,56.7275,52.6656666667,26.4064166667,34.3935833333,24.2128333333,61.0726666667,23.43625
808.35,20.8660833333,68.4009166667,62.5874166667,57.4606666667,52.9668333334,26.3088333333,33.8241666667,23.8875,61.9545833334,22.764
808.66,19.4100833333,68.3584166667,61.8198333333,56.3670833333,52.7663333333,25.3429166666,32.4416666667,22.4165833334,61.4540833333,21.1133333333
808.97,20.56,68.3858333334,61.5891666667,56.61425,53.7113333333,26.3319166667,33.3219166667,23.6225,61.29325,22.0628333333
809.27,21.143,69.0275,62.3305833333,56.9424166666,54.7335,26.9985833333,33.24,23.71425,61.68775,21.8443333333
809.58,20.18075,66.4033333333,59.9015833334,54.77325,53.2395833333,26.2705833333,32.0855,22.44725,59.6496666666,20.6500833333
809.88,20.465,65.9875833333,59.0814166667,54.65025,53.1654166667,26.0473333334,32.3203333333,21.7540833333,60.3935833333,20.8678333333
810.19,20.289,65.1536666666,58.2303333333,53.6908333333,52.625,26.3985,32.3591666667,21.5154166667,59.9725,20.93075
810.49,19.9605833334,64.9213333333,57.9981666667,53.398,52.02275,26.1905833333,32.3738333333,21.4053333333,59.9051666667,20.5964166667
810.80,18.79325,63.85075,57.115,51.9655833333,50.45975,25.57475,31.207,20.36775,58.2644166667,19.2873333333
811.10,20.179,64.2218333333,57.8284166667,52.2269166667,51.2625,26.74475,31.6344166667,21.2350833333,58.9075,20.4660833333
811.41,20.0024166667,63.5815,57.0811666666,51.6963333333,50.683,26.05875,31.6029166667,21.4709166667,58.3788333333,20.40075
811.71,20.6739166667,63.6725833333,57.20625,51.9921666667,51.4456666666,26.5708333333,32.66175,22.393,58.4016666667,21.68725
812.02,21.4301666667,64.8815833334,58.19675,53.3651666666,52.50125,27.5694166667,34.6975,24.15875,59.6749166667,23.4311666667
812.32,19.757,63.96975,57.5925833333,52.9166666667,51.82875,26.7476666667,33.7848333333,23.18275,58.8193333333,22.4536666667
812.63,19.9543333333,63.3560833333,56.6780833333,52.8425,51.541,27.0546666667,33.82425,23.1735833333,58.5388333333,22.5570833333
812.93,19.40975,63.1395833333,55.9245833333,52.5819166667,50.9105,26.0835,33.06825,22.4529166667,58.2873333333,22.0378333333
813.24,19.8959166666,63.2525,56.2846666667,52.905,51.6089166667,26.4815833333,33.0555833333,23.00925,58.4721666667,22.338
813.54,19.3575,63.7744166666,56.9464166667,53.0701666667,52.29975,25.91275,33.09625,22.8545,58.9260833333,22.3091666667
813.85,18.4751666667,63.0851666667,55.7091666667,52.6003333334,52.1040833333,25.2245,32.3285833333,21.8795,57.9549166667,21.8321666667
814.15,19.7260833333,64.2380833333,56.7738333333,53.619,53.1904166667,26.1546666667,33.2858333333,22.5476666667,59.2976666667,22.51175
814.46,19.1678333333,64.2375833333,56.6738333334,53.9081666667,53.0544166667,25.2525,33.177,22.4266666667,59.3675833333,22.0419166666
814.76,19.43225,64.59875,56.8404166667,53.8178333333,53.1325833333,24.4493333334,32.9665,21.7204166667,59.3735,21.6225833334
815.07,19.71325,64.5111666667,56.3825,53.8535833333,52.553,24.2534166667,32.8878333333,21.568,59.0799166666,21.24275
815.37,19.0321666667,63.2565833333,56.3280833333,53.3860833334,52.12525,24.1595833333,31.5681666667,20.53325,58.0694166666,20.329
815.68,18.8668333333,64.0118333333,57.0305833333,53.07275,51.4995833333,23.5619166667,31.416,19.887,58.149,19.75175
815.98,18.1940833334,64.36925,57.58825,53.5395,51.2419166667,23.0750833333,30.5140833333,18.8275833333,57.9483333333,19.4610833333
816.29,20.3219166667,66.5668333333,60.2794166667,56.3748333333,53.90475,25.6985833333,33.1338333333,20.696,60.5789166667,21.956
816.59,20.26475,67.46625,61.23175,57.3961666667,54.2354166667,25.8994166667,33.4958333333,20.62725,60.9944166667,22.214
816.89,19.7734166667,66.5570833333,60.3314166667,56.7738333333,53.03375,25.4629166666,33.2845,20.5530833333,59.99025,21.4668333333
817.20,19.29625,66.0543333333,60.5908333333,56.6161666667,52.5935833333,24.7599166667,33.0090833333,20.07675,59.78625,20.6891666667
817.50,19.0874166667,65.34,60.1490833333,56.5526666667,51.86225,23.89425,33.2984166666,20.1118333333,58.9734166667,20.6238333333
817.81,18.9670833333,64.7948333333,60.0586666666,56.1118333333,51.7816666667,24.6165833333,33.7505833333,20.309,58.8409166667,20.4216666667
818.11,18.3464166667,65.1831666667,60.3075,56.39175,51.8325,25.26175,34.04225,20.6044166667,59.5004166667,20.8115833333
818.41,17.8915,64.6145833333,60.1863333333,55.6743333333,52.0205,25.6175833333,34.4638333333,20.4146666667,59.4639166667,20.9275
818.72,17.7354166667,64.5090833334,59.501,55.3445,51.57375,25.2079166667,34.5110833334,20.2790833334,59.6891666667,20.6058333333
819.02,17.8478333333,65.0518333333,59.533,55.68475,52.0026666667,25.0555,34.96675,20.4594166667,60.3359166667,20.718
819.33,18.1065833334,64.9124166667,59.2188333334,54.6921666667,51.99425,24.5201666667,35.245,20.8705833333,59.9055833333,20.9368333333
819.63,17.6866666667,65.9433333333,59.02775,54.55725,51.90975,24.0959166667,35.1418333334,20.9129166667,60.3153333333,21.101
819.93,17.6425,66.3414166667,59.0269166667,54.8600833333,52.1660833333,24.15325,35.6468333333,21.14025,61.0088333333,21.1523333333
820.24,18.3250833334,67.0425833333,59.9144166666,55.2584166666,53.1314166667,24.8660833333,36.4749166667,21.8840833333,61.8870833333,22.1415
820.54,18.8824166667,67.68775,60.25375,55.8525,53.6669166666,25.3649166667,36.86575,22.554,62.52175,23.07525
820.85,19.23025,68.0045833333,60.41125,56.0463333333,54.3535,25.8334166666,37.216,22.9970833333,63.01575,23.4791666666
821.15,19.6590833334,68.4265833333,60.6626666666,56.525,54.9396666666,26.2486666667,37.445,23.3308333333,63.4639166667,23.9584166667
821.45,19.9386666667,68.4648333333,60.8038333333,56.696,55.1160833333,26.40475,37.70525,23.3828333333,63.6935,24.1955833334
821.76,20.21,68.7983333333,61.0205,56.9270833333,55.2806666667,26.70375,37.9123333333,23.7789166667,63.8565833333,24.4260833333
822.06,20.6399166666,68.93875,61.273,57.2544166667,55.4611666667,27.0858333333,38.21875,24.1483333333,64.0050833333,24.76275
822.36,20.9870833333,68.6741666666,61.0905833333,57.1621666667,55.49175,27.4745833334,38.3511666667,24.3823333334,63.866,25.0545833333
822.67,21.0303333333,68.62725,61.12375,57.33975,55.5341666667,27.6333333333,38.5445,24.4976666667,63.87625,25.2145833333
822.97,20.9453333333,68.0965833333,60.9274166667,57.11425,55.3506666667,27.5610833333,38.4576666666,24.3430833333,63.5235,25.10325
