wavelength,Back_ChrSalf,Belly_ChrSalf,Breast_ChrSalf,Crissum_ChrSalf,Crown_ChrSalf,DorTail_ChrSalf,Patch10_ChrSalf,Patch11_ChrSalf,Rump_ChrSalf,Throat_ChrSalf,WingTip_ChrSalf
822.06,16.01,48.097,38.925,42.8636666667,12.5626666667,12.723,40.4176666667,36.9886666667,20.941,34.221,15.8825
822.36,15.9793333333,47.6013333333,38.6183333333,42.6973333333,12.45,13.009,40.3653333333,37.0046666667,21.1226666667,33.9363333333,16.055
822.67,16.4836666667,47.6556666667,38.635,42.8046666667,12.9523333333,13.761,40.635,37.248,21.4196666667,34.1926666667,16.6325
822.97,16.2626666667,47.7283333333,38.482,42.7053333333,12.8386666667,13.503,40.6106666667,37.2536666667,21.1173333333,34.124,16.406
823.27,15.949,47.4883333333,38.032,42.568,12.5066666667,12.891,40.5006666667,37.1776666667,20.6473333333,33.769,16.0815
823.58,15.881,47.44,38.1443333333,42.2493333333,12.6496666667,12.606,40.5986666667,37.2526666667,20.5863333333,33.7306666667,16.1945
823.88,15.2736666667,47.5963333333,37.9053333333,42.193,12.4586666667,12.043,40.6723333333,36.9696666667,20.2136666667,33.2673333333,15.8545
824.18,14.733,47.6266666667,37.743,42.0196666667,12.1033333333,11.725,40.8123333333,36.9856666667,19.8076666667,33.1083333333,15.6385
824.49,14.5656666667,47.3386666667,37.7363333333,41.8373333333,11.8656666667,12.034,40.9076666667,36.84,19.8433333333,33.1543333333,15.395
824.79,13.9813333333,46.637,37.2506666667,41.205,11.3206666667,11.641,40.5273333333,36.142,19.586,32.262,14.9485
825.09,14.1603333333,46.7526666667,37.106,40.7433333333,11.075,11.116,40.4743333333,35.9876666667,18.9976666667,32.1746666667,14.7535
825.39,13.953,46.617,36.869,40.7536666667,10.6796666667,10.476,40.3896666667,36.069,18.6236666667,31.922,15.0805
825.70,14.3496666667,46.651,36.9203333333,40.8773333333,10.9933333333,9.561,40.0463333333,35.9966666667,18.1213333333,31.9476666667,15.0575
826.00,14.5673333333,46.5546666667,37.2436666667,41.4263333333,11.186,8.558,40.3846666667,36.2016666667,18.4933333333,31.875,14.88
826.30,15.5163333333,47.055,37.771,42.1436666667,12.4166666667,9.251,40.8226666667,36.694,19.644,32.2073333333,15.81
826.61,15.8773333333,47.3316666667,37.9886666667,42.178,12.5686666667,9.526,40.8976666667,36.3423333333,19.9003333333,32.4023333333,15.8105
826.91,16.162,47.41,37.8743333333,42.2303333333,12.6136666667,9.485,40.649,36.327,20.5516666667,32.3073333333,16.297
827.21,17.476,47.421,38.5243333333,42.4803333333,13.3866666667,10.215,40.611,36.5883333333,21.0316666667,32.6823333333,16.65
827.51,18.1986666667,47.5923333333,38.973,43.0473333333,14.057,11.212,41.2293333333,36.8013333333,21.8353333333,32.761,17.3485
827.82,17.7556666667,47.0956666667,38.1053333333,42.8076666667,13.3816666667,10.166,40.5946666667,36.169,20.9716666667,32.3476666667,17.3495
828.12,18.1096666667,47.3303333333,38.8526666667,43.146,14.105,10.335,41.1436666667,37.085,21.3563333333,32.9546666667,18.155
828.42,17.442,46.2376666667,38.2346666667,42.2743333333,13.2683333333,10.052,40.0153333333,36.4346666667,20.9076666667,32.4526666667,17.8345
828.72,16.9323333333,45.051,37.8116666667,40.859,13.4353333333,9.509,39.2433333333,35.849,20.6546666667,31.922,17.0855
829.02,16.7113333333,45.1806666667,37.5726666667,40.339,13.4313333333,8.969,38.8443333333,35.7206666667,20.6383333333,32.3293333333,16.767
829.33,15.5833333333,44.6333333333,36.509,38.2816666667,12.3336666667,8.346,37.8383333333,34.9086666667,19.621,32.2993333333,16.5435
829.63,14.029,43.238,35.5216666667,35.55,10.2693333333,7.071,35.8026666667,33.4456666667,17.7046666667,31.0886666667,15.0675
829.93,14.0823333333,41.8136666667,35.8713333333,33.9523333333,10.585,6.035,35.376,33.488,17.394,30.8263333333,15.8775
830.23,13.3613333333,41.7276666667,35.8866666667,33.8933333333,10.3533333333,5.352,34.8723333333,33.5083333333,16.2996666667,31.3393333333,15.425
830.54,12.2053333333,40.7493333333,34.8396666667,32.329,9.154,4.635,33.9513333333,33.256,15.643,31.2473333333,15.701
830.84,11.2226666667,39.1323333333,33.3753333333,29.9123333333,7.17566666667,1.126,31.581,32.2486666667,14.2263333333,30.83,14.393
831.14,12.935,40.2036666667,34.9873333333,30.4066666667,8.56666666667,2.417,32.1033333333,33.6726666667,16.497,32.1033333333,15.9035
831.44,13.517,40.6756666667,34.126,30.7466666667,8.344,3.63,30.8303333333,32.624,16.312,31.9146666667,15.4565
831.74,15.191,41.9913333333,35.5766666667,33.0186666667,10.7833333333,5.903,33.5693333333,33.924,18.2606666667,32.271,16.765
832.04,15.7596666667,43.046,35.4116666667,34.6556666667,9.864,6.349,33.8623333333,33.3333333333,17.952,32.7286666667,16.893
832.35,16.2823333333,43.6056666667,36.443,37.142,10.4823333333,8.491,35.2203333333,34.4513333333,19.2873333333,32.949,18.344
832.65,17.653,44.1966666667,37.31,38.9266666667,12.027,9.602,35.9523333333,34.8206666667,20.2716666667,32.816,17.944
832.95,18.875,44.6703333333,38.192,40.8423333333,12.8973333333,10.159,36.749,36.072,21.4073333333,34.0696666667,18.021
833.25,18.8716666667,45.2753333333,38.099,41.4953333333,13.3663333333,11.668,36.5653333333,36.4283333333,22.1033333333,34.347,17.502
833.55,20.3213333333,46.6823333333,39.036,42.8976666667,14.904,13.219,37.7916666667,37.2733333333,22.5246666667,35.1996666667,18.546
833.85,19.824,47.4466666667,38.994,43.497,15.3456666667,12.755,37.912,37.132,22.5913333333,34.9183333333,18.6415
834.16,20.246,47.9703333333,39.5816666667,43.9116666667,15.5966666667,13.948,38.7206666667,37.3433333333,22.8533333333,34.9813333333,18.672
834.46,20.4326666667,48.1976666667,39.3486666667,44.6433333333,15.9086666667,13.721,39.5973333333,37.2856666667,22.7693333333,35.297,18.8665
834.76,20.9866666667,48.159,39.8946666667,44.3526666667,16.8043333333,13.298,40.3706666667,37.4156666667,23.4413333333,35.8626666667,19.8345
835.06,20.4766666667,48.1276666667,39.225,44.5666666667,16.261,13.119,40.2196666667,37.0513333333,23.0426666667,36.397,18.892
835.36,20.943,47.9166666667,39.3913333333,44.9563333333,17.2146666667,13.734,40.6796666667,37.4726666667,23.465,36.76,18.668
835.66,21.1453333333,48.1053333333,39.824,44.7576666667,17.8563333333,14.097,40.9983333333,37.4156666667,23.612,37.0336666667,17.577
835.96,20.305,47.5376666667,39.8153333333,44.2006666667,17.6676666667,13.727,40.197,36.702,22.72,36.3836666667,17.4455
836.26,20.855,48.018,40.2966666667,44.6396666667,18.821,14.478,41.3306666667,36.332,23.0266666667,36.505,18.9245
836.57,22.2223333333,48.2626666667,40.6643333333,44.4443333333,19.1676666667,13.517,41.8863333333,36.006,22.871,37.495,20.2745
836.87,22.0416666667,46.375,40.5833333333,41.4583333333,17.7916666667,11.375,40.5416666667,34.3333333333,22.7916666667,37.3333333333,19.25
837.17,22.6646666667,44.4596666667,40.1096666667,39.011,16.9873333333,8.791,39.7436666667,33.4246666667,22.3443333333,37.1336666667,17.7885
837.47,22.074,43.0123333333,39.457,38.1236666667,17.432,7.407,38.5186666667,32.6416666667,21.9753333333,37.3333333333,17.926
837.77,22.2223333333,41.3066666667,39.249,36.265,17.5413333333,7.407,37.4486666667,32.7673333333,22.1193333333,36.8823333333,17.5155
838.07,20.468,39.8723333333,38.809,36.151,16.534,7.496,35.938,32.0573333333,21.1056666667,35.885,15.949
838.37,21.6366666667,39.5936666667,39.374,33.828,17.518,7.249,36.4083333333,31.8506666667,21.5266666667,35.6396666667,17.133
838.67,22.2603333333,40.9246666667,40.0686666667,35.2743333333,18.208,7.534,36.9296666667,32.7056666667,22.4313333333,36.5296666667,18.065
838.97,21.1483333333,40.5386666667,39.016,34.9736666667,17.2813333333,4.921,35.9696666667,30.8726666667,21.3236666667,35.7936666667,19.5955
839.27,20.4056666667,40.1736666667,38.2606666667,35.0726666667,17.2756666667,4.174,34.6666666667,30.7246666667,21.2176666667,36.4056666667,18.783
839.57,18.883,36.3843333333,35.406,31.8936666667,16.1196666667,1.9,31.664,28.4396666667,20.7826666667,33.506,17.703
839.87,15.5203333333,34.1566666667,33.804,31.805,14.462,0.176,29.4533333333,26.9843333333,19.3413333333,30.0996666667,15.432
840.17,12.2996666667,33.0956666667,31.729,29.1743333333,13.0126666667,0.357,28.6393333333,25.2526666667,16.637,27.154,13.1015
840.47,13.1946666667,35.0693333333,33.6226666667,31.0186666667,14.1783333333,5.556,29.5716666667,26.447,16.7823333333,27.3146666667,15.451
840.77,12.262,34.4643333333,32.6193333333,32.0836666667,14.1073333333,5.179,29.7023333333,27.262,15.4763333333,26.6666666667,13.75
841.07,9.90633333333,32.5236666667,31.1526666667,30.3426666667,12.1493333333,3.364,28.0373333333,24.86,11.9003333333,23.801,10.0
841.37,9.50366666667,30.608,28.3016666667,27.5333333333,9.08433333333,-1.468,26.695,22.7813333333,7.61733333333,20.4053333333,7.2325
841.67,10.251,29.3906666667,28.6023333333,29.2473333333,8.387,-2.796,25.161,22.509,6.09333333333,21.3616666667,6.2365
841.97,10.9906666667,26.7536666667,28.1996666667,26.6086666667,8.31533333333,-3.905,25.5243333333,21.2583333333,4.12133333333,20.8243333333,6.833
842.27,10.4913333333,25.149,26.637,24.8513333333,7.51466666667,-2.455,24.1813333333,20.9076666667,2.009,19.866,3.5715
842.57,12.0063333333,25.1973333333,26.6196666667,26.2243333333,7.267,0.0,26.777,22.5906666667,2.054,18.0883333333,4.0285
842.87,14.213,27.7496666667,27.3263333333,28.7646666667,7.445,2.538,29.1876666667,23.6043333333,0.507666666667,19.8813333333,2.538
843.17,16.4963333333,28.5713333333,28.7413333333,28.571,8.84333333333,4.592,30.017,22.704,0.935333333333,22.1086666667,3.954
843.47,19.6623333333,28.6076666667,28.7763333333,30.1266666667,11.055,5.316,30.633,22.9533333333,4.72566666667,22.532,6.582
843.77,21.4156666667,26.8816666667,27.957,29.749,11.559,0.806,30.287,22.3116666667,3.49433333333,22.4013333333,5.7795
844.07,26.594,30.1456666667,31.876,28.9616666667,13.9346666667,2.186,32.3313333333,24.1346666667,7.468,24.6813333333,9.2895
844.37,28.3243333333,31.2383333333,32.0586666667,29.508,15.4826666667,1.639,29.2346666667,23.5883333333,9.836,25.2273333333,12.1585
844.67,29.1346666667,34.3616666667,36.9323333333,33.6763333333,19.4516666667,11.311,31.3623333333,28.7916666667,14.9956666667,30.163,15.9385
844.97,30.2246666667,36.5283333333,38.2556666667,34.2833333333,22.2796666667,13.99,31.088,32.038,17.8756666667,30.3973333333,20.2075
845.27,26.993,33.424,35.6883333333,32.609,18.8403333333,13.587,27.7176666667,28.895,16.0323333333,26.6303333333,18.614
845.57,27.2813333333,33.892,38.4543333333,31.9366666667,18.4356666667,12.57,27.3743333333,28.678,17.8773333333,27.0953333333,18.296
845.87,29.074,34.1663333333,40.8336666667,31.389,20.1853333333,13.056,27.685,28.5186666667,19.167,30.6483333333,20.278
846.17,26.629,32.106,40.0376666667,29.178,16.1473333333,7.365,25.4956666667,28.517,18.1303333333,29.1786666667,17.5635
846.47,25.3646666667,31.7783333333,38.484,27.6966666667,14.5773333333,7.289,23.8093333333,28.7656666667,17.687,28.0853333333,13.9945
846.77,25.2306666667,32.718,42.154,30.5643333333,14.6666666667,7.385,22.9743333333,32.3076666667,17.2303333333,31.077,13.5385
847.07,23.2323333333,33.1313333333,42.2223333333,31.01,14.2423333333,10.303,20.9093333333,32.2223333333,17.2723333333,31.8183333333,10.758
847.37,20.3303333333,30.3403333333,37.255,22.497,9.39133333333,8.05,15.996,24.7676666667,11.352,26.832,5.263
847.67,23.3123333333,32.595,38.397,21.6246666667,9.49366666667,7.911,20.2533333333,26.899,12.131,28.481,4.272
847.97,20.1923333333,28.205,33.44,16.7736666667,7.051,3.526,17.3076666667,19.765,8.97433333333,22.6496666667,0.8015
848.26,15.9816666667,22.3743333333,29.909,8.90433333333,-0.456666666667,1.712,12.2143333333,11.4153333333,0.114333333333,16.781,-9.0755
848.56,13.6363333333,22.261,29.3706666667,6.17733333333,-1.86466666667,-0.699,9.44066666667,9.091,-4.079,15.9676666667,-13.2865
848.86,17.1616666667,22.4423333333,28.0526666667,9.241,1.98033333333,3.63,13.4216666667,12.8713333333,-2.53033333333,17.3816666667,-9.7355
849.16,13.5886666667,17.654,22.1833333333,6.85233333333,-2.43866666667,-1.045,8.71066666667,8.82666666667,-9.64,10.1043333333,-16.5505
849.46,9.86233333333,17.7276666667,21.9723333333,4.49433333333,-3.62033333333,2.247,7.99,5.36833333333,-12.2346666667,7.865,-21.3485
849.76,12.963,19.6296666667,26.4196666667,8.889,-0.370333333333,5.185,10.3703333333,8.76533333333,-11.111,9.01233333333,-18.3335
850.06,12.8203333333,20.513,22.222,8.79133333333,-1.221,8.791,10.8666666667,6.95966666667,-12.454,5.61666666667,-20.1465
850.36,15.385,18.2983333333,22.028,14.3356666667,-0.816,10.839,16.084,8.275,-7.576,8.62466666667,-15.5595
850.65,10.9133333333,13.5233333333,21.5896666667,23.1316666667,-2.01633333333,9.964,14.472,8.65933333333,-8.77833333333,9.96466666667,-17.082
850.95,4.551,11.193,18.819,24.969,-6.519,8.856,12.054,7.257,-11.07,3.936,-22.3245
851.25,3.717,13.4293333333,17.746,24.221,-5.03633333333,8.273,12.4696666667,8.633,-12.1103333333,5.51566666667,-22.302
851.55,2.09066666667,14.0533333333,12.892,26.8293333333,-4.18133333333,5.575,12.5436666667,9.98866666667,-11.498,5.80733333333,-24.042
851.85,4.09333333333,16.725,12.9826666667,25.614,-2.45633333333,8.421,15.5553333333,12.6316666667,-8.18733333333,6.31566666667,-24.386
852.15,1.99,18.7813333333,11.6916666667,27.1146666667,-3.358,7.463,14.8013333333,12.6866666667,-9.70133333333,4.975,-29.1045
852.45,-0.384666666667,18.5896666667,13.5896666667,23.846,-4.487,7.692,14.359,11.0256666667,-7.56433333333,5.12833333333,-29.8075
852.74,4.00466666667,23.2036666667,18.3743333333,28.2683333333,0.942333333333,11.661,16.8433333333,16.7256666667,-1.29566666667,9.77633333333,-24.5585
853.04,2.06033333333,20.97,13.4543333333,27.758,-3.03033333333,9.091,17.8183333333,12.6063333333,-2.54533333333,8.24266666667,-27.2725
853.34,0.492,21.894,15.375,28.29,-4.182,4.059,17.835,14.268,-1.722,8.733,-26.568
853.64,-3.95266666667,22.2663333333,13.5703333333,21.3436666667,-7.50966666667,-5.929,15.942,13.834,-6.98266666667,7.50966666667,-31.8185
853.94,2.38966666667,29.434,17.9876666667,25.5346666667,-2.51566666667,-0.755,22.1383333333,20.8803333333,-1.13233333333,10.3146666667,-26.226
854.23,4.693,32.6113333333,19.8553333333,27.437,2.40666666667,5.054,24.4283333333,23.1046666667,2.166,16.0046666667,-19.675
854.53,7.91833333333,35.6323333333,21.328,30.907,3.19266666667,6.13,28.4803333333,27.4583333333,5.61966666667,20.0513333333,-20.115
854.83,11.0676666667,38.2813333333,27.474,34.1146666667,6.25,10.156,32.9426666667,30.4686666667,12.2396666667,21.0936666667,-14.0625
855.13,13.1086666667,40.9486666667,30.587,41.823,10.4866666667,12.36,32.709,32.4593333333,13.608,24.22,-10.8615
855.43,15.207,41.9706666667,31.7516666667,37.226,9.00266666667,11.314,32.2383333333,30.2916666667,14.3553333333,25.061,-10.0365
855.72,13.7733333333,39.12,27.315,36.4583333333,6.134,13.194,30.0926666667,29.7453333333,12.2683333333,23.8426666667,-12.847
856.02,14.988,35.7313333333,23.1416666667,36.691,6.35466666667,10.072,29.976,26.259,9.59233333333,24.5803333333,-12.9495
856.32,11.6606666667,37.389,21.1663333333,32.446,4.30933333333,9.886,28.39,25.7286666667,6.59066666667,24.588,-17.4905
856.62,14.3036666667,36.5673333333,22.1393333333,36.0696666667,6.46766666667,15.299,31.8406666667,25.249,9.57733333333,26.617,-16.978
856.91,11.0693333333,39.3713333333,18.239,37.6103333333,4.151,15.849,29.9373333333,21.1323333333,8.42766666667,22.0126666667,-20.9435
857.21,6.961,40.696,16.466,34.27,0.268,13.253,32.3963333333,19.9466666667,6.55933333333,21.0173333333,-23.695
857.51,6.66666666667,42.6946666667,15.8863333333,32.3406666667,-4.11333333333,10.213,30.922,15.0353333333,2.83666666667,17.4466666667,-28.298
857.81,8.50233333333,39.811,14.845,30.499,-5.938,8.907,28.61,10.6613333333,0.809666666667,14.7096666667,-26.1135
858.10,12.2396666667,41.927,17.5783333333,35.1563333333,-2.21366666667,8.984,32.682,12.6303333333,1.953,15.625,-22.461
858.40,10.1626666667,43.225,15.0403333333,34.146,-6.77533333333,7.317,35.366,10.9756666667,1.21966666667,12.4663333333,-25.0
858.70,8.54,42.562,16.2536666667,38.5673333333,-6.74933333333,6.612,36.639,9.50433333333,1.79066666667,11.9833333333,-21.074
858.99,13.75,49.0276666667,24.1666666667,45.5553333333,-0.139,5.833,44.5833333333,13.3333333333,5.972,17.2223333333,-14.583
859.29,11.731,49.6423333333,22.604,45.0646666667,-4.149,3.863,44.2056666667,13.0186666667,4.721,11.445,-16.9525
859.59,20.9276666667,52.5063333333,29.3236666667,52.005,5.88966666667,7.143,48.6216666667,22.055,14.1603333333,16.2906666667,-3.5715
859.89,22.3096666667,55.9053333333,27.4276666667,51.4436666667,5.77433333333,1.969,48.1626666667,23.0966666667,14.173,15.6166666667,-6.693
860.18,25.5903333333,54.1993333333,30.315,49.6063333333,6.03666666667,3.937,47.375,27.034,15.0916666667,15.879,-4.7245
860.48,28.1743333333,51.1906666667,28.704,50.9263333333,4.365,2.381,43.5186666667,26.7196666667,16.4023333333,14.6826666667,-4.365
860.78,26.8196666667,48.6586666667,30.5236666667,54.9173333333,9.83366666667,3.831,43.1673333333,31.8006666667,20.4343333333,18.263,1.1495
861.07,28.446,48.6216666667,33.0826666667,57.7696666667,11.7793333333,8.647,42.9823333333,36.9673333333,24.436,18.421,5.451
861.37,28.4826666667,46.144,32.96,56.3436666667,10.3233333333,9.328,40.5473333333,37.6866666667,23.632,19.776,3.1715
861.67,30.873,47.3553333333,36.777,59.2866666667,13.653,11.808,42.8043333333,42.435,28.29,26.322,9.4095
861.96,31.7913333333,48.3986666667,38.3156666667,62.159,16.489,13.879,41.637,46.5006666667,30.4863333333,26.3343333333,14.235
862.26,28.756,47.6523333333,34.9766666667,60.2113333333,14.2016666667,14.789,39.6716666667,44.953,26.526,21.7136666667,11.972
862.56,28.788,49.0676666667,39.86,61.4216666667,14.8016666667,15.734,39.7433333333,46.0373333333,26.8066666667,23.66,11.3635
862.85,25.1966666667,47.769,41.0763333333,61.5486666667,11.1546666667,18.11,36.483,44.3566666667,23.8843333333,23.3596666667,7.2835
863.15,23.8096666667,47.3546666667,42.7246666667,64.947,7.93633333333,21.825,35.4496666667,40.4763333333,20.3703333333,24.4706666667,8.5315
863.45,22.4516666667,48.347,43.6636666667,68.3196666667,6.61166666667,19.008,36.3636666667,39.1183333333,20.3856666667,25.6196666667,9.504
863.74,21.4573333333,50.877,42.3753333333,66.2616666667,10.1213333333,19.838,34.9526666667,35.4926666667,19.1633333333,26.8556666667,11.5385
864.04,18.2443333333,47.325,37.8603333333,63.786,4.38966666667,17.695,31.8243333333,28.395,9.73933333333,20.3016666667,6.5845
864.33,13.2753333333,47.7633333333,35.7863333333,65.801,1.44333333333,10.823,30.159,22.3666666667,6.06033333333,20.7793333333,3.6795
864.63,15.319,54.3263333333,37.7306666667,70.0706666667,2.979,13.617,33.475,25.532,11.6313333333,25.532,9.3615
864.93,14.6936666667,48.1633333333,33.8776666667,68.7073333333,-1.22466666667,9.796,29.524,21.3606666667,9.11566666667,17.007,3.878
865.22,13.8033333333,46.696,29.2216666667,65.7853333333,-5.28633333333,7.93,28.6343333333,16.006,5.28633333333,13.363,-6.1675
865.52,20.5576666667,46.5493333333,30.543,70.191,-3.96466666667,8.811,27.9003333333,18.649,13.3626666667,17.7683333333,0.22
865.81,18.9226666667,44.3956666667,24.7453333333,67.1036666667,-6.69566666667,6.114,22.5616666667,16.594,10.4806666667,13.6823333333,-1.31
866.11,17.4026666667,42.57,21.2853333333,66.399,-7.76433333333,4.418,20.8836666667,16.3316666667,8.03233333333,10.7093333333,-1.0045
866.41,20.8166666667,44.1366666667,24.2426666667,69.4333333333,-2.63533333333,3.953,23.979,20.29,12.385,11.4623333333,3.557
