wavelength,Back_SchRuff,Belly_SchRuff,Breast_SchRuff,Crissum_SchRuff,Crown_SchRuff,DorTail_SchRuff,Patch10_SchRuff,Rump_SchRuff,Throat_SchRuff,WingTip_SchRuff
623.95,13.9071666666,50.4465,40.4355,28.9506666667,13.6256666667,11.3483333333,4.86283333333,13.8815,35.73225,11.66
624.28,13.7511666667,50.3416666666,40.3925,28.9123333333,13.6076666667,11.2813333334,4.83816666667,13.8543333333,35.7009166667,11.6061666667
624.62,13.6938333333,50.3565,40.358,28.8883333333,13.5198333334,11.2496666667,4.7695,13.781,35.59325,11.5158333333
624.95,13.6256666666,50.2236666667,40.3595,28.8041666666,13.4858333333,11.196,4.7105,13.6591666667,35.54475,11.4961666667
625.28,13.6205,50.2355,40.4146666666,28.8263333334,13.4948333334,11.215,4.712,13.6881666667,35.5920833333,11.5083333333
625.61,13.633,50.3035,40.4551666667,28.8793333333,13.4875,11.233,4.69766666667,13.6431666667,35.6753333333,11.4846666667
625.95,13.5513333333,50.1698333333,40.3825,28.786,13.423,11.1495,4.6485,13.5641666667,35.5980833334,11.4353333333
626.28,13.5651666667,50.1881666666,40.4826666667,28.7953333334,13.4308333333,11.2158333333,4.65483333334,13.5701666666,35.68775,11.4676666667
626.61,13.585,50.2506666667,40.5195,28.8213333333,13.4603333334,11.226,4.71816666667,13.5938333334,35.7318333333,11.4973333333
626.94,13.5568333333,50.2238333334,40.5075,28.8245,13.4831666666,11.1765,4.7065,13.5876666667,35.81775,11.4553333334
627.28,13.6021666667,50.2083333333,40.6238333333,28.8811666666,13.536,11.1711666667,4.73766666666,13.6078333333,35.84875,11.4896666666
627.61,13.5918333333,50.1346666666,40.6631666667,28.8533333334,13.4901666667,11.1473333333,4.69466666667,13.6085,35.8666666667,11.5186666667
627.94,13.6821666667,50.2166666666,40.7638333333,28.9398333333,13.514,11.2141666667,4.73066666666,13.6415,35.9185833333,11.5841666666
628.27,13.7278333333,50.2871666666,40.8226666667,29.025,13.6061666667,11.2156666666,4.8105,13.6925,36.0583333333,11.6451666666
628.61,13.7386666666,50.2905,40.7961666667,29.0756666667,13.6138333333,11.2696666667,4.8785,13.759,36.1053333334,11.6818333333
628.94,13.6693333333,50.3145,40.8278333334,29.0763333333,13.5711666667,11.224,4.84116666666,13.7073333333,36.0704166667,11.644
629.27,13.5971666667,50.2283333333,40.7306666666,29.0131666667,13.4905,11.1381666667,4.76433333334,13.6686666666,35.9925,11.5696666667
629.60,13.5583333333,50.228,40.7345,29.0655,13.4415,11.0891666667,4.69966666667,13.6606666667,35.9831666666,11.5403333333
629.94,13.4825,50.18,40.6813333333,29.0498333334,13.4258333333,11.0443333334,4.66716666667,13.6136666667,35.9326666667,11.4991666667
630.27,13.5286666667,50.2221666666,40.7996666666,29.106,13.4323333333,11.0541666666,4.6365,13.6263333334,35.9981666667,11.5006666666
630.60,13.53,50.2378333333,40.9258333333,29.1165,13.43,11.1165,4.649,13.668,35.9848333333,11.543
630.93,13.4395,50.2848333333,40.8881666667,29.0723333334,13.33,11.0633333334,4.5645,13.6078333334,35.9734166666,11.452
631.26,13.4045,50.3071666667,40.8483333333,29.1043333334,13.3141666666,11.0243333333,4.54433333333,13.578,35.9281666667,11.4111666667
631.60,13.4278333333,50.2756666666,40.8013333333,29.0853333333,13.3078333333,11.0176666667,4.56583333334,13.5855,35.9539166667,11.4321666667
631.93,13.5008333334,50.308,40.9711666666,29.1221666667,13.3595,11.102,4.60416666667,13.6355,36.0543333334,11.4878333333
632.26,13.587,50.4388333334,41.1558333334,29.2428333333,13.4548333333,11.1748333333,4.64266666667,13.702,36.1388333334,11.5756666667
632.59,13.7033333333,50.4818333333,41.2023333333,29.3096666666,13.531,11.2765,4.71833333333,13.7248333334,36.2486666667,11.6475
632.92,13.6935,50.6076666667,41.3116666666,29.402,13.5895,11.3276666666,4.743,13.7583333334,36.3518333334,11.6981666666
633.26,13.7438333333,50.7273333334,41.3456666667,29.4415,13.6801666666,11.4266666667,4.81,13.8063333334,36.4135833334,11.7355
633.59,13.7998333333,50.7723333333,41.4371666667,29.5165,13.7033333333,11.4506666667,4.82783333334,13.7916666667,36.4389166667,11.7866666666
633.92,13.786,50.8106666667,41.4376666667,29.5186666667,13.7213333333,11.4733333333,4.86083333334,13.7886666667,36.4451666666,11.814
634.25,13.8215,50.8446666667,41.422,29.5738333333,13.747,11.487,4.91166666666,13.7871666667,36.4804166667,11.8143333333
634.58,13.9238333334,50.9848333333,41.572,29.7556666667,13.8311666666,11.5806666667,5.00483333334,13.88,36.6200833333,11.9485
634.91,13.9065,51.052,41.5791666667,29.772,13.8596666667,11.5901666667,5.00833333333,13.9005,36.6459166667,11.9306666666
635.25,13.8628333334,51.1558333333,41.6923333333,29.8691666666,13.886,11.5961666666,5.02083333334,13.8848333334,36.75325,11.9396666666
635.58,13.8558333333,51.1533333333,41.653,29.8446666666,13.852,11.566,5.00483333333,13.8606666667,36.6234166667,11.9055
635.91,13.918,51.2488333333,41.721,29.9475,13.8921666667,11.6028333333,5.07533333333,13.9256666667,36.7110833334,11.9258333333
636.24,14.0226666667,51.324,41.8605,30.029,13.997,11.6706666667,5.1695,14.0221666667,36.7991666667,12.0178333333
636.57,14.099,51.397,41.9881666667,30.0916666666,14.067,11.7166666667,5.205,14.0863333334,36.8383333334,12.0935
636.90,14.0665,51.525,42.144,30.1313333333,14.0398333333,11.6653333333,5.173,14.0665,36.9060833333,12.043
637.23,13.8735,51.4511666667,42.0748333333,30.0261666666,13.8991666667,11.5038333333,5.01383333333,13.9481666666,36.8433333334,11.8833333334
637.56,13.8508333333,51.4378333333,42.1873333333,30.0475,13.917,11.4611666667,4.95616666667,13.9343333333,36.9365,11.8745
637.90,13.8088333333,51.4763333333,42.3025,30.0701666666,13.9351666666,11.4588333333,4.95766666667,13.99,37.0040833333,11.9203333333
638.23,13.7286666666,51.439,42.2948333333,30.0303333334,13.8916666667,11.3868333334,4.898,13.9265,36.974,11.855
638.56,13.7353333333,51.4728333333,42.4256666667,30.0543333334,13.9105,11.4581666666,4.9355,13.9503333333,37.07575,11.912
638.89,13.7686666666,51.4998333333,42.4106666667,30.0486666666,13.9506666667,11.5068333334,4.922,13.9321666667,37.0520833333,11.875
639.22,13.6985,51.5645,42.4918333333,30.102,13.9326666667,11.5433333333,4.908,13.9328333333,37.17625,11.8998333333
639.55,13.6358333333,51.5008333334,42.4375,30.0703333333,13.8945,11.5268333333,4.843,13.8693333333,37.04675,11.8898333334
639.88,13.4786666666,51.4516666666,42.3733333334,30.0231666666,13.7778333333,11.4521666667,4.72633333333,13.8345,37.0855,11.8288333333
640.21,13.476,51.5275,42.4076666667,30.0791666667,13.7716666666,11.4343333333,4.7455,13.8288333334,37.1044166666,11.8128333333
640.54,13.5111666667,51.457,42.4766666667,30.1486666667,13.8135,11.457,4.8315,13.859,37.1323333334,11.8853333333
640.87,13.7808333333,51.6253333333,42.6411666667,30.3461666666,14.04,11.6448333334,5.05083333333,14.0215,37.2935833333,12.0388333333
641.20,13.8028333334,51.6995,42.6918333334,30.3908333334,14.0301666667,11.734,5.09966666666,14.0346666667,37.3329166667,12.0848333333
641.53,13.828,51.7503333333,42.7223333334,30.4275,14.039,11.7683333334,5.09,14.009,37.35,12.0853333333
641.87,13.8115,51.7311666667,42.7608333333,30.4403333333,14.022,11.7816666667,5.10066666667,14.0266666666,37.3859166667,12.0486666667
642.20,13.8748333333,51.7653333334,42.6996666667,30.5018333333,14.085,11.7898333333,5.10933333333,14.066,37.4139166666,12.035
642.53,13.9153333333,51.8011666667,42.9083333334,30.665,14.15,11.7793333333,5.155,14.145,37.4966666667,12.0665
642.86,13.9053333334,51.809,42.857,30.7015,14.1883333334,11.7391666667,5.18833333333,14.1246666667,37.5621666667,12.0576666667
643.19,13.8828333333,51.7553333333,42.9255,30.719,14.1846666667,11.7361666666,5.16616666667,14.1281666666,37.67575,12.039
643.52,13.8961666667,51.8081666666,42.9926666666,30.8203333333,14.269,11.7365,5.18433333334,14.0726666667,37.65675,12.0361666667
643.85,13.7385,51.6618333333,42.9406666667,30.7011666667,14.1481666667,11.7013333333,5.1295,13.9368333333,37.58925,11.9355
644.18,13.6776666667,51.5418333333,42.7761666667,30.7105,14.104,11.6865,5.08783333334,13.8875,37.5925,11.8786666666
644.51,13.6183333333,51.5358333333,42.8113333334,30.7465,14.059,11.7055,5.09,13.925,37.5866666667,11.9245
644.84,13.5798333333,51.3943333333,42.6765,30.724,14.0293333333,11.6366666667,5.038,13.9041666667,37.4674166666,11.9363333333
645.17,13.627,51.462,42.8116666667,30.8356666666,14.0516666667,11.6718333333,5.02566666666,13.9078333334,37.527,11.9708333334
645.50,13.6958333333,51.5443333333,42.9526666667,30.9628333333,14.1295,11.7998333334,5.068,13.9706666667,37.6300833334,12.0175
645.83,13.835,51.6976666667,43.2071666666,31.152,14.2741666667,11.9616666667,5.2,14.0625,37.8261666666,12.1928333333
646.16,13.8631666666,51.6975,43.195,31.1605,14.314,12.0675,5.28866666666,14.0671666666,37.84925,12.3045
646.49,13.9541666666,51.8203333333,43.41,31.3118333334,14.429,12.2078333333,5.41,14.1721666666,38.0091666667,12.4301666667
646.82,13.9566666667,51.959,43.4443333334,31.3335,14.4065,12.1791666667,5.39566666666,14.166,38.0206666667,12.3805
647.15,13.9861666666,51.952,43.4838333333,31.378,14.383,12.1533333333,5.42333333333,14.2556666667,37.9871666666,12.3918333334
647.48,14.1906666666,51.9956666667,43.5753333334,31.5203333334,14.552,12.286,5.568,14.4203333334,37.9849166666,12.5793333334
647.81,14.326,52.109,43.7455,31.5696666667,14.6621666667,12.3635,5.6365,14.4988333333,38.08975,12.7025
648.14,14.3751666666,52.1396666667,43.8,31.6495,14.7468333334,12.478,5.6625,14.5511666667,38.1945,12.7678333333
648.47,14.526,52.367,44.0083333333,31.8296666666,14.8941666667,12.6186666667,5.837,14.7411666666,38.3636666666,12.7946666667
648.80,14.5638333334,52.3491666667,43.9331666667,31.8741666667,14.9531666667,12.6315,5.90966666667,14.7423333333,38.3859166666,12.8013333333
649.13,14.5915,52.391,43.9726666666,31.8478333333,14.9966666667,12.6346666667,5.91883333333,14.7631666666,38.4495833333,12.8308333333
649.46,14.5251666667,52.2838333333,43.8848333333,31.7843333333,14.906,12.5351666666,5.84666666667,14.7043333334,38.4378333333,12.7741666667
649.79,14.5305,52.3333333333,43.9286666667,31.817,14.8421666666,12.4765,5.76283333333,14.768,38.5065,12.7236666667
650.11,14.5215,52.1998333333,43.8328333333,31.7461666667,14.761,12.4051666667,5.68133333333,14.6968333333,38.4520833334,12.6336666667
650.44,14.5775,52.2305,43.931,31.8778333333,14.8323333333,12.5088333334,5.77233333333,14.7505,38.4915833333,12.6998333333
650.77,14.6646666666,52.3215,44.0146666667,31.8725,14.888,12.616,5.775,14.7898333333,38.60575,12.7685
651.10,14.6186666667,52.2663333333,43.9661666666,31.8148333333,14.7901666666,12.5828333333,5.70466666667,14.7436666667,38.6208333333,12.657
651.43,14.506,52.2186666667,43.9753333334,31.8135,14.6911666666,12.5693333333,5.58816666667,14.6636666667,38.5579166667,12.5498333333
651.76,14.5081666667,52.1716666667,44.0086666667,31.8516666667,14.7163333334,12.5885,5.63083333333,14.6955,38.5975,12.5985
652.09,14.4151666667,52.1668333333,44.0456666666,31.9031666667,14.6951666667,12.6045,5.56383333333,14.6363333333,38.5866666667,12.6141666667
652.42,14.355,52.0268333333,44.0151666667,31.8506666666,14.6843333334,12.6003333334,5.55233333333,14.653,38.5726666667,12.5806666667
652.75,14.4106666667,51.9016666667,43.996,31.9565,14.745,12.6206666666,5.59233333334,14.6891666666,38.5946666666,12.6915
653.08,14.4298333334,51.9165,44.101,32.001,14.78,12.6411666667,5.607,14.7105,38.4675,12.7041666666
653.41,14.3556666666,51.8638333334,44.0665,31.9215,14.7691666667,12.6658333333,5.5885,14.6286666667,38.3549166666,12.7528333334
653.74,14.3815,51.907,44.1725,31.9635,14.7933333333,12.692,5.57583333333,14.6615,38.267,12.7935
654.06,14.306,51.9376666667,44.1715,31.9485,14.7733333333,12.6015,5.445,14.575,38.3203333333,12.7451666667
654.39,14.2966666667,51.9773333333,44.2438333333,32.106,14.843,12.6216666667,5.51583333333,14.5751666667,38.5101666667,12.805
654.72,14.1953333333,51.9283333333,44.1746666667,32.1811666667,14.846,12.5311666667,5.45133333334,14.4615,38.5850833333,12.7923333334
655.05,14.1998333333,52.0071666666,44.3601666667,32.2493333334,14.8921666667,12.5075,5.46166666666,14.56,38.6474166667,12.8433333333
655.38,14.1915,51.9253333333,44.3075,32.1566666666,14.813,12.3656666667,5.38333333333,14.4533333334,38.5628333333,12.7373333334
655.71,14.1976666667,51.917,44.3273333333,32.1093333333,14.8086666667,12.2928333333,5.288,14.3821666667,38.62075,12.7105
656.04,14.1623333334,51.9198333333,44.4693333334,32.1148333333,14.8018333334,12.2648333333,5.20683333334,14.3088333333,38.6615,12.6906666667
656.37,13.9843333334,51.9421666666,44.4705,31.9971666667,14.6141666667,12.1151666666,5.05733333333,14.1355,38.5845833333,12.5295
656.69,14.0196666667,51.9278333333,44.5113333333,32.0613333333,14.5858333333,12.1313333333,5.05183333333,14.1756666666,38.68675,12.5365
657.02,14.0093333333,51.8983333333,44.4925,32.0936666667,14.5853333333,12.054,5.00083333333,14.1078333333,38.7856666667,12.4505
657.35,13.9791666667,52.0551666667,44.6048333334,32.1275,14.534,12.0798333333,4.9695,14.1036666667,38.9359166667,12.4836666667
657.68,14.0216666667,52.0143333333,44.652,32.1225,14.584,12.1938333333,5.03166666667,14.2126666666,38.89125,12.5771666667
658.01,14.0155,51.9983333333,44.6548333333,32.0665,14.5031666667,12.16,5.0065,14.1791666667,38.7754166667,12.548
658.34,14.0683333334,52.0523333333,44.7815,32.0711666667,14.5428333333,12.2006666666,5.0495,14.2445,38.7811666667,12.5835
658.66,14.1346666666,52.033,44.677,32.0153333333,14.5806666667,12.2903333333,5.14416666667,14.2491666666,38.7586666667,12.6776666667
658.99,14.1105,52.1186666667,44.7315,32.0543333334,14.6031666667,12.3426666667,5.11683333333,14.2165,38.7685,12.68
659.32,14.1241666666,52.0355,44.634,31.9961666667,14.6046666667,12.3403333333,5.1735,14.2465,38.6899166666,12.704
659.65,14.2386666667,52.1996666667,44.6936666667,32.0968333333,14.712,12.466,5.29366666667,14.3288333334,38.7896666666,12.7953333333
659.98,14.3215,52.315,44.8256666667,32.2578333333,14.8146666666,12.5973333333,5.41883333333,14.4296666667,38.8785,12.9325
660.31,14.2695,52.2485,44.7906666666,32.1926666666,14.8191666667,12.575,5.3825,14.3791666667,38.8269166666,12.9023333334
660.63,14.3546666667,52.3236666667,44.8281666667,32.3238333333,14.8795,12.6955,5.52566666666,14.474,38.921,13.0185
660.96,14.4503333333,52.2998333334,44.7816666666,32.4663333333,15.0055,12.7163333334,5.65533333333,14.6,38.9548333333,13.1353333334
661.29,14.497,52.352,44.7861666667,32.5618333334,15.0331666667,12.7201666666,5.69383333333,14.5746666666,39.045,13.169
661.62,14.3246666666,52.135,44.6773333333,32.423,14.978,12.6263333334,5.551,14.4483333333,38.934,13.0551666666
661.94,14.2546666666,52.1138333333,44.663,32.4608333334,14.9698333333,12.6091666667,5.54383333333,14.374,38.9866666666,13.0428333333
662.27,14.1878333333,52.1503333333,44.71,32.4956666667,14.9231666667,12.4866666666,5.47383333333,14.2833333333,39.1051666666,12.96
662.60,14.205,52.2191666667,44.7466666667,32.5756666667,14.9696666666,12.5008333334,5.53116666666,14.3271666666,39.18125,13.0438333334
662.93,14.1231666667,52.1683333333,44.7075,32.6045,14.868,12.4658333333,5.42283333333,14.1873333333,39.1623333334,12.9836666667
663.26,13.9988333333,52.1215,44.595,32.5066666666,14.6963333334,12.307,5.22283333333,14.0423333334,38.988,12.89
663.58,13.9636666667,52.1518333333,44.5275,32.4761666667,14.7206666667,12.2293333334,5.1295,14.0231666667,38.971,12.8431666667
663.91,13.9005,52.1061666667,44.494,32.47,14.6638333334,12.1966666667,5.1225,13.9455,38.9495,12.853
664.24,13.787,51.881,44.4535,32.295,14.588,12.0958333334,4.99616666667,13.846,38.771,12.7395
664.57,13.7181666666,51.7363333334,44.5081666666,32.1248333333,14.5633333334,12.1195,4.97166666667,13.7046666667,38.7699166667,12.6796666667
664.89,13.6056666666,51.686,44.4975,32.0501666667,14.4936666667,12.0523333333,4.92416666667,13.6283333333,38.6843333333,12.5998333333
665.22,13.7643333333,51.9743333333,44.6593333334,32.2306666667,14.6243333333,12.1216666667,4.9795,13.704,38.7751666666,12.6498333333
665.55,13.811,52.0351666666,44.7601666667,32.2281666667,14.5768333333,12.1363333334,4.87516666667,13.725,38.7485833333,12.6081666666
665.87,13.7781666666,51.9878333333,44.8516666667,32.3138333333,14.573,12.1905,4.82,13.7411666666,38.75275,12.554
666.20,13.653,51.8893333333,44.7873333333,32.2658333334,14.5473333334,12.0753333333,4.71016666666,13.7116666667,38.6609166666,12.3715
666.53,13.6648333333,51.9975,44.8841666667,32.3481666667,14.6536666667,12.1181666667,4.76616666667,13.7638333333,38.7826666667,12.3571666667
666.86,13.6886666667,51.923,44.9981666667,32.4443333334,14.7205,12.1385,4.845,13.8373333333,38.78725,12.3745
667.18,13.6378333333,51.8278333334,44.9703333333,32.3183333333,14.6351666667,12.154,4.84516666667,13.8356666666,38.81725,12.348
667.51,13.6296666666,51.9811666667,45.1273333333,32.4346666667,14.6815,12.1813333334,4.8135,13.8558333334,38.92175,12.3228333334
667.84,13.6353333333,52.0856666667,45.1975,32.4506666667,14.7773333334,12.2093333333,4.80266666667,13.9823333333,39.0546666667,12.3428333334
668.16,13.6703333333,52.1268333333,45.1511666666,32.4963333334,14.7471666666,12.1426666667,4.68766666666,13.9841666667,38.9650833334,12.2646666667
668.49,13.776,52.2995,45.2108333333,32.5848333333,14.7471666666,12.1911666667,4.70733333333,14.0478333333,39.0544166666,12.3015
668.82,13.8153333333,52.2771666666,45.239,32.6628333334,14.7191666667,12.296,4.8085,14.1168333333,39.1676666666,12.3453333334
669.14,13.896,52.3351666667,45.2028333333,32.7821666666,14.8123333333,12.3523333333,4.89933333333,14.2368333334,39.2150833334,12.4205
669.47,13.9495,52.3118333333,45.0825,32.7973333333,14.8451666667,12.3871666666,4.94216666666,14.2921666667,39.1906666667,12.5315
669.80,14.0095,52.2598333334,45.123,32.805,14.7623333333,12.4415,5.02133333333,14.3706666666,39.2728333334,12.662
670.13,14.0831666667,52.3328333333,45.25,32.8416666667,14.7358333334,12.468,5.11133333333,14.3951666667,39.3221666666,12.7646666667
670.45,14.078,52.3708333333,45.2663333333,32.8375,14.6835,12.5136666666,5.10016666667,14.4253333334,39.4059166667,12.8721666666
670.78,14.1341666667,52.4121666667,45.2673333333,32.9483333333,14.6453333333,12.5055,5.06133333333,14.3573333333,39.33425,12.8748333333
671.10,14.1266666666,52.3536666666,45.1615,32.923,14.5486666666,12.4976666666,5.05833333333,14.329,39.2819166667,12.9038333334
671.43,14.2023333334,52.4068333333,45.256,33.0695,14.5773333334,12.5655,5.14483333333,14.3295,39.2825833334,13.032
671.76,14.031,52.4406666667,45.2908333334,33.0643333333,14.4928333333,12.5135,5.08233333334,14.2438333334,39.3783333333,12.9993333334
672.08,13.9811666667,52.3235,45.2945,33.054,14.5918333333,12.4486666667,5.02733333333,14.1995,39.35525,13.043
672.41,13.8741666667,52.1896666667,45.289,32.977,14.577,12.3528333333,4.91883333333,14.1676666666,39.3120833334,13.0351666667
672.74,13.7871666667,52.2078333334,45.3933333333,32.9513333333,14.5368333333,12.3496666667,4.90233333334,14.1096666666,39.37575,13.0623333334
