wavelength,Back_LoxViom,Belly_LoxViom,Breast_LoxViom,Crissum_LoxViom,Crown_LoxViom,DorTail_LoxViom,Patch10_LoxViom,Rump_LoxViom,Throat_LoxViom,WingTip_LoxViom
201.95,60.5128666666,1.21796666667,54.2307333333,48.9743333333,26.1538666666,11.7948666667,68.2051333333,86.1539333334,31.0257333333,64.7436000001
202.33,55.6060666667,-14.3181333333,43.0302000001,39.2425333333,17.1211999999,0.75746666666,66.5151333334,78.3333333333,26.0605333334,50.9089999999
202.71,58.2312666666,-8.43536666666,44.3537999999,42.4489333333,24.7619333332,6.66660000002,73.0611333333,73.3333333333,27.2108666667,42.449
203.09,65.5555333333,-5.27766666668,46.9444,47.3611333334,26.2499999999,10.2777333333,87.3610666666,71.6666666667,32.0834,45.0000000001
203.47,58.9473333333,4.32756666666,44.9122666667,51.6960666666,28.7718666666,12.9824666666,84.2104666667,66.7836666667,34.152,39.9998666667
203.85,51.3726,9.853,40.4902666667,53.5294,34.5097333333,15.6862666667,77.3528666666,61.8626666667,37.0588666667,34.9019999999
204.22,51.4664666667,15.2000666667,34.8444,51.6444666667,39.3778,18.8443333333,72.8888666668,60.5332666667,37.6,32.9777333333
204.60,60.4104666667,14.4616666667,38.359,50.7692,44.8203333333,18.9744,80.8205999999,64.9230666667,37.3333333333,34.6667333333
204.98,70.7345333333,21.0734666667,51.4123333333,58.5310666667,57.6272,27.1185333334,98.7571333335,73.6722666667,45.3105999999,50.1695999999
205.36,82.1211333333,24.6969666667,64.8486000001,62.2728,68.9393999999,22.5757333333,124.999933333,92.1212,46.8182666667,64.2423333334
205.74,94.7126000001,16.3217,77.4712,71.724,82.9885333332,5.28733333334,168.735733333,114.252866667,43.9082000001,71.2644
206.12,88.2539333333,-13.3334333333,77.1428000001,52.0635333334,98.0952666667,-19.3650666668,196.507866667,135.873066667,18.7302666668,77.1428666665
206.50,117.333333333,-65.6666666666,126.666666667,48.6666666666,168.666666667,-110.666666666,326.0,244.666666667,-30.6666666667,129.333333333
206.87,135.151533333,-49.9998666666,136.969533333,53.3332666665,152.7274,-95.7576000001,281.8182,246.666733333,-7.27279999986,156.3636
207.25,100.7408,-113.333266667,113.3332,-6.66653333326,171.851866667,-205.925933333,237.037133333,268.148133333,-91.8518666668,160.740866667
207.63,1.79120439726e+14,2.46503843241e+15,-6.823635799e+13,1.34766807031e+15,-1.30502034657e+15,3.49711334702e+15,-1.62914304702e+15,-2.10679755296e+15,2.55886342464e+15,-4.43536326942e+14
208.01,9.3333333334,461.333333333,-1.3333333332,278.666666667,-206.666666667,529.333333334,-198.666666667,-324.0,439.999999999,-91.9999999994
208.39,9.33333333334,198.0,-19.3333333332,128.0,-103.333333333,282.666666667,-124.0,-194.0,239.333333333,-78.0
208.77,45.6410000001,171.282233333,10.2564,112.820533333,-46.6667333333,253.333333333,-82.0512666668,-124.615333333,207.6922,-9.7435333332
209.14,82.6666666666,158.5,73.6666666668,116.666666667,21.6666666667,216.333333333,8.99999999994,-52.6666666667,192.0,53.6666666666
209.52,81.7543999999,154.561433333,98.2456,125.263133333,27.7192666667,232.631466667,12.9824000001,-55.7893999999,199.2982,69.1230000001
209.90,90.2564000001,195.384533333,137.9486,167.6924,37.9487333334,318.461533333,-10.7691999999,-110.769333333,263.0768,66.6667333333
210.28,104.4444,173.1111,156.444333333,148.888933333,56.4445333333,304.444533333,23.5556,-67.9999333335,225.3334,68.8888666666
210.66,100.833333333,131.875,158.75,116.25,53.3333333333,274.166666667,7.50000000006,-66.2500000001,213.333333333,58.7500000001
211.03,72.9728666667,63.5135999999,93.3333999999,68.8288666668,43.6036666668,135.495466667,15.8558666667,-12.9729333333,115.8558,48.6486000001
211.41,70.3400666667,53.0612666667,81.2244000001,60.2722666667,49.7958666667,108.979466667,21.7687333333,4.08166666665,93.6054666667,61.2246000002
211.79,56.9590666667,39.5321,63.0409333334,45.4971333333,36.9591333333,83.3917333332,17.6608,2.22226666664,72.1638,43.7426666667
212.17,48.2050666667,26.9232,54.9744666666,42.9744,29.3333333334,74.2563333333,17.5384,-0.717866666654,59.8974,38.1539333333
212.55,44.7618666667,26.8569666667,53.1428,43.9047333333,25.5238666667,66.6667333333,21.7142666667,4.28573333332,55.0476666667,38.0952666667
212.92,45.0187333333,29.5505666667,56.5542666667,47.4907333333,28.4644,64.0449999999,26.8164666666,17.6778666667,54.5318,38.8764
213.30,42.6666000001,28.4312666667,57.5687333333,47.0588,24.3136666667,66.5099333333,27.4509333333,22.1960666667,55.0589333333,38.7451333333
213.68,43.8562666667,36.4052333333,59.2156,48.4313333334,31.8954666666,66.2091999999,35.2942,30.7844,57.5163333334,42.7451333333
214.06,45.4761333333,38.363,58.6906,49.4048,32.7976666667,63.3929999999,39.1072666667,34.7619333333,59.1071333333,45.8927333333
214.44,46.0819333333,38.9472666667,58.8889333333,51.6375333333,32.9826,62.6315333334,38.1870666667,35.2046,60.9941333333,48.3039333333
214.81,42.8,36.8,55.6666666667,52.8,28.2,59.0666666667,33.6666666667,33.6,57.1333333333,44.0
215.19,44.3727333333,36.0574333333,56.2723333333,55.3406666667,26.7382666667,62.2221333333,34.9103333333,35.4838666667,58.4946666667,44.8028
215.57,46.1953333333,40.6733,59.192,58.5858666667,32.862,64.7138,37.8450666667,37.9798666667,59.5286666667,44.7811333333
215.95,46.5443333333,43.2720666667,60.4280666667,60.367,41.1621333333,67.2171333333,44.22,40.1834666667,59.7554,49.2352666667
216.32,50.3888,45.6944666667,62.5555333333,59.3334,46.3333333333,66.2778000001,44.3332666667,43.5555333333,58.3888666667,50.6110666667
216.70,52.9014,44.0433666667,62.7778,60.8642,48.0247333333,68.3332666666,43.889,41.4198666667,58.7037333334,49.5678666666
217.08,58.2927333333,44.5124333333,65.8536,64.065,51.0568666667,74.6342000001,50.4878666667,39.5122,63.0081333333,53.0080666667
217.46,62.9437333333,45.8009333333,67.3591333333,69.3506666667,51.7748,72.2077999999,54.1991333333,37.1429333333,59.7402,54.9784
217.83,73.0995333333,35.7894333333,67.9531333334,76.6081333333,45.7310666667,70.0584000001,47.7193333333,29.9415333333,55.4385333333,50.9941333333
218.21,84.6376666665,34.9998333333,78.1157333333,90.4348666665,51.3044000001,78.5506666666,47.6811333333,28.6956,59.1304666667,53.1883333333
218.59,80.1709333334,17.3505666667,70.7690666667,87.3504,38.1197333333,72.9914000001,34.0171333333,10.7692666667,51.2822000001,38.1197333333
218.97,86.2318666666,35.652,76.6666666667,85.3622666668,43.0433999999,80.2899333334,45.0724666667,23.7682,61.7390666666,49.4204
219.34,97.9258666668,49.4074666667,93.7778,93.7777333333,54.2221333333,93.4815333333,58.9630000001,38.2223333333,68.1480666667,55.1111333333
219.72,96.7441333335,44.7286333333,86.9767333333,94.2635999998,44.4960666667,91.4728666666,57.2092666667,34.4186,71.4728000001,47.597
220.10,107.222266667,40.7408,98.8889999999,101.8518,24.4444,102.222066667,53.7038666668,35.9258,89.6297333334,41.6668000001
220.47,129.855,31.1595,118.550666667,131.884,-12.4637333333,122.8986,53.9130666666,35.942,121.449466667,42.0288666665
220.85,103.5714,38.3333666667,98.8096,108.333266667,-5.95246666666,105.238,54.2858,46.6666,106.428466667,47.3810000001
221.23,95.8095999999,44.2855333334,97.1428,105.333266667,9.14286666666,94.2857333332,49.1428,57.5238666667,97.9047333333,52.381
221.61,78.4127999999,38.5713333333,93.6509333333,88.8887999999,17.4602666667,83.9682,40.4761333333,55.5555333333,99.2064666666,48.2538666667
221.98,51.8644666667,29.5479,74.9153333333,63.842,16.6100666667,60.4520666666,35.4802,43.2769333333,76.6101999999,35.1412666667
222.36,37.5000666667,10.6547333333,62.6190666666,50.1190666667,-0.8334,53.2142,29.0476666667,29.6429333333,68.2144666667,21.0713333333
222.74,16.7481333333,-20.6504666667,54.7966666666,28.7805333333,-28.9432,39.0244,7.31706666667,10.5692,57.7235999999,2.43913333334
223.11,5.05046666675,-43.9394333333,62.6264000001,21.6162,-45.4545999999,36.5654666667,1.01013333336,0.808000000012,53.1313333334,-1.41413333332
223.49,-20.2150666667,-58.0645333333,44.3011333333,-2.15059999999,-73.5481999999,13.3333333333,-18.4946666667,-21.0754,32.9031999999,-14.6236
223.87,-36.7677333333,-59.1919333333,38.7877999999,-20.8080666667,-79.7979333333,-5.0504,-34.3434,-27.0707333333,10.7072,-22.8283333333
224.24,-133.3332,-173.921533333,2.35300000001,-113.725466667,-191.764666667,-72.9411333334,-138.8236,-113.7256,-81.5687333333,-94.1177999999
224.62,-926.6666,-1188.8888,-175.555400001,-893.333466666,-1175.55553333,-579.999866667,-935.555533335,-806.666733334,-715.555666667,-773.333333335
225.00,-183.3332,-285.277766667,-15.5556666667,-190.555533333,-250.000133333,-130.000066667,-215.0,-179.444533333,-147.222266667,-165.5556
225.38,-320.0,-463.0,-125.333333333,-352.0,-409.333333333,-254.666666667,-342.666666667,-356.0,-304.666666667,-292.0
225.75,-489.523733333,-753.333366667,-294.2858,-596.190466667,-722.857066667,-448.5714,-582.857066667,-585.7144,-583.809533333,-487.618933333
226.13,1.58649532328e+15,2.3825861665e+15,1.14011581476e+15,1.98454074489e+15,2.43376343499e+15,1.39600215722e+15,1.90493166057e+15,1.96748165539e+15,2.01297256072e+15,1.42727715463e+15
226.51,-170.666666667,-266.333333333,-117.666666667,-230.666666667,-273.0,-165.0,-210.0,-214.333333333,-231.666666667,-150.333333333
226.88,-43.7037333333,-81.7899333333,-24.8146666667,-67.6542666667,-83.9506,-38.0247333333,-59.0124666667,-60.6172666667,-65.5555999999,-39.1359333333
227.26,-44.1778,-68.6664999999,-31.7334666667,-59.8220666667,-72.9778000001,-39.5555333333,-56.7110666667,-59.0221333333,-56.0,-40.0888666667
227.64,-31.4018666667,-51.6823,-23.9253333333,-41.3706666667,-50.9034,-27.2898666667,-40.9968666667,-42.8037333333,-38.6916,-28.2866
228.01,-31.6920666667,-48.641,-24.6666666667,-38.1026,-46.3077333333,-25.8462,-36.6666666667,-39.3846666666,-37.641,-25.8974
228.39,-20.3832666667,-32.4330333333,-14.3678,-23.5631333333,-30.613,-16.3219333333,-24.5592666667,-26.9732,-24.5211333333,-16.0153333333
228.76,-15.4939333333,-25.1852666667,-10.9568,-18.0864666667,-22.8703333333,-11.7284,-18.6111333333,-21.7592666667,-19.3210666667,-11.4505333333
229.14,-15.3066666667,-23.7733333334,-9.76,-16.64,-21.7866666667,-11.1733333333,-17.04,-19.3866666667,-19.5733333333,-12.2666666667
229.52,-10.2599333333,-16.5484666667,-5.10640000001,-9.76373333333,-16.1701333333,-5.17739999999,-11.8439333333,-12.9314666666,-13.7116,-8.15606666669
229.89,-6.04706666667,-10.6837666667,-1.79480000001,-5.12820000001,-10.5127333333,-0.555533333326,-6.7948,-8.46139999999,-8.93166666667,-3.54706666667
230.27,-4.05880000001,-8.69616666665,-0.999933333334,-3.41173333333,-8.60779999999,0.941066666666,-5.05893333333,-6.99993333334,-6.88240000001,-2.804
230.65,-2.7418,-6.84500000001,-0.8826,-2.47893333333,-7.13606666666,2.0656,-4.18766666667,-6.12213333333,-5.46473333333,-1.31466666667
231.02,-2.04279999999,-5.2833,-1.077,-1.9684,-7.22373333333,1.18846666667,-2.72973333333,-5.53386666667,-5.29246666667,0.222866666667
231.40,-0.867933333332,-4.47823333334,-0.073866666668,-1.68053333333,-5.81706666667,1.71746666667,-0.997199999998,-4.37673333333,-4.06273333334,1.51426666667
231.78,-3.08606666666,-7.79423333334,-2.98713333333,-4.88620000001,-8.03166666667,-1.08806666667,-3.87746666667,-7.59646666667,-7.33919999999,-1.85946666667
232.15,-3.05466666667,-8.78240000001,-4.0866,-5.90293333333,-9.12280000001,-1.46546666667,-5.07739999999,-9.37046666666,-8.2354,-3.21986666667
232.53,-4.394,-11.0389666667,-5.45453333333,-7.38106666666,-11.58,-3.05193333333,-5.67106666667,-11.3635333333,-9.41546666665,-4.82686666667
232.90,-4.24239999999,-10.5951,-5.32473333334,-6.60179999999,-12.0564666667,-2.03466666667,-5.93073333334,-10.9525333333,-9.50220000001,-3.74453333333
233.28,-3.82833333334,-9.98916666667,-5.94066666668,-6.3586,-12.3211333333,-0.770133333332,-5.94053333333,-11.4410666667,-8.95493333335,-3.1024
233.66,-5.1754,-12.1052666667,-7.80706666667,-9.34206666665,-13.4649333333,-2.98253333333,-6.99566666667,-12.9166666667,-10.1754,-4.53946666667
234.03,-7.67099999999,-14.7970666667,-10.0426666667,-11.6026666667,-14.6368,-4.35893333333,-9.765,-14.5086,-11.7735333333,-6.47446666666
234.41,-7.58540000001,-14.6154,-9.67946666666,-11.9018,-13.8034,-4.05993333333,-10.0641333333,-14.8076666667,-11.2821333333,-6.06833333332
234.78,-8.63386666667,-15.3003666667,-9.53006666667,-11.9126,-14.4043333333,-4.24046666667,-10.8198,-15.4099333333,-12.3278666667,-6.88526666665
235.16,-9.65026666667,-16.0596,-10.1234666667,-10.6995333333,-14.0534666667,-4.5474,-11.6048666667,-15.3498,-12.1810666667,-8.49786666665
235.54,-7.36653333333,-13.7901333333,-8.97953333335,-7.58020000001,-12.1282666667,-2.6434,-10.2818,-12.5364666667,-10.8261333333,-7.73566666665
235.91,-5.22040000001,-10.6702666667,-6.26106666667,-5.07933333333,-9.859,-1.19933333333,-8.65966666666,-9.22393333333,-8.48320000001,-5.30873333335
236.29,-3.04726666667,-9.03190000001,-4.07406666667,-2.963,-7.542,0.303066666668,-7.05393333334,-6.1616,-6.24573333333,-2.74406666667
236.66,-2.28273333333,-7.85773333333,-3.65586666666,-2.2498,-6.25320000001,0.645200000001,-6.2364,-4.59893333333,-5.27706666667,-1.62113333333
237.04,-1.83006666667,-6.85466666667,-3.34966666667,-2.87586666667,-5.50653333333,-0.392066666665,-6.19273333333,-4.3954,-4.03593333333,-0.898666666668
237.41,-0.445466666667,-4.84496666667,-1.79793333333,-2.22746666667,-3.53226666667,1.08193333333,-4.471,-2.4186,-1.89346666667,1.44786666667
237.79,-2.3278,-6.8487,-3.83213333333,-4.30713333333,-5.669,-1.06093333333,-7.36353333334,-4.13293333333,-3.92713333333,-0.253533333332
238.17,-4.75286666667,-9.88040000001,-6.50713333333,-7.40033333333,-9.15466666667,-4.33813333334,-10.4306666667,-7.20886666667,-6.92193333333,-3.42906666667
238.54,-6.69726666666,-11.0140666667,-7.5882,-8.52533333334,-10.3071333333,-5.85246666666,-11.2135333333,-7.63453333333,-8.66353333333,-4.28573333333
238.92,-4.4266,-8.3299,-4.94966666667,-5.8886,-7.17639999999,-2.8168,-7.98119999999,-4.49366666667,-6.1166,-1.167
239.29,-3.7178,-7.05106666667,-3.806,-5.63326666667,-5.88546666667,-1.172,-7.23373333333,-3.15046666667,-5.65846666667,0.050333333332
239.67,-4.01393333333,-6.71276666667,-3.62146666667,-5.99746666667,-5.73233333333,-1.11873333333,-7.31240000001,-2.99873333333,-5.6862,0.553733333332
240.04,-4.19973333333,-6.3264,-3.55133333333,-5.43346666667,-5.35886666666,-0.340266666667,-6.51786666667,-2.75386666667,-5.0822,1.0314
240.42,-4.18653333334,-5.68766666667,-3.77613333333,-5.28673333333,-5.08153333334,-0.0466666666686,-6.37766666667,-3.105,-5.22133333333,0.177133333331
240.79,-2.6098,-4.00156666667,-2.54646666667,-3.58246666667,-3.66946666667,1.74773333333,-4.8952,-1.85826666666,-4.0332,1.42346666667
241.17,-0.947666666666,-2.17603333333,-0.879733333333,-1.5364,-2.19293333333,3.445,-2.81573333333,-0.277399999999,-2.59893333333,2.99846666667
241.54,-0.707666666667,-1.7305,-0.576733333335,-0.904066666665,-1.63553333333,3.4254,-2.46206666667,-0.142733333334,-2.44426666667,2.99733333333
241.92,-0.0686000000008,-0.678766666666,0.306466666667,-0.190199999999,-0.665533333334,4.19953333333,-1.50553333333,0.538800000001,-1.48973333333,3.71373333333
242.29,0.346933333334,-0.205200000002,0.674600000001,0.371533333333,-0.063466666668,4.67246666667,-1.18766666667,1.02146666667,-1.06066666667,4.07133333333
242.67,0.658200000001,-0.125299999999,0.802000000001,0.695333333333,0.060266666666,4.993,-1.03846666667,1.26106666667,-0.6258,4.191
243.05,0.223799999999,-0.543333333333,0.351733333335,0.246599999999,-0.342400000001,4.484,-1.63466666667,0.648333333333,-1.032,3.61193333333
243.42,0.076266666668,-0.626299999999,0.175066666667,0.197533333335,-0.606066666667,4.16153333333,-1.75093333333,0.4892,-1.1404,3.4164
243.80,0.354466666667,-0.467366666666,0.425199999999,0.558200000001,-0.447466666667,4.48726666667,-1.34213333333,0.668800000001,-0.837200000001,3.4596
244.17,0.409466666668,-0.529433333335,0.352866666667,0.461866666666,-0.649133333334,4.1916,-1.43786666667,0.479200000001,-0.945533333333,3.29413333333
244.55,0.314933333334,-0.578633333333,0.429733333335,0.370133333333,-0.816800000001,3.99486666667,-1.3614,0.506266666667,-0.906133333333,3.59933333333
244.92,-0.0781999999986,-0.9465,-0.0041333333332,-0.0987999999995,-1.30446666667,3.54726666667,-1.7696,0.234533333333,-1.38273333333,3.033
245.30,-0.515933333335,-1.53673333333,-0.6,-0.623133333333,-1.72393333333,3.21873333333,-2.3968,-0.214066666667,-1.76606666667,2.2286
245.67,-0.663533333333,-1.6482,-0.888200000001,-0.7794,-1.9344,3.27546666667,-2.461,-0.431866666667,-1.8044,2.28906666667
246.05,-0.546600000001,-1.52533333333,-1.07366666667,-0.668600000001,-1.80973333333,3.38153333333,-2.27906666667,-0.3344,-1.75506666667,2.491
246.42,-0.005866666666,-0.902966666667,-0.478266666666,-0.133466666667,-1.2578,3.7884,-1.59713333333,0.2262,-1.3652,3.087
246.79,0.662733333335,-0.1289,0.0447333333334,0.476066666666,-0.552266666668,4.34713333333,-0.993999999999,0.944066666666,-0.928266666667,3.7318
247.17,1.142,0.329899999999,0.370066666667,0.832733333334,-0.148666666667,4.63113333333,-0.538066666666,1.40746666667,-0.557599999999,4.17826666667
247.54,1.53266666666,0.582166666667,0.589133333333,0.961866666666,0.202600000001,4.98893333333,-0.356733333333,1.71,-0.278466666667,4.43453333333
247.92,1.42373333333,0.544866666666,0.4166,0.866733333333,0.160466666665,4.90193333333,-0.612799999999,1.71793333333,-0.381066666666,4.3872
248.29,1.9922,1.21563333333,0.885933333334,1.39006666667,0.731066666667,5.51013333333,-0.152733333333,2.407,0.0807333333332,5.01046666667
248.67,2.21713333333,1.37993333333,0.951466666667,1.5558,0.889799999999,5.7108,-0.0834,2.59506666667,0.232866666666,5.15486666667
249.04,2.36886666667,1.3581,0.9634,1.59066666667,1.0558,5.73493333333,-0.07,2.68706666667,0.403866666667,5.35593333333
249.42,2.44546666667,1.47416666667,0.991533333334,1.61606666667,1.137,5.79193333333,-0.0618666666667,2.81266666667,0.421799999999,5.56786666667
249.79,2.80566666667,1.72603333333,1.29046666667,1.76053333333,1.4642,6.03806666667,0.028,3.26813333333,0.654133333333,5.77726666667
250.17,3.10653333333,1.98483333333,1.74853333333,2.128,1.919,6.32026666667,0.220000000001,3.8214,1.01993333333,5.94646666667
250.54,2.90506666667,1.88676666667,1.51646666667,1.9686,1.915,6.2414,-0.0773333333333,3.9014,0.990199999999,5.78646666667
250.92,2.51853333333,1.73756666667,1.28173333333,1.55226666667,1.61673333333,5.88093333333,-0.470266666667,3.56853333333,0.840533333333,5.48793333333
251.29,1.56426666667,1.09626666667,0.385933333333,0.573666666667,0.6352,5.16033333333,-1.55046666666,2.82093333333,-0.109333333335,4.4706
251.66,1.2782,1.18776666667,0.322133333333,0.343533333332,0.371666666667,4.87166666667,-1.71353333333,2.7332,-0.414266666665,4.284
252.04,1.4934,1.40896666667,0.649800000001,0.495466666667,0.699999999999,5.0728,-1.31753333333,2.88993333333,-0.1974,4.50193333333
252.41,1.1198,0.968200000001,0.393733333334,0.193333333334,0.539866666666,4.78106666667,-1.4406,2.51993333333,-0.401066666667,4.19033333333
252.79,0.866933333333,0.719466666667,0.217600000001,-0.0368666666672,0.409533333333,4.5084,-1.51273333333,2.1656,-0.523866666667,3.94766666667
253.16,1.04626666667,1.2929,0.630666666668,0.326333333333,0.664133333333,4.80813333333,-1.1686,2.35946666667,-0.211466666667,4.10313333333
253.54,0.818666666667,1.14466666667,0.394133333333,0.178133333332,0.481399999999,4.601,-1.1712,2.17166666667,-0.341066666665,3.86213333333
253.91,0.362066666666,0.7356,-0.147933333332,-0.0272666666674,0.0971999999994,4.1214,-1.46706666667,1.61906666667,-0.782133333335,3.5066
254.28,0.161333333333,0.419499999999,-0.633200000001,-0.391266666667,-0.363,3.99686666667,-1.90753333333,1.0888,-1.26226666667,3.21833333333
254.66,0.642,0.635866666667,-0.3334,-0.146000000002,-0.279399999999,4.15686666667,-1.75526666667,1.17986666667,-1.02553333333,3.33553333333
255.03,1.10893333333,0.749333333333,-0.0779999999996,0.112666666667,0.0434,4.34046666667,-1.64606666667,1.42086666667,-0.822999999999,3.36153333333
255.41,2.0592,1.55676666667,1.0094,1.15293333333,1.10353333333,5.1906,-0.6774,2.27906666666,0.470999999999,4.27553333333
255.78,2.38773333333,1.4487,1.11266666667,1.5022,1.40473333333,5.44273333333,-0.398599999999,2.35973333333,0.797533333333,4.45993333333
256.15,2.89706666667,1.81253333333,1.2316,1.93613333333,1.85673333333,5.82700000001,0.0839333333342,2.7666,1.25986666667,4.86113333333
256.53,3.17653333333,1.954,1.42693333333,2.0496,1.82673333333,5.976,0.281733333334,2.84933333333,1.34966666667,4.86253333333
256.90,3.75373333333,2.604,1.92533333333,2.6902,2.5516,6.67926666666,1.04673333333,3.45506666667,1.88313333333,5.48966666667
257.28,3.3972,2.38613333333,1.81673333333,2.4792,2.3668,6.60466666667,1.0304,3.3508,1.60373333333,5.3146
257.65,3.9342,3.08793333333,2.67133333334,3.17926666667,2.966,7.19479999999,1.59806666667,4.03253333333,2.1838,5.92526666667
258.02,3.89666666667,3.1751,2.79906666667,3.191,2.86293333333,7.16033333333,1.6522,4.18706666667,2.2094,5.8914
258.40,4.02806666667,3.29506666667,2.912,3.31846666667,2.98593333333,7.2038,1.907,4.43706666667,2.2222,6.1492
258.77,3.82306666667,3.22913333333,2.67386666667,3.14426666667,2.88866666667,7.04686666667,1.87726666667,4.29986666667,2.04473333333,6.08033333333
259.15,3.70126666667,3.25316666667,2.549,3.126,2.85466666667,7.03533333334,1.8362,4.31073333333,1.98146666667,6.1584
259.52,3.6718,3.21506666667,2.36306666667,3.05566666667,2.80866666667,6.9208,1.71413333333,4.27206666667,1.85866666667,6.2072
259.89,3.81353333333,3.5384,2.57653333333,3.31553333334,3.06,7.16966666667,1.92373333333,4.52153333333,2.06213333333,6.47453333333
260.27,3.73026666667,3.61803333333,2.68073333333,3.26106666667,3.05873333333,7.2362,1.88866666667,4.45333333333,2.02046666667,6.494
260.64,3.55446666667,3.53433333333,2.5324,3.11066666667,2.9546,7.09653333333,1.71453333333,4.36453333333,1.87706666667,6.43
261.01,3.46046666667,3.51073333333,2.541,3.09446666667,2.90246666667,6.9986,1.6076,4.37986666667,1.80613333333,6.32566666667
261.39,3.569,3.5252,2.58106666667,3.12886666667,2.96666666667,6.9866,1.58706666667,4.47086666667,1.92413333333,6.42793333333
261.76,3.63153333333,3.5398,2.6204,3.16373333333,3.04953333333,7.01713333333,1.65093333333,4.55753333333,2.00133333333,6.61853333333
262.13,3.81406666667,3.7276,2.82373333333,3.36633333333,3.32566666667,7.17893333333,1.77906666667,4.76713333333,2.19793333333,6.96346666667
262.51,3.9752,3.9714,3.041,3.54433333333,3.58313333333,7.2974,1.85353333333,4.97766666667,2.4214,7.24013333333
262.88,3.86953333333,3.90856666667,3.0218,3.47113333333,3.51626666666,7.29606666667,1.72846666667,5.0342,2.36793333333,7.26933333333
263.25,3.99806666667,4.0197,3.1584,3.56473333333,3.6504,7.43873333333,1.84673333333,5.18573333333,2.51713333333,7.45673333333
263.63,4.08266666667,4.18536666667,3.3534,3.80206666667,3.82946666667,7.63153333333,2.06513333333,5.44106666667,2.5814,7.54133333333
264.00,3.602,3.6496,2.9478,3.26293333333,3.26813333333,7.14706666667,1.56353333333,5.00813333333,2.13346666667,7.0494
264.37,3.60073333333,3.59516666667,2.9786,3.1814,3.09966666667,6.8666,1.48353333333,4.983,2.13133333333,6.91726666667
264.75,3.9154,4.00553333333,3.34593333333,3.51513333333,3.3488,7.10346666667,1.82093333334,5.20926666667,2.54546666667,7.2022
265.12,4.18686666666,4.19666666667,3.38433333333,3.65373333333,3.5244,7.29353333333,1.96826666667,5.3442,2.74633333334,7.41446666666
265.49,4.33193333334,4.41023333333,3.4344,3.82806666667,3.76346666667,7.52653333333,2.2078,5.55593333333,2.93566666667,7.59653333333
265.87,4.1992,4.21883333333,3.1112,3.529,3.5264,7.3262,1.91286666667,5.258,2.7118,7.20526666667
266.24,3.75033333333,3.81516666667,2.58333333334,2.91373333333,2.94426666667,6.83953333333,1.44666666667,4.57153333334,2.15613333333,6.5878
266.61,3.5488,3.54383333333,2.32486666666,2.73373333333,2.66706666667,6.64693333333,1.3472,4.25813333334,2.0416,6.2726
266.98,3.78613333333,3.8644,2.70513333333,3.05353333333,3.02526666667,6.8942,1.7188,4.54706666667,2.423,6.60726666667
267.36,4.08526666667,4.08993333333,3.05593333333,3.39533333333,3.36306666667,7.17566666667,2.0588,4.8374,2.75326666667,6.8982
267.73,4.03453333333,3.95053333333,2.9728,3.24366666667,3.25726666667,7.13926666667,1.86606666667,4.62146666667,2.77786666667,6.78533333333
268.10,4.143,3.97296666667,3.00966666667,3.29533333333,3.39986666667,7.03926666667,1.98306666667,4.66386666667,2.83966666667,6.80606666666
268.48,3.98926666667,3.84973333333,2.85546666667,3.27433333333,3.39233333333,6.978,1.97533333333,4.69133333333,2.81906666667,6.70953333333
268.85,3.7202,3.4961,2.6314,3.09353333333,3.24073333333,6.7412,1.7728,4.52126666667,2.64206666667,6.54086666667
269.22,3.45133333333,3.1939,2.54273333333,2.8472,2.99613333333,6.473,1.63193333333,4.37493333334,2.45766666667,6.3878
269.59,3.499,3.1531,2.7158,2.88446666667,3.04066666667,6.51673333333,1.63906666667,4.33193333333,2.45153333333,6.40213333333
269.97,3.60453333333,3.25753333333,2.9042,3.0602,3.2282,6.69713333333,1.83973333333,4.47293333333,2.56233333333,6.44613333333
270.34,3.9128,3.4513,3.16266666667,3.38293333333,3.56753333334,7.008,2.15073333333,4.88106666667,2.90293333333,6.62513333333
270.71,4.0784,3.5629,3.2968,3.4082,3.67713333333,7.10253333333,2.23313333333,5.05953333333,2.95906666667,6.72046666667
271.09,4.00733333333,3.3829,3.0874,3.28926666667,3.45973333333,6.85366666667,2.02346666667,4.83786666667,2.7116,6.47593333333
271.46,3.70166666667,3.16113333333,2.7608,3.0416,3.0854,6.48073333333,1.7504,4.5404,2.3286,6.12513333333
271.83,4.1048,3.58556666667,3.1984,3.44526666667,3.50346666667,6.83766666667,2.19173333333,4.9018,2.6924,6.55913333333
272.20,4.44953333333,3.99466666667,3.58246666667,3.84853333333,3.84,7.24886666667,2.576,5.1932,3.09126666667,6.91753333334
272.58,4.61506666666,3.98976666667,3.6494,3.94573333333,3.8424,7.35453333334,2.6056,5.17913333334,3.05293333333,7.0818
272.95,4.49346666667,3.8664,3.49093333333,3.79113333333,3.68033333333,7.25693333333,2.47153333333,4.97813333333,2.8772,6.87293333333
273.32,4.48186666667,3.89376666667,3.4884,3.89213333333,3.72453333333,7.3452,2.47793333333,4.93586666667,2.91706666667,6.9162
273.69,4.47153333334,3.93716666667,3.4824,3.94313333333,3.71946666667,7.31873333333,2.5322,4.94433333333,2.91333333333,6.892
274.06,4.38593333333,3.88833333333,3.3628,3.90046666667,3.6266,7.2354,2.46273333333,4.863,2.86513333333,6.83673333333
274.44,4.2294,3.7898,3.25986666667,3.8696,3.52733333333,7.15946666667,2.3698,4.73993333333,2.774,6.82073333333
