wavelength,Back_TanSelm,Belly_TanSelm,Breast_TanSelm,Crissum_TanSelm,Crown_TanSelm,DorTail_TanSelm,Patch10_TanSelm,Patch11_TanSelm,Patch12_TanSelm,Patch13_TanSelm,Rump_TanSelm,Throat_TanSelm,WingTip_TanSelm
626.94,25.8832222222,23.2972222222,19.3956666667,21.5467777778,24.6043333333,7.29194444444,22.7784861111,8.76066666667,3.32644444444,31.3122222222,56.4660555556,5.73994444444,9.33916666668
627.28,25.7311111111,23.2573333333,19.3283333334,21.4914444444,24.4621111111,7.37644444444,22.5928611111,8.80305555556,3.37366666667,31.1203333333,56.4105555555,5.80261111111,9.39511111112
627.61,25.5291111111,23.1917777778,19.227,21.4165555555,24.3332222222,7.41138888889,22.4624444444,8.83388888889,3.39077777778,30.929,56.4101111111,5.83288888889,9.44877777778
627.94,25.3312222222,23.0758888889,19.1018888889,21.3017777778,24.1491111111,7.383,22.3176944444,8.8085,3.34433333334,30.6854444444,56.3473333333,5.837,9.42427777778
628.27,25.2361111111,23.0508888889,19.0852222222,21.2887777778,24.1123333333,7.40633333333,22.2744027778,8.87972222222,3.40866666667,30.5452222222,56.3748888889,5.93094444444,9.4865
628.61,24.9346666667,22.8637777778,18.8311111111,21.0843333334,23.7908888889,7.26305555556,21.9579027778,8.73072222222,3.29955555555,30.2162222222,56.2362222222,5.83372222222,9.37672222222
628.94,24.671,22.6736666667,18.7144444444,20.9156666666,23.5656666666,7.19155555556,21.7161388889,8.65161111111,3.22122222222,29.9305555556,56.1492777778,5.71755555556,9.28905555556
629.27,24.4295555556,22.5592222222,18.6023333333,20.7698888889,23.3557777778,7.14733333333,21.5139027778,8.596,3.187,29.715,56.0707777778,5.69627777778,9.24422222221
629.60,24.2334444444,22.454,18.494,20.6946666667,23.2158888889,7.12561111111,21.3261805555,8.56188888889,3.16444444444,29.5412222222,56.0241111111,5.69522222222,9.24005555557
629.94,24.0458888889,22.4084444444,18.4323333334,20.647,23.113,7.14766666667,21.1823333333,8.60366666667,3.20355555556,29.3376666667,55.9405555556,5.69677777778,9.24133333334
630.27,23.8783333333,22.3725555556,18.3841111111,20.5874444444,22.9993333333,7.17077777778,21.0510277778,8.60861111111,3.20911111111,29.1314444445,55.8921111111,5.68061111111,9.26977777779
630.60,23.6011111111,22.2337777778,18.2191111111,20.427,22.7431111111,7.09355555556,20.8088611111,8.54244444444,3.11488888889,28.7884444444,55.8127222222,5.5965,9.17516666667
630.93,23.4064444444,22.1308888889,18.1212222222,20.3891111111,22.5862222222,7.03744444444,20.6714583334,8.56238888889,3.10644444444,28.5671111111,55.7827777778,5.54044444444,9.18327777778
631.26,23.2437777778,22.0738888889,18.0594444444,20.3293333333,22.4332222222,7.02627777778,20.5173611111,8.538,3.09222222222,28.3473333333,55.7525555556,5.502,9.16094444443
631.60,23.1166666667,22.0452222222,18.0522222222,20.2757777778,22.353,7.03966666667,20.388875,8.55844444444,3.11722222222,28.1973333333,55.8306111111,5.53583333333,9.20961111111
631.93,22.8612222222,21.9807777778,17.9596666667,20.224,22.163,7.01916666667,20.1431527778,8.46933333333,3.09577777778,27.9782222222,55.8393888889,5.42644444444,9.16644444444
632.26,22.747,21.9624444444,17.9933333333,20.2072222222,22.119,7.12216666667,20.0848888889,8.52227777778,3.21533333333,27.8431111111,55.7756666667,5.53922222222,9.25461111112
632.59,22.6738888889,21.9903333333,17.9644444444,20.2326666667,22.0087777778,7.14577777778,20.0118472222,8.50638888889,3.25966666667,27.714,55.8523888889,5.61822222222,9.35894444446
632.92,22.5922222222,21.9603333333,17.9291111111,20.2278888889,21.9398888889,7.20016666667,19.8948055556,8.48861111111,3.29055555556,27.5814444445,55.8808333333,5.60527777778,9.3483888889
633.26,22.43,21.8397777778,17.7946666667,20.1118888889,21.7746666667,7.16366666667,19.7219305556,8.4705,3.24611111111,27.3291111111,55.873,5.56877777778,9.3195
633.59,22.2711111111,21.7454444444,17.7037777778,19.9791111111,21.6052222222,7.13305555556,19.5409861111,8.43416666667,3.23933333333,27.1272222222,55.8767222222,5.51861111111,9.27833333334
633.92,22.0707777778,21.6126666667,17.5668888889,19.8964444444,21.3934444444,7.05994444444,19.3320972222,8.37061111111,3.18477777778,26.8977777778,55.9407777778,5.46377777778,9.22405555554
634.25,21.9338888889,21.5881111111,17.563,19.8896666667,21.3307777778,7.10155555556,19.2685833333,8.44561111111,3.24444444445,26.8044444444,55.9179444445,5.51172222222,9.27322222221
634.58,21.7623333333,21.5994444444,17.5145555556,19.8001111111,21.2157777778,7.12088888889,19.1521527778,8.41305555556,3.21133333333,26.659,55.9991111111,5.53094444444,9.24427777779
634.91,21.6417777778,21.5188888889,17.4423333333,19.7461111111,21.0964444444,7.16394444444,19.043875,8.38272222222,3.21,26.4998888889,56.0262777778,5.56872222222,9.31411111112
635.25,21.4606666667,21.3806666667,17.3613333333,19.6782222222,20.9033333333,7.20316666667,18.911125,8.35788888889,3.26211111111,26.2728888889,55.8388888889,5.57561111111,9.32605555556
635.58,21.3508888889,21.3057777778,17.2941111111,19.622,20.7705555555,7.22311111111,18.7934027778,8.42027777778,3.245,26.1292222222,55.8117777778,5.60866666667,9.362
635.91,21.2326666667,21.2855555556,17.2318888889,19.6067777778,20.67,7.21038888889,18.6900833333,8.42288888889,3.22133333333,26.04,55.9263888889,5.55538888889,9.38116666666
636.24,21.0008888889,21.1691111111,17.0913333333,19.4737777778,20.4746666667,7.15383333333,18.5338888889,8.39533333333,3.11455555555,25.8452222222,55.9413888889,5.44583333333,9.27011111111
636.57,20.8033333333,21.0467777778,17.011,19.3863333333,20.3386666667,7.08644444444,18.3482083333,8.395,3.03288888889,25.6363333333,55.9046666667,5.42838888889,9.22494444444
636.90,20.5891111111,21.0168888889,16.973,19.3913333333,20.2151111111,7.11088888889,18.29275,8.40988888889,3.05977777778,25.5,55.9255555556,5.44738888889,9.25316666668
637.23,20.3172222222,20.9026666667,16.8153333334,19.2836666666,20.0528888889,7.04122222222,18.0904583334,8.3475,2.95877777778,25.3265555556,55.8987222222,5.387,9.20900000001
637.56,20.2258888889,20.9158888889,16.8117777778,19.2087777778,19.9885555556,7.12005555556,18.0572777778,8.40566666667,3.032,25.2032222222,55.7657777778,5.47,9.29866666666
637.90,20.1444444444,20.9498888889,16.7595555556,19.2273333333,19.9195555556,7.14661111111,17.9981388889,8.37916666667,3.06233333333,25.1161111111,55.8602777778,5.47922222222,9.32499999999
638.23,20.069,20.8654444444,16.7136666667,19.2132222222,19.8512222222,7.20055555556,17.9189305556,8.37344444444,3.12811111111,25.0036666667,55.8342777778,5.47933333333,9.36627777777
638.56,19.9013333333,20.8368888889,16.652,19.165,19.7591111111,7.13188888889,17.7845833333,8.35055555556,3.12577777778,24.8367777778,55.8720555556,5.4435,9.30488888889
638.89,19.8217777778,20.8872222222,16.5984444444,19.2005555555,19.7557777778,7.14977777778,17.7320277778,8.43055555556,3.15555555556,24.7438888889,56.0265,5.45327777778,9.34599999999
639.22,19.6571111111,20.8108888889,16.5264444445,19.1447777778,19.68,7.12655555556,17.6035833333,8.397,3.16555555555,24.5737777778,55.9880555556,5.46527777778,9.35572222223
639.55,19.4874444444,20.7526666667,16.4488888889,19.1013333333,19.5626666667,7.09433333333,17.4394722222,8.34138888889,3.10244444444,24.3982222222,55.9553333333,5.44561111111,9.33366666667
639.88,19.4187777778,20.7744444444,16.482,19.1646666667,19.5941111111,7.18772222222,17.3924444444,8.37494444444,3.19644444444,24.3386666667,55.9242222222,5.53077777778,9.47722222223
640.21,19.2626666667,20.752,16.4274444445,19.1473333333,19.5101111111,7.24044444444,17.342875,8.42261111111,3.26366666667,24.2446666667,55.9202222222,5.58422222222,9.56405555556
640.54,19.2342222222,20.7765555555,16.425,19.1623333333,19.4582222222,7.26577777778,17.3173472222,8.46561111111,3.29133333333,24.1376666667,55.9119444444,5.61861111111,9.6396111111
640.87,19.1487777778,20.7277777778,16.4548888889,19.1237777778,19.4,7.26938888889,17.30225,8.49161111111,3.34877777778,23.9821111111,55.832,5.70577777778,9.69761111113
641.20,19.0155555555,20.6761111111,16.4005555556,19.1694444444,19.3496666667,7.28711111111,17.2139027778,8.47322222222,3.35666666667,23.9367777778,55.9019444444,5.72783333333,9.68377777777
641.53,18.6901111111,20.4801111111,16.2614444445,19.0015555556,19.1223333333,7.15105555556,16.9710833334,8.44377777778,3.22944444444,23.6744444444,55.7553888889,5.63216666667,9.59455555557
641.87,18.4765555555,20.4056666667,16.1755555556,18.9215555555,19.0245555555,7.06333333333,16.8379861111,8.41411111111,3.14722222222,23.5113333333,55.7020555555,5.59233333333,9.59427777779
642.20,18.3735555556,20.3383333333,16.1567777778,18.8893333334,18.9781111111,7.08966666667,16.7513333334,8.41405555556,3.138,23.4104444444,55.6574444444,5.57466666667,9.61016666667
642.53,18.1591111111,20.2066666667,16.0712222222,18.7401111111,18.7944444444,6.9685,16.5265416666,8.27433333333,3.01722222222,23.1845555556,55.5268333333,5.5325,9.54061111111
642.86,18.0316666667,20.2342222222,16.0254444445,18.6986666667,18.6613333333,6.9455,16.5224305555,8.29444444444,3.04488888889,23.0331111111,55.5140555555,5.59105555556,9.53666666666
643.19,17.903,20.1375555555,15.9994444445,18.6563333333,18.5485555556,6.93694444444,16.4527361111,8.33705555556,3.08433333333,22.8585555555,55.5116111111,5.63811111111,9.54705555556
643.52,17.6634444444,20.0235555556,15.8608888889,18.441,18.3527777778,6.85338888889,16.2871388889,8.27488888889,3.03288888889,22.5953333333,55.3418333333,5.53083333333,9.40088888889
643.85,17.6484444445,20.0241111111,15.9143333334,18.4454444445,18.343,6.93183333333,16.283125,8.34944444444,3.13655555556,22.5028888889,55.2452222222,5.60583333333,9.48133333333
644.18,17.5691111111,20.0062222222,15.9336666667,18.4138888889,18.2965555556,6.97955555556,16.1963333333,8.39372222222,3.18911111111,22.4595555556,55.2423333333,5.70088888889,9.44577777779
644.51,17.4716666667,20.0111111111,15.9276666667,18.4497777778,18.2792222222,7.08494444444,16.0866805556,8.42383333333,3.19922222222,22.4287777778,55.3082222222,5.75333333333,9.46094444446
644.84,17.399,19.9708888889,15.8941111111,18.3925555556,18.2012222222,7.06361111111,16.032125,8.41527777778,3.17966666667,22.2687777778,55.3444444445,5.78727777778,9.4981111111
645.17,17.4172222222,20.044,15.9834444445,18.4271111111,18.2221111111,7.16716666667,16.072625,8.45438888889,3.29922222222,22.2753333333,55.5644444444,5.9105,9.62105555557
645.50,17.398,20.1122222222,15.9894444444,18.433,18.1408888889,7.22061111111,16.0006666666,8.46233333333,3.38311111111,22.1681111111,55.6028888889,6.03622222222,9.67916666667
645.83,17.3604444444,20.1435555556,16.0032222222,18.4122222222,18.0952222222,7.29572222222,15.9863055556,8.51722222222,3.40555555556,22.1691111111,55.7842777778,6.10544444444,9.7063888889
646.16,17.3873333333,20.2755555556,16.1388888889,18.5348888889,18.1657777778,7.51322222222,16.1008611111,8.65544444444,3.56433333333,22.2671111111,55.9642777778,6.22488888889,9.84116666667
646.49,17.2384444444,20.2218888889,16.0938888889,18.4972222222,18.1234444444,7.54916666667,15.9469444444,8.63172222222,3.53155555556,22.2056666667,55.9823333334,6.18244444444,9.87222222223
646.82,17.1537777778,20.1963333333,16.0188888889,18.4797777778,18.0882222222,7.60361111111,15.9099583333,8.62155555556,3.55322222222,22.1188888889,55.9716666667,6.20905555556,9.90883333333
647.15,17.1188888889,20.1764444445,16.0454444445,18.5407777778,18.0681111111,7.68305555556,15.9012638889,8.69655555556,3.622,22.0951111111,56.0358333333,6.37488888889,10.0292777778
647.48,16.9667777778,20.0622222222,15.904,18.4714444445,17.9314444444,7.59038888889,15.7452916667,8.62627777778,3.54744444444,21.9811111111,56.0440555556,6.34916666667,10.0353333333
647.81,16.8393333333,20.0981111111,15.8663333333,18.4475555556,17.8984444444,7.60855555556,15.6504861111,8.62533333333,3.60122222222,21.8661111111,56.0834444444,6.3445,10.1050555556
648.14,16.8362222222,20.1508888889,15.9277777778,18.4923333333,17.923,7.66422222222,15.6946944445,8.72172222222,3.69844444445,21.806,56.1432777778,6.4365,10.2120555556
648.47,16.6942222222,20.1127777778,15.9283333333,18.4446666667,17.8671111111,7.69344444444,15.6040416667,8.71866666667,3.73277777778,21.6965555556,56.0259444444,6.48088888889,10.2321666667
648.80,16.6458888889,20.0928888889,15.8658888889,18.4154444444,17.8201111111,7.73222222222,15.5306527778,8.70594444444,3.73311111111,21.631,55.9382777778,6.47944444444,10.2544444444
649.13,16.4823333333,19.9843333333,15.8623333333,18.4037777778,17.7651111111,7.76777777778,15.4945555556,8.7465,3.71811111111,21.6022222222,55.9474444445,6.51072222222,10.2421111111
649.46,16.2991111111,19.9303333333,15.7835555556,18.3353333333,17.6177777778,7.74238888889,15.3756805556,8.71877777778,3.70033333333,21.454,55.8096666666,6.43905555556,10.2442777778
649.79,16.0977777778,19.7784444444,15.6167777778,18.1964444444,17.4425555555,7.5985,15.1520138889,8.66861111111,3.57555555556,21.2365555556,55.7470555556,6.3535,10.1657777778
650.11,16.0934444445,19.8135555556,15.6573333333,18.2362222222,17.4614444444,7.71633333333,15.1601805556,8.72238888889,3.62477777778,21.2362222222,55.8377222222,6.48294444444,10.228
650.44,16.0784444445,19.8316666667,15.7317777778,18.2133333333,17.4768888889,7.7585,15.1594861111,8.79277777778,3.66733333333,21.2514444445,55.7953333333,6.59172222222,10.3141111111
650.77,15.9062222222,19.7761111111,15.6491111111,18.1558888889,17.4025555555,7.62911111111,14.9881527778,8.70494444444,3.59866666667,21.1475555555,55.8502222222,6.51777777778,10.2482222222
651.10,15.8213333333,19.7772222222,15.653,18.1957777778,17.3943333333,7.68866666667,14.978875,8.70172222222,3.62377777778,21.0888888889,55.8941666667,6.52194444444,10.2636666667
651.43,15.7098888889,19.6551111111,15.5345555556,18.1251111111,17.3052222222,7.65388888889,14.865875,8.68327777778,3.52844444445,20.9857777778,55.8361111111,6.47538888889,10.284
651.76,15.5876666667,19.6287777778,15.4672222222,18.0051111111,17.1536666667,7.61877777778,14.74275,8.63877777778,3.50166666667,20.9157777778,55.8067222222,6.37416666667,10.2637222222
652.09,15.5525555556,19.6957777778,15.4501111111,18.0407777778,17.1743333333,7.65722222222,14.7274583334,8.69016666667,3.53155555555,20.9206666667,55.8990555556,6.40166666667,10.3441111111
652.42,15.3135555556,19.5366666667,15.2853333334,17.8701111111,17.009,7.53494444444,14.5945833333,8.53927777778,3.40077777778,20.6544444445,55.6960555556,6.38433333333,10.2360555556
652.75,15.2617777778,19.5965555556,15.2366666666,17.8392222222,16.933,7.47511111111,14.5744166667,8.54911111111,3.40022222222,20.571,55.7406111111,6.33616666667,10.2727222222
653.08,15.24,19.6033333333,15.2251111111,17.804,16.9312222222,7.42694444444,14.5392916667,8.57027777778,3.38255555556,20.4643333334,55.7337777778,6.32111111111,10.3312222222
653.41,15.2081111111,19.6113333333,15.2202222222,17.7774444444,16.8591111111,7.43516666667,14.5500416667,8.58155555556,3.40266666667,20.4383333333,55.7808333333,6.36977777778,10.3342222222
653.74,15.076,19.5113333334,15.1093333333,17.609,16.7097777778,7.30583333333,14.4249305556,8.48538888889,3.367,20.2407777778,55.6213888889,6.27116666667,10.2417777778
654.06,14.9314444445,19.4445555555,14.9795555555,17.5378888889,16.592,7.25583333333,14.2751944444,8.36033333333,3.30355555556,20.1007777778,55.6285,6.16861111111,10.1415
654.39,14.973,19.5683333333,15.0496666666,17.5818888889,16.6123333333,7.38872222222,14.3355138889,8.48455555556,3.40044444444,20.0656666667,55.6471666667,6.26455555556,10.2684444445
654.72,14.8783333333,19.5388888889,15.0132222222,17.4767777778,16.5442222222,7.34783333333,14.2852777778,8.52327777778,3.38655555556,19.9461111111,55.6607777778,6.28066666667,10.2375555555
655.05,14.7702222222,19.4744444444,14.9908888889,17.4635555556,16.4036666667,7.26066666667,14.2230277778,8.47605555556,3.32822222222,19.8038888889,55.7078888889,6.25211111111,10.1472777778
655.38,14.7121111111,19.3793333333,14.9348888889,17.4397777778,16.3378888889,7.30711111111,14.1657916667,8.48872222222,3.355,19.6774444444,55.6669444444,6.30933333333,10.1501111111
655.71,14.5774444445,19.25,14.8384444444,17.3294444444,16.1617777778,7.25105555556,14.0573611111,8.40005555556,3.22866666667,19.5187777778,55.6832222222,6.22483333333,10.0176111111
656.04,14.6105555555,19.3152222222,14.8738888889,17.4483333333,16.1146666667,7.29083333333,13.9908611111,8.50333333333,3.28744444444,19.5027777778,55.9296666667,6.15505555556,10.1118888889
656.37,14.4553333333,19.1833333333,14.7983333333,17.3807777778,16.0086666667,7.25777777778,13.7907222222,8.49011111111,3.24177777778,19.3862222222,55.8576666667,6.11272222222,10.0874444444
656.69,14.3678888889,19.2374444445,14.7347777778,17.4404444444,15.9646666667,7.34577777778,13.7544166667,8.47344444444,3.30866666667,19.36,55.8745555556,6.24088888889,10.103
657.02,14.3391111111,19.3137777778,14.7876666667,17.5361111111,16.054,7.48988888889,13.8061388889,8.62072222222,3.44866666667,19.4011111111,55.8682777778,6.38511111111,10.2454444445
657.35,14.327,19.3812222222,14.8335555555,17.5974444445,16.1274444444,7.57716666667,13.8986527778,8.70705555556,3.50755555556,19.4041111111,56.0336111111,6.43266666667,10.3563333333
657.68,14.35,19.4864444445,14.9034444444,17.6354444445,16.1116666667,7.63533333333,13.9727638889,8.84861111111,3.61466666667,19.3746666667,56.09,6.46933333333,10.4896666667
658.01,14.3014444444,19.3964444444,14.8293333333,17.6525555555,16.0327777778,7.63988888889,13.9005694445,8.81577777778,3.62366666667,19.2722222222,56.0692222222,6.44105555556,10.4631111111
658.34,14.2231111111,19.3901111111,14.8287777778,17.6421111111,15.9415555555,7.6545,13.8089722222,8.76344444444,3.59444444444,19.2242222222,56.0869444445,6.4265,10.5282777778
658.66,14.2093333333,19.4548888889,14.8752222222,17.6486666667,15.9636666667,7.76994444444,13.8131527778,8.81938888889,3.72577777778,19.2076666667,56.0188333333,6.53061111111,10.618
658.99,14.2082222222,19.514,14.9195555556,17.7348888889,16.0,7.79805555556,13.8676111111,8.84272222222,3.77077777778,19.2388888889,56.0645,6.5875,10.6983888889
659.32,14.2668888889,19.6194444444,15.0126666667,17.8755555556,16.1165555555,7.94211111111,13.909875,8.97883333333,3.92133333333,19.315,56.1038888889,6.71722222222,10.8815
