wavelength,Back_DigAlbm,Belly_DigAlbm,Breast_DigAlbm,Crissum_DigAlbm,Crown_DigAlbm,DorTail_DigAlbm,Patch10_DigAlbm,Rump_DigAlbm,Throat_DigAlbm,WingTip_DigAlbm
825.70,15.8864,22.1552666667,19.2575333333,21.0416,15.2916666667,19.1326,73.9696666667,16.8712,19.9317333333,19.3900666667
826.00,15.4088666667,21.7367333334,18.8512,20.6542666667,14.9805333333,18.7848666667,74.1083333333,16.4447333333,19.8130666666,19.3224666667
826.30,15.0957333333,21.6267333333,18.7759333333,20.4506,14.8963333333,18.6044666667,74.398,16.1204666667,19.7448,19.2743333334
826.61,14.9811333333,21.3684,18.7352666666,20.2632,14.7695333333,18.4320666667,73.7483333333,16.09,19.6768,19.1701333333
826.91,14.5866,21.1926,18.4678,20.0161333334,14.2792666667,18.1645333333,73.8548666667,15.7387333333,19.2520666667,18.8234666667
827.21,13.9818,20.8430666667,17.9573333333,19.6313333333,13.8278666667,17.5846666666,72.7618666667,15.2908,18.8572666667,18.4882666667
827.51,13.7295333333,20.5514666667,17.5816,19.036,13.5295333333,17.1324666666,71.4092666667,15.0654,18.3944666667,18.0514666667
827.82,14.0484666666,20.753,17.7874666667,19.0088,13.8394666667,17.3274666667,71.0163333333,15.2697333333,18.3772666667,18.1304666667
828.12,15.1694,21.606,18.5852,19.8958666667,14.8308,18.2726,70.9505333333,16.1675333333,19.1449333333,18.9756666667
828.42,15.6132666667,21.6369333333,18.8554,20.0592666667,15.2484666667,18.2854666667,70.2234,16.4887333333,19.2612666667,19.2703333333
828.72,15.4963333333,21.4518,18.7752,19.8912666667,15.5111333333,18.5284,69.9754,16.6716,19.2494,19.1506666667
829.02,15.5556,21.2675333333,18.6732,19.8922,15.8576666667,18.603,69.4768666667,16.6665333333,19.1478666667,18.9968666667
829.33,17.0046666667,22.4496666666,19.7212666667,21.2871333334,17.2124,19.7923333333,69.7745333333,18.2384,20.1247333333,20.0949333333
829.63,18.1258,23.6250666667,20.5642,22.3541333333,18.1127333333,20.6614666666,69.6238666667,19.4813333333,21.0570666667,21.0764666667
829.93,19.3392,25.0399333333,21.1983333333,23.384,19.0703333334,21.8664666667,71.1256,20.4138,21.9317333333,21.6920666667
830.23,20.3999333333,26.1253333333,22.2824,24.3058,20.2822,22.6980666667,71.6548,21.6234666667,23.1608666667,23.0746
830.54,22.197,27.3208666667,24.1426666667,25.7359333334,21.8617333333,24.1258666667,73.0818666667,22.9602,24.2181333333,24.4360666667
830.84,23.1476666667,28.4880666667,25.1282,27.1884,22.8647333333,25.8178666667,75.1458666667,23.8284666667,25.5172666667,25.3847333333
831.14,22.4628,28.1281333333,24.6368666667,27.1718,22.1380666667,25.4128666667,75.0382666667,23.5362,25.8186666667,24.718
831.44,20.3220666667,26.255,23.1856666667,25.7090666667,20.2595333333,23.9014666667,74.2283333333,21.9776,24.5547333333,23.1499333333
831.74,20.6477333333,26.7789333333,23.8254666667,26.3385333333,20.3713333333,24.6027333334,75.3368,22.4093333334,24.8877333333,23.385
832.04,20.9106,26.9674666667,23.9756666666,26.2846,20.13,24.4878,76.1788666667,21.6992,25.0812,23.6667333333
832.35,20.6959333333,26.7566,23.8083333333,25.7462666667,19.4162666667,24.0254666667,75.6678,21.5113333333,25.0578666666,23.7111333333
832.65,19.1472,25.6644,22.58,24.6411333333,17.7682666667,22.9069333333,75.8492,20.0852,23.8948666667,22.8429333333
832.95,18.3032,24.6693333333,21.9103333333,24.1082,17.2811333334,22.0706666667,75.3038,19.1715333333,22.9124,21.8970666667
833.25,17.7987333333,24.1374,21.7598,23.8788666667,17.162,21.5768,74.7587333333,18.7386,22.3715333333,21.9237333333
833.55,17.8000666667,23.8026,21.8768666666,23.8695333333,17.2456666667,21.627,74.7897333333,18.6776666667,22.4984666667,21.5660666667
833.85,17.2784,23.5093333333,21.5636666667,23.5570666667,16.8368,21.4264,74.688,18.4244,22.3098,21.3668
834.16,17.1471333333,23.5172,21.7379333333,23.7247333333,16.6548,21.3404,75.0533333333,18.4281333333,22.2538666667,21.5065333333
834.46,16.9132666667,23.3635333333,21.7447333333,23.3333333333,16.5524,20.9566666666,75.4754,18.4417333333,21.8593333333,21.4922666667
834.76,17.3782666667,23.9886666667,22.2659333333,23.8513333333,17.0538,21.1674,76.9600666667,18.8450666667,22.1098666667,21.8978
835.06,17.2672,24.1414,22.5122,24.3428,17.2216666667,21.3242,77.1566666667,19.0068666667,22.2720666667,22.2655333333
835.36,16.5940666667,24.1674666667,22.4090666667,24.0844666667,16.5663333333,20.6854666667,76.8501333333,18.8647333333,21.6683333333,22.0214666667
835.66,16.8962666667,24.8362666667,23.1790666667,24.7684666667,17.1674666666,21.3484666667,77.7777333333,19.3898,21.8456,22.2750666667
835.96,17.2516,25.0801333333,23.9582,24.7516666667,17.4760666667,21.843,76.3301333333,19.4952,22.0513333333,22.2676
836.26,17.5276,25.8100666667,25.2274,24.9272,17.4658,22.2518,76.8212,19.9117333333,22.6136666667,22.8698
836.57,18.0362666667,25.9578,25.8142,25.2012,17.7394,22.6724,76.1303333333,20.6322,23.0172,23.1801333333
836.87,18.0248,25.9259333333,25.7922,24.8147333333,17.8394666667,22.7160666667,75.0822,20.6585333333,22.5925333333,23.2202
837.17,17.8906,25.7596666667,25.4971333333,24.6993333333,17.9454,22.5574,73.1585333334,20.5136666667,22.5354,22.7541333334
837.47,17.8512666666,26.1206666667,25.5402666667,25.2729333333,18.6527333334,22.5784,71.9396,20.8128666667,23.0313333333,22.5900666667
837.77,17.5168666667,25.9204,25.5167333333,26.0428,19.1681333333,22.7277333333,70.7766,20.4893333333,23.2048,22.8013333333
838.07,18.264,26.2263333333,25.4088,26.2767333333,19.0943333333,22.6038666667,69.8112666667,20.6415333333,23.7986666667,23.5598
838.37,19.2004666667,26.7699333333,25.5191333334,26.3571333333,19.6647333333,22.6305333334,69.7615333333,20.7607333333,24.2424,23.8685333333
838.67,20.1171333333,26.6406666667,25.078,26.9662666667,20.7552666667,23.4896,69.6744666667,20.9244,25.0521333333,24.2968666667
838.97,22.1066666667,28.3494,27.0776,28.5935333333,22.4534666667,25.1123333333,70.0194,22.3378666667,26.6408666667,25.9730666667
839.27,22.4051333333,29.2286666667,27.0458,28.6406,22.6928,24.5097333333,70.902,22.5228666667,26.8497333334,26.2482666667
839.57,22.2004,28.9064,26.1297333333,28.5527333333,22.7242666666,24.5058,71.552,22.3314,26.4047333333,26.1428
839.87,22.8910666667,30.0594,26.9308,29.2806666667,23.67,25.4522,72.5941333333,22.6665333333,27.287,26.7987333333
840.17,23.5002666667,30.8885333333,27.6018,30.4343333333,24.3152666667,25.6647333333,73.5470666667,23.0194,28.0695333333,27.4016
840.47,23.3661333333,30.5588,27.3636,29.6121333333,23.5766,25.0230666667,72.5312,22.5246666667,27.5212666667,27.6923333333
840.77,22.9689333333,29.3522666667,26.4910666667,28.0837333333,22.7935333333,23.7381333333,71.795,21.3630666667,25.9244,27.0175333333
841.07,24.5318666667,30.8402666667,27.6859333333,29.6418666667,23.6501333333,25.3718,73.0164666666,22.2176666667,27.5069333333,27.865
841.37,23.8056,30.0068666667,27.1320666667,28.9528,23.3264666667,25.1059333333,70.5406666667,21.2868666667,27.6248,27.4469333333
841.67,25.0034666667,30.3257333333,28.2606,29.8684,24.9202666667,26.3063333333,69.9653333333,22.1207333333,28.4269333333,27.9695333334
841.97,25.7411333333,31.2075333333,29.1395333333,30.4700666667,25.3651333333,26.2616666667,70.5856,22.5886,28.9515333333,28.1706
842.27,23.9697333333,29.5758,27.3636666667,29.3636666667,24.394,24.5152666667,69.4697333333,20.5757333334,27.5304666667,26.9243333333
842.57,25.2862,30.5254666666,28.6588666667,30.447,26.1647333333,25.9294,70.0862666667,21.9294,28.9099333333,27.6550666667
842.87,27.1016,31.7874,30.1128666667,31.9324,28.2286666667,27.0209333333,70.2415333334,23.3332666667,31.3688666667,29.9838666667
843.17,27.8928666667,31.658,30.4318,32.5561333333,28.6356666667,27.2021333334,72.0380666667,23.7822666667,31.6060666666,31.2952666667
843.47,29.539,32.791,31.3998666667,33.5317333333,30.1171333334,29.3402666667,73.9298,25.3656,32.2128666667,33.3510666667
843.77,32.1680666667,34.9761333333,33.9254666667,36.2369333334,32.4737333333,31.6904666667,77.6504666667,27.0869333333,34.0398666667,34.1356666667
844.07,34.2235333333,36.7614,35.5304666667,38.4659333333,34.5265333333,33.3901333333,78.0492666667,28.7312,35.6628666667,36.0984666667
844.37,35.1637333334,37.2062,36.1078,37.9383333333,34.4702,33.2755333333,77.7843333333,29.6916,34.9904666667,36.6282
844.67,35.3927333333,39.3206,37.3884666667,37.6856666667,34.5009333333,33.8005333333,81.465,30.1061333333,34.0552,36.2845333333
844.97,35.5633333333,42.0209333333,38.4204666667,38.2346666667,34.1464,33.5191333333,85.9002,30.4994,34.5412666667,37.9559333333
845.27,37.6086,44.6860666667,40.9902,40.2415333333,35.3382,35.7729333333,88.5265333333,32.6328666667,35.6280666667,40.5314666667
845.57,39.8661333333,48.0858,43.1058,42.2489333333,36.1447333333,37.1888,94.6185333334,34.9666666667,37.6706666666,41.9277333333
845.87,39.5745333333,48.0,43.0072,42.9787333333,35.9149333333,37.2482,98.3262666667,34.4963333333,36.8227333333,42.5532
846.17,35.8928666667,44.0476666667,39.3750666667,39.5536666667,32.2618666667,33.6904,97.0536000001,31.4584666667,32.2917333333,38.244
846.47,35.6548,44.0773333333,39.7917333333,40.0892,33.2142666667,33.6012,96.3988,33.0656,32.7082666667,37.4404666667
846.77,33.8282666667,42.8821333333,37.3799333333,38.4570666667,31.3828,31.2372666667,91.7320666667,32.6638,33.1004666667,34.1192666667
847.07,32.3897333333,43.6834,36.6514,37.5342666667,31.2632,32.0548,93.0593999999,33.7594,34.2769333333,34.8858
847.37,30.0952,41.619,34.4762666667,35.2698,27.2381333333,31.0158666667,92.127,31.6507333333,32.0316666667,32.2223333333
847.67,32.5396,45.3968666667,36.7619333333,39.5555333334,29.8094666667,34.5714,93.2381999999,34.6031333333,34.4760666666,35.1746666667
847.97,35.6148666667,46.5186666667,38.8742,43.9704,33.8073333333,38.2222,91.4666666668,38.1630666667,37.6888666667,39.3777333333
848.26,31.7713333333,41.7852,36.0112,40.2230666667,30.8228,36.6528,83.8214,35.7880666667,35.4254,36.4016666667
848.56,27.6944,37.2332666667,33.7812,37.3122666666,28.5902,34.0448666667,78.7615333333,32.4110666667,33.4388,33.465
848.86,28.29,36.654,34.7598,37.1214666667,29.643,34.809,75.523,33.333,33.579,35.4486666667
849.16,28.8506666667,36.9196,35.5402,37.1034,29.5862,35.8160666667,71.6322,33.4942,34.5289333333,35.6552666667
849.46,29.3425333333,37.8316666667,36.4476,36.309,29.3426666667,36.4014666667,70.9573333333,33.0334,34.3944666667,36.0091333333
849.76,26.8939333333,37.0201333333,36.1110666667,34.6717333333,27.5,35.0505333333,71.3130666666,30.7323333333,32.7272,34.3686
850.06,28.1817333333,39.2012,39.6693333333,37.2178,28.6776,37.0246666667,75.8402,30.854,34.4626,37.7961333333
850.36,30.0144,40.1717333333,41.2303333333,39.3992666667,28.7840666667,37.6250666666,77.8541333333,32.1315333333,34.907,39.9428
850.65,30.1828666667,42.7849333333,42.5878,40.2814,30.8298,38.3122,78.5934666667,34.9086,36.0618666666,42.1098
850.95,28.4614,40.1994666667,41.0255333333,38.1196666667,29.5442,36.8660666667,77.6922666667,32.6780666667,34.3589333333,41.2536666667
851.25,27.0354666667,36.7376,38.8368,34.6667333333,26.5815333333,34.0141333333,75.0921333333,29.5885333333,32.1985333333,38.156
851.55,26.9538666667,36.555,37.9584666667,33.4928666667,25.4226666667,31.9618,79.9998666667,29.1866666667,30.4626,37.4163333333
851.85,28.1325333333,37.8708666667,37.5567333333,35.5671333333,25.2356666667,32.1812666667,83.5601333333,29.0400666667,31.4834,38.1851333333
852.15,25.7848666667,36.3315333334,35.1324,34.6384,22.5045333333,29.2768666667,82.2926666667,26.9135333333,31.111,35.979
852.45,23.9596,36.3636666667,34.6666666667,35.1919333333,21.2929333334,28.5656,88.8888666667,27.5554666667,31.5555333333,36.6464666667
852.74,25.912,38.5745333333,37.1908,40.2097333333,23.6897333333,30.2306666667,92.9141333334,31.6140666667,36.3522666667,38.784
853.04,23.6956666667,34.9274666666,31.3768666667,35.3986,19.6739333333,25.4712,82.8985999999,27.9709333334,33.7680666667,35.5072
853.34,20.5228666667,30.5556,28.1699333333,30.5555333333,17.0261333333,22.8758666667,75.3266666667,24.9018666667,29.4772666667,31.0130666667
853.64,22.3962,32.2888666667,28.9398666667,31.1827333333,19.9076666667,24.6083333334,73.6406,25.7756666667,30.2610666667,32.4116
853.94,21.6831333334,30.495,28.2177333333,28.6469333333,16.4025333333,21.8482,73.9604666667,23.2012666667,28.7789333333,29.9341333333
854.23,17.5851333333,28.9116,25.6122,23.8774,14.0477333333,18.6054,72.2790666667,21.4967333333,26.9048,26.8708666667
854.53,17.5916,31.0646,26.2828666667,24.7818666667,16.9634,20.0698,74.2409333334,23.8394,28.2374,27.8184
854.83,21.761,32.4528,29.8112,28.5220666667,21.2579333333,23.8050666667,72.4528666666,25.9119333333,31.8867333333,30.6288666667
855.13,24.5439333333,33.5128666666,31.5695333333,28.9686,24.5141333333,27.0852,72.9447333333,28.9687333333,32.556,32.4066
855.43,23.9462,32.257,30.6427333333,28.0416666667,25.3212666667,27.9223333333,73.2436666667,28.6995333333,30.7024666667,30.3139333333
855.72,23.9317333333,30.8547333333,28.9174,26.2678666667,25.2707333333,26.5811333334,68.7179333333,27.9201333333,28.604,28.0626666667
856.02,24.1047333333,32.7549333333,28.5951333333,25.4269333333,25.5922666667,27.5758,67.0522666666,27.989,27.741,28.2643333333
856.32,28.7243333333,37.9973333334,34.2387333333,31.1111333333,30.6995333333,33.0315333333,70.0685333333,32.8393333333,32.2634,32.5376666667
856.62,32.5437333333,43.0702,37.456,36.1987333333,34.503,36.7251333333,75.6434666666,37.1344,34.9708,37.2514666667
856.91,34.9468,45.8750666667,41.6742,38.2344,37.5342666667,40.0609333333,79.8782666667,39.7260666667,38.9346,39.0562666667
857.21,35.9195333333,46.6954666667,41.6953333333,39.9425333333,39.4252,41.6954666667,79.3965333333,40.0862,41.4655333333,42.1265333333
857.51,33.2213333334,41.9326666667,38.4033333333,37.5349333333,35.4342,37.1708,76.7506666667,36.4705333333,38.4312,38.6555333333
857.81,33.8096,41.7559333333,39.2857333333,37.5893333333,35.0594666667,36.1607333333,78.3927333333,36.131,39.1964666666,38.9582666667
858.10,36.1722666667,46.5709333333,42.2648666667,39.5534666667,36.1722,39.7448,81.7544666667,38.2775333333,42.1052666667,41.1802666667
858.40,33.1930666667,45.965,40.5614,37.4388,33.1228,35.5437333333,81.3334000001,35.0876666667,39.7192666667,40.1754666667
858.70,36.3242666667,49.8379333333,43.4955333333,40.4683333333,36.144,37.5135333333,82.0901333333,35.7116,44.2882666667,44.4324
858.99,38.3607333333,53.1510666667,46.6666,43.643,37.7413333333,38.1057333333,85.683,36.7941333333,47.5775333333,47.8688
859.29,38.6802666666,50.2537333333,46.1591333333,45.1777333333,37.2927333333,37.5295333333,82.3689333333,36.6834666667,47.4788666667,47.7496
859.59,35.6803333333,45.1020666667,42.415,41.0882666667,34.694,33.5715333333,80.1359999999,33.8094666667,44.4557333333,43.4013333333
859.89,32.5280666667,41.1271333333,39.3880666667,35.4911333333,32.1418,29.5652666667,75.5234666667,29.2753333333,42.351,38.4864
860.18,28.8340666667,37.1429333333,34.2529333333,32.5450666667,27.8817333333,24.0394666667,73.7602,26.0756,38.3908,35.3038
860.48,29.4016666667,38.393,36.0341333333,34.3248,29.1624,24.7179333334,76.7522,27.3846,39.8974,35.6922666667
860.78,34.2014666667,44.7569333333,42.3264,39.5139333333,35.9028,30.9376666667,83.0904,33.1945333333,45.9722,41.0763333333
861.07,36.4552666667,46.0487333333,43.2195333333,40.4876666667,37.7561333333,34.7642,83.9350666667,35.4471333333,47.2196666667,42.8944
861.37,34.4597333333,43.2877333333,40.9740666667,39.0868,37.0471333333,33.9421333333,81.1870666667,35.2206666667,43.9268,41.7656666667
861.67,32.909,41.606,39.3333333333,36.7878666667,35.6970666667,33.5456,80.3333333333,34.6969333334,42.0304,41.0606
861.96,31.0708666667,39.1252,36.5007333333,32.9111333333,31.1915333333,29.8038666667,76.8024,31.8250666667,37.6771333333,37.7375333334
862.26,31.6739333333,37.8748666667,36.3319333333,32.5182,30.655,30.5385333333,74.7888666667,31.9359333333,36.8268,36.9432666667
862.56,31.7925333333,38.0740666667,37.0962,31.5259333333,30.074,30.5777333333,75.3481333333,31.3184666667,36.2667333334,35.2
862.85,33.7556,41.6892666667,39.2156666667,32.6697333333,31.282,33.5445333333,78.3408,32.3076666667,38.3710666667,37.3454
863.15,35.7186666667,43.8838,41.1314,36.0856666667,33.3639333333,37.0336666667,80.1222666667,34.9237333333,39.9692666666,39.2354666666
863.45,37.0500666667,45.4570666666,42.2125333333,37.4042666667,36.1358,39.4691333333,78.4366,36.4012666667,41.0028666667,40.3834666667
863.74,35.1538666667,40.7282666667,40.2520666667,34.5098,33.7534666667,36.8626666667,74.9019333333,34.1456,37.1147333333,37.2828666667
864.04,35.5651333333,40.9274666666,39.5071333334,34.5508666667,33.1883333333,37.2464,74.2608,34.5218666667,36.7536,37.0434
864.33,35.2923333333,41.4618666667,39.6198,34.8538,33.304,36.9298666667,72.9531333333,34.7662,35.8186,37.0468666667
864.63,34.5590666667,40.7174,40.6874666667,35.426,33.3632,36.1734,74.6488666667,35.3663333333,35.5755333333,37.4588
864.93,38.5372666667,44.2756,45.0914,40.2530666667,37.7495333333,39.9999333333,76.1462666667,39.5781333333,41.5192,41.2096
865.22,40.3404,45.2198,47.8864666667,42.9219333333,40.7943333333,42.4963333333,80.1418666667,42.4113333333,44.7093333333,43.8298666667
865.52,42.84,49.1180666667,52.7654,46.577,44.7834,46.0388,86.7563333333,45.8894666667,48.0418666667,47.4738666667
865.81,45.6174,51.9752666667,55.4938666667,48.6111333333,48.0863333333,49.4446,90.9259333333,48.4568,52.1606,51.8826666667
866.11,45.5505333333,52.8682,55.6588666667,50.1394666667,48.7132666667,49.8294,91.1318,50.0775333333,52.1550666667,54.1703333333
866.41,42.7966,50.3089333333,51.7724,47.1545333333,45.3334,45.9838,90.9267333333,49.4959333333,49.1707333333,52.6178
866.70,40.5859333333,48.1686,50.1097333334,46.1538666667,43.0769333333,43.0035333333,94.3954666667,47.5092,47.033,51.8682
867.00,41.7856666667,49.6429333333,50.9523333333,46.6666666667,43.5713333333,44.6826,97.5793333333,47.738,49.8015333333,54.6032666667
867.29,41.6956666667,48.7861333333,51.6377333333,47.3989333333,44.4701333333,44.5473333333,97.1099333333,47.0906666667,49.9038666667,56.0693333333
867.59,41.4624,48.9032,53.1613333333,48.516,44.1719333333,44.5160666667,103.784933333,47.3548666667,51.3978666667,57.9355333333
867.88,41.9370666667,49.2343333333,50.991,47.7927333333,44.3694,43.5584,103.423466667,46.0360666667,51.8469333333,58.8288
868.18,46.1764666667,52.5000666667,53.7254666667,50.6372666667,45.5392666667,48.1372666667,111.9118,49.2156666667,53.1372666666,64.657
868.48,42.5472666666,49.5934666667,48.4553333333,47.7505333333,42.2222,46.2330666666,114.254733333,48.4554,50.6774,64.2818666667
868.77,36.0214666667,41.5590666667,38.6559333333,41.9354666667,34.5698666667,39.8925333333,104.946266667,44.0322666667,44.7850666667,58.3334
869.07,28.4522666667,34.2856666667,30.9522,38.2142666667,25.8334,33.5119333333,105.119133333,38.3928666667,36.6667333333,52.1428
869.36,22.3188,24.6958,23.5940666667,33.1015333333,19.1305333333,26.3766666667,92.6376,29.3913333333,29.2173333333,43.942
869.66,16.7260666667,21.1905333333,20.5952,28.9880666667,15.0595333333,21.0714,88.9880666667,23.0356666667,26.131,39.4046666667
869.95,18.6338666667,22.8415333333,24.1529333333,30.0,16.6120666667,22.8415333333,87.2678000001,25.5191333333,30.2732,41.8032666667
