wavelength,Back_TanCycf,Belly_TanCycf,Breast_TanCycf,Crissum_TanCycf,Crown_TanCycf,DorTail_TanCycf,Patch10_TanCycf,Patch11_TanCycf,Patch12_TanCycf,Patch13_TanCycf,Rump_TanCycf,Throat_TanCycf,WingTip_TanCycf
740.54,12.4564166667,20.5673333333,18.548,30.0215833334,12.90125,13.403,13.0273333333,23.3080833333,27.0494166667,11.6721666667,14.1273333333,16.8138333334,16.76275
740.86,12.1458333333,20.48525,18.4025833333,29.8673333333,12.617,13.0610833334,12.6323333333,23.08775,26.8848333333,11.6015833333,13.8300833334,16.4175,16.2469166667
741.18,12.36175,20.5845,18.40275,30.0085833333,12.7611666667,13.00375,12.7305,23.0640833333,26.95725,11.58125,13.8705,16.5006666667,16.301
741.49,11.8655,20.0563333334,17.92975,29.696,12.5958333333,12.73825,12.3638333333,22.6689166666,26.5199166666,11.3081666666,13.6795,16.063,15.9515
741.81,11.64925,19.84425,17.6149166667,29.2545833333,12.3305,12.6758333333,12.0666666667,22.6418333334,26.2841666667,11.0935,13.6115,15.8439166666,15.8409166666
742.12,11.7844166667,19.9490833333,17.6845,29.2208333333,12.5190833333,12.6749166666,12.2296666667,22.5000833333,26.28825,11.2945833333,13.696,15.8745,15.8206666667
742.44,11.9930833333,20.0784166667,17.7415833334,29.3099166667,12.4308333333,12.8074166667,12.376,22.80475,26.62225,11.462,13.9694166667,15.9875,16.2835833334
742.76,12.445,20.3129166667,18.1148333333,29.6904166667,12.9558333333,13.3663333333,12.7069166667,23.0445,27.0074166667,11.9505,14.4944166667,16.38225,16.6699166667
743.07,12.4626666666,20.56825,18.1015833333,29.8093333333,13.0350833333,13.6469166667,12.9604166666,23.1615833333,27.1379166667,12.1144166667,14.74675,16.5104166667,16.7285
743.39,12.4734166667,20.5858333333,18.0555833333,29.8990833333,13.0245,13.6876666667,12.9651666667,23.3208333333,27.3686666667,12.4800833333,14.8225,16.6799166667,16.8613333333
743.70,12.3154166667,20.7086666667,18.0495,29.6835,13.00025,13.67175,12.8673333333,23.18175,27.38,12.3188333333,14.79175,16.53375,16.95575
744.02,12.216,20.56275,17.6683333333,29.2155,12.70325,13.26475,12.5689166667,22.96625,27.0908333333,12.0611666666,14.6025833334,16.2766666667,16.9825833333
744.34,12.6043333333,20.8096666667,17.9048333333,29.2544166667,13.1073333333,13.5626666667,12.9521666667,23.1646666667,27.2705833334,12.3143333333,14.7706666667,16.5755,17.57075
744.65,12.80175,21.36225,18.311,29.5531666667,13.3950833333,14.1476666667,13.1780833333,23.5049166667,27.57675,12.6491666667,15.1646666666,16.9379166667,17.77525
744.97,12.8269166667,21.4493333333,18.2631666667,29.5314166667,12.944,13.9828333333,13.1675,23.38275,27.5530833333,12.6823333333,14.9945,16.95575,17.7195833333
745.28,13.3348333333,21.944,18.5775833333,29.8944166667,13.39,14.3625,13.3725,23.7928333333,27.9765833333,13.0691666667,15.40425,17.2185,18.0773333333
745.60,13.22075,21.872,18.44325,29.8804166666,13.21725,14.0329166666,13.262,23.8005833333,28.0415833334,12.9925833333,15.3773333334,17.17125,18.0596666667
745.91,13.0634166667,21.8315,18.4125833333,30.0536666666,13.2441666667,13.933,13.33475,23.77225,27.8034166667,13.2198333333,15.2058333333,17.0665833333,17.9744166667
746.23,12.8025,21.7931666667,18.1750833333,29.6660833333,12.97825,13.4494166667,13.2560833333,23.4985833333,27.602,12.9956666666,14.9296666667,16.6949166667,17.9605
746.55,12.6545833333,21.7608333333,18.1246666667,29.68675,13.2306666667,13.4520833333,13.1394166667,23.48225,27.526,12.8935833333,14.83275,16.7685,17.8751666666
746.86,12.5070833333,21.4583333333,18.2013333333,29.40625,13.2603333333,13.4444166666,12.9998333334,23.17025,27.1145833333,12.69775,14.7986666667,16.5139166667,17.6945833333
747.18,12.3334166667,21.2291666667,17.9584166667,29.20475,12.97575,13.125,12.6563333334,22.9549166667,26.84725,12.56925,14.5764166667,16.35775,17.4305833334
747.49,12.4378333333,21.3718333333,18.1475833333,29.3876666667,13.0626666667,13.3803333333,12.9040833334,23.0185,26.8054166667,12.821,14.7199166667,16.5251666667,17.5089166666
747.81,12.03625,21.2798333333,18.0060833333,29.29825,13.0295833333,13.2889166667,12.7075,22.8336666667,26.91725,12.68675,14.8186666667,16.3275833333,17.4106666667
748.12,11.8935,21.209,17.8521666667,29.208,12.848,12.9755833333,12.8069166667,22.67025,26.81975,12.4621666667,14.5126666667,16.08425,17.4524166667
748.44,11.6784166666,21.0304166667,17.75425,29.0105833333,12.8104166666,12.807,12.5978333333,22.42,26.6194166667,12.0525,14.4538333334,15.8089166666,17.3045833333
748.75,11.4644166666,21.0666666667,17.6955,29.09475,12.5891666667,12.6268333333,12.7298333334,22.2909166666,26.725,12.1090833333,14.441,15.82975,17.3353333333
749.07,11.19325,20.8830833333,17.54,28.7093333333,12.3475833334,12.3613333333,12.4366666667,21.9345833334,26.425,11.8235,14.2143333333,15.70075,17.00925
749.38,11.4185,21.16625,17.5514166666,28.7239166667,12.546,12.464,12.5118333333,21.8905833334,26.7559166667,11.9378333333,14.4251666667,15.9216666666,17.2473333333
749.70,11.5888333333,21.30475,17.7146666667,28.9486666666,12.82625,12.9310833334,12.7551666667,22.14675,26.8289166667,12.211,14.6550833333,16.1089166667,17.16025
750.01,11.8729166666,21.36575,17.8228333333,29.0905833333,12.9275833333,12.8970833333,12.69775,22.2684166667,26.9506666667,12.3359166667,14.96625,16.0921666667,17.3698333333
750.33,11.7671666667,21.3015833333,17.5625833333,28.9595,12.7476666667,12.6358333333,12.5406666667,21.9428333333,26.8321666667,12.2998333333,14.7089166666,15.80475,17.2943333333
750.64,11.5715833333,21.0454166666,17.3659166667,28.6726666667,12.56625,12.50175,12.5119166667,21.799,26.5716666667,12.1486666667,14.52475,15.7500833334,17.0944166667
750.96,11.6679166667,21.35275,17.6718333334,28.7659166666,12.7716666667,12.7783333333,12.646,21.9471666667,26.8134166666,12.4185,14.6901666667,15.984,17.2879166667
751.27,11.8614166667,21.4241666667,17.5460833333,28.861,12.7139166667,12.6630833333,12.639,21.9775833333,26.7556666667,12.50325,14.7174166667,16.0995833333,17.24725
751.59,11.43325,20.869,17.2143333333,28.3686666667,12.2805,12.4881666666,12.2056666667,21.5258333333,26.25225,12.3418333333,14.4719166666,15.7274166666,16.7381666666
751.90,11.1739166667,20.7494166666,16.8176666667,28.3381666667,12.2203333334,12.35775,11.8705,21.5245833333,26.1355833334,12.3301666667,14.18275,15.6408333334,16.6668333333
752.22,10.9181666667,20.2819166667,16.4218333333,27.8569166667,11.8865833333,11.90725,11.4764166666,21.0365,25.7340833333,12.0726666667,13.8233333333,15.37775,16.3116666666
752.53,10.7261666667,20.0490833334,16.3805,27.8168333333,11.8983333333,11.8845,11.233,20.8868333334,25.7034166666,11.9396666667,13.81875,15.07725,16.377
752.85,10.7444166667,20.0255833333,16.3658333333,27.8296666666,11.8478333333,12.0553333333,11.2320833333,20.918,25.8059166666,11.796,13.8473333333,14.90575,16.2309166667
753.16,10.8135833333,20.1950833333,16.4591666666,27.8675833333,11.9828333333,12.12475,11.1319166667,20.7555833333,26.0446666667,11.8650833333,13.9546666667,15.05125,16.5870833333
753.47,10.2314166667,19.7015833333,16.1719166666,27.5158333333,11.5508333333,11.7719166667,10.6876666667,20.3474166667,25.8701666667,11.5718333333,13.49475,14.7475,16.193
753.79,10.4910833333,20.1590833334,16.4915833333,27.6375833334,11.89225,12.0849166667,10.9288333333,20.7055,26.0193333333,11.94825,13.8679166667,15.2829166667,16.32
754.10,10.3040833333,20.1538333333,16.4465,27.5820833333,11.8868333333,12.0406666667,10.7791666667,20.6534166667,25.8701666667,11.7679166667,13.8294166666,15.199,16.25425
754.42,10.6064166667,20.2325,16.46275,28.02125,12.0961666666,12.3524166667,11.0526666667,20.7736666667,26.163,12.04325,14.01075,15.3771666666,16.3893333333
754.73,10.336,20.0625,16.2094166667,27.6160833333,11.7821666667,12.1084166666,10.921,20.5338333333,25.787,11.6226666667,13.7778333333,14.9865833333,16.0995833334
755.05,10.5463333333,20.0686666666,16.16525,27.6535,11.8500833333,11.9968333334,10.92975,20.57725,26.0134166667,11.5634166667,13.6440833333,14.8510833334,16.0651666667
755.36,10.3566666667,19.947,16.2369166667,27.5819166667,11.4954166667,12.0326666666,10.9725833333,20.477,26.0384166667,11.5813333333,13.7980833333,14.8869166667,15.9718333333
755.67,10.6798333333,20.27825,16.5981666667,27.97375,11.8800833334,12.54675,11.40075,20.9341666667,26.4741666667,11.88725,13.99225,15.0879166667,16.34225
755.99,10.8978333334,20.71525,16.8848333333,28.2445,12.16375,12.7965833334,11.6725833333,21.239,26.6331666667,12.2035833333,14.1020833333,15.2699166666,16.4339166666
756.30,10.0323333333,20.0645,16.3005833334,27.6363333334,11.6870833333,12.1190833333,10.8670833333,20.7014166667,25.8311666667,11.6689166667,13.2651666667,14.7701666667,15.8501666667
756.62,9.55824999999,19.7179166667,15.8649166667,27.3645833333,11.1175,11.7855,10.6905,20.53825,25.323,11.184,12.65425,14.4395,15.2711666667
756.93,9.72233333333,19.7429166667,15.92975,27.4094166667,11.14425,11.8736666667,11.07425,20.7155,25.3646666666,11.26575,12.7689166667,14.43775,15.3330833333
757.24,9.45741666667,19.3948333334,15.8030833333,27.4714166667,10.8530833333,11.63475,10.7675,20.8128333333,25.4390833333,10.8494166667,12.3753333333,14.0763333333,15.2821666666
757.56,9.4405,19.442,15.7365,27.74875,11.03325,11.6585,10.8865833333,20.7410833333,25.4595,10.8751666666,12.3776666667,14.0720833333,15.24325
757.87,8.64641666667,18.6161666667,15.0754166667,26.87025,10.2564166667,10.8633333333,10.2525833333,20.23775,24.7814166667,10.0300833333,11.8324166667,13.39375,14.6078333333
758.18,8.42033333334,18.6148333333,15.49025,27.1675,10.4894166666,11.0568333333,10.3684166667,20.4569166666,24.8864166667,10.5196666667,11.95725,13.7314166667,14.7111666667
758.50,8.26541666667,18.6186666667,15.617,27.141,10.6819166667,11.3466666667,10.444,20.4615,24.86025,10.6101666667,12.0564166667,13.8725,14.7749166667
758.81,8.85116666668,18.9390833333,16.1639166667,27.101,11.3841666667,11.74925,11.0378333333,20.85,25.1229166667,11.2874166667,12.5131666667,14.249,15.0611666667
759.13,8.09833333332,18.38175,15.9246666667,26.61825,10.8836666667,11.1373333333,10.4063333333,20.3355833333,24.3923333333,10.6339166667,12.0656666667,13.7919166667,14.3774166667
759.44,8.31499999999,18.4025833333,16.08075,26.65475,10.7400833333,11.3556666667,10.7476666667,20.4703333333,24.6570833333,10.8358333333,12.2144166667,14.0018333333,14.55475
759.75,8.51266666666,18.4716666667,16.19075,26.6404166667,10.84875,11.3721666666,10.9401666667,20.5624166667,24.7326666666,11.017,12.3023333333,14.0670833334,14.4663333334
760.07,8.27483333334,18.0885,16.1403333334,26.5570833334,10.6359166667,10.8371666667,10.7273333333,20.4019166667,24.7589166667,10.9064166667,12.1565,13.951,14.1593333333
760.38,8.00083333334,17.8248333333,15.85575,26.4248333334,10.2001666667,10.6459166667,10.2220833333,20.2249166667,24.4228333333,10.6311666667,11.742,13.733,13.6051666666
760.69,8.54641666668,18.05675,16.36325,26.7655,10.6080833333,11.02325,10.7524166667,20.5046666667,24.8699166667,11.2218333333,12.1136666667,14.345,14.0415
761.01,8.18058333332,17.2920833333,15.9025833333,26.2899166667,9.86858333333,10.2985,9.85408333333,20.0640833334,24.2786666667,10.8104166667,11.3895,13.7065,13.4328333334
761.32,8.26775,17.2470833333,16.0758333334,26.4303333333,10.085,10.2610833333,9.92258333334,20.1284166667,24.2881666667,11.004,11.2804166666,13.9061666667,13.4501666667
761.63,8.34658333333,17.0635833333,15.8893333333,26.4511666667,10.0146666667,10.1213333333,9.90791666665,20.1094166667,24.44625,10.8453333333,10.9921666667,13.7644166666,13.3073333333
761.94,8.73666666667,17.3710833334,16.1991666667,26.908,10.5231666667,10.4045833333,10.312,20.5115833333,24.8815833333,11.0514166667,11.4451666667,14.27525,13.8015833333
762.26,8.11633333334,16.6604166667,15.68125,26.658,9.95400000002,9.85791666667,9.63175,20.088,24.2655833333,10.28575,10.8095,13.64825,13.36
762.57,8.63875000001,17.1526666667,15.8100833333,26.9055,10.1736666667,10.2269166667,9.9515,20.4095833333,24.5080833334,10.5500833333,11.10125,13.97575,13.7120833333
762.88,8.59825,16.96625,15.7510833333,26.9003333333,10.1244166667,10.2769166667,9.75291666667,20.3236666667,24.2800833333,10.42375,10.9911666667,14.0520833333,13.6460833333
763.20,8.55341666668,16.9686666667,15.9355,27.0523333333,10.1569166667,10.4560833333,9.8295,20.3646666667,24.39575,10.4335,11.289,14.1545,13.7365833333
763.51,8.48999999999,16.8065833334,15.7241666667,27.0804166667,10.1229166667,10.48925,9.65316666667,20.1398333333,24.2589166667,10.1315,11.1354166667,13.8450833333,13.7611666667
763.82,8.43624999999,16.6055,15.7656666667,27.0631666667,10.1935833333,10.4131666667,9.7125,19.9614166666,24.34925,10.0905833333,11.1556666667,13.8583333333,13.9389166667
764.14,7.92683333334,16.2995,15.22025,26.7014166667,9.64791666668,10.1525833333,9.25833333333,19.5174166667,24.0273333333,9.50499999999,10.8476666667,13.47975,13.5525833333
764.45,8.01349999999,16.4911666667,15.47725,26.682,9.83683333333,10.4426666667,9.65850000001,19.651,24.3146666667,9.52541666665,11.0886666667,13.6879166667,13.7104166667
764.76,8.13625,16.7363333333,15.5905,26.9056666667,10.11125,10.7524166667,9.80400000001,19.8603333333,24.4256666667,9.54866666667,11.3209166667,13.8299166666,13.8646666667
765.07,7.83275000001,16.403,15.3446666667,26.71775,9.74216666668,10.6115833333,9.46349999999,19.4245833333,24.0976666666,9.10374999999,11.1391666667,13.5731666666,13.8639166667
765.39,7.29716666666,15.8903333333,14.86675,26.4275,9.2005,10.06125,8.9155,19.0144166667,23.54425,8.76216666666,10.7781666667,13.06675,13.3014166667
765.70,7.49150000001,16.0558333333,14.8573333333,26.3965833334,9.162,10.0666666667,8.92433333333,18.9349166667,23.7420833333,8.61075,10.8886666667,13.1471666667,13.3979166667
766.01,7.02525,15.7650833333,14.6428333333,26.10825,8.94358333333,9.87658333332,8.52983333333,18.557,23.5235,8.25966666668,10.5569166667,12.8998333333,13.2085833333
766.32,7.12499999999,15.6955,14.4498333333,25.9415,9.11191666666,9.70499999998,8.54450000001,18.5314166667,23.4393333333,8.04416666667,10.717,12.7223333334,13.13025
766.64,6.742,15.09875,13.8953333333,25.5525833333,8.60758333334,9.10933333333,8.12166666667,17.95225,22.9891666667,7.50241666667,10.105,12.3235833333,12.5823333334
766.95,6.492,14.99675,13.7678333333,25.42875,8.32091666666,8.73333333333,7.83924999999,17.8629166667,22.5828333333,7.36566666667,9.95016666668,12.3510833334,12.48575
767.26,6.78183333333,15.111,13.77575,25.47475,8.46908333333,9.03700000001,7.94341666666,17.9298333334,22.5245833333,7.66783333334,10.0839166667,12.4618333334,12.6060833333
767.57,7.40591666667,15.14,14.28275,26.0016666667,8.91075000001,9.30458333334,8.35083333333,18.2195833333,22.5983333333,8.03158333333,10.4899166667,12.5328333333,12.9003333333
767.88,7.44316666667,15.5040833333,14.36875,26.50325,9.05991666667,9.39591666667,8.42424999999,18.3605,23.05175,8.45608333334,10.7901666667,12.6885833333,13.2516666667
768.20,6.164,14.2850833333,13.2615833333,25.5705,7.55508333334,8.41816666667,7.02716666666,17.1711666667,22.0289166667,7.23441666667,9.45575000001,11.35175,12.3043333333
768.51,6.5945,14.9084166667,13.7785,26.0911666667,8.02666666667,8.83991666668,7.52491666666,17.7919166667,22.39425,7.75866666666,9.89658333333,11.6354166667,12.4878333333
768.82,6.80825,15.1315,13.9154166667,25.9170833333,7.89491666667,8.85166666667,7.55591666666,17.6933333333,22.4830833333,7.59575,9.71891666667,11.60275,12.7143333333
769.13,7.37641666666,15.40075,14.41875,26.5086666667,8.44475,9.40150000001,7.93333333333,17.9171666667,22.72175,8.151,9.81158333335,12.04425,13.3253333333
769.44,7.49591666668,14.95025,14.3404166667,26.6595,8.39008333333,9.36700000001,7.78016666667,18.0316666667,22.7615,8.26108333333,9.8325,12.0346666666,13.2495833334
769.76,7.43933333334,14.7140833334,14.4286666667,26.7565833333,8.32275,9.31741666667,7.75658333333,18.0793333333,22.9895833333,8.18516666668,9.40741666668,12.0316666667,13.3279166667
770.07,7.69608333333,14.9260833333,14.6904166667,27.11025,8.65466666667,9.50616666666,7.61033333333,18.1716666666,23.2165,8.24216666667,9.80075,12.1733333333,13.8978333334
770.38,7.84533333332,14.9046666667,14.6714166667,26.7025,8.62058333333,9.56408333334,7.62841666667,18.022,23.547,8.26816666667,9.81883333335,12.0636666667,13.7878333333
770.69,8.06483333332,15.3790833333,15.0558333333,26.4738333333,8.73333333333,9.65916666668,7.61008333334,18.1295,23.6193333333,8.06491666666,9.82350000001,11.9,14.0369166667
771.00,7.54525000001,15.1409166666,14.6081666667,26.021,8.31666666667,9.28758333332,7.22391666667,17.6820833333,23.2966666667,7.67850000001,9.07116666667,11.5956666667,13.7538333333
771.32,7.70216666666,14.628,14.3935,25.8824166667,8.11000000001,9.40574999999,7.50666666666,17.5714166667,22.9111666667,7.33908333334,8.72991666665,11.5280833334,13.7789166667
771.63,9.09391666667,15.5961666666,15.5116666667,26.7749166667,9.25166666667,10.3619166667,8.49099999999,18.7063333333,24.08725,8.47983333333,10.0294166667,12.7058333333,14.8638333333
771.94,9.01833333332,14.65125,14.504,25.69075,8.50866666666,9.87333333334,7.8975,17.9405833334,23.4828333333,7.80691666667,9.52791666667,12.17175,14.3228333333
772.25,8.56450000001,14.2783333333,14.0585,25.6881666667,8.08474999999,9.73283333334,7.66825000001,17.7770833333,23.0628333333,7.55849999998,9.06783333333,11.7975,14.018
772.56,8.764,14.585,14.2721666667,26.0144166667,8.062,9.96108333334,7.99133333334,17.7930833334,23.4135,7.47216666666,9.53058333332,11.9130833333,14.1603333333
772.87,8.91033333333,14.5193333333,14.2278333334,26.148,8.24408333334,10.0759166667,8.23233333333,18.017,23.2336666667,7.30433333334,9.46958333335,11.8725,14.36475
773.18,8.69416666666,14.5083333333,14.1173333333,26.32275,7.75016666667,10.071,8.05091666667,17.70075,23.0459166667,7.07066666667,9.69833333332,11.953,14.32775
773.50,8.98608333334,14.94025,14.39725,26.6836666667,7.88791666666,10.2001666667,8.91891666668,18.1490833333,23.40775,7.08275,9.76100000001,12.3659166666,14.623
773.81,9.11050000001,14.736,14.372,27.0356666667,8.03733333334,10.30725,8.83299999999,18.24575,23.2050833333,6.93916666667,9.64099999999,12.4291666667,14.6743333333
774.12,8.98950000001,14.6606666667,14.2315833334,27.6053333333,7.92316666667,10.4215,9.24800000002,17.84,23.6184166667,6.59208333333,9.595,12.5725,14.9444166667
774.43,8.627,14.3505,13.6996666666,27.0610833333,7.4655,9.6605,8.76708333333,17.2664166667,23.2133333333,5.94691666667,9.3925,11.9958333333,14.4845
774.74,9.57241666665,15.2863333333,14.548,28.0624166667,8.359,10.2595,9.23841666667,18.1433333333,23.9728333333,6.52275,10.3813333333,13.1483333333,15.1641666667
775.05,10.9508333333,16.55925,15.4336666666,28.8315,9.37016666667,11.229,10.54625,18.8669166666,24.8861666667,7.30283333333,11.2985833333,13.9921666667,16.1419166667
775.36,11.678,17.3065833333,16.0893333333,29.5556666667,10.0716666667,11.7031666667,10.88725,19.434,25.113,7.90658333333,11.6025833333,14.4516666667,16.8550833333
775.67,12.8286666667,17.9251666667,16.6165,30.1778333333,10.8189166667,12.5159166667,11.77675,20.0475833333,26.0081666667,8.59625,12.3905,15.55225,17.443
775.98,12.991,18.20675,16.8821666667,30.2535833333,11.2928333333,12.6805833333,12.2496666667,20.7795,26.3116666667,8.84666666665,12.3954166667,15.6338333333,17.3890833333
776.30,13.9931666667,18.8298333333,17.2984166667,30.7681666666,11.5046666666,13.2845833333,12.7935,20.795,27.01,9.603,13.0105833333,16.4051666667,17.6749166667
776.61,14.5785,19.1239166667,17.3288333333,30.6978333334,12.064,13.56,13.2098333333,21.0085,27.0818333333,10.0839166667,13.0125833333,16.4503333333,17.9718333333
776.92,15.5365,19.87225,18.2055833333,31.4686666667,12.9119166667,15.1340833334,13.7485,21.9411666667,27.63725,11.0665,13.69725,17.1584166666,19.2719166667
777.23,15.9005,20.5299166666,18.5505,31.4496666667,13.2566666667,15.7280833333,14.2911666667,22.484,28.0140833333,11.7241666667,14.0549166666,17.6500833333,19.6295
777.54,16.1753333333,20.28225,18.8398333334,30.946,13.46675,15.4825,13.9708333333,22.77025,27.3870833333,11.84175,14.1786666667,17.8319166667,19.4381666667
777.85,16.5650833333,20.9255833333,19.4380833333,31.73775,13.91425,16.2090833334,14.4165,23.6078333333,27.78425,12.4523333333,14.6643333333,18.6180833333,19.92125
778.16,16.5585,21.02075,19.46975,31.6424166667,14.00975,16.32325,14.4356666667,23.5315,27.5934166667,12.8145833333,14.8995,18.7008333333,19.8895
778.47,15.6828333334,20.1326666666,18.8298333333,30.8053333333,13.4675833333,15.6891666667,13.50025,22.726,26.8374166667,12.1121666667,13.878,17.8720833333,19.1815833333
778.78,16.5681666667,21.5644166667,19.9384166667,32.2776666667,14.9816666666,16.7323333333,14.8701666667,23.9443333333,28.0554166667,13.4605,15.3815833333,19.51225,20.4629166666
779.09,16.7190833333,21.6981666667,20.3681666667,32.2588333333,15.4219166667,17.0794166667,14.7601666667,24.40375,28.0463333333,13.6138333333,15.5201666667,19.6738333333,21.1870833333
779.40,16.9021666667,21.906,20.4930833334,32.5614166667,15.6854166667,17.7525,15.0641666667,24.47675,27.83875,13.9651666667,15.7770833333,20.0615,21.9124166667
779.71,16.0663333334,21.6415833333,20.0975,32.3635,15.7956666667,17.1550833333,14.7795,24.3533333334,27.3950833333,13.37425,15.3075833333,19.57625,21.7339166667
780.02,16.7270833333,22.7605833333,21.0779166667,33.2395,16.2645,17.5248333333,15.29225,25.18775,28.3788333333,13.71025,15.8085,19.9449166667,22.7138333333
780.33,16.2175833333,22.5035833333,20.6938333333,32.72775,15.6734166666,16.2311666667,14.9729166667,24.85025,28.00675,13.3536666667,15.3536666666,19.1836666666,21.7075
780.64,16.4120833333,22.4470833334,20.9470833333,32.9548333333,15.4899166667,16.4325833333,15.1114166667,24.9654166667,28.1103333333,13.03325,15.7444166667,19.2335,21.9378333333
780.95,17.7643333333,23.7710833333,21.6653333333,34.2033333333,16.7634166667,17.8473333333,16.3490833334,26.015,29.3565,14.4643333333,16.9911666667,20.3604166666,23.0048333333
781.26,18.7499166667,24.2486666666,21.9195,34.0573333333,17.7323333333,18.4151666667,17.2950833333,26.4208333334,29.8291666666,15.3141666666,17.65025,20.4645,23.4974166667
781.57,19.2601666667,24.60425,22.47475,34.1864166667,18.3185,18.9325833333,17.6085833333,26.3991666667,30.3576666667,15.37675,17.7245,20.6935,24.0649166667
781.88,19.8241666667,24.95875,22.7345833333,34.5414166667,18.1835,18.8288333333,18.0600833333,26.6955833334,30.1278333333,15.3899166667,18.0601666667,21.2589166667,24.67725
782.19,19.3330833334,24.067,22.3824166667,33.229,17.2095833334,18.0939166667,17.3350833333,25.8145,29.60175,14.34825,17.3070833334,19.81325,23.6005833334
782.50,19.5390833333,24.4681666667,22.2766666667,33.3333333333,17.0779166667,17.7870833333,17.43275,25.56025,29.766,14.5600833334,17.4396666667,19.5674166667,23.1419166667
782.81,19.75175,24.4965833333,22.0425833333,33.0921666667,16.87225,17.25525,17.1701666667,25.3830833334,30.078,14.7091666666,17.35475,19.5815,22.5958333333
783.12,20.6771666666,25.4755833333,22.70025,33.4255833333,16.8656666667,17.9301666666,17.5611666667,25.7593333333,30.57925,15.36075,18.1218333333,20.1518333333,23.1473333333
783.43,19.6081666667,24.302,21.4886666667,32.1936666667,15.8904166666,17.4216666667,16.8875,24.4871666667,29.05275,14.8860833333,17.6139166667,19.7720833334,22.1865833333
783.74,20.1608333333,24.6726666667,21.37075,32.47225,16.3608333334,18.2463333333,17.27875,24.6299166667,29.4975,15.3573333333,18.1185,20.4241666667,22.64475
784.05,20.5689166667,25.37175,21.2978333333,32.7544166667,16.7525,18.4533333333,17.746,24.6928333334,29.87425,15.9304166667,18.5891666667,20.5618333333,23.2205833333
784.36,19.37625,24.6421666667,20.4719166667,31.8873333333,15.2643333334,17.1195833334,16.8200833333,23.8094166667,28.93675,15.0305833333,17.5358333333,19.0841666667,22.2904166666
784.67,19.49575,24.9853333333,20.8663333333,32.2266666666,15.4720833333,17.4361666666,16.62275,24.1425833333,29.08975,15.0541666666,17.5315,19.5984166667,22.8159166667
784.98,18.6435833334,24.4629166667,19.9790833333,31.4085833333,14.6075,16.47275,15.8684166667,23.6123333333,28.6481666667,14.4434166667,17.0619166666,18.4868333333,22.0158333333
785.29,18.6160833333,24.47175,20.1785,31.6516666667,14.5536666667,16.6815,15.9895833333,23.4970833334,29.2930833333,14.83625,17.314,18.4746666667,22.2693333333
785.60,18.7150833333,25.118,19.9970833333,31.9995833333,14.9940833333,17.1898333333,15.8855833333,23.6663333333,29.08925,15.4215833334,17.3739166667,19.1938333333,22.5243333334
785.91,18.7188333333,24.88275,19.8841666667,32.1826666667,14.73175,16.8936666666,16.1023333333,23.798,29.08975,15.3473333333,17.2164166667,19.0561666667,22.8231666667
786.22,18.1520833333,24.84075,19.8189166667,31.8116666666,14.3984166667,16.6521666667,15.4855833334,23.4999166667,29.0796666666,14.7173333334,16.99275,18.6810833333,22.2246666667
786.53,18.0258333333,24.9429166666,20.1144166667,31.7095,15.01425,16.6451666667,15.8226666667,24.0058333333,28.8555,14.9928333333,17.0313333333,18.4478333334,22.4105833333
786.84,19.4490833333,26.0041666667,21.332,32.5593333333,16.304,17.5521666667,16.7015833333,25.33475,30.2440833333,15.95525,17.70575,19.4839166667,23.6750833333
787.14,19.2450833333,25.77,21.47275,32.1850833333,16.206,17.4435,16.3916666667,25.18575,29.8473333333,15.8623333333,17.4574166667,19.2244166667,23.4529166667
787.45,19.0839166667,25.7545,21.5478333333,31.8043333334,16.51975,17.0273333333,16.1325,25.58775,29.8143333333,16.2995,17.12725,19.3976666667,23.29725
787.76,19.2241666667,26.2624166667,21.8603333333,31.855,17.0265,17.3274166667,16.2938333333,25.8308333334,30.2133333333,16.3134166667,17.0526666667,20.0026666667,23.7245833333
788.07,19.15825,26.5874166667,21.6758333333,32.08425,17.1220833333,17.6619166667,16.5041666667,25.683,30.3604166666,16.2633333333,17.5319166667,20.0559166667,23.6533333333
788.38,19.1736666667,26.5328333333,21.7523333333,31.9108333333,16.855,17.5238333333,16.3743333334,25.4806666667,30.0726666667,16.43925,17.0954166667,20.00525,23.7333333333
788.69,18.0956666667,25.812,20.9534166667,30.7546666667,16.3874166667,16.7250833333,15.5884166666,24.7531666667,28.83225,15.6144166667,16.4328333333,18.94,22.3045
789.00,17.9578333333,25.5205,20.81025,30.639,16.06075,16.28475,15.6654166667,24.6376666667,29.1041666667,15.3294166667,16.568,18.5441666667,22.23325
789.31,18.2910833333,25.8648333333,21.1635,30.4940833333,16.6930833333,16.7789166666,15.7091666667,24.8216666667,29.7015833334,15.597,16.88475,18.9711666666,22.3521666667
789.62,18.17875,25.7730833334,20.69425,30.24125,16.52425,16.51075,15.7039166666,24.95925,29.1495833333,15.44625,16.4496666666,18.8566666666,22.7488333333
789.92,18.3529166667,25.9405,20.903,30.6646666667,16.7294166667,16.8409166666,16.0186666667,25.014,29.91225,15.6493333333,16.6876666667,19.2656666667,23.0280833333
790.23,17.7615833333,26.1955,20.5704166667,31.04275,16.5658333333,16.8610833333,15.70875,24.8415,29.6455833333,15.7663333334,16.6018333333,18.8201666666,22.3999166667
790.54,17.9639166667,26.5098333334,21.0055,31.51575,16.64475,17.1064166666,15.80925,25.1465833333,30.26975,16.2343333333,16.6226666667,19.188,22.84525
