wavelength,Back_SalMulm,Belly_SalMulm,Breast_SalMulm,Crissum_SalMulm,Crown_SalMulm,DorTail_SalMulm,Patch10_SalMulm,Patch11_SalMulm,Patch12_SalMulm,Patch13_SalMulm,Rump_SalMulm,Throat_SalMulm,WingTip_SalMulm
221.23,107.222272222,66.1111333334,17.7776000001,12.7778666668,-23.3333999999,159.722083333,-1.66673333334,184.444466667,71.6666666666,4.31625128198,83.8194083333,-17.2223333333,177.222333333
221.61,54.5111733333,36.4445000001,1.77773333333,9.77766666668,-10.6665333333,44.9999166667,5.11113333334,76.5556,30.7776666666,-4.63234358981,41.3054833333,-15.3333333333,70.6666666666
221.98,50.2551144444,33.4234666666,2.88293333333,7.2074,-6.30633333332,27.0270833333,9.36940000001,72.3423,31.6214999999,0.180169230834,44.0314333333,-3.60366666664,68.3783
222.36,65.1018544444,57.7222000001,25.6668,38.4444,33.8889333333,50.8333333333,39.6666,87.6667,53.9445333334,33.6924102564,62.361075,31.889,81.1666666666
222.74,54.69877,47.5846333333,23.4782,31.9808,31.111,35.8694166667,31.9806666667,79.6136666667,42.1255333334,26.963948718,52.2705833333,27.1498,71.0143666667
223.11,56.9665888889,47.5238333333,30.2858666667,34.4763333333,36.9522,34.1665833333,36.381,83.3809666667,44.8571333333,32.7325128205,59.571475,28.7618,75.3809
223.49,71.2098044444,64.2328666667,44.8677333333,43.492,46.5607333333,47.2220833333,49.418,104.814766667,58.3597666667,47.2201333333,74.245975,36.0845333333,92.0635
223.87,58.1285766667,49.1504,38.9542666667,26.2745333333,21.1766666667,26.9606666667,28.7581333333,105.228833333,49.8693,24.1730564103,65.4085916667,16.6012666667,86.2090666666
224.24,44.6623644445,33.5898,23.7179333333,17.9488,12.9487333333,15.3846666667,14.7436000001,98.5898,37.4999666667,10.1480974359,53.092925,8.46153333335,76.0895
224.62,31.05,23.0833333333,8.33333333336,5.83333333332,1.5,15.0,3.83333333338,97.9999999999,28.5,-2.23076923076,48.4583333333,-6.83333333332,69.0833333334
225.00,31.0575711111,22.9884666667,13.3333333334,-3.44833333333,-10.3448666667,24.1379166667,-6.66660000008,118.2759,25.4024666667,-12.6260307692,53.1897583333,-20.2300666666,67.3562
225.38,52.0627166667,69.4202333333,52.1739333334,35.9420666667,33.0434666666,57.2461666667,17.3912666667,185.217433333,49.8548999999,23.1214102564,111.050833333,9.2753333334,106.3769
225.75,184.111111111,-600.0,-493.333333333,-220.0,66.6666666653,-41.6666666668,886.666666668,-3306.66666667,-276.666666666,411.794871796,-1459.16666666,566.666666666,-943.333333334
226.13,7.35353777778,-62.1212333333,-64.8485333334,-62.4242,-30.9089333334,-21.9696666666,84.8485333333,-296.0606,-47.5757,31.9814871797,-140.606041667,49.0910666668,-72.7274
226.51,17.6498311111,3.03036666667,-21.0100666667,-4.44446666667,-2.0202,3.53541666668,37.3736666667,-83.0301666667,-9.8989,17.1095179488,-34.7979583334,30.5050666667,-11.0103
226.88,31.3170922222,18.2114333333,4.22773333332,10.7316666667,9.9186,9.55275,45.0406666667,-51.7887666667,1.38226666668,21.8011179487,-15.00005,32.5202666667,22.4389666667
227.26,13.7322288889,-0.512866666674,-10.0853333333,-4.10259999993,-5.8120666667,-11.5385,31.9658000001,-78.4615,-19.8291333333,10.256374359,-22.3716916667,15.2138,11.8803333333
227.64,12.4766133333,12.3702333333,-11.4072666667,1.18526666666,-1.4814,-4.074,26.8148000001,-58.2964666667,-14.074,14.4387025641,-19.6296166667,19.5556,21.3334333333
228.01,4.81482333335,5.81696666666,-10.3268,0.522933333346,-14.1175333333,-11.4379166667,18.4312666667,-53.7255333333,-15.4249,6.17411794874,-19.9019833333,17.1241333333,23.2682
228.39,-5.03953111113,-4.97156666666,-18.1921333333,-7.11853333333,-13.5593333333,-7.76825000002,9.03973333333,-50.9038666667,-22.1468333333,1.7643846154,-23.7571083333,12.0903333333,18.0227
228.76,-30.7488888889,-27.0666666667,-41.7333333333,-33.4666666667,-33.4666666667,-8.66666666667,-4.13333333334,-82.7333333333,-48.0,-13.4871794872,-41.9833333334,-5.33333333334,-3.13333333334
229.14,-29.3535388889,-32.7272666667,-49.5454666666,-34.3939333333,-49.8485333333,-13.63625,-5.75760000001,-97.2726666667,-53.0303666667,-20.1982974359,-49.6970083333,-16.5151333334,-9.31813333334
229.52,-15.1297455556,-8.88883333333,-24.568,-10.0000666666,-29.1359333333,-5.09250000002,11.1111333333,-61.9754,-34.0742333333,-5.74565128205,-22.9630666667,-2.96299999998,4.56783333334
229.89,-19.7144444445,-10.3267666666,-30.719,-2.74506666668,-29.9346,-16.5033333333,10.0652666667,-56.3398666667,-32.2875,-4.12266666665,-23.6928333333,-0.39213333334,0.000166666660001
230.27,-10.7414277778,-10.0641666667,-24.7436666667,3.84613333334,-26.4103333333,-16.1858333333,6.41013333332,-53.0769333333,-25.2563,0.295769230786,-17.3719083333,0.769066666654,-4.2951
230.65,5.30821444446,3.68676666667,-5.05053333333,19.2928666667,-4.04046666667,2.65141666667,15.3535333333,-20.4546666667,-2.7273,15.0115487179,-1.01018333333,11.7170666666,13.3335333333
231.02,-2.85236111111,-4.33793333333,-12.7855333333,10.5935333334,-13.4246666667,-1.14149999999,5.93600000001,-20.4566,-5.29683333334,9.28700512822,-4.40640833334,7.21466666668,3.0595
231.40,-5.59706777777,-6.01999999999,-9.05473333332,7.76119999999,-15.8207333333,-3.73141666667,8.05973333333,-16.1692,-3.33340000001,9.19264102564,-6.35569166667,10.3484,7.61186666666
231.78,-15.09003,-16.4368333333,-13.6781333333,0.689666666666,-26.3219333333,-14.224,7.24153333333,-18.3909666667,-9.82760000001,4.20855384615,-18.0459666667,2.18386666665,2.47116666666
232.15,-46.1597622222,-56.1110666666,-49.3054666667,-32.9166666667,-54.3055333333,-40.7985,-21.2499333333,-42.7778,-38.6112666667,-23.7392717949,-51.4235833333,-24.5833333333,-38.0555
232.53,-55.1758977778,-68.8889666667,-63.3333333333,-44.1667333333,-64.4444,-51.9096666666,-32.0832666667,-48.6112333333,-49.9305333333,-35.7692871795,-51.9617583333,-32.7778,-43.9582666667
232.90,-27.0835222222,-28.2814333333,-33.6459333333,-14.271,-33.6460666666,-30.3386666667,-9.16686666666,-23.0732,-19.5315333333,-11.6667897436,-23.5027666667,-8.02106666666,-13.9063666667
233.28,-11.48884,-8.27460000001,-6.90206666667,-2.50993333333,-10.7451333333,-7.15700000001,5.64706666666,-1.49043333333,-3.1372,2.06936410256,-7.12759166666,8.86273333334,0.7452
233.66,-17.7669777778,-15.2174666667,-13.3332,-8.26093333334,-14.7825333333,-9.05799999999,-5.5798,-10.1086666667,-7.13773333332,-1.03109230768,-10.5344083333,6.08700000002,-7.7174
234.03,-17.9152122222,-15.189,-10.6528666667,-11.7524666667,-13.1270666667,-10.7386666667,-8.17873333333,-13.7802666667,-10.1374666667,0.486364102571,-11.6151416667,4.87980000001,-12.4054666667
234.41,-11.9843322222,-6.50953333333,-4.654,-6.22653333332,-6.16353333331,-4.16675000001,0.50306666668,-10.4401333333,-3.11323333333,6.77803076924,-4.96074999999,10.3772666667,-6.28936666666
234.78,-15.3037133333,-10.2971,-6.86480000001,-10.0329333333,-6.60080000001,-6.68308333334,2.44226666667,-19.8679,-8.1189,7.17427692308,-5.70133333334,10.4288666667,-10.1319666667
235.16,-22.0585922222,-11.3260333333,-12.1864666667,-15.5555333333,-4.58786666667,-17.02525,-0.645133333328,-28.4587666667,-16.6309333333,6.21992307693,-10.35845,7.59853333333,-14.5876666667
235.54,-24.1571366667,-9.71630000001,-15.6736,-15.7446666667,-5.3192,-17.81925,-6.52466666666,-33.2623333333,-18.3333,4.71893333333,-14.352875,5.7446,-19.0780666667
235.91,-9.36365666667,-1.66666666666,-8.12873333334,-6.31579999999,4.09339999999,-10.307,0.175399999998,-23.4502333333,-8.59653333333,11.8397897436,-1.01615833333,11.5788666666,-11.7251
236.29,5.36944444444,13.7300666667,8.51853333333,6.61373333335,15.8729333333,1.19041666667,12.963,-10.2380666667,7.11623333333,24.8554666667,12.996025,21.6402,5.52923333333
236.66,6.86292333333,16.5052,10.8603333333,8.27953333334,16.5590666667,0.604916666658,14.8387333333,-11.2097333333,9.24730000001,26.9230512821,12.9501583333,21.9892,2.31196666667
237.04,4.57218999999,10.3675,7.87406666667,3.41193333333,13.7008666667,-5.90541666667,10.4461333333,-13.9369666667,4.54066666666,22.9882205128,5.62989166667,16.8504,-3.12323333333
237.41,-8.96097666669,-5.37033333334,-5.18519999999,-8.39506666665,1.91346666666,-24.3825,-2.4076,-33.7653666667,-8.73466666667,14.3922153846,-6.85185,3.95066666666,-20.5865
237.79,-17.2256588889,-9.29303333333,-10.6397333333,-13.3332,0.875333333319,-30.3031666667,-6.26273333334,-39.2594,-12.2895666667,9.71770256412,-15.1010083333,-3.16513333334,-27.9462666667
238.17,-17.2566666667,-6.06666666667,-9.13333333334,-13.0,1.0,-21.0,-5.00000000001,-38.7,-7.3,9.5076923077,-14.2166666667,-4.13333333333,-23.4
238.54,-21.5048677778,-8.09053333333,-13.5274,-14.4983333333,-4.59546666667,-21.1975,-11.7150666667,-37.2815666667,-11.2298,2.17076410256,-20.4369083333,-9.9676,-22.589
238.92,-25.2995244444,-10.6665666667,-14.7937333333,-15.4286666667,-9.65093333333,-25.8730833333,-16.5079333333,-38.2854666667,-12.0,-3.35544102563,-22.3333333333,-17.5872666667,-25.3967666667
239.29,-15.3726277778,-4.92303333334,-5.38459999999,-2.61519999999,-2.76926666667,-13.3335,-7.23066666667,-27.2564,-1.97426666667,4.37076410257,-12.4679666667,-7.02566666665,-17.718
239.67,-10.8648733333,-2.13076666667,-2.27853333335,0.675133333326,-0.675000000006,-8.0695,-2.2364,-19.3458666667,0.190033333332,5.43007692309,-8.1699,-4.76786666666,-10.0211666667
240.04,-6.91481333333,0.925900000001,0.703800000005,3.22213333333,2.62960000001,-3.65741666667,1.29633333333,-13.7594,2.66670000001,8.51577948719,-4.06941666667,-0.407400000002,-3.0
240.42,-10.5027422222,-4.29549999999,-5.80760000001,0.996666666652,-0.034266666658,-6.22866666668,-1.37453333333,-16.4949333333,-3.41916666667,6.75933846154,-6.56349166666,-2.92093333333,-3.7285
240.79,-4.50651333333,0.888000000002,-1.28099999999,6.95786666665,4.45420000001,1.128,4.57066666667,-8.32616666667,1.39743333334,11.3714666667,-1.68485833333,2.12520000001,4.51233333333
241.17,-1.64017444444,3.26916666667,0.077,9.71806666667,7.71786666666,5.54491666667,7.43586666667,-4.44886666666,4.0001,14.5639846154,3.01283333333,5.23059999999,8.19226666667
241.54,-0.535871111108,5.1914,-0.540400000001,8.31080000001,8.55853333334,6.75666666667,7.38746666668,-3.44596666667,3.90766666667,16.2544205128,5.18305000001,7.45500000001,8.8513
241.92,7.71406888889,11.0263666667,6.62893333333,13.7476,14.1807333333,13.0885,14.2936666667,3.54996666667,9.65173333333,22.3033538462,12.4671833333,14.7647333333,16.2807333333
242.29,7.76597222223,10.5355,7.064,13.3506,13.1606666667,11.1613333333,13.9034,3.71326666667,8.46289999999,22.0047692308,12.5691333333,15.1986,15.2506
242.67,8.40763666668,10.9356,7.38519999999,14.1354,14.0684666667,11.4034166667,14.7702666667,4.07693333333,8.32066666667,23.4676051282,13.364625,16.2906666667,16.2322333333
243.05,8.67991333334,10.8474333333,6.66673333333,13.0910666667,14.0920666667,11.33975,14.2372666667,3.60773333333,7.71589999999,24.2740051282,13.377675,17.3044,16.4646
243.42,9.31759222222,11.4894333333,6.8716,12.2774,14.5626666667,12.9433333334,14.1214,3.9087,8.7787,24.8906153846,13.9459083333,17.2261333333,18.0774666667
243.80,12.2248488889,13.6635,9.26093333333,14.8742,16.9025333333,15.2316666666,16.8239333333,6.44643333333,11.5174,27.7515230769,17.1854916667,20.0942,20.7863666667
244.17,10.8896566667,13.2311666667,8.53773333334,13.6792,16.2422666667,14.6424166667,16.5724,5.77816666667,10.7155333333,27.660948718,17.0284083333,19.9844666667,18.8209333333
244.55,11.6303688889,15.0976333333,9.98506666668,14.8348666667,17.0420666667,16.385,17.6576,6.45653333333,11.4488333333,28.3113692308,17.9485833333,20.961,19.6470666667
244.92,10.5046311111,13.9142666667,8.27893333333,12.6798,15.8314,15.2143333333,15.512,4.94546666667,9.33176666667,27.2688923077,16.7121,19.7676,17.3418666667
245.30,8.88840777777,12.6707666667,6.77713333333,10.9456666667,14.2857333333,13.4575833333,14.2443333333,3.83013333333,7.4603,26.1007538462,15.2294416667,18.4817333333,16.1905666667
245.67,10.3842188889,13.6003333333,7.73533333333,11.8448,15.7251333333,14.2811666666,14.7455333333,6.31676666667,9.24943333334,26.8476769231,16.1005666667,18.7403333333,18.1169666667
246.05,7.90381000001,10.8696,5.6114,9.06659999999,13.0086666667,11.6086666667,11.1652,3.6058,6.84640000001,24.0294512821,13.1753833333,14.9912666666,15.7101333333
246.42,7.46951444444,9.73996666667,4.8938,8.14226666667,12.5372,10.76175,10.5200666667,2.45233333333,6.24196666666,23.4665282051,12.3726,13.8854,15.5201666667
246.79,7.03878222222,8.68703333335,4.13753333333,7.07366666666,12.2093333333,10.46525,9.73846666667,2.1658,5.75573333333,22.6566461539,12.0192083333,13.0522666667,14.4429333333
247.17,7.74774555555,9.74896666667,5.4778,8.19893333333,13.3507333333,11.7458333333,11.0612,3.71196666667,6.65793333333,23.4162564102,12.730125,13.5886,15.1740333333
247.54,6.95051111111,8.32706666666,4.38206666667,6.87906666667,12.3990666667,10.5414166667,10.0213333333,2.8959,5.1084,22.713625641,12.0435083333,12.8747333333,14.4248333333
247.92,5.64419,6.9936,2.94926666667,5.16346666667,11.5114,9.49758333332,8.04726666666,1.56046666667,3.38636666667,21.6848307692,10.8129333333,11.781,12.6675333333
248.29,6.47377777778,7.39353333333,3.28526666667,5.80733333333,11.9759333333,10.0703333333,8.20073333334,1.81126666667,4.15656666667,22.2593487179,11.115375,11.6786666667,13.4014666667
248.67,6.54991222221,7.10276666667,3.28146666667,5.77026666667,11.5726,10.0339166667,7.84326666667,2.0208,4.26973333333,21.8234769231,10.902375,11.3484666667,12.8769
249.04,7.64966777779,8.39233333333,4.884,7.00873333333,12.7714666667,10.6735,8.84833333334,2.77166666667,5.7468,22.8152,11.731825,12.4949333333,13.6671
249.42,7.41222333333,7.9155,3.96426666667,6.41086666666,12.0544,9.86791666666,7.50213333332,1.61543333333,5.17483333333,21.9901948718,10.9280333333,11.6538666667,12.8303
249.79,7.62698444444,7.8795,4.5506,7.20673333333,12.7313333333,10.5245,7.99473333333,1.3413,5.36963333333,22.5048820513,10.9915583333,12.2444,12.9657
250.17,9.19714555555,9.16659999999,5.60953333333,8.63800000001,14.2475333333,11.9404166667,9.819,2.58573333333,6.96176666666,24.2718205128,12.6916833333,13.9523333333,13.7283666667
250.54,11.8566077778,12.014,7.88693333333,11.369,16.5772,15.0666666667,12.2321333333,5.46123333333,9.5089,26.2651692308,15.5481833333,16.5872666667,16.2847
250.92,13.5926166667,14.0483666667,9.63993333334,12.8703333333,17.8498,16.1908333333,13.4772666667,6.36840000001,11.4556666667,27.3892307692,17.100075,18.0864666666,18.3438
251.29,14.5340844444,14.1913,9.15846666665,12.9399333333,17.388,17.1175,13.7486666667,6.81420000001,12.3388333333,27.2122974359,17.4029416667,18.2843333333,19.2022666667
251.66,16.4959333333,16.816,11.2215333333,15.2238666667,19.3366666667,19.4996666667,15.8982666667,9.31470000001,14.45,28.9492153846,19.0173083333,19.9114666667,21.5366666667
252.04,17.1763633333,17.7103666667,11.7508666667,16.1841333333,20.2580666667,20.8895833334,16.9921333333,9.8372,16.0718666667,29.519174359,19.1540916667,19.9664666667,22.4301333333
252.41,16.9161977778,17.7702,12.3187333333,16.5551333333,20.6688,20.7218333334,17.3356666667,10.2454,15.9755,29.2744820513,19.2682916667,19.5876,22.1292333333
252.79,17.0399477778,18.7385333333,12.6254666667,16.3927333333,21.9291333333,20.4335833333,17.2830666667,10.3710333333,16.0503666667,30.1815948718,19.6403333333,20.2739333333,22.3457
253.16,15.2157733333,16.5352666667,11.1416666667,14.4292666667,20.0799333333,19.5634166667,15.8674666667,9.54903333333,14.2921666667,28.9041589743,18.603025,18.5159333334,21.1473333333
253.54,17.5877411111,18.6158666667,14.7059333333,17.4625333333,23.4833333333,22.4335,18.8465333333,12.8028333333,17.0761,32.5073692308,22.0617166667,21.2456666667,23.6966666667
253.91,17.0603766666,18.6176,14.3747333333,16.9001333333,22.1664,21.9329166667,18.2166,12.8725666667,16.4392666667,31.7774358974,21.5530083333,20.9815333333,23.064
254.28,17.9215977778,20.3471,15.7390666667,18.1687333333,23.6984666667,22.8305833333,19.3417333333,14.3986333333,17.1035666667,32.8979333333,22.4148666667,21.9269333333,24.3687
254.66,16.6685577778,18.7207333333,14.5306,17.4291333333,22.8733333333,20.6048333333,18.1220666667,13.4656666667,16.0679666667,32.2882820513,20.9466833333,20.4536,22.2875
255.03,15.4147144444,17.8396333333,13.7573333333,17.1238666667,22.2929333333,20.3446666667,18.4360666667,13.4725,15.0630333333,31.8407025641,20.4191833333,19.9602666667,21.7163666667
255.41,15.7026555556,19.1855666667,15.3070666667,18.2194666667,24.2098,20.41075,19.9724666667,14.3271333333,15.2795666667,32.8789076923,21.4614333333,21.5320666667,21.8359
255.78,14.7939222222,18.5715,14.6778,17.717,23.1512666667,18.855,19.3697333333,12.9482333333,14.7480333333,31.7592717949,20.541025,20.9523333333,20.3709333333
256.15,16.61145,20.4943333333,16.9492,19.8163333333,23.8982,19.9154166666,21.5395333333,14.8940333333,15.5508333333,32.9530205128,22.5229416667,22.5141333333,22.0621666667
256.53,17.1584877778,21.3334666667,17.2639333333,20.1248,23.6249333333,20.1390833334,21.5138,15.3055333333,16.4651666667,32.8184358974,22.1997,23.4584666666,23.7709333333
256.90,17.9976388889,20.8887333333,17.8285333333,19.5936666667,23.1619333333,20.0318333333,21.9302,16.1079,17.5047333333,32.0488666667,22.1112083333,23.1238,25.0984333333
257.28,18.6115122222,21.4613,18.1808,21.0094,24.2137333333,19.7770833333,22.4766,16.0740333333,18.1631333333,32.7302717949,22.55725,23.6384,26.1856
257.65,17.0613333333,20.1301666667,16.0520666667,19.0728,21.6248,18.9844166667,20.5936,14.2864333333,16.5206333333,30.0471128205,20.0703166667,21.6352,24.7238666667
258.02,15.58513,17.9397666667,14.3500666667,17.553,20.171,17.735,18.5515333333,12.0377666667,14.8403,28.082025641,18.6188916667,19.7212,23.2524
258.40,13.58332,15.4755333333,11.9645333333,15.4600666667,17.7804,15.98,15.9163333333,10.0696666667,12.8963333333,25.4887641026,16.596075,17.4941333333,21.0479666667
258.77,13.8210833333,15.4436,11.7989333333,15.0752666667,18.3384,16.7335833333,15.8724666667,10.1911333333,12.6062666667,26.0203179487,16.945425,17.8424,21.3667
259.15,14.0657822222,14.8859333333,11.7689333333,14.5244666667,18.3823333333,16.6444166666,15.5258,10.169,12.1808333333,26.3723846154,16.8851166667,17.6238,20.5153333333
259.52,13.7099733333,13.7459,11.068,13.6731333333,17.3948666667,15.9450833334,14.2988,9.34206666667,11.5130666667,25.8618615385,16.2128833333,16.8987333333,19.6358666667
259.89,13.3858088889,12.917,10.6130666667,13.0911333333,16.9216666667,15.2094166667,13.5857333333,9.00083333333,10.8353666667,25.2629641026,15.6605666667,16.3664666667,19.3187333333
260.27,12.7692855556,12.3114666667,10.0555333333,12.3258666667,16.5196,14.6179166667,13.0826,8.24056666667,10.4459666667,24.6939794872,15.206675,15.8255333333,19.0167
260.64,12.8143411111,12.2033666667,9.99526666667,12.4113333333,16.6051333333,15.0059166667,12.9645333333,7.96916666667,10.3167333333,24.7951179487,15.2370333333,15.6454666667,18.7897
261.01,12.4106344445,11.7141666667,9.38073333333,12.2094666667,16.1905333333,14.94625,12.7476666667,7.362,9.85459999999,24.5366923077,14.9571083333,15.2429333333,18.0857333333
261.39,12.4466011111,11.3906,9.17100000001,11.9951333333,15.9331333333,15.16125,12.5592666667,7.2116,9.71090000001,24.0937692308,14.967175,15.0442666667,18.0479333333
261.76,12.1384733333,10.8242666666,8.89046666667,11.572,15.7294666667,14.6125,12.3149333333,6.52403333333,9.13163333333,23.8676974359,14.901675,15.085,17.9532
262.13,12.9304466667,11.6498333333,9.68566666666,12.1590666667,16.5288,15.3285833333,13.1256,7.3032,9.71413333332,24.7866974359,15.782,15.7808,18.6541666667
262.51,13.3674666667,12.3104333333,10.1042666667,12.2796,16.9457333333,16.06075,13.5982666667,7.6304,9.98589999999,25.3480871795,16.3412916667,16.2412,19.1970666667
262.88,12.4425188889,11.6902,9.6198,11.3352666667,16.0666666667,15.5750833333,12.8620666667,6.63843333333,9.4408,24.3438512821,15.3967,15.3377333333,18.1748
263.25,12.3365255556,11.8912,9.50193333333,11.55,16.2382666667,15.49975,12.7620666667,6.4508,9.79793333334,24.2975846154,15.2890166667,15.3813333333,18.1050666667
263.63,11.7881244445,11.5114,9.28273333333,11.3618,16.1870666667,15.2090833333,12.5355333333,5.90703333333,9.46696666667,23.9566820513,14.9165166667,15.0900666667,17.8404
264.00,11.9810766667,11.5557666667,9.44366666667,11.3426,16.2526,15.872,13.0155333333,5.58343333333,9.56516666667,24.3594205128,15.1097416667,15.2992,17.4823333333
264.37,12.1487322222,11.7601666667,9.49199999999,11.6311333333,16.6042,15.3968333333,13.3244,5.93136666667,9.57673333332,24.6867128205,14.9008416667,15.9982666667,16.8313666667
264.75,11.7388688889,11.5486,9.47313333334,11.2444666667,16.4032666667,14.9865833333,13.4969333333,6.08993333333,9.01446666667,24.4400512821,15.0918916667,16.5668,16.6800666667
265.12,12.3838055556,12.69,10.6524666667,12.2430666667,17.4798666667,15.7394166667,13.9857333333,7.35900000001,9.70963333333,25.4264615385,15.9775333333,17.6138,17.8329
265.49,13.03972,13.7382,11.1705333333,12.3543333333,18.3800666667,16.37725,14.437,8.60700000001,10.2313666667,26.3790153846,16.4318333333,18.3355333333,18.2197
265.87,12.6021466667,13.0866666667,10.4846,11.8707333333,17.9252,15.9439166666,13.6819333333,8.92006666667,9.99583333334,25.6848717949,15.6897416667,17.2533333333,17.3554666667
266.24,12.6791177778,13.1962333333,10.6859333333,11.8725333334,17.8612666667,15.7686666667,13.7773333333,8.91040000001,10.0321666667,25.7907076923,15.671975,17.4496666667,17.2156666667
266.61,11.4807088889,11.3857666667,9.65033333335,10.4594666667,16.851,13.5844166667,12.391,7.34960000001,8.80250000001,24.9546205128,14.28925,16.545,15.7869666667
266.98,11.6950644444,11.4983666667,9.58193333334,10.7733333333,16.4853333333,13.1241666666,12.0607333333,7.70266666667,8.67556666667,24.6642666667,14.4505,16.2188666667,16.2301
267.36,11.1739422222,10.9534333333,8.93466666667,10.4152,15.7314666667,12.4503333333,11.5204,6.97356666667,8.06053333333,23.9176358974,13.75495,15.5796,16.2260666667
267.73,12.6108044444,12.6898333333,10.1713333333,11.9343333333,17.1246666667,13.98225,12.7456666667,8.279,9.59426666667,25.0926769231,15.3165916667,16.5932666667,17.9888666667
268.10,11.8366611111,12.4871333333,9.41620000001,11.4957333333,16.7529333333,13.4800833333,12.2416,7.88603333333,9.18136666666,24.7110051282,15.179575,16.1934666667,17.8893333333
268.48,11.7315088889,12.0522333333,9.05439999999,11.2742666667,16.1098666667,13.6904166667,11.7036,7.3877,9.35946666668,24.1432512821,14.8868166667,15.2112,18.2061333333
268.85,11.5867522222,11.5803,8.5694,10.681,15.6924666666,13.31875,11.3000666667,6.95663333333,9.43619999999,23.7857333334,14.2302,14.8124666666,18.1688
269.22,11.2620622222,11.0594,8.22066666667,10.2630666667,15.0587333333,12.9716666667,10.9166666667,6.44466666667,9.00093333334,23.3000615385,14.0667,14.3292,17.3770666667
269.59,10.2488788889,10.1604,7.45593333333,9.66393333333,13.9377333333,12.0644166667,10.2312,5.2821,8.23006666666,22.2709897436,13.2894333333,13.2594,16.6976
269.97,11.4795177778,11.5330666667,8.8388,10.7650666667,14.9597333333,13.1413333333,11.521,6.3668,9.74499999999,23.2781435898,14.417925,14.5454,17.6059
270.34,11.4036566667,11.1684666667,8.41046666667,10.4922666667,14.4661333334,13.1748333333,11.3522666667,6.19826666667,9.92579999999,22.6663076923,13.8886333333,13.974,17.6513333333
270.71,11.8772433333,11.6204,8.71526666668,10.9374666667,14.9074,13.8311666667,12.0138,6.53366666667,10.3849,23.0850205128,14.185475,14.2881333333,17.9977
271.09,12.2521244445,11.7584666667,9.02046666665,11.1939333333,15.2582,14.3805833333,12.2946,6.5481,10.8496,23.2624615385,14.545625,14.6486,18.4448666667
271.46,12.2466566667,11.9415,9.33560000001,11.2168666667,15.2474666667,14.67075,12.2340666667,6.8197,10.8916333333,23.466574359,14.7771333333,14.9248666667,18.2882666667
271.83,11.2065155556,11.0364333333,8.4626,10.1891333333,14.2713333333,13.729,11.4413333333,6.10456666667,9.73090000001,22.7562307692,13.8821666667,14.3832,17.3009666667
272.20,10.9994477778,10.6757666667,8.45526666667,9.83859999999,13.9676666667,13.3839166667,10.9618666667,5.7304,9.52386666666,22.2648974359,13.5893916667,14.1912,16.6592
272.58,10.9827944444,10.6591333333,8.72546666668,9.79813333333,14.2784,13.5760833333,10.9988666667,6.23996666667,9.28196666667,22.4379128205,13.8601833333,14.7791333333,16.6206666667
272.95,11.0980666667,10.8512,8.9654,10.0562,14.48,13.67875,11.1621333333,6.48303333333,9.35773333334,22.5453384615,14.1209083333,14.8828,16.6335666667
273.32,11.6242866667,11.3425,9.28540000001,10.5615333333,14.9974666667,14.076,11.7458,7.06983333333,9.98983333333,22.8170666667,14.2560833333,15.3344,17.4450333333
273.69,11.4800444444,11.5845333333,9.26246666667,10.6542,15.0378,13.8129166667,11.3734666667,6.86213333333,9.90623333333,22.8094307692,13.8394916667,15.5486,16.9634666667
274.06,11.1625433333,11.5928,9.05186666666,10.4109333334,14.7622666667,13.6450833333,11.2220666667,6.81963333333,9.61853333334,22.5992102564,13.22385,15.1651333333,16.4732333333
274.44,11.8151744445,12.0992333333,10.0352666667,11.1364,15.8718,14.2391666667,11.9989333333,7.9197,10.0433666667,23.6267435897,14.3219666667,16.2082666667,17.0543333333
274.81,12.22681,12.4211,10.5988666667,11.786,16.2451333333,14.5243333333,12.2572666667,8.6522,10.3909333333,23.8854564103,14.993075,16.5778666667,17.3457666667
275.18,12.0629255556,12.5000333333,10.504,11.7354666667,16.2084666666,14.4043333333,12.6632666667,8.88586666667,10.1405,24.2022564103,14.72875,16.8042,17.4883666667
275.55,12.7779233333,13.0936333333,10.988,12.2761333333,16.9268,14.9985833333,13.5008666667,9.56100000001,10.8779333333,24.5706871795,15.207275,17.0423333333,17.874
