wavelength,Back_PhrEryf,Belly_PhrEryf,Breast_PhrEryf,Crissum_PhrEryf,Crown_PhrEryf,DorTail_PhrEryf,Rump_PhrEryf,Throat_PhrEryf,WingTip_PhrEryf
442.18,9.76766666666,25.0271,12.7310666667,23.3638,8.02413333333,6.72486666667,8.83733333333,29.4136666666,8.34746666667
442.53,9.81280000001,25.0833333333,12.7889333333,23.4392,8.04953333333,6.74363333333,8.8842,29.4776,8.37286666667
442.89,9.83703333333,25.1085666667,12.7967333333,23.4619333333,8.06086666667,6.7601,8.89453333333,29.5234,8.3895
443.24,9.80860000001,25.1246666667,12.8081333333,23.4799666667,8.04046666667,6.73353333333,8.87586666667,29.5524,8.35903333333
443.60,9.81703333333,25.1642666667,12.8245333333,23.5359,8.04026666667,6.72893333333,8.89553333333,29.6056666666,8.3651
443.95,9.8242,25.2131333333,12.8571333333,23.5931333333,8.04893333333,6.75226666667,8.9212,29.6456,8.37273333333
444.31,9.83053333333,25.2558333333,12.871,23.6205666667,8.05186666667,6.7703,8.94093333334,29.6697333333,8.373
444.66,9.81463333333,25.2712333333,12.882,23.6323,8.04513333333,6.7686,8.92473333333,29.6644666667,8.37553333333
445.02,9.8233,25.3107333333,12.9067333334,23.7045,8.0566,6.77133333333,8.9438,29.6997333333,8.38193333333
445.37,9.79966666667,25.3065,12.8881333333,23.7031,8.05593333334,6.76993333333,8.93413333333,29.6554666667,8.37633333334
445.72,9.79126666667,25.3345666667,12.8757333333,23.7082,8.055,6.77086666667,8.93013333333,29.6552666667,8.36566666667
446.08,9.79033333333,25.3469,12.8855333333,23.7404666667,8.0516,6.7727,8.92293333333,29.6722,8.36153333333
446.43,9.75603333333,25.3606333333,12.8699333333,23.7449666667,8.0436,6.75523333333,8.89033333333,29.6591333333,8.338
446.79,9.76609999999,25.3992,12.8962666667,23.8016333333,8.07433333333,6.78626666667,8.922,29.6672666667,8.35823333333
447.14,9.78433333333,25.4497,12.9201333333,23.8704666667,8.09806666667,6.80886666667,8.93546666667,29.6924666667,8.3916
447.50,9.76796666667,25.4724,12.9138666667,23.8702333333,8.08913333333,6.80566666667,8.91813333333,29.6826,8.38466666667
447.85,9.75926666667,25.4991666667,12.9104666667,23.8923333333,8.0888,6.79876666667,8.90546666667,29.6853333333,8.37806666667
448.21,9.76536666667,25.5217666667,12.9356,23.9406333333,8.10666666667,6.81096666667,8.9086,29.7311333333,8.39656666667
448.56,9.7759,25.5383666667,12.9312,23.9696666667,8.10733333333,6.8164,8.9216,29.7329333333,8.3927
448.92,9.76916666667,25.5650333333,12.9382,23.9837333333,8.11753333333,6.82443333333,8.93506666667,29.7514666667,8.3927
449.27,9.79256666666,25.6403666667,12.9726,24.0622,8.14213333333,6.85233333333,8.9548,29.8212666667,8.40966666667
449.62,9.8151,25.6860333333,13.0047333333,24.1198,8.1622,6.8512,8.96493333333,29.8502666667,8.45066666667
449.98,9.84143333334,25.7436333333,13.0457333333,24.1813666667,8.20013333333,6.88436666667,8.99853333333,29.9014,8.49143333333
450.33,9.89060000001,25.789,13.0918,24.2552666667,8.2206,6.92526666667,9.04506666667,29.9543333333,8.54773333334
450.69,9.87863333333,25.8111,13.1054,24.2638333333,8.2072,6.90256666667,9.02546666667,29.9666666667,8.5426
451.04,9.8975,25.8005,13.1056,24.2608333333,8.2124,6.9053,9.03593333333,29.9592,8.54143333333
451.40,9.9178,25.8304,13.1434666667,24.3372666667,8.23273333333,6.91926666667,9.05213333333,29.9956,8.5528
451.75,9.9255,25.8442,13.1551333334,24.3608333333,8.24233333333,6.92796666667,9.0658,29.9994,8.56766666667
452.10,9.90283333333,25.8619333333,13.1589333333,24.3703333333,8.22113333333,6.89786666667,9.03926666667,29.9800666667,8.54416666667
452.46,9.91513333333,25.9305666667,13.217,24.4262666667,8.254,6.91396666667,9.0592,30.0365333333,8.5643
452.81,9.94593333333,25.9894,13.2528666667,24.4887,8.28093333333,6.9409,9.06126666667,30.0838666667,8.5855
453.17,9.93000000001,25.9923666667,13.2564,24.5013666667,8.25293333333,6.90406666667,9.04006666667,30.0933333333,8.57073333333
453.52,9.94120000001,26.0602,13.276,24.5675,8.2446,6.9199,9.06266666667,30.1604666667,8.55996666667
453.87,9.93133333333,26.0825,13.2714,24.6137666667,8.22953333333,6.90553333333,9.07226666667,30.182,8.5435
454.23,9.929,26.1141333333,13.2804,24.6492666667,8.251,6.92193333333,9.07786666667,30.1820666667,8.53866666667
454.58,9.94850000001,26.1870666667,13.302,24.7305666667,8.26426666667,6.94786666667,9.1,30.2558,8.5494
454.93,9.96963333333,26.2648,13.3425333333,24.7991333333,8.2946,6.9636,9.1242,30.3128,8.58286666667
455.29,9.98386666667,26.3208,13.3693333333,24.8548,8.31273333333,6.9736,9.14026666667,30.3580666667,8.60006666667
455.64,10.0045333333,26.3703333333,13.4135333333,24.923,8.34773333333,7.00323333333,9.15493333333,30.3995333333,8.6275
456.00,10.0136666667,26.3662,13.3913333333,24.9286666667,8.35866666667,7.01253333333,9.163,30.3962,8.63723333333
456.35,9.97163333334,26.3186,13.331,24.9070333333,8.3144,6.97166666667,9.11886666667,30.3482,8.59186666667
456.70,9.94989999999,26.3022333333,13.3038,24.8848333333,8.27893333333,6.92773333333,9.09406666667,30.303,8.56216666667
457.06,9.94753333334,26.317,13.3096,24.9090333333,8.28726666667,6.9331,9.11193333333,30.2992,8.57726666667
457.41,9.91323333334,26.2757,13.2785333333,24.8940666667,8.29206666667,6.9297,9.08706666667,30.2494666667,8.56676666667
457.76,9.90323333333,26.2933666667,13.2587333333,24.8889333333,8.27386666667,6.9188,9.07113333333,30.2421333333,8.546
458.12,9.8826,26.2922666667,13.2371333333,24.8729333333,8.2406,6.8995,9.05493333333,30.2556,8.52826666667
458.47,9.88733333334,26.3026,13.2356,24.8979,8.24206666667,6.89653333333,9.05706666667,30.2412,8.55086666667
458.82,9.87136666666,26.3217333333,13.2246,24.9193333333,8.22526666667,6.90246666667,9.04733333333,30.2682666667,8.53746666667
459.18,9.87396666667,26.3626333333,13.232,24.9507333333,8.22813333333,6.91163333333,9.04946666667,30.2850666667,8.53986666667
459.53,9.87973333332,26.3880333333,13.2392666667,24.9863333333,8.2348,6.90803333333,9.07026666667,30.3212666667,8.54013333333
459.88,9.90106666666,26.4425333333,13.2724,25.0485333333,8.25853333334,6.93676666667,9.10653333333,30.3657333333,8.56476666667
460.24,9.93109999999,26.4970666667,13.3105333333,25.1149666667,8.2992,6.9586,9.1368,30.4256666667,8.605
460.59,9.95669999999,26.5567,13.3473333333,25.1895333333,8.3286,7.00126666667,9.17166666667,30.4845333333,8.64013333333
460.94,9.96220000001,26.6077666667,13.3533333333,25.2253,8.33846666667,7.0013,9.162,30.5208666667,8.63813333333
461.29,9.99690000001,26.6909666667,13.4113333334,25.3087666667,8.36653333333,7.03453333333,9.19593333333,30.6137333333,8.6782
461.65,10.0093,26.7255,13.4494,25.3702,8.387,7.04523333333,9.20273333333,30.6662,8.70263333333
462.00,10.0495666667,26.8166666667,13.5046666667,25.4701666667,8.4374,7.06563333333,9.2416,30.7376,8.7398
462.35,10.0687,26.8787666666,13.5365333333,25.5327666667,8.45846666667,7.0714,9.25593333333,30.8137333333,8.74016666667
462.71,10.1110333333,26.9556666667,13.5892666667,25.6157,8.50913333333,7.10963333333,9.3048,30.8693333333,8.7801
463.06,10.1429,26.9769666667,13.6068,25.6612333333,8.53766666667,7.1398,9.33593333333,30.8962666667,8.8121
463.41,10.1423333333,27.0242,13.6086,25.6995666667,8.52553333333,7.1279,9.32753333334,30.9180666667,8.81023333333
463.76,10.1377,27.0474333333,13.6172666667,25.7362666667,8.528,7.12596666667,9.30253333333,30.9336,8.79646666667
464.12,10.1435666667,27.0932,13.6557333333,25.798,8.52713333333,7.13913333333,9.31653333334,30.9933333333,8.7979
464.47,10.127,27.1185666667,13.6524666667,25.8111333333,8.50613333333,7.10696666667,9.29686666667,31.0016,8.77546666667
464.82,10.1585333333,27.1301333333,13.6761333333,25.8477666667,8.51733333333,7.14136666667,9.3172,31.0097333333,8.78426666667
465.17,10.1713333333,27.1563,13.6891333333,25.8787,8.53126666667,7.1335,9.33780000001,31.0236666667,8.77743333333
465.53,10.1784666667,27.2002666667,13.6942666667,25.9087666666,8.536,7.1359,9.34400000001,31.0416666667,8.7851
465.88,10.1707666667,27.2038,13.6998,25.9367666667,8.53826666667,7.13573333333,9.33159999999,31.0526,8.7817
466.23,10.1545666667,27.1878333333,13.7169333333,25.949,8.52206666667,7.14613333333,9.33666666666,31.0302666667,8.78686666667
466.58,10.1509666667,27.2133666667,13.7426,25.9933,8.5086,7.13936666667,9.32446666667,31.0601333333,8.7782
466.94,10.1549,27.2553666667,13.7677333333,26.0533,8.50846666667,7.1292,9.34140000001,31.1150666667,8.7851
467.29,10.2175,27.3193333333,13.8387333333,26.1297333333,8.55893333333,7.17886666667,9.39446666666,31.1769333333,8.8318
467.64,10.2472666667,27.3719,13.864,26.1891,8.5754,7.2037,9.42479999999,31.2059333333,8.86063333333
467.99,10.2499333333,27.4117,13.8617333333,26.2299,8.55106666667,7.20133333333,9.41966666666,31.2179333333,8.87029999999
468.35,10.2862666667,27.4524666667,13.9040666667,26.2804,8.59806666667,7.2283,9.44586666667,31.2598,8.91060000001
468.70,10.2724,27.4659666667,13.9262666667,26.3018,8.60133333333,7.23253333333,9.45206666666,31.2824666666,8.9118
469.05,10.2603666667,27.4686,13.9185333333,26.3194333333,8.5878,7.21656666667,9.42413333334,31.2906666667,8.9032
469.40,10.2811666667,27.5110666667,13.9398,26.3759,8.5972,7.23953333333,9.45246666666,31.3108666666,8.91813333333
469.75,10.2775333333,27.5402,13.9306,26.408,8.57826666667,7.23446666667,9.45900000001,31.3155333333,8.91313333333
470.11,10.2998,27.6219,13.9486,26.4787,8.6116,7.23646666667,9.46993333334,31.3772,8.9153
470.46,10.3062666667,27.6171666667,13.9428666667,26.4706,8.62326666667,7.2457,9.48006666666,31.3591333333,8.92793333333
470.81,10.3028,27.6454666667,13.9496666667,26.4839666667,8.62613333333,7.26806666667,9.4634,31.374,8.92383333333
471.16,10.2555,27.6269,13.9120666667,26.4700666667,8.598,7.24013333333,9.40613333333,31.3474,8.89153333333
471.51,10.2478666667,27.6393666667,13.8998666667,26.4696666667,8.59873333333,7.2189,9.4122,31.3456,8.89706666666
471.87,10.2618,27.6478333333,13.9028,26.4769666667,8.62706666667,7.223,9.42753333333,31.312,8.89670000001
472.22,10.2665,27.6782,13.9077333333,26.5271333333,8.62586666667,7.23046666667,9.44866666667,31.3315333333,8.8995
472.57,10.3066,27.742,13.9302,26.5973,8.6426,7.25026666667,9.47513333334,31.3619333333,8.92293333334
472.92,10.2963333333,27.79,13.9379333333,26.6391,8.6338,7.24693333333,9.48286666667,31.3902666667,8.92576666666
473.27,10.2913,27.7950333333,13.9516,26.6585,8.64373333333,7.2474,9.47486666668,31.4010666667,8.9265
473.62,10.3225666667,27.8535333333,13.9918,26.7119,8.68626666667,7.2883,9.51166666667,31.461,8.95943333333
473.98,10.3187333333,27.8643,13.9824666667,26.7333,8.67513333333,7.2813,9.50646666667,31.4730666667,8.96410000001
474.33,10.3074333333,27.8845333333,13.9703333333,26.7563,8.6624,7.25533333333,9.48246666667,31.4827333333,8.95756666667
474.68,10.3422333333,27.9481,14.0200666667,26.8424333334,8.70186666667,7.28823333333,9.52199999999,31.5174,9.00456666667
475.03,10.3704333333,27.9937333333,14.0417333333,26.9237333333,8.71566666667,7.31366666667,9.5654,31.5904666667,9.04213333333
475.38,10.3512333333,28.0031,14.0729333334,26.9808,8.70426666667,7.30626666667,9.55486666666,31.6238,9.03656666667
475.73,10.3876,28.0268,14.1157333333,27.0275666667,8.73673333333,7.3509,9.56993333334,31.6866666667,9.07816666666
476.08,10.3789,28.0124,14.0989333333,27.0435,8.7436,7.34136666667,9.56526666666,31.6724666667,9.06603333333
476.44,10.3572,28.0024333333,14.083,27.0676333333,8.7378,7.32496666667,9.54920000001,31.6724666666,9.06189999999
476.79,10.3678333333,27.9821666667,14.0778666667,27.0699666667,8.7432,7.32616666667,9.55226666666,31.6262666667,9.06393333333
477.14,10.3769333333,28.0299333333,14.0977333334,27.1310666667,8.75126666667,7.32773333333,9.58,31.6773333333,9.08276666665
477.49,10.3747,27.9866666667,14.0923333333,27.1434666667,8.74513333333,7.30976666667,9.56899999999,31.6653333333,9.09170000001
477.84,10.381,27.9981666667,14.1004666667,27.1643,8.74986666667,7.30863333333,9.57260000001,31.6556666667,9.09566666667
478.19,10.3982,28.0157,14.1144,27.2118,8.7706,7.3164,9.59606666667,31.6544666667,9.11193333333
478.54,10.3865,28.0151,14.0928666667,27.2033,8.75853333333,7.28366666667,9.58313333334,31.6462,9.09426666665
478.89,10.3696,27.9958666667,14.0748,27.1749333333,8.76633333333,7.25063333333,9.55726666667,31.5826,9.0843
479.24,10.3757,27.9935666667,14.0584,27.158,8.75393333333,7.25033333333,9.54806666666,31.5564666667,9.06443333333
479.60,10.3348333333,27.9871333333,14.0306,27.1606666667,8.72713333333,7.2062,9.52426666667,31.529,9.04819999999
479.95,10.3059666667,27.9812666667,14.0199333333,27.1568666667,8.69553333333,7.20703333333,9.51206666667,31.4992666667,9.03833333333
480.30,10.3223333333,27.9800333333,14.0237333333,27.1822666667,8.715,7.2194,9.54246666666,31.4862666667,9.07416666668
480.65,10.3097,27.9669666667,14.0104666667,27.1840333333,8.71406666667,7.22253333333,9.53313333333,31.473,9.06873333334
481.00,10.2669666667,27.9096333333,13.9454,27.1418,8.6866,7.18503333333,9.48193333334,31.3823333334,9.03886666666
481.35,10.2306,27.9189333333,13.8932666667,27.1111,8.63393333333,7.15353333333,9.436,31.3288,9.00433333334
481.70,10.2163666667,27.9147,13.8762,27.1125333333,8.61893333333,7.1415,9.42266666667,31.3256,9.00519999999
482.05,10.2005,27.9136333333,13.8558,27.1322,8.59113333333,7.1249,9.3978,31.3356666667,8.98183333334
482.40,10.1981,27.9363,13.8454666667,27.1753333333,8.58033333333,7.12176666667,9.38853333333,31.3707333333,8.97983333333
482.75,10.2028,27.9641333333,13.8579333333,27.2168666667,8.58,7.12043333333,9.38593333333,31.3976666667,8.98440000001
483.10,10.2112666667,27.9955333333,13.8720666667,27.2581,8.60033333334,7.13133333333,9.3984,31.4282,9.00466666667
483.45,10.2121333333,28.0191,13.8861333334,27.2815333334,8.60366666667,7.1468,9.40473333333,31.4556666667,9.00483333333
483.80,10.2098666667,28.0417333333,13.8872666667,27.3085333333,8.6016,7.14226666667,9.3982,31.4732666667,9.00339999999
484.15,10.2021666667,28.0700333333,13.8892666667,27.328,8.5912,7.14123333333,9.39153333334,31.4888,8.99283333334
484.50,10.2076,28.1025,13.8992,27.3592333333,8.5972,7.1412,9.39546666667,31.5166666667,9.00300000001
484.85,10.2100666667,28.1221666667,13.9109333333,27.3867333333,8.59353333333,7.14166666667,9.39133333333,31.5388,9.00226666667
485.20,10.2204,28.1436666667,13.9355333334,27.4339666667,8.61313333333,7.16043333333,9.40826666667,31.5674666667,9.01243333333
485.55,10.2254333333,28.1691,13.9468666667,27.4741,8.6214,7.16323333333,9.4136,31.5917333333,9.0148
485.90,10.2238,28.1894333333,13.9528666667,27.5006666667,8.6228,7.164,9.4148,31.6086666667,9.01666666667
486.25,10.2172,28.1891333333,13.9707333333,27.5168,8.63506666667,7.1699,9.41786666666,31.6019333333,9.02273333333
486.60,10.2062333333,28.2043666667,13.9767333333,27.5387,8.63093333333,7.1773,9.4202,31.6092,9.02410000001
486.95,10.2000333333,28.2334666667,13.9828,27.5689666667,8.6312,7.1806,9.4134,31.6232666667,9.02723333333
487.30,10.2033333333,28.2461333333,13.9822,27.6011666667,8.6396,7.17773333333,9.41186666667,31.6206666667,9.039
487.65,10.2167,28.2556,13.9986,27.6243,8.6568,7.1935,9.42386666667,31.6256666667,9.0565
488.00,10.2279333333,28.2844,14.0194,27.6603333333,8.67106666667,7.19403333333,9.42786666667,31.6464,9.06666666666
488.35,10.2225666667,28.2812666667,14.0252,27.6728333333,8.6644,7.18923333333,9.42406666667,31.6354666667,9.06313333333
488.70,10.2417333333,28.3194666666,14.0536,27.7173333333,8.68953333333,7.21433333333,9.45066666666,31.676,9.09023333333
489.05,10.2395,28.3421333333,14.0524666667,27.7333666667,8.69286666667,7.20873333333,9.44706666667,31.6819333333,9.09820000001
489.40,10.2547666667,28.3791666667,14.0722,27.7704666667,8.70326666666,7.23023333333,9.46093333333,31.6968666667,9.11926666666
489.75,10.2667333333,28.4077,14.0968,27.8154,8.72246666667,7.24596666667,9.4694,31.711,9.14240000001
490.10,10.2764,28.4398,14.0960666667,27.8385333333,8.7314,7.24883333333,9.46566666667,31.7193333333,9.1482
490.45,10.2921,28.46,14.1064666667,27.8776,8.7494,7.25593333333,9.47246666667,31.7367333333,9.15536666666
490.80,10.312,28.4643333333,14.1166666667,27.9112,8.75846666667,7.26353333333,9.48433333333,31.7341333333,9.16550000001
491.15,10.3296333333,28.5152,14.1451333334,27.9642,8.77326666667,7.2756,9.50786666666,31.7688666667,9.18093333334
491.50,10.3435,28.5457333333,14.1671333333,28.0110666667,8.7912,7.27333333333,9.52239999999,31.8079333333,9.20009999999
491.85,10.3459,28.5603,14.1782,28.0358666667,8.79886666667,7.2841,9.52306666666,31.822,9.21220000001
492.20,10.3806,28.6193,14.2101333333,28.1064666667,8.83006666667,7.31906666667,9.55366666667,31.8815333333,9.24696666666
492.55,10.4034666667,28.6718333333,14.242,28.1588,8.8584,7.33586666667,9.57406666667,31.9123333333,9.27043333333
492.90,10.4306333333,28.7107,14.2896,28.2271666667,8.88413333333,7.36286666667,9.60053333334,31.9667333333,9.29176666667
493.25,10.4333,28.7204666666,14.3121333333,28.2556666667,8.89053333333,7.3651,9.60080000001,31.9834,9.28743333333
493.60,10.4464333333,28.75,14.3334,28.2959666666,8.9074,7.3762,9.62053333333,32.0094666667,9.29806666666
493.95,10.4726666667,28.8137666667,14.3813333333,28.3742666666,8.91686666667,7.39473333333,9.65293333334,32.0488666667,9.32810000001
494.30,10.5011,28.8969,14.4304666667,28.4600666667,8.9386,7.42503333333,9.69093333333,32.1157333333,9.35723333334
494.65,10.4942,28.9472333333,14.4506666667,28.5038666667,8.9316,7.40823333333,9.69013333333,32.1565333333,9.34269999999
495.00,10.5027,28.9498666667,14.4541333333,28.5177,8.9436,7.42563333333,9.68986666668,32.1580666667,9.35229999999
495.34,10.4785666667,28.9481,14.4374666667,28.5161666667,8.91386666667,7.40463333333,9.66166666665,32.1166666667,9.32466666665
495.69,10.4917,28.9655333333,14.4526,28.5364666667,8.93546666667,7.41373333333,9.69073333333,32.1358666667,9.33643333335
496.04,10.4807,28.9569,14.4461333333,28.5267,8.92506666667,7.395,9.67786666667,32.121,9.32706666666
496.39,10.4522333333,28.9108666667,14.4160666667,28.5047666667,8.89446666667,7.3635,9.64613333333,32.0892666667,9.29669999999
496.74,10.4661,28.9374,14.4066,28.519,8.89793333333,7.36166666667,9.65126666667,32.0728666667,9.31333333333
497.09,10.4905666667,29.0034,14.4249333333,28.5814333333,8.92913333333,7.36726666667,9.67479999999,32.1178666667,9.3481
497.44,10.5235666667,29.0811,14.4801333333,28.6550333333,8.9666,7.39946666667,9.71933333333,32.1836666667,9.38376666667
497.79,10.5063333333,29.0791333333,14.4636,28.6688333333,8.96493333333,7.3816,9.71139999999,32.1899333333,9.369
498.14,10.4857333333,29.0683333333,14.4338666667,28.6506333333,8.94886666667,7.36513333333,9.68166666667,32.1486666667,9.35683333335
498.48,10.5048333333,29.0992,14.4663333333,28.6903,8.9818,7.40423333333,9.7184,32.1904666667,9.39883333333
498.83,10.5251,29.1482666667,14.4839333333,28.7544333333,8.9928,7.40036666667,9.72766666666,32.2299333333,9.41250000001
499.18,10.5765,29.2263666667,14.5396666667,28.8512333333,9.04593333333,7.45326666667,9.7714,32.3215333333,9.44503333332
499.53,10.5905,29.2322666667,14.5370666667,28.8775666667,9.04713333333,7.4699,9.76693333333,32.3216,9.4669
499.88,10.5676,29.2394333333,14.5172,28.8898666667,9.03793333333,7.46503333333,9.74966666665,32.3079333333,9.44773333333
500.23,10.5964666667,29.3116333333,14.552,28.9555333333,9.06533333333,7.48803333333,9.76226666666,32.3418666666,9.47549999999
500.58,10.5927666667,29.3147,14.5580666667,28.9768333333,9.0704,7.4822,9.75746666667,32.3567333333,9.46220000001
