wavelength,Back_TanParm,Belly_TanParm,Breast_TanParm,Crissum_TanParm,Crown_TanParm,DorTail_TanParm,Patch10_TanParm,Patch11_TanParm,Patch12_TanParm,Patch13_TanParm,Rump_TanParm,Throat_TanParm,WingTip_TanParm
233.66,32.0651333333,38.1789333333,47.5774,32.7479333333,30.6016666667,29.1057333333,34.9918,49.2033333333,20.878,47.2845333333,51.7722666667,25.9511333333,32.2660383838
234.03,34.2528,39.2118,48.6042666667,34.6141333333,32.6108666667,30.2134666667,37.931,51.3629333333,25.8784666667,48.7355333333,51.4942666667,28.3087333333,35.2072929293
234.41,32.885,38.6845333333,44.6934,34.7384666667,32.2272666667,30.9417333333,37.3692666667,48.7894,27.4140666667,46.5172666667,49.3871333333,28.5500666667,34.2247838384
234.78,30.4638666667,36.5218,41.739,32.3769333333,28.4637333333,29.5364666667,32.8116666667,44.7247333333,27.1594,44.29,46.3479333333,26.3768,31.2288909091
235.16,29.1914,36.9361333333,42.4964,33.2199333333,28.5956666666,31.8014,33.7872,46.2978666667,27.8015333333,43.4895333333,48.3404,26.2694666667,33.4544909091
235.54,30.5866666667,37.6266666667,41.84,33.68,29.3066666667,35.2266666667,34.6133333333,45.52,27.7333333333,44.5333333333,49.9733333333,28.3733333333,34.2666666667
235.91,29.1546,37.0773333333,40.8696666667,34.5892666667,29.7344,35.3864666667,34.4445333333,44.3478,27.367,43.9129333333,48.7438666667,29.0338,35.4457777778
236.29,29.5172,39.0345333333,44.2297333333,37.4942,32.0229333333,36.8965333333,36.4598,46.9196,29.1954,45.6550666667,49.6551333333,32.2758,37.9547191919
236.66,28.2552,38.604,44.4043333333,37.2803333333,31.9133333333,37.5450666667,36.7990666667,49.0492666667,29.6028,45.6798,51.1433333333,30.9748,37.506379798
237.04,30.1262666666,40.6818,47.1716666666,39.4193333333,33.8383333333,40.8839333333,39.8484666666,53.2069333333,31.187,48.9646666667,55.2272,32.7524666667,40.1522343434
237.41,29.2566,38.1294666667,45.06,36.4988,32.8058666667,38.1774,37.7937333333,51.0072,29.952,46.7865333333,52.9495333333,31.7745333333,38.2886282828
237.79,25.2434666667,35.9551333333,43.5455333333,32.3096666667,30.0874666667,35.6304,33.8827333333,49.2136,26.6416666667,43.3957333333,52.2346666667,28.8888,35.0759717172
238.17,22.175,31.9149333333,39.1726,27.1867333333,26.0046666667,32.1748,27.9431333333,44.2318,21.7019333333,38.0851333334,48.2032,25.6264,30.5996040404
238.54,19.4426,28.6410666667,36.7015333333,22.4623333334,22.1371333333,28.5482666667,24.2508666667,41.0221333333,17.2126666667,34.6575333333,45.3659333333,21.8584,27.6514020202
238.92,21.7039333333,28.6902,37.3163333333,23.3227333333,23.0245333333,28.3066666667,26.7091333333,40.0425333333,17.6144666667,35.6337333333,45.4952,22.6624,29.3374161616
239.29,20.0976,24.7702666667,33.3918666667,19.2179333333,20.6257333333,23.8905333333,24.7312666667,35.2688666667,14.6238,32.9423333333,40.5082666667,19.8436,25.7597232323
239.67,16.6388,19.6287333333,29.7678666667,15.7844666667,16.0075333333,18.7558,21.8570666667,31.2907333333,10.1949333333,28.598,35.3389333333,15.7661333333,21.5835393939
240.04,13.8308666667,16.252,26.7164,13.6649333333,13.1177333333,16.0862666667,20.0166,26.6668666667,6.78266666667,25.7710666667,32.1392666667,12.7031333333,18.5140040404
240.42,12.3686666667,13.1174,23.2108666667,11.9366,11.3032,13.9813333333,17.9408666667,22.8798666667,4.85253333333,23.2398,28.6393333333,9.73353333334,16.2601454545
240.79,11.3095333333,11.1668,21.1429333333,11.7022,10.1665333333,13.2856666667,16.6070666667,20.0358,4.36906666667,21.7142,25.8928666667,9.04753333334,15.5464484849
241.17,9.47966666665,9.19933333333,18.3984,10.1600666667,8.48839999999,11.0408666667,14.4144,17.2174666667,3.4434,19.6396666667,23.0029333333,7.69773333334,13.6845252525
241.54,9.17113333333,8.52939999999,17.7451333333,9.9288,8.262,10.8377333333,13.8681333333,16.5775333333,3.06593333333,18.7253333333,22.1568666667,7.44206666666,13.3155434343
241.92,9.41140000001,8.38513333333,17.0485333333,10.1274,8.05893333333,10.732,14.1049333333,16.1732666667,2.95146666667,18.4644666667,21.3364,7.66113333333,13.5926969697
242.29,9.43426666665,8.30253333333,16.728,10.5297333333,8.1008,10.4215333333,14.5224666667,16.1442,3.23606666667,18.2846,21.2036,7.97833333333,13.681559596
242.67,9.2232,7.89693333333,15.8693333333,10.2956666667,7.76633333333,9.75259999999,14.0205333333,15.5325333334,3.19593333333,17.5669333333,20.6254,7.77326666666,13.2891414141
243.05,8.5006,7.35513333333,15.3194666667,9.68546666667,7.6862,9.10286666667,13.5054666667,15.1671333333,2.9196,16.5044,20.0397333333,7.47446666667,12.6897939394
243.42,8.44193333333,7.023,15.0503333333,9.67926666667,7.25633333333,8.8436,13.2037333333,14.7068666667,3.05166666666,15.7952666667,19.7084666667,7.1396,12.5751515151
243.80,8.76206666667,7.40266666667,15.1232666667,9.89093333334,7.63966666667,9.03033333333,13.3332666667,15.0358666667,3.71066666667,15.622,19.9188666667,7.60206666667,12.8515090909
244.17,9.35026666667,7.711,15.2458,10.0546,7.78993333334,9.25333333333,13.2118666667,15.6890666667,4.40806666667,15.4099333334,19.9150666667,8.30006666667,12.8183454545
244.55,8.95153333334,7.4538,14.8077333333,9.38633333333,7.32466666667,8.87526666667,12.6049333333,15.3538666667,3.99406666667,14.8722,19.5770666667,8.21746666666,12.133220202
244.92,8.82773333332,7.7778,14.3833333333,9.08879999999,7.11673333334,8.58893333332,12.2,14.7056,3.9612,14.4443333333,19.0610666667,8.15553333333,11.8183919192
245.30,8.93753333333,7.67426666667,14.2312,8.87493333333,7.02679999999,8.43133333334,11.9342,14.32,3.82153333333,13.9024666667,18.4702666667,7.836,11.8261818182
245.67,8.49833333334,7.65646666667,13.7207333333,8.36913333333,6.42759999999,8.11086666666,11.4777333333,13.6155333333,3.56286666667,13.3238666667,17.5419333334,7.475,11.4038383839
246.05,8.53173333333,7.89413333333,13.8582,8.54913333333,6.66653333333,8.28013333333,11.4681333333,13.4894,3.73013333333,13.4202,17.3888,7.42146666667,11.481749495
246.42,7.84013333333,7.37093333333,13.0270666667,7.68513333333,6.09786666666,7.75273333333,10.5091333333,12.5099333333,3.0232,12.7008666667,16.4438666667,6.51153333333,10.7665616162
246.79,7.83553333333,7.44933333333,13.1998666667,7.74526666667,6.2048,8.19273333333,10.5267333333,12.4676,3.26853333333,12.8138666667,16.3456666667,6.51153333333,10.8880343434
247.17,7.683,7.47426666667,13.0034666667,7.66266666667,5.97686666667,8.24166666667,10.2743333333,12.3776666667,3.18353333333,12.6298666667,16.0626666667,6.32326666667,10.8847191919
247.54,7.71313333333,7.7036,13.1392666667,7.799,6.231,8.48593333333,10.3690666667,12.6336666667,3.36826666667,12.7894,16.1610666667,6.44713333333,11.0212606061
247.92,7.6952,7.85306666667,13.1754666667,7.8996,6.35686666666,8.68653333334,10.4183333333,12.6021333333,3.52533333333,13.0452,16.1524,6.55833333333,10.924610101
248.29,7.80973333333,8.05293333333,13.3394,7.94053333333,6.6088,8.94680000001,10.792,12.7010666667,3.74533333333,13.3668666667,16.2273333333,6.68186666666,11.0983454546
248.67,8.26959999999,8.54286666667,13.7644666667,8.3272,7.00666666667,9.51733333333,11.2812,13.0874,4.27753333333,13.7035333333,16.4663333333,7.13713333333,11.6574080808
249.04,8.12853333333,8.3302,13.6892666667,8.05606666667,6.7832,9.45806666666,11.046,13.1474666667,3.98226666667,13.6578666667,16.3294666667,6.9534,11.5517757576
249.42,8.12786666667,8.5372,13.9058,8.13766666667,6.91620000001,9.85526666667,11.1234,13.3998666667,4.15706666667,13.9557333333,16.5252666667,7.2192,11.6860484848
249.79,8.63826666667,9.14786666667,14.4614,8.7472,7.41173333333,10.4692666667,11.5622,13.9625333333,4.77253333333,14.5142,17.1674666667,7.7316,12.1124444444
250.17,8.7514,9.25840000001,14.5971333333,8.89886666667,7.5066,10.6696666667,11.6117333333,14.2905333333,5.00573333333,14.6500666667,17.2153333333,7.94173333333,12.2008989899
250.54,9.01873333333,9.71619999999,15.3285333333,9.57826666668,7.93986666667,11.1476666667,12.1169333333,14.9514,5.54753333333,15.1986666667,17.794,8.39426666667,12.6959333333
250.92,9.28159999999,10.1878,15.8102,10.0407333333,8.384,11.4174666667,12.6172,15.5945333333,5.89846666667,15.7754666667,18.2307333333,9.0614,13.0132222222
251.29,9.96799999999,10.5601333333,16.3843333333,10.5101333333,8.98899999999,12.0945333333,13.1876,16.266,6.35706666667,16.5983333333,18.8069333334,9.84053333333,13.3936828283
251.66,10.0048,10.8028,16.5258,10.5492666667,9.14566666667,12.3146,13.1644,16.3709333333,6.4694,16.878,18.8966666667,10.1221333333,13.4510747475
252.04,10.6150666667,11.4639333333,17.2914,11.3448,9.82353333332,12.9662666666,13.691,16.9529333333,7.0768,17.5774666667,19.6328,10.6866666667,14.3442181818
252.41,10.3612,11.1422,17.2045333333,11.1913333333,9.63906666667,12.6259333333,13.1367333333,16.7428666667,6.814,17.2538666667,19.5971333333,10.2824,14.1761272727
252.79,10.0628,10.9068,16.8048666667,11.0073333333,9.40466666667,12.1578,12.8109333333,16.619,6.58633333333,17.277,19.4824666666,10.0426666667,13.9157272727
253.16,10.951,11.6967333333,17.5524666667,11.8918,10.1952,12.8078666667,13.5586666667,17.4025333333,7.69266666666,18.1080666667,20.2603333333,10.8208,14.5914505051
253.54,11.1941333333,11.8474,17.7062666667,12.0818,10.3265333333,12.5804666667,13.9268,17.6315333333,7.80859999999,18.1551333333,20.2842666667,10.7704,14.7119878788
253.91,11.1687333333,11.692,17.9269333333,12.0426,10.5284666667,12.4288,14.1208666667,17.9115333333,8.00313333333,18.2926,20.2134,10.8232,14.8479050505
254.28,10.9175333334,11.2285333333,17.6516,11.41,10.145,11.8196666667,14.0851333333,17.5738,7.70873333333,18.0871333333,20.2488666667,10.3887333333,14.528579798
254.66,11.6666666667,11.6558666667,18.1492666667,11.7316666667,10.5789333334,12.1968666667,14.8702,18.328,8.27386666667,18.5606,20.7467333333,10.9742,15.0274767677
255.03,11.1547333333,11.0749333333,17.7018,11.3089333333,9.89453333333,11.5312,14.3941333333,18.1807333333,7.66466666667,18.1066,20.365,10.1054666667,14.3728787879
255.41,10.0653333333,10.2370666667,16.9216666667,10.3796666667,8.63573333335,10.3322,13.2562666667,17.2598666667,6.57166666667,16.9986666666,19.4779333333,8.75446666667,13.2939979798
255.78,9.82326666667,9.73173333333,16.7338,10.0852666667,8.17793333334,9.5796,12.7726666667,16.8981333333,5.89873333333,16.502,19.0128,8.13520000001,12.6979272727
256.15,9.27373333334,9.11573333334,15.8311333333,9.0124,7.3352,8.84233333333,12.2940666667,16.2685333333,5.044,15.6061333334,18.1888666667,7.4688,12.0933252525
256.53,8.96646666667,8.69866666667,15.3012666667,9.20526666666,6.98106666667,8.51826666667,12.2387333333,15.9068666667,4.78606666667,15.0974,17.6826,7.51106666666,12.064589899
256.90,8.84193333334,8.46320000001,15.2706666667,9.41566666666,6.95886666667,8.53893333334,11.8992,15.3084,4.697,14.7184,17.2455333333,7.15359999999,11.6858727273
257.28,8.78106666667,8.57873333334,15.1997333333,9.20606666667,7.08653333333,8.74553333333,11.9777333333,15.2301333333,4.6282,14.5827333333,17.1421333333,7.19786666667,11.6618343434
257.65,8.37013333334,8.33453333333,14.3188,8.56193333333,6.75593333333,8.77600000001,11.4024666667,14.4793333333,4.41906666667,13.9844666667,16.6602,7.0012,11.3220121212
258.02,8.12466666667,8.23693333333,13.747,8.3064,6.57373333334,8.79766666667,11.0364666667,13.9210666667,4.4428,13.5884666667,16.2682666667,6.80986666667,11.2781676768
258.40,7.90506666667,8.46526666667,13.4512666667,8.30793333333,6.64373333333,8.9434,10.7684,13.4414666667,4.50466666666,13.2514,15.7575333333,6.75513333333,11.1496383838
258.77,7.4042,8.0876,12.9545333333,7.95673333333,6.20533333333,8.73133333333,10.2264666667,12.6926,4.0866,12.8377333333,15.1302,6.35906666667,10.6250787879
259.15,7.22753333333,7.9796,12.7392666667,7.76533333333,6.24353333333,8.793,10.0803333333,12.3134,4.01266666667,12.6935333333,14.8832666667,6.37866666667,10.5747070707
259.52,7.18673333333,7.88666666666,12.6149333333,7.82846666667,6.37006666667,8.99993333334,10.0897333333,12.1178,4.137,12.7665333333,14.806,6.50073333333,10.5806181818
259.89,7.046,7.75446666667,12.4026,7.7632,6.35053333333,9.02333333333,9.98466666667,12.0253333333,4.10733333333,12.7577333333,14.7242,6.51393333334,10.5612262626
260.27,6.84953333333,7.57873333333,12.3518,7.73,6.2464,8.87113333333,9.72253333333,11.9209333333,3.9554,12.6270666667,14.6005333333,6.30926666667,10.3257858586
260.64,6.72866666667,7.62413333333,12.3470666667,7.56406666667,6.10613333333,8.82553333333,9.61746666667,11.7782666667,3.82766666667,12.4875333333,14.4728,6.0318,10.1685272727
261.01,6.55733333333,7.587,12.2480666667,7.38873333333,6.03326666667,8.78986666667,9.67286666667,11.6972666667,3.66853333333,12.3058666667,14.3423333333,5.92186666666,10.1600141414
261.39,6.12206666667,7.13193333333,11.8268,6.99633333333,5.54413333333,8.386,9.23733333333,11.2216666667,3.276,11.9247333333,13.9947333333,5.5024,9.76671313131
261.76,6.1116,7.19146666667,11.8559333333,7.0108,5.49033333333,8.27753333334,9.21713333333,11.2494666667,3.18493333333,11.8322666667,13.9654666666,5.43853333333,9.71176565657
262.13,6.31133333333,7.4022,12.1041333334,7.339,5.76113333333,8.48213333333,9.36279999999,11.3956,3.287,11.9974666667,14.1889333333,5.59813333333,9.87257575757
262.51,6.52853333333,7.61586666667,12.431,7.64546666667,6.07993333333,8.861,9.64733333333,11.8268,3.60946666667,12.4556,14.6277333333,5.94426666667,10.1130565657
262.88,6.5148,7.7836,12.6716666667,7.67253333333,6.37653333334,9.06306666667,9.84939999999,12.0238,3.69786666667,12.5768,14.7864666667,6.2436,10.3968545455
263.25,6.6128,7.93,12.8171333333,7.80086666667,6.46273333333,9.04,9.952,12.2862,3.6752,12.7001333333,15.0224666667,6.35786666667,10.3800949495
263.63,7.47793333333,8.62606666667,13.6996,8.40699999999,7.19673333332,9.65980000001,10.7621333333,13.196,4.35713333333,13.5689333333,15.9273333333,7.1508,11.1539313131
264.00,7.06713333333,8.20486666667,13.5105333334,7.90366666667,6.6348,9.33186666666,10.3242666667,12.7592,3.96966666667,13.2092666667,15.6547333334,6.6312,10.7943272727
264.37,6.6926,7.7804,13.0401333333,7.4982,6.18053333333,9.04606666667,9.92206666668,12.4349333333,3.72686666666,12.9101333333,15.3155333333,6.0728,10.5145212121
264.75,6.1018,7.1454,12.5515333333,6.86493333333,5.6604,8.60446666667,9.23300000001,11.8742,3.28086666667,12.4992,14.8073333333,5.6642,10.0464828283
265.12,6.12286666667,7.04773333333,12.3049333333,6.72953333334,5.45313333333,8.28346666667,8.82353333333,11.7498666667,3.26666666667,12.2346666667,14.6578666667,5.60126666667,9.94051111112
265.49,6.30613333333,7.4628,12.2942666667,6.95233333333,5.79173333333,8.3772,9.07700000001,11.9336,3.48873333333,12.2550666666,14.6296,5.75253333333,10.0963030303
265.87,6.1064,7.23033333333,12.22,6.9222,5.6442,8.2914,8.94606666665,11.7858,3.45933333333,12.2058666666,14.4503333333,5.82973333333,9.85717575758
266.24,5.49873333333,6.46066666667,11.4464,6.22446666667,4.81,7.70633333333,8.39160000001,11.1359333333,2.92653333333,11.605,13.9241333333,5.32666666667,9.04375353535
266.61,5.328,6.14826666667,11.0826666667,5.77093333333,4.35366666667,7.27373333333,8.08066666666,10.6856,2.5328,11.1844666667,13.7599333333,4.85586666667,8.81789090909
266.98,5.40046666667,6.18813333333,10.9026666667,5.77353333333,4.21373333333,7.13233333333,7.91706666667,10.6698666667,2.5264,11.1612,13.9044,4.7432,8.7291010101
267.36,5.37526666667,6.10753333333,10.9020666667,5.66566666667,4.09953333333,6.9912,7.85913333333,10.4049333333,2.53633333333,11.0009333333,13.5835333333,4.6216,8.77814747476
267.73,5.07546666667,5.8544,10.4711333333,5.41366666667,3.79826666666,6.56406666667,7.55446666667,9.97886666667,2.11353333333,10.4316666667,13.0404666667,4.197,8.46018383838
268.10,5.63146666667,6.4094,11.0233333333,6.09293333333,4.47193333333,7.1694,8.24313333334,10.4940666667,2.68573333334,10.9584,13.5373333333,4.77386666667,8.94985252526
268.48,5.92686666667,6.75073333333,11.4244666667,6.38533333333,4.67366666667,7.45273333334,8.60166666667,10.6558,2.97653333333,11.1952666667,13.7772666667,5.23653333334,9.22693535353
268.85,6.52093333333,7.35786666667,11.831,6.8124,5.28433333333,7.93473333333,9.09739999999,11.0910666667,3.64466666667,11.7539333333,14.3788666667,5.78686666667,9.67815555555
269.22,6.90286666667,7.7666,12.2728666667,7.20953333333,5.7666,8.48106666667,9.59213333334,11.5161333333,4.17153333333,12.4161333333,14.9338666667,6.24186666667,10.0164707071
269.59,6.94493333333,7.58706666667,12.4099333333,7.17833333333,5.76273333333,8.61086666666,9.68993333334,11.5366666667,4.23293333333,12.4628,15.0883333333,6.37753333333,10.0512868687
269.97,6.59873333333,7.10346666667,11.9957333333,6.8134,5.41573333333,8.16186666667,9.45046666667,11.1057333333,3.88826666667,12.0362,14.8039333333,5.88533333333,9.73653131312
270.34,6.36386666667,6.95613333333,11.8380666667,6.50846666667,5.33226666667,7.95286666667,9.34353333334,10.9136666667,3.58773333333,11.7872666667,14.4963333333,5.59753333333,9.57710707071
270.71,6.34793333333,7.01646666667,11.7759333333,6.63033333333,5.44893333333,8.0528,9.34846666667,10.8175333333,3.64306666667,11.7164666666,14.2738,5.6922,9.51953333333
271.09,6.45353333334,7.02006666667,11.7237333333,6.82966666667,5.50333333334,8.0934,9.40460000001,10.8661333333,3.73073333333,11.8014666667,14.3438,5.6838,9.49757171719
271.46,6.931,7.546,12.1008666667,7.44006666667,5.99166666667,8.72780000001,9.86906666667,11.3536,4.24266666667,12.2738666667,14.8516666667,6.20046666667,9.90402828283
271.83,6.68766666667,7.64033333333,12.1026,7.36253333333,5.8026,8.724,9.76546666666,11.3438666667,4.22166666667,12.1752,14.7951333333,6.076,9.82821818182
272.20,6.8926,7.9364,12.2354666667,7.59073333333,5.84666666667,8.83993333333,9.97413333334,11.5374,4.4776,12.233,14.8265333333,6.31413333333,10.0182909091
272.58,6.96593333333,8.0234,12.2092666667,7.57786666667,6.01033333333,8.90806666666,10.1297333333,11.6527333333,4.5074,12.3155333333,14.8475333333,6.416,10.0581878788
272.95,6.7154,7.75193333333,12.0094,7.34313333333,5.73386666667,8.57666666667,9.9136,11.4456666667,4.18213333333,12.0448,14.4851333333,6.22453333334,9.8894020202
273.32,6.27873333333,7.36253333333,11.5403333333,7.00793333333,5.24593333333,8.0896,9.539,10.9796666667,3.6636,11.6133333333,13.9826,5.80453333333,9.51367878787
273.69,6.327,7.38853333333,11.5744666667,7.26633333333,5.3586,8.11893333333,9.59133333333,10.9282666667,3.69753333333,11.7234666667,13.9397333334,5.82506666667,9.61529292929
274.06,6.6126,7.7444,11.9473333333,7.58693333333,5.67446666667,8.4958,9.79866666667,11.1396666667,3.86326666667,12.0822,14.0534,6.05913333334,9.93920606062
274.44,6.84146666667,7.947,12.0829333333,7.69413333333,5.85526666667,8.62973333333,9.92186666667,11.3932,3.977,12.3126,14.2162,6.23686666667,10.0627555556
274.81,6.72813333333,7.74,12.0566666667,7.62166666667,5.59806666667,8.4232,9.7826,11.4372,3.83693333333,12.1702,14.0968,6.12053333333,9.89722222223
275.18,6.92086666667,7.9856,12.3476666667,7.73153333333,5.79373333333,8.6668,9.97606666667,11.578,3.9952,12.2831333333,14.0960666667,6.35953333333,10.1094161616
275.55,6.58006666667,7.69006666667,12.0188666667,7.19933333333,5.4606,8.36346666667,9.49813333334,11.2270666667,3.69006666667,11.9744666667,13.7402666667,5.97086666667,9.80146666666
275.93,6.66673333333,7.59486666667,12.004,7.09793333333,5.60733333333,8.22546666667,9.53966666667,11.1842,3.65486666667,12.0974666666,13.7720666667,6.07133333333,9.84184646465
