wavelength,Back_PhrFruf,Belly_PhrFruf,Breast_PhrFruf,Crissum_PhrFruf,Crown_PhrFruf,DorTail_PhrFruf,Patch10_PhrFruf,Patch11_PhrFruf,Rump_PhrFruf,Throat_PhrFruf,WingTip_PhrFruf
797.63,19.0513333334,42.603,16.8291,33.0732668695,18.3708,19.9782,16.8665333333,25.1060666667,20.7881866667,15.3526666667,21.8633333334
797.93,18.7406,42.262,16.5914,32.8138948614,18.2393333333,20.1690666667,16.7858,25.1817333333,20.6274933333,15.2318666667,21.7668333333
798.24,19.0084666667,42.5008666667,17.1469333333,33.0648493577,18.4096666667,20.6423333333,17.2623333333,25.4443333334,21.1812266667,15.7904333333,22.5039333333
798.55,18.5691333333,42.3804,16.2462666667,32.384449831,17.2474666667,19.8108666667,16.3683333333,24.7802666667,20.27512,14.6935333333,22.0662
798.85,19.0457333333,42.4148666667,16.3161,32.4438522651,17.4554,19.6009,16.7541333333,25.0113333333,20.34528,14.8816333333,22.5448
799.16,18.461,41.7976666667,15.8043333333,32.1163549696,16.6964666667,18.8458333333,16.3648666667,24.7894,19.7553733333,14.1491333333,21.9138
799.47,17.4596666667,41.9228666667,15.1124,31.9467927654,15.8876666667,17.8243666667,15.7051333333,24.4,18.8705422222,13.5263333333,21.7332666667
799.78,16.1497333333,40.7842666667,14.5167666667,30.8894760649,14.5883333333,16.8486,14.7308666667,23.4440666667,17.6679511111,12.7700333333,20.9805333333
800.08,15.8279333333,40.1792666667,14.2186666667,30.4244830967,14.3369333333,16.4981,14.2077333333,23.2831333333,17.3772755555,12.1363666667,20.7348666667
800.39,16.5884,40.4843333333,14.5334,30.952253144,14.9714666667,17.5392666667,14.8717333333,24.3448666667,18.1044711111,12.9948333333,21.4458666667
800.70,16.8979333333,41.0124,14.9131,31.3639577417,14.9240666667,17.9031333333,15.0976,24.6567333333,18.6396933333,13.3985,21.7064
801.00,16.8648,40.4682666667,14.6919666667,30.9516102096,14.3206,17.0703666667,15.2936666667,24.2884,18.3884044444,13.2071,21.3008333333
801.31,16.9248,40.3344,14.8055,30.8850235294,14.2057333333,16.6777333333,15.6889333333,23.9985333333,18.4650088889,13.4824,21.1741
801.62,16.5920666666,40.0297333333,14.2879333333,30.3436893847,13.6315333333,16.033,14.8099333333,23.9522,17.9607955556,13.0238333333,20.5481333333
801.92,16.4444666667,39.7704,14.4481333333,30.2857790399,14.1999333333,16.4407666667,15.5776666667,24.0813333333,17.9782666667,13.5443666667,20.4779333333
802.23,15.6900666667,38.8547333333,14.2548,29.7735816768,14.0603333333,16.3546333333,15.1689333333,23.9133333333,17.7308311111,12.9882333333,19.6183
802.54,16.416,39.1962666667,14.5168666667,30.7093460446,14.9925333333,17.1349,15.6339333333,24.5723333333,18.3839066667,13.4808,20.2212666667
802.84,15.3926,37.8591333333,13.3926333333,29.3966505747,13.7926666667,16.3185333333,14.2222,22.9926666667,17.4206666667,11.8445,18.8111333333
803.15,15.1893333333,37.9512,12.9992333333,29.2648245436,13.5634,15.7054333333,13.7118,22.7393333333,17.7344355556,11.4217,18.6599
803.46,14.2526666666,36.9506,12.1487,28.4218718053,12.9373333333,14.7944333333,13.3109333333,21.7789333333,16.9442133333,10.7361333333,17.9558333333
803.76,14.7874666667,37.815,13.4267,28.8058494929,13.7284666667,15.0819333333,13.6764,22.2669333333,17.4386844444,11.3088,18.4974333333
804.07,15.3377333333,37.8634,14.2621,28.8822795132,14.1482666666,15.5799666667,13.9941333333,22.9512666667,17.5608533333,11.9163666667,18.9795
804.38,16.2052,38.7743333333,15.9873666667,29.8872040568,15.2529333333,17.0948333333,14.6032666667,24.2747333333,18.6204222222,13.3444333333,20.2252333333
804.68,16.5816,39.0232666667,16.6703666667,30.1622706559,15.5162666667,17.8284333333,14.4876,24.8761333333,19.2580222222,13.9363,20.6068
804.99,16.5129333333,39.1600666667,16.3666,30.1046194726,15.0280666667,17.9602333333,14.4131333333,24.6194,19.2730888889,13.5508666667,20.0001333333
805.30,16.5296666667,39.3149333333,16.3357,30.1653760649,14.5738,17.4353333333,13.7366666666,24.7414,19.1064133333,13.1962666667,19.7677666667
805.60,16.9754,40.3046666667,16.8073666667,30.8177215686,14.5602666667,17.4286,13.8179333333,25.2207333334,19.3267688889,13.5561,20.0742333333
805.91,17.6538,40.395,17.9365666667,31.1466139284,15.06,17.8475666667,14.2702,25.4045333333,19.6758444444,14.3514333333,20.7818
806.21,18.7606,41.1084666667,18.6143333333,32.1257192698,16.1354,18.6913,15.127,26.6511333333,20.1612266667,15.4889,21.455
806.52,18.732,40.3034,18.3546333333,31.9367622042,16.0249333334,18.7630666667,15.0602666667,26.2233333333,19.5139733333,15.2936333333,21.1708
806.83,19.9368666667,41.8124666667,19.6927333333,33.0055184584,16.9976666667,20.3072333333,15.8471333333,27.4389333333,20.5805155555,16.6312333333,22.7187333333
807.13,20.2311333333,41.2040666667,19.3779333333,32.6092883029,16.3636666667,19.5694333333,15.4306,27.2726666667,20.4816266667,16.0924333333,23.0980333333
807.44,18.5732,40.484,17.8305333333,31.7599098715,14.8436,18.1853666667,13.8173333333,26.116,19.21788,14.4846333333,21.8816
807.74,16.8912666667,38.6869333333,15.273,29.8139657201,12.9353333333,16.438,12.0881333333,24.2272,16.9589733333,12.0626,20.3092666667
808.05,15.9283333333,37.8769333333,13.9363333333,28.735132522,11.4023333333,15.2906666667,10.8169333333,22.4988666667,15.3131911111,9.92140000001,18.9033666667
808.35,16.7913333333,38.5548666667,15.1657,29.4038702502,12.9721333333,16.301,12.4215333333,23.3635333333,16.3239955555,10.9722333333,20.7354
808.66,15.9617333333,37.7545333333,14.6519,29.3425716024,12.9678,15.9139666667,12.1064,23.1070666667,16.17404,10.6658666667,20.3438
808.97,16.5054,37.6645333333,15.2898,29.8504473293,13.9782,16.4663,12.6536,23.4073333333,16.9160888889,11.4509,21.8691666667
809.27,15.957,36.9806666667,14.6537666667,29.1984920892,14.0472,16.6279333333,12.3873333334,23.2257333333,16.7271822222,11.6429666667,21.0709
809.58,15.1563333333,36.2065333333,13.8673,28.0519972279,13.2206,16.1112666667,11.9878666667,22.1267333333,16.0694444444,11.2803333333,20.4037333333
809.88,15.4275333333,36.9632666667,14.6815666667,28.6431626099,13.9790666666,17.3254333333,13.1152666667,22.5566,16.5189644444,12.0638,21.3700666667
810.19,14.919,36.1892,13.7800333333,28.2711802569,13.4471333333,16.2855,12.4136,22.1287333333,16.0029377778,10.8891,20.1577333333
810.49,14.2358666667,36.1124666667,13.4360333333,28.7417323191,13.8784666667,16.5281333333,12.8418,21.5996,15.2719333333,10.4779666667,19.6381
810.80,14.3319333334,36.2934,13.6077333333,29.0353267748,14.1699333333,16.563,13.6752,21.8803333333,15.5099644444,10.5488,19.9819666667
811.10,15.0320666667,37.4703333333,14.1599,29.8775440838,14.9771333333,16.8904333333,14.1186666667,22.8310666667,16.6593777778,11.5388,20.411
811.41,14.8168666666,38.0282,14.0093,29.9544329276,14.6760666667,16.4177333333,14.0562666667,23.2486,16.5119777778,11.5117333333,20.7418666667
811.71,13.4960666667,36.9252,12.6052333333,29.3837503719,13.5344666667,15.1579333333,12.6342,22.3085333333,15.3587822222,10.6993,19.4972
812.02,12.6469333333,36.4413333334,11.7941333333,28.3544933739,12.0489333333,14.8137333333,11.2843333333,21.2647333333,14.9059155555,9.7058,18.9999333333
812.32,10.4198666667,35.2756,9.5901,26.8087822853,9.72180000001,13.5206333333,9.53966666667,19.7774666666,12.8732133333,7.5115,16.7326
812.63,9.04306666668,34.9354666667,8.51063333333,26.368133739,7.7204,12.1559666667,8.44086666666,18.8494666667,11.7798933333,5.5216,16.1021
812.93,9.61393333334,35.7041333333,9.40743333333,27.9212042596,8.40673333333,12.5394666667,8.74393333334,19.8694666667,12.3386088889,5.5627,16.8895666667
813.24,9.93253333333,36.6330666667,9.18626666667,28.4906926978,7.9462,12.3680666667,8.01353333333,20.3254,12.35248,5.61733333333,17.0371666667
813.54,9.73039999999,37.361,9.9082,28.9991758621,8.12393333333,12.6506333333,8.28453333333,20.3328,12.3312266667,5.88643333333,17.5501333333
813.85,8.68193333333,37.0123333333,10.0880333333,28.4130781609,7.21733333333,12.2494333333,7.11193333334,19.6486,12.0601155556,4.95606666667,16.5904666667
814.15,9.51873333334,38.3482666667,11.0042666667,29.1475953347,7.71246666666,13.3035666667,6.3576,20.2852,12.4200088889,5.53776666667,16.9281333333
814.46,11.6926,39.8960666667,14.0267333333,31.1407954699,9.85560000001,15.9271333333,8.89666666666,21.8254666667,14.19916,8.0705,19.6881666667
814.76,13.9424,41.1185333333,17.2701666667,33.5949402299,13.0676,18.4828666667,12.1816666667,24.5626,17.0838177778,11.2513666667,22.3921
815.07,16.4296666667,41.9484,19.9527,34.4785343475,15.4502666667,20.1739,14.0391333333,26.6666666667,18.9404133333,13.5175333333,24.097
815.37,18.5278,43.2244,22.1514333333,35.938249831,17.2318,21.9595,15.9254,28.6678666667,19.7084044444,15.7023666667,25.8373
815.68,20.3227333334,43.8326,23.7871333333,36.6017659905,18.3156666667,22.8592666667,17.3272666667,30.005,21.0946577778,17.0095,27.0295333333
815.98,20.9751333333,44.6068,24.5971333333,36.7172526031,18.7662,22.6021666667,18.1792666667,30.4578,21.0282133333,17.7263666667,27.7164
816.29,21.3764666667,44.8378,25.1131333333,36.3874810007,19.1938,22.7334,18.0235333333,30.8654666667,21.7646533333,18.3823333333,28.1022333333
816.59,20.7032,43.3044,24.4605,35.0705039216,18.5163333333,21.1415333333,17.5047333333,29.8650666666,21.3996266667,17.3121666667,26.9462
816.89,19.9614666667,42.5205333333,23.4392666667,34.2628077755,17.5661333333,20.6061666667,16.7965333333,29.3026666667,20.4662666667,16.3251333333,26.1424333333
817.20,20.0185333333,42.0111333333,22.8678333333,34.15465524,17.4114666667,20.2420666667,17.0485333333,29.6648666667,20.6561377778,16.8015666667,26.6619666667
817.50,19.5116666667,40.6302,22.5876666667,33.5410580122,17.2128,19.1432666667,17.0972666667,29.2766,20.4977644444,16.924,26.1649666667
817.81,18.8308,40.0536,21.4190333333,33.1432171062,16.5372,17.7644,15.9483333333,29.1028666667,19.5828755555,16.1312333333,25.1671
818.11,18.3552,40.2188,20.4767666667,32.7535858688,16.2728666667,17.1258333333,15.3893333333,28.6089333334,18.9010666667,15.8442333333,25.1049333333
818.41,17.9487333333,40.3041333334,19.9174,33.3388975659,16.0277333333,16.7274,15.4194,28.2225333334,18.7346133333,15.6148666667,24.5980666667
818.72,17.8644,39.7726666667,19.5816333333,33.0580391481,16.2971333333,16.5245333333,15.9887333333,27.698,19.2632888889,15.1522666667,23.6947
819.02,17.0943333333,39.5221333333,18.5396,32.6102918864,16.3776,15.9499333333,15.6148,27.0983333333,18.8315955555,14.5163333333,23.3909666667
819.33,17.0456666667,39.158,18.1332333333,32.8103271805,16.8841333333,16.3017666667,15.3262666667,27.3404,19.4887066667,14.4421666667,23.2281
819.63,17.1576666667,38.631,17.5231,32.5513397566,16.7034666667,16.3905333333,15.6476666667,26.9859333333,19.2146533333,14.4508,22.8023
819.93,17.5572,38.802,17.1536333333,32.7688226505,17.1926,16.4583333333,15.9688,26.9480666667,19.34168,14.8411666667,22.8803333333
820.24,17.8577333333,38.3162666666,16.9815,32.4077228533,17.3478,16.4009333333,16.1054666667,26.6664666667,19.6078977778,15.0600666667,22.4849
820.54,18.2471333333,38.6494666667,16.8857666667,32.5150841785,17.7047333333,16.7169,16.1314,26.6236666667,19.83048,15.3682666667,22.4551666667
820.85,18.7048,38.5291333333,16.6983,32.6456479378,18.0632,17.0508333333,16.3534,26.6274666667,20.0291733333,15.4500666667,22.7947666667
821.15,19.0228,38.5252,16.5318333333,32.5700696417,18.2038666667,17.2356,16.558,26.6174666667,20.2449733333,15.4017333333,22.881
821.45,18.9273333333,38.2084,16.1372,32.4385770115,17.9687333333,17.1218666667,16.3277333333,26.3769333333,20.1999066667,15.0335333333,22.4456333333
821.76,18.9664666667,38.2807333333,16.0899666667,32.5127035835,17.9328,17.0352666667,16.296,26.3022,20.2781777778,14.9424666667,22.5848333333
822.06,18.8901333333,38.3599333333,15.9458666667,32.5766988506,17.7420666667,16.8488666667,16.1079333333,26.3079333333,20.1360933333,14.8407333333,22.5858333333
822.36,19.1053333333,38.4477333333,16.1268333333,32.7633335362,17.8477333333,16.9423,16.1735333333,26.3720666667,20.2497155556,15.0175333333,22.6255
822.67,19.1161333333,38.431,16.1331666667,32.8489993239,17.727,16.9926666667,16.177,26.2826666667,20.2283866667,15.0268666667,22.6422666667
822.97,19.0079333333,38.4761333333,16.1263666667,32.8687068289,17.6954666667,17.0137,16.0676,26.2166666667,20.16432,14.9492666667,22.5654666667
823.27,19.0180666667,38.5994666667,16.2695333333,32.9759148073,17.7468666667,17.1635666667,16.1516666667,26.4410666667,20.2545022222,14.9664,22.5608
823.58,19.2428666667,39.0266,16.5469,33.3431951995,18.0177333333,17.4767333333,16.4318666667,26.8077333333,20.5180266666,15.2317,22.9761
823.88,19.2687333333,39.0963333334,16.5179,33.4666485463,18.0314666667,17.5391666667,16.5558666667,26.8938,20.5341422222,15.1083666667,23.0604333333
824.18,19.4682666667,39.536,16.7960333333,33.772483908,18.1027333333,17.7097666667,16.8812,27.1470666667,20.7121644445,15.2047666667,23.1854666667
824.49,19.5012666667,39.8988,17.1644,34.017388979,18.1733333333,17.9452333333,17.1014,27.3182,20.7771288889,15.3667333333,23.4334666667
824.79,20.0072666666,40.3370666667,17.9293333333,34.4133428668,18.6788666667,18.4578666667,17.6581333333,27.8023333333,21.1673244445,15.9218666667,24.028
825.09,19.8961333333,40.2635333333,17.9168333333,34.2329222448,18.6102,18.5849333333,17.6092,27.9685333333,20.9979155556,16.0196333333,23.8685
825.39,20.0769333333,40.356,18.2742666667,34.2724820825,19.049,19.0502666667,17.9583333333,28.1417333333,21.1890177778,16.4986333333,24.1337
825.70,20.1138,40.2425333333,18.4368333333,34.1808492901,19.1883333333,19.2481333333,18.272,28.0892666667,21.2027288889,16.5769,24.0821666667
826.00,20.5994666667,40.6089333333,18.8072,34.3732327924,19.6721333333,19.5441333333,18.5231333333,28.2528666667,21.3409511111,16.8929333333,24.2732666667
826.30,20.8189333333,40.5054,18.8724,34.38421643,19.8113333333,19.4465666667,18.6436666667,28.4933333333,21.4258488889,16.9818333333,24.4882
826.61,21.0877333333,40.4383333333,19.0696333333,34.4983254902,20.0519333333,19.5569,18.7854,28.3258666667,21.3710888889,17.0661,24.7199
826.91,21.4210666667,40.8209333333,19.3817333333,34.7499260987,20.3692,19.8449,19.0108,28.4866,21.5362844444,17.1793,24.8912666667
827.21,21.3705333333,40.7884,19.6009,34.7011350913,20.3392666667,19.6058,18.8690666666,28.5296,21.4579511111,17.3686666667,24.7903
827.51,20.9644666667,40.671,19.2901666667,34.4222762677,20.1786666667,19.388,18.5061333333,28.4573333333,21.14368,17.1252666667,24.5421333333
827.82,20.1901333333,40.1104666667,18.6186,33.9019860717,19.5678666667,18.6791333333,17.9425333333,27.8803333333,20.5737733333,16.587,23.7447666667
828.12,19.9235333333,40.2367333333,18.3224666667,33.8236271129,19.337,18.4026666667,17.7740666667,27.949,20.3855733333,16.4826,23.4991
828.42,20.0764,40.666,18.8211666667,34.1401782961,19.6020666667,18.6125333333,18.0712,27.9871333333,20.6515155555,16.7299666667,23.674
828.72,20.2130666667,41.0448,19.2236,34.3328546991,19.7214666667,18.8157333333,18.3732,28.1337333333,20.8390933333,16.7670333333,23.9439
829.02,20.2587333333,41.6108,19.5404333333,34.7257578093,19.8974,19.2458,18.3802,28.639,20.8621466667,16.9948,24.4155
829.33,19.9026,41.6656,19.4496666667,34.5069484787,19.9221333333,18.997,18.4027333333,28.7071333333,20.839,16.9004,24.4948333333
829.63,19.8596,42.2042,19.6783666667,34.6979441515,20.1782,19.1626333333,18.9626666667,28.7088666667,21.02216,17.0286666667,24.8488
829.93,19.5114666667,42.5202,19.8601333333,34.3951383367,19.9046,18.9544333333,18.7906,28.7338,21.0668711111,17.1789666666,24.7185333333
830.23,19.131,41.7250666667,19.6012666667,33.9622991886,19.1504666666,18.33,18.1712666667,28.3269333333,20.4133333333,16.9651333333,24.3061666667
830.54,19.4136666667,42.2686666667,20.2651666667,34.2008016227,19.8742666667,19.2529666667,18.5549333333,28.9702666667,20.7952933333,17.5044666667,24.9668333333
830.84,19.8610666667,42.4734,21.0682333333,34.8281861393,20.4756666667,19.8024666667,19.0122,28.7084,21.2037022222,18.2437,25.5544
831.14,21.1610666667,42.809,22.9101666667,35.9935735632,21.8501333333,21.2322666667,19.6928,29.4907333333,22.1198444444,19.3521,26.6440666667
831.44,20.4702666667,41.9036666667,22.1761666667,35.0016772143,21.0675333333,20.1940666667,18.4473333333,28.2269333333,21.2745066667,18.5032,25.6402
831.74,20.5739333333,41.5011333333,22.0898666667,34.7390003381,20.9050666667,19.8749333333,18.3003333333,28.3003333333,21.0714266667,18.2081666667,25.7248
832.04,20.0799333333,41.2214,20.8687333333,34.7974515213,20.3489333333,19.1020666667,17.6155333333,27.968,20.4992755556,17.7390666667,25.0163
832.35,19.8895333333,41.2766666667,20.9038666667,34.7250191346,20.2138666667,18.7095666667,17.4672666667,27.8812666667,20.8432977778,17.7951,24.6997
832.65,19.8106666667,41.6781333333,20.9402666667,34.7001271805,19.8956,18.5699333333,17.3947333333,27.757,20.8997555555,17.9921666667,24.4794
832.95,20.2820666667,42.0546,21.2878,35.0877601758,20.2453333333,19.1565333333,17.3686666667,28.3533333333,21.43744,18.3254666667,24.6642
833.25,20.6514,42.1947333333,20.9448,35.6387361731,20.4165333333,19.6978333333,17.418,28.6972,21.5407066667,18.1395666667,24.8092
833.55,19.8507333333,41.8776666667,19.5634333333,35.086835497,19.6957333333,18.8029333333,16.5488666667,27.9760666667,20.9947866667,16.9766666667,23.7238333333
833.85,19.5940666667,41.2956,18.7268,34.8765204192,19.0436666667,18.0066333333,16.2246,27.3173333333,20.75112,16.1801333333,23.2248666667
834.16,19.2648,41.2017333333,18.2441666667,34.6161547667,18.6502666667,17.4348333333,16.1261333333,27.2316666666,20.5746,15.8873,22.8585333333
834.46,19.4904,41.2175333333,18.112,34.0302200135,18.6431333333,17.4390666667,16.3152666666,27.4496666667,20.8188,15.9962666667,22.9230666667
834.76,19.625,41.3584,18.4866666667,34.119464503,19.1143333333,17.9268333333,16.6528,27.7370666667,20.9841111111,16.2969666667,23.2408333333
835.06,18.4135333333,40.6414,17.1870666667,33.1732435429,18.211,16.9959666667,15.6455333333,26.6949333333,20.0501644444,15.1842333333,22.1069333333
835.36,18.5718666667,40.9890666667,17.7408333333,33.4238949966,18.7122666667,17.6910333333,15.8033333334,27.0881333333,20.5107644444,15.3438666667,22.3206666667
835.66,18.3268666667,40.3994666667,17.2128333333,33.1111741041,18.3956666667,17.3908,15.4369333333,26.6916,19.8510888889,14.5536666667,22.0224333333
835.96,18.1466,40.3734666666,16.7752,33.4004540906,18.5336,17.7802,15.241,26.9992666667,19.6550622222,13.9239666667,21.9652333333
836.26,17.2316,40.5688666666,16.185,33.2829535497,17.9598666667,17.2884333333,14.6908666667,26.2191333333,19.0095555556,13.193,21.1034666667
836.57,16.7124,40.6394,16.0234666667,32.8884738337,17.7583333333,16.9407666667,14.537,25.7452,19.0126355556,13.0468,21.0419
836.87,16.2048,40.788,16.5804666667,32.931999121,18.3243333333,17.2826333333,14.864,26.3858666667,19.2995022222,13.6321666667,21.5715
837.17,15.98,41.1328666667,17.2128333333,32.3625121704,18.4761333333,18.2255666667,14.9974666667,26.6468,18.7889377778,13.7193,20.5063333333
