wavelength,Back_SpoIntm,Belly_SpoIntm,Breast_SpoIntm,Crissum_SpoIntm,Crown_SpoIntm,DorTail_SpoIntm,Rump_SpoIntm,Throat_SpoIntm,WingTip_SpoIntm
625.61,11.9651666667,37.5833333333,17.7080833334,26.8026666667,9.19808333333,11.9816666666,13.42325,18.6308333334,12.6651666667
625.95,11.9918333333,37.6170833333,17.6969166667,26.8278333333,9.22216666667,12.01125,13.48275,18.654,12.6795833333
626.28,12.1111666667,37.7308333333,17.8251666667,26.91275,9.328,12.1093333333,13.6379166666,18.7381666667,12.7709166667
626.61,12.1213333333,37.7230833333,17.818,26.91325,9.37183333334,12.1296666666,13.64525,18.731,12.8199166667
626.94,12.1859166666,37.7411666667,17.8325833333,26.9448333333,9.43666666667,12.2183333333,13.7321666667,18.7534166667,12.8715
627.28,12.29425,37.8954166667,17.9265833333,27.0519166667,9.59250000001,12.338,13.8405,18.8635,13.0171666666
627.61,12.3946666667,37.92225,17.9600833333,27.1043333333,9.66099999999,12.40525,13.8869166667,18.89125,13.0785
627.94,12.5229166667,38.04975,18.06725,27.2111666667,9.77891666668,12.5026666667,13.9565833334,18.9629166667,13.1910833333
628.27,12.549,38.1628333333,18.1141666667,27.2870833334,9.84083333334,12.5668333333,13.9370833333,19.0305,13.22475
628.61,12.5925833333,38.2940833333,18.1356666667,27.3325833333,9.86241666667,12.5980833333,13.9499166667,19.0919166667,13.28675
628.94,12.72775,38.41225,18.2,27.4384166666,9.97716666667,12.7123333333,14.0213333333,19.1794166667,13.39425
629.27,12.72675,38.3853333333,18.1349166666,27.4355833333,9.91583333335,12.6570833333,14.0133333333,19.1376666666,13.352
629.60,12.78775,38.50525,18.1811666667,27.519,9.99241666668,12.7604166667,14.0384166667,19.217,13.4135833334
629.94,12.6719166667,38.4814166667,18.0616666667,27.4614166667,9.88616666666,12.6939166667,13.9064166666,19.1516666667,13.33925
630.27,12.6491666667,38.4955833333,18.0264166667,27.4163333333,9.76291666665,12.656,13.8155833333,19.0783333333,13.2645833334
630.60,12.5448333333,38.4839166666,17.9760833334,27.3923333334,9.73833333333,12.57225,13.7325,19.0695833333,13.2219166667
630.93,12.5321666666,38.463,17.9290833333,27.3406666667,9.64941666668,12.5291666667,13.6855833333,19.0249166667,13.21725
631.26,12.4724166667,38.46275,17.8758333333,27.3289166667,9.54708333333,12.4840833334,13.63425,19.005,13.1798333333
631.60,12.3995,38.5055,17.7726666667,27.26375,9.43633333334,12.4495,13.54625,18.9915,13.0808333333
631.93,12.2626666667,38.3498333333,17.6018333333,27.0905833333,9.24091666668,12.2894166667,13.4055833333,18.8459166667,12.9169166667
632.26,12.1056666667,38.19725,17.4766666667,27.0074166667,9.11491666667,12.1630833334,13.2874166666,18.7360833333,12.761
632.59,12.0015833334,38.1200833333,17.444,26.9663333333,9.06358333333,12.0751666667,13.1874166667,18.6871666667,12.6900833333
632.92,12.0005833333,38.1053333334,17.43775,26.9394166667,9.10675000001,12.1203333333,13.1381666667,18.7024166666,12.7425
633.26,11.9469166667,37.9973333333,17.3478333333,26.8391666667,9.0435,12.0176666667,13.0780833333,18.5928333334,12.7128333333
633.59,11.9918333333,37.9805833333,17.3548333334,26.8331666667,9.0475,12.0271666667,13.1446666667,18.5916666667,12.7766666666
633.92,11.9459166667,37.8334166667,17.2971666667,26.7851666666,9.0205,11.99375,13.1875833333,18.5563333333,12.703
634.25,12.08275,37.9488333333,17.4228333333,26.9104166667,9.10058333333,12.1608333333,13.3135,18.7095833333,12.8399166667
634.58,12.0496666667,37.9190833334,17.4645833333,26.9719166666,9.13608333333,12.2048333333,13.3153333334,18.7301666667,12.8356666667
634.91,12.0554166667,37.92375,17.4780833333,26.93075,9.151,12.20925,13.26625,18.7089166667,12.86125
635.25,12.0144166667,37.9116666667,17.5096666667,26.979,9.15933333333,12.2489166667,13.31825,18.7460833334,12.8963333333
635.58,12.09125,37.9891666667,17.6245,27.11175,9.29366666667,12.42825,13.42125,18.8171666666,13.036
635.91,12.2363333334,38.06725,17.7463333333,27.1668333333,9.39458333333,12.5926666667,13.5495,18.8735,13.18825
636.24,12.2836666667,38.1126666667,17.7729166667,27.1784166667,9.37341666667,12.6629166667,13.5856666667,18.8908333333,13.28725
636.57,12.356,38.1903333333,17.7955833333,27.2494166667,9.36508333332,12.7053333333,13.6768333333,18.9495,13.3116666666
636.90,12.3345833333,38.127,17.8031666667,27.2519166666,9.27624999999,12.6969166667,13.6330833333,18.9423333333,13.2739166666
637.23,12.3445,38.19025,17.8688333333,27.308,9.25016666666,12.77175,13.6264166667,18.9720833333,13.2924166667
637.56,12.418,38.3429166667,17.99775,27.4195833333,9.35858333333,12.9268333334,13.6803333333,19.0645,13.4241666666
637.90,12.3456666667,38.2528333333,17.8620833333,27.2904166666,9.19291666666,12.81525,13.5239166667,18.8929166667,13.2484166667
638.23,12.4075,38.2335,17.8660833333,27.2578333333,9.24291666668,12.8399166667,13.5788333333,18.9024166667,13.2891666667
638.56,12.52425,38.3241666667,17.941,27.36175,9.37408333333,12.9548333333,13.7498333333,19.0435,13.3476666667
638.89,12.5388333333,38.14975,17.9350833333,27.23925,9.31916666668,12.8759166667,13.7,18.9625833333,13.3354166667
639.22,12.4650833333,38.0429166667,17.8761666667,27.1193333333,9.22416666666,12.7319166667,13.6640833333,18.8493333333,13.20475
639.55,12.4510833333,38.0383333333,17.8970833334,27.1406666666,9.22608333334,12.6775,13.6331666667,18.8856666666,13.1591666667
639.88,12.3499166667,37.8915,17.75775,27.0484166667,9.20541666667,12.5884166667,13.56425,18.7648333333,13.0070833333
640.21,12.1930833333,37.7585,17.72075,26.94425,9.17716666667,12.5538333333,13.4321666667,18.6366666667,12.8869166666
640.54,12.2263333334,37.8323333334,17.7991666667,26.9844166667,9.25866666667,12.6404166667,13.5150833333,18.7366666667,12.93975
640.87,12.1765,37.7580833333,17.70625,26.9115,9.2635,12.5671666667,13.4260833334,18.6968333333,12.8425833333
641.20,12.12675,37.7099166667,17.57975,26.8689166667,9.13391666667,12.4674166667,13.4373333333,18.6073333333,12.7628333333
641.53,12.0551666666,37.6165833334,17.4959166667,26.7833333334,9.1125,12.3824166667,13.3784166667,18.57575,12.7168333333
641.87,12.03825,37.7025,17.4735833333,26.8431666666,9.06375,12.3811666666,13.39375,18.5379166666,12.7076666667
642.20,11.8539166667,37.6075,17.36825,26.7275,8.90116666667,12.19525,13.2075833333,18.3305,12.6116666667
642.53,11.842,37.75925,17.3798333333,26.7953333333,8.94866666667,12.26175,13.24625,18.397,12.6361666667
642.86,11.8115833333,37.8676666667,17.33175,26.7900833334,8.94416666667,12.23975,13.23625,18.4398333333,12.6656666667
643.19,11.876,37.9704166667,17.3536666666,26.821,9.04491666667,12.32175,13.3610833333,18.4705,12.7675833333
643.52,11.9968333333,38.107,17.5473333333,27.00375,9.14683333333,12.4844166667,13.5465833334,18.6008333333,12.9365833333
643.85,12.1170833333,38.1435,17.54625,26.9756666666,9.15725,12.5074166667,13.6819166667,18.6669166667,13.0394166666
644.18,12.1451666666,38.1389166667,17.52925,26.9811666667,9.1325,12.5096666667,13.68425,18.59725,13.04425
644.51,12.1453333333,38.1980833333,17.5780833334,27.0505833333,9.12391666667,12.5243333334,13.7380833333,18.59325,13.0933333333
644.84,12.1184166667,38.21825,17.6019166667,27.103,9.17225,12.507,13.6608333334,18.5996666666,13.1206666666
645.17,12.2239166667,38.3035,17.7549166667,27.1398333333,9.28625,12.65275,13.8244166667,18.71975,13.2094166667
645.50,12.2180833334,38.2778333334,17.8220833333,27.1076666667,9.24133333333,12.6126666667,13.82125,18.7776666667,13.1930833333
645.83,12.3019166666,38.4015,17.9268333333,27.247,9.3395,12.8013333333,13.9865833333,18.9155833333,13.3114166667
646.16,12.3643333333,38.3779166667,18.01325,27.3285,9.43691666666,12.8505833333,13.9735833333,18.9475833333,13.3909166666
646.49,12.4891666667,38.4295,18.1000833333,27.4291666667,9.478,12.9571666667,14.02575,19.0155,13.4785
646.82,12.4966666667,38.2760833333,18.0551666667,27.4195,9.40966666667,12.8760833333,13.9600833333,19.02425,13.3929166667
647.15,12.3988333333,38.1556666666,17.9055,27.2114166666,9.29833333333,12.7714166666,13.7925,18.9300833333,13.2368333333
647.48,12.4711666667,38.2669166666,18.0761666667,27.3345833333,9.41483333333,12.8534166667,13.8024166667,18.9598333333,13.3204166667
647.81,12.2754166667,38.144,17.9459166667,27.1966666667,9.25724999999,12.6755,13.6363333334,18.8363333333,13.1875
648.14,12.2295,38.07025,17.8525833333,27.0816666667,9.22375,12.6335,13.5793333334,18.8199166667,13.1178333333
648.47,12.2739166667,38.1231666667,17.925,27.0135,9.27249999999,12.65575,13.61325,18.8825,13.1188333333
648.80,12.1641666667,38.0593333333,17.9024166667,27.0228333333,9.18883333333,12.5001666666,13.5098333333,18.8211666667,13.0765833333
649.13,12.13825,37.9843333333,17.8455833333,26.9035,9.1075,12.43675,13.462,18.7569166666,13.01425
649.46,12.1700833333,37.9989166667,17.8778333333,26.8365,9.04758333333,12.4154166667,13.405,18.71075,12.9508333333
649.79,12.1829166667,37.9495,17.8665,26.80725,9.00575,12.39325,13.4286666667,18.6618333333,12.8864166666
650.11,12.1245833333,37.90625,17.8688333334,26.7839166667,8.9875,12.27025,13.4243333333,18.6260833333,12.8574166666
650.44,12.2281666667,38.1226666667,18.0793333333,26.9105,9.08708333333,12.3625833333,13.5086666667,18.6914166666,12.96825
650.77,12.3369166667,38.27,18.2439166667,27.0749166667,9.11666666666,12.4406666667,13.6513333333,18.7309166667,13.0989166667
651.10,12.2115,38.2274166667,18.13425,27.036,8.98408333333,12.3205833334,13.6063333333,18.68325,12.9961666667
651.43,12.336,38.3888333333,18.2724166666,27.2316666667,9.17108333333,12.4414166666,13.7415833334,18.87875,13.1596666667
651.76,12.49575,38.3998333333,18.4749166666,27.3649166667,9.33766666667,12.6376666667,13.8850833333,18.9766666667,13.343
652.09,12.73025,38.5141666667,18.7186666667,27.5210833333,9.53133333333,12.8286666667,14.1010833333,19.1846666666,13.5725
652.42,12.9598333333,38.6886666667,18.8933333334,27.7473333333,9.77274999999,13.08525,14.3125,19.3400833333,13.8170833333
652.75,12.9898333333,38.6528333334,18.9264166667,27.7671666666,9.83250000002,13.1038333333,14.2895833334,19.33625,13.8709166667
653.08,12.9563333334,38.5125833333,18.8980833333,27.7545833333,9.873,13.0535,14.29375,19.45,13.8679166667
653.41,13.05025,38.6705833334,18.9453333333,27.7996666667,9.97483333333,13.1996666667,14.3625,19.5914166667,13.99875
653.74,13.199,38.66475,19.0749166667,27.9198333333,10.1625,13.446,14.512,19.7000833333,14.19675
654.06,13.1335833333,38.6931666667,18.9923333333,27.8500833333,10.10825,13.4435,14.5175,19.7145,14.1388333334
654.39,13.2303333333,38.732,19.0885,27.9245833334,10.2514166667,13.5189166667,14.674,19.8845,14.3240833333
654.72,13.3179166667,38.7235,19.0919166667,27.9558333333,10.2701666667,13.536,14.6741666667,19.91875,14.3618333333
655.05,13.3836666667,38.7021666667,19.2015833333,27.95425,10.366,13.6389166666,14.7938333333,19.9303333333,14.4334166667
655.38,13.39925,38.7348333333,19.2380833333,27.9916666667,10.358,13.5485,14.8645833333,19.9351666667,14.4625833334
655.71,13.1558333333,38.5710833333,18.9656666667,27.7780833333,10.1331666667,13.3026666667,14.5986666667,19.71975,14.2385
656.04,12.9103333333,38.3904166667,18.7215,27.4833333333,9.86808333334,13.0140833333,14.3468333334,19.489,14.0309166667
656.37,12.93725,38.5283333333,18.72575,27.58175,9.91333333334,13.0535833333,14.42925,19.5580833333,14.0815
656.69,12.9898333333,38.6486666667,18.7445,27.6825,9.91441666668,13.0544166667,14.4390833334,19.5624166667,14.1379166667
657.02,12.8644166667,38.5374166667,18.6158333334,27.5861666667,9.77350000002,12.8396666667,14.288,19.4024166667,13.9760833333
657.35,12.8125833334,38.5694166666,18.6164166667,27.5265833334,9.69333333334,12.69175,14.1764166667,19.4145833333,13.8815
657.68,12.6635,38.3893333333,18.54725,27.4899166667,9.6095,12.5626666666,14.0435833333,19.2545833333,13.8281666667
658.01,12.5978333333,38.3376666667,18.4984166667,27.4356666667,9.55833333334,12.5153333333,13.98275,19.174,13.7308333334
658.34,12.61075,38.30725,18.5705833334,27.4203333333,9.64491666667,12.578,14.0275,19.2298333333,13.8041666666
658.66,12.4526666667,38.074,18.3378333333,27.1915,9.41925000001,12.3840833334,13.78725,19.0508333333,13.624
658.99,12.4585833333,38.0645,18.321,27.19425,9.41941666667,12.3924166666,13.7708333333,19.0724166666,13.6688333333
659.32,12.4750833333,38.1180833333,18.3501666667,27.2759166667,9.41066666667,12.3885,13.7645833333,19.0575,13.6558333333
659.65,12.5435,38.1734166667,18.3989166666,27.3991666667,9.48241666666,12.4515,13.831,19.1456666667,13.6850833334
659.98,12.5573333333,38.1265,18.3949166667,27.4111666667,9.51491666667,12.4915833333,13.76525,19.1445833333,13.6825833333
660.31,12.4741666667,38.02625,18.364,27.3450833333,9.46341666668,12.50675,13.7429166667,19.0766666667,13.6719166666
660.63,12.4828333333,38.0179166667,18.4241666667,27.3383333333,9.50791666666,12.56,13.7953333333,19.1115833333,13.7249166666
660.96,12.45375,37.9926666667,18.36075,27.3055,9.44841666667,12.61275,13.7879166667,19.107,13.6784166667
661.29,12.5801666667,38.0646666667,18.4666666667,27.4095833333,9.59916666666,12.7820833333,13.9051666667,19.2751666667,13.83775
661.62,12.71,38.1088333333,18.4835,27.4510833333,9.69383333332,12.8816666667,13.9404166667,19.347,13.9286666666
661.94,12.6596666667,38.1413333333,18.4370833333,27.4679166667,9.60475,12.8569166667,13.8935833333,19.3273333333,13.87275
662.27,12.7970833333,38.4005,18.549,27.6470833333,9.72641666665,12.96425,14.025,19.4446666667,13.97875
662.60,12.7515833334,38.4401666667,18.5308333333,27.57375,9.71066666666,12.9475,14.00825,19.4455833333,13.9385833333
662.93,12.8388333333,38.4319166667,18.5599166667,27.5969166667,9.81624999998,13.0735,14.16275,19.57725,14.07675
663.26,12.9335833334,38.4203333333,18.697,27.6839166666,9.90191666666,13.1805,14.2801666667,19.6695833333,14.15075
663.58,12.81475,38.36225,18.5725833333,27.62025,9.85241666666,13.097,14.2094166667,19.5754166666,14.0511666667
663.91,12.9841666666,38.4744166667,18.7215,27.77125,10.07325,13.2050833333,14.2610833333,19.7329166667,14.1806666666
664.24,13.084,38.53775,18.81325,27.8808333334,10.17575,13.3421666666,14.3405833334,19.86775,14.297
664.57,13.0303333333,38.3569166667,18.7586666667,27.9039166667,10.18175,13.2965833333,14.27675,19.78275,14.35725
664.89,13.0799166666,38.3174166667,18.769,27.8250833333,10.1804166667,13.3311666666,14.29525,19.8250833333,14.2940833333
665.22,12.9745,38.2535,18.7768333334,27.8759166666,10.1520833333,13.2739166667,14.21925,19.8024166667,14.23825
665.55,12.9848333333,38.10525,18.7518333333,27.8221666667,10.154,13.247,14.1711666667,19.70525,14.2295
665.87,13.0939166667,38.0700833333,18.83525,27.8738333333,10.29475,13.4036666667,14.25675,19.8210833333,14.3009166667
666.20,12.9915833333,38.02575,18.743,27.8889166667,10.2086666667,13.425,14.1188333333,19.7591666667,14.16825
666.53,12.92075,37.9486666667,18.7040833333,27.8639166666,10.2320833333,13.426,14.0675833333,19.6703333334,14.1518333333
666.86,12.8765833333,38.0668333333,18.58,27.8779166667,10.214,13.4385833333,13.984,19.616,14.1841666667
667.18,12.77825,38.009,18.553,27.7881666667,10.1434166667,13.3358333333,13.98825,19.6433333333,14.15425
667.51,12.5684166667,37.8921666666,18.3511666667,27.5945,9.959,13.1115,13.8345,19.4739166667,13.9103333333
667.84,12.3863333334,37.8273333333,18.1716666667,27.5356666667,9.80500000002,12.92525,13.69025,19.2756666667,13.7634166667
668.16,12.49325,38.1178333333,18.29525,27.6538333334,9.98208333333,13.0545833333,13.80975,19.3948333334,13.8195
668.49,12.3319166667,38.1429166667,18.12725,27.6174166667,9.90791666667,12.95575,13.67125,19.3436666666,13.7715
668.82,12.273,38.13375,18.0356666667,27.55575,9.91566666668,12.934,13.60625,19.3949166667,13.7326666667
669.14,12.2739166666,38.31125,17.9938333333,27.611,9.91325000001,12.9449166667,13.6011666667,19.51025,13.757
669.47,12.14725,38.2728333334,17.87875,27.5569166666,9.75600000001,12.727,13.4045833333,19.3705,13.6591666667
669.80,12.127,38.2295833333,17.817,27.51375,9.72566666666,12.6335,13.30625,19.32275,13.668
670.13,12.1984166667,38.4175,17.9418333334,27.6524166667,9.71300000001,12.6511666667,13.3256666667,19.4988333333,13.71075
670.45,12.21775,38.4628333333,18.0756666667,27.69825,9.79275,12.6895,13.4166666667,19.5816666667,13.6989166666
670.78,12.2833333333,38.5074166667,18.1246666667,27.7236666667,9.80958333334,12.8064166666,13.4124166667,19.6048333333,13.7403333333
671.10,12.5255833333,38.68925,18.3478333333,27.9578333333,9.93558333334,13.0629166667,13.6181666666,19.8449166667,14.0084166667
671.43,12.8223333333,38.9260833333,18.6485833333,28.1891666667,10.17175,13.3330833334,13.8796666667,20.2428333333,14.28025
671.76,12.862,38.8341666667,18.59125,28.16375,10.16275,13.384,13.9235,20.2389166666,14.3228333333
672.08,13.1065,38.8873333333,18.7184166667,28.2901666667,10.2855833334,13.5393333333,14.053,20.3065,14.5115833333
672.41,13.1335833333,38.888,18.7936666667,28.29925,10.28975,13.5676666667,14.1070833333,20.2849166667,14.5518333334
672.74,13.1259166667,38.81775,18.8603333333,28.26625,10.37475,13.62875,14.0976666667,20.2710833333,14.5544166666
673.06,13.1739166667,38.8349166667,18.8648333333,28.1984166667,10.4061666666,13.7025833334,14.1769166666,20.2955833333,14.5788333333
673.39,13.1480833333,38.8496666667,18.859,28.2089166667,10.3941666667,13.7206666667,14.1825,20.2593333333,14.5401666667
673.72,13.0910833333,38.6610833333,18.6845833333,28.0645833333,10.2745,13.6500833334,14.0268333333,20.0846666667,14.4200833333
674.04,13.1310833334,38.64575,18.6436666666,27.9826666667,10.2678333333,13.7333333333,13.9940833333,20.1005833333,14.43725
674.37,13.1935833333,38.6299166667,18.6235833333,28.0408333333,10.2725,13.7759166667,13.9689166667,20.0876666666,14.4549166666
674.69,12.9319166667,38.3330833333,18.2348333334,27.7395833333,10.0395,13.489,13.6431666667,19.7963333333,14.19025
675.02,12.6506666667,38.0968333333,17.9280833333,27.4674166666,9.72450000001,13.2364166667,13.3205833334,19.3869166667,13.8730833333
675.35,12.48625,37.9345,17.7884166667,27.3378333333,9.519,13.0465,13.0491666667,19.2424166667,13.6191666667
675.67,12.22975,37.8061666667,17.5793333333,27.2011666666,9.35658333332,12.8118333334,12.8601666667,19.0588333333,13.3869166667
676.00,12.2671666667,37.8360833334,17.5330833333,27.117,9.32358333333,12.7383333333,12.821,19.0055,13.3966666667
676.32,12.3476666667,37.9326666667,17.4921666667,27.2305833333,9.31333333332,12.7070833333,12.9285,19.01625,13.4395833334
676.65,12.3255,37.98675,17.6521666667,27.3795,9.38108333333,12.7595833333,13.0879166666,19.13675,13.53975
676.97,12.44475,38.0706666667,17.7283333333,27.4744166667,9.47358333334,12.7690833333,13.2036666667,19.2805833334,13.649
677.30,12.4543333333,38.19575,17.82275,27.45475,9.47375,12.7798333333,13.3175,19.3411666667,13.6665833333
677.63,12.4336666667,38.1515833333,17.7984166666,27.4348333333,9.43816666666,12.6896666666,13.3378333333,19.2816666667,13.6710833333
