wavelength,Back_PooMelf,Belly_PooMelf,Breast_PooMelf,Crissum_PooMelf,Crown_PooMelf,DorTail_PooMelf,Patch10_PooMelf,Rump_PooMelf,Throat_PooMelf,WingTip_PooMelf
702.24,17.1099888889,56.6891666667,50.6856666667,45.2519333333,11.5760666667,14.7708511111,44.5867333333,20.9729333334,53.2159333333,18.2157
702.56,17.1577666667,56.5389333333,50.4882666667,45.1718,11.6580666667,14.8751155556,44.4513333333,21.063,53.0272,18.1550666667
702.88,17.2565333333,56.6256666667,50.612,45.3216666667,11.7047333333,15.0723933333,44.6066,21.1898,53.1109333333,18.1743333333
703.20,17.0677888889,56.6605,50.6294,45.3246666666,11.5158,15.0294377778,44.6153333333,21.0310666667,53.0071333333,18.0401333333
703.52,16.8715222222,56.4209333333,50.3132666667,45.1761333333,11.3576,14.8886977778,44.4995333333,20.8104,52.8276,17.7723
703.85,16.6571222222,56.4133333333,50.2382666667,45.1109333333,11.223,14.75426,44.3252,20.6141333333,52.913,17.5311
704.17,16.5581111111,55.9531333333,49.9975333333,44.8914666667,11.218,14.6472577778,44.1516,20.4176666667,52.4770666667,17.4052333333
704.49,16.5509444445,55.9707,49.9796666667,45.037,11.3308,14.6609933333,44.1955333333,20.4932666667,52.6412666667,17.5124333333
704.81,16.4703888889,55.8006333333,49.8992666667,45.0431333333,11.2542,14.7103355556,44.0959333333,20.4276,52.6419333333,17.5366
705.13,16.3840555556,55.6558333333,49.6235333333,45.0032,11.1324,14.66692,43.9825333333,20.3336666667,52.6233333333,17.4918
705.45,16.2727111111,55.5080666667,49.4627333333,44.9618666667,11.1626666667,14.6179022222,43.9267333333,20.2632666667,52.5119333333,17.3644
705.78,16.2577888889,55.7509,49.6371333333,45.2321333333,11.1564,14.6282666667,44.1795333333,20.2025333333,52.7206666667,17.5557666667
706.10,16.2847777778,55.9988333333,50.0176,45.4896,11.2513333333,14.6876044444,44.3024,20.2871333333,53.1096,17.6492666667
706.42,16.3022111111,55.4713666667,49.7582,45.1988666667,11.2276,14.5996577778,44.0704,20.1806,52.7732666667,17.5422
706.74,16.4656666667,55.7642333333,49.9636,45.4821333333,11.3764,14.7747577778,44.3902,20.4663333333,52.8452666667,17.6064666667
707.06,16.6018333334,55.9814333333,50.1268666667,45.6556666667,11.6082,14.9401422222,44.486,20.5756,52.9406666667,17.8245
707.38,16.6106333333,55.7385,49.9596666667,45.5287333333,11.6031333333,14.92152,44.3329333333,20.5265333333,52.7431333333,17.8179333333
707.70,16.9927666667,56.0021666667,50.0422666667,45.6628666667,11.9798666667,15.2510422222,44.5047333333,20.9436,52.9770666667,18.1534666667
708.03,16.9500555556,55.7293,49.9782,45.497,11.9178666667,15.1887622222,44.3565333333,20.9253333333,52.6911333333,18.1615333333
708.35,16.9292555556,55.5424,49.7180666667,45.2148666667,11.928,15.1640977778,44.2111333333,20.8784,52.4370666667,18.0484
708.67,17.1386666667,55.6613666667,49.9329333333,45.3482666667,12.0789333333,15.3710266667,44.3733333333,21.1234,52.5856,18.2351
708.99,17.4478888889,55.8925666667,50.2622666667,45.6254666667,12.3096,15.66576,44.6557333333,21.4278,52.6566,18.5704333333
709.31,17.5097333333,55.7329,50.0390666667,45.4038666667,12.3894666666,15.7178688889,44.4834,21.5314666667,52.3614,18.5812333333
709.63,17.7002888889,55.8344333333,50.0762666667,45.4794,12.4863333333,15.8666555556,44.6714666667,21.7031333333,52.3963333333,18.808
709.95,17.9049666666,56.4368333333,50.365,45.6570666667,12.7074,16.0052311111,44.8012666667,21.9244666666,52.6888,19.0431
710.27,18.0998888889,56.5270333333,50.5326666667,45.8205333333,13.0076666667,16.1913755556,44.9068,22.0751333333,52.7050666667,19.3609
710.59,17.8130333333,56.1848666667,50.261,45.4952,12.5390666667,15.8886777778,44.4684666667,21.7270666667,52.3942666667,19.0178333333
710.91,17.9157222222,56.3254333333,50.3242,45.5278666666,12.5802666667,15.9120555555,44.4614666667,21.6888666667,52.4081333333,19.1607
711.24,17.7192,56.4396333333,50.3802,45.6068666667,12.3045333333,15.71418,44.4634666667,21.4176,52.458,19.0449
711.56,17.8470666667,56.7111,50.5342666667,45.7922,12.4434666667,15.9204533333,44.6194,21.5083333333,52.7258,19.1231666667
711.88,17.9011555556,57.0169333333,50.7070666667,46.0049333333,12.4374666667,15.9145577778,44.6662,21.5825333333,52.8559333333,19.1768666667
712.20,17.9449111111,57.0646,50.7239333333,46.1086,12.4906,15.9795955556,44.6513333333,21.6181333333,52.8158,19.1298666667
712.52,17.6880666667,56.6996333333,50.25,45.7120666667,12.2361333333,15.72526,44.306,21.3214,52.5542666667,18.7655
712.84,17.6139666667,56.5494333333,50.1896,45.6994666667,12.1569333333,15.5824088889,44.1282666667,21.1558666667,52.3803333333,18.7126
713.16,17.4565333333,56.3303333333,50.0819333333,45.6196666667,12.0023333333,15.3024644444,43.9445333333,20.8920666666,52.3513333333,18.4636
713.48,17.3719666667,56.2777,50.0459333333,45.748,11.9894,15.28806,43.9736,20.8618666667,52.5237333333,18.4013333333
713.80,17.1771,56.2295,49.8083333333,45.4472666666,11.7165333333,15.1392577778,43.7135333333,20.6286666667,52.5257333333,18.1512666667
714.12,17.1864111111,56.2678666667,49.8978,45.5880666667,11.9358666667,15.1439533333,43.9466,20.6583333333,52.6036,18.1801
714.44,17.1974111111,56.1628666667,49.7911333333,45.5188,11.8659333333,15.1813066667,43.9325333333,20.7162666667,52.5489333333,18.1473666667
714.76,17.1444,56.0913,49.6408,45.3578666667,11.8446666667,15.0725666667,43.8202,20.712,52.5378,18.0771333333
715.08,16.9429666667,56.0051333333,49.6142,45.2658666667,11.6298,14.8042511111,43.8426666667,20.599,52.5110666667,17.9930333333
715.40,17.0723222222,56.0106,49.6556,45.4189333333,11.8857333333,14.8643066667,44.0809333333,20.6778,52.7429333333,18.2046333333
715.72,17.0189777778,55.9340666667,49.6339333333,45.2796666667,11.8072666667,14.8362911111,44.0476,20.6278666667,52.9228,18.2781666667
716.04,17.2697222222,56.3098666667,50.0591333333,45.5774666667,12.0256666667,15.0853711111,44.3734666667,20.8886666667,53.3238,18.6219
716.36,17.2122333333,56.2133666667,50.0565333334,45.4945333333,12.0237333333,14.9603755555,44.4308,20.9408666667,53.4416,18.6378333333
716.68,17.2805111111,56.3135333333,50.0672666667,45.5265333333,12.1467333333,15.0978377778,44.4228666667,21.1468666666,53.2652666667,18.7899666667
717.00,17.4420111111,56.2388333333,50.1583333333,45.5585333333,12.3168,15.2035088889,44.5049333333,21.2910666667,53.1724666667,18.9607
717.32,17.4643333333,55.9728666667,49.9378,45.4467333333,12.3724666667,15.1172444445,44.4964,21.3892,52.9964,18.9900666667
717.64,17.6652333333,56.1213666667,49.9886,45.7054666666,12.4093333333,15.24504,44.5206,21.5908666667,53.3653333333,19.2338333333
717.96,17.6525,56.2211666667,50.1672666666,45.8628666667,12.5876,15.3212733333,44.8354666667,21.7620666667,53.5115333333,19.4162
718.28,17.8175111111,56.1556,50.2136666667,45.9326666666,12.7202666667,15.5377533333,44.842,21.9119333333,53.6100666667,19.7566666667
718.60,17.9980777778,56.2694,50.1911333333,45.9537333333,12.8618666667,15.6726888889,44.8152,22.0264666667,53.7708,19.8232333333
718.92,18.0107444444,56.0032666667,50.2506,45.8196666667,12.8303333333,15.5570488889,44.7476,22.0358,53.7004666667,19.6648333333
719.24,17.9145777778,56.0504333333,50.1881333334,45.7968666667,12.81,15.3890622222,44.7358,21.8176,53.5522666667,19.5043333333
719.56,17.6879,55.7584666667,49.9767333333,45.6886,12.6048,15.1172044444,44.5276666667,21.5606,53.2033333333,19.3647666667
719.88,18.0567777778,56.2502666667,50.3182,46.0324,12.9632,15.6355755555,44.821,21.8682,53.5481333333,19.6911666667
720.20,17.9448222222,55.9822333333,50.222,45.7082666667,12.8583333333,15.6617266667,44.6454666667,21.6614666667,53.392,19.5135666667
720.52,17.7954777778,55.7121,49.903,45.3418,12.6288,15.3734422222,44.2996,21.4029333333,53.2195333333,19.2553666667
720.84,17.8147555556,55.7621333333,50.0074666667,45.4912,12.5866666667,15.4023822222,44.0704,21.2714666667,53.2224,19.248
721.16,17.7674666667,55.8091666667,49.9656,45.2006,12.6409333333,15.4748533333,44.0493333333,21.2047333333,52.8638,19.1671666667
721.48,17.8422222222,56.1014333333,50.2772,45.3919333333,12.7308666667,15.5691577778,44.1544,21.2225333333,53.0868,19.0178333333
721.79,17.5446666667,56.1549666667,50.278,45.1266666667,12.6141333333,15.3597555555,44.0569333333,20.9884,52.7665333333,18.4832333333
722.11,17.4391222222,55.9427333333,50.1216666667,44.9910666667,12.6494666667,15.3891155555,44.0438,20.9782666667,52.4814,18.4175666667
722.43,17.7703888889,56.7784666667,50.5816666667,45.5860666667,13.0804666667,16.0405977778,44.5030666667,21.4361333333,52.9442,18.9171
722.75,18.0306222222,56.7336333333,50.6329333333,45.5124,13.2930666667,16.2540311111,44.5840666667,21.6845333333,52.7896,19.1184
723.07,18.1585888889,56.8113,50.5824,45.5554666667,13.4184,16.4736866667,44.5004666667,21.8280666667,52.9637333333,19.1519666667
723.39,18.1871444444,56.7676,50.5112666667,45.6151333333,13.4098,16.3920466667,44.6173333333,21.9593333334,52.8257333333,19.0518
723.71,18.4789222222,57.1419666667,50.6846,46.0180666666,13.6735333333,16.5023911111,44.9391333333,22.241,52.962,19.3536333333
724.03,18.6948888889,57.4097333333,50.9044,46.3892,13.913,16.9140644444,45.1646666667,22.4267333333,53.0242666667,19.6075333333
724.35,18.7746666667,57.6501,50.9471333333,46.4344,14.0730666667,17.0178311111,45.5458,22.5124,52.9994,19.7621
724.67,19.0301444444,57.8323333333,51.1680666667,46.7362666666,14.3452666667,17.2190466667,45.7358666667,22.8848,53.2952,20.0101333333
724.98,19.2119,57.5219333333,50.8287333333,46.5340666667,14.4596,17.2990444444,45.4032,22.9428,53.0012666667,20.4038333333
725.30,19.2253,57.3786666667,50.8387333334,46.8258,14.3996,17.2712333333,45.406,22.9138666667,53.0354,20.5497
725.62,19.4452666667,57.6078,51.1675333333,47.1148666667,14.5831333334,17.4713822222,45.6122666667,23.038,53.2541333333,20.9060333333
725.94,18.8170666667,56.8115,50.3748,46.3617333333,13.8606666666,16.7505355556,44.9105333333,22.2592,52.5318,20.2438333333
726.26,19.1230777778,57.4378333333,50.906,46.9710666667,14.1750666667,17.08954,45.4748666667,22.7797333333,53.2573333333,20.6404666667
726.58,18.8501666667,57.4420333333,50.9932666667,46.9376,13.8604666667,16.7286355556,45.3827333333,22.5006,53.123,20.3569
726.90,18.4836666667,57.0626333333,50.7403333333,46.6407333333,13.4861333334,16.3845511111,44.9666666667,22.0959333333,52.9826,19.9925333333
727.21,18.2923666667,57.1321333333,50.6832666667,46.5962,13.3462,16.3559888889,44.9584666667,22.0114666667,53.1732,19.7972333333
727.53,18.1902444444,57.1059,50.7034666667,46.5942,13.2481333333,16.0305711111,44.8144666667,21.8265333333,53.2012,19.6272
727.85,17.8364222222,56.7694,50.4431333333,46.4186666666,12.8816,15.6332333333,44.4380666667,21.5924666667,52.9836666667,19.2809333333
728.17,17.8663222222,56.8922666667,50.5222,46.5564666667,12.77,15.612,44.6075333333,21.4785333333,53.0896,19.3769666667
728.49,17.5543333333,57.0006333333,50.5338,46.5369333333,12.3611333333,15.2938133333,44.7840666667,21.1614666667,53.21,19.0460333333
728.80,17.5572111111,56.7172333333,50.2866666667,46.22,12.3071333333,15.2426977778,44.5258666667,21.1126,52.895,18.976
729.12,17.2210222222,56.2817,49.7680666667,45.6909333333,11.7888666667,14.7610977778,44.1759333333,20.7030666667,52.3533333333,18.381
729.44,17.3944777778,56.4170333333,49.8986666667,45.8393333333,11.7955333333,14.9193333333,44.0865333333,20.8104,52.4683333333,18.5417666667
729.76,16.9618666667,56.1560333333,49.5782,45.7247333333,11.2718666667,14.5053844444,43.6778666667,20.3905333333,52.0864,18.1494
730.08,17.3349666667,56.2645666667,49.68,45.9372,11.6354,14.9808377778,44.2392666667,20.823,52.2878666667,18.6253666667
730.39,17.5375777778,56.5763333333,49.946,46.2495333334,11.7994,15.2527244444,44.7031333333,21.0232666667,52.5072666667,18.9590666667
730.71,17.5686888889,56.5165,50.15,46.4706666667,11.7178,15.1145066667,44.7092666667,20.9569333333,52.4099333333,19.0170666667
731.03,17.6133333333,56.4867666667,50.0536666667,46.3977333333,11.6708666667,15.2753111111,44.911,21.1042666667,52.2354,19.1315333333
731.35,17.9675888889,56.6717333333,50.4246,46.4222,12.0218666667,15.7706688889,45.1680666667,21.4514,52.5234,19.4830333333
731.67,17.8857111111,56.4875333333,50.3766666667,46.2141333333,11.9962666667,15.7055977778,45.0389333333,21.4455333333,52.4078,19.3981333333
731.98,17.8231666667,56.1540666667,50.2562666667,46.0992666667,12.0723333334,15.7561244445,44.8525333333,21.4622666667,52.1496666667,19.2882666667
732.30,18.0419666667,56.6789666667,50.621,46.531,12.2759333333,15.9118844445,45.2458,21.6568,52.7913333333,19.4856333333
732.62,18.2725777778,57.1034666667,51.002,46.8922666667,12.6252,16.2872088889,45.4762666667,21.9255333333,53.1077333333,19.8561666667
732.94,18.3815888889,57.2939666667,51.2512666667,47.0325333333,12.8462666667,16.40528,45.7593333333,22.1072666667,53.2372,20.0052
733.25,18.1636777778,56.9880333333,50.8574666667,46.7194666667,12.8255333333,16.2303222222,45.5794,21.8753333333,52.9940666667,19.8502333333
733.57,18.0843,56.8871333333,50.7318,46.6134,12.8922666667,16.1576355556,45.3735333333,21.7918666667,52.8923333333,19.7039666667
733.89,17.9612444445,56.7561,50.5135333333,46.3451333333,12.9600666666,16.1463177778,45.0594,21.7971333333,52.7077333333,19.8101666667
734.21,17.7554444444,56.5211666667,50.1028,46.0016666667,12.7449333333,16.0654311111,44.8645333333,21.7038666666,52.3642666667,19.5844666667
734.52,17.8802111111,57.0547666667,50.6807333333,46.3450666667,12.9418666667,16.1991644445,45.2919333333,21.845,52.8496666667,19.8796666667
734.84,18.1522888889,57.2432333333,50.7903333333,46.7194666667,13.1817333334,16.2577777778,45.5524,21.9917333334,53.1426,20.1160666667
735.16,18.2212333333,57.3711333333,50.9129333333,47.0036,13.1778,16.3128333333,45.8018666667,22.0784666667,53.3474666667,20.0576
735.48,18.7858888889,57.9173666667,51.3347333333,47.3545333334,13.468,16.8109311111,46.1856,22.5035333333,53.6771333333,20.5109
735.79,18.7746111111,57.6698666667,51.0762666667,47.1409333333,13.2700666667,16.6854155555,45.983,22.4176,53.1972666667,20.3442
736.11,18.9318111111,57.592,50.9622666667,47.229,13.3603333333,16.7062222222,45.9376,22.5479333333,53.3136,20.3363
736.43,18.9315666667,57.2323333333,50.7824,46.9993333333,13.3949333333,16.79504,45.6832666667,22.5730666667,53.2544666667,20.4237333333
736.74,19.4262444444,57.4285333333,51.3247333333,47.1292,13.7884,17.1374911111,45.9395333333,22.9140666667,53.2394666667,20.7519666667
737.06,19.5074555555,57.3774666667,51.3609333333,47.1107333333,13.5889333333,17.1411911111,45.6568666667,22.7713333333,53.0826666667,20.8373
737.38,19.1965,56.7064333333,51.0199333333,46.8358666667,13.1417333333,16.6370311111,45.2635333333,22.3258666667,52.7313333333,20.0709
737.69,19.416,56.6382333333,51.1302,46.9039333333,13.4372666667,16.8354555556,45.3732666667,22.463,52.9598,20.4155333333
738.01,19.1252555556,55.9834666667,50.4932666667,46.6275333333,13.3334,16.6542311111,44.9816,22.4356666667,52.4994,20.1618333333
738.33,18.6985111111,55.6763,50.2149333333,46.2636666667,12.832,16.2752866667,44.5606666667,22.0715333333,51.9696,19.5554
738.64,18.6100444444,55.6488666667,49.9729333333,45.8523333333,12.7716,16.0931666667,44.3439333333,21.9327333333,51.7366,19.4164
738.96,18.5207333333,55.5104333333,49.9384666667,45.9607333333,12.9127333333,15.8768222222,44.3960666667,21.8771333333,51.7812,19.5226666667
739.28,18.7451555556,55.7187,50.3122666667,46.2378,13.1772666666,16.25208,44.7559333333,22.1760666667,52.1286666667,19.8772333333
739.59,18.7234666667,55.7321666667,50.6190666667,46.2612666666,13.1106,16.2413911111,44.953,22.1663333333,52.2475333333,19.9249
739.91,18.5469555556,55.6018333333,50.3978,46.1153333334,13.0991333333,16.07332,45.0328,22.1626666667,51.9235333333,19.7545333333
740.23,17.9930888889,55.3372,49.8912666667,45.7504,12.4708666666,15.5426533333,44.4735333333,21.5868,51.7773333333,19.1976333333
740.54,17.7376333333,55.5736,49.8748,45.9284666667,12.4388,15.4145777778,44.5383333333,21.604,52.0658,18.8601666667
740.86,18.2973888889,56.2904666667,50.4712666667,46.466,12.9082666667,16.1296044444,44.8317333333,22.0224666667,52.4962666667,19.4995
741.18,18.0981666667,56.36,50.3777333333,46.2337333333,12.8170666667,16.0436244444,44.6201333333,21.8770666667,52.5266666667,19.2039
741.49,18.3015888889,56.9178666667,50.8548666667,46.4937333334,12.8558,16.2731022222,44.9018666667,21.9706,52.9931333333,19.2109
741.81,18.3088666667,56.6666666667,50.8818666667,46.4716,12.9571333333,16.3464177778,45.023,21.7996666666,53.2943333333,19.3284333333
742.12,18.0031555556,56.4386333333,50.7834,46.4372,12.6676666667,16.2029466667,44.8531333333,21.4960666666,53.1576666667,19.2053666667
742.44,17.7142555555,56.5396666667,50.8688,46.3319333333,12.4068666667,16.1970022222,44.6262666667,21.3938,53.2494666667,18.8587
742.76,17.4727,56.1968333333,50.5582,46.052,12.3560666667,15.9121155556,44.4656666667,21.1743333333,52.7504666667,18.6355666667
743.07,17.2889222222,56.0759,50.194,45.9436,12.1398666667,15.87974,44.2648,20.9876666666,52.6162,18.4333
743.39,17.9009666667,56.6846666667,50.8763333333,46.7083333333,12.6886,16.4737911111,44.7741333333,21.4467333333,53.3986666667,18.9095333333
743.70,18.3295555556,56.9108333333,51.2401333333,46.9972,13.2470666667,16.9291933333,45.1867333333,21.9503333333,53.8364666667,19.5188666667
744.02,18.2777111111,56.8169666667,51.2444,46.7027333333,13.1829333333,16.8097377778,45.1127333333,21.8125333333,53.8866,19.5897666667
744.34,17.7803111111,56.4887666667,50.6720666667,46.2014,12.8163333333,16.3175422222,44.9333333333,21.3504,53.5311333333,19.1803666667
744.65,18.3499888889,56.8273333333,51.0816,46.7186,13.2354666667,16.7217355555,45.4554,21.7839333333,53.7982666667,19.7768
744.97,18.3150777778,56.6269333333,50.6366666666,46.4677333333,13.2354,16.5512955556,45.0412,21.5304,53.4468,20.0536333333
745.28,18.5023555556,57.0402333333,51.0236666667,46.7932666667,13.1941333333,16.7324311111,45.1875333333,21.6920666667,53.6298666667,20.2469666667
745.60,18.8303666667,57.0505,51.2096666666,46.9100666666,13.6169333333,17.0796333333,45.2703333333,22.0064666667,54.0916666667,20.5626
745.91,18.8828222222,57.2728666667,51.1555333333,46.8523333333,13.6086,17.08006,45.3675333333,22.0262666666,54.1314666667,20.8198666667
746.23,18.5402555556,57.2412333333,50.9288666667,46.5823333333,13.1521333333,16.8122822222,44.7026,21.5238666667,54.2513333333,20.3763
746.55,18.1434222222,57.0672666667,50.7512666667,46.2128,12.8230666667,16.2256822222,44.2502666667,21.0828666667,53.8872666667,20.0377666667
746.86,17.2763888889,56.4981,50.2997333333,45.6952,11.9584,15.5289777778,43.6708,20.2617333333,53.573,19.5662
747.18,17.2776222222,56.5717,50.3735333333,45.8341333333,11.6778666667,15.4699133333,43.6625333333,20.2184666667,53.5864666667,19.2180666667
747.49,17.6445,56.4007666667,50.3499333333,45.9294,12.0018666666,15.6412288889,43.8514,20.5196666667,53.2805333333,19.4321666667
747.81,17.9055555556,56.8248333333,51.0036,46.2882666667,12.3902,15.9061,44.2594,20.8965333333,53.6931333333,19.91
748.12,17.4175777778,56.5086666667,50.5651333333,45.9204,11.8315333333,15.4771533333,43.7096666667,20.4242,53.5778,19.5958333333
748.44,17.6714555555,56.5634333333,50.8310666667,46.1464,12.1976666667,15.9248111111,43.9429333333,20.8802666667,53.8932,19.6154333333
748.75,17.2881111111,55.9695666667,50.1004666667,45.6682666667,12.0698666667,15.6416422222,43.2815333333,20.5418,53.4704,19.3638333333
749.07,17.5795333333,56.5721,50.5307333333,46.2090666667,12.3910666667,15.9966822222,43.7630666667,21.165,53.6291333333,19.8414
749.38,17.4901,55.9818666667,50.2373333333,46.0589333333,12.4020666667,15.9963288889,43.5556,21.0009333333,52.9765333333,19.4724333333
749.70,17.5486333334,56.1919666667,50.4355333333,46.3329333333,12.5080666667,16.1112422222,43.9812666667,21.2410666667,52.8477333333,19.5797333333
750.01,17.6816666667,56.0010333333,50.2416666667,46.253,12.5905333333,16.2616844445,43.898,21.3769333333,52.7477333333,19.5260666667
750.33,17.9779222222,56.3415333333,50.2302666667,46.2274,12.8998666667,16.5639577778,43.9309333333,21.6373333333,52.5357333333,19.4010333333
750.64,17.6797777778,55.8115333333,49.868,45.7454,12.8081333333,16.4169933333,43.594,21.4072,52.0462,19.2770666667
750.96,17.6624444445,55.6849333333,49.7771333333,45.5646,12.8515333333,16.5080422222,43.5168,21.2917333333,51.7313333333,19.4446
751.27,17.4572777778,55.4722333333,49.6134,45.5690666667,12.5632,16.1978488889,43.2834666667,21.1005333333,51.6539333333,19.0800666667
751.59,17.4274111111,55.5759666667,49.7188666667,45.6524,12.5908666667,16.0392844444,43.3301333333,21.1884,51.494,18.8725666667
751.90,17.2120333333,55.1838666667,49.565,45.4104666667,12.2672,15.6715244445,43.1527333333,20.8578666667,51.152,18.6704666667
752.22,17.1113222222,55.3574333333,49.6928666667,45.4716,12.0118,15.4634755556,43.6158666667,20.9512,51.1902666667,18.541
752.53,16.6599666667,54.8884,49.2247333333,45.1781333333,11.4014,14.8341622222,43.1101333333,20.1954666667,50.9117333333,17.6852
752.85,16.6795222222,54.7400333333,49.0838666667,44.9395333333,11.3989333333,14.6371911111,42.7698,20.2568666667,51.3214,17.7158333333
753.16,16.791,54.4983,48.9629333333,44.8174666667,11.3298666667,14.4894244444,42.7614666667,20.2495333333,51.4624,18.0859666667
753.47,17.0619666667,55.0978333333,49.5318666667,45.445,11.6588666667,14.8475622222,43.231,20.8217333333,52.0682666667,18.5954
753.79,16.8616222222,54.8226333333,49.2936666667,45.2194666667,11.3601333333,14.4288488889,43.0811333333,20.7407333334,51.7584666667,18.5075666667
754.10,16.7964,54.7475,48.8940666667,45.1994,11.2928666667,14.3132266667,43.0716666667,20.6885333333,51.8816666667,18.6028333333
754.42,16.2673333333,54.6403333333,48.712,45.0354666667,10.7033333333,13.7880777778,42.6678666667,20.3224,52.0214666667,18.0021333333
754.73,16.4099333333,54.6482666667,48.5278666667,44.8974666667,10.6813333333,13.8767822222,42.7502666667,20.2699333333,52.0914,17.9800333333
755.05,16.3739,54.6062666667,48.4422,44.6619333333,10.67,13.9383266667,42.5617333333,20.0636,52.0125333333,18.051
755.36,15.9507555555,54.5995,48.159,44.4638666667,10.0742666667,13.4407644444,42.2737333333,19.6510666666,52.1608666667,17.6358333333
755.67,16.0141222222,54.3620666667,47.8343333333,44.238,10.1372,13.4570533333,41.7675333333,19.4938,51.5592666667,17.5407333333
755.99,16.4109666667,54.4186333333,48.0379333333,44.3706666667,10.6296,14.0111844445,41.7952,19.9902666667,51.4932,18.2802333333
756.30,16.5052333333,54.4621,47.8852,44.4572666667,10.7969333333,14.2810933333,42.0362666667,20.2919333333,51.2682666667,18.4654666667
756.62,16.9535222222,54.7296666667,48.3486,44.7697333333,11.4651333333,15.0072577778,42.4748666667,20.9918,51.6836,18.7465666667
756.93,16.8324333333,54.1745333333,47.9463333333,44.3216,11.3659333333,14.79712,42.2293333333,20.5885333334,51.033,18.5700666667
757.24,16.8745444445,54.4445,48.3116,44.6186,11.3723333333,14.8755555556,42.5414,20.5419333333,51.4562666667,18.6388333333
757.56,17.2642888889,54.8398,48.9902666667,44.9029333333,11.7702666667,15.2775822222,43.0000666667,20.919,51.3949333333,19.1780666667
757.87,17.7933777778,55.4931333333,49.5807333333,45.5303333333,12.2162666667,15.83834,43.6812,21.5088666667,51.8665333333,19.8526333333
758.18,17.6730222222,55.4916333333,49.5872666667,45.2644666667,12.3243333333,15.96078,43.6621333333,21.6376,52.0762666667,19.9065
758.50,17.4050111111,55.0539,49.2626,44.9671333333,12.0064666667,15.7784666667,43.5083333333,21.5228666667,51.7012666667,19.653
758.81,17.2503444444,55.3443666667,49.4371333333,44.9991333333,12.0464666667,15.9359911111,43.6411333333,21.6191333333,51.511,19.6065
759.13,17.7252333333,56.2587,50.0797333333,45.6200666667,12.6637333333,16.4624355556,44.4725333333,22.1062,52.3906666667,20.0227666667
759.44,17.9599222222,56.4935,49.9435333333,45.6023333333,12.8350666667,16.45672,44.5576666667,22.1187333333,52.1947333333,20.1989
759.75,17.4901444444,56.1082,49.6137333333,45.2224,12.113,15.7433888889,44.1286,21.1815333333,51.7493333333,19.5342
760.07,17.1061777778,56.2569,49.4082,45.1870666667,11.6975333333,15.25694,43.5220666667,20.6114,51.5319333333,19.1283666667
760.38,17.1312444444,56.7678333333,49.8530666667,45.5989333333,11.7956666667,15.3545488889,43.7576666667,20.7736666667,52.1385333333,19.437
760.69,17.3796666667,56.6282333333,49.7415333334,45.5786,11.9468,15.4880488889,43.6784,21.0014,52.0528,19.5873333333
761.01,17.4738777778,56.3701333333,49.4364666667,45.4364,11.9438,15.4005088889,43.3878666667,20.8118666667,52.1934666667,19.1506
761.32,17.9913555556,56.3117666667,49.8150666667,45.5780666666,12.4402666667,15.6695577778,43.6502,21.1005333333,52.4792,19.3611
761.63,18.2513333333,56.4971666667,50.0812666667,46.1303333333,12.6319333333,15.7749511111,43.8579333333,21.3679333333,52.342,19.8711666667
761.94,18.4525888889,56.9931333333,50.5566666667,46.6415333333,12.9147333333,15.9394022222,44.3252666667,21.5348,52.8226,20.0990333333
762.26,18.9675555556,57.2533333333,50.952,47.2506666667,13.3066666667,16.3913777778,44.856,22.0933333333,53.4906666667,20.6746666667
762.57,18.8268888889,56.8873333333,50.8391333333,47.0391333333,13.2416,16.2391933333,44.4349333333,22.0045333333,53.229,20.7205666667
762.88,18.5707111111,56.7050666667,50.7396,47.086,13.1448,16.1411666667,44.4923333333,21.9681333333,53.5072666667,20.6827
763.20,18.9149,57.4971,51.4115333333,47.6385333333,13.5166,16.6599977778,45.0304666667,22.4884,54.1976,21.2175
763.51,19.1233444445,57.5252,51.5894666667,47.7360666666,13.7981333333,17.0241622222,45.3468666667,22.8276,54.3786,21.4425
763.82,19.4375777778,57.6863333333,51.6196666667,47.829,14.1770666667,17.4463222222,45.3474666667,23.1087333333,54.4221333333,21.6150666667
764.14,19.3554555555,57.5263333333,51.4734666667,47.8202,14.2442,17.47888,45.2562666667,23.0824666667,54.3062666667,21.6041666667
764.45,19.506,57.9629666667,51.9592666667,48.2859333333,14.3044666667,17.6582555556,45.6081333333,23.4279333333,54.6272666667,22.0757666667
764.76,18.9060555556,57.7959,51.5503333333,48.0900666667,13.7205333333,17.1749777778,45.1753333333,23.0781333333,54.3819333333,21.7226333333
765.07,18.9839777778,57.8668333333,51.7538,48.0974666667,13.8050666667,17.23656,45.3116,23.1978666667,54.639,21.6394
765.39,19.1286444444,57.6611666667,51.7135333333,48.0396,13.9981333333,17.4470711111,45.2802,23.3727333333,54.5869333333,21.8016
765.70,18.9923222222,57.3705,51.4992,47.8426666667,13.9342666667,17.3589466667,45.156,23.2216666667,54.2518666667,21.6137
766.01,19.0742888889,57.4751,51.378,47.8573333333,13.9105333333,17.6103355556,45.355,23.3847333333,54.5028,21.6818333333
766.32,18.9853888889,57.1263,51.4026666667,47.4872666667,13.8708,17.5539155556,45.2003333333,23.3366,54.1474666667,21.2263333333
766.64,18.9968333333,56.4821,51.0988,47.1820666667,13.8985333333,17.5010288889,44.8212,23.3249333333,53.6624,21.1604
