wavelength,Back_DonAlbm,Belly_DonAlbm,Breast_DonAlbm,Crissum_DonAlbm,Crown_DonAlbm,DorTail_DonAlbm,Patch10_DonAlbm,Patch11_DonAlbm,Patch12_DonAlbm,Rump_DonAlbm,Throat_DonAlbm,WingTip_DonAlbm
348.91,5.48880740741,8.051,4.82773866667,6.22546666667,4.5814,5.65993333333,10.6939166667,5.21073333333,4.30766666667,5.99453333334,8.20556666667,9.66303333333
349.27,5.8443962963,8.35953333333,5.202432,6.64766666667,4.91506666667,5.879,11.0120833334,5.54126666667,4.61066666667,6.45663333334,8.55056666667,9.89233333333
349.64,6.08987037037,8.50833333333,5.38733866667,6.81173333333,5.0694,6.12513333333,11.296625,5.69066666667,4.75246666667,6.71556666668,8.70243333333,9.98913333333
350.00,6.25932962963,8.61813333333,5.59369866667,6.93546666667,5.17926666667,6.3058,11.4188333333,5.74793333333,4.82766666667,6.8416,8.797,10.0093
350.37,6.43604074074,8.76586666667,5.740656,7.10273333333,5.35886666667,6.43936666667,11.529375,5.99346666667,4.9602,7.00949999999,8.8969,10.2141
350.73,6.65200740741,8.90293333333,6.01000266667,7.29206666667,5.60106666667,6.69836666667,11.7714583334,6.25093333333,5.31,7.21103333333,9.04993333333,10.3160333333
351.10,6.66424074074,8.95799999999,6.01778933334,7.3512,5.6102,6.69333333333,11.7349583333,6.36333333333,5.39666666667,7.28480000001,9.05113333333,10.2872333333
351.46,6.44004074074,8.74946666667,5.82415466667,7.12753333333,5.37046666667,6.39963333333,11.4110833333,6.14926666666,5.30973333333,7.02496666667,8.80583333333,10.1269666667
351.83,6.2408,8.72346666667,5.65594133333,7.00013333333,5.25133333333,6.19056666667,11.3399583334,6.09186666667,5.30566666667,6.85223333333,8.72046666667,10.175
352.19,5.96127037037,8.55853333333,5.293888,6.7118,4.95073333333,5.81933333333,11.0176666666,5.84713333333,5.07426666667,6.50339999999,8.40886666667,9.85553333333
352.55,5.59169259259,8.3348,5.05677866667,6.4642,4.57686666667,5.5376,10.5592916667,5.54753333334,4.65026666667,6.18366666667,8.1008,9.62879999999
352.92,5.36492222222,8.0922,4.90330133333,6.29406666667,4.41573333333,5.33853333333,10.3805,5.3972,4.43213333333,6.09133333334,7.9057,9.42893333333
353.28,5.03227407407,7.8392,4.674952,6.0362,4.1552,5.06916666667,10.1405,5.1302,4.14766666667,5.7445,7.70346666667,9.08076666667
353.65,5.00792962963,8.0084,4.665512,6.06486666667,4.1434,5.0319,10.031375,5.14286666667,4.08206666667,5.7226,7.73596666666,9.05023333333
354.01,5.07753333333,8.111,4.71832266667,6.18426666667,4.30806666667,5.10203333333,10.0759166666,5.26266666667,4.25766666667,5.79896666666,7.8036,9.07563333333
354.38,5.16271481481,8.21113333333,4.783616,6.1754,4.2892,5.1256,10.0021666666,5.24206666667,4.21293333333,5.8068,7.85753333333,9.04083333333
354.74,5.04521481482,8.2386,4.621192,6.0792,4.08253333333,4.97043333333,9.92666666665,5.15446666667,4.1034,5.69606666667,7.8394,8.90783333333
355.11,4.8255,8.01506666667,4.41025333333,5.86966666667,3.71613333333,4.7001,9.80829166668,4.9362,3.89366666667,5.46836666667,7.63503333333,8.6298
355.47,4.89454444444,8.02573333333,4.50252,5.97906666667,3.79533333333,4.85133333333,9.88929166667,5.04933333333,3.94573333333,5.53493333333,7.7764,8.6962
355.83,4.97641851852,8.03693333333,4.56086666666,5.9808,3.83013333334,4.99326666667,9.90654166668,5.1132,3.96,5.54006666667,7.881,8.73033333333
356.20,5.13123703704,8.1678,4.742776,6.13466666667,3.93093333333,5.1566,10.0916666667,5.2494,4.01493333333,5.6716,8.03076666667,8.95266666667
356.56,5.31461851852,8.29366666667,4.8732,6.31786666666,4.0928,5.3123,10.237875,5.4508,4.23613333333,5.83196666667,8.22036666667,9.09416666667
356.93,5.40752222222,8.4746,4.898952,6.356,4.13206666667,5.40173333333,10.2234583333,5.4826,4.29246666667,5.8196,8.28376666667,9.13453333333
357.29,5.31598148148,8.43966666667,4.82159466667,6.27906666667,4.02686666666,5.3075,10.102375,5.398,4.15106666667,5.69253333333,8.17606666667,9.15083333333
357.66,5.22577037037,8.29246666667,4.69517066667,6.16933333333,3.9208,5.1732,10.0130416667,5.3116,4.09146666667,5.54773333333,8.09336666667,9.19183333333
358.02,4.98098888889,8.05946666667,4.46991466667,5.97613333334,3.629,4.88636666667,9.81433333332,5.0666,3.8566,5.28513333333,7.8479,8.95503333333
358.38,4.87845185185,7.935,4.40542933333,5.94893333333,3.58546666667,4.82273333333,9.73070833335,5.03833333333,3.84093333333,5.21483333333,7.8077,8.8631
358.75,5.02091481481,8.07173333333,4.63281066667,6.228,3.7988,5.04413333333,9.84508333333,5.214,4.02786666666,5.48276666667,7.96236666667,9.11913333333
359.11,5.19777037037,8.20366666667,4.768544,6.37673333333,4.08453333333,5.19913333333,9.915625,5.3696,4.17333333333,5.65993333333,8.10036666667,9.24523333333
359.48,5.34977777778,8.3624,4.85562933333,6.5162,4.19646666667,5.23176666667,10.1030416667,5.48726666667,4.268,5.8013,8.2202,9.26853333333
359.84,5.37583333333,8.38673333333,4.88111466667,6.59513333333,4.247,5.22126666667,10.1107083334,5.49993333333,4.286,5.86493333333,8.2588,9.2464
360.20,5.43535185185,8.50773333333,5.01912533333,6.76353333333,4.3912,5.30613333333,10.1679583333,5.61706666667,4.41246666667,5.95876666667,8.32103333333,9.37683333333
360.57,5.21587037037,8.35266666667,4.880864,6.6092,4.26686666666,5.20283333333,10.060625,5.4326,4.31426666667,5.77843333333,8.1413,9.27643333333
360.93,5.11598888889,8.23566666667,4.786568,6.52806666667,4.14613333333,5.10486666667,9.98604166667,5.31473333333,4.21186666667,5.69943333333,8.0588,9.17666666667
361.29,5.06514444444,8.1352,4.67467733333,6.42566666667,4.06533333333,5.03286666667,9.993625,5.2312,4.15933333333,5.65766666667,8.0034,9.04923333333
361.66,5.0514962963,8.09706666667,4.675832,6.38393333333,4.07466666667,5.01243333333,9.90004166665,5.23166666666,4.11846666667,5.64593333333,8.0106,9.0068
362.02,5.24386296296,8.27886666667,4.82795466667,6.4614,4.21313333333,5.15066666667,10.0930416667,5.4248,4.2004,5.80006666667,8.17316666667,9.1311
362.39,5.3471,8.398,4.90644,6.50313333333,4.29726666666,5.22826666667,10.2379583333,5.48426666667,4.31813333333,5.86833333333,8.23956666667,9.19243333333
362.75,5.34017407407,8.34966666667,4.861568,6.41513333333,4.25893333333,5.1044,10.1998333333,5.41506666667,4.276,5.7302,8.23513333333,9.06576666667
363.11,5.18472962963,8.26253333334,4.74914666667,6.33246666667,4.10933333333,5.03283333333,10.166125,5.29686666667,4.1522,5.58426666667,8.1435,8.99383333333
363.48,4.9245037037,8.06566666667,4.54830666667,6.1382,3.8982,4.83353333333,9.87920833335,5.09453333333,3.88346666667,5.33296666667,7.89773333333,8.87353333333
363.84,4.93509259259,8.084,4.56315466667,6.1852,3.88726666667,4.8316,9.90258333332,5.162,3.8526,5.30496666667,7.86906666667,8.8953
364.20,4.82235185185,7.9712,4.36689066667,6.0408,3.70626666667,4.76843333333,9.80095833335,5.0338,3.7236,5.18023333333,7.76523333333,8.6948
364.57,4.9339037037,8.1216,4.46990666667,6.1544,3.794,4.8327,9.87508333335,5.1444,3.71973333333,5.28046666667,7.93526666667,8.7715
364.93,4.96470740741,8.22606666667,4.56135466667,6.25553333333,3.9114,4.871,9.95725,5.21206666667,3.80073333333,5.3385,8.07493333333,8.8465
365.29,5.19379259259,8.55693333333,4.85827733333,6.65573333333,4.20486666667,5.1713,10.1253333333,5.49393333333,4.14126666667,5.61406666667,8.4005,9.15229999999
365.66,5.19277407407,8.6574,4.91449866667,6.80173333333,4.1996,5.18553333333,10.1746666667,5.51073333333,4.2136,5.60776666667,8.41066666667,9.1931
366.02,5.10745555555,8.57893333333,4.82534133333,6.84806666667,4.1724,5.15076666667,10.14125,5.42713333334,4.2228,5.55766666667,8.4579,9.21093333333
366.38,5.0099037037,8.57306666667,4.79459733333,6.82273333333,4.10006666667,5.1065,10.1154583333,5.35133333333,4.15973333333,5.53396666667,8.4429,9.22633333333
366.75,4.84374814815,8.48426666667,4.67926933333,6.7542,3.9656,4.94516666667,9.96829166668,5.19973333333,3.9942,5.4285,8.29476666667,9.14409999999
367.11,4.87707407407,8.54306666667,4.72183466667,6.7798,3.9522,4.89333333333,9.93441666668,5.2192,3.98673333333,5.48406666667,8.27503333333,9.16053333333
367.47,5.00319629629,8.64333333333,4.798504,6.91266666667,4.0594,4.99456666667,10.0744583333,5.37466666667,4.07286666667,5.58796666667,8.4126,9.26239999999
367.84,5.05147407407,8.70226666667,4.81354933333,6.92466666667,4.0692,5.01013333333,10.0737916667,5.34846666667,4.09073333333,5.59416666667,8.47546666666,9.22726666667
368.20,5.05597407407,8.705,4.84384,6.94146666667,4.127,5.01806666667,10.0655,5.34193333333,4.09206666667,5.62436666667,8.58083333333,9.27
368.56,5.23765555556,8.82933333333,4.96216,7.06726666667,4.2704,5.10846666667,10.1339166667,5.4598,4.18826666667,5.7758,8.7624,9.36169999999
368.93,5.2982,8.86820000001,5.010704,7.13273333333,4.3304,5.16,10.1279166667,5.58386666667,4.22946666667,5.8463,8.80966666667,9.38313333333
369.29,5.21347407408,8.81626666667,4.94445066667,6.9744,4.21546666667,5.04206666667,10.0151666666,5.48953333333,4.05126666667,5.74643333333,8.72396666667,9.33443333333
369.65,5.39884814815,8.9856,5.12550666667,7.1144,4.45906666667,5.28336666667,10.2236666667,5.64866666667,4.24266666667,5.9677,8.9518,9.47626666666
370.01,5.43000740741,9.11239999999,5.180936,7.16513333333,4.51346666667,5.2986,10.2135,5.70506666667,4.27633333333,6.01496666667,8.9837,9.52473333333
370.38,5.45999259259,9.14806666667,5.173344,7.2366,4.54586666667,5.27483333333,10.1901666667,5.743,4.26726666667,6.01296666667,8.99356666667,9.50056666666
370.74,5.55593333333,9.36173333334,5.21184,7.36926666667,4.6264,5.3854,10.3090833333,5.873,4.357,6.15366666667,9.14236666666,9.54543333334
371.10,5.74072592593,9.57600000001,5.346544,7.531,4.79826666667,5.57043333333,10.4991666667,6.00613333333,4.5218,6.32126666667,9.41226666667,9.69333333334
371.46,5.77813333333,9.67193333333,5.41167733334,7.54853333333,4.8152,5.59133333333,10.5482083334,6.01066666667,4.57106666667,6.38743333333,9.54416666667,9.70196666666
371.83,5.61312592593,9.5664,5.28391733333,7.42753333333,4.70213333333,5.4248,10.39775,5.8866,4.50486666667,6.28553333333,9.44566666667,9.5951
372.19,5.70330740741,9.66906666667,5.385112,7.54226666667,4.77266666667,5.4277,10.4643333333,5.98326666667,4.6402,6.33536666666,9.51096666667,9.56779999999
372.55,5.55782592593,9.57686666667,5.23096,7.4628,4.5792,5.31173333333,10.377875,5.85246666667,4.513,6.15723333333,9.29866666667,9.44616666667
372.92,5.56927777778,9.59479999999,5.22617866667,7.42346666667,4.49153333333,5.23576666667,10.3980416667,5.78253333333,4.46906666667,6.1646,9.30603333333,9.41366666666
373.28,5.53508518519,9.57740000001,5.173,7.44573333333,4.49993333333,5.21196666667,10.364625,5.78446666667,4.48953333333,6.1587,9.29436666667,9.33240000001
373.64,5.38980740741,9.45686666667,5.03581866667,7.324,4.33446666666,5.0421,10.214125,5.64733333333,4.3476,6.0498,9.17156666667,9.1937
374.00,5.35132222222,9.42873333333,5.01336,7.28606666667,4.25233333333,4.9908,10.154875,5.58066666667,4.2588,6.01823333333,9.1557,9.08043333333
374.37,5.39183333333,9.4636,5.01825866667,7.25853333333,4.2402,4.94686666667,10.1777083333,5.5856,4.25606666667,6.02976666667,9.24766666667,9.04676666666
374.73,5.48607037037,9.50206666666,5.15855466667,7.36693333333,4.3306,5.0752,10.2349583334,5.6726,4.30933333333,6.059,9.3344,9.16916666667
375.09,5.371,9.40893333333,5.08890133333,7.32866666667,4.23753333333,5.0046,10.1802083333,5.6348,4.22373333333,5.95366666667,9.2793,9.07113333334
375.45,5.2649,9.36359999999,5.00198133333,7.28093333333,4.16473333333,4.95523333333,10.1450416667,5.5374,4.12346666667,5.85783333333,9.21086666667,8.96589999999
375.81,5.31714074074,9.42139999999,5.05916266667,7.31466666667,4.20846666667,5.04356666667,10.1890833334,5.59686666667,4.071,5.9197,9.286,9.05529999999
376.18,5.23532222222,9.46826666667,5.009216,7.26453333333,4.1636,5.05946666667,10.226,5.5884,4.00693333333,5.8926,9.2736,9.10996666667
376.54,5.3368962963,9.59946666667,5.170272,7.37273333333,4.32566666667,5.1079,10.3172083333,5.72753333333,4.17033333333,6.0021,9.4486,9.22266666667
376.90,5.34402222222,9.61040000001,5.16395466667,7.37786666667,4.33193333333,5.1442,10.31825,5.75253333333,4.19226666667,5.99883333333,9.50143333333,9.27503333333
377.26,5.44587037037,9.68133333333,5.251024,7.41473333333,4.34333333333,5.18476666667,10.3730416666,5.81846666667,4.2292,6.01216666667,9.5671,9.30033333333
377.63,5.59335185185,9.82559999999,5.36178133333,7.51766666667,4.4498,5.25663333333,10.4395833333,5.94926666667,4.28713333333,6.08423333333,9.67113333333,9.35783333333
377.99,5.72752222222,9.99966666667,5.55431466667,7.64533333334,4.63453333333,5.45456666667,10.5923333334,6.11673333333,4.44313333333,6.25336666667,9.83170000001,9.55163333334
378.35,5.77811111111,10.0889333333,5.67505066667,7.8306,4.7298,5.57706666667,10.6573333333,6.21646666667,4.58133333333,6.3153,9.90043333333,9.68403333333
378.71,5.77871111111,10.1088666667,5.63641066667,7.80626666667,4.7288,5.56976666667,10.6425833333,6.2128,4.58413333333,6.30933333333,9.90459999999,9.68986666666
379.07,5.87077777778,10.2450666667,5.716168,7.91613333333,4.8316,5.6708,10.7100833334,6.30486666667,4.6794,6.37,9.97663333333,9.75626666667
379.44,6.02178148148,10.4030666667,5.87801066667,8.087,4.9666,5.79883333333,10.7807083334,6.46266666667,4.80713333333,6.50713333333,10.0872666667,9.82863333333
379.80,6.02125925926,10.4451333333,5.91222666667,8.17506666667,4.96226666667,5.78196666667,10.838,6.45926666667,4.9022,6.52313333333,10.1476,9.75256666666
380.16,6.12337037037,10.5284,5.972672,8.29526666667,5.02106666667,5.8047,10.8730833333,6.49333333333,4.95413333333,6.60153333333,10.2268333333,9.75616666667
380.52,5.99681111111,10.4401333333,5.889728,8.23606666667,4.92453333333,5.7266,10.7636666667,6.41326666667,4.8448,6.50596666667,10.0986666667,9.61009999999
380.88,6.0342,10.5225333333,5.934536,8.34226666667,4.97486666667,5.75193333333,10.7628333333,6.48466666667,4.85706666667,6.4898,10.1105333333,9.58303333334
381.24,6.15003703704,10.7062666667,6.05953866667,8.4474,5.13473333333,5.91613333333,10.9052916667,6.6174,4.9948,6.65076666667,10.2397,9.74446666667
381.61,6.00001111111,10.7026666667,5.95906666667,8.36806666667,5.02086666667,5.8151,10.8931666667,6.54286666667,4.90213333333,6.55196666667,10.1983,9.66253333333
381.97,5.97595925926,10.7127333333,5.898384,8.36546666667,4.97613333333,5.7107,10.8407083333,6.52033333333,4.81553333333,6.4616,10.1406666667,9.55773333333
382.33,5.98918148148,10.7651333333,5.921,8.36246666667,4.97893333334,5.7086,10.8313333333,6.5622,4.73606666667,6.5069,10.1590333333,9.56893333333
382.69,6.00999259259,10.8174,5.97734666667,8.39606666667,4.995,5.70376666667,10.8327083334,6.60746666667,4.74826666667,6.52916666667,10.2511,9.60623333333
383.05,5.93231851852,10.8034666667,5.900568,8.32426666667,4.90333333333,5.5656,10.7343333334,6.52466666667,4.6648,6.43396666667,10.2053333333,9.47636666666
383.41,5.87796666667,10.7548666667,5.88893333333,8.29326666667,4.86626666667,5.47556666667,10.6710416666,6.4672,4.67386666667,6.38913333333,10.1936666667,9.40266666667
383.77,5.92425925926,10.8306666667,5.93496533333,8.32586666667,4.90953333333,5.53596666667,10.664375,6.54953333333,4.70313333333,6.4086,10.2460333333,9.43833333333
384.14,5.93164444445,10.8438666667,5.978968,8.3152,4.9232,5.5506,10.7225833334,6.5614,4.73866666667,6.4336,10.2986333333,9.48083333333
384.50,6.02731111111,10.9592666667,6.03792,8.35253333333,4.98813333333,5.6044,10.8439166667,6.646,4.77073333334,6.53326666667,10.4252666667,9.55596666667
384.86,6.01218888889,10.9964,6.03080266667,8.32199999999,4.97233333333,5.5713,10.82,6.6344,4.77406666667,6.53753333333,10.4263666667,9.60259999999
385.22,5.86972592593,10.8736,5.91628533333,8.23446666667,4.80193333333,5.4167,10.7197083334,6.49033333333,4.63926666667,6.42323333333,10.3531333333,9.46599999999
385.58,5.88478518519,10.9028,5.962896,8.29586666666,4.81486666667,5.45423333333,10.698625,6.5012,4.68006666667,6.45273333333,10.3630666667,9.50363333333
385.94,5.82116296296,10.8668,5.908912,8.28386666667,4.75826666667,5.36753333333,10.6275416666,6.48013333333,4.67833333333,6.39803333333,10.3460333333,9.4689
386.30,5.86255925926,10.9413333333,5.94648,8.31659999999,4.8024,5.40583333333,10.6575416667,6.52126666667,4.76493333333,6.4063,10.4261,9.51143333334
386.66,5.85781111111,10.977,5.943416,8.34293333333,4.80726666667,5.4389,10.688125,6.52253333333,4.75313333333,6.43056666667,10.3951666667,9.48919999999
387.03,5.92914444444,10.9906666667,6.02374133333,8.41466666667,4.8796,5.51353333333,10.7385,6.61333333333,4.78973333333,6.51716666667,10.4603666667,9.56109999999
387.39,5.91256296296,11.0217333333,5.9812,8.39446666667,4.8738,5.50983333333,10.73175,6.61733333333,4.7426,6.49826666667,10.4847,9.56503333333
387.75,5.98827037037,11.1150666667,6.02547733333,8.47646666666,4.96973333333,5.54296666667,10.8086666667,6.633,4.76873333333,6.53763333333,10.5948333333,9.62806666666
388.11,5.93031481481,11.0957333333,5.99335733333,8.4706,4.91866666667,5.5028,10.6914583333,6.59533333333,4.6922,6.49356666667,10.5785,9.53896666667
388.47,5.92181851852,11.1088,5.98910933333,8.53066666666,4.93826666667,5.52593333333,10.6034166667,6.59546666667,4.706,6.46973333333,10.5890333333,9.54603333333
388.83,5.93311481482,11.1546666667,6.0242,8.60859999999,4.94046666667,5.53933333333,10.5921666666,6.61773333333,4.7406,6.5186,10.6480666667,9.56926666667
389.19,5.9634962963,11.2494,6.06421333333,8.68106666666,4.98966666667,5.52986666667,10.6532916667,6.69726666667,4.77013333333,6.54686666667,10.7153666667,9.60413333334
389.55,5.99118888889,11.2855333333,6.073344,8.72073333333,4.98773333333,5.50853333333,10.649625,6.72866666666,4.76153333333,6.5464,10.7786,9.58393333333
389.91,6.10090740741,11.4119333333,6.188184,8.84560000001,5.08273333333,5.66183333333,10.783375,6.81793333333,4.8482,6.66266666667,10.9531666667,9.67923333333
390.27,6.04949259259,11.4314,6.17772533333,8.8326,5.03506666667,5.62263333333,10.8128333333,6.78746666667,4.75673333333,6.66146666666,10.9774,9.62066666667
390.63,6.10804814815,11.503,6.250192,8.86033333333,5.07253333333,5.61296666667,10.79375,6.85826666667,4.82726666667,6.7057,11.0744,9.66576666666
391.00,6.1005962963,11.5922,6.24973866667,8.88353333333,5.08453333333,5.6235,10.842625,6.87313333333,4.83166666667,6.7368,11.1605666667,9.70443333333
391.36,6.21352962963,11.7718,6.3678,9.02386666665,5.1598,5.72263333333,10.9726666666,7.0076,4.9346,6.86533333334,11.2971333333,9.79906666667
391.72,6.11734444445,11.7091333333,6.285112,8.96886666667,5.0502,5.64176666667,10.86275,6.96346666667,4.87233333333,6.79136666667,11.2102333333,9.72106666666
392.08,6.15675555556,11.7587333333,6.321712,8.99553333333,5.0622,5.64513333333,10.9038333333,7.0242,4.9136,6.77166666667,11.2235666667,9.74243333333
392.44,6.14697777778,11.7918666667,6.32869333333,8.99659999999,5.01806666667,5.6473,10.926125,7.0244,4.9174,6.7664,11.2735,9.7476
392.80,6.21971481481,11.8888666667,6.418552,9.06633333333,5.1364,5.7323,11.0545416667,7.12273333333,4.96766666667,6.83986666667,11.3893,9.77216666667
393.16,6.23532962963,11.8835333333,6.436448,9.10133333333,5.13666666667,5.76536666667,11.0162916667,7.13426666667,4.97926666666,6.84773333333,11.4199666667,9.75659999999
393.52,6.28554444444,11.9772666667,6.52653333333,9.15486666668,5.2088,5.85153333333,11.092875,7.2046,5.0372,6.89453333333,11.5224,9.82000000001
393.88,6.25886666667,11.9923333333,6.50787733333,9.13840000001,5.19653333333,5.8148,11.0488333333,7.2132,5.00926666667,6.8887,11.5273,9.81906666666
394.24,6.22129259259,11.9689333333,6.46765866667,9.12560000001,5.15233333333,5.75356666667,10.9245833333,7.1658,4.9866,6.83176666667,11.4719,9.75710000001
