wavelength,Back_PieCinm,Belly_PieCinm,Breast_PieCinm,Crissum_PieCinm,Crown_PieCinm,DorTail_PieCinm,Patch10_PieCinm,Rump_PieCinm,Throat_PieCinm,WingTip_PieCinm
555.80,14.0660833333,45.0314166667,29.2729166666,49.1200833333,13.0896666667,11.5771666667,6.68375,16.78825,48.9684166667,10.87275
556.14,14.0805833333,45.0478333333,29.28925,49.1429166667,13.0969166667,11.5809166666,6.66875,16.78325,49.0136666666,10.8701666667
556.48,14.0895833333,45.0310833333,29.2831666667,49.1325,13.10775,11.5854166667,6.68675,16.7726666667,49.0134166667,10.85425
556.82,14.1115833333,45.06275,29.3230833333,49.182,13.10925,11.5936666667,6.71608333333,16.7889166667,49.0435833333,10.8546666667
557.16,14.096,45.0976666666,29.326,49.2448333333,13.1043333333,11.5681666667,6.70475,16.7923333333,49.0866666667,10.8335
557.50,14.1233333334,45.1836666667,29.3729166667,49.3488333333,13.1260833333,11.5656666666,6.718,16.8205833333,49.17525,10.8341666667
557.85,14.1644166667,45.2228333333,29.4134166667,49.4069166667,13.15,11.6050833333,6.74866666667,16.8526666667,49.232,10.8575
558.19,14.1414166667,45.19275,29.3905,49.3919166667,13.1194166667,11.56925,6.73916666667,16.8355833333,49.202,10.8521666667
558.53,14.1301666667,45.1710833333,29.388,49.4081666667,13.11225,11.5639166667,6.75383333333,16.8415833333,49.1965,10.8620833334
558.87,14.12325,45.219,29.3968333333,49.4596666667,13.0985833333,11.5560833333,6.73566666667,16.832,49.2426666666,10.8464166667
559.21,14.079,45.2254166666,29.3975833333,49.4341666667,13.0769166667,11.52475,6.70758333333,16.8164166667,49.2525833334,10.8355
559.55,14.10975,45.25525,29.4106666667,49.4726666666,13.11,11.5226666667,6.70825,16.821,49.26575,10.8550833333
559.89,14.0870833333,45.2755833333,29.4083333333,49.49525,13.1166666666,11.5065,6.70416666667,16.8421666667,49.268,10.8639166667
560.23,14.06325,45.2645,29.3730833333,49.48325,13.1133333333,11.4731666667,6.68358333333,16.8306666666,49.21425,10.8471666667
560.58,14.051,45.2888333333,29.36525,49.49525,13.1208333333,11.4618333334,6.65766666666,16.8268333333,49.232,10.8470833333
560.92,14.0765,45.3194166667,29.3939166667,49.5188333334,13.1641666667,11.4845,6.69233333334,16.846,49.26475,10.8825
561.26,14.0795833333,45.3144166666,29.3925833333,49.5096666667,13.17525,11.4878333333,6.7035,16.8595,49.2558333333,10.9170833333
561.60,14.0684166667,45.3298333333,29.4079166666,49.519,13.1920833334,11.47225,6.68758333334,16.85,49.278,10.9255
561.94,14.07375,45.3245,29.42325,49.519,13.2085833333,11.4936666667,6.712,16.8439166667,49.2965,10.9225833333
562.28,14.1051666666,45.3533333334,29.44925,49.5724166666,13.2335,11.51225,6.68975,16.8381666667,49.333,10.9364166667
562.62,14.1144166667,45.35075,29.4725,49.5790833333,13.2645833333,11.5259166667,6.69925,16.8303333333,49.3220833334,10.9625833334
562.96,14.1513333333,45.3566666667,29.4945833334,49.5946666667,13.2946666667,11.5619166667,6.73183333334,16.8589166666,49.3338333333,10.99675
563.30,14.1705,45.37875,29.5166666666,49.60675,13.3109166667,11.6166666667,6.76566666667,16.9170833333,49.3199166667,11.0321666667
563.64,14.2141666666,45.431,29.5565833333,49.6631666667,13.3416666667,11.6580833333,6.79366666667,16.9310833333,49.3671666667,11.0595
563.99,14.2180833334,45.457,29.5834166667,49.7010833333,13.3551666666,11.6926666667,6.79333333333,16.9508333333,49.4170833333,11.0916666666
564.33,14.20275,45.4084166666,29.55125,49.637,13.34275,11.6795833333,6.7595,16.9161666667,49.3636666667,11.09175
564.67,14.1999166667,45.4408333333,29.5643333333,49.61375,13.3213333333,11.67075,6.72066666667,16.911,49.36225,11.08425
565.01,14.2045,45.4478333333,29.5635833333,49.59875,13.2975,11.679,6.70683333334,16.887,49.36125,11.0744166667
565.35,14.1899166666,45.4629166667,29.577,49.6454166667,13.28675,11.6618333333,6.67841666667,16.874,49.3723333333,11.0598333333
565.69,14.199,45.4918333334,29.59625,49.6569166666,13.2944166667,11.6576666666,6.66425,16.8893333333,49.3780833333,11.0724166666
566.03,14.2155,45.5255833333,29.6095833333,49.6635833334,13.2970833333,11.67525,6.68641666667,16.9166666667,49.36925,11.0793333334
566.37,14.1963333333,45.4805,29.5733333333,49.5855833334,13.2769166667,11.6625,6.68,16.9150833333,49.2931666667,11.0720833333
566.71,14.2283333333,45.532,29.61075,49.6515833333,13.3085833333,11.6971666667,6.68175,16.9475833333,49.3336666667,11.1090833333
567.05,14.251,45.5436666667,29.6289166667,49.6661666667,13.3415833333,11.7209166667,6.7085,16.9660833333,49.3824166667,11.1343333333
567.39,14.2669166667,45.512,29.6360833333,49.6395,13.3259166666,11.7226666667,6.723,16.9701666667,49.3366666667,11.1469166667
567.73,14.3016666667,45.545,29.68975,49.6711666667,13.3500833333,11.7261666667,6.74516666667,17.0001666667,49.3823333333,11.1634166667
568.07,14.3010833333,45.5665,29.70525,49.7079166667,13.35175,11.7406666667,6.74608333333,17.0070833333,49.3933333333,11.16025
568.41,14.2740833333,45.5603333333,29.684,49.7115,13.3514166666,11.7284166667,6.73416666667,16.99925,49.3985,11.1468333333
568.75,14.2439166667,45.5409166666,29.66925,49.7128333333,13.331,11.6998333333,6.71283333333,16.9974166667,49.3795833333,11.1290833333
569.09,14.2764166667,45.5555,29.667,49.7034166666,13.3421666667,11.7175,6.73766666666,17.0243333333,49.3875,11.1604166667
569.43,14.2886666667,45.5738333333,29.67175,49.7251666667,13.3358333333,11.73,6.74641666667,17.0375,49.3915833333,11.1891666666
569.77,14.2920833333,45.5788333333,29.67975,49.7148333334,13.3371666666,11.7420833333,6.74566666667,17.03475,49.3860833333,11.2118333334
570.11,14.3125833333,45.6470833333,29.7236666667,49.7975,13.3640833333,11.7628333333,6.7535,17.03925,49.4180833333,11.234
570.45,14.29375,45.6476666667,29.7171666667,49.7453333333,13.33425,11.7296666667,6.73275,17.0200833334,49.4000833334,11.2103333334
570.79,14.2603333333,45.6223333333,29.7245,49.7018333333,13.2956666667,11.69975,6.69766666667,16.97425,49.3523333334,11.1710833334
571.13,14.20825,45.6066666667,29.6795833333,49.6714166667,13.2749166667,11.665,6.63508333333,16.9431666667,49.337,11.1321666667
571.47,14.1708333334,45.5491666667,29.6275,49.6121666666,13.24825,11.6538333334,6.62008333333,16.9084166666,49.2733333333,11.12675
571.81,14.2006666667,45.55175,29.6379166667,49.618,13.2645833333,11.6584166667,6.64316666667,16.9375,49.28875,11.1394166667
572.15,14.2266666667,45.5220833333,29.6480833333,49.614,13.2784166667,11.6844166666,6.66266666667,16.9614166667,49.2455,11.1750833333
572.49,14.25475,45.5563333333,29.6898333334,49.6345833334,13.3073333333,11.7056666667,6.6975,16.97325,49.2743333333,11.18725
572.83,14.2268333333,45.5113333333,29.656,49.58925,13.2976666667,11.7003333333,6.6975,16.952,49.21975,11.1725833333
573.17,14.2241666667,45.5071666667,29.6685,49.5986666666,13.3104166666,11.699,6.68883333333,16.94675,49.24275,11.174
573.51,14.19775,45.4988333333,29.6395,49.578,13.2881666666,11.6821666667,6.67183333333,16.9424166667,49.2461666666,11.1510833333
573.85,14.2135833333,45.50025,29.657,49.5893333333,13.2936666667,11.6826666667,6.68475,16.9664166667,49.3054166667,11.1513333333
574.19,14.1948333333,45.48675,29.6611666667,49.6271666666,13.292,11.671,6.68483333333,16.9494166667,49.3235,11.1410833333
574.53,14.21025,45.5215,29.6584166666,49.699,13.29725,11.6600833334,6.68408333333,16.9694166667,49.3833333333,11.1565833333
574.87,14.2284166667,45.5184166667,29.6768333333,49.7176666667,13.29975,11.6526666666,6.7125,16.97775,49.3905,11.1676666667
575.21,14.2480833333,45.5774166667,29.7078333333,49.7874166667,13.2918333334,11.6491666667,6.71908333333,16.9838333333,49.4359166667,11.169
575.55,14.2583333333,45.6146666666,29.7433333333,49.83225,13.2871666667,11.6629166667,6.73483333333,16.99175,49.4825,11.1978333333
575.89,14.24575,45.6379166667,29.7501666667,49.854,13.2763333333,11.65075,6.7295,16.9791666667,49.5055,11.1811666667
576.22,14.2391666667,45.6748333334,29.74575,49.90325,13.25975,11.657,6.72016666667,16.9761666667,49.5376666667,11.2005833333
576.56,14.24625,45.697,29.7575,49.9088333333,13.2455,11.6504166666,6.71408333333,16.973,49.5616666667,11.2199166667
576.90,14.2598333333,45.6836666667,29.7445833333,49.8969166667,13.2490833333,11.6771666667,6.75083333333,16.99075,49.5503333333,11.224
577.24,14.2783333333,45.68325,29.7750833333,49.9605,13.273,11.67025,6.77366666667,16.9846666667,49.55775,11.23475
577.58,14.2868333333,45.7021666667,29.7851666667,49.9855833334,13.2780833333,11.6765,6.78833333334,16.9826666667,49.5705,11.23925
577.92,14.3328333334,45.74075,29.8290833333,50.0544166667,13.3075,11.7171666667,6.83758333333,17.0320833333,49.6278333333,11.249
578.26,14.3384166667,45.70625,29.82125,50.025,13.3041666667,11.7385833334,6.86733333333,17.0194166667,49.5816666667,11.2476666666
578.60,14.37425,45.7609166667,29.85825,50.0823333333,13.3445,11.7783333333,6.89275,17.0349166667,49.6310833333,11.2745833333
578.94,14.38,45.7893333333,29.8654166667,50.15325,13.361,11.8036666667,6.91883333333,17.0615,49.7106666666,11.2971666667
579.28,14.3678333333,45.7651666667,29.8481666667,50.1543333334,13.3649166667,11.8043333333,6.93233333333,17.04125,49.6824166666,11.2840833333
579.61,14.3839166667,45.7733333333,29.8598333334,50.18575,13.3723333333,11.8168333333,6.9585,17.0456666667,49.7296666667,11.2836666666
579.95,14.3895,45.6974166667,29.83875,50.1541666667,13.37925,11.81325,6.97525,17.05275,49.69775,11.2800833333
580.29,14.4103333333,45.7045,29.8665,50.2260833333,13.407,11.8475833333,7.00625,17.0905833333,49.7674166666,11.2755
580.63,14.43525,45.73875,29.9196666667,50.2885833333,13.41975,11.82925,7.0075,17.0760833333,49.8233333333,11.2958333334
580.97,14.4253333333,45.711,29.909,50.27625,13.3994166667,11.83,7.00733333333,17.0718333333,49.86625,11.294
581.31,14.3926666667,45.6311666667,29.8355,50.2184166667,13.3455833333,11.8081666667,6.97191666667,17.038,49.78325,11.26025
581.65,14.37525,45.6371666667,29.8055,50.2108333333,13.3345,11.7906666667,6.96566666667,17.0163333333,49.76125,11.2953333333
581.98,14.40025,45.6873333333,29.8276666667,50.2256666667,13.3588333333,11.80075,6.9745,17.0453333334,49.8295,11.304
582.32,14.4101666667,45.6865,29.8061666667,50.2095,13.3586666667,11.81475,6.99908333333,17.0593333334,49.8365833333,11.3266666667
582.66,14.4644166667,45.691,29.8569166667,50.2035833333,13.401,11.84175,7.02166666667,17.08675,49.8180833333,11.3405833333
583.00,14.4638333333,45.6561666666,29.839,50.1876666667,13.3845833333,11.8494166667,7.02541666667,17.076,49.8110833333,11.364
583.34,14.4580833333,45.6588333333,29.8558333333,50.2026666667,13.3766666667,11.8578333333,7.02008333334,17.08275,49.8143333333,11.3795
583.68,14.4805833333,45.72975,29.9428333334,50.2695,13.4086666666,11.87875,7.03558333333,17.1055833333,49.8815833334,11.4023333333
584.01,14.4975,45.776,29.9853333333,50.2865833334,13.4160833333,11.8780833333,7.04325,17.1133333333,49.8750833333,11.4145
584.35,14.4856666667,45.762,29.9504166666,50.2483333333,13.4169166666,11.90325,7.04783333333,17.11925,49.8529166666,11.41075
584.69,14.5428333333,45.8450833333,29.9960833333,50.2931666667,13.4794166666,11.9529166667,7.08466666667,17.15975,49.8945833333,11.4426666667
585.03,14.5696666667,45.9439166667,30.0723333333,50.343,13.5348333333,11.9819166667,7.14683333333,17.2110833334,49.9750833333,11.4921666667
585.37,14.5503333333,45.9038333333,30.0535,50.30925,13.5265833334,11.98025,7.14383333333,17.1935,49.9428333333,11.4646666667
585.70,14.5370833333,45.9015,30.0605833333,50.3170833333,13.50725,11.9864166667,7.15233333333,17.1744166667,49.9334166667,11.4868333333
586.04,14.548,45.9373333333,30.1265,50.3998333333,13.5255833333,12.003,7.16816666667,17.18725,49.9886666666,11.50175
586.38,14.5340833333,45.9269166667,30.1238333333,50.3980833333,13.5065,12.0041666667,7.16033333334,17.1625833333,49.9906666667,11.5091666667
586.72,14.6014166667,46.0878333333,30.2435833333,50.5040833333,13.5893333333,12.078,7.16291666666,17.2598333334,50.0984166666,11.55425
587.06,14.6018333334,46.1294166667,30.2655833333,50.52025,13.5659166667,12.0309166667,7.13258333333,17.2156666667,50.1353333334,11.5211666667
587.39,14.58325,46.1603333333,30.2403333333,50.4941666667,13.5573333333,12.02275,7.09458333333,17.205,50.10825,11.50425
587.73,14.57125,46.1448333333,30.2388333333,50.4885,13.5415,12.0185833333,7.06091666667,17.1786666667,50.10525,11.47425
588.07,14.56775,46.17,30.2635833333,50.5159166667,13.5509166667,12.012,7.07408333333,17.2103333333,50.1091666667,11.4878333333
588.41,14.5705,46.2361666667,30.3215833333,50.59525,13.5276666667,12.0124166667,7.05833333333,17.2334166667,50.1635833333,11.51275
588.74,14.54125,46.1738333334,30.295,50.5925833333,13.4745833334,11.98675,6.999,17.1923333333,50.1445833333,11.4865
589.08,14.57175,46.23075,30.3426666667,50.6498333334,13.484,12.0104166667,6.99016666666,17.2023333334,50.19775,11.4869166667
589.42,14.585,46.27225,30.3805,50.7166666667,13.5146666667,12.0339166667,6.96091666666,17.225,50.2265,11.4945833334
589.76,14.54725,46.1885,30.3481666667,50.6389166667,13.4970833333,12.01175,6.9065,17.2061666666,50.1200833334,11.4544166667
590.09,14.6010833333,46.2449166666,30.4086666666,50.6873333334,13.5705833333,12.06425,6.97083333333,17.2949166667,50.15575,11.5121666667
590.43,14.5034166667,46.1186666667,30.28,50.5843333333,13.4698333333,11.95,6.92408333333,17.1835,50.0525,11.40775
590.77,14.5414166667,46.1074166667,30.2824166667,50.6255,13.5069166667,11.9864166667,6.935,17.2276666667,50.0375833333,11.4504166667
591.11,14.53025,46.0378333333,30.2601666667,50.5930833333,13.4830833333,11.9645833333,6.92008333333,17.2115833333,50.0350833333,11.4399166666
591.44,14.5553333333,46.06425,30.2715,50.6219166666,13.5153333334,11.9928333333,6.95308333333,17.2654166667,50.0423333333,11.4905833333
591.78,14.5709166666,46.0888333333,30.3113333333,50.68475,13.5336666666,12.0201666667,6.937,17.2771666667,50.0650833333,11.505
592.12,14.5593333333,46.0304166667,30.2893333333,50.6390833333,13.5403333333,12.0054166667,6.94975,17.2699166667,50.0096666667,11.48975
592.46,14.6093333333,46.1109166667,30.34475,50.6780833334,13.5925,12.031,6.99016666666,17.31975,50.04725,11.5110833333
592.79,14.6168333333,46.069,30.34175,50.6324166667,13.61075,12.0373333334,6.99333333334,17.33225,49.9858333334,11.5613333333
593.13,14.664,46.068,30.3505,50.6135,13.6078333333,12.0554166667,7.03141666667,17.37325,49.9863333333,11.585
593.47,14.6755833333,46.14325,30.3746666667,50.6674166666,13.631,12.07525,7.04491666667,17.3813333333,50.06225,11.6249166666
593.80,14.644,46.1895833334,30.3746666667,50.6785,13.5685833334,12.0340833333,6.97241666667,17.32875,50.0900833333,11.5759166667
594.14,14.6730833333,46.2486666667,30.428,50.6965833333,13.60375,12.075,6.95475,17.3815833333,50.1038333333,11.6135833334
594.48,14.6609166667,46.2331666667,30.4074166667,50.6184166667,13.6015,12.0839166667,6.96383333333,17.3866666667,50.05725,11.6166666666
594.81,14.7119166667,46.2966666666,30.43675,50.665,13.64525,12.1465,6.99233333333,17.4310833333,50.0795,11.6810833333
595.15,14.6590833333,46.2968333333,30.3966666667,50.6183333333,13.5914166667,12.1001666667,6.93025,17.38025,50.03475,11.6475
595.49,14.6546666667,46.3111666667,30.3876666667,50.5851666667,13.5770833333,12.1084166667,6.90166666667,17.36075,50.0243333333,11.64525
595.82,14.6630833333,46.31175,30.3804166667,50.5584166667,13.56975,12.1341666666,6.89216666667,17.3443333333,50.0190833333,11.6689166667
596.16,14.67425,46.3126666667,30.3736666666,50.5530833333,13.5905833333,12.17275,6.92433333333,17.36175,50.0123333333,11.714
596.50,14.7031666667,46.3678333333,30.41275,50.6006666667,13.6110833333,12.2154166667,6.96725,17.3999166667,50.08825,11.7489166667
596.83,14.63475,46.3650833334,30.38575,50.5889166667,13.581,12.1655833333,6.91741666667,17.3413333333,50.0724166667,11.714
597.17,14.616,46.3345,30.367,50.5519166667,13.54575,12.1510833333,6.89758333333,17.3239166667,50.01975,11.699
597.51,14.5993333333,46.2983333333,30.3286666667,50.52525,13.547,12.1698333333,6.90025,17.3059166666,49.99425,11.7039166667
597.84,14.6205833333,46.3218333333,30.3475833333,50.5829166667,13.5558333333,12.1848333333,6.9375,17.307,50.0310833333,11.7185
598.18,14.6455833333,46.3540833333,30.3814166667,50.6329166666,13.56525,12.1969166667,6.94466666666,17.321,50.1021666667,11.7426666667
598.52,14.6295833333,46.3610833333,30.391,50.6206666667,13.5328333333,12.1710833333,6.955,17.30025,50.0993333333,11.6988333333
598.85,14.6799166666,46.4270833333,30.4816666667,50.7160833333,13.5801666667,12.2236666667,7.03116666667,17.334,50.2006666667,11.7365
599.19,14.6965,46.3909166666,30.4686666667,50.689,13.56275,12.1819166667,7.0475,17.3368333334,50.19225,11.7363333333
599.53,14.6665833333,46.3825833333,30.45475,50.6860833333,13.5555833333,12.141,7.0455,17.3319166667,50.169,11.698
599.86,14.651,46.3933333333,30.4736666667,50.6865833334,13.5226666667,12.11,6.98908333333,17.2951666667,50.2050833333,11.6608333334
600.20,14.6131666667,46.41275,30.458,50.67825,13.5035,12.0658333333,6.92958333333,17.24725,50.195,11.6170833333
600.53,14.64225,46.4425833334,30.48675,50.6985,13.5136666667,12.0971666667,6.95391666667,17.2753333333,50.21025,11.65175
600.87,14.7170833333,46.5628333333,30.5688333333,50.8016666667,13.6004166667,12.1618333333,7.034,17.3833333333,50.3253333334,11.7236666667
601.21,14.7454166667,46.5673333333,30.6141666667,50.8203333333,13.6176666667,12.15925,7.04216666667,17.4285,50.3341666666,11.7520833333
601.54,14.7585,46.5984166666,30.6554166667,50.82475,13.6524166667,12.1905,7.06958333334,17.45675,50.32625,11.7945
601.88,14.76875,46.64375,30.6805,50.83725,13.6731666666,12.2273333333,7.09366666667,17.4741666667,50.3238333333,11.82175
602.21,14.7879166667,46.6504166667,30.7050833334,50.86675,13.71425,12.2821666667,7.10358333334,17.5013333333,50.3529166667,11.872
602.55,14.7871666667,46.6300833334,30.6730833333,50.8221666667,13.7175833333,12.2791666667,7.06833333333,17.50675,50.2985,11.8725833334
602.88,14.8048333333,46.7463333333,30.74125,50.9088333333,13.7480833333,12.3395833334,7.09266666667,17.5600833334,50.362,11.8995
603.22,14.838,46.8665833333,30.8245833333,51.0171666666,13.795,12.4148333333,7.108,17.6168333333,50.4731666667,11.9653333333
603.56,14.8531666667,46.84575,30.8286666667,51.0319166666,13.8164166666,12.4323333333,7.13033333333,17.65075,50.4329166667,11.9925
603.89,14.8624166667,46.819,30.8264166666,51.02825,13.8246666667,12.4505,7.16533333333,17.6721666667,50.3788333333,12.01775
604.23,14.87775,46.8229166667,30.8355,51.0405,13.8561666667,12.4945,7.18258333334,17.6978333334,50.3703333334,12.0355
604.56,14.8614166667,46.7591666667,30.814,50.99325,13.8260833333,12.4855,7.17291666667,17.66675,50.333,12.0088333334
604.90,14.8529166666,46.757,30.8246666666,51.00175,13.8231666667,12.504,7.17766666667,17.662,50.3203333333,12.0025833333
605.23,14.858,46.773,30.8366666667,51.0174166667,13.8303333333,12.50925,7.15433333333,17.6701666667,50.38075,12.0255
605.57,14.8635833333,46.7513333333,30.83125,51.0014166667,13.832,12.5258333333,7.1775,17.67575,50.3560833333,12.0285
605.90,14.8929166667,46.8174166667,30.8595,51.06925,13.8631666667,12.553,7.2175,17.7115,50.38725,12.0631666667
606.24,14.9058333333,46.86575,30.912,51.14425,13.8805,12.5946666667,7.25641666667,17.7550833333,50.44775,12.0918333333
606.58,14.876,46.8336666667,30.8748333333,51.1646666667,13.863,12.5673333333,7.24283333334,17.7074166667,50.4666666666,12.0863333333
606.91,14.8965,46.8105833333,30.875,51.1653333333,13.8561666666,12.5575,7.25025,17.7074166667,50.4651666667,12.0744166667
607.25,14.8704166667,46.8246666667,30.8524166667,51.1635833333,13.8505833333,12.5406666667,7.26433333334,17.6901666667,50.4693333334,12.0705
607.58,14.9023333333,46.8459166667,30.8745833333,51.1618333333,13.8823333333,12.5859166667,7.30791666667,17.7079166667,50.5391666667,12.1005
607.92,14.9128333333,46.8025833333,30.8579166666,51.1303333334,13.8735,12.5545833333,7.32058333334,17.6964166667,50.5441666667,12.109
608.25,14.9015833333,46.8173333333,30.8691666667,51.1503333333,13.8775,12.5480833334,7.327,17.6785,50.58325,12.1170833333
608.59,14.9264166666,46.8665,30.88325,51.1694166667,13.8904166667,12.56175,7.38716666667,17.70175,50.6681666667,12.137
608.92,14.93925,46.8131666667,30.8645833333,51.1461666667,13.8581666666,12.54325,7.43408333333,17.6758333333,50.6213333334,12.1189166666
609.26,14.9259166667,46.80325,30.883,51.1741666667,13.8805,12.5476666667,7.46925,17.6830833333,50.697,12.12525
609.59,14.9159166667,46.7775833334,30.8606666667,51.1150833333,13.85025,12.5421666667,7.49075,17.6695,50.7123333334,12.11375
609.93,14.9493333333,46.7824166667,30.8554166667,51.1285,13.8751666667,12.5646666667,7.557,17.6784166667,50.7850833333,12.1526666667
610.26,15.0044166667,46.7356666667,30.84975,51.0559166666,13.8869166667,12.61475,7.63291666668,17.7094166667,50.76575,12.1823333333
610.60,15.0033333333,46.6879166666,30.8163333333,51.0198333333,13.90325,12.6215833333,7.68025,17.7055,50.7448333334,12.2015
610.93,15.0718333333,46.7588333333,30.8954166667,51.1279166667,13.9370833333,12.67125,7.72758333333,17.7388333334,50.8845,12.2423333333
611.27,15.0923333333,46.75475,30.89225,51.12925,13.8988333333,12.645,7.70408333334,17.7101666667,50.8988333333,12.25325
611.60,15.08425,46.7808333333,30.9239166667,51.1305,13.9021666667,12.6398333333,7.72891666666,17.70475,50.95125,12.2308333333
611.93,15.0624166667,46.73225,30.86975,51.0600833333,13.8635,12.6185,7.74183333333,17.672,50.901,12.1989166667
612.27,15.0330833333,46.6235833333,30.8085,50.96525,13.8380833333,12.58025,7.71008333333,17.6254166667,50.7884166667,12.19325
612.60,15.0421666667,46.6714166667,30.8244166667,50.9880833333,13.8821666667,12.6486666667,7.74408333334,17.676,50.82425,12.2355833333
612.94,15.0709166667,46.7128333333,30.8310833333,51.00525,13.86075,12.6376666667,7.72683333334,17.6463333333,50.7995,12.2108333333
613.27,15.1416666667,46.7525,30.9085833334,51.07925,13.9134166667,12.6730833333,7.76141666667,17.6863333333,50.8165,12.258
613.61,15.0516666667,46.7029166667,30.877,51.01425,13.8434166667,12.6030833333,7.67375,17.6131666666,50.72575,12.1955
613.94,15.0508333333,46.78125,30.9591666666,51.1415833333,13.8546666667,12.58925,7.65366666666,17.6450833333,50.80775,12.19325
614.28,15.08675,46.8006666667,30.9785833333,51.1380833333,13.8500833333,12.605,7.68366666667,17.6551666667,50.8074166667,12.2151666666
614.61,15.077,46.7678333333,30.93825,51.0658333333,13.8184166667,12.5820833333,7.64275,17.6538333333,50.7359166667,12.20075
614.94,14.9990833334,46.7039166667,30.893,51.0514166666,13.7875,12.5475,7.623,17.6393333333,50.6743333333,12.1251666667
615.28,15.0460833333,46.75975,30.9363333333,51.1515,13.8455833333,12.6000833333,7.64583333334,17.6869166666,50.711,12.1901666667
615.61,15.1214166667,46.8209166667,30.9774166667,51.2441666667,13.9065,12.6400833333,7.67516666667,17.764,50.74475,12.2811666666
615.95,15.1518333333,46.98625,31.06625,51.37575,13.9163333333,12.6821666667,7.669,17.8314166667,50.8913333333,12.2939166666
616.28,15.1095833333,47.0489166667,31.095,51.4615,13.88175,12.6293333333,7.62366666666,17.8101666666,50.9725833334,12.2439166666
616.61,15.0936666667,47.0664166667,31.0941666667,51.4543333333,13.89975,12.6459166667,7.63358333334,17.83425,50.9779166667,12.2941666667
616.95,14.9990833333,46.99475,31.0365,51.3861666667,13.84925,12.5690833333,7.53275,17.7733333333,50.91475,12.2300833334
617.28,15.0528333333,47.0119166666,31.05725,51.4259166667,13.8985833333,12.5771666667,7.562,17.8035833333,50.92375,12.2171666666
617.62,15.0286666667,46.9636666666,31.018,51.358,13.9073333333,12.547,7.52158333334,17.7605,50.8865,12.2188333334
617.95,14.9970833333,47.0205833334,31.0421666667,51.4155,13.8975,12.5229166666,7.47766666667,17.7691666667,50.9290833333,12.21275
618.28,14.92375,47.0026666667,31.0355833333,51.3944166667,13.8608333333,12.5060833333,7.45308333333,17.7191666667,50.8965833333,12.1841666667
618.62,14.9371666667,47.0369166667,31.078,51.41525,13.8795833334,12.5101666667,7.45141666667,17.7561666667,50.9496666667,12.2111666666
618.95,14.8873333333,46.9954166667,31.04975,51.38075,13.8174166667,12.4525833333,7.42191666667,17.71925,50.9095833333,12.1616666667
619.28,14.8958333333,47.03275,31.0833333333,51.40475,13.81175,12.4754166667,7.39933333333,17.7320833333,50.9550833333,12.1479166667
619.62,14.9435833333,47.0006666667,31.0758333333,51.4028333334,13.852,12.4869166667,7.457,17.7393333333,50.9285,12.1710833333
619.95,14.9709166667,46.93475,31.0645,51.3503333333,13.8579166667,12.5120833333,7.476,17.7425833333,50.8719166667,12.1763333333
620.28,14.9660833333,46.8894166667,31.0675833333,51.3445,13.8239166667,12.4694166666,7.43283333334,17.7270833333,50.85925,12.13925
620.62,15.0099166667,46.9225,31.0866666667,51.3898333333,13.8113333333,12.4814166667,7.45025,17.7343333334,50.8959166667,12.1598333334
620.95,14.9845,46.93875,31.0955833333,51.3835833333,13.7859166666,12.46975,7.38433333333,17.7289166667,50.929,12.17025
621.28,15.0060833334,46.952,31.1211666667,51.416,13.7851666666,12.4956666667,7.39583333334,17.7433333334,50.88525,12.1506666667
621.62,15.0230833333,46.8925833333,31.0881666667,51.3615,13.7871666667,12.5045,7.399,17.72675,50.8605833333,12.1285833333
621.95,15.09425,46.9361666667,31.1478333334,51.4325,13.8413333333,12.5493333334,7.44433333333,17.7813333333,50.91725,12.1758333333
622.28,15.09075,47.01525,31.1664166667,51.4926666667,13.84325,12.5671666666,7.43725,17.7994166666,50.9213333333,12.1805
622.62,15.1415833333,47.0659166667,31.20925,51.5305833333,13.8828333333,12.6124166667,7.45058333333,17.8505,50.9445833333,12.2329166667
622.95,15.1053333333,47.0683333333,31.21075,51.5406666667,13.8786666667,12.558,7.406,17.8419166667,50.9211666667,12.2013333333
623.28,15.08575,47.12525,31.2219166667,51.5895,13.8996666666,12.6000833333,7.39025,17.8275,50.9649166667,12.21425
623.62,15.1195833333,47.1860833333,31.232,51.6073333333,13.96175,12.6205,7.40391666667,17.85775,50.9806666667,12.2721666666
623.95,15.1399166667,47.2208333334,31.2556666667,51.6273333333,14.0046666667,12.6806666666,7.45408333333,17.9176666666,50.9684166667,12.31475
624.28,15.0778333333,47.1713333333,31.2151666666,51.5358333333,13.9946666667,12.66675,7.44408333333,17.8984166667,50.88475,12.2958333334
624.62,15.103,47.1865,31.218,51.55225,13.98075,12.6895833333,7.47383333334,17.8895833333,50.8446666667,12.3080833333
624.95,15.04975,47.1725833333,31.17075,51.5065,13.9618333333,12.6793333333,7.43625,17.8740833334,50.84225,12.295
625.28,14.987,47.1684166667,31.1384166667,51.4506666667,13.8990833333,12.6375,7.36191666667,17.8305,50.8045833333,12.2635
625.61,14.9248333333,47.1346666667,31.0779166667,51.3645833333,13.8676666667,12.6195833334,7.3125,17.7839166667,50.6985,12.242
625.95,14.9548333333,47.1006666667,31.0661666667,51.3221666667,13.86675,12.6440833333,7.35858333333,17.804,50.6583333333,12.2948333333
626.28,14.9041666667,47.0585,30.99525,51.24975,13.8246666667,12.59425,7.27466666667,17.7495833333,50.5955,12.2555833333
