wavelength,Back_HemPium,Belly_HemPium,Breast_HemPium,Crissum_HemPium,Crown_HemPium,DorTail_HemPium,Patch10_HemPium,Rump_HemPium,Throat_HemPium,WingTip_HemPium
362.02,4.151,3.42422222222,1.628,2.87655555556,5.72122222222,6.29811111111,14.103,5.71133333333,2.14411111111,6.46966666667
362.39,4.25144444444,3.55455555556,1.77733333334,3.03644444444,5.902,6.43711111111,14.2606666667,5.88388888888,2.28688888889,6.60277777778
362.75,4.43333333333,3.65833333334,1.96466666667,3.18155555556,6.05588888889,6.56144444444,14.4158888889,6.01350000001,2.39055555556,6.74722222222
363.11,4.537,3.72266666667,2.06533333334,3.28933333333,6.22011111111,6.62966666667,14.6741111111,6.16027777779,2.49033333333,6.81511111111
363.48,4.40177777778,3.73555555556,2.10122222222,3.17444444445,6.14411111111,6.54055555556,14.6086666667,6.08283333332,2.41433333333,6.69055555556
363.84,4.44144444445,3.78844444444,2.17411111111,3.188,6.218,6.61833333333,14.6993333333,6.13772222222,2.42666666667,6.744
364.20,4.45588888889,3.81788888889,2.25777777778,3.29433333333,6.23166666667,6.66144444444,14.7134444444,6.18394444443,2.48211111111,6.81911111111
364.57,4.53633333333,3.87911111111,2.32622222222,3.33022222222,6.31555555555,6.77955555556,14.746,6.26166666668,2.59766666666,6.81888888889
364.93,4.55644444445,3.84744444445,2.25833333333,3.28566666667,6.20988888889,6.72755555556,14.7427777778,6.26061111112,2.583,6.75044444444
365.29,4.77944444444,4.09988888889,2.47622222222,3.47,6.32711111111,6.91522222222,14.9356666666,6.52216666668,2.79677777778,6.92755555556
365.66,5.059,4.47155555555,2.76744444444,3.67533333334,6.56955555556,7.10588888889,15.2171111111,6.78194444445,3.08511111111,7.20944444444
366.02,4.75522222222,4.24122222222,2.52244444444,3.38177777778,6.20955555555,6.85566666666,14.946,6.55694444445,2.78255555556,6.88677777778
366.38,4.79077777778,4.21522222222,2.451,3.34711111111,6.22166666667,6.78644444444,15.0586666667,6.54633333334,2.748,6.90077777778
366.75,4.69077777778,4.13777777778,2.34877777778,3.25811111111,6.06044444444,6.61977777778,14.9615555555,6.50294444445,2.68011111111,6.72355555556
367.11,4.53144444445,3.94344444444,2.15122222222,3.00322222222,5.87477777778,6.45011111111,14.8601111111,6.33950000001,2.45133333333,6.49111111111
367.47,4.62855555556,3.96466666667,2.13633333333,3.06733333333,5.94544444445,6.52844444444,14.9535555555,6.434,2.467,6.52522222222
367.84,4.56911111111,3.91533333333,1.99522222222,2.95444444445,5.893,6.43477777778,14.9672222222,6.35805555555,2.36766666667,6.45888888889
368.20,4.58466666667,4.04011111111,1.96722222222,2.93833333333,5.94522222222,6.36211111111,15.0652222222,6.32850000001,2.368,6.40844444444
368.56,4.466,3.88255555556,1.838,2.79777777778,5.89688888889,6.17088888889,15.1316666667,6.17988888888,2.14866666667,6.31022222222
368.93,4.33011111111,3.75822222222,1.71366666667,2.71122222222,5.86733333333,5.98766666667,15.0476666667,6.02938888889,2.01244444444,6.22855555555
369.29,4.22333333333,3.67966666667,1.68266666667,2.695,5.84033333333,5.92533333333,15.0331111111,5.94933333333,1.92488888889,6.16911111111
369.65,4.23011111111,3.54844444444,1.71988888889,2.73255555556,5.87644444444,5.806,15.1301111111,5.9901111111,1.89266666667,6.12422222222
370.01,4.60411111111,3.78733333333,2.02811111111,3.06566666667,6.26122222222,6.04244444445,15.5503333333,6.32483333335,2.21555555556,6.49455555556
370.38,4.69233333333,3.901,2.223,3.19611111111,6.33566666667,6.21511111111,15.675,6.38816666666,2.31577777778,6.63977777778
370.74,4.70977777778,3.96355555556,2.19433333333,3.141,6.36888888889,6.26944444444,15.7946666667,6.40738888888,2.292,6.74122222222
371.10,4.83533333333,4.13355555555,2.25577777778,3.31544444444,6.49677777778,6.39088888889,15.9342222222,6.52155555556,2.41533333333,6.89166666667
371.46,4.95122222222,4.20322222222,2.37544444444,3.37811111111,6.61355555555,6.448,16.0454444444,6.63094444443,2.51655555556,6.98655555555
371.83,5.05,4.30811111111,2.48433333333,3.41277777778,6.69155555556,6.51255555556,16.1312222222,6.74572222222,2.58388888889,7.06166666667
372.19,5.02133333333,4.09711111111,2.44944444445,3.35266666667,6.55866666666,6.533,16.1132222222,6.70677777778,2.51388888889,7.00644444444
372.55,5.05911111111,4.11477777778,2.535,3.40944444444,6.60477777778,6.63177777778,16.1538888889,6.80744444443,2.65911111111,7.02922222222
372.92,5.29933333333,4.31122222222,2.70522222222,3.57455555555,6.81311111111,6.88911111111,16.4223333333,7.05994444444,2.81511111111,7.18577777778
373.28,5.40955555556,4.36011111111,2.68566666667,3.58811111111,6.87822222222,6.86633333333,16.5294444445,7.09833333334,2.84855555556,7.26211111111
373.64,5.35633333333,4.35344444444,2.578,3.50122222222,6.82466666667,6.85277777778,16.5192222222,7.06238888889,2.81677777778,7.20688888889
374.00,5.18666666667,4.14233333333,2.40622222222,3.26922222222,6.67533333333,6.70622222222,16.348,6.84627777777,2.62133333333,7.00122222222
374.37,5.02422222222,3.995,2.20544444444,3.07066666667,6.54544444444,6.53366666667,16.2132222222,6.72388888889,2.46333333333,6.76055555556
374.73,5.03455555556,3.94866666667,2.21266666667,3.13222222222,6.56788888889,6.48622222222,16.2286666667,6.7371111111,2.50988888889,6.71211111111
375.09,5.03,3.93611111111,2.26144444445,3.12811111111,6.6,6.48044444445,16.2447777778,6.74727777778,2.52744444444,6.70488888889
375.45,4.99533333333,3.95933333333,2.16855555556,3.08333333333,6.55566666666,6.42833333333,16.3205555556,6.66549999999,2.49022222222,6.68322222222
375.81,5.13166666667,4.00655555556,2.25633333333,3.22166666667,6.63477777778,6.46544444445,16.454,6.72944444443,2.62,6.73644444445
376.18,5.23466666667,4.12744444445,2.42077777778,3.24966666667,6.77466666667,6.54122222222,16.5791111111,6.85405555555,2.68366666667,6.84
376.54,5.14477777778,4.09177777778,2.27166666667,3.128,6.59444444444,6.38588888889,16.4774444444,6.77044444443,2.53977777778,6.73266666667
376.90,5.04311111111,3.97877777778,2.16877777778,3.01911111111,6.45533333333,6.26633333333,16.4332222222,6.70316666668,2.46211111111,6.67177777778
377.26,4.99844444445,3.93166666667,2.11444444445,2.95722222222,6.42888888889,6.20277777778,16.4501111111,6.71222222222,2.39211111111,6.60633333333
377.63,5.17455555555,4.07222222222,2.28122222222,3.08388888889,6.54455555556,6.38144444444,16.5598888889,6.8411111111,2.485,6.72277777778
377.99,5.25033333333,4.174,2.33933333333,3.15011111111,6.55844444444,6.44466666667,16.7122222222,6.93083333333,2.54255555555,6.76677777778
378.35,5.48677777778,4.33044444444,2.48977777778,3.31166666667,6.74977777778,6.57755555556,16.9363333333,7.09605555554,2.67966666667,6.92688888889
378.71,5.48222222222,4.34577777778,2.47755555556,3.28977777778,6.75422222222,6.51633333333,16.9891111111,7.06911111111,2.65722222222,6.93533333333
379.07,5.45244444445,4.25811111111,2.40333333333,3.22088888889,6.697,6.41977777778,16.9967777778,7.01127777779,2.57522222222,6.885
379.44,5.50366666666,4.25511111111,2.441,3.25455555556,6.76811111111,6.44311111111,17.0814444444,7.06061111111,2.60211111111,6.87922222222
379.80,5.31777777778,4.125,2.27166666667,3.10244444445,6.64444444444,6.30277777778,17.0101111111,6.97161111111,2.42366666667,6.71277777778
380.16,5.17522222222,4.00255555555,2.09322222222,3.02944444445,6.57088888889,6.131,16.9701111111,6.89227777779,2.33233333333,6.59788888889
380.52,5.29255555556,4.06333333333,2.178,3.09266666667,6.69811111111,6.25233333333,17.1276666667,7.01516666668,2.40511111111,6.652
380.88,5.36166666666,4.17677777778,2.27555555556,3.15011111111,6.76144444444,6.31944444444,17.2578888889,7.13438888888,2.51244444444,6.69144444445
381.24,5.48611111111,4.32388888889,2.37611111111,3.23211111111,6.852,6.42577777778,17.368,7.25544444446,2.661,6.81844444445
381.61,5.55555555556,4.37655555555,2.36622222222,3.31733333333,6.92055555556,6.47,17.5051111111,7.37494444446,2.76488888889,6.90888888889
381.97,5.62677777778,4.527,2.45666666667,3.41166666667,7.08511111111,6.53644444445,17.6241111111,7.47400000001,2.88744444445,7.007
382.33,5.53822222222,4.43255555556,2.367,3.34633333333,7.0008888889,6.44955555556,17.6217777778,7.40144444446,2.84455555555,6.96622222222
382.69,5.64177777778,4.53555555555,2.42933333333,3.46222222222,7.08177777777,6.58244444444,17.7583333333,7.55488888888,2.92977777778,7.10222222222
383.05,5.70344444444,4.63177777778,2.547,3.56177777778,7.14722222223,6.71955555555,17.9178888889,7.63627777778,3.03722222222,7.25211111111
383.41,5.738,4.66222222222,2.61022222222,3.64855555556,7.18588888889,6.75744444445,17.9684444445,7.72522222223,3.12755555556,7.343
383.77,5.85855555555,4.71166666667,2.67188888889,3.73933333333,7.24855555556,6.819,18.0998888889,7.78161111111,3.23855555556,7.47766666667
384.14,5.92033333333,4.77666666667,2.72033333333,3.79177777778,7.25766666668,6.904,18.1562222222,7.78166666666,3.30655555556,7.51255555556
384.50,5.95655555556,4.85788888889,2.74344444444,3.84611111111,7.30877777777,6.886,18.2466666667,7.77933333334,3.36355555556,7.55211111111
384.86,5.99822222222,4.86944444445,2.76544444444,3.90733333334,7.34877777778,6.88955555556,18.3015555556,7.8058888889,3.37444444445,7.54155555556
385.22,6.03677777778,4.90655555556,2.80833333333,3.997,7.38988888889,6.93033333333,18.3828888889,7.83366666668,3.42211111111,7.57577777778
385.58,5.96933333333,4.89666666667,2.81677777778,3.95333333333,7.41688888888,6.89066666667,18.4243333333,7.78594444445,3.35911111111,7.56166666667
385.94,6.02988888889,4.90233333333,2.85433333333,4.01077777778,7.44833333333,6.96488888889,18.5346666667,7.93244444443,3.39011111111,7.62022222222
386.30,6.10677777778,4.989,2.943,4.09022222222,7.55322222221,7.02966666667,18.6127777778,8.03677777779,3.44444444444,7.649
386.66,6.03444444445,4.977,2.91022222222,4.03166666667,7.52733333333,6.95555555555,18.5503333333,7.95316666666,3.35633333333,7.51577777778
387.03,6.04477777778,5.01433333334,2.892,4.02244444445,7.50322222222,6.87522222222,18.55,8.00638888888,3.34522222222,7.44455555556
387.39,6.04022222222,4.99044444445,2.92055555555,4.00088888889,7.48566666666,6.85644444445,18.589,7.98894444443,3.30466666667,7.39466666667
387.75,6.091,5.08966666666,2.97977777778,4.00755555556,7.58177777778,6.92311111111,18.6385555555,8.01616666666,3.31955555556,7.37555555556
388.11,6.08522222222,5.12011111111,2.93633333333,3.98255555556,7.54977777779,6.85933333333,18.6561111111,8.02838888889,3.27244444444,7.33188888889
388.47,6.14033333333,5.11733333334,2.969,4.03733333333,7.59044444445,6.87477777778,18.717,8.10272222223,3.24011111111,7.38488888889
388.83,6.17322222222,5.14044444445,2.95588888889,4.02677777778,7.59077777778,6.86266666667,18.7785555556,8.09538888889,3.22855555555,7.424
389.19,6.04733333333,4.99877777778,2.86888888889,3.93622222222,7.51111111111,6.76344444445,18.7575555556,8.00283333333,3.10333333333,7.26522222222
389.55,6.095,5.11422222222,2.92044444445,3.95977777778,7.52633333333,6.768,18.7858888889,8.03050000001,3.14588888889,7.243
389.91,6.05377777778,5.09944444444,2.87377777778,3.93588888889,7.52755555555,6.692,18.772,7.94311111111,3.11577777778,7.19066666667
390.27,5.98022222222,5.06288888889,2.77111111111,3.84688888889,7.43866666667,6.61022222222,18.7715555555,7.86022222221,3.00733333334,7.12677777778
390.63,6.00433333333,5.043,2.77866666667,3.86233333333,7.43444444444,6.63666666667,18.8418888889,7.85800000001,3.02677777778,7.17666666667
391.00,6.01044444444,5.04,2.803,3.88988888889,7.48255555555,6.66288888889,18.9153333333,7.83977777779,3.0,7.16233333333
391.36,5.931,5.01011111111,2.716,3.83566666667,7.40988888888,6.62966666667,18.8935555556,7.81155555556,2.94,7.108
391.72,5.90388888889,4.95733333333,2.71422222222,3.86255555555,7.34166666667,6.60144444445,18.9415555556,7.8506111111,2.91522222222,7.116
392.08,5.97333333333,5.01211111111,2.81711111111,3.95877777778,7.47300000001,6.70566666666,19.1113333333,7.96072222222,2.96988888889,7.20611111111
392.44,6.00644444445,5.055,2.88288888889,4.00288888889,7.54277777778,6.75577777778,19.231,8.01933333333,3.04833333333,7.273
392.80,6.00811111111,5.06922222222,2.887,4.034,7.5911111111,6.76511111111,19.2722222222,8.03244444446,3.05233333334,7.25766666667
393.16,6.032,5.12111111111,2.90644444444,4.04,7.59533333332,6.76988888889,19.2428888889,8.03722222221,3.08477777778,7.30944444445
393.52,5.88366666666,4.89544444445,2.75955555556,3.94155555556,7.43644444445,6.65655555556,19.159,7.8978888889,2.98011111111,7.168
393.88,5.87411111111,4.85488888889,2.74377777778,3.89422222222,7.40655555557,6.65733333333,19.2054444445,7.87933333332,2.95677777778,7.12466666667
394.24,5.95833333333,4.90722222222,2.82355555555,4.01833333333,7.49255555554,6.73966666666,19.3006666667,7.96783333333,3.10322222222,7.17322222222
394.60,6.09266666667,4.99244444444,2.93611111111,4.09333333333,7.62166666667,6.82088888889,19.4621111111,8.0903888889,3.22411111111,7.22722222222
394.96,6.09755555556,4.97022222222,2.91822222222,4.07355555556,7.62233333333,6.79844444444,19.4433333334,8.10222222222,3.222,7.19477777778
395.32,6.22311111111,5.09466666666,3.02166666667,4.17266666667,7.75500000001,6.84877777778,19.5732222222,8.17666666668,3.32722222222,7.27866666667
395.68,6.26255555555,5.14444444444,3.01677777778,4.19711111111,7.84977777778,6.90566666667,19.6103333334,8.20572222221,3.37466666666,7.30411111111
396.04,6.341,5.22644444444,3.06877777778,4.248,7.8918888889,6.899,19.6411111111,8.26366666667,3.44366666667,7.34388888889
396.40,6.32955555556,5.22577777778,3.06033333333,4.22866666667,7.86799999999,6.89088888889,19.6285555556,8.24216666668,3.43988888889,7.25466666667
396.76,6.24377777778,5.13733333333,2.97033333334,4.13333333333,7.80466666667,6.784,19.5713333333,8.18177777779,3.31666666666,7.181
397.12,6.29344444444,5.14933333333,3.02044444444,4.12277777778,7.83355555554,6.81255555556,19.6947777778,8.23638888889,3.30966666667,7.18144444444
397.48,6.42688888889,5.292,3.131,4.24811111111,8.00822222222,6.92266666667,19.8656666667,8.40988888888,3.41011111111,7.28466666667
397.84,6.60055555556,5.459,3.29011111111,4.40966666667,8.16566666668,7.05455555555,20.0228888889,8.55294444445,3.53322222222,7.44244444445
398.20,6.55033333333,5.42911111111,3.27666666667,4.33966666667,8.12033333335,6.98122222222,20.0147777778,8.5301111111,3.424,7.415
398.56,6.449,5.38255555555,3.21044444444,4.273,8.03122222223,6.855,19.975,8.43961111112,3.301,7.33355555556
398.92,6.48544444444,5.42066666667,3.23488888889,4.28433333333,8.05944444446,6.88566666667,20.0532222222,8.48055555554,3.33044444445,7.36711111111
399.28,6.46911111111,5.39211111111,3.20488888889,4.26622222222,8.02833333333,6.84833333333,20.1221111111,8.5008888889,3.30688888889,7.33611111111
399.64,6.46633333333,5.38977777778,3.20044444444,4.22266666667,7.98155555555,6.75677777778,20.1558888889,8.47705555555,3.23688888889,7.31655555556
400.00,6.38255555556,5.26155555555,3.12655555556,4.15266666667,7.89977777778,6.68844444444,20.1625555556,8.40122222221,3.14411111111,7.22866666666
400.36,6.34811111111,5.23955555556,3.07933333333,4.166,7.89288888888,6.67088888889,20.2015555555,8.36616666668,3.08111111111,7.24133333333
400.72,6.40155555555,5.25744444444,3.14311111111,4.21011111111,7.94322222221,6.73644444445,20.2955555556,8.38900000001,3.13488888889,7.25466666666
401.08,6.44477777778,5.33366666667,3.17944444444,4.31433333333,8.02677777779,6.76644444444,20.3685555556,8.45294444446,3.18277777778,7.31033333333
401.44,6.50611111111,5.43244444444,3.21711111111,4.36355555556,8.0481111111,6.82777777778,20.4524444444,8.47627777779,3.229,7.38755555556
401.80,6.39555555555,5.38844444444,3.13433333333,4.32066666667,8.02211111112,6.75766666667,20.4642222222,8.45438888888,3.14488888889,7.32322222222
402.16,6.39011111111,5.361,3.08822222222,4.30911111111,7.98177777779,6.72888888889,20.523,8.45105555557,3.14333333333,7.28522222222
402.52,6.40066666667,5.368,3.09222222222,4.33011111111,8.05577777779,6.76022222222,20.5991111111,8.52294444445,3.20877777778,7.33633333333
402.88,6.41911111111,5.39311111111,3.10822222222,4.35644444445,8.09299999999,6.80188888889,20.7031111111,8.57338888888,3.23222222222,7.38977777778
403.24,6.47533333333,5.43633333333,3.12833333333,4.35677777778,8.15677777778,6.84333333333,20.7691111111,8.60905555554,3.24177777778,7.43344444445
403.60,6.52277777779,5.447,3.18088888889,4.41733333333,8.22477777779,6.89977777778,20.852,8.68544444444,3.28688888889,7.44955555555
403.95,6.60133333334,5.492,3.21322222222,4.43355555555,8.29055555557,6.972,20.939,8.70733333332,3.32444444444,7.47533333333
404.31,6.60366666666,5.494,3.22666666667,4.40255555556,8.28766666667,6.94811111111,20.9746666666,8.7353888889,3.33355555555,7.47655555555
404.67,6.66633333335,5.60277777778,3.25311111111,4.45155555556,8.33488888889,7.01222222222,21.0587777778,8.82283333334,3.41655555556,7.52866666667
405.03,6.66488888889,5.59688888889,3.214,4.40855555555,8.30388888887,6.98144444444,21.1323333333,8.83122222222,3.41644444444,7.49933333333
405.39,6.69866666666,5.60055555556,3.27644444444,4.43422222222,8.36977777777,6.99222222222,21.209,8.90572222223,3.42355555556,7.51888888889
405.75,6.57655555555,5.42222222222,3.14288888889,4.24677777778,8.15922222222,6.79566666667,21.0364444444,8.75505555554,3.26777777778,7.31388888889
406.11,6.56755555557,5.43188888889,3.15066666667,4.22766666667,8.18966666668,6.80944444444,21.0477777778,8.76616666667,3.23688888889,7.32311111111
406.47,6.65066666666,5.53355555556,3.19511111111,4.30177777778,8.23822222221,6.88577777778,21.1305555556,8.84566666668,3.27444444444,7.37122222222
406.83,6.62855555557,5.52811111111,3.15544444444,4.25911111111,8.16866666668,6.81866666667,21.0805555556,8.78372222223,3.23966666667,7.32044444445
407.19,6.62544444446,5.51577777778,3.14877777778,4.25444444444,8.11966666666,6.78522222222,21.0993333333,8.81199999999,3.248,7.32388888889
407.55,6.65622222222,5.61477777778,3.16711111111,4.311,8.15633333334,6.81722222222,21.1533333333,8.83983333334,3.29822222222,7.34888888889
407.90,6.63844444443,5.64166666666,3.14333333333,4.31233333334,8.11877777777,6.78555555555,21.1263333333,8.87305555557,3.28688888889,7.37833333333
408.26,6.68466666666,5.66922222222,3.14077777778,4.33477777778,8.13266666668,6.78533333333,21.184,8.89494444445,3.27677777778,7.35244444444
408.62,6.70766666667,5.65666666667,3.14011111111,4.35122222222,8.12777777778,6.75566666667,21.1912222222,8.87411111112,3.23511111111,7.35733333333
