wavelength,Back_AniMelf,Belly_AniMelf,Breast_AniMelf,Crissum_AniMelf,Crown_AniMelf,DorTail_AniMelf,Patch10_AniMelf,Patch11_AniMelf,Patch12_AniMelf,Patch13_AniMelf,Patch14_AniMelf,Rump_AniMelf,Throat_AniMelf,WingTip_AniMelf
595.82,9.67033333333,54.3176666667,53.344,48.6706666667,11.5043333333,7.00466666667,9.32766666667,7.403,8.33233333333,38.4903333333,4.47366666667,9.89,43.9706666667,8.131
596.16,9.67766666667,54.281,53.324,48.637,11.5416666667,7.05533333333,9.31533333333,7.445,8.36,38.4953333333,4.509,9.912,43.9456666667,8.169
596.50,9.68133333333,54.3716666667,53.4276666667,48.648,11.6143333333,7.07766666667,9.347,7.46866666667,8.39033333333,38.536,4.511,9.88566666667,44.0346666667,8.197
596.83,9.65433333333,54.406,53.4793333333,48.678,11.6353333333,7.073,9.412,7.494,8.37633333333,38.5476666667,4.48833333333,9.89066666667,44.0673333333,8.21366666667
597.17,9.71266666667,54.432,53.533,48.7343333333,11.6866666667,7.12566666667,9.477,7.52733333333,8.40033333333,38.5883333333,4.53333333333,9.98,44.1236666667,8.28266666667
597.51,9.75666666667,54.509,53.5913333333,48.771,11.7233333333,7.199,9.465,7.57333333333,8.442,38.6466666667,4.57766666667,10.0493333333,44.0853333333,8.38133333333
597.84,9.742,54.6666666667,53.6966666667,48.805,11.7136666667,7.176,9.391,7.57533333333,8.39933333333,38.662,4.554,10.022,44.113,8.366
598.18,9.708,54.6996666667,53.7466666667,48.8253333333,11.6756666667,7.173,9.30333333333,7.48266666667,8.41066666667,38.7163333333,4.55666666667,9.98066666667,44.01,8.33666666667
598.52,9.626,54.7463333333,53.8753333333,48.797,11.6596666667,7.12966666667,9.311,7.39266666667,8.35466666667,38.7043333333,4.535,9.955,44.0283333333,8.251
598.85,9.701,54.9406666667,54.0243333333,48.8523333333,11.7363333333,7.15933333333,9.30833333333,7.42333333333,8.47233333333,38.7963333333,4.63233333333,10.038,44.1386666667,8.257
599.19,9.689,55.1173333333,53.9783333333,48.884,11.716,7.178,9.30833333333,7.43333333333,8.47266666667,38.8656666667,4.67833333333,10.0536666667,44.1243333333,8.18033333333
599.53,9.72766666667,55.1553333333,54.04,48.873,11.757,7.17533333333,9.334,7.45333333333,8.45966666667,38.936,4.67266666667,10.0263333333,44.1853333333,8.132
599.86,9.75466666667,55.2293333333,54.144,48.9553333333,11.7136666667,7.14966666667,9.32266666667,7.447,8.44133333333,38.9986666667,4.66533333333,10.0423333333,44.2743333333,8.126
600.20,9.75033333333,55.1646666667,54.1253333333,48.959,11.6476666667,7.192,9.31366666667,7.426,8.477,38.9466666667,4.63733333333,10.075,44.186,8.14633333333
600.53,9.76266666667,55.216,54.0956666667,48.9733333333,11.6163333333,7.18166666667,9.259,7.37333333333,8.47633333333,39.005,4.589,10.0886666667,44.2596666667,8.09066666667
600.87,9.72733333333,55.3063333333,54.128,48.8876666667,11.551,7.12133333333,9.26333333333,7.33133333333,8.39366666667,38.9853333333,4.56,10.0203333333,44.1566666667,8.02
601.21,9.7,55.344,54.2076666667,48.925,11.521,7.073,9.256,7.31633333333,8.41733333333,39.0013333333,4.516,9.95833333333,44.1593333333,8.03066666667
601.54,9.79933333333,55.333,54.2053333333,48.987,11.5356666667,7.12,9.315,7.377,8.431,39.0806666667,4.56233333333,9.97433333333,44.1786666667,8.12233333333
601.88,9.91333333333,55.4833333333,54.28,49.0773333333,11.6266666667,7.186,9.365,7.455,8.495,39.103,4.6,10.0303333333,44.2423333333,8.219
602.21,9.95633333333,55.5443333333,54.3916666667,49.206,11.6093333333,7.208,9.334,7.50966666667,8.47233333333,39.0876666667,4.569,10.0446666667,44.331,8.29966666667
602.55,9.955,55.64,54.3726666667,49.3333333333,11.6366666667,7.277,9.40266666667,7.52266666667,8.37666666667,39.0506666667,4.57233333333,9.98866666667,44.376,8.375
602.88,9.88166666667,55.6173333333,54.361,49.2333333333,11.5603333333,7.17666666667,9.35266666667,7.45833333333,8.31,38.9363333333,4.48466666667,9.91066666667,44.362,8.39433333333
603.22,9.91766666667,55.698,54.406,49.2713333333,11.5743333333,7.211,9.32,7.46966666667,8.293,39.01,4.49766666667,9.97166666667,44.4133333333,8.46033333333
603.56,9.872,55.658,54.3596666667,49.2386666667,11.582,7.267,9.31666666667,7.46,8.32833333333,38.9543333333,4.513,9.94933333333,44.296,8.48366666667
603.89,9.953,55.7743333333,54.3746666667,49.3683333333,11.634,7.27933333333,9.372,7.49766666667,8.34466666667,39.015,4.571,9.94966666667,44.3826666667,8.522
604.23,9.961,55.726,54.3986666667,49.3143333333,11.633,7.276,9.33366666667,7.49066666667,8.28166666667,39.001,4.614,9.916,44.311,8.529
604.56,9.97133333333,55.6866666667,54.386,49.3293333333,11.6263333333,7.27066666667,9.302,7.53633333333,8.30266666667,38.999,4.62433333333,9.93433333333,44.3506666667,8.60066666667
604.90,10.0003333333,55.6786666667,54.4246666667,49.3796666667,11.6796666667,7.30533333333,9.34266666667,7.55533333333,8.31933333333,38.998,4.615,9.97533333333,44.357,8.63966666667
605.23,9.90333333333,55.623,54.424,49.3203333333,11.6496666667,7.29433333333,9.30966666667,7.486,8.264,38.932,4.56233333333,9.971,44.3293333333,8.558
605.57,9.84366666667,55.5706666667,54.418,49.2806666667,11.6053333333,7.299,9.35533333333,7.486,8.24833333333,38.9113333333,4.564,10.0066666667,44.3586666667,8.56866666667
605.90,9.71066666667,55.4013333333,54.193,49.1166666667,11.592,7.24133333333,9.27266666667,7.40733333333,8.217,38.8153333333,4.54933333333,9.91633333333,44.2573333333,8.44133333333
606.24,9.63933333333,55.4103333333,54.209,49.06,11.531,7.22666666667,9.17033333333,7.40766666667,8.207,38.8073333333,4.551,9.94266666667,44.2363333333,8.47833333333
606.58,9.663,55.576,54.335,49.1686666667,11.5583333333,7.278,9.211,7.44533333333,8.25333333333,38.9453333333,4.59766666667,9.986,44.332,8.547
606.91,9.67533333333,55.5193333333,54.393,49.239,11.568,7.343,9.28233333333,7.53833333333,8.336,38.9183333333,4.64566666667,10.0143333333,44.282,8.56966666667
607.25,9.73433333333,55.661,54.526,49.38,11.6313333333,7.39533333333,9.31566666667,7.584,8.32133333333,38.9816666667,4.71166666667,10.076,44.4083333333,8.55866666667
607.58,9.66566666667,55.6416666667,54.5823333333,49.3073333333,11.6006666667,7.40933333333,9.264,7.57,8.24733333333,38.9573333333,4.71133333333,10.1,44.3546666667,8.556
607.92,9.61466666667,55.7086666667,54.6176666667,49.399,11.5703333333,7.45066666667,9.25633333333,7.559,8.234,38.9436666667,4.73366666667,10.0966666667,44.3226666667,8.519
608.25,9.527,55.761,54.677,49.4733333333,11.6053333333,7.47366666667,9.26233333333,7.56566666667,8.26133333333,38.9573333333,4.80166666667,10.09,44.334,8.485
608.59,9.48566666667,55.687,54.5363333333,49.386,11.537,7.501,9.193,7.60433333333,8.15466666667,38.984,4.88366666667,10.0653333333,44.301,8.416
608.92,9.42866666667,55.6596666667,54.4906666667,49.3813333333,11.4563333333,7.514,9.16833333333,7.57733333333,8.12433333333,38.9776666667,4.94,10.001,44.282,8.416
609.26,9.40566666667,55.732,54.5016666667,49.385,11.4326666667,7.577,9.17966666667,7.614,8.1,39.0113333333,5.00066666667,10.011,44.3436666667,8.34333333333
609.59,9.455,55.771,54.5823333333,49.394,11.4213333333,7.64566666667,9.27333333333,7.62866666667,8.10766666667,39.116,5.08766666667,10.005,44.3393333333,8.35466666667
609.93,9.453,55.7436666667,54.549,49.334,11.4886666667,7.67266666667,9.32833333333,7.67433333333,8.13733333333,39.1673333333,5.153,9.985,44.2946666667,8.26533333333
610.26,9.43666666667,55.689,54.5376666667,49.3176666667,11.47,7.711,9.30166666667,7.662,8.079,39.1563333333,5.19733333333,9.976,44.185,8.231
610.60,9.412,55.706,54.4823333333,49.2123333333,11.451,7.68,9.261,7.54466666667,7.94933333333,39.1633333333,5.2,9.92066666667,44.1443333333,8.14566666667
610.93,9.34833333333,55.6843333333,54.4166666667,49.1046666667,11.3476666667,7.60533333333,9.308,7.52666666667,7.901,39.2136666667,5.21333333333,9.862,44.1383333333,8.10566666667
611.27,9.30233333333,55.7816666667,54.448,49.0686666667,11.295,7.57333333333,9.23266666667,7.48866666667,7.80633333333,39.2583333333,5.21,9.77633333333,44.1276666667,8.04566666667
611.60,9.28566666667,55.7563333333,54.3616666667,49.024,11.2743333333,7.59466666667,9.297,7.54033333333,7.81533333333,39.324,5.23933333333,9.74266666667,44.1173333333,8.032
611.93,9.32233333333,55.776,54.3526666667,48.9623333333,11.24,7.626,9.33033333333,7.5,7.76766666667,39.4043333333,5.237,9.73966666667,44.1263333333,7.989
612.27,9.29466666667,55.8696666667,54.4106666667,48.9346666667,11.2053333333,7.57233333333,9.37866666667,7.39566666667,7.73466666667,39.4036666667,5.14933333333,9.658,44.1466666667,7.967
612.60,9.42933333333,55.97,54.4293333333,48.972,11.3636666667,7.567,9.42733333333,7.50166666667,7.78966666667,39.5086666667,5.182,9.71366666667,44.194,7.96033333333
612.94,9.35666666667,55.7323333333,54.2543333333,48.876,11.2543333333,7.42266666667,9.247,7.371,7.668,39.338,5.06,9.53766666667,44.0306666667,7.86366666667
613.27,9.33433333333,55.816,54.2556666667,48.838,11.228,7.31766666667,9.13,7.362,7.58133333333,39.28,4.95033333333,9.47233333333,44.026,7.83333333333
613.61,9.395,55.793,54.2926666667,48.9766666667,11.155,7.25933333333,9.10866666667,7.36433333333,7.61466666667,39.338,4.91333333333,9.50233333333,44.126,7.881
613.94,9.43833333333,55.6543333333,54.1506666667,48.9516666667,11.1663333333,7.22833333333,9.08966666667,7.35066666667,7.67866666667,39.221,4.85733333333,9.48133333333,44.21,7.874
614.28,9.47433333333,55.741,54.2336666667,49.1376666667,11.222,7.268,9.22666666667,7.48566666667,7.84833333333,39.34,4.95166666667,9.55933333333,44.349,8.05033333333
614.61,9.55133333333,55.7916666667,54.3666666667,49.2563333333,11.3543333333,7.34933333333,9.21533333333,7.50033333333,7.93566666667,39.336,4.95533333333,9.59533333333,44.491,8.14433333333
614.94,9.60066666667,55.7366666667,54.3183333333,49.2966666667,11.3916666667,7.34933333333,9.335,7.53633333333,8.019,39.307,4.95633333333,9.661,44.5433333333,8.173
615.28,9.63333333333,55.741,54.3546666667,49.2763333333,11.4463333333,7.29033333333,9.338,7.52,8.00766666667,39.209,4.91433333333,9.69166666667,44.623,8.20966666667
615.61,9.58566666667,55.6066666667,54.2446666667,49.2283333333,11.3773333333,7.18433333333,9.15733333333,7.495,7.93433333333,39.074,4.795,9.635,44.6123333333,8.20733333333
615.95,9.661,55.6763333333,54.3543333333,49.28,11.398,7.19533333333,9.135,7.57233333333,8.00366666667,39.0816666667,4.86233333333,9.722,44.6983333333,8.34133333333
616.28,9.65266666667,55.6586666667,54.5576666667,49.2443333333,11.3286666667,7.19866666667,9.125,7.6,8.00066666667,39.0636666667,4.87,9.76366666667,44.6666666667,8.42
616.61,9.78133333333,55.9606666667,54.8023333333,49.43,11.4986666667,7.31366666667,9.25966666667,7.70033333333,8.12066666667,39.2546666667,4.97766666667,9.963,44.917,8.62333333333
616.95,9.82033333333,55.8903333333,54.7723333333,49.5443333333,11.5646666667,7.37966666667,9.29066666667,7.73033333333,8.116,39.2673333333,5.05366666667,10.0913333333,44.924,8.68833333333
617.28,9.74466666667,55.9643333333,54.8746666667,49.52,11.592,7.39933333333,9.21566666667,7.66033333333,8.04433333333,39.1893333333,5.02066666667,10.044,44.89,8.578
617.62,9.685,55.973,54.9213333333,49.5783333333,11.573,7.30433333333,9.122,7.651,7.95966666667,39.226,5.01566666667,9.98233333333,44.8923333333,8.54166666667
617.95,9.62933333333,56.0666666667,54.949,49.577,11.5103333333,7.312,9.02366666667,7.64466666667,7.85233333333,39.125,4.967,9.88133333333,44.978,8.47433333333
618.28,9.588,56.1543333333,54.8743333333,49.5226666667,11.432,7.278,8.942,7.67133333333,7.78466666667,39.1,4.93666666667,9.90166666667,44.9113333333,8.44466666667
618.62,9.566,56.1743333333,54.9056666667,49.6403333333,11.4476666667,7.34733333333,8.92233333333,7.68633333333,7.78566666667,39.1146666667,4.96333333333,9.86733333333,44.901,8.42233333333
618.95,9.58733333333,56.363,55.0263333333,49.786,11.451,7.41866666667,8.885,7.74733333333,7.809,39.1083333333,5.028,9.86366666667,44.94,8.509
619.28,9.65133333333,56.5383333333,55.255,50.007,11.6013333333,7.575,9.037,7.789,7.95733333333,39.2313333333,5.16733333333,9.931,45.1126666667,8.62366666667
619.62,9.58966666667,56.5086666667,55.1773333333,50.0393333333,11.601,7.554,9.00233333333,7.78666666667,7.944,39.1706666667,5.162,9.88433333333,45.134,8.45533333333
619.95,9.579,56.517,55.136,50.0753333333,11.612,7.62666666667,8.989,7.79366666667,7.96366666667,39.1273333333,5.18233333333,9.82733333333,45.1246666667,8.468
620.28,9.56766666667,56.48,55.1006666667,50.0106666667,11.5133333333,7.53166666667,8.92033333333,7.728,7.877,39.121,5.15933333333,9.70966666667,45.0146666667,8.35166666667
620.62,9.606,56.5863333333,55.109,49.9756666667,11.4853333333,7.52833333333,8.943,7.69,7.96,39.211,5.169,9.63733333333,45.0666666667,8.35466666667
620.95,9.704,56.6143333333,55.0866666667,49.971,11.527,7.58866666667,9.003,7.777,8.094,39.312,5.25366666667,9.714,45.1166666667,8.54133333333
621.28,9.76733333333,56.7513333333,55.1846666667,49.9623333333,11.5843333333,7.72033333333,9.08833333333,7.83166666667,8.17833333333,39.5016666667,5.32866666667,9.799,45.1986666667,8.68533333333
621.62,9.766,56.6306666667,55.0906666667,49.781,11.517,7.623,8.98533333333,7.747,8.12866666667,39.463,5.237,9.693,45.0233333333,8.58666666667
621.95,9.79566666667,56.4563333333,55.0746666667,49.7563333333,11.48,7.57533333333,8.91333333333,7.71433333333,8.099,39.4143333333,5.24766666667,9.53233333333,44.9913333333,8.548
622.28,9.77,56.4933333333,55.077,49.6556666667,11.4163333333,7.52466666667,8.83666666667,7.68133333333,8.082,39.4753333333,5.24533333333,9.535,45.026,8.631
622.62,9.82733333333,56.488,55.077,49.606,11.494,7.541,8.90233333333,7.68933333333,8.11466666667,39.522,5.33233333333,9.61766666667,45.0836666667,8.69066666667
622.95,9.808,56.4283333333,54.966,49.5013333333,11.3746666667,7.44733333333,8.73733333333,7.669,7.99533333333,39.511,5.248,9.58633333333,45.0146666667,8.633
623.28,9.86166666667,56.5266666667,54.9706666667,49.539,11.43,7.49833333333,8.771,7.68933333333,7.98433333333,39.5393333333,5.30833333333,9.56666666667,45.075,8.73166666667
623.62,9.842,56.609,54.922,49.5473333333,11.4496666667,7.44566666667,8.78966666667,7.618,7.96766666667,39.5806666667,5.31966666667,9.607,45.1256666667,8.71066666667
623.95,9.80966666667,56.4386666667,54.9123333333,49.552,11.511,7.46066666667,8.76266666667,7.59066666667,8.01833333333,39.5676666667,5.30333333333,9.58066666667,45.1636666667,8.79633333333
624.28,9.78333333333,56.4576666667,55.03,49.6746666667,11.4643333333,7.50433333333,8.76433333333,7.64833333333,8.02966666667,39.603,5.351,9.62966666667,45.1793333333,8.797
624.62,9.75333333333,56.4976666667,55.0023333333,49.7876666667,11.3833333333,7.51133333333,8.78733333333,7.562,7.945,39.571,5.283,9.591,45.1323333333,8.71033333333
624.95,9.70866666667,56.511,54.919,49.764,11.3403333333,7.45333333333,8.68233333333,7.5,7.91166666667,39.49,5.18166666667,9.51633333333,45.054,8.62
625.28,9.62433333333,56.4523333333,54.943,49.8333333333,11.3073333333,7.446,8.626,7.42833333333,7.896,39.4873333333,5.136,9.519,45.0503333333,8.63266666667
625.61,9.608,56.5216666667,54.9766666667,49.847,11.3453333333,7.50666666667,8.649,7.44433333333,7.949,39.476,5.11666666667,9.56933333333,45.045,8.651
625.95,9.59433333333,56.4836666667,54.918,49.7893333333,11.4286666667,7.537,8.67666666667,7.46533333333,7.965,39.4196666667,5.12466666667,9.55833333333,44.955,8.64333333333
626.28,9.52366666667,56.373,54.9313333333,49.8166666667,11.3313333333,7.48733333333,8.59,7.44133333333,7.931,39.45,5.058,9.47533333333,44.8886666667,8.55666666667
626.61,9.55866666667,56.4376666667,54.9683333333,49.858,11.3766666667,7.59066666667,8.72366666667,7.46,8.00766666667,39.4693333333,5.14333333333,9.53166666667,44.951,8.58066666667
626.94,9.528,56.4126666667,55.0246666667,49.8303333333,11.344,7.64766666667,8.756,7.43633333333,7.989,39.421,5.11966666667,9.54433333333,44.8163333333,8.572
627.28,9.53566666667,56.4623333333,55.044,49.8726666667,11.3573333333,7.64133333333,8.778,7.46333333333,8.03066666667,39.457,5.05166666667,9.519,44.8523333333,8.61033333333
627.61,9.51,56.6476666667,55.1493333333,49.8656666667,11.2803333333,7.694,8.843,7.54533333333,8.065,39.4423333333,5.07266666667,9.52233333333,44.8886666667,8.63366666667
627.94,9.56366666667,56.6863333333,55.166,49.824,11.3383333333,7.72133333333,8.86866666667,7.576,8.088,39.3953333333,5.053,9.52133333333,44.899,8.673
628.27,9.64166666667,56.609,55.2176666667,49.822,11.3873333333,7.70233333333,8.914,7.63633333333,8.08233333333,39.446,5.093,9.55833333333,44.9763333333,8.73066666667
628.61,9.647,56.4336666667,55.248,49.7773333333,11.371,7.71966666667,9.02,7.66533333333,8.015,39.4333333333,5.208,9.591,44.9583333333,8.71566666667
628.94,9.64333333333,56.6553333333,55.391,49.9046666667,11.4596666667,7.85166666667,9.10933333333,7.77166666667,8.05966666667,39.5726666667,5.31366666667,9.64566666667,45.0566666667,8.77533333333
629.27,9.49266666667,56.6886666667,55.5373333333,50.0116666667,11.3376666667,7.752,9.062,7.67233333333,7.895,39.6753333333,5.236,9.59033333333,45.0176666667,8.69966666667
629.60,9.47766666667,56.663,55.6736666667,50.1226666667,11.2363333333,7.717,9.02166666667,7.59866666667,7.81933333333,39.7273333333,5.20833333333,9.55433333333,45.0653333333,8.609
629.94,9.534,56.6896666667,55.6703333333,50.0896666667,11.2603333333,7.746,9.06233333333,7.628,7.80766666667,39.6926666667,5.22,9.555,45.0606666667,8.647
630.27,9.479,56.8006666667,55.8,50.1166666667,11.2416666667,7.71933333333,9.054,7.67866666667,7.779,39.6936666667,5.20033333333,9.51266666667,44.9496666667,8.663
630.60,9.53866666667,56.7796666667,55.7703333333,50.0996666667,11.2296666667,7.707,9.04266666667,7.72633333333,7.85033333333,39.775,5.25466666667,9.575,45.108,8.74533333333
630.93,9.562,56.6863333333,55.735,50.065,11.1873333333,7.76733333333,8.987,7.72533333333,7.836,39.704,5.316,9.52033333333,45.0883333333,8.75833333333
631.26,9.58,56.7246666667,55.715,50.1176666667,11.2143333333,7.75233333333,8.933,7.66833333333,7.75233333333,39.749,5.28,9.48066666667,45.046,8.66
631.60,9.53233333333,56.688,55.7076666667,50.0586666667,11.2383333333,7.77666666667,8.844,7.66433333333,7.76166666667,39.773,5.23233333333,9.49966666667,45.0256666667,8.68933333333
631.93,9.55266666667,56.9436666667,55.8543333333,50.11,11.3656666667,7.87266666667,8.817,7.75733333333,7.89033333333,39.794,5.33366666667,9.573,45.0796666667,8.76633333333
632.26,9.59066666667,57.264,55.9586666667,50.3186666667,11.4403333333,7.95166666667,8.82533333333,7.80866666667,7.944,39.862,5.34133333333,9.59333333333,45.181,8.91066666667
632.59,9.649,57.1006666667,55.888,50.2203333333,11.445,7.875,8.79666666667,7.77466666667,7.99266666667,39.7853333333,5.304,9.541,45.092,8.957
632.92,9.84066666667,57.0133333333,55.8103333333,50.231,11.6053333333,7.98066666667,8.85433333333,7.88333333333,8.19533333333,39.7763333333,5.432,9.721,45.1606666667,9.16133333333
633.26,9.96033333333,57.098,55.855,50.2123333333,11.71,8.05866666667,8.90733333333,7.97633333333,8.27366666667,39.8076666667,5.488,9.791,45.238,9.29166666667
633.59,9.97666666667,57.0646666667,55.9486666667,50.3023333333,11.7843333333,8.07133333333,8.893,8.00366666667,8.318,39.8236666667,5.53633333333,9.82666666667,45.2876666667,9.34466666667
