wavelength,Back_TanChif,Belly_TanChif,Breast_TanChif,Crissum_TanChif,Crown_TanChif,DorTail_TanChif,Patch10_TanChif,Patch11_TanChif,Rump_TanChif,Throat_TanChif,WingTip_TanChif
249.04,8.25890833333,3.33333333333,27.4388,2.4528,0.898066666666,4.43573333333,17.9035333333,29.1299333333,3.40666666667,18.0504666667,6.30172857143
249.42,8.54356666666,3.64906666667,27.8232666667,2.61646666667,1.02526666667,4.8695,18.3032,29.4909333333,3.75846666667,18.4856666667,6.86714761905
249.79,8.49919166667,3.62653333333,28.3147333333,2.15153333333,0.865333333332,4.77703333333,18.4817333334,29.8682666667,3.89786666667,18.6902666667,6.83632857142
250.17,8.24968333333,3.16826666667,28.3608666667,1.8636,0.508333333334,4.784,18.5345333333,29.9873333333,3.64259999999,18.6912666667,6.60439523809
250.54,8.82675833333,3.90273333333,29.3001333333,2.7234,1.3774,5.5052,19.6082666667,30.5468,4.52386666666,19.5364666667,7.35028571429
250.92,8.8811,4.20393333333,29.644,2.64546666667,1.36133333333,5.42576666667,19.875,30.9379333333,4.31460000001,19.9134,7.15561428572
251.29,9.58805000001,4.8872,29.9132,3.3904,1.93813333333,6.03226666667,20.5004666667,31.1574,4.95666666666,20.3666666667,7.56379523809
251.66,10.528925,5.96653333333,30.7177333333,4.40593333333,3.13086666667,7.08163333333,21.2302,32.0981333333,6.27653333333,21.3704666667,8.38389047619
252.04,10.32615,5.89673333333,30.456,4.10833333333,3.1004,6.8894,20.8054666666,31.8490666666,5.97253333333,20.9626,8.04607619047
252.41,10.549975,6.27333333333,30.6625333333,4.51333333333,3.71626666667,6.8917,21.3096,32.2928666667,6.10773333333,21.4234,8.38480952381
252.79,10.7372333333,6.535,30.7297333333,4.87466666667,4.24246666667,6.93543333333,21.8813333333,32.6588,6.42413333333,21.539,8.46854761905
253.16,10.6082,6.62933333333,30.8687333333,4.48553333333,4.18073333333,6.70676666667,21.7215333333,32.6598,6.46893333333,21.2616,8.39234761904
253.54,10.0670083333,6.3464,31.1019333333,4.0322,3.72833333333,6.0454,21.6514666667,32.7864666667,6.07013333333,21.0328666667,7.59712857143
253.91,10.6187,7.11106666667,31.4778,4.99986666667,4.51666666667,6.62793333333,22.4554666667,33.611,6.8444,21.5445333333,8.39485714287
254.28,11.09475,7.84666666667,31.538,5.71573333333,5.18453333333,7.2008,22.528,33.5626,7.37693333334,21.594,8.54714761904
254.66,10.765025,7.7474,31.6418,5.0926,5.10426666667,6.8958,22.3964666667,33.6092666667,6.71359999999,21.1571333333,7.95974761905
255.03,11.1246666667,7.98646666667,32.2478666667,5.5196,5.5134,7.32023333333,23.0280666667,34.1475333333,7.13526666667,21.5232,8.2854904762
255.41,11.3070583333,8.20053333333,33.1629333333,5.72926666667,5.71613333333,7.96449999999,23.7038,35.0900666667,7.36813333333,22.1108,8.59240952381
255.78,10.6721666667,7.4142,32.867,4.78046666667,4.57466666667,6.8107,23.5186,34.7051333333,6.73520000001,21.2414666667,7.66342857143
256.15,10.858275,7.5068,32.989,4.67626666667,4.4214,6.43603333333,24.0701333333,35.0343333333,6.9214,21.6390666667,8.11587619047
256.53,9.70700833333,5.8276,31.6882,3.1236,2.50413333333,5.1981,22.5708,33.7928666667,5.76766666666,20.3464666667,6.82889523809
256.90,9.53946666667,5.40333333333,31.9138,3.2082,2.28266666667,5.18446666667,22.3139333333,33.9086666667,5.62846666666,20.6567333333,6.92132857143
257.28,9.81372500001,5.72393333333,31.9966,4.22733333333,2.622,5.424,22.5135333333,34.1559333333,5.94113333333,21.0054,7.3867904762
257.65,10.2906416667,5.8278,32.6156,4.52873333333,3.08813333333,5.6483,22.7192666667,34.4202,6.0146,21.4455333334,7.63387142858
258.02,9.07456666668,4.49446666667,31.6513333333,3.11713333333,1.84106666667,4.45923333333,21.4878666667,33.0464,4.68873333334,20.3886,6.51012857143
258.40,8.76829166666,4.17106666667,31.2270666667,2.65073333333,1.35373333333,4.0558,21.2856666667,32.7586666667,4.27686666667,20.3404,6.27647142858
258.77,8.62015,3.8922,30.8103333333,2.51293333333,1.09473333333,4.11596666667,21.2124666667,32.2843333333,4.121,20.1699333333,6.15016666666
259.15,8.72050833332,3.93166666667,30.7807333333,2.71773333333,1.26606666667,4.314,21.3038666667,32.1974666667,4.14613333333,20.2664,6.31843333333
259.52,8.73541666667,3.80726666667,30.8508666667,2.70293333333,1.2106,4.25203333333,21.5106666667,32.4307333333,4.09406666667,20.2522666667,6.27574761904
259.89,8.834075,3.97066666667,30.8708666667,2.74573333333,1.34426666667,4.40433333333,21.5927333333,32.5705333333,3.9682,20.3652,6.48756190476
260.27,9.01139166668,4.14046666667,31.1112,3.045,1.51173333333,4.6897,21.9232,32.8022,4.03293333333,20.5812666667,6.6647952381
260.64,9.24220833334,4.54366666667,31.5102,3.30166666667,1.9074,4.96786666667,22.3504,33.0592,4.36080000001,20.8202,6.95190476191
261.01,9.33501666667,4.66613333333,31.5166666667,3.2402,1.97726666667,4.98136666667,22.4518666667,32.9636666667,4.42426666667,20.7025333333,6.9818047619
261.39,9.46809166668,4.64133333334,31.6796,3.0134,1.8302,4.91866666667,22.5452,33.0464,4.3826,20.7949333333,6.88984761905
261.76,9.18469999999,4.33853333333,31.1967333333,2.58993333333,1.33853333333,4.5858,22.2794666667,32.7586666667,3.97959999999,20.4874666667,6.43892857142
262.13,9.55994999999,4.74733333333,31.4521333334,3.04693333333,1.73093333333,4.99803333333,22.716,33.1221333333,4.32233333333,20.9291333333,6.79113809523
262.51,9.99245833333,5.2524,32.1670666667,3.51246666667,2.20286666667,5.37503333333,23.394,33.6090666666,4.71460000001,21.3840666667,7.24972857142
262.88,10.1510416667,5.2856,32.4306666667,3.5136,2.1658,5.26576666667,23.4863333333,33.8664666667,4.64646666666,21.5598666667,7.37174761905
263.25,9.78418333332,4.9194,32.5234666667,3.07133333333,1.75406666667,4.85213333333,23.377,33.7902666667,4.42533333334,21.3204666667,7.02960000001
263.63,9.27088333333,4.69793333333,32.0294666667,2.5638,1.4106,4.41686666667,22.9642,33.1973333333,4.01479999999,20.966,6.71473333334
264.00,9.68848333335,5.41246666667,32.3849333333,3.2882,2.0654,5.29306666667,23.5586666667,33.5370666667,4.90300000001,21.4736666667,7.31963809523
264.37,9.85576666668,5.61806666667,32.4862666667,3.42393333333,2.3392,5.52943333333,23.6902666667,33.4261333333,5.50106666666,21.3591333333,7.6107
264.75,10.0016166667,5.7748,32.4293333333,3.6,2.35793333333,5.728,23.6204666667,33.7243333333,5.55086666667,21.4742,7.74040952381
265.12,9.63184166666,5.44613333333,32.3398,3.5118,1.99513333333,5.43796666667,23.2480666667,33.6617333333,5.17433333333,21.3706666667,7.46638095239
265.49,9.71630833333,5.53966666667,32.3407333333,3.72486666667,2.47926666667,5.82653333333,23.3529333333,33.6695333333,5.176,21.3482,7.73304761904
265.87,10.49945,6.28086666667,33.1805333333,4.74113333333,3.52233333333,6.66653333333,24.0496,34.2923333333,6.01733333333,21.9944,8.78648571429
266.24,10.7901666667,6.24726666667,33.3995333333,4.6836,3.49906666667,6.7679,24.1465333333,34.5695333334,6.089,21.8727333333,8.80221904763
266.61,10.4151166667,5.55493333333,33.1540666667,4.07386666667,2.95846666667,6.31186666667,23.7080666666,34.5096666667,5.71999999999,21.3842,8.22665714287
266.98,10.5168166667,5.6992,33.2396666667,4.23973333333,3.18933333333,6.552,23.8967333334,34.6956666667,6.00780000001,21.4526666667,8.33293333334
267.36,10.8576,6.05566666667,33.5684,4.77,3.52126666667,6.806,24.2194666666,35.0151333333,6.36453333333,21.6751333333,8.73757619048
267.73,11.1417166667,6.0612,33.8078,4.955,3.65566666667,6.8794,24.3691333333,35.3690666667,6.4736,21.9408,8.74601428571
268.10,11.0004916667,5.5926,33.745,4.68566666667,3.3126,6.5074,24.1132,35.4590666666,6.07153333333,21.624,8.4307095238
268.48,10.75355,5.08853333333,33.5340666667,4.25,3.01293333333,6.0434,23.7782,35.4599333333,5.56986666666,21.3294666667,7.90891904763
268.85,10.3432583333,4.476,33.2796,3.911,2.5852,5.48456666667,23.5954,35.0884,5.22086666667,20.8807333333,7.44760952381
269.22,10.6227,4.77666666667,33.3798666667,4.041,2.8554,5.8457,23.7956666667,35.3444666667,5.50593333333,20.9125333333,7.65631428571
269.59,10.7474333333,4.97706666667,33.6082666667,4.1888,2.8964,5.90746666667,23.7733333333,35.7012666667,5.64940000001,21.0938666667,7.84401428572
269.97,10.5676666667,4.9076,33.2557333333,3.9386,2.65953333333,5.70503333333,23.6226666667,35.5606666667,5.65299999999,20.8526,7.75803333333
270.34,10.2918083333,4.78926666667,33.1152,3.81373333333,2.39013333333,5.41403333333,23.4540666667,35.6144,5.52593333333,20.7045333333,7.75031428571
270.71,10.180025,4.8244,32.7848666666,3.76466666667,2.34793333333,5.21566666667,23.1734666667,35.5584666667,5.3586,20.4341333333,7.78226190475
271.09,10.2851083333,4.96146666667,32.6064666667,3.78386666667,2.4434,5.21836666667,23.0514,35.5529333333,5.34273333333,20.2958,7.84582857142
271.46,9.78919166668,4.61313333333,31.8686666667,3.18333333333,2.11506666667,4.8259,22.4926,35.1377333333,4.84606666667,19.7776666667,7.3172904762
271.83,9.55491666667,4.60993333333,31.5818666667,3.08286666667,1.8638,4.7586,22.2945333333,34.9726,4.73506666667,19.4232,7.27728571429
272.20,9.29570833333,4.39846666667,31.1085333333,2.755,1.608,4.4994,22.0668666667,34.5286666667,4.51833333334,19.1335333333,6.82178095237
272.58,9.56943333333,4.81393333333,31.4830666667,3.08946666667,1.90306666667,4.95863333333,22.4207333333,34.7585333333,4.84653333334,19.5499333333,7.14662857142
272.95,9.80955833333,5.15993333333,31.6666,3.09593333333,2.12133333333,5.29616666667,22.5288,35.0226666667,5.07506666666,19.7226,7.42624761904
273.32,9.64275833335,5.0176,31.3313333333,2.87293333333,2.00686666667,4.9638,22.4274666666,34.7346666667,4.89993333333,19.4694666667,7.25280000001
273.69,9.2371,4.6804,30.8346,2.50893333333,1.63113333333,4.60193333333,22.3236666667,34.3048,4.60933333333,19.0411333333,6.89000476191
274.06,9.07443333334,4.48746666667,30.6816,2.39353333333,1.5364,4.481,22.1145333333,34.0484666667,4.46946666667,18.6908666667,6.73950000001
274.44,8.97543333334,4.21913333333,30.4758666667,2.22653333333,1.49846666667,4.47806666667,21.927,33.7644666667,4.26393333334,18.3386,6.47676666666
274.81,9.10119999999,4.4302,30.4146666667,2.42633333333,1.75486666667,4.78733333333,22.0626666667,33.4965333334,4.53719999999,18.4644666667,6.6744
275.18,9.18104166665,4.58053333333,30.4257333333,2.59273333333,1.85626666667,5.04303333333,22.2394666667,33.5168,4.79946666667,18.4724,6.85354761904
275.55,9.67958333333,5.0162,30.8098666667,2.82933333333,2.20073333333,5.57873333333,22.5432,33.8190666667,5.26879999999,18.7986666667,7.34499047619
275.93,9.91996666666,5.14426666667,30.894,3.07906666667,2.54213333333,5.85103333333,22.665,33.6818,5.36419999999,18.9060666667,7.54446190476
276.30,9.93855833333,5.1428,31.1530666667,3.28486666667,2.567,5.91646666667,22.5493333334,33.7318666667,5.22186666667,18.8804666667,7.68890952381
276.67,9.76603333333,4.886,30.5401333333,3.28186666667,2.41066666667,5.62603333333,22.0513333333,33.3744666667,5.01539999999,18.44,7.49689523809
277.04,9.43538333334,4.53186666667,30.164,3.0978,2.14066666667,5.3951,21.8096666667,33.0590666667,4.63333333333,18.1633333333,7.04478571429
277.41,9.30060000001,4.42853333333,30.2564666667,2.9984,1.846,5.439,21.629,33.2729333333,4.42226666667,18.2926,6.98104285713
277.79,9.37974999999,4.49853333333,30.2193333333,3.02106666667,1.99693333333,5.54213333333,21.5225333333,33.2433333333,4.53166666667,18.3934,7.03972380952
278.16,9.20180833332,4.34546666667,30.0316,2.69613333333,1.8952,5.42966666667,21.4695333334,33.1834666667,4.37246666667,18.3865333333,6.82657619048
278.53,9.67678333333,5.05913333333,30.2304666667,3.17373333333,2.36993333334,5.85253333333,21.8086666667,33.5046666666,4.94673333333,18.8209333333,7.37865238095
278.90,9.81570000001,5.1864,30.2993333334,3.27293333333,2.58586666667,5.9871,21.9491333333,34.0881333333,5.10099999999,19.0535333333,7.48548095237
279.27,9.39812500001,4.65546666667,29.9998,2.93,2.17033333333,5.4726,21.5312,33.7662666667,4.6996,18.7898,7.01706190477
279.64,9.01084166668,4.125,29.5822,2.5124,1.7734,4.8802,21.1423333333,33.4356666667,4.27113333333,18.3230666666,6.56846666666
280.02,8.93075833335,3.87873333334,29.5706666667,2.1584,1.54626666667,4.45903333333,20.9341333334,33.6612666666,4.20639999999,18.3260666667,6.38980476191
280.39,9.16525833333,4.09546666667,29.6839333333,2.3144,1.74146666667,4.7077,21.2615333333,33.7030666667,4.67113333333,18.6536666667,6.72970952381
280.76,8.5926,3.43466666667,29.3344666667,1.58406666666,1.05886666667,4.08783333333,20.8365333333,33.3889333333,4.1074,18.1269333333,6.22217142858
281.13,8.622325,3.4592,29.0147333333,1.601,1.0762,3.99206666667,20.7175333333,33.186,4.19533333334,18.0642,6.30092857142
281.50,8.85598333332,3.5762,28.8242666667,1.71593333333,1.29713333333,4.1383,20.8036666667,33.0104,4.33333333334,18.186,6.47916666667
281.87,8.88271666667,3.61706666667,28.5892,1.8774,1.24,4.08513333333,20.7454,32.751,4.26473333334,18.0271333333,6.47101904762
282.25,8.71255833333,3.57933333334,28.454,1.95626666667,1.1092,3.90753333333,20.6561333333,32.5916,4.12533333334,18.0292,6.47261428571
282.62,8.34038333332,3.17293333333,28.3506666667,1.60453333333,0.783933333332,3.56866666667,20.5693333333,32.3585333333,3.7784,17.966,6.18941428571
282.99,8.10549999999,2.88113333333,28.0159333333,1.22286666667,0.4568,3.24306666667,20.1828,31.7708666667,3.39899999999,17.5052,5.95649523809
283.36,8.19144166666,3.0464,28.0282666667,1.1408,0.5648,3.22173333333,20.3300666667,31.8668666667,3.38339999999,17.6388666667,5.98878571429
283.73,8.21793333332,3.1598,27.8795333333,1.2612,0.5734,3.28166666667,20.3471333333,31.6984,3.34866666667,17.6115333333,5.96196666667
284.10,8.04133333334,3.08286666667,27.8584,1.1256,0.505333333333,3.28646666667,20.3284,31.6469333333,3.21506666667,17.4054666667,5.83881904761
284.47,7.93552500001,3.02153333333,27.8178666667,1.00366666667,0.534,3.0477,20.2847333333,31.7227333333,3.10473333333,17.338,5.73324761905
284.85,8.50977500001,3.6828,28.2690666667,1.63873333333,1.20686666667,3.69673333333,20.8152666667,32.1344666667,3.6708,17.9637333333,6.21805714286
285.22,8.574825,3.76126666667,28.3142,1.72,1.3282,3.81623333333,20.8972,32.2186666667,3.64386666666,17.9978666667,6.24876666666
285.59,8.61614999999,3.82693333333,28.3864666667,1.8488,1.41113333333,3.76523333333,20.9080666667,32.3269333333,3.68993333333,17.9159333333,6.19828571429
285.96,8.97315833334,4.24906666666,28.92,2.23226666667,1.75693333333,4.1546,21.375,32.8826666667,4.04466666666,18.3728666667,6.53888571428
286.33,9.4034,4.72746666667,29.3827333333,2.64013333333,2.11566666667,4.6202,21.8309333333,33.4093333333,4.3836,18.7691333333,6.91011904761
286.70,9.57130000001,4.99353333333,29.4824666667,2.9614,2.30213333333,4.7421,22.0849333333,33.6526,4.57606666666,18.9765333333,7.01585714285
287.07,9.73464166666,5.17386666666,29.713,3.32493333333,2.49306666667,5.01476666667,22.4497333333,34.0172,4.74753333333,19.2707333333,7.06564285714
287.44,9.71193333332,5.0782,29.832,3.3868,2.39973333333,4.9493,22.4914,34.1618666667,4.62386666667,19.2458,7.01628095239
287.82,9.80042500001,5.12813333334,30.1208666667,3.479,2.4432,5.10686666667,22.8125333333,34.5704,4.65426666666,19.4068,7.09976190477
288.19,10.0483083333,5.2966,30.261,3.66033333333,2.55406666667,5.23743333333,23.0568,34.8238666667,4.854,19.709,7.2227952381
288.56,9.95174166666,5.16793333333,30.2690666667,3.57506666667,2.42826666667,5.25866666667,23.2502666667,35.0553333333,4.661,19.7398666667,7.08682857142
288.93,9.75776666666,4.80046666667,30.1985333333,3.30746666667,2.08466666667,4.8879,23.1924,35.1201333333,4.26433333334,19.5790666667,6.76377142858
289.30,9.93125833334,4.7894,30.6144,3.42993333333,2.06046666667,4.7755,23.5287333333,35.6072666667,4.32226666667,19.8993333333,6.87553333334
289.67,9.55012500001,4.23873333333,30.4526666667,2.94353333333,1.555,4.35033333333,23.3921333333,35.6658,3.89760000001,19.7054666667,6.48520476191
290.04,9.32888333334,3.85946666667,30.3491333333,2.53013333333,1.24573333333,3.97473333333,23.2752,35.7964666667,3.66006666667,19.5278,6.19045714286
290.41,9.26826666667,3.57266666667,30.2292666667,2.38666666666,1.0658,3.7186,23.1529333334,35.8402,3.51979999999,19.417,6.01085238096
290.78,9.22265833333,3.3098,30.2862,2.16073333334,0.902733333333,3.5673,23.0470666667,35.9720666667,3.3138,19.4172666667,5.84799999999
291.15,9.47104166667,3.45633333333,30.632,2.2774,1.0714,3.60746666667,23.4998,36.4360666667,3.54746666667,19.7724,5.94705238096
291.52,9.59231666667,3.49606666667,30.6396,2.2354,1.10106666667,3.67436666667,23.6038666667,36.6492666667,3.61019999999,19.89,5.93712380953
291.89,9.67241666666,3.47126666667,30.8239333333,2.3148,1.12506666667,3.58016666667,23.7348,36.8924666667,3.63246666667,20.1254666667,5.80565238095
292.26,9.58116666667,3.35866666667,30.8751333333,2.23133333333,1.07646666667,3.52196666667,23.7677333333,37.0438,3.48153333333,20.2542,5.71185714286
292.64,9.628675,3.23093333333,31.0515333333,2.13753333333,0.858933333333,3.36433333333,23.7542,37.1886,3.40986666666,20.4454666667,5.57587142857
293.01,9.54245833333,3.18613333333,31.2376666667,1.8274,0.6586,3.2973,23.9472,37.4419333333,3.34546666667,20.5868,5.52945238096
293.38,9.65912499999,3.41926666666,31.4571333333,1.90453333333,0.877133333334,3.65536666667,24.3464666667,37.6907333333,3.51513333333,20.8900666667,5.71887619047
293.75,9.81399999999,3.55113333333,31.9177333333,1.90133333333,1.01966666666,3.76993333333,24.8288,38.0703333333,3.66480000001,21.3958,5.76636666667
294.12,9.64312500001,3.3268,32.0044666667,1.63953333333,0.8904,3.69056666667,24.9272666666,38.0434,3.44840000001,21.5548,5.56855714287
294.49,9.55168333333,3.3026,32.087,1.4246,0.835199999999,3.75213333333,25.0746,38.1833333333,3.42566666667,21.6385333333,5.42741428571
294.86,9.69255,3.4758,32.1842666667,1.5382,0.971800000001,3.8897,25.3138,38.3719333333,3.5798,21.8174666667,5.58029047619
295.23,9.7304,3.40306666666,32.3154666667,1.3572,0.861066666667,3.82853333333,25.4996,38.6446666667,3.55200000001,21.9397333333,5.66941904763
295.60,9.77182499999,3.52413333333,32.6843333333,1.5114,0.991400000001,3.83846666667,25.7089333333,38.8066,3.73733333333,22.1136666667,5.79282380953
