wavelength,Back_PooBolm,Belly_PooBolm,Breast_PooBolm,Crissum_PooBolm,Crown_PooBolm,DorTail_PooBolm,Patch10_PooBolm,Patch11_PooBolm,Rump_PooBolm,Throat_PooBolm,WingTip_PooBolm
568.07,19.3318666667,47.4731333333,13.1120666667,35.7292,13.9368666667,9.85139999999,40.2588,42.1926666666,15.4609333333,40.4906666667,14.4657333333
568.41,19.3468666667,47.46,13.138,35.7676666667,13.9575333333,9.83106666667,40.2785333333,42.1830666667,15.4691333333,40.4899333333,14.4989333333
568.75,19.4076,47.5071333333,13.1612666667,35.8509333333,13.9983333333,9.83046666667,40.3496,42.2417333333,15.4756888889,40.5463333333,14.5134666667
569.09,19.4268,47.5098666667,13.2039333333,35.895,14.0068,9.83279999999,40.3534,42.2414666667,15.4788222222,40.5321333333,14.5396666667
569.43,19.506,47.5886,13.2902666667,35.9758,14.0846666667,9.88706666667,40.4171333334,42.3480666667,15.5674222222,40.5992666667,14.6024666667
569.77,19.5473333333,47.6877333334,13.3611333333,36.0442,14.1079333333,9.92646666665,40.5156666667,42.4362666667,15.6260444445,40.6722,14.6348
570.11,19.5695333333,47.7491333333,13.4186666667,36.0482,14.1116666667,9.95453333335,40.5396666667,42.4389333333,15.6564666667,40.6786666667,14.6426
570.45,19.5999333333,47.7434666666,13.4663333333,36.0315333333,14.1508666667,9.98880000001,40.5366666667,42.4406,15.6692666667,40.6552666667,14.6558666667
570.79,19.612,47.6866,13.4636,35.9904666667,14.1428,9.96026666667,40.5201333333,42.4150666667,15.6512,40.6144,14.6198
571.13,19.6500666667,47.6886,13.5017333333,35.9899333333,14.1536666667,9.98073333334,40.5278,42.4642666667,15.6685555556,40.6249333333,14.6076
571.47,19.713,47.7280666667,13.5734666667,36.0665333333,14.1913333333,10.0451333333,40.6176666667,42.5342,15.7272666667,40.6884666667,14.6456
571.81,19.7092,47.7173333333,13.5948,36.0514,14.1725333333,10.0383333333,40.628,42.5563333333,15.7379777778,40.6525333333,14.6465333333
572.15,19.7191333333,47.7083333333,13.6042,36.0661333333,14.1594,10.0587333333,40.6165333333,42.5652,15.7344444445,40.6616,14.6185333333
572.49,19.7214,47.692,13.6370666666,36.0769333333,14.1494,10.0707333333,40.6090666667,42.5798,15.7517555556,40.7018666667,14.6142666667
572.83,19.7652,47.7537333333,13.6855333333,36.1389333333,14.1876666667,10.111,40.6558666667,42.6541333333,15.7926,40.7565333333,14.6626666667
573.17,19.7555333333,47.7512,13.7,36.1418,14.162,10.1197333333,40.6625333333,42.6360666666,15.7786888889,40.7502666667,14.6512666667
573.51,19.7189333333,47.6964666667,13.6790666667,36.1044666667,14.1394666667,10.0447333333,40.6089333333,42.5997333333,15.7406666667,40.7211333333,14.6004
573.85,19.7650666667,47.7287333333,13.7553333333,36.1867333333,14.1905333333,10.1138,40.6345333333,42.6392666667,15.7838666667,40.7816,14.671
574.19,19.7267333333,47.7322666667,13.7645333333,36.2160666667,14.1581333333,10.0825333333,40.6262,42.6142,15.7819111111,40.8073333333,14.6396666667
574.53,19.7764,47.8274666667,13.8678,36.317,14.2189333333,10.1628,40.6866,42.6545333333,15.8466444444,40.9112,14.7180666667
574.87,19.778,47.8247333333,13.91,36.3729333333,14.229,10.1555333333,40.7040666667,42.6589333333,15.8439777778,40.9390666667,14.7615333333
575.21,19.7568,47.7857333333,13.9106,36.3957333333,14.2388666667,10.1496666667,40.6552666666,42.6596666667,15.8258,40.9313333333,14.7566
575.55,19.7670666667,47.8062666667,13.9356666667,36.4496,14.2472,10.1335333333,40.6636,42.6537333333,15.8282888889,40.9488666667,14.7534
575.89,19.7451333333,47.7975333333,13.9670666667,36.4209333333,14.2439333333,10.1322666667,40.6604666667,42.6057333333,15.8089111111,40.9058,14.7581333333
576.22,19.7249333334,47.814,14.0024666667,36.4435333334,14.2570666667,10.1378666667,40.6458666667,42.5957333333,15.8066,40.8618666667,14.7718666667
576.56,19.7011333333,47.8018666667,14.0122,36.4490666667,14.2710666667,10.1360666667,40.6262,42.5296,15.8105333333,40.8268,14.7797333333
576.90,19.6974666667,47.7667333333,14.0338666667,36.4793333334,14.2862666667,10.0955333333,40.5997333333,42.5064666666,15.8018,40.8368,14.7943333333
577.24,19.7149333333,47.8199333333,14.0931333333,36.5558666667,14.2981333333,10.1453333333,40.6526,42.5142,15.823,40.8579333334,14.8431333333
577.58,19.6576,47.7565333333,14.0402,36.5388666667,14.2482666667,10.0869333333,40.6062,42.4332,15.7787333333,40.7745333333,14.7922666667
577.92,19.6887333333,47.6862,14.0602,36.5183333333,14.27,10.1277333333,40.5648666667,42.4584,15.7861555555,40.7186666667,14.8293333333
578.26,19.6264666667,47.6111333333,14.0167333333,36.4703333333,14.2050666667,10.0546,40.4901333333,42.4111333333,15.736,40.6406666667,14.8058666667
578.60,19.6498,47.6686666667,14.0742,36.542,14.246,10.0888666667,40.5323333333,42.4086,15.7786666667,40.6667333333,14.8688666667
578.94,19.6974,47.7736,14.1937333333,36.6066666667,14.3046,10.1214666667,40.6342666667,42.415,15.8718666667,40.7501333333,14.9608666667
579.28,19.6999333333,47.7868,14.2099333333,36.6321333333,14.3172,10.1448666667,40.6612,42.4389333333,15.8978444445,40.7718,14.9927333334
579.61,19.7694,47.8402666667,14.2864,36.766,14.3787333333,10.1716666667,40.7047333334,42.5638,15.9718222222,40.8556,15.087
579.95,19.7938,47.8375333333,14.2988,36.7833333333,14.3774666667,10.1654666667,40.6965333333,42.5672666667,15.9881111111,40.8450666667,15.1125333333
580.29,19.7936666667,47.8175333333,14.3315333334,36.8070666667,14.3756,10.1722,40.6758666667,42.5540666667,16.0026,40.8842666667,15.1312
580.63,19.7872666667,47.8296666667,14.3586666667,36.8278666667,14.3762,10.2293333333,40.681,42.5782,16.0478,40.8758666667,15.1742
580.97,19.7992,47.8260666666,14.3858666667,36.8632,14.4171333333,10.2444,40.6666666667,42.6054,16.0755555556,40.8670666667,15.2052
581.31,19.8819333333,47.9415333333,14.5037333333,36.9739333333,14.5070666667,10.3228666667,40.7893333333,42.7628666667,16.1677111111,41.0083333333,15.2894666667
581.65,19.8353333333,47.9482,14.5090666667,36.9931333333,14.495,10.3155333333,40.7841333333,42.7048666667,16.1620222222,41.0054,15.2866666667
581.98,19.8711333333,48.0138,14.5615333333,37.0724666667,14.5160666667,10.3548,40.8367333333,42.7296666667,16.1972444444,41.0122,15.2961333334
582.32,19.89,48.0188,14.6062,37.0697333333,14.527,10.3643333333,40.8476666667,42.7317333333,16.2194888889,40.97,15.2783333333
582.66,19.8714666667,47.9796,14.5633333333,37.0478,14.4977333333,10.3314666667,40.7868,42.7716666667,16.1656888889,40.9064666667,15.2493333333
583.00,19.9034,47.9643333333,14.6352666667,37.0868,14.5625333333,10.3771333333,40.7953333333,42.7629333333,16.2248,40.9108666667,15.3336
583.34,19.9566,48.1068,14.7337333333,37.1916,14.6356,10.4375333333,40.8919333333,42.8332666667,16.3093555556,40.9966,15.3998666667
583.68,20.0208666667,48.1948,14.8704,37.2798,14.7283333333,10.5419333333,40.9838,42.8618666667,16.3988444444,41.1136666667,15.4827333333
584.01,20.1031333333,48.3074,14.9711333333,37.4143333333,14.7932,10.6164666667,41.1048666667,43.0027333333,16.4869777778,41.166,15.5455333333
584.35,20.1914666667,48.4034666667,15.0845333333,37.5221333334,14.9124,10.6600666667,41.171,43.0736,16.5616222222,41.2338,15.6053333333
584.69,20.2729333333,48.4814666667,15.1962,37.6184,14.9415333333,10.7127333333,41.2275333333,43.1483333333,16.6262444444,41.3541333333,15.6866666667
585.03,20.1952666667,48.4326666667,15.1494666667,37.5670666667,14.8623333334,10.6429333333,41.196,43.0368666667,16.5460222222,41.3304,15.6397333334
585.37,20.2113333333,48.4816,15.2296666667,37.6425333333,14.8465333333,10.602,41.2248,43.0391333333,16.5154666667,41.382,15.6652
585.70,20.2892666667,48.5417333333,15.3425333333,37.7208,14.9327333333,10.653,41.2877333333,43.1072,16.5894,41.4870666667,15.7607333333
586.04,20.3044,48.5565333333,15.4086666667,37.7932,14.9300666667,10.6856666667,41.3008,43.1545333333,16.6081111111,41.5772666667,15.7998666667
586.38,20.3302666667,48.5722666667,15.4814666667,37.8013333333,14.9292,10.7239333333,41.3118666666,43.0793333333,16.6398,41.5447333333,15.8224
586.72,20.3904,48.6206,15.573,37.8634,14.9565333333,10.7657333333,41.3308666667,43.1135333333,16.6554,41.5838,15.8284666667
587.06,20.3112,48.5216,15.5159333333,37.7996666667,14.8495333333,10.7098,41.3201333333,43.0274,16.5678,41.5102,15.7302666667
587.39,20.2736666667,48.4804666667,15.4801333333,37.7812666667,14.7652,10.6524,41.3126666667,43.009,16.52,41.4368,15.6722
587.73,20.2722666667,48.3996666667,15.5053333333,37.6972,14.7556,10.6565333333,41.2876666667,42.8988666667,16.5114,41.3712,15.6732666667
588.07,20.2176666667,48.3601333333,15.4756,37.6226,14.6720666667,10.612,41.2702,42.84,16.4430666667,41.3167333333,15.5872666667
588.41,20.2456666667,48.4130666667,15.522,37.6632,14.7280666666,10.6548666667,41.3130666667,42.8977333333,16.5072,41.3166666667,15.5882
588.74,20.2862666667,48.4046666667,15.5650666667,37.671,14.7588,10.6786,41.2866666667,42.9536666667,16.5536666667,41.2368666666,15.5907333333
589.08,20.3860666666,48.4491333333,15.6544,37.7215333333,14.8593333333,10.822,41.358,43.0176,16.6758222222,41.2966,15.6553333333
589.42,20.4292,48.5171333334,15.6863333333,37.7582,14.8884,10.8821333333,41.392,43.0644666667,16.6910888889,41.314,15.6550666667
589.76,20.4166,48.5287333333,15.6756666667,37.7524,14.8911333333,10.8313333333,41.3994666667,43.0478666667,16.6896666667,41.2552666667,15.6304666667
590.09,20.4163333334,48.4689333333,15.7244,37.7490666667,14.9159333333,10.8402666667,41.4012666667,43.0729333333,16.6892888889,41.2684666666,15.6118666667
590.43,20.4006,48.4702666667,15.7182666667,37.7127333333,14.9097333334,10.8111333333,41.4177333333,43.0739333333,16.6786222222,41.2398,15.5820666667
590.77,20.4340666667,48.4495333333,15.7506,37.6939333333,14.9508,10.8120666667,41.367,43.0245333333,16.6892888889,41.2031333333,15.6029333333
591.11,20.489,48.4580666667,15.8315333333,37.7260666667,15.0364666667,10.8594,41.3710666667,43.0525333333,16.7487111111,41.2566,15.6810666667
591.44,20.4915333333,48.4496,15.8592666667,37.7253333333,15.0279333333,10.8730666667,41.3412,43.1034,16.7148,41.2671333333,15.6474
591.78,20.5403333334,48.4680666667,15.9302,37.8120666667,15.0458666667,10.9201333333,41.3655333333,43.1453333333,16.7556666667,41.3182,15.7220666667
592.12,20.4764666667,48.3813333333,15.8664,37.7433333333,14.9551333334,10.8459333333,41.3354666667,43.0254666666,16.6290444444,41.2746,15.6657333333
592.46,20.4946,48.4444,15.9294,37.794,14.9838666667,10.8705333333,41.4112,43.046,16.6556,41.3958,15.7151333334
592.79,20.4286666667,48.4384666667,15.8724,37.7830666667,14.9202,10.7848666667,41.4020666667,42.9988,16.6178666667,41.3335333333,15.6458
593.13,20.3702666667,48.4071333333,15.8567333333,37.7584,14.8670666667,10.6731333333,41.3626666667,42.9683333333,16.5640888889,41.3169333333,15.6092
593.47,20.3617333333,48.4134,15.8662666667,37.7367333333,14.8359333333,10.7002666667,41.3407333333,42.9683333333,16.5241777778,41.3242,15.5671333333
593.80,20.3596,48.4919333333,15.8336,37.7774,14.8064666667,10.6536666667,41.3808666667,43.0024,16.5066444444,41.3346666667,15.5667333333
594.14,20.3510666667,48.4784,15.8562,37.8070666667,14.7915333333,10.6795333333,41.419,43.0050666667,16.5276666667,41.3732,15.5734
594.48,20.3951333333,48.5337333333,15.9294,37.847,14.8372,10.7454,41.4876,43.0845333333,16.5765333333,41.4467333333,15.6532666667
594.81,20.3376666667,48.4882,15.9095333333,37.7933333333,14.7926,10.7308666667,41.4658,43.0148,16.5455777778,41.3785333333,15.6034666667
595.15,20.3654666667,48.5974,15.9476666667,37.9064666667,14.8322,10.7219333333,41.6121333333,43.1161333333,16.6000444444,41.4566,15.6507333333
595.49,20.293,48.5421333333,15.9204666667,37.8420666667,14.792,10.6687333333,41.5848666667,43.0626,16.5807111111,41.3906666667,15.5892666667
595.82,20.2941333333,48.5529333333,15.9440666666,37.8654666667,14.8178,10.6858,41.5837333333,43.1004,16.6011111111,41.3618,15.589
596.16,20.3171333333,48.5428666667,16.0286666667,37.9041333333,14.8451333333,10.7152,41.5594666667,43.0836,16.6231555555,41.3242,15.6246666667
596.50,20.3474666667,48.591,16.1027333333,37.9156666667,14.8894666667,10.7166666667,41.5792,43.1262,16.6249111111,41.3449333333,15.6724666667
596.83,20.3772666667,48.6131333333,16.1302,37.9464666667,14.9116,10.7984,41.6262666667,43.1364,16.6746666667,41.3352666667,15.6829333333
597.17,20.4372666667,48.6943333334,16.1888,38.0293333333,14.9643333333,10.8697333333,41.6988666667,43.2122666667,16.7724444445,41.4084666667,15.7734666667
597.51,20.4798666667,48.7533333333,16.2793333333,38.126,15.0249333333,10.9785333333,41.7486,43.2287333333,16.8483555556,41.4435333333,15.8271333333
597.84,20.4942666667,48.7812666667,16.3582666667,38.1720666667,15.0626,11.0049333333,41.7150666667,43.2199333333,16.8589777778,41.4830666667,15.8680666667
598.18,20.4860666667,48.8151333333,16.4144,38.2157333334,15.0666,10.9972,41.7385333333,43.2166666667,16.8866222222,41.4362666667,15.8645333333
598.52,20.4964,48.8090666667,16.474,38.2534,15.1036666667,11.0503333333,41.7574666667,43.2332,16.9195111111,41.4190666667,15.8955333333
598.85,20.4468,48.702,16.4802,38.1721333333,15.0588,11.0468666666,41.5763333333,43.0931333333,16.8915777778,41.2822666667,15.8772666667
599.19,20.5511333333,48.7955333333,16.5554,38.2809333333,15.1694,11.1416,41.6324,43.1312666667,16.9716666667,41.3116666667,15.9802666667
599.53,20.5586,48.7973333333,16.5811333333,38.2749333333,15.1721333333,11.1446666667,41.6176,43.1017333334,17.0199333333,41.2794,15.9978
599.86,20.5518666667,48.8432666667,16.5631333333,38.2947333333,15.1666666667,11.1600666667,41.6413333333,43.1344666667,17.0349111111,41.2954666666,15.9961333333
600.20,20.5365333333,48.7805333333,16.5705333333,38.2819333333,15.1472,11.1882,41.6137333333,43.0868,17.0423111111,41.2845333333,16.0067333333
600.53,20.5322,48.7065333333,16.6119333333,38.2887333333,15.1319333333,11.1402666667,41.5692,43.0514666667,17.0291333333,41.2461333333,16.0164666667
600.87,20.4625333333,48.519,16.5960666667,38.1733333333,15.08,11.1000666667,41.4785333333,42.8757333333,16.9692222222,41.0957333333,15.9389333333
601.21,20.4138666667,48.3824666667,16.5707333333,38.0282666667,15.0005333333,10.9823333333,41.367,42.7836666667,16.8843111111,40.9632666667,15.8848666667
601.54,20.3846,48.3580666667,16.5811333333,37.9975333333,14.9731333333,10.9565333333,41.4242,42.7926,16.9013777778,40.9254666667,15.8639333334
601.88,20.4104666667,48.3523333333,16.5846,38.0232666667,14.9792666667,10.9778,41.4480666666,42.8309333333,16.9033555555,40.9922,15.8420666667
602.21,20.4086,48.4180666667,16.618,38.0506666667,14.9380666667,10.9861333333,41.4387333333,42.8374666667,16.9210444445,41.0083333333,15.8444
602.55,20.4855333333,48.5205333333,16.7015333333,38.1302666667,15.0116,11.007,41.5888,42.9346,16.9795111111,41.1296666667,15.8894666667
602.88,20.4511333333,48.5777333333,16.7156666667,38.1198666667,14.9251333333,10.9556,41.6110666667,42.9942,16.9072666667,41.1588666667,15.8169333333
603.22,20.4933333333,48.6277333333,16.7928,38.1845333333,14.9221333333,10.9605333333,41.6498,43.0286,16.8849333333,41.2101333333,15.8231333333
603.56,20.4641333333,48.5892,16.781,38.1547333333,14.8926,10.9186,41.6409333333,42.9868666667,16.8562666667,41.183,15.7614
603.89,20.5170666667,48.6384,16.8229333333,38.2101333333,14.929,10.9403333333,41.6952666667,43.0424666667,16.8778888889,41.2062666667,15.7913333333
604.23,20.5221333333,48.6329333333,16.8609333333,38.1896,14.9652,10.9799333333,41.7027333333,43.0234666667,16.9025333333,41.1853333333,15.8068666667
604.56,20.5764,48.7783333333,16.9391333333,38.2851333333,15.0069333333,11.0046,41.7699333333,43.1412,16.9369555556,41.2844,15.8545333333
604.90,20.5722666666,48.8432666666,16.9618666667,38.3446666667,15.0088,11.0201333333,41.8140666667,43.1882,16.9458666667,41.3536,15.8575333333
605.23,20.6009333333,48.8738,16.9618666667,38.3908666667,15.0142,11.0276666667,41.7818666667,43.2020666666,16.9219333333,41.3529333333,15.8776666667
605.57,20.6176666667,48.9437333333,17.0184666666,38.4196666667,15.0487333333,11.0733333333,41.7752666667,43.2126,16.9568888889,41.3604666667,15.9480666667
605.90,20.6321333333,48.9544666667,17.0164666667,38.4310666667,15.0654666667,11.0318666667,41.7886,43.2472666667,16.9584444444,41.3711333333,15.9473333333
606.24,20.6419333333,48.9966666667,17.0748666667,38.5299333334,15.0912,11.0874,41.8116666667,43.2947333333,16.9977777778,41.4193333333,15.9780666667
606.58,20.6677333333,48.9503333333,17.1375333334,38.5527333333,15.1392666667,11.1278666667,41.8172,43.2494,17.0692888889,41.4002666667,16.0209333333
606.91,20.7222,48.984,17.2121333333,38.5745333333,15.2400666667,11.2117333333,41.8687333333,43.3161333333,17.1739555556,41.4487333333,16.0991333333
607.25,20.7944,49.0225333333,17.3059333333,38.6278,15.2925333333,11.2842666667,41.9126666667,43.3584666667,17.2346222222,41.481,16.2064
607.58,20.7971333334,48.9868,17.3777333333,38.626,15.2783333333,11.3134,41.8751333333,43.3308666667,17.2636,41.4258666667,16.2168
607.92,20.8384666667,49.0408,17.4549333333,38.6978666667,15.3147333333,11.3662666667,41.8956,43.4662,17.3032888889,41.4980666667,16.2933333333
608.25,20.809,48.9316666667,17.4394666667,38.6778666667,15.3098,11.3462666667,41.8600666667,43.4291333333,17.2901777778,41.4187333333,16.2940666667
608.59,20.8441333333,48.9155333333,17.5150666667,38.7110666667,15.3852,11.3966666667,41.8602,43.4193333333,17.3476,41.4184666667,16.3571333333
608.92,20.9233333334,49.03,17.6778666667,38.8313333333,15.4786666667,11.5156,41.9816,43.5215333333,17.4977555555,41.4906,16.4726666667
609.26,20.9141333333,48.9282666667,17.6760666667,38.8366666666,15.4574,11.5104,41.9376666666,43.4875333333,17.5034444444,41.4309333333,16.4836
609.59,20.9495333333,48.9436,17.7494666667,38.907,15.5040666667,11.5923333333,41.9660666667,43.5173333333,17.5324888889,41.4932666667,16.5711333333
609.93,20.9218666667,48.9100666667,17.7334,38.8787333333,15.4778,11.5805333333,41.9205333333,43.4647333333,17.5250888889,41.4642,16.6039333333
610.26,20.8888666667,48.9340666667,17.7490666667,38.9208,15.4676,11.5497333333,41.8655333334,43.4931333333,17.4938888889,41.4716666667,16.6457333333
610.60,20.8378,48.8964,17.7686,38.9474,15.4249333333,11.5016,41.8038,43.4869333333,17.4716222222,41.4509333333,16.6568666667
610.93,20.8721333333,48.8904666667,17.8510666667,38.9914666667,15.4995333334,11.5274666667,41.7665333333,43.5376666667,17.5239111111,41.4537333333,16.721
611.27,20.9402666667,48.9572666667,17.9411333333,39.1402666667,15.6066,11.6408666667,41.8626666667,43.6434666667,17.6114222222,41.608,16.8476
611.60,20.9326,48.9701333333,17.9655333333,39.1788666667,15.6113333333,11.6329333333,41.8854666667,43.5694,17.5997333333,41.5912,16.8554
611.93,20.9605333333,49.0147333334,18.0229333333,39.2486,15.6761333334,11.6722,41.9204666667,43.5608666667,17.6538666666,41.6650666667,16.9181333333
612.27,21.031,49.0534,18.0796,39.3312666667,15.7173333333,11.7242,41.9348,43.6712666667,17.7005111111,41.714,16.9936666667
612.60,20.9167333334,48.9186,17.9697333333,39.2066,15.6096666667,11.6192,41.7904,43.4767333333,17.5756444445,41.6130666667,16.913
