wavelength,Back_AniIgnm,Belly_AniIgnm,Breast_AniIgnm,Crissum_AniIgnm,Crown_AniIgnm,DorTail_AniIgnm,Patch10_AniIgnm,Patch11_AniIgnm,Rump_AniIgnm,Throat_AniIgnm,WingTip_AniIgnm
807.74,0.480266666666,47.1684,39.3477333333,31.0279644444,6.8926,3.87813333333,4.50173333333,32.9605333333,4.61653333334,0.917666666666,3.24726666666
808.05,-0.137766666667,46.4126666667,38.9916,30.5067044445,6.77553333335,3.6126,4.12046666667,32.8908666666,4.3018,0.769066666668,3.18466666667
808.35,0.934333333334,47.2701333333,39.8401333333,31.7521444444,7.80820000002,4.59473333333,5.2926,34.0385333333,4.97266666667,1.963,4.62373333333
808.66,2.1171,46.9240666667,39.5421333333,31.4797488889,8.64443333333,5.52206666666,6.34473333334,34.3705333333,5.5938,3.1188,5.92993333333
808.97,1.94646666667,47.1,39.5160666667,31.1720044445,8.57716666668,5.45333333334,6.21166666667,34.6551333333,5.09926666667,3.40186666666,6.03826666667
809.27,1.5586,46.7763333333,39.2316666667,30.3428266667,8.07893333335,5.042,5.94233333333,34.4089333333,4.70533333333,2.72226666667,5.7226
809.58,3.61969999999,47.9144,40.9069333334,31.7431355556,10.4425333333,7.17446666666,7.99426666667,36.5978,6.81906666667,4.7298,8.19720000001
809.88,4.36563333333,47.7498,41.3232,31.8716888889,10.9923333333,7.86619999999,8.49153333333,36.9901333333,7.43000000001,5.38713333334,8.54226666667
810.19,4.69370000001,48.7442666667,42.7354,32.1913933333,11.6479333333,8.49026666667,8.79653333332,37.7654,7.55613333334,6.01639999999,8.45293333333
810.49,3.91316666667,48.2334,42.45,31.0576333333,10.6721,7.85706666667,7.58826666666,36.9508666666,6.45933333333,5.00759999999,7.06613333333
810.80,4.4084,48.8707333333,43.0782,30.9226844444,10.928,8.30626666666,7.86546666667,37.0918666667,6.79800000001,5.2822,7.27773333334
811.10,4.2307,48.2283333333,42.906,29.9844177778,10.1088,8.01093333333,7.28833333333,36.4568666667,6.16946666667,4.34346666667,6.70560000001
811.41,3.90286666667,48.881,43.0902,29.2878622222,9.32703333333,7.45506666667,6.30806666667,36.0493333333,5.15333333334,3.5524,5.85420000001
811.71,3.44209999999,48.8406,42.9628666667,28.3918888889,9.18679999999,7.19006666667,5.79713333333,35.5877333333,4.72640000001,3.30106666667,5.17713333333
812.02,2.56813333333,47.969,42.7838,27.6497288889,8.28236666667,6.1538,4.68046666667,34.6275333333,4.02946666666,2.328,3.76073333334
812.32,2.10983333333,48.1896666667,42.9046,27.3843066667,7.81926666667,5.52646666667,4.21146666667,34.3986,4.09486666666,1.4732,3.1378
812.63,1.0938,48.2946666667,43.23,27.6534888889,7.52366666666,4.71133333333,3.40226666667,34.0396,3.98793333333,0.671733333335,2.32553333333
812.93,-0.640599999999,48.083,42.7876,26.5222822222,5.46233333333,2.8868,1.65986666667,32.6025333333,2.43566666667,-1.0106,0.162466666668
813.24,-0.766433333333,49.326,43.5272,26.4998977778,5.26330000002,2.82546666667,1.459,33.121,2.35453333334,-1.3112,0.498533333332
813.54,-1.62766666667,48.1012,42.1334666667,25.7434822222,4.45056666667,1.59993333333,0.661999999999,31.9816,1.462,-2.069,0.046
813.85,-0.0045666666654,48.5136,42.6756666667,27.3041933333,6.09466666667,2.8198,2.42340000001,32.883,3.108,-0.495466666668,2.39653333333
814.15,-1.39066666667,47.4236666667,41.8239333333,26.90572,5.08906666665,1.74186666666,0.994066666666,32.2663333333,1.53226666667,-1.80573333333,1.55046666667
814.46,-2.11549999999,47.829,41.7665333333,27.3945533333,5.08603333334,1.11586666667,0.715999999992,32.5709333334,1.00426666667,-2.27793333333,1.16226666667
814.76,-1.3668,48.0892,42.3616666667,28.6155155556,5.78343333334,2.11993333333,1.83173333333,33.7332,1.76666666667,-1.95253333333,2.00846666667
815.07,-1.2799,48.4389333333,42.7098666667,29.4434377778,5.60253333333,1.71586666667,1.84706666667,33.8022666667,1.98773333333,-2.41906666667,2.25966666667
815.37,2.01786666666,52.2206,46.2046,32.8124466667,9.14653333334,5.22399999999,5.3466,37.388,5.441,0.641266666669,5.81813333333
815.68,2.57576666667,51.2488666667,45.6658666667,32.8807088889,9.91726666667,6.11573333333,6.42779999999,37.089,6.01466666667,1.25813333333,6.19833333334
815.98,3.21303333333,51.2032,45.1516666667,32.34062,9.96873333333,6.90733333335,6.95186666667,36.631,6.08753333334,1.68453333333,6.49726666667
816.29,3.88299999999,50.632,44.7186666667,32.2871622222,10.0475666667,7.10819999999,7.3074,36.3029333333,6.33766666668,1.81813333333,6.4848
816.59,5.01056666667,50.375,44.669,32.5935955555,10.8090333333,7.75393333334,8.31013333333,36.7636,7.30713333333,2.92446666667,7.23126666667
816.89,5.73636666667,51.3308,45.5485333333,32.9166466667,12.0858,8.29359999999,9.34499999999,37.6053333333,8.10173333333,3.64626666667,7.84313333334
817.20,5.07366666666,50.9664666667,44.9630666667,31.6985222222,11.8182,7.97706666666,9.26293333333,37.0517333333,7.37093333334,2.96486666667,6.93686666667
817.50,3.60056666666,50.9002,44.5376,30.7760888889,10.5671666667,6.57626666667,8.51633333332,36.4571333334,6.27206666666,1.66866666667,5.49946666667
817.81,3.24416666667,51.7032666667,45.0203333333,30.8237733333,10.7219,6.62613333332,8.54013333333,36.9344,6.16386666667,1.78433333333,4.89866666667
818.11,3.20203333333,51.1008,44.1870666666,30.4963377778,10.7686333333,6.07946666666,8.19633333335,36.6937333333,6.404,2.03166666667,4.73533333333
818.41,3.04566666667,50.9881333333,43.6873333333,30.1448444444,10.8371,6.23893333334,8.17853333333,36.8214666667,6.47493333333,2.54426666667,4.49846666667
818.72,1.34506666667,48.8520666667,41.3692666667,28.3691022222,8.90043333335,4.82,6.50079999999,34.924,4.80626666667,1.1894,2.84226666667
819.02,2.53976666667,49.879,42.2307333333,29.3615955556,9.76423333333,5.8318,7.58433333333,36.0994666667,6.074,2.3646,3.8878
819.33,4.37793333333,51.4318,43.6548666667,31.70272,11.5030666667,7.95339999999,9.45626666668,38.3774666666,7.90206666667,4.24133333333,5.72726666667
819.63,4.8803,51.7404666667,43.9264666667,32.5493888889,12.0139666666,8.97106666667,10.2300666667,38.7605333333,8.55473333333,4.793,6.6812
819.93,5.675,52.7423333333,44.3593333333,33.7997155556,12.6006666667,9.77126666666,11.0585333333,39.0366666667,9.35453333333,5.40373333333,7.67859999999
820.24,6.82496666667,53.5018666667,44.8307333333,35.2070866667,13.2963,10.753,11.9521333333,39.6766666667,10.5306,6.2186,8.90693333333
820.54,7.5564,54.3170666667,45.3664,36.0093044444,13.7568666667,11.286,12.3552666667,40.0086,11.0379333333,6.7294,9.69786666666
820.85,8.35836666667,54.8322666667,45.6965333333,36.6260577778,14.5093666667,11.961,13.0018,40.4289333333,11.7514,7.37113333333,10.5350666666
821.15,9.12103333335,54.9118,45.9258,36.9807222222,15.0290333333,12.5398666667,13.4178666667,40.5509333333,12.3604,7.98580000001,11.263
821.45,9.56206666666,55.2048,46.1874666667,37.3971444444,15.3824333333,13.1434666667,13.9212666667,40.7704,12.9576,8.49300000001,11.8300666667
821.76,9.87483333333,55.3794,46.4853333333,37.7696977778,15.6636,13.5802666667,14.2865333333,40.9894666667,13.2764,8.75593333333,12.2299333333
822.06,10.1393333333,55.5992,46.6893333333,38.0404844444,15.8664666667,13.7998666667,14.4494,41.0576666667,13.3932666667,8.99253333333,12.5316
822.36,10.0341333333,55.4705333333,46.4522,37.9684222222,15.7053,13.7063333333,14.1742,40.7211333334,13.153,8.84906666667,12.4255333333
822.67,9.90096666666,55.2840666667,46.1733333333,37.6340822222,15.4978333333,13.4811333333,13.8968,40.3015333333,12.9314,8.70246666667,12.275
822.97,10.1112,55.43,46.1785333333,37.81454,15.6428,13.5988666667,14.0102,40.3546,13.0753333333,8.92173333331,12.4952666667
823.27,10.1216666667,55.5498,46.2195333333,37.8590888889,15.6889666667,13.6434666667,13.9347333333,40.4024666667,13.0596,8.8688,12.5204
823.58,10.0411666667,55.5094666667,46.2091333333,37.5859977778,15.5020666667,13.6209333333,13.7570666667,40.3077333333,12.8388,8.75373333334,12.4218666667
823.88,10.0378666667,55.3624,46.1142666667,37.5518822222,15.5483333333,13.7322666667,13.7016,40.361,12.9055333333,8.85100000002,12.5281333334
824.18,10.0968333333,55.1613333333,46.0684666667,37.46766,15.5641333333,13.8436666667,13.7224666667,40.1604,12.9345333333,8.92100000001,12.5669333333
824.49,9.82810000002,54.9558666667,45.7684666666,37.2335777778,15.2975666667,13.7331333334,13.5611333333,39.9397333333,12.7144,8.69766666667,12.4370666667
824.79,9.70033333334,55.0866,45.7806,37.1804733333,15.1588,13.5442,13.2882,39.8293333333,12.3431333333,8.53573333333,12.1962
825.09,9.59883333335,54.8592666667,45.3394666667,36.7752977778,14.9433666667,13.2493333333,12.8468,39.4829333333,12.0596666667,8.24353333333,11.9858666667
825.39,9.43713333333,54.7159333333,44.9405333333,36.3576977778,14.7227,13.0276,12.6731333333,39.3075333333,12.0021333333,7.91673333334,11.7640666667
825.70,9.96456666665,55.2838666667,45.6531333333,36.8669088889,15.2654666667,13.4777333333,13.2088666667,40.1556,12.6028666667,8.42193333334,12.518
826.00,10.5321333333,55.7842,46.1549333333,37.4847777778,15.8104666667,13.8536666667,13.8102,40.8286,13.1676,8.88513333334,13.1880666667
826.30,9.89250000001,55.7188,46.1383333333,37.1348577778,15.4128,13.1928666667,13.1631333333,40.5194666667,12.6972,8.20413333333,12.5244
826.61,9.6508,55.4290666667,45.8595333333,36.9952422222,15.2920666667,12.9899333333,12.9749333333,40.2498,12.4992,8.12113333333,12.192
826.91,9.40166666667,55.4455333333,45.7906,37.2496044445,15.2884666667,12.7380666667,12.8632666667,40.1158666667,12.323,8.09513333334,11.9717333333
827.21,9.195,55.4747333333,45.7622666667,37.2005933333,15.1438,12.575,12.7054666667,39.8756666667,12.0808666667,7.81346666667,11.6644
827.51,9.37940000001,55.8543333333,46.1964,37.6396288889,15.3838,12.7829333333,12.7384,40.2110666667,12.3448,8.09026666666,11.9033333333
827.82,8.92659999999,56.0222666667,46.0744,37.4588022222,14.9739,12.3103333333,12.2598666667,40.0202,11.7819333333,7.62253333333,11.3916
828.12,8.69769999999,56.0058666667,45.8078666667,37.2754111111,14.7889,12.1468666667,12.015,39.8039333333,11.523,7.31173333334,11.2668
828.42,8.57279999999,55.9663333333,45.6401333333,37.2008822222,14.608,12.139,11.9138,39.6489333333,11.4443333333,6.95660000001,11.0665333333
828.72,8.27736666666,55.4534,45.4948,36.9399911111,14.4782333333,12.0993333333,11.5611333333,39.3623333333,11.267,6.69966666667,10.8612
829.02,7.34016666667,54.2178,44.272,35.6920288889,13.7346333333,11.288,10.5896666667,38.136,10.2132,5.60073333334,9.61453333335
829.33,6.19273333333,52.9602666667,43.1466666667,34.4331177778,12.8971666667,10.3884666667,9.37973333334,36.8431333333,9.0066,4.241,8.29553333334
829.63,6.45356666667,52.2413333334,42.2548666666,33.7924711111,13.2076666667,10.9363333333,9.52226666667,36.6366,9.16186666667,4.73926666667,8.65406666667
829.93,6.24516666667,51.3064,41.3572,33.03076,12.9416333333,10.7085333333,8.879,36.2511333333,8.71766666667,4.31693333333,8.35300000001
830.23,6.38523333333,50.1472,40.3135333334,32.2038533333,12.9846333333,10.8829333333,8.66280000001,35.9628666667,8.66926666668,4.06906666667,8.54766666667
830.54,6.86843333333,50.1109333333,39.7174666667,32.15866,13.1584,11.1672,8.88653333333,35.8425333333,9.06153333335,4.65519999999,9.13560000001
830.84,5.2332,48.0484666667,37.3266,30.4915066667,11.4231333333,9.90680000001,7.64079999999,34.2451333333,7.53719999999,3.02586666667,7.70286666667
831.14,5.6378,47.4587333333,37.2926666667,30.78972,11.5195,10.0236666667,7.79693333334,34.1524,8.05426666668,3.3232,7.9458
831.44,6.17843333333,47.3632,37.2916666667,30.8881533333,11.9303333333,10.3513333333,8.25519999999,34.3555333333,8.50266666665,3.82806666667,8.28133333333
831.74,5.83246666667,47.4060666667,37.3333333333,30.97064,11.7062,9.69986666665,8.25273333335,34.4897333333,8.10113333334,3.981,8.26526666666
832.04,7.12396666667,50.0300666666,39.0494666667,32.8692488889,13.2703,11.0109333333,9.83159999999,36.5524666667,9.52453333334,5.58353333333,9.61486666665
832.35,7.00883333333,51.3144666667,39.5551333333,33.5884577778,13.4645666667,11.0806666667,10.2481333333,37.2455333334,9.72906666667,5.88546666667,9.99139999999
832.65,6.43503333333,51.5185333333,39.8815333333,33.6895622222,13.2282,10.9746,9.87626666667,37.3397333333,9.51526666667,5.859,9.74699999999
832.95,6.80406666667,52.5712666667,40.9227333333,34.9418311111,13.6416666667,11.4152666667,10.3059333333,38.31,9.91186666665,5.89446666667,10.0311333333
833.25,6.64439999999,52.7888,41.1285333333,34.9496844444,13.3011666667,11.2594666667,10.1856,38.149,9.74019999999,5.959,9.99760000001
833.55,6.1565,52.9096666667,41.2659333333,34.8716955556,12.8063666667,10.9988,9.60293333333,37.9351333333,9.3382,5.786,9.58353333333
833.85,5.61846666667,52.5544,40.9160666667,34.75736,12.4269333333,10.5147333333,9.14560000001,37.6913333333,9.03186666667,5.32106666667,9.07446666666
834.16,6.25276666667,53.3948,41.5992,35.3272355556,12.9879666667,10.9485333333,9.65213333333,38.3724,9.44886666667,5.81973333333,9.39186666667
834.46,6.12913333333,53.3285333333,41.2095333333,34.9418355556,13.0069666667,11.2214666667,9.56073333334,38.2912666667,9.36413333333,5.68733333333,9.33986666667
834.76,5.28236666667,52.7638,40.6896,34.5572711111,12.1538666667,10.6296,8.77546666666,37.786,8.63566666667,4.76266666667,8.5108
835.06,4.63683333333,52.3053333333,40.0472,34.1176022222,11.7152333333,10.3332,8.07780000001,37.4245333333,7.9464,3.8448,7.78379999999
835.36,3.41423333334,50.3908,38.554,33.0474577778,10.1450333333,8.90546666667,6.58299999999,35.857,6.58859999999,2.16066666667,6.30926666667
835.66,3.0196,49.6712,38.0454,32.7494333333,9.71343333335,8.44626666667,5.7858,35.4268,5.8584,1.62286666667,5.472
835.96,2.5943,48.6172666667,36.7946,32.3104,8.97206666667,7.78320000001,5.13633333334,34.5682666667,5.20853333334,0.775066666667,4.45333333333
836.26,0.785733333333,46.6738,34.6681333333,30.09864,7.32690000001,6.17146666666,3.1576,32.5009333333,3.43746666667,-0.976,2.734
836.57,-0.458233333333,45.919,33.5907333333,29.4263177778,6.6062,5.29966666667,2.2034,31.8858,2.2276,-2.5976,1.4798
836.87,-0.139033333335,44.8326666667,32.5946,28.7421222222,6.91433333333,5.0848,2.35546666667,31.1950666667,2.22506666666,-2.9552,1.16466666667
837.17,-1.24993333333,43.6494,31.1975333334,27.4454311111,5.61300000001,4.04220000001,1.19733333333,30.2682666667,0.775866666673,-4.5592,-0.411866666668
837.47,-3.48586666667,42.8705333333,29.7897333333,26.0985488889,3.83270000001,2.38699999999,-0.767733333336,29.2744,-0.588933333341,-6.45639999999,-2.6182
837.77,-4.32143333334,43.2936666667,29.6876,26.5356244444,3.65136666665,1.59006666667,-0.908466666666,29.4719333333,-1.18113333334,-7.38233333333,-3.52060000001
838.07,-4.53913333334,43.4752666667,29.6218666667,26.2245688889,4.13723333333,1.39486666667,-0.921933333334,29.4564,-1.21746666666,-7.87246666666,-3.38053333333
838.37,-3.93556666667,45.1946666667,29.9028,27.0993177778,4.84789999999,1.88566666667,-0.231133333332,29.9634666667,-0.413533333348,-7.50613333334,-2.94413333333
838.67,-2.82669999999,46.3737333333,30.464,28.2045844445,5.95243333333,3.17466666667,1.09893333333,31.0012666667,0.305200000007,-6.08046666667,-1.42866666667
838.97,-2.88283333334,46.1741333333,29.4295333333,27.8434088889,5.63960000001,3.07513333334,1.48953333333,30.1502,1.12913333334,-6.4866,-0.864733333328
839.27,-3.65306666667,47.3430666667,29.1880666667,28.17752,4.32959999999,1.96799999999,0.455066666672,30.0860666667,0.590399999992,-7.56460000001,-0.873333333334
839.57,-3.13213333333,48.4338,29.7744666667,29.4344844444,4.18646666666,2.15719999999,1.4624,30.1644666667,1.06033333333,-6.56926666666,-0.316866666666
839.87,-2.53573333333,47.8570666667,29.6072,29.4477355556,4.06556666666,1.98813333334,1.52386666668,29.1191333333,1.61906666667,-5.77393333333,0.226199999998
840.17,-4.19600000001,48.0715333333,29.0819333333,29.28238,2.18093333333,0.529866666654,0.357266666669,28.5274,0.418866666666,-7.64013333333,-0.80106666666
840.47,-5.19923333333,47.8558,29.2346666667,29.2937777778,0.809666666666,-0.721133333332,-0.556533333334,27.9948666666,-0.392199999994,-8.75393333333,-2.09993333334
840.77,-4.25206666666,46.4060666667,29.0504,29.6111111111,1.01793333333,-0.136733333336,0.4468,27.5728666667,0.148933333334,-7.67220000001,-0.844
841.07,-4.0683,45.4752,28.7581333333,29.7523622222,0.754066666673,-0.608533333328,-0.038066666666,27.1482,-0.0506,-7.42713333334,-0.621
841.37,-5.59549999999,44.3912666667,27.6779333333,28.89744,-0.778366666667,-2.38186666666,-1.51686666667,26.0812666667,-1.21099999999,-8.09053333333,-1.75653333333
841.67,-8.34750000001,41.5966,25.2941333333,26.4813111111,-4.11066666667,-5.05599999999,-4.94393333333,23.6554,-3.33333333334,-9.83186666667,-4.06166666666
841.97,-10.8221666666,39.701,23.4678666667,24.01792,-7.7951,-8.01193333334,-8.10159999999,21.3453333333,-5.79966666667,-12.5110666667,-6.57686666667
842.27,-11.9026,38.0334666667,22.2542666667,23.0870288889,-9.9921,-9.43233333333,-9.72020000001,20.7993333333,-7.99359999999,-13.1414666667,-8.32933333334
842.57,-9.99193333334,37.4433333333,22.8318,23.3385822222,-7.75086666668,-6.52106666667,-7.03886666666,21.7475333333,-5.987,-10.7930666667,-6.8768
842.87,-7.21523333334,37.2734666667,23.8072,23.7273466667,-5.59446666667,-4.47226666668,-4.90453333334,23.142,-3.90686666666,-8.3126,-4.53873333333
843.17,-8.69796666666,35.9028,22.4999333333,22.2726133333,-6.5192,-5.24320000001,-5.62493333333,22.6736,-5.03466666667,-9.20146666665,-5.39939999999
843.47,-11.0516666667,33.5116666667,20.2140666667,19.9430755556,-8.38673333333,-6.6132,-7.43326666667,20.6774666667,-6.75586666667,-10.9804666666,-7.30846666668
843.77,-10.5525666667,32.7536,19.2027333333,19.1581422222,-8.06166666666,-6.14133333333,-6.48553333333,20.2536,-6.93840000001,-10.3261333333,-6.32239999999
844.07,-13.6512333333,31.7342,16.2043333334,15.9191933333,-10.3950666667,-9.51819999998,-9.73013333333,17.5144666667,-10.2312666667,-13.8728666667,-9.98073333333
844.37,-16.5165333333,30.3703333333,14.1142666667,13.4312533333,-13.0431666667,-11.3113333333,-11.6916,16.016,-12.2923333333,-16.3563333333,-12.9729333333
844.67,-15.2575333333,29.0962666667,14.6356666667,13.3968644444,-12.1671333333,-9.77646666667,-10.4567333333,16.0933333333,-11.7784,-15.9572,-12.6142666667
844.97,-12.3062,29.6318,18.3526666667,16.1422511111,-9.02130000001,-6.91860000001,-6.25966666666,18.3528,-8.93419999999,-13.5852666667,-9.80613333333
845.27,-12.7969333333,28.4482666667,16.9924666667,15.8498422222,-7.3467,-7.01146666665,-5.53653333334,17.8544666667,-8.75479999999,-14.2912,-10.5747333333
845.57,-14.5553,27.5464666667,17.4388,14.8614066667,-8.15259999999,-8.6804,-7.0576,17.0674666667,-8.50439999999,-16.6177333334,-11.7302666667
845.87,-16.8997,26.6869333333,16.3324,13.0800333333,-10.1012333333,-11.7528666667,-10.1926666667,15.3596666667,-10.9017333333,-19.1894,-13.9411333333
846.17,-17.6975333333,24.4045333333,14.5345333333,11.9986444444,-11.0511,-12.973,-11.8319333333,13.3734,-11.3714,-21.0411333333,-15.3354
846.47,-15.6776333333,24.0356666667,15.8655333333,11.8306311111,-9.68343333334,-11.81,-10.5835333333,13.9070666667,-9.17906666667,-20.1582,-14.3423333333
