wavelength,Back_TanCucm,Belly_TanCucm,Breast_TanCucm,Crissum_TanCucm,Crown_TanCucm,DorTail_TanCucm,Patch10_TanCucm,Patch11_TanCucm,Rump_TanCucm,Throat_TanCucm,WingTip_TanCucm
213.68,68.0528666666,62.6402666667,75.3795333333,48.845,68.5148666667,57.2278666666,71.2870666667,82.3102000001,60.7262000001,54.0593666667,57.8219
214.06,62.1783333333,58.9438666667,69.1088000001,48.2508666667,62.3762666667,51.9141666667,66.9966666667,78.5479333333,55.6435333334,51.056,51.3201333333
214.44,63.2714666667,59.9998666667,68.5801333333,52.9627333333,60.6791333333,52.5,65.0,75.9259333334,55.4938,55.0308666667,51.1419666667
214.81,63.56,61.5533333333,71.8448000001,54.5631333334,56.9579333333,51.1650666667,63.4952,76.6989333332,55.4691999999,61.7475666667,51.6505333333
215.19,58.7300666667,57.1429333333,75.3173999999,47.3810666667,49.5238666667,43.8094666667,60.2382666667,74.8412,53.0952,59.1668,41.5477666667
215.57,63.5135333333,58.3784,83.9638666666,52.3424,54.6847333333,45.9458666667,63.0630666667,80.3603333333,65.1352666667,66.1710333333,45.9909
215.95,55.4386666667,47.6022666667,85.1462666667,41.2866,41.9882,30.9941333333,56.8422,83.1577333334,57.3099333333,62.2221666667,38.0118333333
216.32,59.8809999999,54.4048,88.6905333334,48.9285333334,47.0236,30.476,61.3095333334,86.6667999999,62.8572666666,70.7737333333,44.8214666667
216.70,56.1763333334,52.9412,80.6862666667,46.6665333333,44.1177333333,32.9901333333,53.8236,80.5881333334,56.9608,64.9511000001,48.8725333333
217.08,61.5094666666,63.3963333334,90.1885333332,45.0314,42.5156,30.1886666667,63.3961333334,87.0439999999,56.8553333334,70.5659333334,49.1824
217.46,43.8497333333,47.0423333333,68.8264,31.6433333333,37.0891333333,22.1127666667,44.9764666667,66.0094,42.0657333333,50.7510333334,36.7135666667
217.83,37.6922666667,40.8547333333,69.3162,33.8461333333,35.5555333333,23.6752333333,45.2992666667,61.8803333333,39.3162666667,46.7523,35.5127
218.21,37.9673333333,46.7480666667,71.0569333333,31.3006666667,39.2683333333,26.0974666667,44.4715333333,59.3495333333,41.0569333333,45.7723333333,42.0733333333
218.59,34.6478666667,49.7652666667,72.3944666666,27.3240666667,38.7792666667,24.46,44.8826,57.6526666667,39.155,36.432,33.1456
218.97,41.0667333333,53.0666666667,76.0001333333,32.8,47.1111333333,32.4002,50.6667333333,55.2002,46.4001333333,32.7111,40.2221333333
219.34,47.6304666667,61.2048,82.4899999999,40.7228666667,54.4578,42.8113,56.6265333333,61.5261333334,53.735,43.2529666667,51.245
219.72,43.1160666667,56.0144,74.2752666667,37.2464,47.7536666667,35.1086666667,53.0434,52.8261333333,47.1014666667,38.0435333333,47.5001333333
220.10,44.4224,54.3895333333,71.287,39.0098666667,48.4488666667,36.0067,50.8252666667,46.7326666667,47.0627333333,32.6733,46.8977666667
220.47,44.7518666667,50.6382666667,69.0780000001,37.8722666667,44.6809333333,33.7234,48.5106666667,44.8227333333,43.9007333333,29.5745666667,42.9786666667
220.85,48.6232,52.1739333333,69.4926666667,42.3187333333,45.5072,32.7172666667,49.6376666667,41.7389333333,47.6086,31.8479,43.8769666667
221.23,48.2506666666,47.2608666667,64.0923333334,44.6205333333,45.4125333333,31.4851,46.6008,38.0198,47.0627333333,30.5609333333,41.1551666667
221.61,55.8140666667,52.4031333333,71.3178666667,51.0076666667,46.1240666667,36.4727333333,49.6123333333,38.2946,53.6434,35.659,43.1394666667
221.98,57.9310666667,50.1917333333,66.5900000001,49.272,43.4482666667,32.4906,49.1953333333,36.7049333333,51.2643333333,34.1763333333,42.4520333333
222.36,59.3548666667,48.6738666667,65.2330666666,51.8281333333,45.3764666667,38.9248,52.2580666666,39.9283333333,50.3226,37.5985,43.2975333333
222.74,53.2749333334,46.3742666666,59.883,49.8830666667,43.6842666667,41.0525666667,51.4036,43.2748666666,49.5322,42.1344333333,42.1636666667
223.11,52.1936666667,45.9258,53.6182,46.8375333333,39.6581333333,38.4046,47.8632666667,42.2793333333,46.8376,43.1625,41.2251333333
223.49,52.2133333333,42.0266666667,48.96,44.5866666667,37.8666666667,35.1466666667,44.96,40.48,44.7466666667,39.8666666667,38.3466666667
223.87,54.9859333334,44.6723333333,53.6754,47.2364666667,37.8346666667,42.9914,48.0912,43.9886666667,48.1482666667,40.2565333333,39.8861333333
224.24,60.4558666667,50.2563333333,56.8662,49.9145333333,41.0826,48.4614666667,51.51,48.0911333333,52.8774666667,45.4986,42.9345666667
224.62,59.7493333333,51.2780666667,57.5938666667,48.3208,43.4586666667,50.3008,51.579,47.7694666667,54.1855333333,47.6941666667,45.9648333333
225.00,54.3888666667,45.3888666667,56.7222666667,41.9444666667,38.4444,47.5834,47.7222,44.1666666667,49.1110666667,41.4166666667,41.1666666667
225.38,44.503,35.5556666667,47.5438666667,28.4795333333,26.959,36.8713666667,36.6082,36.2572666667,38.8305333333,29.5615,31.3450333333
225.75,41.9469333333,35.6932666667,46.1356666667,26.8438,25.6048,35.0147666667,37.1090666667,33.6284666667,34.7492666667,25.9880666667,30.0295333333
226.13,46.2776666667,41.8888666667,50.4443333333,30.3888666666,30.3333333333,43.4168333334,41.9444666667,38.3886666667,40.8889333333,32.3888,32.0277666667
226.51,40.6299333334,36.4829333333,47.9264666667,26.1418,26.3516666667,34.0156333333,36.1154666667,33.1758,38.8450666667,26.168,24.3833
226.88,40.6450666667,34.3011333333,48.1182,23.6021333333,25.8063333333,30.3227333333,32.5806,29.4623333333,38.3332666666,22.043,22.6075666667
227.26,34.8826,30.8921333333,46.0094,24.1315333333,25.7278,28.075,33.0516666667,29.7183333333,37.8873333333,20.1877333333,19.3426666667
227.64,32.1811333333,31.5638,41.5224666667,23.4157333333,23.7448666667,27.2428,31.2344666667,26.6666666667,34.8970666667,17.6954,19.3003333333
228.01,35.0504666667,33.4006666667,41.1111333333,26.8687333333,27.5421333333,27.9461333333,31.0438,28.8888,34.3097333333,22.7777,22.8619333333
228.39,33.3942666667,29.9238666667,38.6604666667,25.6316,26.9709333333,25.7838666667,30.7458,28.2497333333,31.4764666667,23.7137333333,23.7441666667
228.76,31.5892666667,28.4950666667,36.6526666667,26.0197333333,26.3572666667,22.6723,30.6329333333,25.7947333333,29.7328,22.2924,21.2096333333
229.14,32.0472,28.9500666667,34.7244,25.7217333333,26.0106,21.1681666667,31.5485333333,25.8267333333,30.0523333333,24.1864333333,21.8502333333
229.52,32.3949333333,31.3333333333,36.6419333333,27.5802,27.8270666667,23.9258666667,33.8765333333,28.2716666667,31.7529333333,27.4690333333,24.8272666667
229.89,29.6629333333,28.2397333333,33.7826666667,23.3958666667,24.769,21.2110333333,31.5855333333,25.568,30.6116,25.1809666667,23.171
230.27,28.5101333333,26.2626,32.7021333333,21.9696666667,23.7373333333,18.7752333333,30.2019333333,24.495,29.899,24.3181666667,23.8636
230.65,31.8577333333,29.1436666667,34.4927333333,24.664,25.7444,23.4782333333,32.8853333333,27.8788,32.2003333333,28.4716666667,27.4703666667
231.02,30.2834666667,27.8273333333,30.9312,22.5641333333,23.1309333334,21.1200666667,31.5788666667,24.7773333333,30.6612,27.6517333333,26.2888666667
231.40,30.0,26.8128,30.5263333333,21.7836,22.0174666667,19.2104666667,30.497,21.5790666667,29.6490666667,26.696,25.5263333333
231.78,29.533,25.1529333333,31.4332,20.7407333333,22.4154,18.6311666667,31.8842666667,21.3848666667,29.5652666667,30.4346333333,26.087
232.15,19.9247333333,15.2919333334,22.5236666667,11.1110666667,13.145,7.02443333333,26.8548666667,12.1280666667,21.6573333333,22.2599,18.1166
232.53,14.6747333333,12.1951333333,18.2520666667,9.065,8.04873333335,1.3619,23.4146666666,8.49579999998,17.8455333333,17.4797333333,12.0934666667
232.90,13.2060666667,9.76646666668,16.5181333333,9.85133333334,8.06786666667,1.27383333333,21.4437333333,10.4032,17.2399333333,16.9003,12.6540333333
233.28,15.3119333333,9.20433333334,16.6021333333,11.57,10.2366,3.93553333333,22.1075333333,12.9463333333,18.6666,16.43,13.7419666667
233.66,17.5796,8.11033333333,16.7303333333,12.4415333333,13.7154666667,5.66873333334,23.2696666667,14.1826,21.1464,15.9874,13.6307333333
234.03,21.5888666667,13.6788666667,22.0726666667,19.3436,19.4473333333,10.7425333333,26.2522,20.2418,24.4904666667,19.8962666667,18.6182666667
234.41,17.6052,10.5501333333,18.4466666667,14.5631333333,14.8218,8.2523,21.7152,15.7281333333,18.0582,14.4498,13.4466
234.78,17.4926666666,10.9734,19.2625333333,13.6578666666,16.3718,9.42479999999,22.7139333334,15.752,18.3776666667,14.587,14.0118666667
235.16,19.8321333333,13.2213333333,21.6527333333,15.4902,18.9635333333,11.2185,24.2577333333,18.5434,19.5518666667,16.2744,14.3977666667
235.54,19.4166,13.5556,20.1668,12.7222666667,17.6667333333,11.5000666667,22.5278666666,17.9721333333,18.7778,16.4585,13.4584
235.91,18.9312,12.6864666667,19.5780666667,11.2798666667,15.9494,10.9282333333,19.9998666667,16.6526666667,18.3683333334,14.4445666667,11.7017333333
236.29,22.9932666667,16.0271333333,22.8572,14.8026666667,18.8844,15.5509333333,21.0068666667,19.4284666667,22.1225333333,17.5374666667,14.8435
236.66,23.5713333333,16.0581333333,23.7829333333,13.9946666667,19.6033333333,17.3546666667,20.2116,19.0476666667,24.127,17.9761333333,16.2697
237.04,25.2434,19.2258,25.7179333333,14.2323333334,19.7004,19.0137666667,20.5493333333,21.1486,25.5181333333,18.4271666667,18.9138666667
237.41,21.6484666667,16.8726666667,23.4426666667,12.2424,16.703,16.2301333333,17.3334,18.5212,23.1030666666,15.3817666667,16.3881
237.79,18.9561333333,14.1162666667,19.9287333333,9.822,12.8826666667,12.7640333333,13.9026,14.5669333334,19.6441333333,13.5468666667,12.7519
238.17,17.9874666667,13.7861333333,16.9812,7.74819999998,11.3458666667,11.6981333333,11.9498,13.0815333333,18.6414666667,12.7423,11.6853333333
238.54,18.4560666667,15.4657333333,17.8920666667,9.06886666668,12.451,11.4459,12.5980666667,14.2892666667,20.0980666667,13.7621333333,14.2645666667
238.92,15.9624,13.2157333333,15.2583333333,6.80746666667,9.3662,7.87556666666,9.81213333333,11.0327333333,18.1926,11.3498,11.6550333333
239.29,15.526,11.916,14.6844,5.20493333333,9.10293333333,7.36423333333,8.39426666667,9.16953333334,18.0066666667,10.0664666667,12.6467
239.67,15.1320666667,11.7497333333,14.7214,5.7284,9.0714,7.3314,10.2445333333,9.77526666667,17.6735333333,9.66746666667,12.8737666667
240.04,15.4621333333,12.8547333333,14.8845333334,7.64033333333,10.5774666667,8.63036666667,11.7162,11.0066666667,18.6469333333,9.98353333334,13.3910333333
240.42,14.8228666667,12.6666,14.5531333333,7.54593333333,10.5390666667,8.58156666667,12.3263333333,10.9645333333,18.2267333333,9.52483333335,13.1915666667
240.79,14.1556,11.5369333333,13.6116,7.19806666667,9.56346666667,7.36246666666,11.7900666667,10.2593333333,16.1288,7.55863333335,12.0682333333
241.17,11.9500666667,9.34253333335,11.7574,5.28366666667,8.02726666667,5.52156666667,10.6576666667,7.04073333333,13.7868666667,5.82743333333,10.2663666667
241.54,13.2332,11.218,13.4334666667,7.1178,9.93479999999,7.58886666667,12.3308666667,8.0802,14.8270666667,7.26816666667,11.4537333333
241.92,13.5436,11.8244,14.2386,7.33433333333,10.1417333333,8.05666666666,12.5925333333,8.83400000001,15.2538,7.29783333332,11.9937666667
242.29,13.9043333333,11.7129333334,15.1470666667,7.53986666667,10.5878,8.4132,12.9890666667,8.73206666666,15.4576,7.46843333333,11.9439
242.67,13.4679333333,11.1797333333,14.806,6.9914,10.4592,8.21463333334,12.6288,8.22646666666,15.0752666667,7.80693333335,11.4606666667
243.05,13.3718666667,11.1806666667,14.7916,6.72066666667,10.5556,8.47233333334,12.6774666667,8.17913333333,14.6297333333,7.80076666665,11.7939666667
243.42,13.1326666667,11.2151333333,14.857,7.34293333333,10.2861333333,8.80323333332,12.8875333333,8.51733333333,14.2921333333,8.32403333334,12.0253666667
243.80,12.7972,10.7898666667,14.2102666667,7.36226666667,9.58706666667,8.4204,11.9638666667,7.81159999999,13.5651333333,8.02546666665,11.6052333333
244.17,12.0130666667,9.935,13.1962666667,6.277,8.22513333334,7.4387,11.1328,6.6162,12.2944666667,6.9553,11.1111
244.55,12.2432666667,10.2813333334,13.5161333333,6.52606666667,8.0662,7.78133333333,11.2236666667,6.8846,12.3488,7.46496666667,11.308
244.92,12.6178666667,11.0599333333,13.8616666667,7.16153333333,8.55220000001,8.6058,11.9425333333,7.58280000001,13.4268666667,8.58226666667,11.8588
245.30,12.3413333333,11.3062,13.8138666667,7.523,8.79859999999,8.82939999999,12.0147333333,8.3302,13.5674,8.8602,11.7004666667
245.67,11.0116666667,10.387,12.2614,6.25386666667,7.34873333334,7.43766666667,10.7596,7.14819999999,12.4218666667,7.7701,10.7337
246.05,11.3385333333,10.7494,12.2739333333,6.8476,8.0,7.7958,11.3334,7.34366666667,12.5064,8.30243333333,11.2609666667
246.42,11.122,10.7828666667,11.8529333333,6.9732,8.0764,7.75603333333,11.2164,7.37860000001,12.3574,8.27683333333,11.2729
246.79,10.8968,10.5884666667,11.4744666667,7.19646666667,8.08679999999,7.75016666667,10.9575333333,7.266,12.4603333333,8.07826666667,10.9098666667
247.17,10.8758666667,10.5191333333,11.2888,7.36826666667,8.02966666667,7.4281,10.6794666667,7.23606666667,12.4835333333,8.01756666667,10.5913666667
247.54,10.8204666667,10.6796,11.4601333333,7.2454,8.09459999999,7.33476666667,10.7519333333,7.24153333333,12.6062,7.91373333333,10.3653666667
247.92,10.9251333333,10.7202666667,11.6062666667,7.41113333333,8.4348,7.53946666667,10.9324666667,7.65306666667,12.8457333333,8.0086,10.4113666667
248.29,11.1704666667,10.857,11.8673333333,7.80806666666,8.90946666667,7.87933333334,11.105,8.08893333334,13.14,8.43726666667,10.4487
248.67,11.0878666667,10.8310666667,11.8547333333,7.97639999999,9.2938,7.79676666666,11.2493333333,8.05726666667,13.2709333333,8.61686666667,10.6548
249.04,10.7655333333,10.6982,11.6900666667,7.70353333333,9.31686666667,7.76903333333,10.8478666667,7.82693333333,12.9664666667,8.64113333334,10.5053
249.42,11.0925333334,10.7595333334,11.6833333333,7.94360000001,9.50226666665,8.02486666666,10.7910666667,7.86433333333,13.2659333333,8.90919999999,10.5175666667
249.79,11.7916,11.0648666667,12.3084666667,8.5192,10.2835333333,8.71889999999,11.2456,8.63673333333,13.7954,9.5905,11.0017666667
250.17,11.7075333333,11.1005333333,12.4093333333,8.60526666667,10.4528666667,8.86993333334,11.1096,8.80906666666,14.049,9.70329999999,11.1889
250.54,11.9564666667,11.3817333333,12.744,8.80199999999,10.8744,9.21503333333,11.1884,9.21246666667,14.145,10.1280666667,11.4179
250.92,12.0878,11.5090666667,12.8164666667,8.66146666667,10.9354,9.36433333333,11.2660666667,9.21966666666,13.8914666667,10.0516,11.5994
251.29,12.1182666667,11.516,12.8955333333,8.59886666667,11.0948,9.68526666667,11.4888,9.02026666667,13.9901333333,10.0847333333,11.9621333333
251.66,11.9141333333,11.0214666667,12.3834,8.2976,10.6265333333,9.29053333334,10.8783333333,8.51506666667,13.5336666667,9.78253333333,11.8998666667
252.04,12.0682,11.1092,12.5939333333,8.43433333333,10.699,9.35866666667,11.0803333333,8.48633333333,13.7782,9.94206666667,12.2272333333
252.41,11.7156666667,10.9393333333,12.5511333333,8.19553333333,10.6311333334,8.96883333333,10.7792666667,8.1362,13.6178,9.48449999999,12.2488666667
252.79,11.1710666667,10.7519333333,12.2432,7.7148,10.2665333333,8.55043333333,10.2724,8.00233333333,13.0217333334,8.92493333334,11.7490333333
253.16,11.2482,10.9171333333,12.2355333333,7.8752,10.1013333333,8.10513333333,10.2914666667,7.73406666667,13.0144,8.72460000001,11.8000333333
253.54,11.0695333333,10.8574666667,12.1858666667,7.24053333333,10.0530666667,7.78923333334,10.0529333333,7.359,12.9904,8.34426666667,11.7212666667
253.91,10.5256666667,10.4422,11.6024666667,6.2052,9.13453333333,7.32686666667,9.39746666666,6.3846,12.5448666667,7.6121,10.8495
254.28,10.1858,9.88053333333,11.1220666667,5.644,8.34666666665,6.88246666667,8.77166666667,5.77666666667,12.0518666667,7.158,9.4357
254.66,9.51986666667,9.1552,10.6904666667,5.4608,7.47986666666,6.12683333333,8.21593333333,5.12453333333,11.8682,6.26363333333,8.62946666666
255.03,10.1384666667,9.64273333334,11.3494666667,6.4698,7.95773333333,6.66303333333,8.89126666667,5.86446666667,13.078,6.69946666666,9.2669
255.41,10.0611333333,9.55659999999,11.2462,6.44506666667,7.63,6.2079,8.94486666667,5.79513333333,12.9434666667,6.26136666667,8.73873333334
255.78,9.55393333333,9.17053333334,10.8059333333,5.9546,7.49613333333,5.8216,8.92806666666,5.3052,12.9498666667,5.5125,8.08293333334
256.15,8.54786666667,8.4612,9.79946666665,4.96673333333,6.46993333333,4.80903333333,8.09113333333,4.1794,11.8535333333,4.27776666667,7.2177
256.53,9.16013333333,9.06113333333,9.88199999999,5.47326666667,6.8414,5.62146666667,9.05373333333,4.73593333333,12.1398666666,5.3669,7.7422
256.90,10.1586666667,9.55986666665,10.2020666667,5.7936,7.28713333333,6.4033,9.6104,4.71873333333,12.8499333333,6.46456666667,8.23963333334
257.28,9.7314,8.9154,9.81746666666,5.29353333333,6.9254,6.31856666667,9.13433333333,4.41133333333,12.4908666667,6.01006666667,7.84073333334
257.65,9.25793333334,8.39039999999,9.31493333333,5.55926666667,6.70666666667,6.213,8.86986666666,4.38353333333,11.5696666667,5.9047,7.75386666666
258.02,9.51546666667,8.79253333333,9.56846666667,6.363,7.45233333333,6.38706666667,9.10093333333,4.83006666667,11.7571333333,6.67153333333,8.6092
258.40,9.11286666667,8.56966666666,9.24133333334,6.01993333333,7.39226666667,6.00953333333,8.99666666667,4.54406666666,11.505,6.56706666667,8.86586666666
258.77,9.27106666667,8.67806666667,9.28546666667,5.9806,7.48493333334,6.18446666667,9.22120000001,4.71966666667,11.5185333333,6.81663333333,9.01763333334
259.15,8.80413333334,8.24826666667,9.0076,5.41193333333,7.0988,5.61853333333,8.8296,4.3672,10.818,6.6065,8.41513333334
259.52,8.09086666667,7.6102,8.5568,4.85526666667,6.5618,5.22646666667,8.0996,4.01926666667,10.1704,6.0856,7.8505
259.89,8.1842,7.6992,8.71553333333,4.94486666667,6.65306666667,5.29336666667,8.11066666667,4.2884,10.0966666667,6.42686666667,8.09826666666
260.27,8.48506666667,8.0246,9.07646666666,5.2538,7.11406666667,5.66966666667,8.45893333333,4.6494,10.3663333333,6.90983333333,8.48643333334
260.64,7.96606666667,7.67586666667,8.77506666667,4.78173333333,6.7718,5.17063333333,8.01493333333,4.2116,9.96913333333,6.56273333333,8.05983333334
261.01,7.5154,7.398,8.44806666666,4.5768,6.53673333333,4.83556666667,7.76506666667,3.97553333333,9.712,6.14293333333,7.7281
261.39,7.7276,7.5504,8.60359999999,4.67833333333,6.64093333333,4.8312,7.99473333333,4.13353333333,9.81373333335,6.3956,7.88583333334
261.76,7.70573333334,7.46593333333,8.67300000001,4.28186666667,6.42153333333,4.71076666667,7.84453333333,3.92486666667,9.71219999999,6.287,7.7098
262.13,7.60253333333,7.33873333333,8.77346666667,4.13446666667,6.22706666667,4.66753333333,7.93713333333,3.94166666667,9.66400000001,6.17053333333,7.57716666666
262.51,8.25386666667,7.99086666667,9.3968,4.72553333333,6.79353333333,5.35156666667,8.54113333333,4.5716,10.2434,6.77856666667,8.1511
262.88,8.1348,7.80113333333,9.35613333332,4.58466666667,6.68673333333,5.21846666667,8.38846666667,4.251,9.95673333333,6.70506666667,8.10986666666
263.25,8.427,8.17393333333,9.66273333333,4.77433333333,7.00406666667,5.57043333333,8.55900000001,4.5984,10.1502666667,6.98233333333,8.4928
263.63,8.70586666667,8.56566666667,9.87986666668,4.9398,7.19546666667,5.61103333333,8.62966666667,4.65933333333,10.4848,7.23163333333,8.74806666666
264.00,8.0102,7.99746666667,9.1364,4.5042,6.66666666667,5.27823333333,8.06146666667,3.97093333333,9.93373333333,6.35526666667,7.9847
264.37,7.3284,7.31953333333,8.52240000001,3.80946666667,5.93793333333,4.70823333333,7.48053333333,3.21926666667,9.50153333332,5.78813333333,7.21203333334
264.75,7.5794,7.52506666667,8.49233333333,4.2144,5.9992,4.8138,7.60213333333,3.3424,9.75473333332,5.81066666667,7.66816666666
265.12,7.13906666667,7.08453333333,7.9656,3.94633333333,5.28606666667,4.3666,7.13453333333,2.89753333333,9.25073333333,5.327,7.09353333334
265.49,7.41573333333,7.42893333333,8.00700000001,4.3758,5.50593333333,4.87733333333,7.60846666667,3.29393333333,9.44373333333,5.53206666667,7.2429
265.87,7.52566666667,7.67093333333,7.94433333334,4.859,5.73926666667,4.9018,7.87606666667,3.6368,9.69646666668,5.64943333333,7.65816666666
266.24,7.5904,7.7254,7.89699999999,4.97426666667,5.841,4.91106666667,7.99493333333,3.70326666667,9.71180000001,5.77146666667,7.68446666667
266.61,6.90606666667,6.83833333333,7.1856,4.32333333333,4.97013333333,4.15573333333,7.23766666667,3.046,8.96619999999,5.02386666667,7.1099
266.98,6.55126666667,6.54353333333,6.78206666667,3.87553333333,4.5522,3.8486,6.95113333333,2.97953333333,8.91586666666,4.6386,6.77243333333
267.36,6.50946666667,6.49833333333,6.88753333333,4.0166,4.4806,3.88006666667,7.202,2.91593333333,9.26060000001,4.47486666667,6.77326666667
267.73,7.10073333333,7.18753333334,7.3178,4.72406666667,5.0858,4.5379,7.9978,3.592,9.92206666667,5.20533333333,7.2906
268.10,7.708,7.66146666667,7.9012,5.29253333333,5.50013333333,4.94726666667,8.45953333333,4.20833333333,10.51,5.75043333333,7.638
268.48,8.0876,8.021,8.19953333333,5.73233333333,5.7918,5.28436666667,8.61266666667,4.791,10.6982666667,5.96856666667,7.93356666666
268.85,8.1368,8.07486666667,8.19506666667,5.64326666667,5.81146666667,5.4576,8.62446666666,4.82573333334,10.6098,5.90943333333,7.78626666666
269.22,8.95853333334,8.79353333333,8.99886666666,6.3774,6.51853333333,6.15846666667,9.29840000001,5.56953333333,11.2534666667,6.6128,8.56633333334
269.59,8.60026666667,8.52066666667,8.76939999999,6.19573333333,6.36486666667,5.79106666667,8.72973333334,5.2868,10.9155333333,6.1792,8.3049
269.97,8.20039999999,8.20033333333,8.57986666667,5.83673333334,6.04733333333,5.57383333333,8.35926666667,4.95133333333,10.5481333333,5.80093333333,7.90056666666
270.34,8.07473333333,8.18313333333,8.47706666667,5.94193333333,5.99626666667,5.56356666667,8.18333333333,4.8916,10.431,5.7727,7.84973333334
270.71,7.9936,8.04973333333,8.37073333333,5.86606666667,5.9564,5.3037,7.88466666667,4.71653333333,10.243,5.58573333333,7.74463333334
271.09,7.6852,7.70633333333,8.03173333333,5.64833333333,5.6056,4.9567,7.48753333333,4.34106666667,9.81313333333,5.2226,7.38266666666
271.46,7.67353333333,7.6262,7.74473333333,5.5116,5.63606666667,4.9458,7.27386666667,4.25013333333,9.58993333333,5.1665,7.45733333334
271.83,7.80266666667,7.58933333333,7.90953333333,5.60846666667,5.86213333334,5.274,7.40186666667,4.45206666667,9.62220000001,5.3647,7.77676666666
272.20,8.00553333333,7.8326,8.13680000001,5.7406,6.16726666667,5.51873333333,7.67366666667,4.75046666667,9.84099999999,5.7128,8.11143333334
272.58,8.47286666667,8.15726666667,8.49180000001,6.04106666667,6.6558,5.96896666667,8.1274,5.0892,10.2842666667,6.2656,8.3652
272.95,8.65133333333,8.0624,8.74806666667,6.10446666667,6.76626666666,6.0669,8.23993333333,5.1902,10.4237333333,6.4366,8.37976666666
273.32,8.40993333333,7.75893333333,8.54993333334,5.6956,6.50253333333,5.81256666667,7.95533333333,4.91533333333,10.1210666667,6.2389,8.08036666666
273.69,8.56566666666,7.9498,8.84366666667,5.8574,6.65853333333,5.9366,8.29306666667,5.062,10.3718,6.6286,8.3858
274.06,9.04573333333,8.5474,9.31580000001,6.39693333333,7.17886666667,6.44776666667,8.84213333333,5.62573333333,10.888,7.4101,9.04603333334
274.44,9.68480000001,9.07113333333,9.9454,6.73946666667,7.754,6.9945,9.44940000001,6.15953333333,11.4363333333,7.88156666667,9.65533333334
274.81,10.0227333333,9.7104,10.5167333333,7.189,8.15433333334,7.59373333333,10.159,6.71493333333,11.9704666667,8.39856666667,9.94896666666
275.18,10.5645333333,10.4149333333,11.2504,7.84786666667,8.81293333334,8.3508,10.8154666667,7.3898,12.5669333333,9.24809999999,10.4724
275.55,10.7404666667,10.5765333333,11.6272666667,8.07433333333,8.89086666666,8.55736666666,11.0360666667,7.64413333333,12.7802666667,9.51573333333,10.6220333333
275.93,10.2185333333,9.98646666667,11.0266666667,7.4264,8.2256,7.8124,10.3544,6.9532,12.1935333333,8.711,9.80556666666
276.30,9.9628,9.57526666667,10.7317333333,7.28686666667,7.82633333333,7.4744,10.1829333333,6.63573333333,11.6775333334,8.5317,9.24183333334
276.67,9.40240000001,9.07273333333,10.2678,6.87586666667,7.28486666667,6.78233333333,9.67833333334,5.94386666666,11.0224,7.92046666667,8.77156666666
277.04,9.2438,9.10873333332,10.1835333333,6.90806666667,7.17506666667,6.60716666667,9.59133333334,5.8848,10.872,7.72183333333,8.9705
277.41,8.91353333333,8.71746666666,9.77493333333,6.66653333333,6.95586666667,6.3902,9.505,5.69266666667,10.6300666667,7.35936666667,8.8412
277.79,8.2558,8.16633333333,9.05513333334,5.9856,6.2734,5.96486666667,8.87293333333,5.15746666667,9.93453333333,6.68266666667,8.27016666666
278.16,7.86366666667,7.746,8.49413333333,5.5906,5.64466666667,5.43296666667,8.4176,4.63546666667,9.36960000001,6.07606666667,7.4481
278.53,7.04406666667,6.98686666667,7.48186666667,4.97293333333,4.80493333333,4.58943333333,7.54506666667,3.8914,8.55686666666,5.28853333333,6.45566666667
278.90,6.71426666667,6.35513333333,6.89853333333,4.4994,4.38826666667,3.97993333333,6.94946666667,3.5144,8.16326666667,4.93163333333,6.109
279.27,6.5434,6.19006666667,6.71406666667,4.28033333333,4.28973333333,3.5685,6.82146666666,3.33646666667,8.01140000001,4.64336666667,6.02736666667
279.64,6.4854,6.13886666667,6.53553333334,4.20913333333,4.22173333333,3.36753333333,6.7416,3.17873333333,7.86879999999,4.47303333333,5.86113333333
280.02,6.62073333333,6.3788,6.6362,4.35453333333,4.327,3.3946,6.93626666667,3.32866666667,7.92533333334,4.68233333333,6.0572
280.39,6.7676,6.59846666667,6.66073333333,4.2178,4.40193333333,3.58123333333,6.8804,3.42553333333,8.1182,4.7061,6.33573333333
280.76,6.93826666667,6.9296,6.94693333333,4.52646666667,4.60133333333,3.91823333333,7.2818,3.9688,8.45180000001,5.0504,6.80963333333
281.13,7.46186666667,7.35326666667,7.31993333334,4.94866666667,5.057,4.42733333333,7.75933333333,4.45633333334,9.02133333333,5.53646666667,7.05873333333
281.50,7.8384,7.80306666667,7.70546666667,5.29433333333,5.45966666667,4.7816,7.91713333333,4.88486666667,9.3518,5.91393333333,7.2767
281.87,8.55733333333,8.45926666667,8.4858,6.04333333333,6.1336,5.51176666667,8.52826666667,5.55033333333,10.0159333333,6.73156666667,7.8919
282.25,8.83973333333,8.66926666667,8.9174,6.25326666667,6.5504,5.77643333333,8.7674,5.84746666667,10.4056666667,7.03883333333,8.3319
282.62,9.15186666667,8.97353333333,9.43579999999,6.46306666667,7.02093333333,6.1843,9.07406666667,6.24686666667,10.8380666667,7.53863333333,8.75483333334
282.99,9.32059999999,9.27406666665,9.63593333333,6.61046666667,7.4144,6.4627,9.24986666666,6.4028,10.9311333333,7.84593333333,8.92233333334
283.36,9.388,9.37379999999,9.68993333333,6.6832,7.5864,6.60836666667,9.29753333334,6.55973333333,11.0134666667,7.93123333333,8.95063333334
