wavelength,Back_MelXanm,Belly_MelXanm,Breast_MelXanm,Crissum_MelXanm,Crown_MelXanm,DorTail_MelXanm,Patch10_MelXanm,Rump_MelXanm,Throat_MelXanm,WingTip_MelXanm
394.60,11.1941666667,14.2364416667,11.20525,22.2565833333,8.75200000001,9.019625,15.9315,11.0965,4.75855555556,8.09991666667
394.96,11.10025,14.1621768518,11.131875,22.2995833333,8.67333333332,8.94683333333,15.8645833333,11.0467083333,4.68272222223,8.03308333333
395.32,11.1123333333,14.0889175926,11.0992083333,22.3091666667,8.65100000001,8.92925,15.8131666666,11.028,4.64963888889,8.015125
395.68,11.15,14.0562898148,11.0839166667,22.3801666667,8.67075,8.97316666667,15.8200833333,11.019125,4.63479166667,8.050375
396.04,11.0680833333,14.0062592592,11.0213333333,22.3739166667,8.58583333333,8.916375,15.7285833334,10.9154166666,4.58786111111,7.97766666667
396.40,11.0350833333,13.9425138889,11.0252083333,22.3905,8.51733333333,8.88866666667,15.63725,10.8755833334,4.58095833333,7.94191666667
396.76,10.9984166667,13.8801018519,10.9814583333,22.378,8.43283333334,8.86920833333,15.5295833334,10.8365416667,4.539625,7.91441666667
397.12,10.9781666667,13.878212963,10.9753333333,22.372,8.42833333333,8.89158333333,15.5189166667,10.847125,4.59152777778,7.94654166667
397.48,11.0674166667,13.9775351851,11.041125,22.54025,8.53925,9.033,15.5964166667,10.9975416667,4.769,8.05433333333
397.84,11.0665,13.9888027778,11.054375,22.6144166667,8.58383333334,9.07908333333,15.6025833333,11.0300833333,4.80722222222,8.07183333333
398.20,11.0908333333,13.9628444444,11.0836666667,22.6239166667,8.59283333333,9.08220833333,15.592,11.0552916667,4.824,8.11825
398.56,11.1229166667,13.9984796296,11.08775,22.70225,8.64591666666,9.10466666667,15.61525,11.10175,4.87608333333,8.20033333333
398.92,11.1095833333,13.9506194445,11.0507916667,22.6871666667,8.66166666666,9.10404166666,15.5475833333,11.0608333333,4.83570833333,8.21633333333
399.28,11.1541666667,13.9442787037,11.1235833333,22.7175,8.69275000001,9.173875,15.5619166667,11.0699166667,4.92727777778,8.25191666667
399.64,11.0726666667,13.8948083333,11.0807083333,22.7506666667,8.65366666666,9.17275,15.4664166667,11.0256666667,4.88277777777,8.215625
400.00,11.1278333333,13.8595611111,11.11175,22.7949166667,8.70849999999,9.23229166667,15.4555833333,11.1034583333,4.92994444444,8.26145833333
400.36,11.2636666667,13.9599111111,11.1737916667,22.9226666666,8.88175,9.416,15.5453333333,11.22325,5.04136111111,8.42841666667
400.72,11.2855833333,13.946375,11.1606666667,22.9883333333,8.93424999999,9.46266666667,15.5508333333,11.2532083333,5.07238888889,8.49583333333
401.08,11.3464166667,13.979612037,11.2035833333,23.0775833333,9.01483333333,9.53020833333,15.5650833333,11.3123333333,5.13552777777,8.59470833333
401.44,11.31025,13.8679481481,11.1544583334,23.02475,8.98766666666,9.44854166667,15.5096666667,11.2567916667,5.04045833333,8.5155
401.80,11.3413333333,13.8543046296,11.1659583333,23.04525,8.99566666666,9.47529166667,15.4683333333,11.2593333333,5.05020833333,8.528125
402.16,11.3184166667,13.821512963,11.12425,23.1100833333,8.9885,9.538625,15.4284166666,11.2455416667,5.03690277777,8.51054166667
402.52,11.30525,13.7226907408,11.0739583333,23.1161666666,8.93375000001,9.53433333334,15.3499166666,11.199,4.99570833333,8.47820833333
402.88,11.3680833333,13.7904685185,11.1564166666,23.1994166667,8.97708333333,9.59929166667,15.4015,11.2544166666,5.08441666667,8.56083333333
403.24,11.2810833333,13.72165,11.0745833333,23.1995833333,8.89983333334,9.55158333333,15.31725,11.1984166667,4.99984722222,8.50725
403.60,11.2539166667,13.681787963,11.0555,23.163,8.84324999999,9.49379166667,15.2700833333,11.175,4.99684722222,8.46679166667
403.95,11.22125,13.6593981481,11.0170416666,23.206,8.78750000001,9.47116666666,15.2533333333,11.119875,4.93172222222,8.45379166667
404.31,11.1041666667,13.5476851852,10.938375,23.15025,8.65883333333,9.36216666667,15.1569166666,11.0069583333,4.85194444444,8.343125
404.67,11.0523333333,13.4833064815,10.8674583333,23.1373333333,8.57483333333,9.28008333333,15.1276666667,10.9685416667,4.78998611111,8.28766666667
405.03,11.0244166666,13.4745361111,10.8479166667,23.1595833333,8.54266666667,9.30695833333,15.126,10.9450416667,4.76401388889,8.26970833333
405.39,10.9960833333,13.4638398148,10.8498333334,23.2231666667,8.53908333333,9.33208333333,15.1241666667,10.9420416667,4.77120833334,8.29316666667
405.75,10.9671666667,13.4436240741,10.8442083333,23.2665,8.5345,9.33733333333,15.1239166667,10.9672916667,4.78098611111,8.31858333333
406.11,10.9558333333,13.4344814815,10.8239166666,23.2680833333,8.52708333333,9.27641666667,15.0998333333,10.9579583333,4.78348611111,8.328375
406.47,10.9646666667,13.5077490741,10.8722083333,23.3515,8.60325,9.33875,15.1698333333,10.9994166667,4.84179166667,8.38804166667
406.83,10.8929166667,13.4185157407,10.778375,23.327,8.5395,9.278125,15.0930833333,10.9395,4.77188888889,8.295875
407.19,10.9394166667,13.471387963,10.8162916667,23.40275,8.57141666666,9.340625,15.1610833333,11.011875,4.83318055556,8.32679166667
407.55,10.9665833334,13.4672157407,10.8345416667,23.4633333334,8.60158333333,9.39258333334,15.1935833334,11.0337916667,4.87101388889,8.351
407.90,10.9475,13.428750926,10.7999583333,23.4541666666,8.60683333334,9.360625,15.1899166666,11.0568333333,4.90236111111,8.32
408.26,11.0225833333,13.4658814815,10.8435,23.5216666666,8.65558333333,9.42770833333,15.26025,11.149875,4.97256944444,8.41308333333
408.62,11.1131666667,13.529787963,10.9585416667,23.6205,8.75133333333,9.530875,15.34325,11.22025,5.08252777778,8.49345833333
408.98,11.19275,13.5917148148,11.0168333333,23.7428333333,8.83083333334,9.582375,15.3973333333,11.2697916667,5.14009722223,8.53641666667
409.34,11.2544166667,13.6242268519,11.0387083333,23.7414166667,8.82433333334,9.57525,15.4255,11.301375,5.15938888889,8.62141666667
409.70,11.2810833333,13.6628203704,11.0574583333,23.8023333333,8.84458333334,9.62695833333,15.45075,11.3016666667,5.16468055556,8.595875
410.06,11.29225,13.6580407407,11.068,23.8563333333,8.87891666668,9.64745833333,15.4778333334,11.3194583333,5.16333333333,8.583125
410.42,11.2716666667,13.5884722222,11.0144583333,23.8405833333,8.79541666667,9.57129166667,15.40675,11.262375,5.11266666667,8.52141666667
410.77,11.3153333333,13.6328953704,11.0740833333,23.9093333333,8.82866666667,9.62470833334,15.44625,11.3302083333,5.17930555556,8.558875
411.13,11.3306666667,13.6197009259,11.0574583333,23.9409166667,8.85033333334,9.61666666667,15.42475,11.303625,5.16263888889,8.570875
411.49,11.332,13.6226416667,11.0682083334,23.976,8.83000000001,9.62066666667,15.3963333334,11.287,5.158625,8.61629166667
411.85,11.3586666667,13.6730305555,11.0924166667,24.02275,8.83583333333,9.6515,15.4139166667,11.3267083333,5.16975,8.63358333333
412.21,11.3310833333,13.6330814815,11.0836666667,24.03875,8.85191666667,9.62679166667,15.3695,11.3190416666,5.14695833334,8.59479166667
412.57,11.3759166667,13.722987963,11.1365833333,24.1906666667,8.91191666667,9.684625,15.4274166667,11.4050416667,5.18894444444,8.62229166667
412.92,11.3145833333,13.6468444445,11.063125,24.1751666667,8.85366666667,9.61454166667,15.3804166667,11.386,5.14998611111,8.579125
413.28,11.2899166667,13.5930240741,11.02625,24.24725,8.82825000001,9.648,15.3299166667,11.371625,5.13679166667,8.5195
413.64,11.36775,13.6216361111,11.0661666667,24.3106666667,8.85983333333,9.68279166667,15.36275,11.4318333333,5.24001388889,8.62245833333
414.00,11.387,13.6362277778,11.08775,24.3626666667,8.81958333333,9.6975,15.3455,11.4224583333,5.22465277777,8.665125
414.36,11.3453333333,13.5899703704,11.0485416666,24.3645833333,8.78841666667,9.69645833333,15.28775,11.394125,5.18518055556,8.61741666667
414.72,11.3346666667,13.5485314815,11.0421666667,24.411,8.80891666667,9.70529166667,15.2834166667,11.3897916667,5.16606944444,8.646125
415.07,11.3155833333,13.5063657408,11.0378333333,24.40775,8.783,9.69820833333,15.248,11.3802916667,5.137375,8.65925
415.43,11.3265,13.5044222222,11.0273333334,24.4593333333,8.79358333334,9.74354166667,15.26525,11.4340416667,5.174,8.67058333333
415.79,11.2598333333,13.419,10.95825,24.4239166666,8.73441666667,9.70308333333,15.1904166667,11.3738333333,5.14991666667,8.66929166667
416.15,11.2526666667,13.4146833333,10.9519166667,24.4435,8.69883333333,9.74054166667,15.1664166667,11.3736666667,5.16851388889,8.70033333333
416.51,11.188,13.3311555556,10.8499166667,24.3334166667,8.62158333333,9.72333333333,15.0555,11.30075,5.13036111111,8.672375
416.86,11.1671666667,13.2778074074,10.8614583333,24.3040833334,8.6035,9.74354166667,14.96675,11.298375,5.13968055556,8.68341666667
417.22,11.1179166667,13.2330648148,10.8094166667,24.25175,8.57475,9.71716666667,14.8803333334,11.2655833333,5.10644444444,8.66895833333
417.58,11.0626666667,13.1761740741,10.781875,24.2279166667,8.5435,9.71583333333,14.794,11.2304166667,5.05876388889,8.66220833333
417.94,11.033,13.1325472223,10.7570416667,24.2046666667,8.54108333333,9.72891666667,14.7336666667,11.21825,5.10675,8.66595833333
418.29,11.0233333333,13.0814601852,10.754375,24.2228333333,8.53033333333,9.73466666666,14.6929166667,11.2235833333,5.13740277777,8.71391666667
418.65,10.9803333333,13.020925,10.7178333333,24.1916666667,8.48875,9.736625,14.6064166667,11.1967083333,5.12694444444,8.72008333333
419.01,10.9731666667,12.9893444445,10.7190833333,24.207,8.47275,9.76495833333,14.5626666667,11.2080416667,5.16363888889,8.758375
419.37,10.9558333333,12.9388592593,10.68625,24.1854166666,8.44875,9.74779166667,14.4736666667,11.1715,5.15304166666,8.76525
419.73,10.9384166667,12.8637092593,10.6559166667,24.1724166667,8.42533333333,9.77529166666,14.39475,11.1337916667,5.14815277777,8.76108333333
420.08,10.882,12.7709287037,10.601,24.1196666667,8.38658333333,9.72795833333,14.2853333333,11.07125,5.11455555556,8.73158333333
420.44,10.84625,12.6995296296,10.5586666666,24.09825,8.35691666667,9.70320833333,14.1970833333,11.0325,5.10930555556,8.71929166667
420.80,10.8195833333,12.6513916667,10.5102916666,24.0710833333,8.325,9.70916666667,14.1373333333,11.001625,5.09411111111,8.72941666667
421.16,10.80825,12.6040666667,10.4980833333,24.084,8.3125,9.72483333333,14.082,10.9912083333,5.12494444444,8.74858333333
421.51,10.7630833334,12.5117601852,10.4460833333,24.0381666667,8.26425,9.69595833333,13.9901666666,10.9420416667,5.10309722223,8.72175
421.87,10.7611666667,12.4643185185,10.431375,24.0513333333,8.26358333333,9.7285,13.9316666666,10.9355833333,5.10886111111,8.72954166667
422.23,10.7419166667,12.4097166667,10.391125,24.019,8.23483333334,9.734375,13.8701666667,10.927125,5.09418055556,8.72283333333
422.58,10.7413333333,12.3517388889,10.3679166667,24.00825,8.21425,9.71920833333,13.802,10.899875,5.08763888889,8.72225
422.94,10.7240833333,12.3142074074,10.34325,23.99975,8.20841666667,9.73083333333,13.7449166667,10.8852916666,5.08969444444,8.72304166667
423.30,10.6948333333,12.2514481482,10.3304583333,23.9781666667,8.17533333333,9.729125,13.6958333333,10.8687083333,5.08551388889,8.73425
423.66,10.6904166667,12.2374814815,10.3163333333,23.9820833333,8.1725,9.74154166667,13.65275,10.863125,5.09619444444,8.74958333333
424.01,10.7085,12.2257833333,10.3056666667,24.007,8.17216666667,9.756,13.6400833333,10.8738333333,5.11888888889,8.77270833333
424.37,10.6886666667,12.1744398148,10.3027083333,24.0159166667,8.14691666666,9.75483333334,13.5861666667,10.8425,5.09908333333,8.77845833333
424.73,10.6904166667,12.1338972222,10.2935416667,24.0305833333,8.151,9.76325,13.5494166667,10.8336666667,5.10547222222,8.770125
425.08,10.699,12.1143055556,10.30125,24.0401666667,8.15425,9.78941666666,13.53725,10.8312083333,5.10593055556,8.81429166667
425.44,10.71,12.1007490741,10.2924166667,24.07775,8.17258333333,9.80054166667,13.533,10.8386666667,5.11459722223,8.83233333333
425.80,10.6665833334,12.0590296297,10.2511666667,24.0651666667,8.13358333333,9.76758333333,13.4823333334,10.8120416667,5.09244444444,8.82308333333
426.16,10.6839166667,12.0665805556,10.272125,24.10625,8.16275,9.80254166667,13.4659166667,10.8062083333,5.11323611111,8.86683333333
426.51,10.67625,12.0653416667,10.2555,24.1310833333,8.1545,9.814,13.4675,10.8022916667,5.11581944444,8.90058333333
426.87,10.6475833333,11.9973657408,10.1934166667,24.1021666667,8.10716666667,9.76404166667,13.41225,10.74175,5.07495833333,8.86345833333
427.23,10.6509166667,11.9989046296,10.1723333333,24.13475,8.12466666667,9.80216666667,13.39475,10.7372083333,5.07238888889,8.87175
427.58,10.6950833333,12.0250731481,10.2010833333,24.2048333333,8.16033333334,9.810625,13.4255,10.7735416667,5.11694444444,8.92195833333
427.94,10.7205833333,12.0495824074,10.2412083333,24.2870833333,8.1845,9.90058333333,13.45775,10.7999583333,5.14608333333,8.97154166667
428.30,10.7211666667,12.0508592593,10.244,24.3126666666,8.19483333333,9.89808333333,13.4731666667,10.840375,5.15280555556,8.98391666667
428.65,10.7100833333,12.0552833333,10.241375,24.3438333333,8.19483333333,9.90029166667,13.49475,10.845125,5.15961111111,8.98833333333
429.01,10.6744166666,12.0212101852,10.20475,24.3375833333,8.16916666667,9.85758333334,13.4698333333,10.835125,5.12565277778,8.923
429.37,10.7213333333,12.0652814815,10.240125,24.4044166667,8.18791666667,9.89425,13.5140833333,10.864625,5.16798611111,8.96204166667
429.72,10.7684166667,12.1026212963,10.2899583333,24.4508333333,8.21083333333,9.919125,13.5648333333,10.9065,5.18933333333,9.01083333333
430.08,10.757,12.1101842593,10.2857083333,24.477,8.20733333333,9.89225,13.5919166667,10.9075,5.19279166667,8.98145833333
430.44,10.8075,12.1752944444,10.3372916667,24.5620833333,8.27066666667,9.941625,13.6480833333,10.9592083333,5.24133333333,8.99341666667
430.79,10.8495,12.2417092592,10.406875,24.6765,8.32441666666,10.004625,13.7240833333,11.0324583333,5.31105555556,9.0545
431.15,10.8611666667,12.2522694445,10.452375,24.743,8.33808333333,9.994375,13.7646666667,11.0558333333,5.32405555556,9.051
431.50,10.8435833333,12.242787963,10.4489583333,24.7774166666,8.32275,9.99166666667,13.7714166666,11.04525,5.29236111111,9.007
431.86,10.8400833333,12.229762963,10.432625,24.7701666666,8.30258333333,9.921375,13.7591666667,11.031375,5.257,8.96683333333
432.22,10.8855833333,12.2760990741,10.4462083333,24.8415,8.35683333333,9.96225,13.8210833333,11.058375,5.28825,9.00895833333
432.57,10.9555,12.3420527778,10.5102916667,24.9196666667,8.40466666666,9.99545833333,13.90375,11.1206666667,5.33925,9.058875
432.93,10.9808333333,12.3684398148,10.5185833333,24.9856666667,8.42575,9.99541666666,13.9479166667,11.147875,5.34019444444,9.08116666667
433.29,10.98225,12.383312963,10.546625,25.01025,8.42891666667,10.0007083333,13.9591666667,11.1577916667,5.33655555556,9.08979166667
433.64,11.0050833333,12.3890305556,10.548875,25.0545833334,8.45841666667,10.0381666667,14.0105,11.1629166667,5.33586111111,9.09579166667
434.00,11.0363333333,12.4197537037,10.573125,25.1131666667,8.48075,10.0733333333,14.039,11.206875,5.36233333333,9.122125
434.35,11.0279166667,12.4097972222,10.5749166667,25.1496666666,8.4725,10.07075,14.0565833333,11.2059166667,5.35343055556,9.121875
434.71,11.0431666667,12.4219703704,10.6000416667,25.1846666667,8.49383333333,10.0687083333,14.0906666667,11.2069166667,5.3445,9.14475
435.07,11.0489166667,12.4386518519,10.5772916667,25.2009166667,8.50158333333,10.056125,14.1136666666,11.1942083333,5.33816666667,9.13129166667
435.42,11.0505,12.4579953704,10.5971666667,25.2463333334,8.51508333333,10.074875,14.1536666667,11.2142083333,5.33505555556,9.15095833333
435.78,11.046,12.4805212963,10.6102083333,25.2981666667,8.52816666667,10.09925,14.1876666667,11.236625,5.33823611111,9.168875
436.13,11.0249166667,12.4754648148,10.6055833333,25.3234166667,8.48208333333,10.0904583333,14.19625,11.2247083333,5.30688888889,9.12608333333
436.49,11.0095833333,12.4852851852,10.590875,25.3864166667,8.46525,10.0805833333,14.2009166667,11.1915416667,5.27343055556,9.11029166667
436.84,11.0226666667,12.5189990741,10.62675,25.42525,8.48483333333,10.1044583333,14.23975,11.1921666667,5.288,9.12625
437.20,10.9975,12.5197324074,10.586875,25.4583333333,8.47825,10.09525,14.2481666667,11.1693333333,5.25711111111,9.09641666667
437.56,11.0099166667,12.5542425926,10.618,25.49625,8.49141666667,10.0767916667,14.2601666667,11.173625,5.25894444444,9.11229166667
437.91,11.02075,12.5873425926,10.6592083333,25.5596666667,8.53158333333,10.1110416667,14.32825,11.1890833333,5.26513888889,9.13120833333
438.27,11.034,12.6177537037,10.6690833333,25.5716666667,8.55283333334,10.1170833333,14.3638333333,11.204375,5.28730555556,9.15754166667
438.62,11.0191666667,12.6231777778,10.6489166667,25.5838333333,8.54883333333,10.1260833333,14.3718333333,11.1979166667,5.292875,9.13379166667
438.98,11.0233333333,12.6215740741,10.665625,25.6353333333,8.54958333334,10.1296666667,14.3738333333,11.2121666667,5.29570833333,9.14191666667
439.33,11.0293333333,12.620475,10.669,25.65475,8.54716666667,10.116625,14.3715,11.2140833333,5.30765277777,9.16741666667
439.69,11.0134166667,12.587012963,10.6342083333,25.65875,8.53908333333,10.097,14.3495,11.1741666666,5.27902777778,9.15008333333
440.04,11.03725,12.6111148148,10.6535,25.7029166667,8.56641666667,10.12325,14.3586666667,11.1962083334,5.30920833334,9.19066666667
440.40,11.0226666667,12.56665,10.6434583333,25.66675,8.56125,10.1177916667,14.3249166667,11.1900416666,5.317,9.18775
440.75,11.04625,12.5632925926,10.6565416667,25.6909166667,8.56625,10.1319583333,14.32775,11.217,5.34359722223,9.20975
441.11,11.05125,12.5450611111,10.6593333333,25.70175,8.55691666667,10.12475,14.3219166667,11.227375,5.35923611111,9.21275
441.47,11.048,12.5377777778,10.6496666667,25.7306666667,8.557,10.1447916667,14.3236666667,11.2384583333,5.36554166667,9.208625
441.82,11.0483333333,12.5140092593,10.6254583333,25.7125,8.53925,10.1347916667,14.2705833333,11.2147083333,5.379875,9.22008333333
442.18,11.0303333333,12.486575,10.6282083333,25.7384166667,8.53325,10.1615,14.2273333333,11.2167916667,5.38525,9.212375
442.53,11.04,12.4611092592,10.6195,25.7570833333,8.51908333333,10.17775,14.1878333333,11.2349166667,5.39256944444,9.23958333333
442.89,11.0364166667,12.4493064815,10.6017083333,25.7624166667,8.52591666667,10.2120833333,14.1590833334,11.241625,5.40680555556,9.26308333333
443.24,11.0298333333,12.4261361111,10.5842916667,25.7665833333,8.52033333333,10.240375,14.1113333333,11.235625,5.42980555556,9.28145833333
443.60,11.05475,12.4307425926,10.615,25.80875,8.5485,10.3038333333,14.1063333334,11.2732916667,5.47288888889,9.34045833333
443.95,11.0301666667,12.361725,10.5832916667,25.7735833334,8.53025,10.3018333333,14.0291666667,11.2399583333,5.46891666667,9.34195833333
