wavelength,Back_TanMexf,Belly_TanMexf,Breast_TanMexf,Crissum_TanMexf,Crown_TanMexf,DorTail_TanMexf,Patch10_TanMexf,Patch11_TanMexf,Rump_TanMexf,Throat_TanMexf,WingTip_TanMexf
205.74,659.753133333,620.000066666,577.283933334,580.247,617.777799999,649.135800001,615.061599999,679.259199999,613.580266666,617.777733333,586.172666666
206.12,466.504066667,440.975666667,413.821133333,418.6992,449.5936,462.439133333,436.910666667,481.7886,445.0408,437.235733333,419.674866667
206.50,506.666599999,479.639733333,455.855866667,458.918866667,493.333266667,502.162066667,485.2252,518.1982,481.0812,481.982,463.963866667
206.87,467.894733333,443.333333333,417.017533333,427.017533333,452.4562,457.894666667,455.789533333,474.035066667,445.965,444.912333333,424.561533333
207.25,381.843933333,370.3546,344.680733333,350.9218,376.5958,384.822733333,388.368933333,396.595666667,371.063866667,369.645266667,353.475133333
207.63,566.2222,562.444466666,521.777733333,532.000000001,555.777800001,571.777733333,586.444400001,596.222200001,553.111133333,559.333333333,526.666733334
208.01,1384.44446667,1325.5556,1270.5556,1300.0,1358.33326667,1395.0,1433.8888,1449.4444,1347.77773333,1350.00006667,1288.3334
208.39,4423.33333333,4123.33333333,4123.33333333,4118.33333334,4205.0,4396.66666667,4560.0,4548.33333333,4241.66666667,4216.66666667,4083.33333333
208.77,-2551.42853333,-2378.09526667,-2443.80953333,-2413.33333333,-2439.99993333,-2547.61906667,-2700.0,-2598.09533333,-2441.9048,-2412.38086667,-2381.90473333
209.14,-1262.6668,-1188.0,-1233.33346667,-1217.33333333,-1224.44453333,-1255.111,-1368.44433333,-1299.55546667,-1224.0,-1218.22226667,-1204.4444
209.52,-3276.6666,-3046.66673333,-3160.00013333,-3082.22226667,-3195.55566667,-3255.5556,-3441.1112,-3328.88886667,-3114.4444,-3172.22233333,-3108.88886667
209.90,-1772.12126667,-1647.87886667,-1695.7576,-1665.45453333,-1737.57566667,-1759.39386666,-1861.21213333,-1789.6968,-1685.45453333,-1703.63633333,-1694.5454
210.28,-1184.58333333,-1088.33333333,-1131.66666667,-1082.91666667,-1138.33333333,-1172.08333333,-1246.25,-1168.75,-1110.0,-1130.0,-1128.75
210.66,-856.825333334,-784.444533333,-799.365066666,-763.174533332,-823.809533333,-849.206400001,-881.904733334,-833.968199999,-798.730266667,-801.269866666,-805.3968
211.03,-606.4444,-551.777666667,-549.555466666,-533.111200001,-582.222199999,-602.444466667,-612.222266666,-581.333399999,-559.111133334,-556.666666667,-576.222133334
211.41,-633.103400001,-558.390733333,-567.126466667,-556.091800001,-589.655066667,-614.942533333,-621.609199999,-582.528666667,-570.574733333,-570.114933333,-601.609266667
211.79,-904.000000001,-771.666666666,-795.000000001,-778.000000001,-855.000000001,-871.666666666,-871.666666666,-817.333333333,-802.333333334,-803.666666668,-854.666666667
212.17,-1515.0,-1303.3334,-1323.88886667,-1276.66666667,-1438.88893333,-1464.99986667,-1467.7778,-1379.44433333,-1334.4444,-1372.7778,-1433.33326667
212.55,-1894.8148,-1640.00013334,-1606.66673333,-1584.44446667,-1808.88893333,-1830.37026667,-1827.40733333,-1720.00013333,-1647.40753333,-1725.92593333,-1777.03713333
212.92,3019.99993333,2683.33346667,2590.0,2553.33346667,2957.7778,2968.88893333,2944.44446667,2806.6666,2643.33333333,2839.99993333,2856.66666667
213.30,2300.0,2041.66666667,1943.33333333,1929.16666667,2250.0,2221.66666667,2214.16666667,2092.5,1975.83333333,2140.0,2150.0
213.68,2591.42866667,2336.19026667,2198.09526667,2223.80953333,2570.47626667,2508.5714,2561.90466667,2375.23813333,2259.04766667,2407.61913333,2422.8572
214.06,1468.88886667,1348.88893333,1232.77766667,1289.44453333,1455.0,1437.22213333,1462.2222,1359.44453333,1281.11113333,1365.55553333,1351.66666667
214.44,2736.6666,2510.0,2235.5556,2385.5556,2627.77773333,2643.3334,2711.1112,2510.0,2349.99993333,2513.3334,2423.33333333
214.81,1470.55566667,1329.44446667,1203.3334,1308.3334,1387.7778,1401.66673333,1442.77773333,1356.6668,1261.6666,1317.77773333,1305.55546667
215.19,579.583333334,524.166666666,493.333333332,516.666666667,553.541666667,561.458333333,576.25,548.333333333,511.458333333,528.749999999,517.291666667
215.57,766.1112,695.277800001,651.666666667,673.888933334,739.444466667,754.444399999,755.8334,752.222333333,702.222200001,709.444466667,681.666533334
215.95,871.212066667,802.121200001,733.030133334,765.757666666,834.5454,850.0,873.636333334,855.454666667,802.424266666,800.606066666,784.848400001
216.32,2130.37033333,1958.51853333,1763.70366667,1860.00006667,2016.2962,2027.40753333,2125.18513334,2065.92593333,1977.03713333,1925.9258,1891.11113333
216.70,6748.88893333,6173.3332,5613.33333334,5768.88886666,6384.44446667,6462.22226668,6673.33326667,6535.55553333,6253.33333333,6117.77773333,6000.00006667
217.08,-1018.88886667,-923.333333333,-834.074,-857.777866666,-957.036933333,-967.037066667,-1005.92586667,-992.962866667,-943.703733333,-917.037066666,-884.444466667
217.46,-782.727200001,-717.272733333,-630.303133333,-640.606,-714.242466667,-748.182000001,-779.696999999,-763.636400001,-730.606,-695.757666667,-668.787866667
217.83,-726.956666666,-659.420199999,-565.2172,-581.4492,-649.855066667,-687.246266666,-711.883866667,-693.912999999,-662.898600001,-636.521733334,-622.318799999
218.21,-992.156866666,-902.7452,-782.352866666,-776.470666666,-914.1178,-929.0196,-984.313733334,-955.294133334,-907.843199999,-894.5098,-859.607799999
218.59,-691.111199999,-641.111333333,-560.277733333,-553.888800001,-675.2778,-671.388866667,-697.777866667,-693.055533334,-646.944466667,-635.833333334,-632.500133334
218.97,-540.666666666,-502.889,-445.111133333,-437.111066667,-538.666666666,-525.333333334,-539.777800001,-550.889,-516.4444,-516.888933333,-491.555533334
219.34,-287.333333333,-266.266666667,-229.6,-232.533333333,-286.933333333,-274.266666667,-286.0,-291.2,-274.533333333,-264.666666666,-259.866666667
219.72,-230.7602,-215.087733334,-188.655,-190.175466667,-230.5262,-215.438666667,-236.374266667,-228.654933333,-216.7252,-205.380266667,-206.081866667
220.10,-257.279,-241.360533333,-216.734533333,-215.5102,-251.836866667,-237.8232,-259.047666667,-256.4626,-238.5034,-227.347,-230.8844
220.47,-445.591333333,-432.6882,-385.5914,-387.526866667,-449.032333333,-427.527,-462.795666667,-453.763466667,-416.7742,-406.881733333,-425.1612
220.85,-345.765866667,-331.891933333,-299.459333333,-304.144066666,-357.6576,-323.2432,-370.0902,-357.117066666,-323.063066667,-315.855933333,-336.216266667
221.23,-689.333333334,-637.666666667,-588.666666668,-593.333333333,-693.666666667,-636.666666667,-713.666666666,-692.333333334,-632.333333334,-620.666666666,-676.333333334
221.61,-2844.0,-2601.33333333,-2462.66666667,-2574.66666667,-2936.0,-2660.0,-2973.33333333,-2940.0,-2653.33333333,-2670.66666667,-2888.0
221.98,-1179.4444,-1103.33333333,-1061.6666,-1104.44446667,-1213.88893333,-1128.8888,-1266.66673333,-1252.7778,-1108.88873333,-1131.111,-1227.77793333
222.36,-505.384733334,-455.897533334,-457.179466666,-483.076866666,-512.307666667,-479.230866666,-547.435799999,-533.333266667,-465.641133333,-481.794866666,-543.846133334
222.74,-887.500000001,-785.833333333,-790.416666666,-845.833333334,-862.083333333,-827.5,-950.416666666,-898.75,-802.916666667,-826.666666667,-935.833333333
223.11,-562.400000001,-499.999999999,-493.333333333,-514.666666667,-528.533333333,-519.733333333,-612.800000001,-555.733333333,-501.6,-509.866666667,-586.933333333
223.49,-509.876599999,-463.209800001,-445.678933333,-471.111133334,-485.184999999,-475.555533333,-565.185266667,-496.790066667,-440.740733334,-485.185266667,-540.740666667
223.87,-1029.0476,-952.857066667,-891.428666666,-964.285666667,-997.142933333,-975.237999999,-1151.90466667,-1021.42846667,-887.619,-1006.19053333,-1117.14293333
224.24,-1054.28573333,-975.714400001,-913.333333332,-1019.04766667,-1077.14286667,-1026.66666667,-1186.66666667,-1051.4286,-937.142866665,-1061.42853333,-1150.9524
224.62,-674.000000001,-608.333333334,-586.0,-668.666666666,-677.000000001,-652.333333333,-755.666666667,-656.999999999,-588.333333333,-671.666666667,-727.000000001
225.00,-829.583333333,-766.249999999,-725.833333333,-856.666666667,-837.083333334,-831.25,-927.916666667,-815.000000001,-725.833333334,-833.749999999,-898.333333333
225.38,-417.011533334,-401.609133333,-366.4368,-452.643666667,-433.103466667,-429.195333333,-486.896533332,-420.000066667,-369.6552,-430.574666667,-452.643666667
225.75,-151.589866667,-150.666666667,-129.3334,-162.769133333,-160.410333333,-161.640933333,-178.461666667,-151.077,-132.000133333,-155.179466667,-161.3334
226.13,-113.333333333,-112.083333333,-92.6666666667,-118.833333333,-121.333333333,-120.166666667,-129.083333333,-111.0,-100.583333333,-113.5,-115.916666667
226.51,-84.9660000001,-88.9115333334,-67.4829333333,-87.1427999999,-92.5851333333,-94.4899333333,-97.3469333333,-85.3060666666,-73.7415333334,-84.9658666667,-82.245
226.88,-62.8985999999,-70.203,-51.0724666667,-65.3334666667,-72.2318,-71.1884,-75.0723333333,-65.5651333333,-54.6665333334,-68.0,-60.7536
227.26,-50.7527333334,-60.1613333333,-40.7528666667,-58.9246,-63.0645333333,-61.8818000001,-64.1397333333,-56.9354666667,-41.4516666667,-58.9247333333,-53.4946666666
227.64,-59.8496,-66.3157999999,-46.7168000001,-62.5061999999,-69.4235999999,-67.7695333333,-68.5212000001,-63.6090000001,-48.0702000001,-63.8095333333,-59.2481333334
228.01,-51.0287333333,-52.0575333333,-35.5966666667,-51.2757333333,-57.4486000001,-53.2510666667,-55.5143333333,-49.7530666666,-36.7490666667,-49.5061333334,-46.7488666666
228.39,-37.2990666666,-38.2905333333,-22.8035333333,-33.8462000001,-41.3676000001,-36.5128666667,-41.6068,-35.0427333334,-24.2049999999,-34.4271999999,-32.2733333333
228.76,-30.3167333334,-30.4975333333,-15.3243333333,-24.0423333333,-33.3031333333,-29.1402666666,-32.8508,-26.2745333333,-16.5912666667,-26.4556666667,-24.7662
229.14,-23.9184,-22.5034666667,-8.73473333335,-15.9456666667,-24.9796,-20.4626,-25.5239333333,-18.8842,-9.8504,-19.1292,-17.5238
229.52,-23.385,-21.3436666667,-7.77779999998,-14.6511333333,-23.5916,-20.1809333334,-24.0568666667,-17.1575333333,-8.65640000001,-16.7701333333,-17.3127333333
229.89,-25.6994666667,-23.0326,-9.90846666666,-17.9345333333,-26.7450666667,-22.9804,-27.8954666667,-19.3726666667,-9.67320000001,-18.4313333333,-21.3072
230.27,-21.5424666667,-18.6143333333,-6.11760000001,-14.5097333333,-24.183,-18.5359333333,-24.9935333333,-15.6339333333,-4.73206666668,-14.1176,-17.5163333333
230.65,-23.8998666667,-20.1580666667,-7.43093333333,-17.7603333333,-27.3255333333,-20.0789333333,-27.7998,-16.9432666667,-5.98153333332,-16.311,-21.1594
231.02,-28.9333333333,-24.9333333333,-12.08,-22.8533333333,-32.64,-26.3733333333,-33.3599999999,-22.96,-9.51999999999,-20.1866666667,-27.5733333333
231.40,-31.8793333333,-27.6818,-14.8146666667,-24.3346,-35.4731999999,-30.1509333334,-35.6654,-25.8710666667,-12.5101333333,-22.4690666666,-30.5623999999
231.78,-23.6746,-21.2334666667,-8.3726,-18.2414,-27.6639333333,-24.1995333333,-28.2938666667,-20.8662,-6.82419999999,-16.2728666667,-23.7271333333
232.15,-26.2185333333,-26.0784,-12.3808666667,-22.7451333333,-31.7646,-28.5154,-31.7366666667,-26.0224,-11.2044,-21.4286,-28.4593333333
232.53,-31.6216000001,-30.8108000001,-15.7057333333,-28.4384666667,-35.1050666666,-33.9338666666,-35.5256000001,-31.1710666667,-13.0630666667,-24.6547333333,-33.5736666666
232.90,-33.4251333334,-33.5167333334,-18.0428666667,-31.0090666667,-37.5230000001,-35.5350666667,-37.0949333334,-34.0978,-14.8012666666,-26.9418666667,-35.9633333333
233.28,-37.9968666667,-40.1564666667,-22.0656666667,-35.0235333333,-44.0063333334,-39.0297333334,-40.7197333333,-39.4054,-17.9656666667,-30.7668,-40.8451333333
233.66,-38.2136666667,-40.3508666667,-21.9776666667,-36.2679333333,-45.2314000001,-38.0861999999,-42.3922666666,-40.3508666667,-17.5119333333,-31.5471333333,-41.0844666667
234.03,-40.635,-41.5237999999,-22.2220666667,-38.6985333333,-44.3491999999,-36.4762000001,-41.6191999999,-40.6031333333,-18.3492,-31.3967333334,-40.3491333333
234.41,-44.6350000001,-44.9522666667,-23.6507333334,-42.2539333333,-46.2222000001,-39.9682666667,-44.2224,-43.9364666666,-19.6508666667,-34.6030666667,-44.5079333334
234.78,-46.8581333334,-48.0063333334,-26.0606666666,-44.9122666666,-48.5486666667,-41.4671999999,-46.6348,-45.5502,-21.6266666666,-34.8324666666,-47.2407333333
235.16,-42.3213333333,-42.1130666666,-20.2083333333,-41.131,-42.9463999999,-34.7024,-41.2204000001,-39.137,-18.2440666667,-29.1666666667,-40.5654666667
235.54,-40.6927333334,-38.4415333333,-16.8542,-38.6145333333,-41.2409333333,-31.1975999999,-38.8168666666,-36.4789333333,-16.1327333333,-27.0707333333,-38.3838
235.91,-41.6389333334,-36.3611333334,-16.8054,-37.7778666667,-40.3612000001,-30.3611333334,-39.1111333334,-33.9166666667,-15.9722,-27.8332666666,-37.9721999999
236.29,-31.7912,-26.8159333333,-8.43279999999,-26.5920666667,-29.3284,-22.5124,-29.4777333333,-23.3583333333,-6.91539999999,-18.98,-27.811
236.66,-22.4768666667,-19.7222666667,-1.73613333335,-19.0045333333,-23.2176,-14.3287333333,-21.5047333333,-14.7453333333,-1.38893333335,-12.4306,-20.4628666667
237.04,-23.3334,-20.9389333333,-1.40853333333,-21.1267333333,-24.1782666667,-15.6338,-22.0422666667,-15.7277333333,-1.15020000001,-13.0515333333,-20.845
237.41,-20.5298666667,-17.3069333333,-6.6666665999e-05,-20.5738666667,-21.192,-15.8279333333,-20.9050666667,-12.6711333333,-0.50766666668,-11.2582666667,-19.2716666667
237.79,-23.3868666667,-19.4426666667,-2.76526666668,-22.8295333333,-23.3012,-19.3786,-22.9582,-15.1554,-2.65806666666,-13.5904666667,-21.972
238.17,-17.5594,-15.5953333333,0.277866666654,-17.3413333333,-18.8889333333,-16.0913333333,-19.1072,-10.5357333333,1.84513333332,-10.0396666667,-18.4325333333
238.54,-16.2756666667,-14.5624,1.22913333333,-16.2758,-18.6406,-15.2886,-19.0876,-9.18059999999,2.70020000001,-9.72060000001,-17.0206666667
238.92,-11.7491333333,-9.40593333333,5.72606666666,-10.7920666667,-13.1683333333,-10.7921333333,-14.2738,-4.53793333333,6.96373333333,-5.85799999999,-12.0463333333
239.29,-7.78033333333,-5.52306666666,8.95393333332,-6.5162,-9.31526666666,-7.40413333333,-9.30040000001,-0.4214,11.5876666667,-2.84426666665,-7.73519999999
239.67,-4.20199999999,-2.6666,11.7037333333,-3.8518,-5.85853333333,-3.86533333333,-6.04720000001,3.83833333333,15.0706666667,1.03699999999,-3.771
240.04,-2.4844,-2.21393333333,13.1242666667,-3.07499999999,-5.10453333333,-1.84486666667,-4.58779999999,5.30133333334,17.171,2.93986666666,-2.18913333333
240.42,-0.620866666666,-0.609999999994,15.1852,-1.67746666666,-3.68193333333,0.816933333306,-2.2984,7.54906666669,19.1720666667,5.50106666667,-0.38113333334
240.79,-0.672600000008,-0.087666666668,15.6139333333,-1.72526666666,-2.83619999999,0.945533333334,-2.21246666667,8.56720000001,20.4386,6.42286666666,0.341133333346
241.17,0.32073333334,0.866933333326,16.3242,-0.372933333326,-1.75113333333,2.26273333335,-1.62120000001,10.4638666667,21.5431333333,7.56820000001,1.46506666667
241.54,0.486933333338,0.910799999994,17.0317333333,0.141399999994,-1.04446666666,2.76413333332,-0.997133333325,11.7393333333,22.7168666667,8.16639999999,2.293
241.92,1.22,1.24906666667,18.2062666667,0.319466666666,-0.406733333334,3.82713333335,-0.217933333333,13.3624666667,24.3138666667,9.15746666667,2.65073333333
242.29,-0.040999999992,0.499133333334,17.9624,-0.430866666674,-1.38806666666,3.45293333333,-0.977800000008,13.0392666667,24.0272,8.50579999999,1.92126666667
242.67,0.032200000002,0.450133333326,17.5827333334,-0.27,-1.24726666667,3.56153333333,-0.887133333326,13.3911333333,24.1079333333,8.83313333332,1.62640000001
243.05,-0.40073333334,-0.206399999994,16.9891333333,-0.795,-1.70893333334,3.33646666667,-1.04526666667,13.5338,23.9688666667,8.67613333333,1.09546666667
243.42,-0.611600000008,-0.807266666667,16.6117333333,-1.02746666667,-2.15293333333,2.97853333334,-1.65133333333,13.6758,23.7186666667,8.62380000001,0.483266666674
243.80,-0.9942,-1.29306666666,16.6208666667,-1.01866666667,-2.36646666666,2.69593333334,-2.12866666666,14.0835333333,24.1354,8.75873333333,-0.091466666658
244.17,-0.106666666658,-0.593133333333,17.4911333333,-0.14233333334,-1.36413333333,3.41046666666,-1.36413333333,15.3380666667,25.0889333333,9.86359999998,0.66426666666
244.55,-0.517333333326,-0.935799999993,17.3786,-0.20926666666,-1.58666666667,2.90619999999,-1.78440000001,15.5652666667,24.9869333333,9.66579999999,0.586999999994
244.92,0.514466666674,0.238333333328,18.1695333333,1.12653333333,-0.790600000002,3.81793333333,-0.741999999993,16.6802,25.5348666667,10.5064,1.67893333333
245.30,0.968866666674,0.913933333338,18.8764666667,1.67806666667,-0.224733333332,4.04493333333,-0.0600000000014,17.4731333334,26.1373333333,11.151,2.27719999999
245.67,1.12413333334,0.921533333334,19.3548666667,1.81053333333,-0.331666666667,4.20646666667,0.055333333334,18.3552666667,26.7588666667,11.3706666667,2.19313333334
246.05,1.78406666667,1.63853333333,20.1622666667,2.64926666667,0.324466666673,4.73706666667,0.831866666666,19.1307333334,27.3986,11.9482666667,3.00686666667
246.42,1.8878,1.69646666667,20.6588,2.47746666667,0.344666666668,4.5032,1.00706666667,19.8430666667,28.0797333333,12.2995333333,3.19746666667
246.79,2.3414,2.21053333333,21.4841333333,2.88346666667,0.8146,4.73246666667,1.587,20.8749333333,28.8028,12.8232666667,3.8824
247.17,2.68906666667,2.63293333333,22.0680666667,3.18786666667,1.28513333334,4.929,1.91273333333,21.4602666667,29.2831333333,13.0525333333,4.36413333333
247.54,3.50913333334,3.58126666667,23.258,4.02706666667,2.216,5.9604,2.74006666667,22.5173333333,30.3422,13.889,5.3704
247.92,3.82713333333,3.92693333333,23.5462666667,4.256,2.52533333334,6.37673333333,3.1082,22.7187333333,30.5783333333,14.0975333333,5.82393333334
248.29,3.47493333333,3.82646666667,23.3348,4.02606666667,2.11,6.10353333333,2.78046666667,22.6374666667,30.3442666667,13.7714,5.5668
248.67,3.19246666667,3.52813333333,23.2074,3.75893333333,1.85246666667,5.88733333333,2.53293333333,22.7038,30.2158666667,13.6449333333,5.2278
249.04,2.676,2.83406666667,22.8526666667,3.12246666667,1.37966666666,5.352,2.07426666667,22.3286666667,29.9008,13.169,4.47753333334
249.42,2.62493333333,2.71946666667,22.9415333333,2.88626666667,1.23426666667,5.4064,2.02393333333,22.4290666667,29.9903333333,13.0361333333,4.22786666667
249.79,3.2382,3.36273333333,23.3627333333,3.2278,1.71946666667,5.80186666667,2.58773333333,22.5635333333,30.4654,13.5926666667,4.86773333333
250.17,3.3204,3.49786666667,23.509,3.324,1.80066666667,5.8716,2.76213333333,22.725,30.2938666667,13.8731333333,5.08786666667
250.54,3.91073333333,3.96946666667,23.8207333333,4.11826666667,2.2548,6.3378,3.13953333333,22.885,30.1976,14.0143333333,5.35526666667
250.92,4.05266666667,3.98666666667,23.8301333333,4.2714,2.26753333333,6.54293333333,3.17046666667,22.7044666667,30.0804,13.9558,5.47113333334
251.29,3.92553333334,3.5452,23.7138,4.16773333333,1.5954,6.31206666667,2.9398,22.5032666667,29.7621333334,13.9040666667,5.14913333334
251.66,2.41026666667,1.6474,22.0492,2.5548,-0.198666666673,4.44593333333,1.43993333333,21.1736,28.1650666667,12.7826,3.34453333333
252.04,1.72413333334,1.02066666667,21.5356,1.94946666667,-0.781600000007,3.655,0.947200000001,20.7172,27.3931333333,12.4644666667,2.7862
252.41,2.01206666667,1.1858,21.6900666667,2.17546666667,-0.368733333326,3.75346666667,1.32126666667,20.9242666667,27.5116,12.8151333333,3.0766
252.79,2.6516,1.7912,22.1532666667,2.57173333333,-0.056333333326,4.142,1.7066,21.1190666666,27.8750666667,13.0277333333,3.39913333333
253.16,3.286,2.48586666666,22.9213333333,3.29553333333,0.374066666672,4.70653333333,2.126,21.8466666667,28.717,13.6554,4.1856
253.54,3.38313333333,2.72373333333,23.1553333333,3.47346666667,0.43646666666,4.68326666667,2.0498,22.0593333333,28.9252,13.6702,4.27506666667
253.91,3.29,2.6648,23.0207333333,3.48713333333,0.307800000008,4.46366666666,1.50086666667,22.1980666667,28.5858666667,13.3861333333,3.88173333333
254.28,3.31113333333,2.46253333333,22.7337333333,3.1828,-6.66666600001e-05,4.14513333333,1.01166666667,21.9689333333,28.5467333333,12.8794,3.5084
254.66,3.20946666667,2.46646666667,22.1835333333,2.7548,-0.136533333338,3.63920000001,0.717800000007,21.764,28.3648666667,12.6662666667,3.47733333333
255.03,2.9454,2.07973333333,21.7682,2.26453333333,-0.5438,2.99820000001,0.327200000007,21.6151333333,28.0231333333,12.2776666666,2.83973333334
255.41,2.75186666667,2.60986666667,21.7253333333,2.3098,-0.196533333342,3.03020000001,0.562399999993,21.6871333333,28.2992,12.2195333333,2.96479999999
255.78,3.28913333333,3.58726666667,22.3509333333,2.9636,0.662133333328,3.88506666667,1.07633333333,22.0585333333,28.8797333333,12.4998666667,3.80806666667
256.15,3.78246666667,4.21526666667,23.1004666667,3.28893333333,0.976133333326,4.31500000001,1.30320000001,22.5346666667,29.6284,13.0448666667,4.09866666666
256.53,3.83386666667,4.19706666667,23.5038,3.2068,0.907533333326,4.07053333333,1.24859999999,22.6347333333,30.22,13.1956666667,3.8284
256.90,3.51173333333,4.00833333333,23.2479333333,3.17046666667,0.780999999992,3.82713333333,1.10173333333,22.6222666667,30.2974,13.3074,3.78593333333
257.28,3.13453333333,3.7096,23.0816,2.86133333333,0.718866666668,3.49386666667,1.08326666667,22.6263333333,30.3089333333,13.314,3.6136
257.65,2.83073333333,3.26026666667,22.878,2.86073333333,0.725933333334,3.45793333333,1.28866666667,22.5171333333,30.2061333333,13.6384,3.76293333333
258.02,2.56893333333,2.91073333333,23.0046666667,2.70053333333,0.694866666665,3.707,1.66013333333,22.4939333333,30.231,13.803,3.7784
258.40,2.88106666667,3.31553333333,23.4572,3.34126666667,1.22966666667,4.33933333333,2.22753333334,23.0936,30.7452666667,14.6177333333,4.31993333333
258.77,3.35853333333,3.80513333333,24.0269333333,4.0298,1.81986666667,5.22886666667,2.89246666667,23.8865333333,31.202,15.3496,4.93126666667
259.15,3.47473333334,4.16073333333,24.2007333334,4.22346666667,2.0802,5.60526666667,3.2444,24.083,31.4908666667,15.7041333333,5.24713333333
259.52,4.0546,4.49013333333,24.6141333333,4.62806666667,2.48133333333,6.2126,3.589,24.5888666667,32.0216,16.1954,5.74253333333
259.89,4.3272,4.65546666667,24.8531333333,4.83146666667,2.67006666667,6.43913333333,3.89573333333,24.8616,32.258,16.4928,5.95633333333
260.27,4.20113333334,4.46153333333,24.7264666667,4.74506666667,2.45946666667,6.31926666667,3.84113333333,24.8132,32.1832,16.3842666667,5.86
260.64,3.90633333333,4.21106666666,24.4068,4.4876,2.27006666667,6.17833333333,3.57946666667,24.5358666667,31.8402666667,16.1723333333,5.69413333333
261.01,3.87366666667,4.24053333333,24.4350666667,4.43913333333,2.374,6.16333333333,3.71733333333,24.4772,31.8336666667,16.1442,5.62393333333
261.39,3.7202,4.10886666667,24.4370666667,4.28313333333,2.19333333333,6.0774,3.6412,24.3723333333,31.6363333333,16.0774,5.46566666667
261.76,3.83953333333,4.18453333333,24.4570666667,4.36126666667,2.26166666667,6.22586666667,3.7252,24.4735333333,31.6142,16.2352666667,5.46506666667
262.13,3.59513333333,3.92746666667,24.3036,4.25326666667,2.01313333333,6.0508,3.48966666667,24.3652666667,31.5181333333,16.1187333333,5.28506666667
262.51,3.0102,3.34046666667,23.9339333333,3.66353333333,1.44066666667,5.50606666667,2.97213333333,23.8190666667,30.9236666667,15.5514666667,4.7428
262.88,2.14973333333,2.36473333333,23.2176666667,2.58013333333,0.448999999999,4.41346666667,2.01413333333,22.8298,30.113,14.8291333333,3.83426666667
263.25,1.81193333333,1.74706666667,22.9658666667,2.08633333333,0.026533333332,3.8482,1.34266666667,22.2989333333,29.6592,14.4429333333,3.35833333334
263.63,0.934866666668,0.7188,22.1340666667,1.26373333333,-0.741533333333,2.6886,0.551133333332,21.2120666667,28.3462,13.6202,2.3856
264.00,-0.0836,-0.261266666668,21.1076666667,0.254266666666,-1.8286,1.45593333333,-0.606066666666,20.0940666667,27.1021333333,12.5602,1.36893333334
264.37,-0.725066666667,-0.927933333333,20.3262,-0.456866666659,-2.39626666666,0.757666666666,-1.58059999999,19.3039333333,26.1773333333,11.6258,0.59453333333
264.75,-0.1578,-0.462400000001,20.9062,0.139533333334,-1.94093333333,1.2474,-1.12266666667,19.8128,26.4319333333,12.1335333333,0.8292
265.12,0.253799999998,-0.224399999998,21.2472,0.618133333334,-1.6042,1.64093333333,-0.956466666664,20.1692666667,26.6445333333,12.6048666667,1.365
265.49,1.12353333333,0.547666666668,21.6066666667,1.48866666667,-0.855133333335,2.24713333334,-0.361466666666,20.662,27.1997333333,13.2224,2.2186
265.87,1.19193333333,0.5124,21.5369333333,1.53333333333,-0.968866666667,2.2026,-0.334599999998,20.5436,27.1859333333,12.9046666667,2.2338
266.24,1.46946666667,0.9126,21.6506666667,1.8152,-0.553733333333,2.52293333333,0.0804666666666,20.8421333333,27.4215333333,13.1857333333,2.47273333334
266.61,1.69446666667,1.09813333333,21.6162666667,1.91933333333,-0.257466666665,2.75653333333,0.195466666666,21.0948,27.7809333333,13.3626,2.64586666666
266.98,1.89033333333,1.4556,22.1393333333,2.44493333333,0.289866666666,3.38053333333,0.630133333331,21.4208666667,28.223,13.6138,3.02146666666
267.36,1.73186666667,1.33273333333,22.0819333333,2.2264,0.230333333333,3.51626666667,0.746133333335,21.4832,28.0209333333,13.5422666667,2.98773333333
267.73,1.54706666667,1.3514,21.9562,1.99853333333,-0.0361333333346,3.41626666667,0.626066666667,21.3243333333,28.0902666667,13.4959333333,2.87433333333
268.10,1.69846666667,1.56233333333,22.0919333333,2.083,0.150933333333,3.64553333333,1.01193333333,21.5506,28.2705333333,13.6737333333,3.0152
268.48,1.81873333333,1.74633333333,22.0388,2.42393333333,0.3504,3.73293333333,1.40746666667,21.5349333333,28.1291333333,13.8546,3.3072
268.85,1.40766666667,1.21033333333,21.4964666667,1.9142,-0.228933333333,3.23033333333,1.05866666667,21.0129333333,27.6252,13.5136,3.05866666667
269.22,1.075,0.809733333334,21.0663333333,1.45566666667,-0.660333333333,2.85793333333,0.716600000001,20.6968666667,27.4031333333,13.1583333333,2.6632
269.59,0.511866666666,0.284933333332,20.4813333333,0.829799999998,-1.08713333333,2.33473333333,0.340200000001,20.2156666666,26.8742,12.509,2.01113333333
269.97,0.785,0.701466666664,20.8903333333,1.09533333333,-0.609866666667,2.6468,0.671866666665,20.5260666667,27.1602666667,12.8774666667,2.39573333333
270.34,1.52913333333,1.4738,21.2850666667,1.75446666667,0.0471333333333,3.2494,1.33726666666,20.8076666667,27.4194666666,13.4487333333,3.1052
270.71,2.1844,2.2828,21.8236666667,2.49973333333,0.786999999997,4.00553333333,2.14653333333,21.4100666667,27.8042,13.9134,3.78873333333
271.09,2.69913333334,2.7624,21.9254666667,2.77426666667,1.12286666666,4.30713333333,2.61666666667,21.7072666667,28.0174666667,14.1287333333,4.21
271.46,2.64133333333,2.807,21.7056666667,2.85366666667,1.029,4.18833333333,2.53866666667,21.5028,27.9126666667,13.9704666667,4.151
