wavelength,Back_DigGlom,Belly_DigGlom,Breast_DigGlom,Crissum_DigGlom,Crown_DigGlom,DorTail_DigGlom,Patch10_DigGlom,Rump_DigGlom,Throat_DigGlom,WingTip_DigGlom
801.00,3.57453333333,15.7720833333,19.1864333333,11.2801666667,0.0458,5.3885,10.6926666667,2.4876,2.3727,10.639
801.31,4.57773333334,17.03425,19.96294,12.29275,1.07846666667,6.15016666667,11.8175333334,3.69533333333,4.03466666667,11.5157333333
801.62,3.88433333333,16.4174166667,19.3036,11.9576666667,0.172133333334,5.54893333333,11.0668666667,3.09493333333,3.93906666667,10.8246
801.92,6.00640000001,18.0720833333,21.00074,14.1115,1.989,7.2562,12.7357333333,5.10206666667,6.18316666667,12.7516
802.23,7.00486666667,19.202125,22.1133266667,15.0155833333,3.54566666667,8.56926666667,13.9858666667,6.46213333333,7.30353333333,13.7894
802.54,6.81599999999,19.791875,22.3570133333,15.3203333333,4.77206666666,9.0565,14.0566666667,6.94173333333,8.02666666667,14.3630666667
802.84,6.75426666667,19.812875,22.2858333333,15.0835833333,4.81093333333,9.19553333333,13.7634,6.9772,7.9013,14.0182666667
803.15,6.23139999999,19.8005416667,21.81616,14.71175,4.39333333334,9.14953333333,13.8412666666,6.5054,7.7267,13.7928666667
803.46,5.82326666667,19.8845833333,21.2033066667,14.76925,4.60246666666,9.25693333333,13.5583333333,6.75506666667,7.15656666667,14.3131333333
803.76,7.12506666667,20.8835,22.1584133333,16.0335,5.80626666666,11.0131666667,15.0783333333,7.78446666667,7.95726666666,15.3759333333
804.07,7.28593333333,22.0660833333,22.64126,16.34075,6.73186666666,11.3201333333,15.6398,8.84273333333,8.61443333333,16.1775333333
804.38,7.72613333333,23.6092916667,23.6268133333,17.2166666667,8.36173333333,12.3960333333,16.4710666667,9.9102,9.6659,17.0416666667
804.68,6.26566666667,22.23775,22.7669133333,15.6745833333,6.59153333333,11.3325333333,14.8706,8.56300000001,7.8696,15.5723333333
804.99,5.90953333333,21.8980416667,22.3491666667,15.0,6.26326666666,10.7614,14.3620666667,7.73666666667,7.49393333334,15.2181333333
805.30,5.72733333334,21.7345833333,21.80714,14.8125833333,5.66133333333,10.4284666667,13.9348666667,7.30113333333,7.64323333333,14.6436666667
805.60,5.48873333334,21.9505833333,21.7810866667,14.64075,4.83700000001,10.6767333333,13.7427333333,7.13446666667,7.7737,14.6449333333
805.91,5.56819999999,22.5285833333,21.94608,15.4415833333,3.81926666666,11.2124,14.3981333333,7.0976,7.57923333333,14.9726
806.21,5.49726666667,22.951375,22.0459666667,15.5571666666,3.19253333333,10.9091,14.5454,6.92273333333,7.57159999999,15.305
806.52,5.86426666667,23.0047916667,22.4104666667,15.9944166667,3.08153333333,11.1140666667,14.8443333333,7.22146666667,7.78926666666,15.1172666667
806.83,5.5772,22.86525,22.7567133333,15.6615833333,3.01780000001,11.0420333333,15.0281333333,7.06426666667,7.85556666666,14.3537333333
807.13,5.04160000001,22.8864583333,22.75798,15.6785,2.48573333333,10.1142666667,14.8879333333,6.52626666667,8.02373333333,14.5102666667
807.44,5.40060000001,22.41575,22.8471066667,15.69275,2.27539999999,10.0533,14.6082666667,5.85213333333,8.00790000001,14.6526666667
807.74,4.1356,20.939,21.1345666667,14.9845833333,0.178333333334,8.8147,13.8057333333,4.49206666667,6.4795,13.2797333333
808.05,4.81386666667,21.9747083333,21.7074066667,16.4670833333,1.39186666667,9.76526666667,14.9467333333,5.2392,7.48669999999,14.6188
808.35,6.09006666666,23.9583333333,23.18558,18.4686666666,2.72986666666,11.6757333333,16.9279333333,6.91893333334,8.98193333333,16.1532
808.66,5.92279999999,23.9495833333,23.3452866667,18.2505833333,2.3876,11.5242666667,17.3921333333,6.71253333333,8.24606666666,16.6208
808.97,5.3558,23.5195416667,22.6620666667,17.6849166667,1.5356,10.5196,17.0036,5.76793333333,7.60783333333,15.6928666667
809.27,5.19466666667,23.807,22.53838,17.1653333333,1.72853333333,9.6819,16.8851333333,5.8594,7.47386666667,15.1662666667
809.58,5.166,23.8997083333,22.8321333333,17.1716666667,1.62580000001,9.3556,16.8061333333,5.77193333333,7.31603333334,14.6032666667
809.88,3.14893333333,23.380625,21.71992,15.04725,0.029666666666,8.10163333333,15.0771333333,4.07566666667,5.92933333333,13.2136
810.19,3.59933333333,24.4185416667,22.4313466667,16.1298333333,-0.173866666667,8.5379,16.0533333333,4.59106666666,6.55919999999,13.7934
810.49,3.87846666667,25.1415833333,22.8425866667,16.6665,0.216133333333,9.37756666667,16.5945333333,5.47313333333,6.86716666667,14.2386666667
810.80,3.17906666667,26.0366666667,22.64118,16.4539166667,-0.0108,9.67029999999,16.9483333333,5.31633333335,6.59750000001,13.9925333333
811.10,3.22333333333,27.00775,23.0527933333,16.2953333334,-0.054933333332,9.91213333333,17.2936666667,5.6106,6.89770000001,14.2573333333
811.41,3.99333333333,28.67325,23.6694733333,17.5551666667,0.462466666667,10.9362,18.6916666667,7.47873333332,7.53516666667,14.4388
811.71,3.39586666667,27.86075,23.1459666667,16.7804166666,-0.329333333328,10.0,17.8989333334,7.15499999999,6.25213333333,13.6172
812.02,3.79486666667,28.7750416667,24.0786,17.4075,0.866133333334,10.5868666667,18.4957333333,8.20520000001,7.09976666667,13.8346666667
812.32,3.16813333333,27.1723333333,23.67748,17.379,0.604000000006,10.1994333333,18.074,8.30753333333,6.77493333334,13.7435333333
812.63,2.33046666667,25.6303333333,23.3008333333,17.27525,-0.0462666666726,9.97686666667,17.7276666667,7.60559999999,6.45790000001,13.4145333333
812.93,1.40713333333,24.495375,22.30228,17.4163333333,-0.253800000006,9.458,17.7046666667,7.28953333335,6.2571,13.5064
813.24,3.3334,25.3802083333,23.4842333333,19.6508333333,1.84693333333,10.3885666667,19.6282666667,9.63966666667,7.96736666667,15.4955333333
813.54,3.96406666667,26.6963333333,24.3557466667,21.0725,3.08559999999,11.0529333333,20.6756,10.4278666667,9.24559999999,16.9482666667
813.85,3.37366666667,26.288125,23.9747466667,20.3510833333,2.30280000001,10.2820666667,20.3568666667,9.51053333334,9.12506666667,15.8203333333
814.15,3.943,26.3675,24.7191266667,21.2535,3.09979999999,10.1309666667,20.8092,10.3703333333,9.58416666667,16.1594666667
814.46,5.87593333333,27.986,27.25636,23.94275,5.72213333333,12.0152666667,22.9544,12.5754666667,11.7901333333,17.8253333333
814.76,5.13466666667,26.9551666667,26.1907733333,23.2740833333,4.97306666667,11.3969333333,21.7908,11.381,11.2892333333,17.4866
815.07,4.70533333333,26.9694166667,25.9862466667,23.3654166667,4.81233333333,10.6646,21.522,10.5466,11.6079,17.7385333333
815.37,4.0472,26.134,25.3183066667,23.04075,3.6822,10.0160666667,21.1700666667,9.60813333333,11.3741,17.8639333333
815.68,3.3064,26.6975,24.7461133333,22.31625,3.18833333334,9.10356666667,20.6333333333,8.73873333334,10.7462,17.2626
815.98,3.46666666667,27.0333333333,25.248,22.5333333333,3.23200000001,9.50933333333,21.056,9.41866666666,10.672,17.632
816.29,2.93333333333,27.96,25.8944,22.36,3.47733333333,9.62133333333,21.248,10.0586666667,10.6186666667,17.92
816.59,4.31506666667,29.0157916667,26.95646,23.5038333333,4.56693333333,11.3175666667,22.4042,10.7086666667,11.6012,19.2756
816.89,4.34733333333,28.60125,26.5450666667,22.7509166667,4.30573333334,10.9256,21.7681333333,10.6499333333,10.9827666667,18.8455333333
817.20,5.46106666667,30.3774583333,27.592,24.0211666667,5.27566666667,11.7310333333,22.7510666667,11.8700666667,11.8496,20.2578
817.50,5.11279999999,29.5926666667,26.7016666667,23.59675,4.52146666666,11.4888333333,22.2555333333,11.4788,10.8522,19.8998
817.81,4.72253333333,29.4551666667,25.8467733333,22.44725,3.91760000001,11.2223666667,21.6984666666,10.9376,9.96073333334,19.3323333333
818.11,4.73886666666,28.9945833333,26.1015333333,22.0204166667,4.28313333333,10.9402,21.7284,10.6743333333,9.83843333334,19.5916666667
818.41,6.07746666667,30.2140416667,26.3784133333,22.4448333333,5.037,12.1730333333,22.8452666667,11.7402666667,10.0692,19.8619333333
818.72,6.84139999999,30.6247083333,26.68938,22.6846666667,5.73173333333,12.5513333333,23.2678,12.1275333333,10.0392333333,19.7465333333
819.02,8.99319999999,31.794125,27.6149,24.0675,7.21206666666,14.6610666667,24.9176666667,14.0072,11.7288333333,21.0748666667
819.33,9.66453333335,31.988625,27.52368,24.1975833333,7.90673333334,14.7193,24.9161333333,14.0627333333,11.5865,21.0796
819.63,10.9308,32.4759166667,27.8330866667,24.8871666667,8.63759999999,15.2043333333,25.3655333333,14.5377333333,11.7295,21.5457333333
819.93,10.1741333333,31.634875,27.12688,24.1508333333,8.042,14.1757333333,24.5789333333,14.2336666667,10.7014666667,20.8397333333
820.24,9.82906666665,31.2426666667,27.0378,23.5065833333,7.69733333333,13.7876333333,24.0804666667,13.8674,10.3560333333,20.5061333333
820.54,10.2539333333,31.2924583333,27.07044,23.6135833333,8.21026666667,13.9830666667,24.2194,14.4888666667,10.3471333333,20.7058666667
820.85,10.7722666667,31.3842083333,27.3154266667,23.73325,8.73913333333,14.2432666667,24.5122666667,15.0384666667,10.6590666667,20.9246666667
821.15,11.4399333333,31.639125,27.7747133333,24.4258333333,9.34919999999,14.731,24.9732666667,15.5424666667,11.2230333333,21.5554666667
821.45,12.1729333333,32.0349583333,28.1788733333,24.9079166667,9.9116,15.1930333333,25.2998,16.1849333333,11.6163333333,21.9912
821.76,11.9162,31.6445833333,28.1094533333,24.7433333334,9.73733333333,14.9524666667,25.0286,16.0662,11.5584666667,21.9138666667
822.06,12.0052,31.73425,28.31598,24.9899166667,9.94839999999,15.1385333333,25.2167333333,16.3386666667,11.6003,22.063
822.36,12.1044,31.7071666667,28.4739333333,25.0863333333,10.1140666667,15.1979666667,25.3092,16.3857333333,11.5509666667,22.2356
822.67,12.3188,31.7965416667,28.62882,25.2801666667,10.273,15.3607,25.4260666667,16.5665333333,11.7589,22.4426666667
822.97,12.2450666667,31.8239166667,28.60612,25.3078333334,10.1682666667,15.3485,25.4662,16.6576,11.8014333333,22.4606666666
823.27,12.5212666667,32.0542083333,28.9370133333,25.46425,10.4451333333,15.6139333333,25.6486666667,16.8734,12.0257333333,22.6605333334
823.58,12.7484666667,32.0975833333,29.0264133333,25.6471666667,10.5859333333,15.7929333333,25.8538,17.0620666667,12.1035333333,22.7885333333
823.88,12.5374666667,31.8332916667,28.9822066667,25.6115,10.399,15.6272,25.7460666667,16.9152666667,11.9295,22.6512
824.18,12.8060666667,32.1645416667,29.43068,26.0880833333,10.7774,15.8864,26.0040666667,17.2384666667,12.1909,22.9712
824.49,12.9388666667,32.3745833333,29.8029466667,26.3581666667,10.8996666667,16.0242333333,26.2121333334,17.5871333333,12.2895,23.1649333333
824.79,12.6840666667,32.35225,29.8123333333,26.3789166666,10.8405333333,15.8349666667,26.3446,17.5807333333,12.1123,23.0682666667
825.09,13.3415333333,33.1644583333,30.5735866667,27.124,11.5541333333,16.4805333333,27.0390666667,18.3561333333,12.5624333333,23.6187333333
825.39,13.7394666667,33.4934583333,30.66358,27.3473333333,11.8146666667,16.7977,27.0993333333,18.6548666667,13.0332,23.8088
825.70,13.7008,33.5822083333,30.63882,27.4585833333,11.9746666667,16.7531,26.9352666667,18.8296666667,13.2020333333,23.903
826.00,13.2848666667,33.4118333333,30.3108066667,27.1125,11.7334666667,16.3736666667,26.5732666667,18.7348,13.05,23.541
826.30,13.4731333333,32.9939583333,30.1939666667,26.8253333333,11.857,16.3935333333,26.3057333333,18.5592666667,12.9659333333,23.3299333333
826.61,13.5010666667,32.9040833333,30.04692,26.8481666667,12.0354,16.4119666667,26.3808666667,18.5115333333,12.9849333333,23.3416
826.91,13.4532666667,33.1230833333,30.1154666667,26.8730833333,12.431,16.5067666667,26.4302666667,18.5015333333,12.9853,23.4764
827.21,13.7887333333,33.2935416667,30.31646,27.0006666667,12.7875333333,16.7805,26.6030666667,18.6438,13.0000666667,23.4722666667
827.51,13.4459333333,33.04125,29.9215533333,26.3946666667,12.2311333333,16.4824,26.2299333333,18.0076,12.6272333333,23.0262666667
827.82,12.8342666667,32.5711666667,29.0270066667,25.5405,11.629,15.8286333333,25.6616,17.2307333333,11.8396333333,22.3404666667
828.12,12.7470666667,32.5460416667,29.0288333333,25.5736666667,11.531,15.9822666667,25.5889333333,17.1272666667,11.6839,22.3556666667
828.42,12.1902,31.8731666667,28.4930933333,24.8413333334,10.9776666667,15.4792333333,25.0807333333,16.3859333333,11.0642333333,21.8668
828.72,11.56,31.5335,28.2805,24.3475,10.6814666667,15.1378,24.9057333333,15.9686,10.2879666667,21.7194666667
829.02,11.7118666667,31.6413333333,28.74182,24.5553333333,10.9008666667,15.2659666667,25.3062666667,16.0496,10.1148,21.5631333333
829.33,11.8449333334,31.6984166667,28.8242866667,24.3471666667,10.9320666667,15.5026,25.6076,15.7734666667,9.86089999999,21.4346666667
829.63,11.1550666666,31.7274166667,28.6710333333,23.9385,10.4824666667,15.2577666667,25.5086,15.2852,9.22516666667,20.9704666667
829.93,11.0064,31.5174583333,28.8549066667,23.6228333333,10.1262,15.2477333333,25.3309333333,15.1801333333,8.58729999999,20.6711333333
830.23,10.8956666667,31.0857083333,28.84048,23.4175833333,9.83166666665,15.0876,25.3131333333,15.0306,8.04713333333,19.9124666667
830.54,10.4121333333,30.3462083333,28.41728,22.7855833333,9.47933333333,14.7794,24.9024,14.5047333333,7.97893333334,19.6674
830.84,10.9484666667,30.2762916667,28.80538,23.65725,10.0115333333,15.2990333333,25.5162666667,15.2686666667,8.23616666667,20.3047333333
831.14,11.3942666667,30.0356666667,29.0722733333,24.5266666667,10.3514666667,15.8013333333,25.4770666667,15.9984,9.06136666666,20.9114666667
831.44,11.4932,29.965875,28.8788,24.6100833334,10.3392,15.9181666667,25.1071333333,15.961,9.23600000001,20.9202
831.74,9.92359999999,28.7462916667,27.3104533333,23.882,9.05960000001,14.3691666667,23.9909333333,14.4648,7.79816666667,19.6866
832.04,8.84953333335,27.9781666667,25.8313266667,22.8263333333,7.65826666667,12.7599,22.5452666666,13.1112666666,6.42616666666,18.3278
832.35,7.70166666666,27.3197083333,24.68956,21.5471666667,5.88873333333,11.8236,21.242,11.9628666666,5.11416666667,17.516
832.65,7.66813333334,27.4134166667,24.9627733333,21.80225,5.79553333333,11.4162,21.0495333333,11.893,4.7839,17.6130666667
832.95,8.15226666667,27.7500416667,25.2883733333,22.0396666666,6.41273333334,11.6031666667,21.3270666667,12.3808666667,5.08893333333,17.9807333333
833.25,8.22260000001,27.7789166667,25.0952,22.2845,6.54699999999,11.3882666667,21.3046,12.3877333333,5.15863333333,18.1628
833.55,7.90333333334,27.4410416667,24.8506533333,21.8506666667,6.00513333333,11.0729333333,20.8398666667,12.2232,4.95246666667,18.1018666666
833.85,7.72533333333,27.2537916667,24.2331933333,21.2090833333,5.7348,10.9871,20.2646666667,11.8334666667,4.4307,17.7610666667
834.16,7.65286666666,27.3915833333,24.27092,20.6775833333,5.84826666667,11.0488666667,19.9187333333,11.5718666667,4.279,17.8592666667
834.46,6.66660000001,26.7035833333,23.4078533333,19.4854166666,4.73993333333,9.86040000001,18.8341333333,10.2190666667,3.07326666667,16.7159333333
834.76,6.17353333333,25.948875,22.9876733333,18.7170833334,4.32253333333,9.04686666667,18.1712666667,9.62040000001,2.55463333333,16.1705333333
835.06,7.74813333334,27.245875,24.5017533333,19.6708333333,5.57379999999,10.5435666667,18.9642,10.9871333333,3.67656666667,17.4936
835.36,8.36153333333,27.2519583333,24.98198,19.5776666666,5.91413333333,11.1852,18.9154666667,11.2829333333,4.1037,17.5704
835.66,8.69886666667,27.2963333333,25.2707333333,19.7101666667,6.82773333335,11.7596,18.9651333333,11.5860666667,4.55076666667,17.757
835.96,8.10126666667,26.8347083333,24.5725533333,19.1181666667,6.71286666667,11.5925333333,18.21,11.1814,4.4389,17.2489333333
836.26,6.78986666667,25.7375,23.3653666667,18.024,5.63153333334,10.6912666667,16.9019333333,9.91673333333,3.24283333333,16.0984666667
836.57,4.24013333333,23.2026666667,21.0048266667,15.5024166666,3.27613333333,8.7377,14.1421333333,7.36926666666,0.861866666666,13.1861333333
836.87,2.76106666667,21.7927083333,19.5431,13.7261666667,1.71666666667,7.83373333333,12.1798,5.62206666666,-1.1308,11.4804
837.17,-0.463400000001,18.1673333333,17.2395933333,11.0978333333,-1.75866666666,5.0658,8.29913333333,2.33806666667,-4.41816666667,8.75180000001
837.47,-4.29926666667,14.70825,14.2530733333,7.86233333333,-5.31186666667,2.52073333333,4.91166666666,-0.43573333334,-7.42056666667,5.78333333333
837.77,-5.80766666667,13.4374583333,13.70374,5.30441666666,-6.14113333333,1.82046666667,3.03846666666,-1.8206,-9.45516666667,4.70513333335
838.07,-8.79080000001,9.6275,10.52914,1.13566666667,-9.98000000001,-0.928533333333,-0.654600000007,-4.82286666667,-12.5651333333,1.26933333333
838.37,-13.4562666667,5.61820833333,6.16118666667,-2.93716666666,-13.9072666667,-4.76086666667,-4.56286666668,-8.67479999999,-15.5532666667,-2.43173333333
838.67,-14.6186666667,5.14658333333,5.91515999999,-3.33691666668,-13.9123333333,-5.40970000001,-4.42099999999,-8.98306666665,-16.1582,-2.40106666666
838.97,-16.9498666667,3.48595833333,3.04862,-5.51924999999,-17.3418666667,-8.75820000001,-7.36379999999,-11.5613333333,-19.4551666667,-4.51720000001
839.27,-17.9807333333,2.8305,1.96432666667,-6.84850000001,-18.5152,-10.0743333333,-8.5524,-12.1158,-21.0763666667,-5.19666666668
839.57,-18.1321333333,2.09766666667,1.90115333333,-7.68775,-18.9672,-10.4862,-9.68859999999,-13.2269333333,-22.0653,-4.46460000001
839.87,-16.0238666667,4.45616666667,2.98201333333,-7.67941666666,-17.7878,-9.20766666666,-8.34086666665,-12.1376666667,-21.0911333333,-2.4514
840.17,-15.2360666667,5.604875,3.3746,-6.56349999999,-16.6225333333,-9.04120000001,-7.66953333333,-11.4159333333,-20.177,-1.29786666666
840.47,-13.9009333333,7.833125,3.89667333333,-5.36758333333,-15.1091333333,-8.20233333333,-5.4004,-9.85440000001,-18.8282666667,-0.71306666666
840.77,-16.7121333333,6.410875,2.45756666667,-7.91658333333,-17.3788,-11.303,-7.72726666667,-12.1364,-22.6591666667,-3.56060000001
841.07,-17.1428,7.26020833333,3.27088,-6.18675000001,-17.9390666667,-10.2888,-7.10366666666,-11.0850666667,-21.8188666667,-3.88759999999
841.37,-16.1412,10.43725,5.05738,-3.79725000001,-14.6306,-8.74380000001,-5.35306666667,-8.21013333333,-20.3448333333,-2.10186666667
841.67,-16.2051333333,9.73295833332,5.147,-4.48716666667,-15.0256666667,-8.94866666667,-6.4274,-8.35900000001,-21.5127,-2.99153333334
841.97,-17.971,7.336875,3.75359333333,-7.31441666666,-17.2645333333,-10.9148666667,-9.54700000001,-10.4528,-23.4691666667,-4.85526666668
842.27,-17.4531333333,7.32683333333,5.22461333333,-7.13950000001,-16.2173333333,-9.40066666667,-8.18353333332,-9.23233333333,-21.8539666667,-3.05246666667
842.57,-15.5169333333,8.116125,6.39809333333,-5.45883333333,-14.0678,-6.50243333335,-6.3382,-7.7488,-20.1545666667,-0.676199999992
842.87,-13.8808,9.83633333333,7.03822666667,-4.08091666667,-12.1017333333,-5.51319999999,-4.98519999999,-5.02439999999,-17.6051333333,0.606133333326
843.17,-10.8066,12.8156666667,9.76486,1.14200000001,-7.34693333333,-1.36066666667,-1.38000000001,-0.738600000008,-12.9543666667,5.20886666665
843.47,-11.82,10.940625,8.73604000001,0.68999999999,-8.32306666665,-1.70763333333,-2.82206666666,-2.16759999999,-13.5889333333,4.33519999999
843.77,-8.75133333335,13.79,11.678,3.25091666665,-5.05686666667,2.08466666667,-1.19706666667,0.144400000005,-10.4437333333,7.45086666667
