wavelength,Back_TacCorf,Belly_TacCorf,Breast_TacCorf,Crissum_TacCorf,Crown_TacCorf,DorTail_TacCorf,Patch10_TacCorf,Rump_TacCorf,Throat_TacCorf,WingTip_TacCorf
443.95,4.9172,8.95313333333,8.63163333333,6.37566666667,4.63546666667,6.2526,5.17686666667,3.84193333333,15.3458666667,6.8696
444.31,4.92893333333,8.99486666667,8.67279999999,6.40693333333,4.6352,6.27766666667,5.17513333333,3.85813333333,15.3779333333,6.879
444.66,4.93153333333,9.03466666667,8.6953,6.42146666667,4.64713333333,6.29113333333,5.2026,3.86666666667,15.4296666667,6.88353333333
445.02,4.94366666667,9.06766666667,8.70860000001,6.4408,4.64846666667,6.3028,5.20713333333,3.88493333333,15.4536666667,6.87393333333
445.37,4.95573333333,9.10233333333,8.73163333334,6.47113333333,4.6572,6.31486666667,5.20853333333,3.89886666667,15.4990666667,6.87573333333
445.72,4.97613333333,9.1254,8.75743333335,6.5028,4.6816,6.328,5.20413333333,3.91486666667,15.5462666667,6.8948
446.08,4.98866666667,9.14226666667,8.7665,6.51193333333,4.69053333333,6.3246,5.1974,3.928,15.5567333333,6.9036
446.43,4.9776,9.15913333333,8.76866666666,6.50833333333,4.68346666667,6.32346666667,5.20253333333,3.92,15.572,6.90106666667
446.79,4.98,9.1806,8.79776666668,6.52233333333,4.68493333333,6.33766666667,5.20386666667,3.9344,15.6006666667,6.91413333333
447.14,4.96366666667,9.17893333333,8.79850000001,6.5086,4.67386666667,6.3296,5.203,3.92866666667,15.5993333333,6.9076
447.50,4.95933333333,9.1796,8.81129999999,6.5124,4.67013333333,6.3382,5.20446666667,3.92933333333,15.5984,6.89266666667
447.85,4.96246666666,9.19773333333,8.81930000001,6.51993333333,4.68146666667,6.3512,5.22533333333,3.9372,15.6105333333,6.89066666667
448.21,4.96426666667,9.19793333333,8.81323333334,6.51493333333,4.6908,6.3452,5.24253333334,3.93926666667,15.628,6.87833333333
448.56,4.97573333333,9.21473333333,8.83333333333,6.52,4.69393333333,6.33586666667,5.26673333333,3.94253333333,15.6407333333,6.88966666667
448.92,4.97826666667,9.21726666667,8.83923333333,6.5288,4.69586666667,6.32413333333,5.297,3.94366666667,15.6609333333,6.88606666667
449.27,4.95833333333,9.20506666667,8.83833333335,6.5118,4.67573333333,6.31166666667,5.31426666667,3.92066666667,15.6596,6.86793333333
449.62,4.96166666666,9.23086666667,8.85933333333,6.528,4.67906666667,6.33273333333,5.33273333333,3.93766666667,15.6688666667,6.87886666666
449.98,4.95006666667,9.24573333333,8.86703333333,6.5188,4.6592,6.3294,5.35353333333,3.92926666667,15.6998666667,6.85926666667
450.33,4.9712,9.25593333333,8.88776666666,6.53813333333,4.66593333333,6.3308,5.36933333333,3.94966666667,15.7312666667,6.86673333333
450.69,5.00133333333,9.30446666667,8.91283333334,6.57853333333,4.6886,6.34853333333,5.39126666667,3.97013333333,15.7828,6.87593333333
451.04,5.05393333333,9.37600000001,8.95736666667,6.6426,4.721,6.38513333333,5.39966666667,4.00946666667,15.8502,6.91286666667
451.40,5.06966666667,9.41560000001,8.97450000001,6.67073333333,4.72806666667,6.3742,5.40833333333,4.02033333333,15.8940666667,6.93493333333
451.75,5.08086666667,9.45433333333,9.0039,6.70446666667,4.73166666667,6.38273333333,5.38526666667,4.0248,15.9483333333,6.94406666667
452.10,5.09673333333,9.50859999999,9.04396666665,6.74406666667,4.73713333333,6.40686666667,5.39753333333,4.03846666667,15.9991333333,6.9796
452.46,5.1046,9.52526666667,9.0499,6.76,4.73613333333,6.42053333333,5.38153333333,4.04486666667,16.0287333333,6.96473333333
452.81,5.1124,9.57606666666,9.07910000001,6.7754,4.7414,6.43673333333,5.37286666667,4.04806666667,16.0649333333,6.98533333333
453.17,5.13426666667,9.63246666667,9.12789999999,6.81286666667,4.76666666667,6.44313333333,5.36606666666,4.08346666666,16.1127333334,7.01233333333
453.52,5.13146666667,9.65499999999,9.14156666666,6.8054,4.75606666667,6.42946666667,5.40273333333,4.07986666667,16.1374666667,7.00626666667
453.87,5.1514,9.68893333333,9.18649999999,6.83746666667,4.77346666667,6.44766666667,5.4148,4.1,16.2022666667,7.03426666666
454.23,5.15913333333,9.73373333333,9.2103,6.854,4.78866666667,6.46246666667,5.39253333333,4.11126666667,16.2513333333,7.0522
454.58,5.15126666667,9.75126666666,9.23093333333,6.8498,4.78873333333,6.47913333333,5.37466666667,4.113,16.2733333334,7.05533333333
454.93,5.15853333333,9.77213333335,9.25370000001,6.8582,4.8006,6.48033333333,5.38246666667,4.1202,16.3094,7.0568
455.29,5.17066666667,9.79820000001,9.26753333334,6.8798,4.8062,6.51573333333,5.416,4.13066666667,16.3594666667,7.0542
455.64,5.1648,9.81293333335,9.27719999999,6.881,4.8028,6.5022,5.4626,4.1202,16.3714,7.0552
456.00,5.1308,9.81226666666,9.26779999999,6.86306666667,4.77813333333,6.47786666667,5.47166666667,4.1076,16.3758,7.02693333333
456.35,5.12533333333,9.84306666666,9.28876666667,6.86713333333,4.77006666667,6.4956,5.4494,4.10233333334,16.4111333333,7.03653333333
456.70,5.13606666667,9.86480000001,9.31736666668,6.8822,4.76346666667,6.48866666667,5.44366666667,4.11046666667,16.4409333333,7.05266666667
457.06,5.12973333333,9.89086666667,9.31856666666,6.8878,4.73893333333,6.48266666667,5.44493333333,4.08806666667,16.4569333333,7.02933333333
457.41,5.14493333333,9.93773333332,9.34200000001,6.92413333333,4.75726666667,6.51173333333,5.3994,4.09506666667,16.5052666667,7.04246666667
457.76,5.15106666667,9.97086666666,9.36213333332,6.94593333333,4.76006666667,6.5142,5.39826666667,4.0982,16.5171333333,7.04966666667
458.12,5.15273333333,9.98746666666,9.37346666667,6.95913333333,4.7438,6.51433333333,5.41286666667,4.10193333333,16.5211333333,7.04013333333
458.47,5.1396,9.99799999999,9.38379999999,6.95973333333,4.73706666667,6.4974,5.432,4.09026666667,16.5394,7.02873333333
458.82,5.1136,10.003,9.37859999999,6.94753333333,4.72006666667,6.4868,5.4422,4.0686,16.5194666666,7.01813333333
459.18,5.12626666667,10.0264666667,9.40493333334,6.96726666667,4.7422,6.48773333333,5.43086666667,4.08966666667,16.5387333334,7.03533333334
459.53,5.14433333333,10.0528666667,9.41443333331,6.99333333333,4.74833333333,6.4956,5.429,4.11753333333,16.568,7.04506666666
459.88,5.17693333333,10.0848,9.44226666666,7.0242,4.7696,6.512,5.43166666666,4.1406,16.5960666667,7.07153333333
460.24,5.17626666667,10.0984,9.45069999999,7.03293333333,4.77406666667,6.5008,5.4562,4.15206666667,16.6039333333,7.07433333333
460.59,5.18453333333,10.1274666667,9.45626666666,7.06313333333,4.78513333333,6.516,5.46693333333,4.1644,16.6466666667,7.09006666667
460.94,5.20033333333,10.1446666667,9.47606666667,7.08633333333,4.80713333333,6.5274,5.47133333334,4.18013333333,16.6723333334,7.11113333333
461.29,5.1924,10.1501333333,9.48026666666,7.09613333333,4.79926666666,6.50886666667,5.501,4.18353333333,16.6830666667,7.10646666667
461.65,5.20846666667,10.1774666667,9.48383333335,7.10873333333,4.8132,6.52193333333,5.51866666667,4.1928,16.7244666667,7.1156
462.00,5.2308,10.2132,9.51043333331,7.13533333333,4.84393333333,6.53506666667,5.56686666667,4.21093333333,16.7654666667,7.1378
462.35,5.2632,10.2628666667,9.54413333335,7.1698,4.864,6.54453333333,5.603,4.2442,16.8186,7.17253333333
462.71,5.30393333333,10.3131333333,9.59463333334,7.22306666666,4.8898,6.56453333333,5.642,4.28213333333,16.8933333333,7.195
463.06,5.30433333334,10.3396,9.61066666666,7.22793333334,4.86593333333,6.562,5.6748,4.26453333333,16.9204,7.19233333333
463.41,5.30946666667,10.3787333334,9.64156666665,7.23946666667,4.86886666667,6.568,5.68286666667,4.25,16.9650666667,7.1846
463.76,5.3064,10.4220666667,9.66503333332,7.2532,4.86406666667,6.56066666666,5.68806666667,4.24126666667,17.0206666667,7.18406666667
464.12,5.32466666667,10.4764666667,9.69899999999,7.29513333333,4.87853333333,6.58566666667,5.7068,4.24306666667,17.0679333333,7.209
464.47,5.3454,10.5259333333,9.7483,7.30586666667,4.90566666667,6.5934,5.75366666667,4.2666,17.1163333333,7.21633333333
464.82,5.35593333333,10.5713333333,9.77183333333,7.32433333333,4.91406666667,6.6132,5.78093333333,4.2784,17.1823333333,7.235
465.17,5.37046666667,10.6082,9.79426666667,7.33546666667,4.92266666667,6.62313333333,5.77873333333,4.2878,17.2257333333,7.23746666667
465.53,5.35766666667,10.6384,9.81846666668,7.35213333333,4.92113333333,6.62873333333,5.79193333333,4.29953333333,17.2398666667,7.23526666667
465.88,5.31566666667,10.6489333333,9.81999999999,7.34,4.881,6.58653333333,5.78733333334,4.27686666667,17.2478,7.19746666667
466.23,5.30193333333,10.6461333333,9.81146666665,7.33593333333,4.8682,6.5768,5.77353333334,4.2462,17.2484666667,7.1686
466.58,5.292,10.6823333333,9.82286666667,7.3382,4.86733333333,6.58966666667,5.77993333333,4.25073333333,17.2825333333,7.17793333333
466.94,5.30926666667,10.7442666667,9.87073333333,7.37493333333,4.88873333333,6.59906666667,5.7926,4.2902,17.3440666667,7.19413333333
467.29,5.32613333333,10.7914,9.91033333331,7.41853333333,4.9184,6.6218,5.81606666667,4.3378,17.4078,7.228
467.64,5.34646666667,10.8286,9.95586666667,7.44126666667,4.9448,6.65066666667,5.84846666667,4.3474,17.4442,7.2342
467.99,5.3824,10.8836,10.0039333333,7.48253333334,4.9616,6.66733333333,5.8606,4.38533333333,17.5249333333,7.26673333333
468.35,5.37726666667,10.8875333333,10.0125333333,7.48986666667,4.94886666667,6.66486666667,5.86,4.3724,17.5522666667,7.25946666667
468.70,5.3788,10.9128666667,10.0304,7.50226666667,4.9404,6.663,5.8796,4.38246666667,17.5841333333,7.26333333333
469.05,5.3776,10.9512666667,10.0600666667,7.52613333333,4.9484,6.68153333333,5.90533333333,4.39186666667,17.6380666667,7.2874
469.40,5.37846666667,10.9776,10.0978333333,7.54293333333,4.94866666667,6.66773333333,5.90213333333,4.39726666667,17.6798,7.2948
469.75,5.4516,11.0624,10.1744666667,7.63153333334,5.0158,6.73086666667,5.88866666667,4.44673333333,17.7702,7.3472
470.11,5.49273333333,11.1495333334,10.2288,7.6912,5.04573333333,6.77126666667,5.88053333333,4.48766666667,17.8345333334,7.38293333333
470.46,5.52693333333,11.2074666667,10.2861,7.73993333333,5.0738,6.7788,5.897,4.5062,17.8999333333,7.41566666667
470.81,5.53266666667,11.2460666667,10.2957333333,7.74753333333,5.0912,6.79346666667,5.90766666667,4.5006,17.9332666666,7.40713333333
471.16,5.56933333333,11.2993333333,10.3402333334,7.79673333333,5.11853333333,6.83046666667,5.901,4.519,17.9700666667,7.45893333333
471.51,5.5988,11.3587333333,10.3873,7.84453333333,5.15113333333,6.85453333333,5.92846666667,4.5504,18.0412,7.49626666667
471.87,5.5948,11.3844666667,10.4107666667,7.85813333333,5.16173333333,6.84453333333,5.9246,4.55193333333,18.0661333333,7.4582
472.22,5.6128,11.4406666667,10.4418666667,7.8866,5.16933333333,6.85606666667,5.9434,4.57573333333,18.1016666667,7.47506666667
472.57,5.63786666667,11.4905333333,10.4736,7.92173333334,5.195,6.86986666667,5.94446666667,4.59106666667,18.1290666667,7.46693333333
472.92,5.68973333333,11.5625333333,10.5198666667,7.95853333333,5.23086666666,6.90013333333,5.9692,4.61933333333,18.1742666667,7.48653333333
473.27,5.72466666667,11.6188,10.5431333333,7.98733333333,5.2434,6.92926666667,5.9836,4.6332,18.2144666667,7.5064
473.62,5.71886666666,11.6428,10.5446666666,7.985,5.23633333333,6.939,6.01493333333,4.63153333333,18.2328,7.50226666667
473.98,5.72046666667,11.6609333333,10.5737333333,7.99013333333,5.23186666667,6.956,6.03206666666,4.6346,18.274,7.50353333333
474.33,5.72846666666,11.7002666667,10.598,8.00093333333,5.24353333333,6.96106666667,6.01453333333,4.63813333333,18.2950666667,7.4838
474.68,5.76346666667,11.7518666667,10.6235,8.03686666667,5.2534,6.9824,5.98893333333,4.65873333333,18.3528,7.51633333333
475.03,5.75686666667,11.7754,10.6384,8.02873333333,5.2392,6.96246666667,5.98233333333,4.6538,18.3789333333,7.49053333333
475.38,5.7334,11.7942666667,10.6131333334,8.02433333333,5.181,6.948,5.9786,4.63833333333,18.3734,7.45846666667
475.73,5.73546666667,11.8255333333,10.6483,8.054,5.18566666667,6.96913333333,6.012,4.64086666667,18.4078,7.486
476.08,5.7376,11.8482666667,10.6617333333,8.06973333334,5.17986666667,6.95566666667,6.00586666667,4.63346666667,18.4298,7.46813333333
476.44,5.73426666667,11.8822,10.7079333333,8.08646666667,5.1814,6.95413333333,6.033,4.63,18.4696666667,7.48293333333
476.79,5.71933333333,11.8766,10.7168666667,8.09573333333,5.1678,6.94413333333,6.0438,4.62873333333,18.4907333333,7.4668
477.14,5.73086666667,11.9034,10.7479333333,8.1242,5.1742,6.94526666667,6.05433333333,4.642,18.529,7.46706666667
477.49,5.71853333334,11.9287333333,10.7806666667,8.132,5.164,6.95353333333,6.06086666667,4.64813333333,18.5793333333,7.46373333333
477.84,5.70953333333,11.948,10.7784666667,8.12766666667,5.14226666666,6.9346,6.0868,4.65266666667,18.5946666667,7.44073333333
478.19,5.67893333334,11.9374,10.7635333333,8.11973333333,5.1032,6.93606666666,6.10886666667,4.6402,18.5978,7.44033333334
478.54,5.65773333333,11.9609333333,10.7811,8.12393333333,5.10033333333,6.92513333333,6.15893333333,4.62933333333,18.6046,7.4186
478.89,5.64273333333,11.9828,10.7829666667,8.109,5.08166666667,6.91546666667,6.17706666667,4.6186,18.6066666667,7.4048
479.24,5.65486666667,12.0118,10.8160333333,8.13066666667,5.10773333333,6.9034,6.1564,4.61733333333,18.6194,7.4254
479.60,5.66486666666,12.0362666666,10.8168,8.12426666667,5.1044,6.8878,6.18373333333,4.61533333333,18.6325333333,7.41226666667
479.95,5.66753333333,12.0623333334,10.8464333333,8.14773333333,5.11613333333,6.9038,6.185,4.63573333333,18.6668666667,7.42746666667
480.30,5.69106666667,12.1018666667,10.8517333333,8.1648,5.11513333333,6.91393333333,6.16273333333,4.65473333333,18.6768,7.43926666667
480.65,5.70973333333,12.1562666667,10.8848666667,8.19593333333,5.12806666667,6.92853333333,6.1614,4.68213333333,18.7019333333,7.4646
481.00,5.72246666667,12.1940666667,10.8905333333,8.20753333333,5.1232,6.94053333333,6.15486666667,4.68533333333,18.7342,7.46913333333
481.35,5.7558,12.2562,10.9202666667,8.24686666667,5.1432,6.96013333333,6.16793333333,4.71086666667,18.7906,7.49506666667
481.70,5.78073333333,12.3302,10.9610666667,8.2912,5.1708,6.97633333333,6.1734,4.73586666667,18.8454666667,7.54226666667
482.05,5.81286666667,12.3906,10.9947,8.32606666667,5.18493333333,6.98593333333,6.17506666667,4.765,18.912,7.55193333333
482.40,5.82413333333,12.4194666667,11.0315,8.35506666667,5.187,6.996,6.17013333334,4.77213333333,18.9446666667,7.5672
482.75,5.8382,12.4548666667,11.0557666667,8.3904,5.19933333333,7.02406666667,6.17546666667,4.79053333333,18.9857333333,7.58806666667
483.10,5.84793333333,12.4768666667,11.0741,8.40693333333,5.19953333333,7.03633333333,6.19086666667,4.8048,19.0192666667,7.59186666667
483.45,5.8538,12.4962,11.0882333333,8.4262,5.20373333334,7.04826666667,6.1722,4.81713333333,19.0375333333,7.60306666667
483.80,5.8584,12.5167333333,11.1010333333,8.44113333333,5.19886666667,7.05853333333,6.1714,4.82146666667,19.0503333333,7.60573333333
484.15,5.85793333334,12.5264666667,11.1133666667,8.45313333333,5.20413333333,7.06366666666,6.17666666667,4.8264,19.0703333333,7.609
484.50,5.86293333333,12.5400666667,11.1210666667,8.4688,5.2056,7.06493333333,6.17206666667,4.8232,19.0877333333,7.60886666667
484.85,5.86353333333,12.5629333333,11.1360666667,8.48293333333,5.20786666667,7.06186666667,6.17946666667,4.8302,19.1076666667,7.6116
485.20,5.86853333333,12.5874,11.1520333333,8.49773333333,5.20706666667,7.06006666667,6.17693333333,4.8324,19.1267333333,7.62006666667
485.55,5.87566666667,12.5999333333,11.1645,8.51766666667,5.2072,7.07286666667,6.1796,4.8434,19.1412666667,7.61666666667
485.90,5.8778,12.6284,11.1851333333,8.53966666667,5.2116,7.08653333333,6.1778,4.84993333333,19.1625333333,7.6276
486.25,5.89126666667,12.6714,11.2012666667,8.57133333333,5.2216,7.1014,6.18306666667,4.87626666667,19.1936,7.64706666667
486.60,5.90073333333,12.6986666667,11.2145,8.59086666667,5.22693333333,7.09886666667,6.18446666667,4.88166666667,19.2172666667,7.64786666667
486.95,5.90906666667,12.7288,11.2341666667,8.61593333334,5.23766666667,7.11213333333,6.17746666667,4.89406666667,19.2452666667,7.6582
487.30,5.91806666667,12.7629333333,11.2537333333,8.63213333333,5.2396,7.11706666667,6.18806666667,4.9016,19.2727333333,7.65673333334
487.65,5.92546666667,12.7964,11.2685666667,8.65113333334,5.25053333333,7.1284,6.2046,4.907,19.3040666667,7.66253333333
488.00,5.93573333333,12.8359333333,11.2928333333,8.67206666667,5.25366666666,7.1422,6.197,4.919,19.3382,7.6704
488.35,5.9504,12.8830666667,11.3214,8.69886666667,5.266,7.15966666667,6.2054,4.9436,19.3666666667,7.68586666667
488.70,5.971,12.9228,11.3510333334,8.73106666667,5.28793333333,7.18546666667,6.21033333333,4.964,19.4016666667,7.7002
489.05,5.9952,12.9637333333,11.3856666667,8.76926666667,5.3102,7.21126666667,6.23073333333,4.99213333333,19.4362666667,7.71713333333
489.40,6.0106,13.0094,11.4133666667,8.79606666667,5.32286666667,7.21673333333,6.26246666666,5.00313333333,19.4746,7.72693333333
489.75,6.02833333333,13.0412,11.4437,8.82913333333,5.33866666667,7.22553333333,6.29253333333,5.02046666667,19.5000666667,7.73846666667
490.10,6.04766666667,13.0683333333,11.4721,8.84313333333,5.35166666667,7.2416,6.31546666666,5.0296,19.5406,7.74
490.45,6.05966666667,13.1102666666,11.4999666667,8.86486666667,5.35953333333,7.2536,6.3266,5.04366666667,19.581,7.75253333333
490.80,6.05873333333,13.1478666667,11.508,8.87486666667,5.3606,7.25933333333,6.3498,5.05306666667,19.6046666667,7.74786666667
491.15,6.0648,13.1802666667,11.5259666667,8.8992,5.36106666667,7.2646,6.36173333333,5.0614,19.6332,7.7634
491.50,6.08173333333,13.2163333333,11.5455666667,8.91273333333,5.37013333333,7.2648,6.36973333333,5.06986666667,19.6639333333,7.76946666667
491.85,6.09233333333,13.2548,11.5671,8.94106666667,5.37326666667,7.26886666667,6.39293333333,5.08406666667,19.6995333333,7.7832
492.20,6.0898,13.2808666667,11.5858,8.94913333334,5.37206666666,7.2702,6.4228,5.0836,19.7332666667,7.7856
492.55,6.10113333334,13.3285333333,11.6142,8.97986666667,5.3848,7.28233333333,6.45526666667,5.09773333333,19.782,7.79893333333
492.90,6.0974,13.3597333333,11.6322333333,8.9892,5.39006666667,7.282,6.4698,5.10333333333,19.7994666667,7.805
493.25,6.10053333333,13.3935333333,11.6595666667,9.02013333333,5.39773333333,7.29306666667,6.46786666667,5.11933333333,19.8386666667,7.81546666667
493.60,6.12126666667,13.4591333333,11.6916333333,9.04653333333,5.40933333333,7.31166666667,6.48386666667,5.13726666667,19.8914,7.8326
493.95,6.13946666667,13.5214,11.7338666667,9.0906,5.43246666667,7.3268,6.49406666667,5.1616,19.9512666667,7.85386666667
494.30,6.17166666667,13.599,11.7982666667,9.15586666667,5.47133333333,7.36086666667,6.54773333333,5.19793333333,19.9946,7.8748
494.65,6.23206666667,13.6849333333,11.8791,9.22646666667,5.50993333333,7.39633333333,6.56993333333,5.24006666667,20.0708666667,7.91566666667
495.00,6.27086666667,13.7720666667,11.9493666667,9.28753333333,5.54973333333,7.45453333333,6.61626666667,5.29193333333,20.1492666667,7.94513333333
495.34,6.31733333333,13.8567333333,12.0290666667,9.36413333334,5.58753333333,7.4976,6.65193333333,5.35033333333,20.2304666667,7.9798
495.69,6.35133333333,13.9337333333,12.0905666667,9.4104,5.6216,7.5342,6.67686666667,5.37453333333,20.2925333333,8.00086666667
496.04,6.40026666667,14.0174666667,12.1573333333,9.46919999999,5.66073333333,7.57113333333,6.695,5.4162,20.3803333333,8.03
496.39,6.40433333333,14.0524666667,12.1848666667,9.47880000001,5.65613333333,7.56686666667,6.7114,5.40626666667,20.3918,8.02506666667
496.74,6.41133333333,14.0804,12.192,9.50106666667,5.6494,7.57586666667,6.73393333333,5.39813333333,20.4318666667,8.00886666667
497.09,6.43773333333,14.1375333333,12.2230333333,9.51393333333,5.65653333333,7.5864,6.75066666667,5.415,20.4818666667,8.01946666667
497.44,6.44153333333,14.1672,12.2470666667,9.53306666667,5.6666,7.59593333333,6.75066666667,5.4216,20.5238,8.01686666667
497.79,6.43726666667,14.1919333333,12.2422333333,9.53093333333,5.63773333333,7.56966666667,6.7476,5.40653333333,20.5434,7.99026666667
