wavelength,Back_TanJohf,Belly_TanJohf,Breast_TanJohf,Crissum_TanJohf,Crown_TanJohf,DorTail_TanJohf,Patch10_TanJohf,Patch11_TanJohf,Patch12_TanJohf,Rump_TanJohf,Throat_TanJohf,WingTip_TanJohf
728.80,11.8344166667,35.4958333333,24.55725,34.6875833333,14.5745833333,16.2913958333,13.43175,10.5266666667,9.95099999999,58.4635,12.0687916667,17.39
729.12,11.98,35.4898333333,24.7695833333,34.9926666667,14.6935,16.5978125,13.6018333334,10.7183333333,10.2834166667,58.6963333333,12.2279583333,17.5538333333
729.44,11.7131666667,35.1399444445,24.5336666666,34.8729166666,14.3600833333,16.4614166667,13.2726666667,10.4909166666,9.82133333333,58.2245,11.93625,17.3849166667
729.76,11.6956666667,34.8480555556,24.425,34.5174166667,14.3326666667,16.3794947916,13.1939166667,10.5115,9.85716666667,57.8518333333,11.9532083333,17.2869166667
730.08,11.84525,34.8823333333,24.6226666666,34.595,14.38275,16.4722916667,13.27025,10.6313333333,10.1668333334,57.8829166666,12.1252916667,17.4128333333
730.39,11.7491666666,34.8549444444,24.4880833333,34.3740833334,14.314,16.341421875,13.142,10.5600833333,10.0509166667,57.6255,12.1839166667,17.3606666667
730.71,11.435,34.6171111111,24.1799166667,34.1144166667,14.111,16.16578125,12.85125,10.2928333333,9.91216666668,57.4150833333,12.028375,17.1536666667
731.03,11.59575,34.6752222222,24.178,34.2530833333,14.1536666667,16.3063072917,12.8704166667,10.2259166667,9.98816666667,57.5058333333,11.9479583333,17.31525
731.35,11.66125,34.6892777778,24.0453333334,34.12525,14.0755,16.2709479167,12.9995833333,10.2594166667,10.07725,57.0061666667,11.9480833334,17.3564166667
731.67,12.0110833334,34.9973333333,24.2094166667,34.5535833333,14.2810833333,16.5282916667,13.3579166667,10.5618333334,10.4325,57.3690833333,12.2162083334,17.7878333333
731.98,12.00775,35.1967777778,24.168,34.50375,14.1125833333,16.3166145833,13.1308333333,10.3911666667,10.255,57.52625,12.0688333333,17.6511666667
732.30,11.99775,35.2179444444,24.2660833333,34.8040833334,14.13825,16.5621197917,13.234,10.4265,10.3985,57.9035,12.2446666667,17.9000833334
732.62,12.1866666667,35.4512222222,24.4101666667,34.7769166666,14.30725,16.642765625,13.4815,10.62525,10.5635,57.9680833333,12.2597916667,18.099
732.94,12.40925,35.8098333333,24.6221666666,34.96925,14.5421666667,16.8483489583,13.7496666667,10.9208333333,10.847,58.4385,12.571,18.2655
733.25,12.37975,35.7692222222,24.6875833333,34.9064166667,14.6005,16.9759322917,13.801,10.9810833333,10.8523333333,58.43925,12.729375,18.3975833333
733.57,12.1843333334,35.7954444445,24.5821666667,34.7270833333,14.39625,16.75190625,13.5313333334,10.7089166666,10.4486666667,58.4385,12.60225,18.1014166667
733.89,12.485,36.0730555556,24.7698333333,35.07875,14.5803333333,17.1032135417,13.8660833333,10.94875,10.6885,58.8445,12.7151666667,18.2209166667
734.21,12.73275,36.1668333333,25.0244166666,35.2850833333,14.733,17.1532291667,14.0155833333,11.31875,10.7626666667,59.30325,12.978875,18.5485833333
734.52,12.7004166667,36.1557777778,25.1521666667,35.3585,14.7005833333,17.1755416667,14.0763333333,11.4206666666,10.8831666667,59.4639166667,13.1025,18.5988333333
734.84,12.685,35.775,25.0445833333,35.1295833333,14.64725,17.14765625,13.80175,11.2813333333,10.6304166666,59.5935833333,12.956375,18.5554166667
735.16,12.20675,35.6136666667,24.7883333333,34.6950833333,14.3603333333,16.91215625,13.4643333333,10.97525,10.42475,59.3073333333,12.5928333333,18.39
735.48,12.3874166667,35.6835,24.9438333333,34.7288333333,14.5270833333,17.11996875,13.8095833333,11.17725,10.5919166667,59.1699166666,12.8440833333,18.5680833333
735.79,12.5403333334,36.1381111111,25.1175,34.9260833333,14.8554166667,17.2451041666,13.93825,11.4481666667,10.7560833333,59.35475,12.9839583333,18.6424166666
736.11,12.11875,35.7593333333,24.8229166667,34.7495833333,14.3790833333,16.8984479167,13.53825,11.0021666666,10.2839166667,58.997,12.7857916667,18.2834166667
736.43,12.21875,35.7863333333,24.7839166667,34.6124166667,14.33475,16.911484375,13.5631666666,11.0253333333,10.1785,58.8031666667,12.6215416666,18.22025
736.74,12.3044166667,35.9785,24.7646666667,34.7043333334,14.3608333333,16.9445572917,13.7481666667,10.8745,10.1579166667,58.8525833333,12.6454166667,18.0445833333
737.06,12.4791666667,35.7026666667,24.6521666667,34.7451666667,14.5454166667,17.0307552083,14.0220833333,11.01925,10.4201666667,58.60875,12.798,18.21625
737.38,12.1030833333,35.5126666667,24.472,34.6313333333,14.3779166667,16.751234375,13.7116666667,10.8223333333,10.2491666667,58.4611666667,12.603625,18.2444166667
737.69,12.1153333333,35.6542222222,24.4631666667,34.6191666667,14.5089166667,16.9062239583,13.8763333333,11.03475,10.6550833333,57.99125,12.7701666667,18.3558333333
738.01,12.0468333333,35.6052222222,24.362,34.3619166666,14.65375,16.8109635417,13.7509166666,11.0353333333,10.5295,57.5289166666,12.7952083334,18.4589166666
738.33,12.065,35.9873888889,24.59875,34.6414166667,14.9844166667,16.9034479167,14.0170833333,11.2594166667,10.8111666667,57.531,13.0748333333,18.5545
738.64,11.9655833333,35.6963333333,24.4114166666,34.3851666667,14.7018333334,16.5925520834,13.7683333334,10.9613333333,10.39975,57.4300833333,12.8027916667,18.1378333333
738.96,11.7501666667,35.5002777778,24.3213333333,34.2630833333,14.60025,16.6112604167,13.60975,10.82025,10.3014166667,57.4714166667,12.800375,17.8746666667
739.28,11.483,34.9658888889,23.99325,33.6461666667,14.1360833333,16.24325,13.2551666667,10.37075,9.86066666668,56.9115,12.5969166667,17.4590833334
739.59,11.4698333333,35.0482777778,23.8788333333,33.7425833333,14.2969166667,16.346671875,13.3754166667,10.3658333333,9.80883333332,56.9645,12.4776666667,17.4026666667
739.91,11.6625,35.2579444445,23.8809166667,34.08625,14.6151666667,16.6679739584,13.78625,10.6265,10.15325,56.969,12.8849166666,17.6301666667
740.23,11.79775,35.4012222222,24.0623333334,34.2605,14.687,16.7549635417,13.788,10.9195833333,10.5883333333,57.1761666666,12.9285,17.8168333333
740.54,11.7674166667,36.0352222222,24.25,34.4958333333,14.76825,17.1304270833,13.84025,11.0814166667,10.6513333333,57.8070833334,12.964,18.0354166667
740.86,12.1705833333,36.2496111111,24.4985833333,34.5085,15.0113333333,17.3567708333,14.0763333334,11.36075,10.8985,57.7493333334,13.1448333333,18.0783333334
741.18,12.19825,36.132,24.4954166667,34.7375,15.043,17.304546875,13.9864166667,11.1306666667,10.5126666667,57.7958333334,12.9625,17.888
741.49,12.4888333333,35.9949444445,24.77025,35.01125,15.0961666666,17.3227291666,14.0705,11.2444166667,10.70375,57.8555833333,13.0649166666,17.9665
741.81,12.7493333334,36.2017777778,24.9169166667,35.1731666667,14.9930833333,17.471484375,14.1925,11.3024166667,10.7509166666,58.137,13.1612083333,18.208
742.12,12.9405,36.5623333333,25.19075,35.3661666667,15.33175,17.8610625,14.4850833333,11.6284166667,11.1251666666,58.2379166667,13.7185833334,18.6651666667
742.44,13.2684166667,36.8325,25.4179166667,35.6633333334,15.2190833333,18.1986458333,14.71975,11.8904166666,11.1745,58.2869166667,13.9243333333,18.869
742.76,13.2581666667,36.8776111111,25.5798333334,35.7545833333,15.2913333333,18.3096041667,14.9859166667,11.9143333333,11.3855,58.4586666666,13.8947083333,19.0958333334
743.07,13.3903333334,37.2837777778,25.813,35.8400833333,15.2349166666,18.3058541667,15.1355833334,12.1290833333,11.5936666667,58.8569166667,14.1401666667,19.2289166667
743.39,13.024,36.8485,25.5499166666,35.2701666667,14.682,17.982765625,14.6700833333,11.6970833333,11.3503333334,58.3413333333,13.8170833333,18.8824166667
743.70,12.9365833333,36.4505,25.3179166666,35.1118333333,14.369,17.8329010417,14.4575,11.504,10.8079166666,58.1240833333,13.817625,18.6825
744.02,13.00975,36.0112777778,25.1495833333,35.0566666667,14.1464166667,17.4217447916,14.4175833333,11.34325,10.60675,57.7023333333,13.5479583333,18.3129166667
744.34,12.91275,35.8660555555,25.08625,35.4033333333,14.15725,17.4700520833,14.383,11.1590833333,10.4319166667,58.11975,13.7854166667,18.4366666667
744.65,12.81225,35.9877777778,24.83975,35.0055833333,14.1600833333,17.3341666666,14.4395,10.9303333333,10.4825,57.9593333333,13.7861666667,18.3800833333
744.97,12.5911666667,36.2883333333,24.4814166666,34.8023333333,13.9441666667,17.3921354166,14.3426666667,10.703,10.3045833333,58.1839166667,13.7160416666,18.1275
745.28,12.2444166667,36.0404444444,24.3308333333,34.6883333334,13.7905,17.173015625,14.123,10.78125,10.3075833333,58.06325,13.5120833333,17.91775
745.60,12.1783333333,35.7880555555,24.2854166667,34.7709166667,13.7328333333,16.8467447916,13.921,10.5399166667,10.0385,57.8191666667,13.06625,17.4899166667
745.91,11.9655833333,35.7297222222,24.1274166667,34.5774166667,13.8401666667,16.35959375,13.8609166667,10.37075,9.97408333334,57.5943333334,12.8402916667,17.5226666667
746.23,11.781,35.7858888889,23.99525,34.7081666667,13.7025,16.2795208333,13.6815833333,10.3136666667,9.76700000001,57.585,12.7062083333,17.3265833333
746.55,11.5026666667,35.0588333333,23.4779166667,34.3033333333,13.4136666667,16.00371875,13.19625,10.00175,9.38691666667,57.0036666666,12.316125,17.043
746.86,11.2375833333,35.0081666667,23.626,34.2945833333,13.6106666667,15.8415104166,12.8815,9.92675000001,9.033,57.3175,12.2385416667,16.9490833333
747.18,11.0145,35.045,23.5100833333,34.2045833333,13.74175,15.7675520834,12.8324166667,9.68433333334,9.07825,56.9613333333,12.076875,16.8686666667
747.49,11.7834166666,35.5201111111,24.0349166667,34.5965,14.65375,16.6648489583,13.67225,10.4788333333,9.90316666667,57.2441666667,13.1109583334,17.7476666667
747.81,11.2834166667,35.1740555556,23.61325,34.0103333334,14.0200833333,15.966546875,13.216,10.1795833333,9.51508333333,56.331,12.4773333333,17.122
748.12,11.4705833333,35.0842777778,24.0076666667,34.4203333333,14.2129166667,16.4641302083,13.3605,10.4085,9.76616666667,56.8221666667,12.5060833333,17.3666666667
748.44,11.8661666667,35.3313888889,24.2720833333,34.6293333333,14.479,16.6031302083,13.8411666667,10.6845833333,10.014,57.0371666667,12.682,17.7748333333
748.75,12.5121666667,35.5931666667,24.6116666667,34.8544166667,14.9474166666,17.1514322916,14.3488333334,10.97075,10.3276666667,57.1278333333,13.155375,18.123
749.07,12.5485,35.9548333333,24.73675,34.8760833333,14.98625,17.5576354167,14.7108333333,11.2569166667,10.4348333333,57.483,13.23075,18.3633333333
749.38,12.2038333333,35.5538333333,24.41975,34.49775,14.7354166666,17.342171875,14.3095,11.0515833334,10.10225,57.2419166667,13.1350416667,18.1231666667
749.70,12.4919166667,35.655,24.6436666666,34.5115833333,15.0550833333,17.555125,14.399,11.334,10.2686666667,57.42225,13.34,18.416
750.01,12.97725,36.0867777778,25.41675,34.8625,15.5379166667,18.078703125,14.7976666667,11.8931666667,10.6551666667,57.7790833334,14.1039583333,19.0573333334
750.33,13.5144166667,36.4236111111,25.54975,35.3298333333,15.6441666667,18.4475052083,15.2763333333,12.20925,11.1380833334,57.9615,14.2762083334,19.3986666667
750.64,13.80725,36.5112777778,25.8634166667,35.5823333333,16.0721666667,18.74521875,15.4979166667,12.5944166666,11.4295833333,58.2369166667,14.6303333334,19.79525
750.96,13.4396666666,36.5509444445,25.7143333334,35.5455,15.7168333333,18.626046875,15.1283333333,12.1976666667,11.0610833334,58.4063333333,14.3227083333,19.5364166666
751.27,13.4808333333,36.4786666667,25.7416666666,35.49775,15.86825,18.8101770833,15.0981666667,11.98125,11.1298333333,58.5279166667,14.3765833334,19.60525
751.59,13.39475,36.7155555556,25.5978333333,35.36925,15.7255833334,18.7042864583,15.1073333333,12.1626666667,11.1770833333,58.2646666667,14.52175,19.6516666667
751.90,13.305,36.3582222222,25.6489166666,35.31625,15.5109166667,18.6990677083,14.89875,11.97075,11.0909166667,58.086,14.5639583333,19.4160833333
752.22,12.9638333333,36.5489444445,25.4925833333,35.1889166667,15.36125,18.3364479167,14.73725,11.69125,10.7759166666,58.3455833333,14.3327916666,19.0928333333
752.53,12.9255,36.0773333333,25.452,34.8843333333,15.4045833333,18.1341875,14.6474166667,11.6919166667,10.9103333333,57.9751666667,14.4172916666,19.0196666667
752.85,12.5943333333,36.092,25.1024166667,34.8083333333,14.8598333333,17.9122291667,14.397,11.2135833333,10.4760833333,57.9195,13.8315833333,18.60025
753.16,12.3225,35.8495,24.5953333333,34.8901666667,14.3335,17.4994947917,14.0030833333,10.6746666667,10.0925,57.74275,13.513875,18.14925
753.47,11.63425,35.3899444444,24.0325833333,34.471,13.7933333333,16.8006302083,13.5276666666,10.16025,9.68275,57.2953333333,12.6266666667,17.4928333333
753.79,11.78575,35.4906666667,24.3085833333,34.5660833334,14.0638333333,17.110390625,13.7015833333,10.30725,9.85758333332,57.5378333334,12.9955,18.11575
754.10,11.52625,35.3018333333,24.1711666667,34.0735833333,13.5243333333,16.8711666667,13.4443333334,9.88983333333,9.49425,57.4750833333,12.6009583333,17.731
754.42,11.453,35.0711666667,24.1564166666,33.9438333333,13.3605833333,16.67384375,13.1991666667,9.97383333333,9.47341666666,57.3543333333,12.3919166667,17.53975
754.73,11.8141666666,35.2452777778,24.5200833333,34.31925,13.72175,16.9133229167,13.5288333334,10.5023333333,9.76083333332,57.8319166667,12.5107083333,17.7640833333
755.05,11.59025,34.9053333333,24.366,34.2235833333,13.36625,16.5504947917,13.3488333334,10.0920833334,9.4365,57.8773333334,12.3459583333,17.444
755.36,11.7565,35.3597777778,24.5248333333,34.49775,13.8539166667,16.90846875,13.7013333333,10.81025,9.79849999999,58.08475,12.62425,17.6828333333
755.67,11.8436666666,35.4328333333,24.7091666667,34.8353333333,13.9314166667,17.2081666667,13.6496666667,10.9540833333,10.0906666667,58.3244166667,12.74,18.2259166667
755.99,11.5705,35.7548888889,24.72175,35.3715833333,13.78425,17.2183177083,13.5595833333,10.67725,9.78350000001,58.8630833333,12.7534583333,18.2471666667
756.30,12.1513333334,35.6761666667,25.11175,35.3943333333,14.5655,17.5528541667,13.9975,10.9798333333,10.3048333333,59.0575,13.3113333333,18.8840833333
756.62,11.8669166667,35.2788888889,25.027,34.94525,14.489,17.4900260417,13.95925,10.82525,10.0035833333,59.1056666667,12.92675,18.7545
756.93,12.0905,35.1751666667,24.8063333333,35.0388333333,14.489,17.6040833334,14.093,10.7135,10.025,59.0308333333,13.07825,18.6061666667
757.24,11.54925,34.8510555555,24.44,34.67925,13.98375,17.171953125,13.6721666667,10.4018333334,9.48949999999,58.55,12.5205833333,17.6469166667
757.56,11.8143333333,34.8630555556,24.493,35.1304166667,14.0729166667,17.3547239583,13.9099166667,10.62825,9.71399999999,58.6365833333,12.6040416666,17.9521666667
757.87,11.4335,34.5566666667,24.0509166667,34.9014166667,13.9189166667,16.9409270833,13.7698333333,10.0821666667,9.31858333333,58.3154166667,12.2016666667,17.75575
758.18,11.4375833334,34.5042777778,23.8094166667,34.5866666666,13.6523333333,16.969859375,13.7466666667,9.91908333334,9.19141666666,57.8975,12.1382916667,17.8751666667
758.50,11.0461666667,34.2122222222,23.4876666667,34.2405833333,13.3801666667,16.5752239583,13.308,9.40766666668,8.62666666667,57.78725,11.54525,17.6326666667
758.81,10.8275833333,34.0296666667,23.1315,33.8330833333,12.8804166667,16.0630677083,12.9703333334,8.72033333333,7.91908333333,57.27975,10.7060416667,17.3375833333
759.13,11.0753333333,34.0718888889,23.1869166667,33.8156666666,12.9731666667,16.280046875,13.2948333334,8.92741666666,7.927,56.8105833333,10.7515833333,17.1178333333
759.44,11.29425,33.8653888889,23.0540833333,33.4130833333,12.8280833333,16.2286822916,13.1695,9.08691666667,8.19583333333,56.3873333333,10.5095416667,17.1365833333
759.75,11.5506666667,33.9941111111,23.10575,33.6785,12.7986666666,16.4429635416,13.2456666667,9.42658333334,8.59458333334,56.2621666667,10.528375,17.04275
760.07,12.0059166667,34.5047222222,23.5064166667,34.0316666666,13.3238333333,16.96915625,13.6530833334,9.90608333333,9.21641666666,56.3740833333,11.0329166667,17.5014166667
760.38,11.9681666667,34.8923333333,23.5935833333,33.8871666667,13.3000833333,16.9683854167,13.6734166667,9.87166666665,9.11999999999,56.7816666667,10.862625,17.6995
760.69,12.1638333333,35.3203888889,23.6205,34.1099166667,13.36125,16.9034427083,13.821,9.88633333333,9.27041666667,56.87575,11.0206666667,17.8725833333
761.01,11.89625,35.2977777778,23.4338333333,33.78075,13.1458333333,16.52609375,13.5385833333,9.61675,9.05108333334,56.4673333333,10.86225,17.8824166667
761.32,12.0370833333,35.6085555555,23.6849166667,33.7388333334,13.1884166667,16.8004791667,13.5855833333,9.93116666668,9.17325000001,56.6699166666,11.0784166667,18.0229166667
761.63,11.4910833333,35.2956111111,23.443,33.50425,12.8654166666,16.4131614583,13.0520833333,9.67583333333,8.85391666667,56.65725,10.8516666667,17.7351666667
761.94,11.5658333333,35.5138333333,23.45625,33.6619166667,12.9413333334,16.4951458333,12.949,9.90358333334,8.94083333333,56.782,11.042375,17.8473333334
762.26,11.0805,34.8534444444,23.18325,33.5135,12.6324166667,16.226890625,12.47425,9.58375,8.66433333333,56.6525833333,11.0621666667,17.4021666667
762.57,10.90625,34.8139444444,23.19125,33.58925,12.7290833334,16.0621458333,12.3986666667,9.52041666666,8.58208333333,56.9828333333,11.1067916667,17.27075
762.88,11.2280833333,35.0842777778,23.1883333334,33.97275,12.9985,16.3718125,12.6925833333,9.63625000001,8.66683333333,57.09225,11.398,17.49175
763.20,11.2369166667,35.3116666667,23.2653333334,33.98675,12.8975833333,16.4104947917,12.77975,9.49533333334,8.50175,57.2418333333,11.423875,17.5591666667
763.51,10.9783333333,35.1300555556,23.01125,33.8656666667,12.5518333333,16.0289479167,12.3476666667,9.177,8.05216666667,57.2854166667,11.122375,17.1524166667
763.82,11.1243333333,35.1586111111,23.0694166667,34.08075,12.7259166667,16.2267916667,12.4335833333,9.28033333333,8.09408333333,57.2834166667,11.3604583333,17.3709166667
764.14,11.2054166666,35.0771666667,23.1461666667,34.0889166667,12.91925,16.3191875,12.3003333333,9.29850000001,8.21366666667,57.2816666667,11.4716666667,17.6250833333
764.45,11.3615,35.5559444445,23.4435,34.3936666666,13.19325,16.5114583333,12.439,9.60091666667,8.42175,57.79275,11.6605416666,17.7406666667
764.76,11.5800833334,35.7212777778,23.53025,34.7053333333,13.4024166666,16.7517135416,12.6518333333,9.74358333333,8.59508333333,57.8096666667,11.688375,17.9898333333
765.07,11.97125,36.1184444444,23.92125,35.1578333333,13.8175833333,17.1325208334,13.2023333333,10.0058333333,8.8365,58.2065833333,12.1923333333,18.292
765.39,11.9010833333,35.9813888889,23.9683333333,35.1285,13.63575,17.1466041667,13.3068333333,9.80341666667,8.64708333333,58.0423333334,12.1447083333,18.20475
765.70,12.73025,36.7387222222,24.7536666667,35.76825,14.4264166667,17.884453125,14.15225,10.6250833334,9.52491666666,58.77825,13.0362083333,19.0776666667
766.01,12.7210833333,36.4198333333,24.4911666666,35.3686666667,14.1265,17.8699427083,13.9096666667,10.5521666667,9.30100000001,58.2414166667,12.952625,18.8814166667
766.32,12.5925833333,36.666,24.81925,35.4695833333,14.2925833333,18.1165833333,14.0151666666,10.8483333333,9.34191666667,58.38625,13.24875,18.9880833333
766.64,12.329,36.3978333333,24.5606666667,35.2988333333,14.1048333333,17.854515625,13.7855833333,10.7934166667,9.02691666667,58.0604166666,13.1313333333,18.45175
766.95,13.11275,37.1761666667,25.2215,35.7609166667,15.064,18.7978229167,14.9980833333,11.8213333333,10.1290833333,58.1306666667,14.4419583333,19.5749166667
767.26,13.1419166667,36.9608888889,25.4491666667,35.47225,15.0155,18.7106197917,15.0251666667,11.8435,10.24525,57.4885,14.445625,19.3415
767.57,12.9064166667,36.4752222222,25.1795833333,34.8144166667,14.6269166667,18.4051770834,15.0308333333,11.6946666666,9.86933333334,57.1115,14.080875,18.8510833333
767.88,13.00475,36.3445,25.2781666667,34.8784166666,14.7044166667,18.8595885417,15.3174166667,11.89225,9.95058333332,57.3445,14.3054166667,18.6804166667
768.20,12.8108333333,36.2938333333,25.1896666667,34.79775,14.6598333333,18.6276458334,15.1705,12.0364166667,10.02425,57.0164166667,14.662375,18.7684166667
768.51,12.5815,36.3713333333,24.9619166667,34.63,14.3935,18.42765625,14.7298333333,11.8436666667,9.99908333334,56.6025833333,14.3068333333,18.47325
768.82,12.64625,35.9105,24.7238333333,34.1339166667,14.59025,18.200734375,14.59575,11.807,10.2715,56.312,14.3389583333,18.3013333334
769.13,11.763,35.6877222222,24.0305833333,33.4240833333,13.889,17.68178125,13.6848333333,10.8559166667,9.46141666667,55.4365833333,13.5005833333,17.5795
769.44,12.1481666667,36.3070555556,24.2439166667,34.07775,14.3288333333,18.09809375,14.0034166667,10.9094166667,9.99066666669,55.7455,13.6107083333,17.9925833334
769.76,12.072,35.7981111111,23.6804166667,33.5651666667,13.7303333333,17.3138177083,13.4749166667,10.0333333333,9.67074999999,55.177,13.1121666667,17.3798333333
770.07,12.10475,35.8233333333,24.0208333333,33.7406666667,14.1424166666,17.5729270833,13.6436666667,10.1399166667,10.1155833333,55.7726666666,13.4123333333,18.1569166666
770.38,11.0395,34.7202222222,23.0650833333,32.6253333333,12.6011666667,16.3545,12.3166666667,8.64949999999,8.7695,55.254,11.712875,16.9764166666
770.69,11.3578333333,35.2458888889,23.105,33.1126666667,12.9479166667,16.991515625,12.7855833334,8.84608333333,9.12533333333,56.0034166666,12.01325,17.69225
771.00,11.7080833333,35.4366111111,23.6020833333,33.9124166667,13.2120833333,17.5224010417,13.0390833333,8.86583333334,9.41166666666,56.7893333333,12.2669166667,18.0046666666
771.32,11.8545,35.8612222222,23.58075,34.3809166667,13.1049166667,17.4338072917,13.1115,8.94841666667,9.26591666667,56.7044166667,12.3748333333,18.2211666667
771.63,11.8573333333,35.5859444445,23.8944166667,34.25925,12.7764166667,17.40346875,13.09425,8.43008333332,8.85841666667,57.0481666666,12.0094166667,17.9035833333
771.94,11.955,35.6304444444,24.149,34.2898333333,12.8411666667,17.5124114584,13.1505,8.17158333332,8.63575,57.41925,12.0322083333,17.883
772.25,11.7935833333,36.2964444444,24.2294166667,34.49625,12.6783333333,17.9981041666,13.0635,8.42600000001,8.25483333334,57.3485833333,11.9935416666,18.20775
772.56,11.4035833333,35.7602777778,23.5599166667,34.1886666667,12.1344166667,17.0585989583,12.7119166667,7.70475,7.66808333333,57.4780833333,11.374375,17.9019166666
772.87,10.0656666667,34.8266666667,22.8270833333,33.2810833333,11.09625,15.7762552083,11.716,6.75033333333,6.44425,57.11625,10.6854583333,17.3611666667
773.18,10.0894166667,34.8658888889,23.02075,32.8944166667,11.7039166667,16.2342552083,12.0758333333,7.47016666667,6.72625,57.1949166667,11.432125,17.9836666667
773.50,10.3404166667,35.4247222222,22.9111666667,32.7905833333,11.634,16.181953125,12.2806666666,7.58991666667,6.60866666667,56.82425,11.5187083333,18.042
773.81,10.6095,35.5425555556,23.1169166667,33.3035833333,12.5,16.2575208333,12.4778333334,7.93283333334,6.88016666667,56.3539166667,12.3924166667,17.8379166667
774.12,10.3253333333,34.8106666667,23.0006666667,32.8335,12.6008333333,15.8853020834,12.1605,7.82591666667,6.83375,56.1623333333,12.2575833333,17.3230833333
774.43,10.3921666667,35.1334444444,23.1598333333,33.21275,12.8280833333,15.8309479167,12.2700833333,8.41616666667,6.93058333333,56.3046666667,12.6434583333,17.7074166667
774.74,8.9055,33.542,21.1538333333,30.9218333333,11.3323333333,13.9694322917,10.3861666667,6.44083333334,5.05941666667,54.7770833333,10.9509166667,16.1095
775.05,8.55025000001,33.8548333333,20.6086666666,31.0640833333,11.0595,13.5890052083,9.6965,6.06408333333,4.79408333333,54.2595833333,10.5752916667,15.54375
775.36,8.80408333332,33.9248888889,20.97225,31.3889166667,11.4120833333,13.9037604166,10.3780833333,6.79783333333,5.24683333333,54.08175,10.9412916667,15.7715833333
775.67,9.38666666667,34.6607777778,21.3945833333,31.7341666667,12.0233333333,14.0619375,11.1394166667,7.30325,6.227,54.4665833333,11.6044583333,16.1055833333
775.98,10.23075,35.2713333333,22.2221666667,32.2100833333,12.7201666666,15.246859375,12.0369166667,8.20441666667,6.9445,54.273,12.3936666667,16.5755833333
776.30,11.2579166667,36.2603888889,23.0855833334,32.90025,13.4078333334,16.1523958333,13.0051666667,8.97133333332,7.61175,54.7479166666,13.161,17.0693333333
776.61,10.5998333333,36.3605,22.9750833333,33.3335,13.053,15.691671875,12.6324166667,8.34108333333,7.173,55.10125,12.1221666667,16.6743333333
776.92,10.34975,36.3685,23.25925,33.924,13.0435,15.6895364583,12.32675,8.64058333333,7.3015,55.238,12.110125,16.6194166667
777.23,10.7734166667,36.6826666667,23.8595833333,34.3141666667,13.3173333333,16.0714947917,13.0063333333,9.64908333333,7.79091666667,55.9410833333,12.1490833333,17.1133333333
777.54,10.3346666667,36.5832777778,23.311,33.8696666666,12.7041666666,15.5509895833,12.27175,9.18191666667,7.26875,55.4755,11.5395,16.72275
777.85,10.0706666667,36.5722222222,22.8441666667,33.1563333333,12.5481666667,15.0564479167,12.21025,8.36541666667,7.40825,55.3008333333,11.17675,16.3369166667
778.16,11.6014166667,37.6378888889,24.4990833334,35.0509166667,14.3766666666,16.7462552083,13.8835833333,9.74075000001,9.60558333336,56.1228333333,12.6750833333,17.89925
778.47,12.1745833333,37.5238888889,24.492,34.992,14.5316666667,17.0059010416,14.4683333333,9.95233333333,9.80958333334,56.61125,12.6707083333,18.5475833334
778.78,12.64625,37.7302222222,24.0443333333,35.0711666667,14.9130833333,17.488203125,14.4234166667,10.41075,10.2765,57.1090833333,13.1635416666,19.0046666667
779.09,12.21575,37.2645555556,23.5135833333,34.97425,14.40875,17.2183020834,13.82375,9.76283333333,9.71416666665,57.42375,12.1749166667,18.42925
779.40,11.7951666667,37.2185,23.2773333333,34.8995,14.5154166667,16.85878125,13.6581666667,9.66866666667,9.72633333334,57.85525,11.93525,18.1255833334
779.71,11.0560833333,36.1580555556,22.2524166667,34.467,13.7703333333,16.4616927083,13.2655,8.896,9.02008333333,57.2325833334,11.358,17.5604166667
780.02,11.4011666667,35.9977777778,22.471,34.2785,13.6649166667,16.710078125,13.6235,9.12941666668,9.063,56.7828333333,11.48,17.5205833334
780.33,11.1363333333,35.63,21.8676666666,33.5528333333,13.16275,16.5453229167,13.2133333333,8.5105,8.35875000001,56.594,10.7943333333,16.9114166667
780.64,11.4531666667,36.4392222222,21.9474166667,33.6780833333,13.4880833333,17.059140625,13.5889166667,8.39225,8.81274999999,56.5841666667,11.0325833333,17.5244166667
780.95,11.6371666667,37.2325,22.3688333333,34.3858333333,13.8715833333,17.4019895834,14.2945,9.03208333334,9.16133333333,57.4360833333,11.2707916667,17.7190833333
781.26,12.0304166667,37.8375,22.7853333333,34.919,14.18475,18.598796875,14.9,10.1259166667,9.72091666666,57.85075,11.828,18.14025
781.57,11.41775,37.8490555556,22.485,34.5074166667,13.4595,18.4756927083,14.6425833333,10.0683333333,9.27966666666,57.94775,11.6281666667,17.97225
781.88,10.9820833333,37.2403333333,22.27225,34.0549166667,13.4196666667,18.11309375,14.1675,9.80291666667,9.583,57.2335,11.6242916667,17.6611666667
782.19,10.86875,37.3075555555,22.6371666667,33.99675,12.6045833333,17.6617447917,14.3401666667,9.20575000001,9.54191666666,57.2973333333,11.2505416667,17.57525
782.50,11.7331666667,38.1006111111,23.3091666667,35.1810833334,13.4423333333,18.2625520833,15.1608333333,10.1256666667,9.83908333333,58.6105,12.5600833333,18.8931666667
782.81,12.27,38.2572777778,23.6571666666,35.5684166667,13.62225,18.5430833333,15.1859166666,10.7430833333,10.4028333333,58.2045833334,13.0242916667,19.5825833334
