wavelength,Back_SpoRuff,Belly_SpoRuff,Breast_SpoRuff,Crissum_SpoRuff,Crown_SpoRuff,DorTail_SpoRuff,Patch10_SpoRuff,Rump_SpoRuff,Throat_SpoRuff,WingTip_SpoRuff
829.02,29.8277333333,59.6456,55.2838,55.3935333333,29.9680666667,23.4510333333,44.5132666667,32.8728,50.6077333333,27.8451333333
829.33,29.5616,59.506,55.4510666667,55.3428666667,30.2566,23.0633333333,44.2377333333,32.7903333333,50.2474,27.8338666667
829.63,28.8027333333,59.3186666667,54.9346666667,54.9080333333,29.4624666667,22.6421666667,44.3207333333,31.8516,49.7686666667,27.9082
829.93,28.328,59.115,53.8268,54.3191333333,29.0646666667,22.2387,44.0080666667,31.124,48.9258,27.3545333334
830.23,28.0176,59.5065333333,54.4461333333,55.2130666667,29.2199333333,20.9501333333,44.5915333333,30.8134666667,49.3513333333,27.0216666667
830.54,29.1292,59.9334666666,55.2576666667,55.8813,30.976,21.6429,45.3876,32.2266,49.8187333333,27.2110666666
830.84,29.0975333333,58.5896,55.3989333333,55.0173666667,30.5155333333,22.4205333333,45.0734666667,31.8506666667,49.2516666667,27.3185333333
831.14,29.8536666667,57.7007333333,55.7244666667,55.0823333333,31.3161333333,23.3173,45.2720666667,32.4166666667,48.9154,27.6347333333
831.44,30.6118,58.4451333333,57.1108666667,56.5311666667,31.8721333333,23.9729666667,45.1992,32.6231333333,50.0532,27.7186666667
831.74,31.0082666667,59.3432666667,57.3962666667,57.1960333333,31.7015333333,24.1067333333,45.9186666667,32.4988666667,50.2361333333,27.9299333333
832.04,31.5030666667,60.1988,57.7175333333,58.3507,32.0462666667,24.4822666667,47.0929333333,33.0878666667,51.3674666667,27.9210666667
832.35,31.5512666667,59.9769333333,56.7137333333,57.8066666667,31.5118,24.4345666667,46.3996,32.4614666667,50.9196666667,26.4902666667
832.65,31.2778666667,59.6338666667,55.8937333333,56.6485,30.3382,24.2687666667,46.03,31.4534,50.3201333333,25.4224
832.95,31.2612666667,59.4406666667,56.0104,56.4270333333,30.3214,23.6046666667,45.15,31.5242666667,49.9429333334,25.2274666667
833.25,31.2068,59.025,56.3685333333,56.3888,30.4922666667,23.6317,44.9984,31.5332666667,50.3668666667,25.6794
833.55,31.2616666667,59.0324666667,56.3466666667,56.4655,30.4028,23.8329666667,44.9080666667,31.8748,50.2587333333,25.8574666667
833.85,30.2585333333,57.9538666667,55.2400666667,55.5066333333,29.1746666667,22.8835,44.2518666667,30.8700666667,49.4131333333,24.9438666667
834.16,29.6063333333,57.9959333333,54.5036666667,54.9281,28.9182,21.8546333333,43.823,30.0511333334,49.1208666667,24.0031333333
834.46,29.2082,58.383,54.1046,55.1336,28.3632666667,21.5249333333,43.6818,29.8243333333,49.5165333333,23.8316
834.76,29.4608,58.7925333333,53.5864666667,55.2657666667,28.3426,21.737,44.1616,30.0285333333,49.3660666667,24.2785333333
835.06,29.3264666667,58.6056,53.3652,55.0173,28.4246,21.7764,43.8972,30.28,49.9531333333,24.1267333333
835.36,28.7796666667,57.5546,52.9024,54.235,27.6824,20.8819333333,42.8338,29.8167333333,49.4131333333,23.0548666667
835.66,28.0227333333,56.7142666667,52.4554,53.6583666667,26.6902,19.1202,41.6086666667,28.8458666667,48.2330666667,21.7301333333
835.96,26.9749333333,55.7125333333,51.5948,53.1979,25.1335333333,17.3366333333,39.8160666667,27.7724666667,47.9651333333,20.2593333333
836.26,26.5092,55.4919333333,50.4896,52.5302333333,24.7788666667,16.8628,39.2383333333,27.9164,47.7872,19.1699333333
836.57,25.3942,54.8670666667,49.0678,52.0837333333,23.8730666667,15.7064,38.0264,27.1250666667,46.6650666667,17.3457333333
836.87,25.2525333333,54.5379333333,48.1842,51.9288666667,24.0542666667,16.2184666667,37.9509333333,27.28,46.8058,15.0358666667
837.17,25.3606666667,54.8195333333,47.8862,51.8981666667,24.3232,14.5321,36.9278666667,26.9611333333,47.1240666667,13.9255333333
837.47,27.2211333333,55.5000666667,50.1104666667,54.2970333333,25.4216,16.4892,38.4279333333,28.7928666667,49.6637333333,14.8163333333
837.77,25.9752666667,54.9059333333,49.9998,52.8536333333,24.8964666667,13.6162,36.9386666667,27.0144666667,49.1664,12.3246666667
838.07,24.7076666667,52.2525333333,49.6893333333,51.0744666666,24.6268,11.8927666667,35.1514,26.2098666667,47.9781333333,10.7448
838.37,22.4974666667,49.2220666667,46.9680666667,47.3507666667,22.6853333333,8.11096666668,31.2359333334,23.0843333333,43.4246666667,8.35253333333
838.67,21.2896,49.6795333333,45.5369333333,47.8223666667,21.9628,8.44673333334,30.2642,20.9754,41.2276666667,7.58953333335
838.97,22.3692,50.0561333333,45.073,47.3373666667,22.7865333333,10.1378333333,30.7192666667,22.6983333333,42.8420666667,8.07506666667
839.27,21.1126666667,49.9457333333,44.5402666667,48.8621,23.4842666667,11.2942666667,31.8945333333,23.3297333333,41.2942,7.97946666667
839.57,22.0314,50.7131333333,45.8642666667,49.4487,23.3328666666,12.4420666667,33.7943333333,22.7091333333,42.038,7.46846666668
839.87,21.9358666667,52.8134,47.0736666667,49.7452666667,23.5004,12.3829666667,34.6432666667,23.2952666667,42.4320666667,7.33266666667
840.17,21.6333333333,52.6497333333,46.8446,48.9387666667,22.9627333333,11.0844666667,34.579,22.9848,42.298,8.62333333333
840.47,22.5783333334,53.3827333333,47.1133333333,50.0805666667,23.173,13.6401666667,35.704,24.2220666667,42.6734666667,9.68186666666
840.77,19.4427333333,52.2243333333,44.0954,48.8094333333,20.4576666667,11.4132,33.8876,21.148,39.8878,6.86060000001
841.07,18.289,50.148,42.1016,48.1680666667,17.6941333333,9.62986666666,31.5837333333,18.7794,37.9270666667,4.90633333333
841.37,19.4163333333,54.2351333333,44.3849333333,50.4537333333,18.8061333333,11.6093,32.7521333333,19.5475333333,39.0230666667,4.50733333333
841.67,21.5896,58.3118666667,45.7726,55.4405,19.2194666667,14.3794333333,35.9508,21.6528,41.621,4.317
841.97,21.6757333333,58.3020666667,46.7741333333,54.4364666667,18.9421333333,13.6724666667,36.0334666667,23.3501333333,43.6972,2.91986666666
842.27,25.1436666667,63.4242,51.2346666667,58.8953,22.7632,19.4956666667,41.7780666667,27.5966,49.4228,6.72053333334
842.57,28.1308,65.1212666667,52.8406666667,58.2229,25.0586666667,20.4533666667,41.6086666667,28.9534666667,50.9893333333,9.42306666666
842.87,27.1615333333,63.0161333333,51.217,58.4001333333,25.1746666667,20.7749,39.9898666667,29.3792666667,52.0154666667,11.3232
843.17,28.3228666667,61.5081333333,50.5777333333,57.7881,24.0181333333,22.1117,39.5399333333,30.2956666667,52.0785333333,12.4238666667
843.47,28.0067333333,62.3502,49.3379333333,56.6196666667,22.6011333333,22.0355666667,37.3007333333,28.8821333333,49.8561333333,10.4982
843.77,28.5142,63.3081333333,51.0372,57.2699,21.2202666667,21.4481333333,37.3786666667,28.1593333333,52.5549333333,7.12006666665
844.07,30.9966666667,63.9594666667,51.6596666666,54.0921333333,21.5268,20.1604333333,36.48,30.2530666667,53.5065333334,6.77166666668
844.37,32.1233333333,67.3802666667,51.8872666667,57.2766666667,24.1356,25.2934,38.6654,34.3712,54.7845333333,6.99060000001
844.67,29.4182666667,61.3705333333,47.5394,52.0599333333,21.7538666667,23.7923333333,36.1818666667,31.2669333333,54.0614,5.77033333334
844.97,27.7808666667,59.74,47.5062666667,50.2569,21.7994,25.4828666667,34.8964666667,30.6638666667,53.3300666667,4.59199999999
845.27,29.5350666667,60.9908,46.8849333333,51.8756666666,22.9079333333,27.9389333333,37.2271333333,31.1694,52.4151333333,7.32986666667
845.57,27.3124,57.4868,43.9864666667,49.6681333333,18.7970666667,22.7075666667,33.8602666667,25.9152666667,47.7375333333,4.08506666665
845.87,28.2714666667,57.1124666666,44.4548666667,50.1844,18.3901333333,25.3335333333,35.8561333333,27.7312,50.8885333333,3.78453333335
846.17,29.1032,56.8613333334,44.1696666667,49.2919333333,18.0011333333,25.1243666667,37.8984666667,28.0826666667,48.2456666667,3.28953333333
846.47,33.6657333333,59.3074,45.9616,55.5274,21.4345333333,27.4713666667,41.059,31.0638666667,51.2104666667,4.04293333333
846.77,39.6399333333,65.3358666667,52.7996,62.5963666667,29.2503333333,35.3856,46.728,38.1404,59.4343333333,11.4928666667
847.07,41.4234666667,68.2109333333,54.5360666667,65.0919,33.4693333333,38.1162,48.764,40.6378,61.54,16.5682
847.37,42.704,68.3976,55.6516666667,67.5613333333,35.6450666667,43.2306666667,49.8294,41.8269333333,62.5444666667,19.4788666667
847.67,42.0519333333,66.0548666667,54.0836,62.2983,36.0895333333,41.4786,48.1181333333,40.5209333334,61.4334666667,19.8628
847.97,39.2072,63.8646666667,50.6339333333,58.8808666667,32.5088666667,37.9018,43.3262,38.565,57.0288,14.6971333333
848.26,39.1011333333,67.0163333333,50.6621333333,58.6186,31.9774,35.9752666667,42.4632666667,38.7720666667,57.0692666667,13.1914666667
848.56,41.0733333333,71.8923333333,56.6446,61.0105666667,33.7384,36.1795333333,43.0112666667,38.4368666667,59.1884,13.3055333333
848.86,38.8427333333,77.1452,58.476,63.4073666667,31.4392666667,34.3052666667,41.2649333333,38.2209333333,62.628,7.73093333334
849.16,32.9334666667,78.6825333334,56.6306666667,61.7524666667,25.3928666667,26.4460333333,33.0699333333,30.1718666667,60.8754,-0.86893333334
849.46,37.0300666667,85.3389333334,59.8088,63.2711666667,29.6994666667,31.8824333333,35.7763333333,34.0084,66.4439333333,0.67313333334
849.76,36.9871333333,86.0996666667,57.7424666667,54.6056666667,29.5611333333,30.5964666667,32.1126666667,31.5217333333,63.9269333333,0.51000000002
850.06,24.2665333333,76.2195333334,42.8484,38.5509,12.8918666667,16.0114666667,18.4105333333,18.0692,54.9717333333,-19.3327333333
850.36,24.0497333333,72.5537333333,39.9150666666,38.0224333333,14.2877333333,18.6696333333,20.3833333333,18.9642666667,53.5891333333,-14.3176666667
850.65,21.1378,73.4646666667,36.9449333333,35.4971,11.6238,13.2872,17.1761333333,17.433,49.3770666667,-18.4806666667
850.95,13.5024,86.3960666667,32.3832666667,33.5166333334,-6.60179999998,-6.52153333334,8.91613333332,8.51020000002,51.4897333333,-39.7464
851.25,23.4342,91.7000666667,37.6091333333,45.2814666667,0.55886666666,5.8667,19.41,15.2083333333,59.5036666667,-24.5186000001
851.55,20.0131333333,80.6506666666,33.5474,41.7635666666,-4.22866666666,7.74566666666,16.5062666667,12.8902666667,51.8314000001,-21.9080000001
851.85,22.6487333333,80.9799333333,27.8140666667,39.2336999999,-0.90980000002,6.67206666666,20.3266,15.6742666667,56.0234,-19.2150666666
852.15,35.7120666667,78.2424666666,37.4393333333,49.3485,18.0001333333,25.2802666667,35.0758,30.5454666667,58.3181333333,8.30306666666
852.45,42.1389333333,77.3481333333,43.0285333334,52.1571,26.4966666667,32.0453333333,41.6014666667,39.8236,59.2481333334,19.5009333333
852.74,42.3473333333,82.3137333334,47.3892,52.602,26.3862,31.1690333333,39.1438666667,40.8334,64.0693333333,17.4683333333
853.04,38.3624666667,84.1370000001,51.4888666667,53.3895666667,24.6584666667,33.0771,38.3581333333,41.9264,66.1408666667,13.7944
853.34,40.3892,90.0359333333,56.3116666666,58.7991666667,26.026,37.5602333333,40.5616666667,42.7142,67.3915999999,17.6222
853.64,37.3108666667,92.9388000001,56.8174000001,52.5703,17.595,35.9712,37.2795333333,43.3477333333,64.9978000001,14.0733333333
853.94,39.3044666667,100.4754,70.1995333333,60.6221666667,21.1651333333,41.6288666667,43.5657333333,47.1638666667,70.0382666667,15.4792666667
854.23,42.5162,91.8748000001,71.9935333333,59.9079666667,29.8631333333,47.5962,41.9375333333,46.2892666667,64.3391999999,25.8039333333
854.53,42.5932000001,93.8709999999,76.9756666666,58.2080666667,29.9762666667,47.4079666667,44.9046666667,43.6521333333,61.7708,24.7744
854.83,47.5682,101.4122,83.0981333334,66.4674333334,39.6654666666,52.8685666667,52.8202666667,51.1121333333,68.6636000001,29.5340666667
855.13,51.3269333333,102.333466666,87.0319333333,70.5067666667,45.9163333334,55.9861,55.9146,58.2003333333,64.7549333333,36.6498666667
855.43,52.6036,102.684,90.7685999999,68.7583,50.5692,56.0655,60.1844,61.2212,64.1054000001,38.7252
855.72,56.6966,105.737133333,93.4814666667,71.9051000001,54.1122,62.1727666667,63.6875333333,63.5458,67.3317333333,42.2207333333
856.02,57.6303333333,101.1908,90.0984666667,71.3852666666,54.7493333333,63.8725333333,64.0640666667,64.4183333333,64.1754666667,41.7782666667
856.32,58.1864666667,104.719133333,93.2240000001,77.2555,56.3576666667,67.0625333333,70.2157333333,66.7894666667,68.4476000001,46.6462
856.62,57.3414666667,105.749533333,94.5511999999,80.2780333333,59.1008666667,67.739,70.2488,70.143,72.7024000001,46.5577333333
856.91,56.8448666667,105.971733333,95.1238000001,85.0437666667,60.4862666667,65.8278,70.2348666667,67.8092666667,68.0179333334,43.8437333333
857.21,54.2330666667,104.7072,87.4245333332,82.4143333333,59.771,63.8118666667,65.831,69.0704666667,65.2472666667,44.8582
857.51,52.7705333333,99.9899333333,81.2666666666,77.6354,57.8400666667,60.4451,63.8854666667,69.0018,60.5918,45.1946666667
857.81,54.8174666667,104.4166,79.6894666668,80.3183,60.7455333333,64.8999666667,65.4774,74.3601333333,64.1066666667,48.6552666667
858.10,49.5686666667,94.7797333332,69.0522666666,65.5437,53.1859333333,56.5583333333,57.339,68.0076,55.8290000001,46.3819333333
858.40,46.1454666667,94.0178666667,66.6212666667,63.5067333333,50.2451333333,55.9405666667,52.2274,65.5678,58.3906666667,44.1906
858.70,42.2126666667,89.817,63.1062000001,60.9848666667,48.0682,55.2414,44.8074666666,63.3206,53.8636666667,39.6874
858.99,37.9224666667,91.5298,62.6681999999,63.0874333333,45.8472666667,50.4659666667,39.2185333333,63.6588666667,49.4702,37.0650666667
859.29,35.6412666667,89.8084,57.2097999999,65.4111333333,43.7885333333,43.8353666667,37.7749333333,62.118,47.5638666667,42.2005333333
859.59,34.3981333334,84.8919333333,53.5264,62.8472666667,44.2671333333,40.8333666667,38.7886666667,58.2253333333,44.9537333334,44.2901333333
859.89,36.2605333334,80.8147333333,53.6373333333,62.0930666667,45.5832,37.5245333333,42.8888,57.2159333333,42.8294666667,46.5375333333
860.18,33.9013333333,78.902,51.9605333333,61.394,43.8166666667,34.5580666667,41.1219333333,56.8499333333,44.6863333333,46.6666
860.48,35.3652666667,75.9914,52.9385333333,58.8584,42.3337333333,35.9749333333,41.484,56.3074666667,48.3753333333,46.9382
860.78,34.1669333333,78.174,57.2076,61.5593666667,42.927,36.9262333333,40.0776666667,57.5551333333,49.5230000001,47.8494666667
861.07,39.7156,80.0726,64.7053333333,65.9836,47.3991333333,40.4032333333,44.8429333333,59.8614666667,53.6258,52.32
861.37,45.7676666667,85.1696666666,71.7020666667,75.1084333334,54.0498,46.0825333333,51.5396,66.0566,59.5464,58.0735333333
861.67,50.2486666667,85.3879333333,73.5872666667,78.1988666667,55.3698666667,47.4694666667,51.3990666667,67.7761333333,59.273,59.7199333333
861.96,52.1825333333,87.5155999999,76.1807333333,79.1814,55.7875333333,48.969,51.3116666667,68.1934,60.5447333333,61.117
862.26,51.1234,86.3144666667,75.4256,79.0962,57.3534666667,49.5600666667,53.0945333333,68.9318,58.4677333333,60.066
862.56,47.0500666667,84.2563333333,75.0716,79.7925333333,54.5617333333,46.4161666667,49.9638666667,67.8551333333,56.5009333333,57.3682
862.85,45.3203333333,79.7906,75.0882,76.6848333333,50.3958666666,43.3159333333,46.8500666667,65.8393333333,49.8464666667,52.3986
863.15,46.1394,80.7649333333,79.3488,75.5712,49.8398666667,44.4806333333,45.4780666667,67.3694,50.2014666667,52.7132
863.45,47.4474666667,79.4977333333,80.6076666666,72.7638666667,49.9795333333,43.9517333333,45.6163333333,64.6296,50.7762666667,52.3334666667
863.74,47.9714,79.2858,79.3173333334,73.6571,49.0274666667,39.4469333333,48.0146666667,62.0180666667,49.6994,51.7354
864.04,46.0458,77.4686,75.5416000001,71.7315666667,49.3490666667,38.0494,47.7939333333,60.6470666667,49.5336,50.9943333333
864.33,42.3708666667,73.3119333333,70.6307333334,65.8587666667,46.6076666667,34.7842333333,45.0898,58.1840666667,47.4747333333,47.5034666667
864.63,40.6650666667,70.9596666667,69.6967333333,64.0171666667,44.0916666667,32.7192666667,43.2344,53.6673333333,47.2174666667,43.8986666667
864.93,36.2042666667,67.7098666667,65.4296666667,61.8691666667,43.757,32.7996333333,44.2224,51.3840666667,44.4126,42.6301333333
865.22,35.2512,66.8400666667,64.3990666667,61.5165,44.2739333333,31.0318,46.8606,51.3221333333,44.289,41.9569333333
865.52,30.1387333333,63.8754,62.4377333333,55.8507666667,37.8018666667,25.3076333333,42.5968666667,44.4518666667,40.5973333333,37.0706666667
865.81,30.4572,63.6191333333,62.4242,51.2177666667,38.0373333333,26.2301666667,43.2730666667,43.5292666667,39.9546,36.4900666667
866.11,30.8206,63.7393333333,61.7695333333,50.3753666667,38.2260666667,25.2894,44.4296666667,43.8184,41.2151333333,35.93
866.41,29.3714,61.3098,57.8814,48.251,36.6319333333,23.2234666667,42.6151333333,40.3272666667,38.7619333333,32.8555333333
866.70,26.9902,57.8883333333,53.3258666667,45.9531666667,35.0324,21.8093,41.7016,38.8747333334,37.278,31.2125333333
867.00,25.7136666667,56.5710666667,54.1790666667,44.6405666667,33.6598,21.3620333333,39.3223333333,38.5944666667,36.6729333333,30.5842
867.29,25.2184666667,56.5722,56.0444,45.0565666667,29.9091333333,19.7991,39.8291333334,38.5528666667,35.6774666667,29.0344
867.59,21.7095333333,52.2993333333,52.8706,44.4661333333,24.2514666667,15.6061,33.3819333333,34.0074,29.4948666667,25.1846666667
867.88,21.6061333333,52.0477333333,50.8706666667,42.8186666667,25.4576666667,15.1361666667,35.0214,34.6635333333,29.236,26.5206
868.18,20.088,49.2184666667,49.1418666667,39.3161333333,21.602,11.1727,32.5862666667,32.6692666667,26.8902,22.8744
868.48,18.1348666667,47.7446,48.7084,36.4652666667,17.679,8.30119999999,30.0808666667,30.9628,25.4680666667,20.9620666667
868.77,21.7196,48.8829333333,50.6495333333,40.2073333333,22.9485333333,9.94606666666,34.4544,34.7861333333,26.7399333333,23.9573333333
869.07,21.3040666667,48.4088,50.2804666667,40.1303333333,22.632,7.90996666666,33.1086,34.3556666667,23.5410666667,23.5081333333
869.36,21.1624,48.6160666667,48.3078666667,40.1209,23.0619333334,7.39360000001,31.9313333333,33.5392,24.1808,24.2192666667
869.66,20.0077333333,50.3170666667,49.7738666667,42.188,23.1958,6.71703333334,32.8436,35.9795333333,26.0602,25.1335333333
869.95,22.1665333333,53.9846666667,55.7108,46.3461333333,27.3511333333,8.33293333334,37.7438666667,39.1434,27.9354,27.1086
870.25,21.5846666667,53.7186666667,56.0124666667,48.0803333333,25.5796,9.5545,38.4970666667,37.9589333333,26.6404666667,25.0404
870.54,23.5482,55.5406666667,56.9858666667,49.2109,27.7022,10.76,40.1649333334,36.7908666667,26.7460666667,26.8726
870.84,21.9990666667,55.2375333333,58.0700666667,48.6293666667,26.877,11.0521333333,44.102,35.6481333333,29.4634666667,23.7464666667
871.13,20.6442666667,53.6138,57.927,46.0133333333,24.7366,8.15633333333,43.1312666666,34.3602666667,27.4864666667,18.9747333334
871.43,21.1014666667,54.3408,56.7457333333,47.2648333333,24.8187333333,4.87310000001,42.9084,33.9112666667,25.8437333333,16.6174
871.72,18.1840666667,51.7678666667,52.7194666667,49.3409666667,24.0923333333,4.26336666666,41.8208666666,30.1518666667,23.6352666667,13.5031333334
872.02,19.7177333333,54.3784,52.8696666667,49.7095333333,23.8078666667,8.49743333334,43.2154666667,30.9212666666,27.4194666667,14.5491333333
872.31,17.8923333333,51.9742666667,52.1944666666,47.7968666667,22.6982,8.14443333334,43.6926666667,28.672,29.7366666667,12.2058
872.61,14.7368666667,47.8032,51.0859333333,47.9400666667,20.6629333333,10.0211333333,44.0833333333,26.2948666666,29.5138,8.77866666669
