wavelength,Back_HemFlam,Belly_HemFlam,Breast_HemFlam,Crissum_HemFlam,Crown_HemFlam,DorTail_HemFlam,Patch10_HemFlam,Rump_HemFlam,Throat_HemFlam,WingTip_HemFlam
792.08,12.0259333333,64.1929666667,39.1000666667,52.2362666667,10.808,15.9525333333,40.8506666667,61.1238,48.8516,16.2479333333
792.39,11.8611333333,62.9329,38.4340666667,51.4228666667,10.3982,15.5882,40.1478,60.1565333333,48.2639333333,15.9731333333
792.70,12.4166,62.6880333333,38.7316666667,51.3752,10.8277333333,15.9366666667,40.3069333333,59.9199333333,48.1220666667,16.4797333333
793.01,12.8397333333,63.6707,39.7599333333,52.2464,11.2092,16.3812666667,40.9194,60.6158666667,49.0942666667,17.0515333333
793.32,12.9662,63.7298333333,39.9184,52.6308666667,11.389,16.4694,40.7932,60.5802,49.1139333333,17.4664666667
793.62,13.1312666667,63.6949666667,39.8562,52.664,11.6172666667,16.7206666667,40.9164666667,60.5526,49.3081333333,17.7133333333
793.93,13.4322,64.1598333333,40.4447333333,53.064,12.0396,17.0664666667,41.4375333333,61.0736,50.0852666667,18.1222666667
794.24,13.9256666667,64.6175333333,40.809,53.2846,12.9884,17.6349333333,41.7815333333,61.3792666667,50.4023333333,18.6207333333
794.55,14.3147333333,64.4379333333,41.0722,53.2079333333,13.5841333333,17.9896666666,42.0406,61.3532666667,50.4496,18.8802666667
794.86,14.6261333333,64.6605666667,41.1849333333,53.4022666667,13.9410666666,18.4314,42.4778666667,61.8831333333,50.8382,19.026
795.16,15.2598666667,65.0222333333,41.7822666667,53.7831333333,14.7464666667,19.0917333333,42.8304666667,62.2533333333,51.602,19.6392
795.47,15.8453333333,65.0578,42.1635333333,53.8794,15.2151333333,19.4286666666,43.2262,62.5583333333,51.6783333333,19.832
795.78,16.1262666667,65.3013666667,42.2111333333,53.9609333333,15.6025333334,19.6591333333,43.3041333333,62.6768,51.5628,20.0580666667
796.09,15.9240666667,65.6631666667,42.0649333333,53.9749333333,15.7087333333,19.7764666667,43.3148,62.8470666667,51.9346,20.0496
796.40,16.3272666667,65.4826333333,42.1022666667,54.1187333333,16.0654666667,20.0450666667,43.6524,63.0061333333,51.7301333333,20.4253333333
796.70,15.9788666667,64.7334,41.7418,53.3944,15.6002666667,19.6948666667,43.3008,62.3076666667,51.0624,19.8168666667
797.01,15.8952666667,64.8415,41.9644666667,53.3662,15.5800666667,19.7995333333,43.5155333333,62.4678666667,51.0824666667,19.8403333333
797.32,16.0524666667,64.6070333333,41.8756,53.2882666667,15.3809333333,19.8814,43.5381333333,62.3874,50.6755333333,19.8402666667
797.63,15.7484,64.52,41.749,53.529,14.9031333333,19.7419333334,43.4229333333,62.5026,50.8473333333,19.5377333333
797.93,15.1558,64.5455333333,41.2164666666,53.3588,14.4607333333,19.2456666667,43.1278666667,62.2886,50.8625333333,19.2032666666
798.24,14.2838,63.9440333333,40.5162,52.6838666667,13.5484666667,18.3483333333,42.5248,61.4708666667,50.2622,18.6321333333
798.55,13.4475333333,63.5506666667,39.7233333333,52.108,12.4154666667,17.3780666667,41.9806,60.9970666667,49.4686666667,17.7866
798.85,13.0792,63.6721666667,39.786,52.264,12.4018666667,17.2325333333,41.9252,60.7442666667,49.5322,17.6961333333
799.16,12.3991333333,63.5451666667,39.6946,52.0848666667,11.6836666667,17.0790666667,41.6906,60.6152,49.3505333333,17.0334
799.47,12.4696,63.2620333333,39.986,51.9229333333,11.6012,17.0686666667,41.7092,60.441,49.1522,17.0042666667
799.78,12.4837333333,63.3937666667,40.0,51.7084666667,11.4531333333,17.3955333333,41.6016666667,60.3990666666,49.4754,16.8662666667
800.08,13.0286666667,64.1585,40.4968666667,52.1470666667,12.208,18.1106,42.1798,61.3736666667,50.2064,17.5527333333
800.39,13.1920666667,64.0777,40.4050666667,52.0518,12.6218,18.3039333333,42.0776666667,61.2672666667,50.2614666667,17.6065333333
800.70,12.6344,63.7090333333,39.8192,51.4313333333,12.1778666667,17.9079333333,41.5452666667,60.7037333333,49.8334666667,17.0328666667
801.00,12.6619333334,63.7578,40.0046666667,51.1031333333,12.3884666667,17.9998666667,41.8992,60.5563333333,49.8946,17.012
801.31,13.9733333333,64.5967666667,41.0396,52.1635333333,13.444,19.4801333333,42.8350666667,61.4296666667,50.6714,18.1612666667
801.62,14.6182,65.0351666667,41.6388,52.8873333333,14.1187333333,20.1648666667,43.4231333333,62.1286,51.142,18.6472666667
801.92,15.099,65.6419333334,42.1962,53.5876,14.8886,21.0516666667,43.8493333333,62.8026,52.1203333333,19.2321333333
802.23,15.2523333333,65.7271333333,42.4084,53.7687333333,14.8762,21.3451333333,44.2184666667,63.2590666667,52.5321333333,19.2384666667
802.54,16.4236,66.5252,43.1795333333,54.5238666667,15.8432,22.0239333333,45.2231333333,63.8888666667,53.601,20.3919333333
802.84,16.3439333333,67.0876666667,42.8342,54.6444666667,15.9102,21.876,45.2951333333,64.1452666667,53.9386,20.3731333333
803.15,15.5096,66.8732,42.5738666667,54.2915333333,15.4536,21.2792666667,44.7096,63.9347333333,53.5167333333,19.8368
803.46,15.5744666667,67.7432333333,43.1521333333,54.8705333333,15.7867333333,21.6562666667,45.5124666667,64.3426666667,54.0477333333,19.9741333333
803.76,15.2299333333,67.6929333333,43.045,54.5908666667,15.313,21.4340666667,45.3831333333,64.2244,53.9101333333,19.6777333333
804.07,16.1224,68.5146666667,43.7895333333,55.3292,16.2728,22.2239333333,46.1068,64.9870666667,54.8574,20.7257333333
804.38,16.1180666667,68.3591333333,43.5921333333,55.3623333333,15.9886,21.9927333333,45.616,64.9792,54.6582666667,20.5745333333
804.68,15.4878666667,68.0280333333,43.3908,55.0444,15.3782,21.2154,45.0128666667,65.0130666667,54.1731333333,20.0417333334
804.99,15.4319333333,68.3373,43.3724,55.171,15.453,21.2790666667,44.9490666667,65.1526666667,54.5236666667,20.3340666666
805.30,14.7093333333,67.8115333333,43.0478666667,54.4910666667,14.9740666667,20.9552666667,44.6364666667,64.5742,53.9874666667,19.969
805.60,14.575,67.5192,42.6480666667,53.9465333333,14.8015333333,20.8191333333,43.9618666667,63.8073333333,53.7712,19.9588
805.91,13.9968,67.2629333333,42.4054,53.8414666667,14.5308666667,20.5236,43.5769333333,63.7376666667,53.3385333333,19.4972
806.21,13.6819333333,66.7603666667,42.2326666667,53.7028,13.9995333333,20.4632,43.2216,63.4244,52.9014,19.0214666667
806.52,14.4905333333,66.9793333333,42.3352,54.2039333333,14.7666,21.2196666667,43.8780666667,63.779,53.3697333333,19.5100666667
806.83,14.3808,66.3942666667,41.8067333333,54.1032,14.3335333333,20.9635333333,43.1997333333,63.4720666667,53.1657333333,19.3819333333
807.13,14.528,67.0106666667,42.1226666667,54.9066666667,14.464,21.296,43.7546666667,64.1173333334,53.744,19.7066666667
807.44,13.9313333333,67.1193666667,42.162,55.391,14.0576666667,21.0480666667,43.808,64.5158,53.8216,19.38
807.74,13.8186666667,67.5677,42.1256,55.6598666667,14.2427333333,21.4950666666,44.1618,64.915,54.3095333333,19.7266666667
808.05,13.9623333334,68.5820333333,42.3556,56.0663333333,14.3224666667,21.921,44.7685333333,65.3574,55.2888,19.9999333333
808.35,13.2338666667,68.4782,41.8964666667,55.4052,13.5615333333,21.276,44.261,64.7408666667,54.7029333333,18.7943333333
808.66,14.3018,68.7687333333,42.4211333333,55.6422,14.1658666667,21.9544666667,44.5584666667,64.9956,54.8036666667,19.2738
808.97,13.7125333333,69.3027333333,42.5136666667,55.8472,13.5963333333,21.7371333333,45.1069333333,65.6574,54.9665333333,18.7156
809.27,13.7078,69.0608,42.3081333333,55.5064666667,13.4130666667,21.8539333333,45.0030666667,65.1872,54.9048,18.5451333333
809.58,13.9741333333,69.1559333333,42.5446,55.4961333333,13.7030666667,22.0272,45.1384666667,65.0586,55.3296,18.9155333333
809.88,14.1705333333,69.5535,42.9147333333,55.5968666667,13.7488,22.0154,45.3395333333,65.3334666667,55.4728666667,19.2496
810.19,14.4485333333,69.3529,43.0006,54.9969333334,13.8693333333,22.0518666667,45.5268,64.9168,55.3973333333,19.2976
810.49,14.7332666667,68.8528,42.9047333333,54.7456,13.8576,21.8439333333,45.0200666667,63.9716,55.0478,19.2846
810.80,15.0839333333,68.4445333333,42.4152666667,54.0043333333,13.7664666667,21.8540666667,44.3853333333,62.879,54.5288,19.073
811.10,14.9659333333,68.3332,42.4705333333,53.9540666667,13.1471333334,21.3840666667,44.1714,62.6133333333,54.2208666667,18.4421333333
811.41,14.7842666667,68.0800333333,42.4077333333,53.6586,13.0894,21.3508666667,44.0338,62.5953333333,53.7086,18.2050666666
811.71,15.8692666667,68.8702,43.2642666667,54.5762,13.7539333333,22.1278666667,45.0408666667,63.4839333333,54.7646,19.3912
812.02,15.5935333333,68.7748333333,42.8236666666,54.5235333333,13.4979333333,21.8232666667,44.8875333333,63.1846666667,55.0237333333,19.1706666667
812.32,16.1542666667,68.9152333333,43.3839333333,54.9209333333,14.3832666667,22.2580666667,44.8387333333,63.6874666667,55.3826666667,19.7407333333
812.63,16.8413333333,69.2182333333,44.1628,55.1698666667,15.1254666667,23.0632666667,45.0842,64.5185333333,55.7801333333,20.6609333333
812.93,17.425,69.6016666667,44.6908666667,55.4938666666,15.7043333333,23.6138,45.5959333333,64.9459333333,55.6087333333,21.1408666667
813.24,17.7237333333,70.2179,45.0406666667,55.87,15.5187333333,23.5576666667,46.1333333333,65.3854,56.0586666667,21.4114
813.54,18.3694,70.9928,45.8251333333,56.5616,15.8646,24.0038,46.4694,65.9828666667,57.0085333333,22.0380666667
813.85,18.3728666667,70.7278666667,45.5269333333,56.0803333333,15.8631333334,23.6758,46.5019333334,65.8828,56.9039333333,21.6864666667
814.15,18.4738,70.6839666667,46.1182,56.637,16.2472,24.017,47.0168,66.3561333333,56.9276666667,22.1274666667
814.46,18.5573333333,70.392,46.2253333333,56.4955333333,16.7524,24.2622666667,46.7918666667,66.7852,57.0488666667,22.7207333333
814.76,17.8282666667,69.4291,45.6238666667,55.8615333333,16.3037333333,23.5643333333,45.9801333333,66.3168,56.7788,22.2904
815.07,17.9149333334,68.4428666667,45.4376,55.2702,16.7438,23.8932,45.5083333333,65.2897333333,56.0424666667,22.5741333333
815.37,18.0148666667,68.7972333333,45.5737333333,55.5901333333,16.9028,23.828,45.8390666667,65.6644,56.0491333333,22.7934
815.68,17.9916666667,68.3028666667,44.8123333333,55.0400666667,16.3105333334,23.5546666667,45.5695333333,64.8508666667,55.7267333333,22.5602
815.98,17.4726666667,68.6298666667,44.2488,55.2612,15.7575333333,22.9078666667,45.4158,64.6164,55.4802666667,21.9601333333
816.29,17.5416,68.1448666666,43.8697333333,55.2810666667,15.6897333333,22.6117333333,45.0574666667,64.3039333333,55.4854,21.8647333333
816.59,17.1508666667,66.7101,42.7995333333,54.1898666667,15.481,22.4022,43.9479333333,63.11,54.5811333333,21.1607333334
816.89,15.6906,65.2579,41.1602666667,53.1858666667,14.3523333333,21.191,42.6518666667,62.0932666667,52.9159333333,19.7791333333
817.20,15.9513333333,65.9451666667,41.3577333333,53.8812666667,14.5816,21.5038,43.1172,63.111,53.2906666667,19.9512666667
817.50,16.0734,66.1486333333,41.4212,54.2185333333,14.4656666667,21.2466666667,43.2097333334,63.6314666667,53.5861333333,19.7410666667
817.81,16.1954666667,65.8427333333,40.9134666667,53.8247333333,14.4204,20.7805333333,43.1396666667,62.5036666667,53.0326666667,19.6472666667
818.11,16.8928,65.8582666667,40.8056666667,54.1447333333,14.4757333333,20.7450666667,43.2836666667,62.3675333333,52.6160666667,19.6578666667
818.41,16.7255333334,65.9925333333,40.5457333333,54.0878,14.3178,20.4441333333,43.1192,62.8464666667,52.3971333333,19.3470666667
818.72,15.9643333333,65.5786333333,40.184,53.6194666667,13.5939333333,19.7649333333,42.3552,62.6156,52.0868,18.6973333333
819.02,15.5172666667,65.5914666667,40.5172,53.8314666667,13.6303333333,19.6648666667,42.1505333333,62.6914,51.9588666667,18.8074666667
819.33,15.279,65.5179,40.8296,53.963,13.8502,19.5918,42.5624666667,62.9706666667,52.2042,18.7794666667
819.63,14.8166,65.9726,40.7796,53.8694666667,13.5044,19.2318666667,42.3692,63.2554,52.0593333333,18.6309333333
819.93,14.4006,65.9295666667,40.7307333333,53.7370666667,13.1474666667,18.7948666667,42.0704,63.0768666667,51.5513333333,18.359
820.24,14.536,65.6253333333,40.6586666667,53.208,13.1813333333,18.7626666667,41.8346666667,62.816,51.2933333333,18.4346666666
820.54,14.3542666667,65.4134666667,40.5698666667,53.0034,13.0865333333,18.5032666667,41.4921333333,62.4817333333,50.9592666667,18.3777333333
820.85,14.1237333333,64.9391333333,40.1688,52.5735333333,12.8115333333,18.1564666667,41.1702,62.1295333333,50.5361333334,18.0566666667
821.15,14.1587333333,64.7786333333,40.1597333333,52.458,12.6778,18.1561333333,41.0352,62.0836,50.3578666667,17.9065333333
821.45,14.1458666667,64.5395666667,40.0219333333,52.1254666667,12.7793333333,18.1103333333,40.9288,61.7324666667,50.1888,17.8986666667
821.76,13.9896,64.5355666667,39.9824666667,52.0692666667,12.646,17.8962666667,40.9622,61.8623333333,50.1650666667,17.7952666667
822.06,14.1258,64.4869666667,40.0816,52.0508666667,12.8222,17.9389333333,41.0374666667,61.9014666667,50.162,17.9312666667
822.36,14.1941333333,64.6125333333,40.1432666667,52.1654,12.8674666667,17.9302,41.1582,62.0697333333,50.2978666667,17.9314666667
822.67,14.1626666667,64.339,39.8651333333,51.8566666667,12.754,17.7282,40.8831333333,61.8085333333,50.0304,17.8090666667
822.97,14.2282666667,64.3139333333,40.0092666667,51.9256,12.8112666667,17.7762,41.0361333333,61.8650666667,50.1521333333,17.8796
823.27,14.3656,64.4991,40.1624666667,52.0802666667,12.9538,17.8262666667,41.2105333334,62.0997333333,50.3882,18.0168
823.58,14.5704,65.0707666667,40.489,52.5890666667,13.2076666666,18.0750666667,41.6592,62.5846666667,50.8283333333,18.2534
823.88,14.6810666666,65.0567666667,40.5202666667,52.5886,13.2286666667,18.1306,41.8034,62.6663333333,50.9174666667,18.3274666667
824.18,14.8905333333,65.3582,40.8279333333,52.8206666667,13.4961333333,18.3740666667,42.0623333333,62.8408666667,51.1604666667,18.6714666667
824.49,15.0344,65.9008,41.1744,53.2903333333,13.7988,18.5738,42.5507333333,63.3656,51.6604666667,18.9333333333
824.79,15.1887333333,66.3333333333,41.5063333333,53.6731333333,13.9066,18.76,42.8089333333,63.9185333333,52.0381333333,19.1384
825.09,15.3610666667,66.2083,41.6072,53.7122666667,14.0912,18.9564,42.7340666667,63.5576,52.0932666667,19.3155333333
825.39,15.3458666667,66.2295333333,41.5188666667,53.8248666667,13.9013333333,18.9130666667,42.7462666667,63.5226666667,52.1016666667,19.2342
825.70,15.4954666667,66.5051333333,41.6048666667,54.0244,13.9596,19.0727333333,42.882,63.7246,52.2056,19.3692
826.00,15.5669333333,66.4027,41.701,54.1518,13.9619333333,19.218,42.9332,63.6762666667,52.1810666667,19.5450666667
826.30,15.6074,66.3976666667,41.5924666666,54.1864,13.9778,19.256,42.9555333333,63.6462,52.1696,19.4205333334
826.61,15.6595333333,66.2185,41.5229333333,54.0901333333,13.9852666667,19.2828,42.9316,63.4951333333,52.1458,19.4550666667
826.91,15.7569333334,65.628,41.6056666667,53.7958666667,14.056,19.1565333333,42.6374,63.0324666667,51.8414666666,19.5353333333
827.21,15.8773333333,65.7564666667,41.9121333333,53.8878,14.1743333333,19.4455333333,42.833,63.3732,51.9944666667,19.6476666667
827.51,16.0885333333,65.9707333334,42.0374,54.19,14.339,19.5343333333,43.1150666667,63.746,52.2366666667,19.7454
827.82,16.1493333333,65.5732,41.9191333333,53.9648666667,14.4268666667,19.565,42.8530666667,63.3813333333,52.0112666667,19.8476666667
828.12,16.5061333333,65.9246333333,42.4217333333,54.5041333333,14.7656,19.9273333333,43.4109333333,63.6285333333,52.4398,20.2357333333
828.42,17.1346666667,66.4632666667,42.7797333333,55.2103333334,15.2380666667,20.4125333333,44.0199333333,64.1971333333,53.0648,20.6560666667
828.72,17.6027333333,67.0222666667,43.3572666667,55.9226,15.9107333333,21.005,44.5873333333,64.6655333333,53.6452666667,21.1340666667
829.02,18.0444666667,66.9524,43.5032,56.007,16.3304666667,21.2830666667,44.9396,64.6816,53.9014,21.4332
829.33,18.9732666667,68.5753333333,44.7452,57.4771333333,17.2351333333,22.2478,46.3953333333,66.1569333334,55.5518666667,22.3322
829.63,19.2522,68.3565333333,44.7544666667,57.6512,17.5216666667,22.3569333334,46.4766666667,66.0643333333,55.5528666667,22.7653333333
829.93,19.7927333333,69.0524333333,45.5277333334,58.8116,18.2174,23.1781333333,47.4454666667,66.7970666667,56.2863333333,23.3536
830.23,19.7668666667,69.3198666667,45.3214,59.2952,18.2180666667,23.46,47.9027333333,67.1681333333,56.6442666667,23.44
830.54,19.579,69.2806666667,45.084,59.5843333333,18.4066666667,23.2080666667,47.9243333333,66.7360666667,56.7758666667,23.4319333333
830.84,19.2452666667,68.4654666667,44.3196,58.5399333333,18.2478666666,23.1019333333,47.3224,65.73,56.2258,23.0633333333
831.14,19.4185333333,68.7355,44.3239333333,58.8315333333,17.8550666667,23.1724666667,47.7956,66.3617333333,56.3421333333,22.6645333333
831.44,19.0120666667,66.8367,42.9798,57.0094666667,17.3495333333,22.3050666667,46.4292,65.2253333333,55.093,22.089
831.74,18.1841333333,66.3554,42.6029333334,56.2089333333,16.7284,21.5997333333,45.6790666667,64.7633333333,54.3825333333,21.502
832.04,18.104,65.7307333333,41.9628,55.5922666667,16.4946666667,21.3802666667,45.0336,64.2217333333,53.7488,21.2512666667
832.35,17.7337333333,65.0066333333,41.7416,55.1146666667,16.2919333333,21.2079333333,44.3430666667,63.5715333333,52.9629333334,21.0978666667
832.65,16.9601333333,64.1096333333,40.8924,54.2706,15.5786666667,20.4523333333,43.142,62.6039333333,51.7971333333,20.3301333333
832.95,16.8262,64.3584333333,40.9000666667,54.3142666667,15.4490666666,20.4424,43.1352,62.6966,51.8099333333,20.3194
833.25,16.3298666667,63.3332666667,40.1586666667,53.2937333333,15.0296666666,19.9422666667,42.2006,61.7972,51.0428,19.8380666667
833.55,16.0284666667,63.4235,40.163,52.9864666667,14.915,19.7676,42.0223333333,61.7758,50.8394,19.5526
833.85,16.1210666667,63.6003333333,40.3649333333,53.2016,15.1208666667,19.929,42.1421333333,61.9361333333,50.8802666667,19.6450666667
834.16,16.2813333333,64.21,40.8716,53.8684666667,15.4838,20.3567333333,42.4903333333,62.4835333333,51.3207333333,19.9866
834.46,16.1635333333,63.8751666667,40.8648,53.6496666667,15.7765333333,20.3264,42.3592,62.2278,51.2469333334,20.0942666667
834.76,16.1944666667,64.5425,41.5021333333,54.5982666667,16.2328,20.8504,43.0946,62.6170666667,51.873,20.3555333333
835.06,16.1237333333,65.1056666667,41.8552666667,55.1371333333,16.4477333333,21.259,43.7732666667,63.2542,52.3725333333,20.6110666666
835.36,15.815,65.4554,42.3276,55.2854,16.5460666667,21.3632666667,44.2797333333,63.6277333333,52.8632,20.5967333333
835.66,16.0417333333,66.0884,42.9676666667,55.706,17.1428,21.7687333333,44.8553333333,64.0944,53.5970666667,20.8800666666
835.96,16.3154666667,66.7108333333,43.7078,56.1944666667,17.8041333333,22.3632666667,45.6151333333,64.6290666667,54.1986,21.1771333333
836.26,16.71,67.1903666667,44.4138,56.3525333333,18.6462,22.9220666666,46.2528,65.1135333333,54.9374,21.3486
836.57,17.7248,68.5304,45.6624666667,57.7078,19.8694,23.8864666667,47.8865333333,66.3546666667,56.0738666667,22.3944
836.87,18.2697333333,68.4866666667,45.997,58.1457333333,20.2606,24.2914,48.3658,66.586,56.5084666667,22.6728
837.17,19.3767333333,68.8642333333,46.5997333333,58.8006666667,21.0452666667,25.3267333333,49.4405333333,67.0083333333,57.3668666667,23.2964666667
