wavelength,Back_ThrCyam,Belly_ThrCyam,Breast_ThrCyam,Crissum_ThrCyam,Crown_ThrCyam,DorTail_ThrCyam,Patch10_ThrCyam,Patch11_ThrCyam,Rump_ThrCyam,Throat_ThrCyam,WingTip_ThrCyam
244.92,2.84546666667,3.14306666667,2.24973333333,3.8792,14.8759333333,5.95739086352,2.0926,2.0141,2.24984,4.73946666667,7.02656666667
245.30,2.47353333333,2.64626666667,1.7746,3.25086666667,15.0215333333,5.73127609934,1.46053333333,1.32713333333,1.73061333333,4.49153333333,6.66273333333
245.67,2.88273333333,2.96926666667,2.0036,2.86846666667,15.8414333333,5.73972437913,2.04693333333,1.58903333333,1.86521333333,4.77846666667,6.746
246.05,3.2116,3.59993333333,2.5996,3.13246666667,16.535,5.87188729779,2.5798,1.66826666667,2.13092,5.2714,7.32156666667
246.42,3.01926666667,3.279,2.86233333333,2.84406666667,16.6575,5.87561583504,2.838,1.42196666667,2.03264,4.98193333333,7.32193333333
246.79,3.77286666667,3.84933333333,3.82733333333,3.52726666667,17.1362333333,6.53396754386,3.7892,2.07226666667,3.15922666667,5.62373333333,7.96616666666
247.17,4.16366666667,3.98686666667,4.41586666667,3.95666666667,17.4993,7.01710902256,4.13826666666,2.0238,3.49230666667,6.13173333333,8.19326666667
247.54,4.52626666667,4.411,4.7996,4.34373333333,18.1018,7.2654106972,4.71826666667,2.3663,3.83513333333,6.55633333333,8.70396666667
247.92,4.7964,4.57793333333,5.1546,4.63833333333,18.6252,7.32477649806,4.9314,2.49123333333,3.99444,6.6854,9.07656666667
248.29,4.9024,4.8244,5.13213333333,4.90246666667,19.0536,7.43459342675,4.985,2.59826666667,4.34088,6.63,9.34749999999
248.67,5.19226666667,5.13733333333,5.412,4.94033333333,19.3476333333,7.59751289588,4.96806666667,2.59156666667,4.61010666667,6.7216,9.5512
249.04,5.22873333333,5.29826666667,5.61253333333,5.03,19.3319666667,7.65629688996,5.27033333333,2.68843333333,4.92286666667,6.73613333333,9.44063333333
249.42,5.21593333333,5.27413333333,5.61873333333,5.0316,19.5024666667,7.55953629528,5.541,2.74853333333,4.82286666667,6.68606666667,9.40556666667
249.79,5.33333333333,5.27153333333,5.96646666667,5.41053333333,19.9021333333,7.72899107997,5.64733333333,2.83126666667,4.96558666667,6.62566666667,9.57013333334
250.17,4.90893333333,4.62593333334,5.62173333333,4.9414,19.7607,7.33988300296,5.49113333333,2.5387,4.7586,5.9156,9.06396666667
250.54,5.16526666667,4.53926666667,5.3564,5.03766666667,20.1391666667,7.19706165413,5.68113333333,2.46363333333,4.92070666667,5.81446666667,9.05803333333
250.92,6.05553333333,5.30393333333,5.6706,6.0188,20.9930666667,7.95486160857,6.1778,2.87206666666,5.39206666667,6.2634,9.71579999999
251.29,7.39953333334,6.87693333334,6.8196,7.69926666667,22.6959,9.36897792206,7.93500000001,4.50606666667,6.84372,7.22746666667,10.9241333333
251.66,7.24073333333,6.3926,6.5296,7.20133333333,22.2015333333,9.1124755867,7.36459999999,4.1292,6.40296,6.79066666667,10.4664333333
252.04,7.50606666667,6.31366666666,6.61346666667,7.39926666667,22.3110333333,9.18281557302,7.41913333333,4.30233333333,6.46032,6.933,10.3063666667
252.41,7.1654,5.2664,6.26366666667,6.7896,22.0629,8.78019767602,7.25406666667,3.8695,5.89338666667,6.59153333333,9.82233333334
252.79,6.06493333333,4.2182,5.1346,5.96013333333,21.0633666667,7.67253296878,6.37986666667,2.8542,4.48128,5.68733333333,8.79676666667
253.16,6.27866666667,4.4656,5.37573333333,6.79386666667,21.7213333333,7.88769473684,6.73013333333,3.2135,4.72386666667,6.2292,9.53096666666
253.54,5.9872,4.0414,5.043,6.41633333333,21.2304666667,7.47462187287,5.81553333333,2.73606666667,4.33776,5.88706666667,9.25606666666
253.91,5.72273333333,3.95906666667,4.63953333333,6.25666666667,20.8379666667,6.97092377534,5.6568,2.64526666667,4.16969333333,5.94946666667,8.6573
254.28,6.56053333334,4.78793333333,5.26506666667,7.35613333333,21.5000333333,7.64509727728,6.2046,3.5038,4.94986666667,6.83326666667,9.10606666667
254.66,6.06906666667,4.74066666667,4.88193333333,7.1226,21.077,7.55815805423,5.62893333333,3.5104,4.62892,6.67446666666,8.59656666667
255.03,4.76893333333,3.9604,4.01826666667,6.147,20.2558,6.5070014468,5.17333333333,2.8507,3.68977333333,6.13046666667,7.78053333333
255.41,4.17733333333,3.5294,3.29933333333,5.75453333334,19.2667666667,5.82934966963,4.36473333333,2.32736666667,3.18326666667,5.8568,7.34866666667
255.78,3.22173333334,2.3918,1.85626666667,4.89066666667,18.5856666667,4.50596774892,3.08786666667,1.4725,1.92226666667,4.4712,5.81436666666
256.15,3.00453333333,2.66673333333,1.8934,5.0046,18.28,4.81781400091,3.0044,1.3422,1.86489333333,4.4534,5.52893333333
256.53,3.12126666667,3.14666666667,2.17126666667,5.09746666667,17.6081666667,4.60983102073,2.77346666667,1.11963333333,1.69292,4.73273333334,5.43273333333
256.90,3.88166666667,3.64153333333,3.00113333333,5.60233333333,18.4873666667,5.05142179312,3.3454,1.6927,2.51462666667,5.34606666667,6.2144
257.28,3.4456,3.43833333333,2.70406666667,4.39686666667,17.8876333333,4.66102314878,3.0038,0.838966666665,1.89818666667,4.49446666667,5.19096666667
257.65,3.83486666667,4.24126666667,3.1858,4.9558,18.4233333333,5.28423316245,3.86113333333,1.5209,2.83845333333,4.8706,5.9226
258.02,3.96653333334,4.62866666667,3.529,5.0548,19.3437,5.69822535885,4.03566666667,1.85653333333,3.18244,5.285,6.66949999999
258.40,4.4742,5.08293333333,3.85053333334,5.39466666667,19.8911,6.24962912964,4.42946666666,2.23943333333,3.5792,5.81033333333,7.48569999999
258.77,5.111,5.40833333333,4.4646,5.5894,20.6723333333,6.56369249259,4.95153333333,2.6612,4.1276,6.47726666667,8.15336666667
259.15,5.6894,5.85553333333,5.06006666667,5.93666666667,21.3519333334,7.27967238551,5.45753333333,3.21746666667,4.67209333333,7.09153333333,8.71373333333
259.52,5.12193333333,5.2572,4.47413333333,5.09346666667,21.0215333333,6.66098709273,4.91553333333,2.5272,4.1894,6.57413333333,8.24516666667
259.89,5.6208,5.8332,5.14293333333,5.54786666667,21.7282,7.3717752905,5.6508,3.03953333333,4.87784,7.15133333333,9.02393333333
260.27,5.728,5.87213333333,5.18993333333,5.55173333333,22.0309666667,7.40908928002,5.82093333333,3.07063333333,5.20133333334,7.10866666667,9.23123333333
260.64,6.01886666667,6.23073333334,5.43453333333,5.7314,22.4945333333,7.68806845523,6.25913333333,3.3886,5.51284,7.36813333333,9.56543333334
261.01,6.18686666667,6.5914,5.60673333333,5.8512,22.6387,8.07885362269,6.65706666667,3.62346666667,5.87585333333,7.5824,9.79296666667
261.39,6.26293333333,6.6572,5.6854,6.00413333333,22.7495,8.16523994075,6.78986666667,3.6394,6.01296,7.7552,9.97156666667
261.76,5.6904,6.0638,5.10406666667,5.33653333333,22.3963666667,7.65495904534,6.15553333333,3.03026666667,5.41252,7.27273333333,9.36443333333
262.13,5.71473333333,5.84193333333,5.07553333333,5.31266666667,22.1098666667,7.709756653,6.25773333333,3.04463333333,5.31130666667,7.28186666667,9.19603333333
262.51,5.38386666667,5.40606666667,4.83126666667,4.9092,21.6556,7.4154068011,6.10686666667,2.629,5.12196,6.9856,8.78933333333
262.88,5.26366666667,5.4016,4.777,5.02846666667,21.2469,7.42012233994,6.10686666667,2.51623333333,5.26596,6.82893333333,8.59903333333
263.25,4.74906666667,5.00906666667,4.2832,4.61906666667,20.7279,6.76161405786,5.6184,1.67556666667,4.82706666667,6.20073333333,8.08693333333
263.63,5.20426666667,5.17973333333,4.725,5.0868,20.9781666667,7.14280338345,5.95246666667,1.95406666667,5.25493333333,6.52486666667,8.40539999999
264.00,4.18186666667,4.589,3.84886666667,4.40926666667,19.8811333333,6.12040557074,5.017,0.927866666667,4.3098,5.44026666667,7.48616666667
264.37,3.83206666667,4.49173333333,3.2324,3.99546666666,19.1714333333,5.69552546138,4.50813333333,0.441499999999,3.74168,5.30386666667,7.15183333334
264.75,3.23973333333,3.88993333333,2.7438,3.43253333333,18.3277666667,5.22150096833,3.55913333333,-0.203766666666,3.12062666667,4.68313333333,6.5401
265.12,3.27646666667,4.05073333333,3.07606666667,3.5202,18.5079333333,5.2807020278,3.53626666667,0.154299999999,3.15317333333,4.4786,6.95923333334
265.49,3.24566666667,3.90966666667,2.95893333333,3.31473333333,18.7384,5.23444469127,3.5272,0.5471,3.14694666667,4.50453333333,7.30156666667
265.87,3.5616,4.08006666667,3.26926666667,3.4846,18.7015666667,5.61834722032,4.00306666666,0.723633333335,3.55650666667,4.8242,7.77269999999
266.24,3.70746666667,4.41153333333,3.50566666667,3.28913333334,18.673,5.61132752335,4.02753333334,0.664800000001,3.76652,4.79073333333,8.03036666667
266.61,3.5752,4.16966666667,3.53226666667,3.08646666667,18.7636,5.55337478925,3.80053333333,0.659033333333,3.49596,4.65366666667,8.01103333333
266.98,3.6358,4.2226,3.35673333333,3.07273333333,19.0271,5.73916918432,3.6684,0.630866666668,3.21781333333,4.6136,8.04943333333
267.36,3.50733333333,4.0768,3.32653333333,2.94253333333,19.1277333333,5.7259458077,3.71526666666,1.0397,3.39885333333,4.592,8.08596666666
267.73,3.75606666667,4.4662,3.6602,3.3116,19.3551333333,5.92877100706,4.035,1.50103333333,3.63937333333,5.08926666667,8.22453333333
268.10,4.48373333334,5.06826666667,4.34493333333,4.04613333333,19.8589666667,6.64578245614,4.74446666667,2.29653333333,4.46101333333,6.0946,8.77610000001
268.48,4.10446666667,4.80666666666,4.28,3.7952,19.7827,6.4457518797,4.6352,2.2529,4.41470666667,5.74293333333,8.59363333334
268.85,4.07386666667,4.83273333333,4.476,3.68833333333,19.8256666667,6.35109513557,4.72213333333,2.28723333334,4.55953333333,5.77646666667,8.56406666666
269.22,3.66853333333,4.56633333333,4.09913333333,3.21746666667,19.3438333333,5.76352185008,4.33466666667,1.66353333333,4.00806666666,5.43166666667,7.89783333333
269.59,3.53666666667,4.55733333333,4.10286666667,3.09,19.2245333333,5.73928958761,4.01106666667,1.5471,3.90349333333,5.1356,7.54190000001
269.97,4.25166666667,5.31453333333,4.81033333333,3.7946,19.9453,6.39516900205,4.6698,2.2489,4.44617333333,5.66626666667,7.91140000001
270.34,4.39953333333,5.37113333333,4.812,4.0602,20.0849666667,6.66723238779,4.76586666667,2.41556666667,4.61925333334,5.88,7.80800000001
270.71,4.48806666666,5.59606666666,4.73893333333,4.155,20.1010333333,6.69790054682,5.0048,2.60146666667,4.70613333333,6.004,7.88883333333
271.09,4.15833333333,5.41986666667,4.6608,3.97486666667,19.8771,6.45147148553,4.97586666667,2.48436666667,4.49649333333,5.88206666667,7.6845
271.46,3.90593333333,5.2294,4.518,3.90953333333,19.5659666667,6.34956779449,4.81666666667,2.2714,4.089,5.72033333333,7.29436666667
271.83,3.80386666667,5.20553333333,4.40466666667,3.8322,19.5856,6.38098553201,4.74886666667,2.15663333333,4.00569333333,5.34593333333,7.29713333333
272.20,3.63306666667,4.90533333333,4.0768,3.49093333333,19.5805333333,6.02055565049,4.4824,2.0176,3.72528,4.72853333333,7.0304
272.58,3.84986666667,5.0128,4.30013333333,3.60433333333,19.5413666667,6.13887608795,4.6682,2.08533333333,3.74344,5.0094,7.25659999999
272.95,3.7794,4.85873333333,3.9802,3.41846666667,19.4824666667,6.15606680337,4.7224,2.077,3.51916,4.8418,7.15346666667
273.32,3.56626666667,4.49446666667,3.72946666667,3.22293333333,19.3081,6.13838653452,4.54873333333,1.8547,3.44385333333,4.6406,7.0763
273.69,3.56946666667,4.3052,3.64466666667,3.04246666667,19.0229666667,5.80570516063,4.53106666667,1.5332,3.31762666667,4.5448,6.95233333333
274.06,3.3264,4.03046666667,3.24706666667,2.73973333333,18.5697,5.50085689223,4.23386666667,1.2025,3.13808,4.3272,6.93063333333
274.44,3.42686666667,4.08866666667,3.44073333333,2.94066666667,18.7075,5.56184555708,4.39513333333,1.201,3.28305333333,4.3776,7.23016666667
274.81,3.26113333333,3.93,3.1888,2.83433333333,18.6350666667,5.34748343586,4.03113333333,0.977866666667,3.12654666667,4.21553333333,6.98663333333
275.18,3.5786,4.18226666667,3.315,2.9894,18.7522666667,5.62577490317,4.08713333333,1.25873333333,3.46366666667,4.48593333333,7.19170000001
275.55,4.58886666667,4.9222,3.9444,3.70726666667,19.2353333333,6.35640126453,4.6186,1.81663333333,4.34077333333,5.21113333333,7.99999999999
275.93,4.6346,4.97766666667,3.95966666667,3.6168,18.9969333334,6.45230179995,4.60846666667,1.9351,4.23492,5.41013333333,8.17486666666
276.30,4.02966666667,4.41666666667,3.30106666667,3.06946666667,18.34,6.08221672363,4.1358,1.20476666667,3.60448,5.25133333333,7.82570000001
276.67,3.57053333333,4.01813333333,2.97853333334,2.8534,17.9567333333,5.82699524949,3.7412,0.9979,3.25552,5.01613333333,7.34389999999
277.04,3.572,4.25373333333,3.01526666667,3.06453333333,17.7727666667,5.82120506949,3.7916,1.1346,3.48329333333,5.25753333333,7.48869999999
277.41,4.16526666667,4.61066666667,3.26293333333,3.40393333334,18.0106333333,6.04168594213,4.173,1.67703333333,3.90482666667,5.79853333333,7.77839999999
277.79,4.11406666666,4.69186666667,3.17253333333,3.4098,17.9755666667,6.23487613352,4.09873333333,1.97676666667,3.92496,5.97773333333,7.76499999999
278.16,4.1494,4.76906666667,3.60673333333,3.55266666667,18.2543666667,6.3115036113,4.0146,2.47306666667,4.03768,6.09706666667,7.73679999999
278.53,3.9232,4.6366,3.56293333333,3.30493333333,17.8714333333,6.03579390522,3.87013333333,2.7698,3.91790666667,6.08986666667,7.56023333333
278.90,3.7264,4.45946666667,3.6206,3.18986666667,17.5642333333,5.98620226703,3.957,2.515,3.73705333334,5.96746666667,7.44710000001
279.27,2.85986666667,3.56066666667,2.8938,2.39033333333,16.7935333333,5.11587778537,3.26886666667,1.64963333333,2.89317333333,5.20446666667,6.79166666666
279.64,2.0672,2.9404,2.32813333333,1.7612,16.3642666667,4.47483154477,2.83833333333,1.17346666667,2.16474666667,4.4444,6.266
280.02,1.69773333333,2.48446666667,1.98606666667,1.4464,16.1103333333,3.9525271702,2.52966666667,0.781533333333,1.95078666667,3.93486666667,5.51613333333
280.39,2.28146666667,3.16273333333,2.65513333334,1.9332,16.4074333333,4.60790414673,3.0686,1.3893,2.49398666667,4.45413333333,5.64556666667
280.76,2.808,3.37993333333,2.56873333334,2.00426666667,16.6274333333,4.82429015721,3.2762,1.50943333333,2.70882666667,4.49086666667,5.75206666667
281.13,3.0764,3.31413333333,2.68833333333,2.0102,17.0809333333,4.86497501709,3.3316,1.6536,2.73716,4.4434,5.7507
281.50,2.4572,2.96166666667,2.3996,1.62906666667,16.6445666667,4.50517506266,2.65173333333,1.00543333333,2.10222666667,3.96726666667,5.1823
281.87,2.80626666666,3.216,2.80626666667,2.00966666667,16.8171333333,4.908028036,2.9218,1.16506666667,2.35134666667,4.12813333333,5.62226666667
282.25,3.13113333333,3.4114,2.85706666667,2.33793333333,16.8370666667,5.17044272044,3.35073333333,1.19123333333,2.48890666667,4.38593333333,5.79073333333
282.62,3.42793333333,3.56746666667,2.9222,2.65233333333,17.1103,5.50344424698,3.4714,1.2147,2.64553333333,4.35253333333,5.9887
282.99,3.91353333333,3.9254,3.2604,2.95893333333,17.5286666667,5.82443230804,3.81513333333,1.62573333333,3.06406666667,4.6652,6.36843333333
283.36,3.99353333333,3.9332,3.37373333333,3.13433333333,17.6024,5.99622936888,3.97646666667,1.78636666667,3.18862666667,4.72593333333,6.40416666667
283.73,4.2272,4.14086666667,3.5254,3.3446,17.7250333333,6.22469069264,4.16026666667,1.9953,3.50644,5.01526666667,6.5122
284.10,4.132,4.2452,3.5744,3.4612,17.8734,6.26713816359,4.31246666667,1.91096666666,3.55933333333,5.06933333333,6.7582
284.47,3.80513333333,3.86026666667,3.20313333333,3.25573333333,17.7875,5.91004748234,3.98893333333,1.48993333333,3.39665333333,4.7274,6.62466666667
284.85,3.41613333333,3.62486666667,3.1486,2.99333333333,17.5519,5.63726002506,3.7116,1.11703333333,3.17056,4.43506666667,6.50876666667
285.22,3.0568,3.471,2.893,2.8012,17.1814666667,5.42435697198,3.32966666667,0.7182,2.96392,4.24006666667,6.34166666667
285.59,3.26533333333,3.6198,3.06373333333,3.1292,17.3978,5.64484047619,3.84113333333,1.0981,3.38244,4.50926666667,6.71153333333
285.96,3.01726666667,3.2456,2.6638,2.99326666667,17.3048333333,5.33510380497,3.72886666667,0.934,3.22216,4.35873333333,6.44306666667
286.33,2.88206666667,3.116,2.648,2.94653333333,17.4390333333,5.12900464799,3.6818,0.887100000001,3.33390666667,4.3768,6.4565
286.70,2.67893333333,3.1446,2.4914,2.85946666667,17.4219333333,4.86748000684,3.5792,0.698266666667,3.25652,4.45553333333,6.29856666667
287.07,2.3738,3.13466666667,2.3978,2.77346666667,17.3881333333,4.7114926293,3.41473333333,0.602933333333,3.22178666667,4.38146666667,6.19646666667
287.44,2.74593333333,3.5244,2.73633333333,3.08453333333,17.7897666667,4.92281087947,3.76213333333,0.846766666667,3.53470666667,4.6584,6.45636666667
287.82,2.4994,3.37966666667,2.50193333333,2.8664,17.7218333334,4.76742900433,3.52533333333,0.541033333333,3.2274,4.38846666667,6.21203333333
288.19,2.48253333333,3.33206666667,2.441,2.83993333333,17.6984666667,4.74554720893,3.4422,0.5556,3.10196,4.42893333333,6.15743333333
288.56,2.85613333333,3.752,2.88286666667,3.38073333333,18.057,5.09900226703,3.94246666667,1.1156,3.34422666667,4.92366666667,6.60943333333
288.93,3.2524,4.07153333333,3.23766666667,3.93926666667,18.5308,5.48611613124,4.33153333333,1.62376666667,3.70081333333,5.4132,6.83703333333
289.30,3.61006666667,4.52566666667,3.6028,4.356,19.0082666667,5.9109874231,4.84813333334,2.01923333333,4.01965333333,5.76346666667,7.06163333333
289.67,3.43346666667,4.37606666667,3.31233333333,4.12853333333,18.9450333333,5.63780569606,4.38833333333,1.66713333333,3.78344,5.5312,6.71133333333
290.04,3.64866666667,4.78906666667,3.50513333333,4.30926666667,19.3146666667,5.82337674869,4.54906666667,1.85393333333,4.0396,5.73166666667,6.7693
290.41,3.82133333333,4.98933333333,3.7114,4.5002,19.6144333333,6.08925444293,4.71726666667,1.95546666666,4.12838666667,5.83553333333,6.7928
290.78,3.989,5.07626666667,3.833,4.5452,19.9056,6.2557557872,4.80446666667,2.1342,4.20852,5.82626666667,6.75996666667
291.15,4.17726666667,5.2084,3.8616,4.66013333333,20.1263666667,6.37528882433,4.88766666667,2.19496666667,4.30689333333,5.87813333333,6.7866
291.52,3.91633333333,5.05686666667,3.7504,4.452,20.1849,6.30534889496,4.62566666667,2.05493333333,4.15249333333,5.71,6.62083333333
291.89,3.71746666667,4.78993333333,3.67873333333,4.27953333333,20.1766,5.92182148553,4.36453333333,1.8048,4.00410666667,5.66633333333,6.44746666667
292.26,3.82113333333,4.80466666667,3.65593333333,4.28273333333,20.3738333333,5.93794658236,4.2512,1.6693,3.99164,5.58866666667,6.2929
292.64,3.76893333333,4.89513333333,3.54546666667,4.13986666667,20.6801333333,5.89658451811,4.0484,1.35476666667,4.03226666667,5.5402,6.07656666667
293.01,3.9822,5.2418,3.78706666667,4.47246666667,20.9982666667,6.13218181818,4.41293333333,1.57383333333,4.31156,5.6778,6.30106666667
293.38,4.28813333333,5.41246666667,4.07153333333,4.849,21.4466333333,6.20077033493,4.69726666667,1.7838,4.51590666667,6.0138,6.59896666667
293.75,4.65826666667,5.8086,4.44446666667,5.24566666667,22.1613333333,6.4385549214,5.14806666666,2.0192,4.70646666667,6.32573333333,7.02923333333
294.12,4.62606666667,5.8156,4.5186,5.28133333333,22.4741,6.2826875712,5.20593333333,1.9049,4.65932,6.37146666667,7.10573333333
