wavelength,Back_PyrRuff,Belly_PyrRuff,Breast_PyrRuff,Crissum_PyrRuff,Crown_PyrRuff,DorTail_PyrRuff,Patch10_PyrRuff,Rump_PyrRuff,Throat_PyrRuff,WingTip_PyrRuff
414.36,6.05486666667,13.9522666667,11.3279333333,9.71860000001,4.2388,7.80406666667,7.61173333334,6.9796,11.6882666667,9.13253333333
414.72,6.0464,13.9818666667,11.3385333333,9.7402,4.23853333333,7.8272,7.6236,6.99706666667,11.7163333333,9.15433333333
415.07,5.95506666667,13.9278666666,11.2833333333,9.69173333335,4.1666,7.76233333333,7.5698,6.9464,11.6761333333,9.10926666667
415.43,5.92446666667,13.9110666666,11.2781333333,9.70226666667,4.1712,7.76506666667,7.58486666667,6.95613333333,11.6496666667,9.07573333333
415.79,5.7628,13.7654,11.1414,9.58186666666,4.04346666667,7.6286,7.4544,6.81593333333,11.5278666667,8.9514
416.15,5.85526666667,13.8518666667,11.2488,9.68606666667,4.16426666667,7.72513333333,7.54226666667,6.91266666667,11.6515333333,9.05073333333
416.51,5.83726666667,13.8752,11.2686,9.69359999999,4.1578,7.74613333333,7.55566666667,6.8952,11.6372666667,9.0554
416.86,5.9044,13.9596,11.3186,9.78473333333,4.2162,7.81106666667,7.61966666667,6.9866,11.6995333333,9.10313333333
417.22,5.90553333333,13.9872666667,11.3222666667,9.80506666667,4.23793333333,7.8338,7.63586666667,7.009,11.7381333333,9.12066666667
417.58,5.92473333333,14.0113333333,11.3395333333,9.82686666667,4.2592,7.8782,7.65633333333,7.03246666667,11.7624666667,9.1302
417.94,5.8956,13.9794,11.315,9.81186666667,4.23,7.8274,7.63993333332,7.02693333333,11.7297333333,9.10473333333
418.29,5.86593333333,13.9599333333,11.3093333333,9.80946666665,4.22513333333,7.81113333333,7.64313333334,7.012,11.7249333333,9.09233333333
418.65,5.85073333334,13.9221333333,11.2845333333,9.76986666667,4.21966666667,7.77606666667,7.63726666666,6.97793333333,11.6864,9.06
419.01,5.86306666667,13.9536,11.3002666667,9.78713333333,4.25973333333,7.80053333333,7.67286666666,7.01666666667,11.6876666667,9.0884
419.37,5.82806666667,13.9242,11.2586,9.75779999999,4.22673333333,7.77913333333,7.64073333333,6.97946666667,11.6888666667,9.07426666667
419.73,5.7984,13.9062,11.2368,9.73873333333,4.20726666667,7.75733333333,7.62066666667,6.95893333333,11.6608,9.053
420.08,5.73426666667,13.8517333333,11.1821333333,9.68240000001,4.13653333333,7.70726666667,7.56953333334,6.8952,11.6069333333,8.99946666667
420.44,5.7606,13.8854,11.2044,9.7054,4.14773333333,7.72093333333,7.5936,6.9342,11.6426,9.00613333333
420.80,5.78086666667,13.9064,11.2469333333,9.71059999999,4.1886,7.75426666667,7.63373333334,6.95653333333,11.6796666667,9.04206666667
421.16,5.7834,13.8995333333,11.2373333333,9.68780000001,4.19413333333,7.7556,7.63553333333,6.94093333333,11.6837333333,9.0458
421.51,5.7498,13.8702666667,11.2036,9.64673333334,4.16453333333,7.712,7.61533333334,6.90593333333,11.6653333333,9.01693333333
421.87,5.75646666667,13.8979333333,11.2194666667,9.66773333331,4.198,7.73673333333,7.64420000001,6.913,11.6870666667,9.04273333333
422.23,5.78873333333,13.9041333333,11.2186,9.68100000001,4.21926666667,7.75493333333,7.65566666667,6.933,11.7086,9.06513333333
422.58,5.78206666667,13.9190666667,11.2198,9.68273333334,4.22106666667,7.76366666667,7.66359999999,6.93633333333,11.7262666667,9.07473333333
422.94,5.77913333333,13.9188666667,11.2062,9.67739999999,4.21526666667,7.75066666667,7.66233333333,6.9046,11.7469333333,9.0598
423.30,5.79966666667,13.9414,11.2322,9.68826666666,4.22573333333,7.76153333333,7.68993333334,6.917,11.7623333333,9.0756
423.66,5.8306,13.9835333333,11.2678666667,9.72199999999,4.25886666667,7.79133333333,7.72620000001,6.9428,11.7934,9.10806666667
424.01,5.83633333333,13.9943333333,11.2752,9.71286666667,4.2792,7.79513333333,7.73533333333,6.957,11.7977333333,9.12153333334
424.37,5.809,13.9722666667,11.2504,9.68786666669,4.2792,7.787,7.71866666667,6.93346666667,11.7687333333,9.12166666667
424.73,5.76653333333,13.9336,11.2086,9.67173333334,4.2462,7.75566666667,7.68639999999,6.898,11.7376,9.08806666666
425.08,5.7378,13.9147333333,11.1963333333,9.67126666666,4.2212,7.73473333333,7.66046666667,6.89546666667,11.7118666667,9.07806666667
425.44,5.6978,13.8992,11.1700666667,9.64746666669,4.18933333333,7.71013333333,7.63880000001,6.86193333333,11.6923333333,9.0532
425.80,5.71513333333,13.9111333333,11.1772666667,9.64539999999,4.1862,7.7142,7.6418,6.8672,11.6994,9.04993333333
426.16,5.70006666666,13.9348,11.205,9.64693333333,4.18413333333,7.72346666667,7.64553333334,6.85613333333,11.7024,9.0542
426.51,5.69293333333,13.9494,11.2204,9.66093333334,4.196,7.73106666667,7.65466666666,6.86006666667,11.7073333333,9.06486666667
426.87,5.6988,13.9451333334,11.2456,9.66019999999,4.20046666667,7.76386666667,7.66566666666,6.87913333333,11.7196,9.10613333333
427.23,5.70986666667,13.9552666667,11.2510666667,9.66259999999,4.21633333333,7.77566666667,7.67466666666,6.87613333333,11.7092,9.1174
427.58,5.70853333333,13.9654,11.2528,9.65399999998,4.2106,7.78486666667,7.67826666667,6.88893333333,11.7243333333,9.11346666667
427.94,5.7426,14.0036,11.2822,9.69506666666,4.24606666667,7.82746666667,7.73086666666,6.92853333333,11.7785333333,9.15173333333
428.30,5.74073333333,14.0152,11.2833333333,9.69620000001,4.22233333333,7.83333333333,7.73240000001,6.93273333333,11.8179333333,9.1508
428.65,5.73333333333,14.0203333334,11.2748,9.67959999999,4.19266666667,7.83406666667,7.73073333334,6.9184,11.8219333333,9.15306666667
429.01,5.75853333333,14.0482,11.2804,9.68340000001,4.22466666667,7.84113333334,7.77280000001,6.92606666667,11.8506666667,9.16293333333
429.37,5.8572,14.0975333333,11.3587333333,9.76626666669,4.30493333333,7.9118,7.86413333334,7.00453333333,11.9148,9.24306666667
429.72,5.8248,14.0892,11.3413333333,9.75040000002,4.2674,7.90413333333,7.84093333334,6.9742,11.9094,9.2382
430.08,5.8568,14.0987333333,11.3498666667,9.74093333335,4.2604,7.90673333333,7.87093333333,7.00806666667,11.9444,9.2462
430.44,5.8748,14.1234666667,11.3616666666,9.75153333334,4.27273333333,7.91833333333,7.89646666667,7.02413333333,11.9917333333,9.2558
430.79,5.84813333333,14.1396666667,11.3538666667,9.75386666665,4.2652,7.88106666667,7.87466666667,7.01993333333,11.9738,9.2218
431.15,5.8532,14.1722666667,11.3688,9.78219999999,4.26473333333,7.88286666667,7.89619999999,7.03413333333,12.0124,9.22613333333
431.50,5.8334,14.1622666667,11.3654666666,9.77499999999,4.23266666667,7.8684,7.88533333333,7.00586666667,12.027,9.22066666667
431.86,5.85426666667,14.166,11.3886666667,9.80073333333,4.23533333333,7.88826666667,7.88033333334,7.0038,12.0441333333,9.23446666667
432.22,5.90506666667,14.225,11.4414,9.86519999999,4.2944,7.9386,7.93166666667,7.0512,12.0959333333,9.28033333333
432.57,5.9588,14.2819333333,11.4962,9.91439999999,4.33586666667,7.97113333333,7.97613333333,7.1048,12.1414666667,9.31493333333
432.93,6.0142,14.3236,11.5553333333,9.954,4.36513333333,8.0212,8.02113333333,7.14406666667,12.2014666667,9.36706666667
433.29,6.01206666667,14.3606,11.5802666667,9.97786666667,4.38126666667,8.04626666667,8.02353333333,7.15493333333,12.2416666667,9.37933333333
433.64,6.0536,14.4061333333,11.618,10.0048666667,4.41373333333,8.0766,8.05813333334,7.20513333333,12.2913333333,9.40946666667
434.00,6.0316,14.4196666667,11.6264666667,10.0190666667,4.4344,8.0866,8.05013333333,7.20113333333,12.3084,9.39060000001
434.35,6.0394,14.4266666667,11.6388666667,10.0369333333,4.4286,8.0952,8.0552,7.22353333333,12.309,9.40420000001
434.71,6.07313333333,14.4422,11.6485333333,10.0700666666,4.42,8.11906666667,8.07593333333,7.23446666667,12.3394666667,9.41580000001
435.07,6.08813333334,14.4594666667,11.6755333333,10.0861333333,4.452,8.16106666667,8.08853333333,7.24826666667,12.3713333333,9.44726666666
435.42,6.12373333333,14.4742666667,11.7072666667,10.1234,4.47933333333,8.1798,8.10746666666,7.28366666667,12.401,9.47326666667
435.78,6.14066666667,14.5089333333,11.7236666667,10.1497333333,4.4898,8.16766666667,8.1424,7.31966666667,12.4339333333,9.483
436.13,6.10926666667,14.4946,11.7029333333,10.1328,4.46026666666,8.1458,8.11993333333,7.30453333333,12.424,9.45333333333
436.49,6.0738,14.4742666667,11.6768666666,10.1196666667,4.42746666666,8.11773333333,8.08340000001,7.26306666667,12.4058666667,9.42866666667
436.84,6.06793333333,14.4882,11.6715333333,10.1381333333,4.4282,8.103,8.08339999999,7.27673333333,12.4212666667,9.40613333334
437.20,6.05946666667,14.4941333333,11.662,10.1240666667,4.39866666667,8.0766,8.07179999999,7.2716,12.3984666667,9.39900000001
437.56,6.09466666667,14.5342,11.7150666667,10.1762,4.43406666667,8.10273333333,8.1192,7.29493333333,12.4478,9.43666666667
437.91,6.14053333333,14.5768,11.7555333334,10.219,4.44813333333,8.13006666667,8.16513333334,7.314,12.4769333333,9.48
438.27,6.11386666667,14.5784666667,11.7498666667,10.2014666667,4.43366666667,8.11413333333,8.15073333334,7.2898,12.4731333334,9.44706666666
438.62,6.0746,14.5513333333,11.7227333334,10.1631333333,4.42106666667,8.07626666667,8.13166666667,7.27126666667,12.4686,9.42413333334
438.98,6.091,14.5683333333,11.7512,10.1843333333,4.42646666667,8.07673333333,8.15326666666,7.2852,12.4856,9.4166
439.33,6.06606666667,14.5730666667,11.7248666667,10.1668666667,4.40846666667,8.0602,8.14873333334,7.25406666667,12.4818,9.40233333334
439.69,6.07846666667,14.6031333333,11.7492,10.1873333333,4.43306666667,8.09313333333,8.16366666667,7.2524,12.4890666666,9.42533333333
440.04,6.0972,14.6222666667,11.7641333333,10.1871333333,4.43193333333,8.0996,8.1858,7.25286666667,12.4974,9.44446666667
440.40,6.13626666667,14.6462666667,11.7976,10.2086,4.47706666667,8.137,8.22613333333,7.28346666667,12.5373333333,9.48366666666
440.75,6.11026666667,14.6472666667,11.8005333333,10.2005333333,4.45253333333,8.14426666667,8.21786666667,7.2692,12.5372666667,9.4832
441.11,6.14153333333,14.676,11.8343333333,10.2416666666,4.49086666667,8.18046666666,8.25340000001,7.29513333333,12.5731333333,9.51686666667
441.47,6.12933333333,14.6712,11.8266,10.2454666667,4.49826666667,8.18846666667,8.25293333333,7.2946,12.5796666667,9.51559999999
441.82,6.07593333333,14.6202666667,11.7728,10.1982666667,4.468,8.14546666667,8.21013333333,7.26046666667,12.537,9.47766666667
442.18,6.12233333333,14.6358666667,11.8021333333,10.2259333333,4.51113333333,8.1746,8.24073333333,7.28533333334,12.5649333333,9.52813333333
442.53,6.141,14.6633333333,11.8256,10.2506,4.51813333333,8.20786666667,8.26446666666,7.274,12.5751333333,9.54759999999
442.89,6.12566666667,14.6650666667,11.805,10.2432,4.51766666667,8.2112,8.25680000001,7.2694,12.5690666667,9.56939999999
443.24,6.1584,14.6814,11.8472,10.2751333333,4.57633333333,8.26253333334,8.30033333334,7.31253333333,12.6041333333,9.62106666667
443.60,6.12846666667,14.6658,11.8396666667,10.2442,4.56106666667,8.25906666667,8.28053333333,7.30006666667,12.5780666667,9.59966666666
443.95,6.14753333333,14.6696,11.8548666667,10.2787333333,4.61146666667,8.30053333333,8.31226666667,7.32646666667,12.6007333333,9.62679999999
444.31,6.1224,14.6565333333,11.8424666667,10.2653333333,4.59526666667,8.29373333333,8.31166666666,7.30826666667,12.5911333333,9.62679999999
444.66,6.11173333333,14.6304666666,11.8144666667,10.2460666667,4.59986666667,8.2828,8.29353333334,7.27726666667,12.5699333333,9.60326666667
445.02,6.0898,14.6121333333,11.7966,10.2307333333,4.59673333333,8.27273333333,8.27480000001,7.2596,12.5696666667,9.59086666668
445.37,6.0322,14.5412,11.7486,10.1717333333,4.53966666667,8.23086666667,8.21653333333,7.20053333333,12.5046666667,9.54333333334
445.72,6.06226666667,14.5699333333,11.7841333333,10.1999333333,4.5744,8.26153333333,8.24913333333,7.21833333333,12.5382666667,9.58513333333
446.08,6.04593333333,14.5561333333,11.7705333333,10.1886666667,4.56,8.25353333333,8.24013333333,7.196,12.5296,9.58253333335
446.43,6.05126666667,14.5575333333,11.7759333333,10.1863333333,4.58206666667,8.2666,8.2448,7.21166666667,12.5458666667,9.58899999999
446.79,6.0548,14.5602666667,11.7966666667,10.1930666667,4.5888,8.28266666667,8.25346666667,7.21366666667,12.5576666667,9.59953333333
447.14,6.0534,14.5628666667,11.7822,10.1884666667,4.58153333333,8.28073333333,8.25233333334,7.21066666667,12.5585333333,9.59920000001
447.50,6.0358,14.5315333333,11.7561333333,10.1679333333,4.56533333333,8.268,8.24579999999,7.18573333333,12.5461333333,9.5956
447.85,6.01226666667,14.5044666667,11.7273333333,10.1374,4.54726666667,8.2414,8.22680000001,7.162,12.5227333333,9.5804
448.21,6.00253333333,14.4934,11.7250666667,10.1193333333,4.5376,8.2382,8.21466666666,7.15733333333,12.5161333333,9.57346666667
448.56,6.00186666667,14.4862666667,11.7396666667,10.1074666667,4.54713333333,8.24966666667,8.22493333333,7.16653333333,12.5144,9.60673333333
448.92,6.01013333333,14.4880666667,11.7486666666,10.0996,4.54726666666,8.2694,8.25539999999,7.17746666667,12.507,9.63773333333
449.27,6.0316,14.5214666667,11.7558666667,10.0880666667,4.5608,8.2862,8.27380000001,7.19106666667,12.5285333333,9.66779999999
449.62,6.02913333333,14.5153333333,11.7542666667,10.0869333333,4.56193333333,8.3016,8.27413333334,7.20533333333,12.5261333333,9.67693333332
449.98,6.03546666667,14.5200666666,11.7686,10.0824,4.5792,8.32246666667,8.27960000001,7.2202,12.534,9.6936
450.33,6.06173333333,14.5222666667,11.7857333333,10.1059333333,4.5988,8.3544,8.3074,7.25113333333,12.5390666667,9.74599999999
450.69,6.04706666667,14.5132666667,11.7663333333,10.087,4.59006666667,8.35026666667,8.30166666667,7.2546,12.5246,9.73959999999
451.04,6.0498,14.5236,11.7976666667,10.0899333333,4.579,8.36773333334,8.30386666667,7.25326666667,12.5135333333,9.75153333333
451.40,6.0758,14.5526666667,11.8204,10.1085333333,4.60686666667,8.388,8.32913333333,7.27373333333,12.5378666667,9.77160000001
451.75,6.0626,14.5356666667,11.8209333333,10.0908666667,4.5794,8.37373333333,8.29573333334,7.23506666667,12.5205333333,9.76026666667
452.10,6.0992,14.5660666666,11.8564,10.1451333333,4.63153333333,8.42753333333,8.33540000001,7.27186666667,12.5584,9.80506666667
452.46,6.14433333333,14.6058666667,11.8813333333,10.1786,4.65806666667,8.4558,8.3736,7.28806666667,12.5897333333,9.83506666667
452.81,6.13153333333,14.595,11.8701333333,10.1706666667,4.64593333333,8.4404,8.34879999999,7.26613333333,12.5978,9.82006666667
453.17,6.1414,14.6046,11.878,10.2092,4.67373333333,8.4612,8.36066666667,7.26973333333,12.6232,9.84686666668
453.52,6.0898,14.5659333333,11.8436666667,10.1684,4.61026666667,8.4262,8.32613333333,7.2122,12.5739333333,9.80746666667
453.87,6.1012,14.589,11.8655333333,10.1922666667,4.6076,8.44266666667,8.34606666667,7.21213333333,12.5884666667,9.81086666666
454.23,6.12426666667,14.6189333333,11.9011333333,10.2052,4.62866666667,8.46246666667,8.35713333333,7.22306666667,12.6172666667,9.83113333333
454.58,6.14973333333,14.6185333333,11.9037333333,10.1978666667,4.63806666666,8.45126666667,8.35519999999,7.2064,12.6338,9.83379999999
454.93,6.18573333333,14.6673333333,11.9480666667,10.2384,4.70013333333,8.49493333333,8.39413333333,7.23313333334,12.6852,9.86513333333
455.29,6.21593333333,14.7039333333,11.9886666667,10.2812666667,4.71593333333,8.5264,8.41633333334,7.2526,12.7343333333,9.91546666666
455.64,6.24706666667,14.7673333333,12.0433333334,10.314,4.7418,8.56486666667,8.48040000001,7.30826666667,12.7906,9.95233333333
456.00,6.22506666667,14.7478666667,12.0210666667,10.292,4.69446666667,8.53353333333,8.46486666667,7.2688,12.7801333333,9.92173333335
456.35,6.22693333333,14.7555333333,12.0333333333,10.3073333333,4.67933333334,8.53513333333,8.47433333333,7.278,12.7982,9.90646666668
456.70,6.29273333333,14.8307333333,12.0976,10.3670666667,4.7364,8.592,8.55033333334,7.33453333333,12.8666,9.9452
457.06,6.32226666667,14.8624666667,12.1344,10.4047333333,4.75806666667,8.60553333333,8.59806666666,7.3702,12.917,9.9522
457.41,6.40706666666,14.9560666667,12.2116666667,10.4829333333,4.837,8.66346666667,8.67873333333,7.44286666667,13.0285333333,10.0068666667
457.76,6.4276,14.9915333333,12.2458666667,10.5243333333,4.8706,8.6768,8.71946666666,7.4794,13.0873333333,10.042
458.12,6.4194,15.0237333333,12.2785333333,10.5404666667,4.87486666667,8.67073333333,8.74333333333,7.471,13.1252,10.0396
458.47,6.409,15.0428666667,12.2934666667,10.564,4.8762,8.6726,8.74626666667,7.4598,13.1453333333,10.0362
458.82,6.42133333333,15.058,12.2957333333,10.5882666667,4.8766,8.67586666667,8.77013333334,7.47533333333,13.1826666667,10.0538
459.18,6.44426666667,15.0906,12.3320666667,10.6180666667,4.90626666667,8.6948,8.80833333333,7.512,13.233,10.0690666667
459.53,6.48866666667,15.1308,12.3853333333,10.6690666667,4.94566666667,8.7238,8.84566666667,7.5442,13.3018,10.1078
459.88,6.51586666666,15.1797333333,12.427,10.6979333333,4.97126666667,8.73646666667,8.86786666666,7.57646666667,13.3458,10.128
460.24,6.5122,15.1996666667,12.4411333333,10.7128,4.9852,8.73433333333,8.86800000001,7.57126666667,13.3734666667,10.1348666667
460.59,6.49553333333,15.1954,12.4507333333,10.7212666667,4.97526666667,8.72826666667,8.85180000001,7.5676,13.3962,10.1348
460.94,6.5374,15.2586666667,12.5079333333,10.761,5.01233333333,8.76266666667,8.87726666666,7.60573333333,13.4532,10.1766666667
461.29,6.55826666667,15.3039333333,12.5481333333,10.7968,5.0324,8.78313333333,8.89079999999,7.6292,13.4892666667,10.2102
461.65,6.5856,15.3421333333,12.5716,10.8174666667,5.03426666667,8.79493333333,8.89486666666,7.63993333333,13.528,10.2176666667
462.00,6.59693333333,15.3648,12.5803333333,10.8444666666,5.0414,8.798,8.90733333333,7.65093333333,13.5688666667,10.221
462.35,6.67613333333,15.4685333333,12.6710666667,10.918,5.1048,8.86706666667,9.00106666666,7.74013333333,13.6854666667,10.3034666667
462.71,6.70346666667,15.5128666667,12.7257333333,10.9473333333,5.12493333333,8.88413333334,9.01473333334,7.77073333333,13.7328,10.3218666667
463.06,6.70533333333,15.5344,12.7396666667,10.9528,5.12033333333,8.8758,9.0136,7.78693333333,13.7695333333,10.3292
463.41,6.72366666667,15.5681333333,12.7658666667,10.9849333333,5.1376,8.9008,9.02746666667,7.81113333333,13.8197333333,10.3468
463.76,6.73586666666,15.6111333333,12.8039333333,11.0276,5.15093333333,8.90553333333,9.0432,7.83886666667,13.8814666667,10.3712666667
464.12,6.79486666667,15.6839333333,12.8735333333,11.101,5.1842,8.95033333333,9.08986666667,7.9056,13.9703333333,10.4349333333
464.47,6.8074,15.7153333333,12.9046,11.1370666667,5.18613333333,8.94233333333,9.10659999999,7.9148,14.0133333333,10.4347333333
464.82,6.858,15.7802,12.9652666667,11.2076666667,5.22973333333,8.9774,9.1732,7.96906666666,14.0932666667,10.4711333333
465.17,6.87986666667,15.7954666666,12.9867333334,11.2402666667,5.23726666667,8.97506666667,9.18726666667,7.99793333333,14.1339333334,10.4662666667
465.53,6.90446666667,15.8547333333,13.0544666667,11.2992666667,5.27806666667,9.002,9.24506666667,8.0682,14.2139333333,10.5049333333
465.88,6.9468,15.8991333333,13.0962,11.3322666666,5.29626666667,9.02646666667,9.27533333334,8.1168,14.2661333333,10.5288666666
466.23,6.9472,15.9134666667,13.1033333333,11.3662666667,5.2804,9.00613333333,9.267,8.12686666666,14.2861333333,10.5148
466.58,6.9834,15.9762666667,13.1594666667,11.4182,5.3202,9.03706666667,9.30506666667,8.17926666667,14.347,10.5520666667
466.94,7.0556,16.1022,13.2532,11.5337333334,5.38053333333,9.11473333333,9.38973333333,8.23906666667,14.4524666667,10.6096666667
467.29,7.076,16.1673333333,13.2815333333,11.5676,5.3992,9.1294,9.41426666667,8.26313333333,14.4998,10.6383333333
467.64,7.143,16.2454,13.3331333333,11.6031333333,5.44813333333,9.18406666667,9.47006666668,8.30513333333,14.5611333333,10.6853333333
