wavelength,Back_ChlSpif,Belly_ChlSpif,Breast_ChlSpif,Crissum_ChlSpif,Crown_ChlSpif,DorTail_ChlSpif,Rump_ChlSpif,Throat_ChlSpif,WingTip_ChlSpif
426.16,4.50815555555,14.1067333333,10.3114666667,12.7876,4.851,5.4598,5.28413333333,11.5098,6.45833333333
426.51,4.50598888889,14.1035333333,10.3090666667,12.7819333333,4.85253333333,5.4428,5.29086666667,11.5132,6.4606
426.87,4.5128,14.1061333333,10.3226666667,12.7919333333,4.86213333333,5.44193333333,5.30006666667,11.5184666667,6.4682
427.23,4.52077777778,14.1135333333,10.3319333333,12.7908666667,4.85873333334,5.45886666667,5.31193333334,11.5342,6.4754
427.58,4.51582222222,14.1324,10.3344,12.7971333333,4.86033333333,5.4542,5.31846666667,11.5510666667,6.4698
427.94,4.50382222222,14.1218,10.3208,12.7918666667,4.85113333333,5.42213333333,5.30273333333,11.5584,6.44846666667
428.30,4.52392222222,14.1563333333,10.3589333333,12.8254,4.8684,5.45126666667,5.33426666667,11.5918666667,6.47826666667
428.65,4.5214,14.1414,10.3658,12.8314666667,4.8572,5.4656,5.33253333333,11.5870666667,6.47013333333
429.01,4.48766666667,14.1397333333,10.3427333333,12.8179333333,4.83446666667,5.44306666667,5.32226666667,11.5736666667,6.452
429.37,4.50295555556,14.149,10.3696666667,12.843,4.84866666667,5.446,5.343,11.6029333333,6.4704
429.72,4.50332222222,14.1672,10.3981333333,12.873,4.8372,5.42786666667,5.34766666667,11.6128666667,6.47066666667
430.08,4.52828888889,14.2009333333,10.4396666667,12.9036666667,4.87313333333,5.47053333333,5.38533333333,11.6449333333,6.47973333333
430.44,4.52118888889,14.2211333333,10.433,12.9078,4.8632,5.46953333333,5.3772,11.6419333333,6.47913333333
430.79,4.54543333333,14.2602,10.4631333333,12.9288,4.86833333333,5.50473333333,5.3924,11.6610666667,6.48853333333
431.15,4.56004444445,14.3058,10.4866666667,12.9878,4.87666666667,5.50333333333,5.40766666667,11.683,6.50713333333
431.50,4.55872222222,14.3394666667,10.4998,12.9991333333,4.88126666667,5.5002,5.42646666667,11.7078,6.51533333333
431.86,4.548,14.3686666667,10.5324,13.0252666667,4.893,5.5036,5.43413333333,11.7211333333,6.52693333333
432.22,4.555,14.3884666667,10.5498666667,13.0494666667,4.90046666667,5.51253333333,5.44373333333,11.7419333333,6.5204
432.57,4.56784444445,14.4092666667,10.5624666667,13.0477333333,4.9034,5.5014,5.448,11.7517333333,6.52953333333
432.93,4.54852222222,14.4043333333,10.5606666667,13.0348,4.8768,5.48233333334,5.43366666667,11.7469333333,6.51086666667
433.29,4.52821111111,14.409,10.5443333333,13.0286,4.85513333333,5.4778,5.41393333333,11.7385333333,6.48866666667
433.64,4.57024444444,14.4387333333,10.5735333333,13.0478,4.88853333333,5.51346666667,5.44453333334,11.7643333333,6.518
434.00,4.52426666667,14.4168666667,10.5456666667,13.0242666666,4.84606666667,5.47126666667,5.40133333333,11.7180666667,6.48206666667
434.35,4.51472222222,14.4218,10.5538,13.0409333333,4.84566666667,5.46713333333,5.3952,11.7271333333,6.4612
434.71,4.49516666667,14.4018666667,10.5434,13.0415333334,4.8386,5.44633333333,5.3952,11.7182,6.4476
435.07,4.51591111111,14.449,10.5673333333,13.0638,4.86086666667,5.47193333333,5.41946666667,11.7375333333,6.45873333333
435.42,4.50938888889,14.4252,10.5577333333,13.0564,4.8462,5.45593333333,5.392,11.7088,6.44253333333
435.78,4.48555555555,14.4198666667,10.5325333333,13.0394,4.81793333333,5.4412,5.36766666667,11.6946,6.42153333333
436.13,4.46581111111,14.4126,10.5064666667,13.0161333333,4.783,5.4004,5.33073333333,11.66,6.39966666667
436.49,4.47184444444,14.4529333333,10.5216666667,13.0412666667,4.79866666667,5.4142,5.3436,11.6671333333,6.4176
436.84,4.51053333333,14.4836666667,10.5556,13.1022666667,4.83193333333,5.44426666667,5.3668,11.6922,6.45766666667
437.20,4.53377777778,14.5218,10.5925333333,13.1348666667,4.87226666667,5.4664,5.39406666667,11.717,6.4976
437.56,4.51587777778,14.5284,10.5912666667,13.1350666667,4.8668,5.458,5.39753333333,11.7063333333,6.494
437.91,4.56003333333,14.5506,10.6230666667,13.1690666667,4.89873333333,5.48893333333,5.4324,11.7380666667,6.5344
438.27,4.58956666667,14.5732666667,10.6512,13.1794666667,4.91706666667,5.51606666667,5.46093333333,11.7468666667,6.57846666667
438.62,4.58297777778,14.5815333333,10.6466,13.1859333333,4.9058,5.50606666667,5.45126666667,11.7402666667,6.5788
438.98,4.56432222222,14.548,10.6506666667,13.1644666667,4.89026666667,5.48773333333,5.43753333333,11.7126666667,6.56566666667
439.33,4.58024444444,14.5603333333,10.684,13.1902666667,4.9118,5.52366666667,5.46213333333,11.7388,6.57293333333
439.69,4.60667777778,14.5718666667,10.7117333333,13.2059333333,4.92353333333,5.54313333333,5.4738,11.7539333333,6.58253333333
440.04,4.63494444445,14.5892666667,10.7422666667,13.2332666667,4.9544,5.56613333333,5.49866666666,11.7945333333,6.62253333333
440.40,4.64021111111,14.5843333333,10.7556,13.2273333334,4.95973333333,5.57926666667,5.48733333333,11.8046,6.61713333333
440.75,4.64894444445,14.5836,10.7617333333,13.2172666667,4.9694,5.5848,5.48546666667,11.8022666667,6.6162
441.11,4.64142222222,14.5607333333,10.7294,13.1792,4.9532,5.57213333333,5.4664,11.779,6.59726666667
441.47,4.6483,14.5584666667,10.7460666667,13.1856,4.96146666667,5.5814,5.46246666667,11.793,6.60746666667
441.82,4.63885555556,14.5474,10.7272666667,13.1629333333,4.95086666667,5.57573333333,5.445,11.7836,6.60553333333
442.18,4.65475555556,14.5368,10.7375333333,13.1705333333,4.96133333333,5.59666666667,5.45033333333,11.7935333333,6.61253333333
442.53,4.68708888889,14.5426,10.7581333333,13.1727333333,4.9894,5.63813333333,5.4638,11.8130666667,6.65646666667
442.89,4.69801111111,14.5142666666,10.7432,13.1591333333,4.9852,5.64766666667,5.46173333333,11.8184666667,6.67446666667
443.24,4.71695555556,14.5074,10.7202,13.1357333333,4.987,5.64986666667,5.45713333333,11.7985333333,6.68886666667
443.60,4.70795555555,14.4725333333,10.7008,13.1176666667,4.98786666667,5.64986666667,5.45266666667,11.7754,6.7006
443.95,4.68263333333,14.3869333333,10.6494,13.0456,4.942,5.6414,5.41613333333,11.7116666667,6.6788
444.31,4.65912222222,14.2980666667,10.6012666667,13.0064666667,4.9008,5.60526666667,5.39566666667,11.6524666667,6.66566666667
444.66,4.66168888889,14.2607333333,10.5842,12.9748666667,4.89893333333,5.61293333334,5.39906666667,11.6442666666,6.6872
445.02,4.64281111111,14.2002666667,10.565,12.9390666667,4.86953333333,5.59533333333,5.37686666667,11.6161333333,6.6834
445.37,4.64752222222,14.1595333333,10.5367333333,12.9277333333,4.867,5.60006666667,5.3688,11.5924666667,6.69093333333
445.72,4.66315555555,14.1286,10.5440666667,12.9205333333,4.8754,5.6134,5.37033333333,11.5980666667,6.70953333333
446.08,4.64995555555,14.0865333333,10.5168,12.8833333333,4.85006666667,5.59546666667,5.35386666667,11.5606,6.70513333333
446.43,4.64525555556,14.0524,10.5040666667,12.8603333333,4.84313333333,5.58726666667,5.3482,11.5397333333,6.69613333333
446.79,4.64304444444,14.0168,10.4778,12.8375333333,4.84126666667,5.58113333333,5.34153333333,11.509,6.69126666667
447.14,4.64252222222,13.9825333333,10.4584666667,12.8128,4.8358,5.57026666667,5.33,11.4939333333,6.6988
447.50,4.63906666667,13.9476666667,10.4490666667,12.7788,4.82453333333,5.5614,5.3164,11.4688666667,6.6924
447.85,4.63174444445,13.9424666667,10.4364666667,12.7793333333,4.83273333333,5.55653333333,5.30553333333,11.4621333333,6.6828
448.21,4.66625555555,13.9610666667,10.4638,12.7840666667,4.86766666667,5.5878,5.333,11.4871333333,6.70906666666
448.56,4.65364444444,13.9402666667,10.4660666667,12.7769333333,4.85933333333,5.58346666667,5.31626666667,11.4648666667,6.6964
448.92,4.66824444444,13.9482,10.4795333333,12.7888,4.87313333333,5.59453333333,5.31946666667,11.4645333333,6.69853333333
449.27,4.66058888889,13.9250666667,10.4756,12.7582666667,4.8568,5.5818,5.30653333333,11.4533333333,6.68273333333
449.62,4.65921111111,13.9159333333,10.4674666667,12.749,4.86146666667,5.58473333333,5.31013333333,11.438,6.68313333333
449.98,4.6647,13.9299333333,10.4742666667,12.77,4.87766666667,5.60013333333,5.31726666667,11.4553333333,6.69046666667
450.33,4.64834444444,13.9145333333,10.4606666667,12.7612,4.8672,5.59133333333,5.30446666667,11.4471333333,6.68233333333
450.69,4.63102222222,13.9084666667,10.4644666667,12.7458666667,4.85086666667,5.58533333333,5.279,11.4552666666,6.65833333333
451.04,4.59255555556,13.8826,10.449,12.7147333333,4.82153333333,5.56413333333,5.26013333333,11.4288666667,6.62506666667
451.40,4.60202222222,13.8994,10.46,12.732,4.83273333333,5.59173333333,5.28046666667,11.4558666667,6.63866666667
451.75,4.6095,13.9016666667,10.4638666667,12.7182666667,4.8246,5.59933333333,5.28366666667,11.4564,6.6502
452.10,4.58274444444,13.8836,10.4378,12.6922666667,4.79933333333,5.57893333333,5.2584,11.4323333333,6.62733333333
452.46,4.59213333333,13.8902666667,10.4296666667,12.6882,4.80413333333,5.5788,5.2712,11.4535333333,6.63273333333
452.81,4.61154444444,13.8987333333,10.4563333333,12.7063333333,4.81273333333,5.59653333333,5.28693333333,11.4758,6.64393333333
453.17,4.62202222222,13.9312666666,10.4698,12.7284,4.81926666667,5.6004,5.30473333333,11.4850666666,6.6534
453.52,4.64008888889,13.9694,10.5078666667,12.7479333333,4.8386,5.6176,5.32873333333,11.5161333333,6.6646
453.87,4.6658,13.9899333333,10.5349333333,12.7717333333,4.85726666667,5.63226666667,5.3472,11.5367333333,6.67353333333
454.23,4.67123333333,14.0106666667,10.5484666667,12.7812,4.8532,5.63886666667,5.35,11.551,6.66846666667
454.58,4.69466666667,14.0544,10.5735333333,12.8153333334,4.87793333333,5.66126666667,5.36846666667,11.5572,6.6894
454.93,4.74101111111,14.1109333333,10.6363333333,12.8888666667,4.9242,5.7012,5.4218,11.6180666667,6.72973333334
455.29,4.74136666667,14.1216,10.6352,12.8917333333,4.913,5.67513333333,5.40386666667,11.6101333333,6.71966666667
455.64,4.75247777778,14.1691333333,10.6896666666,12.9422666667,4.93626666667,5.6746,5.44866666667,11.6457333333,6.7336
456.00,4.77802222222,14.2056,10.7417333333,12.9981333333,4.95913333333,5.6912,5.48526666667,11.6866,6.7582
456.35,4.7808,14.2424666667,10.7726,13.0303333333,4.95773333333,5.6988,5.4876,11.6895333333,6.741
456.70,4.7979,14.2975333334,10.8008,13.0649333333,4.98293333333,5.7132,5.53753333333,11.7184,6.76726666667
457.06,4.82377777778,14.3440666667,10.8413333333,13.1100666667,5.0156,5.73893333333,5.56446666667,11.7588,6.78973333333
457.41,4.81515555556,14.3656,10.8471333333,13.1356666667,4.99926666667,5.73233333333,5.5626,11.7562666667,6.78053333333
457.76,4.77882222222,14.3690666667,10.8274,13.115,4.97566666667,5.69106666667,5.5418,11.7393333333,6.74346666666
458.12,4.79464444444,14.4300666667,10.8518666667,13.1482,4.99586666667,5.69973333333,5.5732,11.7550666667,6.76006666667
458.47,4.79656666667,14.4853333333,10.8805333333,13.1865333333,5.0102,5.69693333333,5.60293333333,11.788,6.76966666667
458.82,4.80381111111,14.5435333333,10.9058666667,13.2200666667,5.01673333333,5.70713333333,5.61153333334,11.8192666667,6.776
459.18,4.8389,14.6218,10.9632,13.2884666667,5.05166666667,5.73686666667,5.6586,11.8772,6.80966666667
459.53,4.86222222222,14.6820666667,10.9976666667,13.333,5.06906666667,5.7572,5.67466666667,11.9073333333,6.8194
459.88,4.86016666667,14.7338666666,11.0101333333,13.3529333333,5.06713333333,5.75586666667,5.67873333333,11.9098,6.81273333333
460.24,4.89558888889,14.8107333333,11.0651333333,13.4168666667,5.10786666666,5.779,5.72666666667,11.9700666667,6.84673333333
460.59,4.89213333333,14.8553333333,11.0833333334,13.4375333333,5.10986666667,5.7764,5.71493333333,11.9882666667,6.82813333333
460.94,4.88934444444,14.9172,11.1184,13.4748,5.11666666667,5.77753333333,5.734,12.0282,6.82313333333
461.29,4.88448888889,14.9840666667,11.1442,13.5103333333,5.12846666667,5.77686666667,5.741,12.0595333333,6.80473333333
461.65,4.92397777778,15.1039333334,11.2248,13.5957333333,5.1766,5.81893333333,5.7872,12.1342666667,6.8268
462.00,4.92783333333,15.1817333333,11.2774666667,13.6576,5.19393333333,5.81526666667,5.79713333333,12.1887333333,6.81066666667
462.35,4.96882222222,15.3014666667,11.3572,13.749,5.2382,5.84473333334,5.8468,12.275,6.83073333333
462.71,4.94878888889,15.3837333333,11.3993333333,13.8039333333,5.23646666667,5.8266,5.85586666667,12.2908,6.8008
463.06,4.97208888889,15.4908666667,11.4669333333,13.885,5.27806666667,5.83946666667,5.90093333333,12.3538666667,6.8142
463.41,4.98386666667,15.5954666667,11.53,13.9472666667,5.3034,5.8474,5.93213333334,12.4165333333,6.81206666667
463.76,5.00116666667,15.7160666667,11.6072666667,14.0428,5.3434,5.85626666667,5.9724,12.5002666667,6.80526666667
464.12,5.0167,15.8262,11.6742666667,14.1225333333,5.36653333333,5.8676,5.99573333333,12.5672666667,6.79593333333
464.47,5.06705555556,15.9840666667,11.7828,14.2612666667,5.42746666667,5.9106,6.07753333333,12.6598,6.83986666667
464.82,5.09337777778,16.0845333334,11.8274666667,14.3254,5.46026666667,5.92646666667,6.09906666667,12.7026666667,6.83553333333
465.17,5.12905555555,16.183,11.9104,14.4063333333,5.49033333333,5.93366666667,6.14826666667,12.7844666667,6.85433333333
465.53,5.14977777778,16.2992,11.9944666667,14.5022666667,5.5186,5.94786666667,6.19326666667,12.8473333333,6.88266666667
465.88,5.17422222222,16.3965333333,12.081,14.5732666667,5.55413333333,5.97006666667,6.2324,12.9107333333,6.9062
466.23,5.17281111111,16.4704,12.133,14.6262,5.554,5.97753333333,6.25026666667,12.9380666667,6.9034
466.58,5.22783333333,16.5693333333,12.2182,14.7061333333,5.61286666667,6.01753333333,6.31366666667,13.0283333334,6.9428
466.94,5.20668888889,16.6376666667,12.2416666667,14.7435333333,5.6088,5.99453333333,6.30506666667,13.0602666667,6.90233333333
467.29,5.21816666667,16.7118666667,12.2844,14.8123333333,5.63233333333,5.9924,6.32966666667,13.1021333333,6.8984
467.64,5.2235,16.7824,12.3224666667,14.8616666667,5.65013333333,6.00626666667,6.35153333333,13.1688,6.896
467.99,5.21705555556,16.8446666667,12.3522,14.9002666667,5.66,6.0082,6.38,13.1980666667,6.88806666667
468.35,5.19701111111,16.9094,12.3756,14.9306666667,5.64773333334,5.99433333333,6.37206666667,13.2376,6.86393333333
468.70,5.21606666667,17.0276666667,12.4507333333,15.0092666667,5.66453333333,6.0104,6.4146,13.2910666667,6.87406666667
469.05,5.23267777778,17.1277333333,12.5041333333,15.0794666667,5.68846666667,6.03846666667,6.4468,13.3191333333,6.89113333333
469.40,5.22197777778,17.1534666667,12.4888,15.0834,5.6606,5.997,6.4328,13.3476666667,6.86133333333
469.75,5.23656666667,17.2287333333,12.5118666667,15.1498,5.67506666667,5.99826666667,6.4674,13.3898,6.8576
470.11,5.21398888889,17.2506666667,12.5246666667,15.1567333333,5.68206666667,5.96953333334,6.44726666667,13.4033333333,6.8216
470.46,5.19841111111,17.2773333333,12.5269333333,15.1803333334,5.67073333333,5.9612,6.4272,13.4253333333,6.80033333334
470.81,5.19085555555,17.2916666667,12.5504666667,15.1952,5.6686,5.9652,6.428,13.4278,6.79866666667
471.16,5.19018888889,17.3206,12.577,15.2094666667,5.6758,5.96293333333,6.4368,13.4598,6.79146666667
471.51,5.24398888889,17.3843333333,12.6300666667,15.2652,5.71393333333,6.0142,6.47606666667,13.5026666667,6.856
471.87,5.21002222222,17.3767333333,12.6038,15.2282666667,5.68366666667,5.9682,6.43333333333,13.4833333333,6.83786666667
472.22,5.22861111111,17.3808,12.6208666667,15.2319333333,5.70153333333,5.9662,6.43793333333,13.4898,6.8524
472.57,5.20548888889,17.3533333333,12.5898666667,15.2104,5.68813333333,5.94733333333,6.4148,13.4821333333,6.84386666667
472.92,5.18118888889,17.3156,12.5478666667,15.1704,5.67546666667,5.92453333333,6.39126666667,13.4756,6.8314
473.27,5.1677,17.2929333333,12.5463333333,15.1592666667,5.68353333333,5.9312,6.37833333333,13.4458,6.8228
473.62,5.17725555555,17.258,12.551,15.1366,5.68586666667,5.9484,6.3702,13.4396666667,6.84253333333
473.98,5.17013333333,17.2423333333,12.5146666667,15.1062,5.65986666667,5.94606666667,6.35313333333,13.4172666667,6.84806666667
474.33,5.16933333333,17.2179333333,12.5092666667,15.0751333333,5.6472,5.93173333333,6.34326666667,13.3775333333,6.85353333333
474.68,5.1749,17.1993333333,12.4864666667,15.0523333333,5.64406666667,5.9312,6.34173333333,13.37,6.86506666667
475.03,5.18915555556,17.1524666667,12.462,15.0263333333,5.64666666667,5.9492,6.33466666667,13.3498,6.89366666667
475.38,5.15815555556,17.092,12.4162,14.9722666667,5.6182,5.89833333334,6.2882,13.2913333333,6.8752
475.73,5.20011111111,17.0603333334,12.4274666667,14.9831333333,5.63446666667,5.94413333333,6.303,13.2978,6.91973333333
476.08,5.20792222222,17.0062666667,12.3918,14.9663333333,5.63073333333,5.963,6.29613333333,13.2907333333,6.9446
476.44,5.20796666667,16.9198666667,12.3546,14.9324,5.60526666667,5.963,6.27686666666,13.2693333333,6.96013333333
476.79,5.21853333333,16.8819333333,12.3605333333,14.9060666667,5.6038,5.9734,6.26866666667,13.2510666667,6.9736
477.14,5.22374444444,16.8116666667,12.3291333333,14.865,5.58573333334,5.9644,6.26113333333,13.2210666667,6.9932
477.49,5.20778888889,16.7434666667,12.2685333333,14.8018,5.55153333333,5.95186666667,6.21933333333,13.1620666667,6.98553333333
477.84,5.22712222222,16.6830666667,12.2410666667,14.7736,5.55693333333,5.96073333333,6.222,13.1598666667,7.0014
478.19,5.19977777778,16.6013333333,12.1683333333,14.7152666667,5.51866666667,5.92433333333,6.17413333333,13.1132666666,6.98153333333
478.54,5.1747,16.5282666666,12.0984,14.6496666667,5.48166666667,5.91313333333,6.13953333333,13.0703333333,6.9718
478.89,5.15704444445,16.4656666667,12.0443333333,14.5864,5.44893333333,5.89133333333,6.1118,13.0204666667,6.9558
479.24,5.14774444445,16.3932666667,12.0122666667,14.5284,5.42926666667,5.88386666667,6.09206666667,12.9826666667,6.9468
479.60,5.13674444444,16.357,11.9786,14.4789333333,5.41053333333,5.86313333333,6.07053333333,12.9488,6.94033333333
479.95,5.10634444444,16.2853333333,11.9360666667,14.4000666667,5.37593333333,5.82933333333,6.0512,12.8892,6.92
480.30,5.10032222222,16.2152666667,11.9086,14.3341333333,5.366,5.82573333333,6.03686666667,12.8314,6.91073333333
480.65,5.10956666667,16.1674666667,11.8822,14.3062,5.37086666667,5.83126666667,6.05546666667,12.8071333333,6.9224
481.00,5.11871111111,16.1405333333,11.8712,14.2814666666,5.37706666666,5.85513333333,6.06726666667,12.7842666667,6.93313333333
481.35,5.1404,16.1581333333,11.9022666667,14.3244,5.40346666667,5.87766666667,6.10686666667,12.8026666667,6.9642
481.70,5.17926666667,16.1944666667,11.945,14.3694666667,5.43926666667,5.91373333333,6.15166666667,12.8226,7.002
482.05,5.22158888889,16.2459333333,12.0007333333,14.4244666667,5.48113333333,5.96986666667,6.21353333333,12.8654666667,7.04853333333
482.40,5.2505,16.2644666667,12.0426,14.4566666667,5.50226666667,5.99466666667,6.23926666667,12.8750666667,7.07433333333
482.75,5.26671111111,16.2824666667,12.0749333333,14.4898,5.51926666667,6.01553333333,6.26446666667,12.8861333333,7.09746666667
483.10,5.28233333333,16.2999333333,12.0986666667,14.5091333333,5.53473333333,6.038,6.2882,12.9027333333,7.11453333333
483.45,5.29018888889,16.3148,12.1186666667,14.5257333333,5.5422,6.05473333333,6.30873333333,12.9089333333,7.12146666667
483.80,5.30218888889,16.3342,12.1432666667,14.5523333333,5.55406666667,6.06646666667,6.32773333333,12.9223333333,7.13366666667
484.15,5.31223333333,16.36,12.1637333333,14.5715333333,5.56546666667,6.0762,6.34526666667,12.9417333333,7.1422
484.50,5.3257,16.3884666667,12.1959333333,14.6022666667,5.57653333333,6.0838,6.3612,12.9619333333,7.15193333333
484.85,5.33744444444,16.4256666667,12.2268666667,14.6336666667,5.5914,6.0902,6.3816,12.9904666667,7.15426666667
