wavelength,Back_TanNivf,Belly_TanNivf,Breast_TanNivf,Crissum_TanNivf,Crown_TanNivf,DorTail_TanNivf,Patch10_TanNivf,Patch11_TanNivf,Patch12_TanNivf,Rump_TanNivf,Throat_TanNivf,WingTip_TanNivf
374.00,4.58633333333,22.9435,10.4563333333,17.2941111111,7.57144444444,5.47122222222,8.46866666666,9.59,5.23488888889,13.6808888889,9.01166666667,6.53033333333
374.37,4.51705555556,22.9938888889,10.406,17.253,7.493,5.39244444445,8.39744444444,9.55955555555,5.12822222222,13.637,8.90933333332,6.45988888889
374.73,4.44011111111,23.0208333333,10.3954444444,17.254,7.43822222222,5.33111111111,8.35155555556,9.53655555555,5.08466666667,13.6528888889,8.86166666666,6.34744444444
375.09,4.44661111111,23.1447222222,10.4384444444,17.2662222222,7.46966666667,5.32533333333,8.28211111111,9.55533333332,5.11477777778,13.6891111111,8.86611111111,6.34266666667
375.45,4.41588888889,23.3146666667,10.4965555556,17.3516666666,7.44111111111,5.28611111111,8.25611111111,9.56866666666,5.12144444445,13.756,8.87866666666,6.29733333334
375.81,4.41088888889,23.3183333333,10.5333333333,17.4013333333,7.38966666667,5.257,8.25977777778,9.58644444443,5.09944444444,13.8741111111,8.90666666668,6.25833333333
376.18,4.36738888889,23.3267777778,10.4758888889,17.3647777778,7.29,5.15888888889,8.20877777778,9.57433333334,5.04766666666,13.8917777778,8.84677777778,6.22211111111
376.54,4.32633333334,23.3481111111,10.4881111111,17.396,7.28555555556,5.15911111111,8.17722222222,9.56855555556,4.99866666667,13.9352222222,8.82144444445,6.19811111111
376.90,4.34816666667,23.4598888889,10.5321111111,17.5136666667,7.31433333334,5.16388888889,8.24755555556,9.61266666667,5.02622222222,14.0323333333,8.876,6.21166666666
377.26,4.37544444444,23.5078333333,10.5548888889,17.6108888889,7.32622222222,5.174,8.275,9.64411111111,5.02922222222,14.0963333334,8.92255555557,6.20122222222
377.63,4.41805555556,23.608,10.6596666667,17.6795555556,7.37577777778,5.26511111111,8.33388888889,9.73544444444,5.05811111111,14.2164444444,8.96922222222,6.19211111111
377.99,4.41911111111,23.6755,10.6695555556,17.8122222222,7.411,5.26722222222,8.31144444445,9.80788888888,5.058,14.331,8.98866666668,6.17122222222
378.35,4.48483333333,23.7436666667,10.7383333333,17.8473333333,7.51566666667,5.30633333333,8.36066666667,9.88388888889,5.11344444444,14.4177777778,9.03722222223,6.19233333334
378.71,4.54361111111,23.8128333333,10.8647777778,17.93,7.57688888889,5.33444444444,8.40577777778,10.002,5.16688888889,14.5544444445,9.11600000001,6.29177777778
379.07,4.56427777778,23.8790555556,10.9452222222,18.0105555555,7.64111111111,5.32788888889,8.43644444444,10.0677777778,5.14777777778,14.6337777778,9.17133333334,6.32277777778
379.44,4.54161111111,23.8597777778,10.976,17.977,7.64322222222,5.30744444444,8.42033333333,10.0634444444,5.11266666667,14.6497777778,9.169,6.26533333333
379.80,4.62627777778,24.045,11.1181111111,18.1148888889,7.74766666667,5.411,8.53177777778,10.1666666667,5.23777777778,14.7532222222,9.26,6.32455555555
380.16,4.72722222222,24.2328333333,11.2717777778,18.3138888889,7.89988888889,5.51166666667,8.59777777778,10.2821111111,5.32466666666,14.8896666666,9.40455555556,6.41155555555
380.52,4.72338888889,24.3193333333,11.2788888889,18.3567777778,7.93988888889,5.49222222222,8.588,10.2738888889,5.28911111111,14.9491111111,9.44766666666,6.404
380.88,4.76233333333,24.4909444444,11.4315555556,18.4488888889,8.03377777778,5.55133333333,8.63966666667,10.3477777778,5.323,15.0811111111,9.55033333333,6.44333333333
381.24,4.75927777778,24.5277777778,11.4907777778,18.4543333333,8.06233333333,5.53944444445,8.59255555556,10.3506666667,5.307,15.1485555555,9.52622222222,6.414
381.61,4.81438888889,24.6612222222,11.5783333333,18.5951111111,8.14788888889,5.56644444444,8.646,10.4277777778,5.35522222222,15.2607777778,9.60977777777,6.44977777778
381.97,4.78366666667,24.7752777778,11.657,18.6715555556,8.19166666667,5.56222222222,8.64222222222,10.4263333333,5.317,15.3391111111,9.62911111112,6.44444444445
382.33,4.68027777778,24.8348333333,11.6644444445,18.7463333333,8.17144444444,5.49822222222,8.55744444444,10.3402222222,5.23322222222,15.3685555556,9.57677777777,6.38055555556
382.69,4.64161111111,24.8738888889,11.669,18.7317777778,8.18588888889,5.48488888889,8.51488888889,10.322,5.20111111111,15.3607777778,9.57111111111,6.33166666667
383.05,4.57861111111,24.9195555555,11.6882222222,18.7691111111,8.15433333333,5.48066666667,8.49266666667,10.3258888889,5.16688888889,15.3944444444,9.52711111111,6.28711111111
383.41,4.63083333333,25.0077222222,11.7885555556,18.9057777778,8.19422222222,5.52822222222,8.50811111111,10.4076666667,5.19966666667,15.554,9.587,6.32777777778
383.77,4.56055555556,24.9832222222,11.7741111111,18.8706666667,8.17955555555,5.44877777778,8.38933333333,10.3547777778,5.11377777778,15.5524444444,9.51799999999,6.27277777778
384.14,4.51188888889,24.9956666667,11.8127777778,18.8652222222,8.16677777778,5.39844444445,8.32522222222,10.3478888889,5.09066666667,15.6228888889,9.48144444444,6.24833333334
384.50,4.50605555555,25.0497222222,11.8818888889,18.9174444444,8.17655555555,5.37255555556,8.32066666667,10.3886666667,5.08877777778,15.6807777778,9.50222222222,6.24822222222
384.86,4.55266666667,25.0668888889,11.9314444445,18.8961111111,8.20855555556,5.38366666667,8.31033333333,10.4485555556,5.13733333333,15.7801111111,9.52788888888,6.27933333333
385.22,4.63116666666,25.2699444444,12.084,19.0582222222,8.31033333333,5.48566666667,8.42166666666,10.6043333333,5.22433333334,15.9568888889,9.6641111111,6.38333333333
385.58,4.64616666667,25.4073333333,12.1712222222,19.173,8.35755555555,5.51477777778,8.44355555556,10.6536666667,5.25966666667,16.089,9.71655555557,6.41888888889
385.94,4.70911111111,25.4706111111,12.2701111111,19.2308888889,8.42555555555,5.53888888889,8.478,10.6934444445,5.347,16.1757777778,9.76588888888,6.44233333334
386.30,4.7895,25.6386666667,12.4011111111,19.3483333333,8.54111111111,5.59555555556,8.57222222222,10.8324444444,5.42988888889,16.3753333333,9.88022222222,6.52233333333
386.66,4.79344444445,25.7361666667,12.4495555555,19.4214444445,8.58600000001,5.61233333333,8.56444444444,10.8386666667,5.43222222222,16.4761111111,9.87000000001,6.49688888889
387.03,4.81616666667,25.8546666667,12.5304444444,19.4576666667,8.64455555557,5.60744444444,8.57111111111,10.8621111111,5.43511111111,16.577,9.93477777778,6.49722222222
387.39,4.80627777778,25.9587777778,12.5928888889,19.5248888889,8.69988888888,5.56811111111,8.577,10.8721111111,5.42544444444,16.6367777778,9.95433333333,6.48477777778
387.75,4.86988888889,26.1105555556,12.751,19.6381111111,8.79488888889,5.62855555556,8.62744444444,10.9684444444,5.472,16.7874444445,10.0681111111,6.56566666667
388.11,4.86694444444,26.1561111111,12.7838888889,19.6551111111,8.81355555557,5.63888888889,8.617,10.9967777778,5.46455555555,16.8608888889,10.0628888889,6.53622222222
388.47,4.93133333333,26.3167777778,12.9173333333,19.796,8.92655555555,5.69155555555,8.666,11.0643333333,5.51277777778,17.0485555556,10.1383333333,6.57566666667
388.83,4.87316666667,26.3893888889,12.9607777778,19.8623333333,8.93888888889,5.65444444444,8.62588888889,11.0584444444,5.43444444445,17.1073333333,10.1208888889,6.53033333333
389.19,4.87383333333,26.4238888889,12.9804444445,19.9384444444,8.97355555557,5.61566666667,8.60788888889,11.0385555556,5.41944444445,17.1664444445,10.0952222222,6.52344444445
389.55,4.83955555556,26.4433333333,13.035,19.8961111111,8.97944444444,5.59355555556,8.54044444444,11.0284444444,5.38,17.1998888889,10.0578888889,6.46811111111
389.91,4.79261111111,26.5162222222,13.0885555556,19.976,9.00922222223,5.55822222222,8.51811111111,11.0596666666,5.32677777778,17.2901111111,10.0677777778,6.43877777778
390.27,4.7755,26.5873333333,13.1455555555,20.0183333333,9.04477777778,5.54155555556,8.49344444445,11.1001111111,5.29511111111,17.3884444445,10.0815555556,6.41355555556
390.63,4.848,26.7459444444,13.3233333333,20.1951111111,9.15211111112,5.60566666667,8.59722222222,11.2384444444,5.35755555556,17.57,10.222,6.50177777778
391.00,4.87338888889,26.8540555556,13.4252222222,20.3506666667,9.24300000001,5.64288888889,8.62777777778,11.3232222222,5.40111111111,17.7538888889,10.2752222222,6.56888888889
391.36,4.85988888889,26.9243333333,13.4913333333,20.4062222222,9.31211111112,5.67255555556,8.60333333333,11.3448888889,5.41922222222,17.8673333333,10.2875555556,6.58222222222
391.72,4.80622222222,26.9615555556,13.5404444444,20.4495555555,9.35400000001,5.65633333333,8.58944444444,11.3615555556,5.40011111111,17.9682222222,10.2853333333,6.53577777778
392.08,4.82838888889,27.1200555556,13.707,20.5923333333,9.4711111111,5.70711111111,8.64933333333,11.4383333333,5.437,18.1323333333,10.374,6.57677777778
392.44,4.80533333333,27.206,13.8084444445,20.6748888889,9.52144444445,5.70144444444,8.64644444444,11.5158888889,5.44344444444,18.2391111111,10.4194444445,6.62455555555
392.80,4.82616666666,27.3131666667,13.8853333333,20.7553333333,9.60666666668,5.70977777778,8.66166666667,11.5482222222,5.47722222222,18.3442222222,10.4433333333,6.66811111111
393.16,4.76611111111,27.4173888889,13.9497777778,20.7615555555,9.647,5.64322222222,8.60833333333,11.5618888889,5.425,18.434,10.4348888889,6.60722222222
393.52,4.77766666667,27.4513888889,13.9957777778,20.84,9.72066666665,5.62944444444,8.60233333333,11.5834444445,5.42888888889,18.5347777778,10.455,6.61833333333
393.88,4.82583333333,27.5443333333,14.0958888889,20.9054444444,9.79688888889,5.65477777778,8.60477777778,11.6588888889,5.44777777778,18.617,10.5013333333,6.66211111111
394.24,4.8475,27.5826666667,14.1973333333,20.9776666667,9.85355555554,5.66544444445,8.61,11.6867777778,5.47344444444,18.6925555556,10.5256666667,6.67877777778
394.60,4.79083333333,27.6033888889,14.2448888889,20.9608888889,9.87744444443,5.59755555556,8.54955555556,11.6352222222,5.40444444444,18.721,10.4593333333,6.63266666667
394.96,4.79144444445,27.6471666667,14.3264444445,20.9691111111,9.91555555554,5.57433333333,8.518,11.6413333334,5.39377777778,18.7453333333,10.4524444444,6.60955555555
395.32,4.82833333333,27.7558888889,14.419,21.0512222222,10.0081111111,5.55933333333,8.555,11.7026666666,5.40722222222,18.8583333333,10.497,6.64922222222
395.68,4.83922222222,27.8265,14.4894444444,21.0998888889,10.069,5.55133333333,8.56466666667,11.7291111111,5.40366666667,18.9592222222,10.5181111111,6.68211111111
396.04,4.79433333333,27.7741666667,14.4744444444,21.0696666667,10.0916666667,5.482,8.50822222222,11.6965555555,5.339,18.9623333333,10.4778888889,6.63633333334
396.40,4.83711111111,27.8148888889,14.5622222222,21.0924444445,10.1631111111,5.52577777778,8.50555555556,11.7143333333,5.36233333334,19.0617777778,10.5004444444,6.60511111111
396.76,4.84366666667,27.8978888889,14.6957777778,21.1805555556,10.2492222222,5.522,8.48666666667,11.7396666667,5.35522222222,19.1811111111,10.5486666667,6.59244444445
397.12,4.90872222222,27.999,14.8897777778,21.2955555555,10.3857777778,5.59411111111,8.51088888889,11.835,5.42233333333,19.324,10.6572222222,6.67622222222
397.48,4.91988888889,28.1744444445,15.0793333333,21.4254444445,10.4993333333,5.64077777778,8.57044444445,11.9433333333,5.47344444444,19.5305555555,10.7773333333,6.75011111111
397.84,4.89972222222,28.2575555555,15.1952222222,21.4822222222,10.5827777778,5.69744444445,8.61222222222,12.0042222222,5.48388888889,19.6846666667,10.819,6.738
398.20,4.86505555556,28.3448888889,15.2868888889,21.5457777778,10.6377777778,5.68577777778,8.57855555555,12.0182222222,5.464,19.7614444444,10.8354444445,6.73855555556
398.56,4.92277777778,28.4494444444,15.4311111111,21.6783333333,10.7682222222,5.72655555556,8.58755555556,12.1034444444,5.51577777778,19.9295555556,10.9245555555,6.78577777778
398.92,4.94038888889,28.534,15.5723333333,21.7852222222,10.8752222222,5.75111111111,8.61111111111,12.1522222222,5.528,20.1152222222,10.9893333334,6.80133333333
399.28,4.92955555556,28.4986666667,15.6876666667,21.7976666667,10.9006666667,5.75988888889,8.591,12.2027777778,5.52788888889,20.2005555555,11.0151111111,6.76622222222
399.64,4.92994444444,28.5808333333,15.7835555556,21.8322222222,10.9477777778,5.75688888889,8.562,12.2414444445,5.52055555555,20.2616666667,11.0451111111,6.72133333333
400.00,4.945,28.7130555556,15.9426666667,21.9103333333,11.0303333333,5.78055555556,8.57933333334,12.319,5.537,20.4198888889,11.1128888889,6.72055555556
400.36,4.87772222222,28.7186111111,15.9917777778,21.9126666667,11.0674444444,5.708,8.52277777778,12.3274444445,5.44288888889,20.4563333333,11.0796666667,6.67622222222
400.72,4.90061111111,28.7807777778,16.1308888889,22.0203333333,11.1786666667,5.73711111111,8.57877777778,12.4277777778,5.46188888889,20.6381111111,11.1382222222,6.69255555556
401.08,4.85422222222,28.8628888889,16.2021111111,22.1234444445,11.2137777778,5.74311111111,8.58466666667,12.4801111111,5.42966666667,20.7705555555,11.1602222222,6.659
401.44,4.86844444444,28.924,16.3007777778,22.1611111111,11.2984444444,5.74222222222,8.57711111111,12.5277777778,5.411,20.872,11.1971111111,6.63444444444
401.80,4.88183333333,28.9778888889,16.4116666666,22.2667777778,11.3873333333,5.72355555556,8.55611111111,12.565,5.41688888889,20.9945555556,11.2414444444,6.657
402.16,4.89583333333,29.0676111111,16.5482222222,22.3433333333,11.5145555556,5.72944444444,8.57622222222,12.6792222222,5.41022222222,21.1723333333,11.296,6.65777777778
402.52,4.87088888889,29.1251666667,16.6314444445,22.3532222222,11.5754444444,5.71566666667,8.56488888889,12.7225555555,5.39533333333,21.288,11.3013333333,6.61855555556
402.88,4.83216666667,29.1662222222,16.7253333333,22.3982222222,11.6587777778,5.68477777778,8.55822222222,12.767,5.36077777778,21.37,11.3142222222,6.59544444444
403.24,4.79477777778,29.2798333333,16.8316666667,22.4817777778,11.7618888889,5.66533333333,8.53522222222,12.8037777778,5.31922222222,21.5227777778,11.3285555556,6.56311111111
403.60,4.82766666667,29.3235555556,16.979,22.5923333333,11.898,5.70855555556,8.57633333333,12.8832222222,5.36488888889,21.6941111111,11.3788888889,6.59733333333
403.95,4.87605555555,29.4667222222,17.182,22.7468888889,12.0538888889,5.76255555556,8.63777777778,13.002,5.43655555556,21.926,11.4716666667,6.671
404.31,4.89533333333,29.5938888889,17.3293333334,22.8495555556,12.1635555556,5.79844444444,8.66944444444,13.0581111111,5.49622222222,22.0848888889,11.5357777778,6.69233333333
404.67,4.87077777778,29.6086666667,17.4181111111,22.8553333333,12.213,5.79022222222,8.638,13.0831111111,5.48122222222,22.1226666667,11.5353333333,6.66044444445
405.03,4.88894444444,29.5975555556,17.5211111111,22.8482222222,12.2647777778,5.75411111111,8.633,13.0881111111,5.476,22.1775555555,11.5288888889,6.65433333333
405.39,4.88983333333,29.6408333333,17.6241111111,22.9014444444,12.3314444445,5.744,8.63233333333,13.1108888889,5.47111111111,22.256,11.5231111111,6.63333333333
405.75,4.88794444444,29.6888888889,17.7342222222,22.9366666667,12.4058888889,5.73166666667,8.64966666667,13.1436666667,5.45366666667,22.3606666667,11.5586666667,6.65277777778
406.11,4.90877777778,29.7243888889,17.8594444444,22.9731111111,12.4801111111,5.76111111111,8.66633333333,13.1444444444,5.47311111111,22.4506666667,11.6081111111,6.66033333333
406.47,4.885,29.7725,17.9833333333,23.0364444444,12.5346666667,5.75077777778,8.67588888889,13.1556666666,5.46922222222,22.5372222222,11.6346666667,6.65966666667
406.83,4.87222222222,29.8115555555,18.0767777778,23.0603333333,12.554,5.72033333333,8.634,13.1663333334,5.46011111111,22.6144444445,11.6263333333,6.62988888889
407.19,4.84888888889,29.85,18.143,23.0965555556,12.5863333333,5.67855555555,8.58766666667,13.1598888889,5.42466666667,22.6578888889,11.6173333333,6.57611111111
407.55,4.78994444445,29.8752777778,18.2426666667,23.1061111111,12.6111111111,5.60488888889,8.49944444444,13.1507777778,5.37033333333,22.6851111111,11.5856666667,6.50922222222
407.90,4.75577777778,29.8781111111,18.2994444444,23.1037777778,12.6177777778,5.55033333333,8.46355555556,13.1394444444,5.334,22.714,11.5591111111,6.44522222222
408.26,4.76116666666,29.9252777778,18.4545555555,23.1696666666,12.7181111111,5.56422222222,8.48,13.2015555555,5.34611111111,22.8435555556,11.6097777778,6.45033333334
408.62,4.77761111111,30.0512222222,18.598,23.247,12.8417777778,5.58844444444,8.50044444444,13.2695555556,5.36411111111,22.9942222222,11.6585555556,6.497
408.98,4.77094444444,30.1332222222,18.7148888889,23.3237777778,12.9683333333,5.612,8.499,13.3387777778,5.38477777778,23.1194444444,11.7022222222,6.50311111111
409.34,4.78722222222,30.1647777778,18.8505555556,23.4003333333,13.0936666667,5.64422222222,8.54455555556,13.4215555556,5.40222222222,23.2604444444,11.7503333333,6.54877777778
409.70,4.74527777778,30.216,18.9325555556,23.4377777778,13.1587777778,5.59533333333,8.48988888889,13.4313333333,5.37888888889,23.3354444444,11.7346666667,6.488
410.06,4.75416666667,30.2586111111,19.067,23.5081111111,13.2588888889,5.62211111111,8.49555555555,13.4984444445,5.39544444444,23.4588888889,11.7787777778,6.49577777778
410.42,4.81433333333,30.3493888889,19.2303333333,23.6167777778,13.3827777778,5.69077777778,8.53577777778,13.6135555556,5.44288888889,23.5986666666,11.8645555556,6.54888888889
410.77,4.84611111111,30.4347222222,19.3715555556,23.7151111111,13.518,5.73444444444,8.56644444444,13.7062222222,5.48655555555,23.737,11.9338888889,6.56722222222
411.13,4.91177777778,30.5129444444,19.5671111111,23.8283333333,13.6787777778,5.80766666667,8.66366666667,13.8226666667,5.58388888889,23.9225555556,12.0388888889,6.67555555555
411.49,4.97144444444,30.634,19.7324444445,23.939,13.8196666667,5.87022222222,8.75011111111,13.9386666667,5.62777777778,24.1405555556,12.137,6.75411111111
411.85,4.9855,30.6732222222,19.8542222222,24.0158888889,13.9511111111,5.89288888889,8.76255555555,13.9918888889,5.62855555555,24.2317777778,12.1778888889,6.79722222222
412.21,5.00211111111,30.7347222222,19.9794444444,24.0618888889,14.0534444444,5.89844444444,8.78655555556,14.0538888889,5.62688888889,24.3567777778,12.2055555556,6.80344444444
412.57,4.998,30.7297222222,20.0877777778,24.1034444444,14.1385555556,5.89088888889,8.79977777778,14.1094444444,5.62666666667,24.4488888889,12.243,6.80355555556
412.92,5.02294444445,30.8009444444,20.2561111111,24.1675555556,14.265,5.91177777778,8.83177777778,14.183,5.63677777778,24.6157777778,12.2952222222,6.83488888889
