wavelength,Back_GeoConm,Belly_GeoConm,Breast_GeoConm,Crissum_GeoConm,Crown_GeoConm,DorTail_GeoConm,Patch10_GeoConm,Rump_GeoConm,Throat_GeoConm,WingTip_GeoConm
639.22,6.51353333333,7.1867,6.42453333333,8.79760000001,6.58006666667,9.65966666665,17.8480666667,10.1438,7.5248,12.0032
639.55,6.54293333333,7.18963333333,6.38813333333,8.83686666667,6.56466666667,9.63393333333,17.8478333333,10.1156666667,7.51386666667,12.0179333333
639.88,6.50733333333,7.12543333333,6.3732,8.75066666666,6.48653333333,9.58953333333,17.8559666667,10.0448,7.45193333334,11.9402
640.21,6.47666666667,7.1512,6.36273333333,8.74919999999,6.48033333333,9.58846666668,17.8616666667,10.0524,7.43146666667,11.9506666667
640.54,6.37746666667,7.04276666667,6.2688,8.67046666667,6.36713333333,9.49066666668,17.7840666667,9.9206,7.34733333334,11.8827333333
640.87,6.38333333333,7.07536666667,6.28873333333,8.701,6.35473333334,9.5192,17.7821333333,9.907,7.3902,11.8805333333
641.20,6.2668,6.9687,6.18233333333,8.67413333333,6.28386666667,9.40100000001,17.7331333333,9.80306666667,7.2584,11.8064666667
641.53,6.29946666667,6.9782,6.22133333333,8.704,6.32326666667,9.38093333333,17.7005333333,9.78100000001,7.3008,11.8249333333
641.87,6.30313333334,6.95176666667,6.18366666667,8.69553333333,6.30706666667,9.34559999999,17.6681,9.73246666667,7.3058,11.8036
642.20,6.32026666667,6.9899,6.19313333334,8.65646666667,6.3596,9.34719999999,17.6746666667,9.7204,7.27126666667,11.8151333333
642.53,6.32533333333,7.01126666667,6.21906666667,8.66753333333,6.36786666667,9.38086666667,17.7005666667,9.70886666668,7.2524,11.8221333334
642.86,6.40933333333,7.03806666667,6.29946666667,8.79360000001,6.43706666667,9.44480000001,17.7663333333,9.75913333334,7.33746666667,11.9096666667
643.19,6.3206,6.96933333333,6.242,8.65953333334,6.40053333333,9.38800000001,17.7365666667,9.7346,7.3014,11.8444666667
643.52,6.40113333333,7.02946666667,6.28186666667,8.7616,6.469,9.48026666667,17.7527333333,9.78566666665,7.37173333333,11.9094
643.85,6.40173333333,7.0165,6.29946666667,8.7826,6.4886,9.47753333334,17.7057,9.74326666668,7.36026666667,11.9442
644.18,6.6224,7.24113333333,6.55033333333,9.02553333333,6.6874,9.69686666667,17.8676,10.0236666667,7.55893333333,12.1470666667
644.51,6.70646666667,7.30846666667,6.6632,9.15313333333,6.79533333333,9.76860000001,17.9539666667,10.0908,7.66086666666,12.2606
644.84,6.71553333333,7.32313333333,6.64773333333,9.11760000001,6.78033333333,9.81719999999,17.9485333333,10.1004666667,7.6832,12.2938666667
645.17,6.65326666667,7.2815,6.55286666667,9.07953333333,6.69606666666,9.76793333333,17.9528,10.0235333333,7.63733333333,12.2803333333
645.50,6.59,7.22403333333,6.5098,9.01613333333,6.6286,9.71020000001,17.9255333333,9.94026666667,7.54853333333,12.2447333333
645.83,6.60113333333,7.24526666667,6.53513333333,9.05373333334,6.64486666666,9.76386666666,17.9461666667,9.97946666667,7.5586,12.2666666667
646.16,6.6548,7.32236666667,6.63146666666,9.13573333334,6.7224,9.82533333334,18.0635,10.0532666667,7.64126666667,12.3572666666
646.49,6.7152,7.41613333333,6.69906666666,9.14759999999,6.80913333333,9.86113333332,18.1266666667,10.1106,7.74106666667,12.4232
646.82,6.78773333333,7.5187,6.78686666667,9.27753333333,6.86233333333,9.97846666667,18.1782666667,10.1588,7.82879999999,12.5286
647.15,6.66233333333,7.42446666667,6.70466666667,9.13980000001,6.7668,9.83226666666,18.0114,10.0444,7.75033333334,12.4378
647.48,6.64406666667,7.4003,6.67373333333,9.12626666666,6.7292,9.79560000001,17.9733666667,10.0411333333,7.7722,12.3818666667
647.81,6.61393333333,7.3802,6.61033333333,9.07013333333,6.70666666667,9.82160000001,17.9833333334,9.95759999999,7.80266666667,12.387
648.14,6.60993333333,7.362,6.56993333333,9.00013333334,6.659,9.77533333333,17.9444333333,9.89646666667,7.79160000001,12.3302666667
648.47,6.75546666667,7.4988,6.7578,9.18,6.79486666667,9.91306666667,18.1015,10.0273333333,7.92986666667,12.4341333333
648.80,6.68333333333,7.41336666667,6.67306666667,9.1224,6.72166666667,9.81400000001,18.0560666667,9.93153333334,7.86300000001,12.3613333333
649.13,6.72326666667,7.41636666667,6.7156,9.14133333333,6.74973333333,9.88606666667,18.0796666667,9.96439999999,7.90706666667,12.3976
649.46,6.78446666667,7.4862,6.797,9.21393333334,6.82146666667,9.96413333333,18.0719,9.95853333333,7.96966666666,12.5052
649.79,6.74286666667,7.46383333333,6.73826666667,9.21680000001,6.7694,9.93793333333,18.0319,9.97199999999,7.95600000001,12.4706666667
650.11,6.68046666667,7.3814,6.666,9.17246666666,6.68386666667,9.85213333334,17.9198666667,9.88386666667,7.83500000001,12.3605333333
650.44,6.6246,7.32173333333,6.60213333333,9.07873333333,6.6254,9.75166666667,17.8499666667,9.78553333333,7.72046666666,12.2477333333
650.77,6.72306666666,7.41153333333,6.64193333333,9.17006666667,6.6784,9.86106666667,17.9488333333,9.85959999999,7.77886666667,12.3602666667
651.10,6.9562,7.64673333333,6.8702,9.33866666667,6.90053333333,10.0760666667,18.1857666667,10.0410666667,7.96799999999,12.6324666667
651.43,6.93746666667,7.61216666667,6.89526666666,9.33833333334,6.8968,10.0362,18.1405333333,10.0272,7.91506666667,12.5872
651.76,6.96213333333,7.66133333333,6.89553333334,9.34699999999,6.8914,10.0994666667,18.1513333333,10.0566666667,7.90893333334,12.6602666667
652.09,6.99733333333,7.70833333333,6.87066666667,9.36900000001,6.9278,10.1299333333,18.1623333333,10.079,7.94333333334,12.7408666667
652.42,6.97266666667,7.6872,6.8784,9.31353333333,6.854,10.1149333333,18.1033666667,10.0862666667,7.90560000001,12.7176
652.75,6.96586666667,7.7633,6.9154,9.34813333333,6.89786666667,10.1246666667,18.0962,10.1302,7.9204,12.7619333334
653.08,7.00906666667,7.77023333333,6.9568,9.38546666667,6.91986666667,10.1620666667,18.1483,10.1626,7.99460000001,12.783
653.41,7.07533333333,7.76646666667,7.01146666667,9.37806666667,6.97706666667,10.2002666667,18.1667666667,10.1644666667,8.01880000001,12.8006666667
653.74,7.06493333333,7.75416666667,6.9612,9.33439999999,6.95686666667,10.1983333333,18.2042,10.1628666667,8.01966666667,12.8052666667
654.06,7.05346666667,7.7131,6.9596,9.33939999999,6.96326666667,10.2024,18.1905,10.1622666667,8.04573333333,12.8676
654.39,7.04893333333,7.74706666667,6.97126666667,9.38633333333,6.99333333333,10.2358,18.2598,10.2121333333,8.06533333333,12.9009333333
654.72,6.91466666667,7.64776666667,6.81986666667,9.29186666667,6.89833333333,10.1646666667,18.0956,10.114,7.98946666667,12.7572666667
655.05,7.0384,7.80483333333,6.87993333333,9.39306666667,7.0264,10.2576,18.2312666667,10.2388666667,8.14406666666,12.8895333333
655.38,7.0854,7.83016666667,6.9258,9.43213333333,7.13206666667,10.2988,18.2620333333,10.3491333333,8.1956,12.8748
655.71,6.97046666667,7.7596,6.88933333333,9.35860000001,7.01833333333,10.1958666667,18.1859666667,10.2542,8.13933333333,12.7593333333
656.04,7.1928,7.96623333333,7.09093333333,9.55313333334,7.22706666667,10.4394666667,18.308,10.4632,8.32493333333,12.959
656.37,7.31126666667,8.04953333333,7.22413333333,9.66540000001,7.35333333334,10.6026,18.4160333334,10.5769333333,8.46239999999,13.0993333333
656.69,7.4134,8.1615,7.33153333333,9.78726666667,7.46366666667,10.7013333333,18.4996333333,10.7208666667,8.53666666668,13.2324666667
657.02,7.43333333333,8.2087,7.36066666667,9.85146666666,7.5132,10.7850666667,18.5095666667,10.7745333333,8.56926666666,13.3137333333
657.35,7.64553333334,8.4843,7.648,10.0968,7.75086666667,11.0248,18.6857,11.0092,8.73093333334,13.4978
657.68,7.71546666666,8.5485,7.73653333333,10.1624666667,7.81426666666,11.1058,18.7395666667,11.0946666667,8.7762,13.5687333333
658.01,7.77446666666,8.61986666667,7.8514,10.1986666667,7.88093333333,11.1907333333,18.8004333333,11.1407333333,8.83673333333,13.6085333333
658.34,7.79293333333,8.62196666667,7.90693333333,10.2281333333,7.8788,11.1875333333,18.8143333333,11.1707333333,8.81793333333,13.5946666667
658.66,7.67346666667,8.49073333333,7.8464,10.1449333333,7.75593333333,11.0886,18.7337666667,11.1108666667,8.69919999999,13.4568666667
658.99,7.56933333333,8.42776666667,7.78353333333,10.0959333333,7.68346666667,11.0257333333,18.6759333333,11.0503333333,8.60619999999,13.4079333333
659.32,7.587,8.4307,7.75746666667,10.0696666667,7.6778,11.0438666667,18.6426,11.0938666667,8.57853333333,13.4204
659.65,7.5678,8.44956666667,7.745,10.1128,7.72826666667,11.0573333334,18.6549333333,11.1036666667,8.6254,13.3868666667
659.98,7.62246666667,8.46976666667,7.76966666667,10.1477333333,7.7468,11.0314666667,18.6756666667,11.1809333333,8.63893333334,13.3798
660.31,7.59,8.47133333333,7.76326666667,10.1468666667,7.74446666667,11.0074666667,18.6713666667,11.1826,8.61340000001,13.3532
660.63,7.51913333333,8.4208,7.715,10.0974666667,7.6788,10.8900666667,18.6145,11.1230666667,8.55340000001,13.2344666667
660.96,7.28306666667,8.1705,7.49726666667,9.87966666667,7.44953333334,10.6926,18.3771666667,10.9553333333,8.36973333333,13.0875333333
661.29,7.35346666667,8.25876666667,7.54953333333,9.95266666666,7.53833333333,10.7653333333,18.4645666667,11.0503333333,8.43433333334,13.1339333333
661.62,7.33806666667,8.23986666667,7.56053333333,9.88573333334,7.5072,10.7068,18.3764333333,11.0711333333,8.40319999999,13.1196
661.94,7.40653333333,8.33673333333,7.6494,9.99966666667,7.623,10.8276666667,18.4786666667,11.2222,8.48273333333,13.2285333333
662.27,7.39813333333,8.3308,7.62373333333,9.99086666667,7.6442,10.8245333333,18.4393333333,11.2101333333,8.42773333333,13.2380666667
662.60,7.60833333333,8.52926666667,7.86173333333,10.1646,7.85793333333,11.0266666667,18.5904,11.4316,8.6632,13.4595333333
662.93,7.73366666667,8.59763333333,7.97753333333,10.2995333333,7.95593333333,11.1292666667,18.6932666667,11.5367333333,8.74546666667,13.5712666667
