wavelength,Back_SalFulm,Belly_SalFulm,Breast_SalFulm,Crissum_SalFulm,Crown_SalFulm,DorTail_SalFulm,Rump_SalFulm,Throat_SalFulm,WingTip_SalFulm
822.97,11.3257333333,12.8629768116,9.22073333333,11.5282666667,10.7678666667,14.0990666667,10.5316666667,10.0700666667,19.5195666667
823.27,11.4886666667,13.0191797102,9.38256666667,11.6533333333,11.0519333333,14.17,10.7180666667,10.1989333333,19.6727666667
823.58,11.3928,12.9966956522,9.37303333333,11.632,11.0618666667,14.1180333333,10.6796666667,10.1006333333,19.5406666667
823.88,11.1302,12.7582347826,9.25353333333,11.4530666667,10.8002666667,14.0449,10.5561333333,9.95686666666,19.4284
824.18,10.8756,12.3749739131,9.08026666667,11.2238,10.4026666667,13.8867,10.3378,9.72346666667,19.209
824.49,10.1892,11.8762289855,8.50513333333,10.6500666667,9.81679999999,13.2446333333,9.82813333332,9.15086666668,18.6398
824.79,10.1714666667,11.733884058,8.38756666667,10.6592,9.90413333334,13.1085,9.76873333335,9.16143333333,18.6596666667
825.09,9.8306,11.6538985507,8.30626666667,10.3512,9.71153333333,12.8910333333,9.80586666667,8.99326666666,18.7747333333
825.39,9.30406666665,11.3603739131,7.91973333333,9.88619999999,8.92613333334,12.5082,9.4852,8.68710000001,18.5000333333
825.70,9.21026666667,11.6282666667,8.1072,9.99393333332,8.87273333334,12.7044333333,9.70853333333,8.90893333333,18.2960333333
826.00,8.98659999999,11.2882956522,7.88646666667,10.031,8.60266666667,12.7121333333,9.34173333335,8.76783333334,17.8162333333
826.30,9.11566666667,11.5318,8.0808,10.1836,8.79006666667,12.8951333333,9.8582,8.89846666666,17.6636666667
826.61,9.37060000001,11.5954144928,8.04966666667,10.3063333333,8.96480000001,12.9773,9.99173333333,8.97943333333,17.7743333333
826.91,10.3603333333,12.4019652174,8.95416666667,11.0396,9.77960000001,13.6359666667,10.7884666667,9.83320000001,18.5669666666
827.21,10.8952,12.826057971,9.13126666666,11.3951333333,10.0799333333,13.7616333333,10.9445333333,10.1783333333,18.8877
827.51,11.0234666667,12.9134463768,9.16713333333,11.4462,10.4492666667,13.7332333333,11.1672,10.2275666667,18.9640333333
827.82,11.4820666667,13.2460985507,9.4665,11.4990666667,10.9002,13.8246666667,11.5621333333,10.7358333333,19.2578333333
828.12,10.7242,12.6441275362,8.7791,10.6093333333,9.92946666668,13.1302333333,10.7902666667,10.2938333333,18.3399333333
828.42,9.70286666667,11.2414550725,7.7006,9.70286666667,8.89346666667,12.1379666667,9.65613333333,9.54156666665,17.0152333333
828.72,9.52526666667,11.1113536232,7.6761,9.96013333333,9.03546666667,12.0767333333,9.40519999999,9.3605,16.8291
829.02,9.05233333333,10.247226087,7.04686666667,9.20646666667,8.57306666667,11.3140333333,8.6226,8.96140000001,16.3084666667
829.33,8.77953333334,10.1028028986,6.82756666667,8.68253333333,8.20273333334,11.2538,8.70060000001,8.71586666666,16.1809333333
829.63,7.64373333333,8.9086173913,5.83766666666,7.75373333334,7.0796,10.4472333333,7.34766666667,8.43493333333,15.4076666666
829.93,7.21626666667,8.32987246376,5.88543333333,7.41266666667,6.65893333333,10.4122333333,6.99633333333,8.51976666667,15.4926333333
830.23,5.766,7.18492753623,4.86543333333,6.29586666667,5.53646666667,9.92943333333,6.14566666667,7.72620000001,15.0772
830.54,5.5804,6.75329275362,4.76836666667,5.82953333333,5.37126666666,9.91523333335,5.95899999999,7.62319999999,15.3413333333
830.84,5.07306666667,6.00351884059,3.90243333333,4.76966666667,4.4878,9.01883333334,5.14906666667,7.08939999999,14.0651666667
831.14,3.368,4.48368695652,2.1626,3.80620000001,2.376,7.9353,3.17193333333,5.41533333334,12.6873666667
831.44,3.3968,5.38818260869,2.93593333333,4.47899999999,2.89013333333,8.90613333334,4.26026666667,5.68233333334,13.7363666667
831.74,4.38153333333,7.36833623189,3.5939,5.4464,3.74933333333,9.73936666667,5.33566666667,6.29496666667,14.9529333333
832.04,5.81966666667,8.27490434782,4.98756666667,5.82953333334,5.27139999999,11.161,6.6866,7.10016666666,15.6502
832.35,6.34253333333,9.44479130436,5.13426666667,6.17593333334,5.12026666667,11.8937,6.7222,6.56953333333,16.3240333333
832.65,7.0816,9.65190144927,5.23626666667,6.31346666667,5.49233333334,11.7570666667,6.94033333333,6.57826666667,16.1985333333
832.95,8.66659999999,11.4912869565,6.86743333333,7.70273333333,6.95573333333,13.0241,8.67473333333,8.02799999999,17.6546666667
833.25,8.89153333335,12.3476086957,6.75566666667,8.10540000001,7.14133333334,13.3409666667,9.09893333333,8.79483333335,18.0052
833.55,8.9568,12.0026985507,6.26976666667,7.87493333333,7.15119999999,12.6308,8.54933333333,8.2508,17.6678
833.85,9.31973333333,12.4623884058,6.49406666667,8.237,7.41786666667,13.0219333333,8.81906666666,8.51096666667,17.7901666667
834.16,10.2674666667,13.0529681159,7.47936666667,9.30966666667,7.92873333333,14.0404,9.52759999999,9.40536666667,18.5397666667
834.46,11.9651333333,14.2631797101,9.33536666667,10.8873333333,9.52560000001,15.3823333333,11.3198,11.2487666667,19.8966333333
834.76,12.562,14.3964463768,9.73846666667,11.1698666667,9.92166666667,15.5589,11.6471333333,11.4805333333,20.0098333334
835.06,13.6445333333,15.0231855073,10.6619333333,11.8502666667,10.7778666667,15.9847666667,12.6778,12.4992333333,21.0294
835.36,14.1534666667,15.2030985507,10.4838333333,12.1906666667,10.6555333333,15.2753,12.6393333333,12.8882,21.7173666667
835.66,14.6236666667,15.2244144928,11.0345333333,12.896,11.3535333333,15.5394,13.4297333333,14.0970666667,22.3137333334
835.96,14.7294,15.3814695652,11.5646,13.3647333333,11.5921333333,15.6471,13.7332666667,14.4393,22.6863333333
836.26,13.2384666667,12.8769652174,9.56023333334,11.5396,9.64213333333,13.3289666667,11.7206666667,12.4580333333,20.5390666667
836.57,14.6873333333,13.2478608696,10.4888,12.5906,10.2114666667,13.6012666667,12.3742666667,12.6186666667,20.8086666667
836.87,15.813,13.7415884058,11.3618333333,13.8314,10.9755333333,14.7712666667,13.8416,14.1058333334,21.1585
837.17,14.5130666667,11.7742753623,9.81073333333,12.7212,9.705,13.0272,12.699,12.4708333333,19.8943333333
837.47,12.9512,9.82448115943,8.41023333333,11.1768,8.5274,10.9672666667,10.9303333333,10.9734666667,19.0943
837.77,12.0710666667,9.09119130435,7.02826666667,9.69093333333,7.40306666667,9.78313333333,9.67800000001,9.94733333333,18.2840333333
838.07,12.0622,8.77802028985,7.34276666667,9.88506666665,7.65386666667,9.79040000001,9.79040000001,10.7234333333,18.8167333333
838.37,9.72106666667,5.62471884058,3.99413333333,6.85746666667,4.44933333334,7.51826666666,6.87200000001,7.68720000001,15.8664
838.67,8.74420000001,4.10173043478,3.16273333333,6.01553333333,3.64340000001,7.86033333333,6.09313333334,7.0311,14.2946333333
838.97,10.4306666667,5.86290434783,5.11710000001,7.51326666665,6.07706666668,10.2568333333,7.63406666667,8.15556666667,15.4724333333
839.27,13.5576,8.25305797101,7.06280000001,10.4482666667,8.54999999999,12.713,10.6128,11.7339333333,18.0418333333
839.57,15.4526666666,9.83349855073,8.30023333333,12.0531333333,10.5814,14.8198333333,12.5092666667,13.7601333333,20.3532
839.87,13.0538,6.83879710145,6.64466666666,9.83079999999,8.35933333333,13.7529,10.552,13.1421,18.8963333333
840.17,13.2012666666,7.25342318841,6.79156666667,8.63426666666,8.09100000001,14.0308333333,9.95586666668,13.6344,19.1190333333
840.47,13.9669333333,7.53422318841,7.66743333333,8.956,8.76886666666,15.061,10.6839333334,14.7299333333,19.7696
840.77,14.6723333333,8.81431884057,7.9986,9.74893333333,9.98606666667,15.9065333333,11.8549333333,16.3459666667,20.0976666667
841.07,14.7083333333,8.48018260869,7.6458,9.4582,10.2222666667,16.5208666667,11.7500666667,15.4583,20.2292333333
841.37,14.5233333333,9.01295072464,7.1397,9.27599999999,10.1363333333,16.8530666667,12.3440666667,14.9032666666,20.337
841.67,17.8662,13.1799478261,11.7435,14.0167333333,14.1701333333,21.4852666667,15.7601333333,18.9749666667,23.4729333333
841.97,19.1176666667,14.770457971,12.0027666667,14.9020666667,15.098,22.7172333333,16.6106,20.0561,24.6988
842.27,19.4941333333,14.6007304348,11.6398333333,14.7433333333,13.9156666667,22.2451333333,16.9349333333,20.82,25.3257
842.57,14.5529333333,10.4768869565,6.97573333333,9.13946666667,8.8888,18.8972333333,12.0969333333,16.5831333333,21.8880333333
842.87,14.1468666667,10.7445391304,7.81606666668,9.46053333332,9.33700000001,20.7781666667,13.1388666667,16.7551,22.9440666667
843.17,16.7914666667,13.371315942,9.19793333333,10.7308,12.0142666667,21.9341666667,15.1870666667,18.3957666667,24.8039333334
843.47,16.5926,13.6006637681,8.62943333334,11.7036666667,12.0186,21.6389666667,15.9073333333,17.8519333333,24.9537
843.77,18.1782666667,14.6561797101,8.87596666666,12.6162666667,12.8294,22.0447333333,17.2481333333,19.0794,26.1338666667
844.07,19.1366666667,16.6245710145,10.4016666667,13.6948666667,13.1929333333,22.7609,19.0561333333,19.4176333333,28.5444
844.37,16.0383333334,15.0428405797,8.59426666667,11.9700666667,10.8838,20.9903666667,16.8902666666,17.6890666666,25.9639333333
844.67,16.1622666667,13.7289681159,6.74360000001,10.6578666667,9.29813333334,19.1009,14.0570666667,16.7653333333,24.9561666667
844.97,12.3655333333,10.8050550725,4.10756666666,7.07526666668,6.06439999999,14.0645333333,11.0324,12.4301333333,21.7956666667
845.27,10.1341333333,9.4738521739,3.38929999999,5.54799999999,4.00446666667,11.9684666667,10.5144666667,9.60846666667,20.4586
845.57,6.59486666667,6.25944347826,0.119499999999,2.031,1.24259999999,8.38713333334,7.35960000001,5.63923333333,16.5710333333
845.87,7.85700000001,7.22956811594,2.6191,3.8094,3.16666666667,9.22623333334,8.73806666666,5.71430000001,16.8808666667
846.17,5.2398,4.44297391304,-1.3776,0.369,-1.353,4.059,4.3542,0.9348,13.5915
846.47,2.86833333333,3.71076521739,-2.00263333333,0.2584,-3.35926666667,3.88883333333,3.25579999999,-2.33843333333,13.6046333333
846.77,3.2404,3.84547536232,-0.85,1.1686,-2.94819999999,5.17936666667,4.01066666669,-0.823266666667,15.0597666667
847.07,-1.12026666667,-0.0307942029,-3.34696666667,-2.34986666667,-6.36613333334,2.55489999999,0.491866666654,-5.34156666667,10.3961333333
847.37,-6.43486666667,-6.63384927536,-9.27539999999,-7.01446666667,-12.6665333333,-0.68123333334,-5.47826666665,-11.3045,5.49279999999
847.67,-6.4466,-9.6239884058,-12.9245333333,-11.0692,-15.5346,-4.62253333333,-7.2642,-13.7422,5.04703333334
847.97,-6.73253333333,-9.81656521738,-11.6256,-11.6256666667,-15.5994,-2.2496,-5.12306666666,-13.3333,5.35300000001
848.26,-5.05379999999,-10.4645072464,-11.8278,-11.6846,-14.4086666667,-0.824299999992,-2.54479999998,-12.9928333333,7.38346666667
848.56,2.77479999999,-3.86063768118,-5.29740000001,-4.61273333333,-7.27940000001,6.82886666666,5.2972,-4.4325,14.6486
848.86,3.36766666665,-3.3736289855,-6.61513333333,-4.81099999999,-8.28179999999,8.83160000002,4.811,-5.79033333333,14.2096666667
849.16,7.2014,0.0883594203,-5.88253333333,-0.784333333346,-6.73806666666,12.6383333333,8.66313333334,-4.27813333333,19.4831333333
849.46,10.2906,3.76819710144,-3.77776666667,3.41879999999,-3.17953333333,16.4614333333,12.9573333333,0.358933333334,20.7180333333
849.76,10.8851333333,4.41980869565,-5.5367,2.03386666667,-4.40666666667,16.2712333333,14.8398666667,1.01696666667,20.7910666667
850.06,9.86519999999,3.31584927538,-4.8363,1.42593333333,-3.46820000001,15.5299,15.3757333333,-0.732300000006,21.0981666667
850.36,13.6667333333,9.54422028985,1.11099999999,7.22226666666,2.25913333335,19.4445666667,19.5185333333,6.87026666667,27.1851333333
850.65,17.3332666667,13.4908753623,4.99159999999,10.4274,6.35893333334,20.8719,22.4615333333,10.8718666667,29.4871
850.95,18.7908,15.6905449275,9.52623333333,15.915,9.05219999999,25.2288333333,25.9150666667,15.2125333333,31.0293
851.25,16.7464,14.2056695652,7.79903333333,16.0446666666,8.22960000001,23.3492333333,25.5184,14.4498,29.6171666667
851.55,15.8292,14.6355855072,7.25786666666,14.9426666667,6.53533333334,23.4646666667,25.8457333334,14.3678333333,29.9343
851.85,9.05726666668,8.73945507248,0.033699999994,6.12786666667,-1.85193333333,13.2323333333,18.4848,6.81830000001,22.2223
852.15,10.4444,11.7074811594,4.17469999999,9.14280000001,2.60319999999,14.9366333333,20.4127333333,10.4126,23.9364666667
852.45,6.1514,7.68588985508,1.7876,3.02746666667,-1.83573333333,9.61366666666,15.8132,7.26253333334,18.1643
852.74,6.16153333333,8.24783478261,4.41069999999,3.06386666665,-1.21206666667,10.9089666667,15.5556,8.26603333333,18.2828666667
853.04,4.32426666667,6.74379130435,4.0391,3.6036,-0.720733333321,9.69973333333,14.3844666667,8.85896666667,16.2613
853.34,1.982,5.64174202899,0.0450333333266,-6.66666653998e-05,-4.32433333333,6.32143333334,11.4115333333,6.23116666667,14.6997333333
853.64,-0.491533333339,4.75505217391,-2.79573333333,-3.93246666667,-7.8034,2.96486666667,9.98453333335,1.50539999999,13.2104333333
853.94,-2.4382,3.20191014491,-4.1666,-5.21613333333,-8.51853333333,0.956766666672,8.85813333333,-1.12646666667,10.6482333333
854.23,-2.05360000001,6.64348985506,-3.43753333333,-4.10700000001,-6.60726666667,0.818566666666,9.55353333332,-1.69636666667,11.7559333333
854.53,-5.32706666666,5.36300289856,-6.23600000001,-7.40026666667,-10.8452,-3.78003333333,5.48633333333,-7.83086666667,8.69230000001
854.83,-6.63573333333,1.82233043479,-6.8518,-9.321,-13.0554666667,-6.20373333334,0.277799999992,-10.4473666667,6.4044
855.13,-12.3333333333,-4.22028985509,-12.4666666667,-14.1333333333,-17.7333333333,-7.28333333332,-4.13333333332,-16.7833333333,1.98333333333
855.43,-12.8342,-6.95182898549,-14.5276333333,-16.4706,-20.5704,-7.34393333332,-4.5276,-19.7504666667,4.22453333333
855.72,-15.838,-10.1160144928,-19.2265,-19.4842666667,-23.6095333333,-10.3315,-10.6446,-24.8067333333,1.1603
856.02,-22.0191333333,-16.3279681159,-27.4855666667,-26.7810666667,-29.5999333333,-17.5048333333,-15.1238666667,-32.0762666667,-2.1525
856.32,-20.7843333333,-17.9726782609,-28.9413,-26.7058666667,-30.8235333333,-19.6274333333,-17.6078,-35.9215666667,-3.25496666666
856.62,-19.8106,-20.8827072464,-27.8787,-24.2424,-31.5529333333,-18.4089,-17.0834,-35.9660333333,-5.30293333333
856.91,-22.1009333333,-24.9537768116,-31.8384,-25.3736666667,-33.7777333333,-18.3031,-18.6667333333,-37.6565333333,-9.51513333333
857.21,-18.3850666667,-24.5639652174,-30.3726333333,-23.3126666667,-30.6418666667,-14.4720666667,-15.7350666667,-34.0786333333,-6.12833333333
857.51,-21.6344666667,-31.9140405797,-36.7741333333,-28.7312,-36.8602666667,-18.9892333333,-20.8604,-38.6882333333,-10.1936333333
857.81,-23.4394666667,-35.9291478261,-39.0869666666,-30.4883333333,-37.9618666667,-20.9130333333,-21.0616,-38.6412333333,-11.9108
858.10,-39.9020666667,-53.8895246377,-59.2401333333,-46.3726,-52.4508666667,-34.9263,-31.4706666667,-53.1127666667,-26.2746333333
858.40,-24.5833333333,-34.9981884058,-37.2916666667,-28.25,-33.9166666667,-21.1041666667,-15.4166666667,-33.3333333333,-10.9791666667
858.70,-26.8367333333,-37.1678434783,-40.0212,-30.743,-36.0934666667,-26.2844333333,-17.7494666667,-35.775,-16.2846
858.99,-19.8824,-32.9702057971,-31.1176666667,-22.3922,-28.2744666666,-20.9215,-8.74513333332,-26.2156666667,-9.49016666667
859.29,-14.1900666667,-27.5152927536,-23.7802,-16.9087333333,-23.4264,-15.8287333333,-4.2458,-18.8454666667,-5.73550000001
859.59,-14.6586666667,-28.3918086956,-24.4176333333,-18.5542666667,-26.5862666667,-15.0201333333,-3.85546666667,-18.6545666667,-9.31723333333
859.89,-19.0604,-34.2437333333,-29.15,-24.9217333333,-32.0358,-20.2463,-8.68006666668,-22.9307,-12.7742
860.18,-17.2000666667,-33.2309826087,-27.1554333333,-24.8888666667,-31.6001333333,-21.8444666667,-7.82206666666,-22.7112666667,-10.7110666666
860.48,-23.4761333333,-36.4182347826,-30.5474666667,-29.0476666667,-35.7618,-26.1428666667,-10.1429333333,-26.7619,-12.4761333333
860.78,-40.9194,-51.9639884058,-45.2298333333,-45.8046,-53.7931333334,-41.2642,-22.4713333333,-44.6263666667,-24.4252666667
861.07,-42.1264666667,-50.5922956522,-45.3736,-49.77,-55.5173333333,-43.3620333333,-24.5401333333,-47.0689,-22.2988
861.37,-29.6236666667,-35.2804869565,-33.8440666667,-36.3978,-40.8602666666,-33.1182666667,-15.2687333333,-37.4731,-9.81183333332
861.67,-45.8642,-50.3461710145,-56.3580666667,-53.1480666667,-58.7037333333,-51.1729666667,-32.4074,-54.5986666667,-23.7347333333
861.96,-47.9245333333,-50.2296463768,-56.5722666667,-52.8931333333,-60.2516,-51.3206666667,-32.6415333333,-53.9623666667,-22.8301666667
862.26,-60.3062666667,-58.5208492754,-68.8887666667,-64.9808,-70.8045333333,-62.7204,-40.0767333333,-62.8735333333,-27.1264333333
862.56,-93.9725333333,-92.1023536231,-106.3013,-100.4568,-105.936066667,-101.643666667,-70.2282666667,-97.3971666666,-53.5160666667
862.85,-114.761866667,-111.536353623,-126.1906,-118.761866667,-122.285666666,-119.047733333,-85.9046666667,-115.857233333,-58.5715
863.15,-74.3478666667,-67.684405797,-82.5362666667,-75.0724,-75.9421333333,-76.9204333333,-48.8406000001,-73.4783,-31.1956666667
863.45,-67.2274666667,-60.5662,-77.7881666667,-64.4236666667,-67.9751333333,-65.7946,-45.9811333333,-63.1463666667,-26.2304666667
863.74,-83.8709333333,-81.4710695653,-101.003566667,-82.4372666667,-89.1038000002,-85.5556333333,-64.6596,-85.1253666667,-41.1110333333
864.04,-66.0785333333,-71.7336376812,-86.4051666667,-69.6733333333,-71.7646666667,-70.0652,-53.6601333334,-67.3203333333,-32.2223666667
864.33,-77.1015333334,-89.9936492754,-103.804333333,-78.5507999999,-82.8986000001,-81.3407333334,-66.5216000001,-78.9492,-44.9639
864.63,-77.0922,-92.2540231883,-100.7446,-77.6596666668,-85.9574666667,-80.6028666667,-68.8652666666,-82.4113333333,-47.4114333333
864.93,-66.8816666667,-87.3492231883,-90.8243,-69.4623333334,-78.0645999999,-71.8279333333,-60.3583333334,-75.5197,-38.1719666667
865.22,-55.641,-77.8568173912,-80.3846333333,-58.782,-63.8462,-62.4359,-50.5770666666,-62.8525,-32.1474666667
865.52,-43.1832666667,-65.204426087,-70.0600333333,-48.3481333333,-55.0750666667,-52.0721,-40.1801333333,-52.8828333333,-22.5224
865.81,-44.4012,-65.5268289855,-71.8446,-46.8608,-56.0518,-51.9417,-42.589,-58.5112666667,-20.5822666667
866.11,-38.4126666667,-60.5023536232,-66.7618,-40.3173333333,-51.1111333333,-48.476,-39.111,-56.0318,-19.3332333333
866.41,-60.8428666667,-86.5334202899,-95.9770000001,-59.9233333333,-79.0805333334,-70.8046,-63.7548666666,-84.0995333334,-34.5594
866.70,-57.2444,-85.3641768116,-90.7554999999,-57.6888,-76.3556000001,-69.4666666667,-61.4220666667,-85.0665999999,-32.3111
867.00,-39.5294,-63.4851246376,-60.0784,-38.0392666667,-51.2157333333,-49.1764,-42.9803333333,-57.2549333334,-18.8627666667
867.29,-23.9862,-44.3806666667,-40.5499,-19.0379333333,-34.5703333333,-31.9243333333,-23.3676666667,-39.1064333333,-1.51199999999
867.59,-11.5596666667,-27.6133507246,-25.4129333333,-6.54419999999,-20.367,-17.2783333333,-8.318,-22.0489666667,8.74616666667
867.88,-8.1346,-25.1056869565,-25.1988333334,-2.87460000001,-21.1622,-17.9205,-7.4618,-13.4863333333,8.71553333333
868.18,-11.1494,-27.7459739131,-22.816,-2.87346666667,-22.5288,-18.9653666667,-10.9769333333,-11.5517333333,4.91376666666
