wavelength,Back_HemTrif,Belly_HemTrif,Breast_HemTrif,Crissum_HemTrif,Crown_HemTrif,DorTail_HemTrif,Patch10_HemTrif,Patch11_HemTrif,Rump_HemTrif,Throat_HemTrif,WingTip_HemTrif
625.28,13.2836,46.3292,39.3042666667,31.3782,13.0776,15.1175333333,42.8218,8.04933333333,12.5275333334,40.8712666667,14.5156666667
625.61,13.253,46.3294,39.2995333333,31.4048,13.0434666667,15.0710666666,42.7912,7.9998,12.4964,40.8648666667,14.4586666667
625.95,13.2329333333,46.2445333333,39.2355333333,31.3162,12.9670666667,15.0479333333,42.7141333333,7.93686666667,12.4484666667,40.7826666667,14.4086666667
626.28,13.1748,46.1814666667,39.1882,31.2714,12.9293333333,15.0310666667,42.6428,7.8922,12.3891333333,40.7407333333,14.3349333333
626.61,13.1560666667,46.2359333334,39.2497333333,31.2705333333,12.9542666667,15.0658,42.6894666667,7.89273333333,12.3878666667,40.792,14.3269333333
626.94,13.2308,46.3195333333,39.2960666667,31.3582,13.0430666667,15.1310666667,42.7149333333,7.98693333333,12.4798,40.8727333333,14.43
627.28,13.2309333333,46.3070666667,39.3173333333,31.3744,13.0386666667,15.1303333333,42.7344,7.96093333333,12.4862666667,40.8966,14.4158
627.61,13.2045333333,46.2566666667,39.2474666667,31.3624666667,13.0493333333,15.1354,42.6685333333,7.9766,12.4992,40.8638,14.3942
627.94,13.1975333333,46.3146,39.3009333333,31.347,13.0887333333,15.172,42.7104666667,7.99646666667,12.5347333333,40.8877333333,14.4194
628.27,13.1770666667,46.2757333334,39.2759333333,31.3171333333,13.1083333334,15.1494666667,42.6766,7.94226666667,12.5094666667,40.8598,14.4054666667
628.61,13.2480666667,46.4008,39.3769333333,31.3901333333,13.1665333334,15.2334,42.7994666667,8.0082,12.5743333333,41.0052,14.4661333333
628.94,13.2879333333,46.409,39.4443333333,31.4089333333,13.2414666667,15.2954666667,42.8372,8.07706666667,12.6419333333,41.0029333333,14.5056666667
629.27,13.2380666667,46.3742666667,39.4374,31.3614,13.2027333333,15.3048,42.807,8.03393333333,12.6224666667,41.0094666667,14.4894666667
629.60,13.2258,46.3734666667,39.4466666666,31.3492666667,13.2002666667,15.2838666667,42.7618666667,8.02506666667,12.6158666667,40.9965333333,14.4750666667
629.94,13.2326666667,46.3643333333,39.4052666667,31.3511333333,13.1942666667,15.2819333333,42.757,8.04486666667,12.6364,40.9901333333,14.5422666667
630.27,13.2568,46.4234,39.4719333333,31.4270666667,13.2004,15.2883333333,42.8510666667,8.07133333333,12.6689333333,41.0574,14.5908666667
630.60,13.2177333333,46.3813333334,39.4711333333,31.3854,13.1311333333,15.1949333333,42.8018666667,8.01273333333,12.6022666667,41.0014,14.5015333333
630.93,13.2284666667,46.419,39.5092,31.3725333334,13.1415333333,15.1938666667,42.7784666667,8.03753333333,12.5748,41.0133333333,14.5295333333
631.26,13.2290666667,46.4540666667,39.5636666667,31.3938666667,13.1398666667,15.2248,42.8662,8.02193333333,12.5434666667,41.0532,14.5589333333
631.60,13.2912,46.5966,39.7530666667,31.5510666667,13.1820666667,15.2835333333,42.9424,8.07533333333,12.5994,41.197,14.6112666667
631.93,13.3155333333,46.7452666667,39.8580666667,31.634,13.2137333333,15.3246,43.0567333333,8.14033333333,12.6257333333,41.3598,14.6468
632.26,13.2428,46.6992666667,39.8256666667,31.6172666667,13.2077333333,15.2606666667,42.9962,8.09373333333,12.5713333333,41.3145333333,14.5854666667
632.59,13.2116666667,46.7004666667,39.7744666667,31.6163333333,13.1278666667,15.1999333333,42.9724666667,8.03686666667,12.5042666667,41.287,14.5491333333
632.92,13.3281333333,46.7852666666,39.8447333333,31.7391333333,13.2228,15.2709333333,43.0447333333,8.1148,12.5826,41.3714,14.6290666667
633.26,13.4077333333,46.8843333333,39.901,31.838,13.3413333333,15.376,43.12,8.22493333333,12.6412666667,41.48,14.7474
633.59,13.5078666667,47.0648666667,40.1246666667,32.0005333333,13.4734666667,15.4726,43.3447333333,8.33253333333,12.7548,41.6844,14.8471333333
633.92,13.5361333334,47.0024666667,40.0676666666,31.9934,13.4671333333,15.5280666667,43.2513333333,8.34086666666,12.7919333334,41.6574666667,14.8782666667
634.25,13.5516666667,47.0953333333,40.1717333333,32.0625333333,13.5026666667,15.6296,43.3832,8.37693333333,12.8470666667,41.7638666667,14.9359333333
634.58,13.5064666667,47.1214666667,40.1679333333,32.066,13.4829333333,15.6256,43.4094666666,8.34526666667,12.8572,41.8317333333,14.9466
634.91,13.4285333333,47.0870666667,40.1734,32.0259333333,13.4080666667,15.53,43.3421333333,8.25193333333,12.8341333333,41.8152,14.8759333334
635.25,13.3308,47.0084666667,40.0500666666,31.9580666667,13.3138666667,15.4417333333,43.2714666667,8.1202,12.7326,41.7300666667,14.7762666667
635.58,13.306,46.9753333333,39.9987333333,31.9455333333,13.2638,15.3994,43.1852666667,8.07306666667,12.7433333333,41.6704666667,14.767
635.91,13.3314666667,46.9429333333,39.9794666667,31.9004,13.1982,15.3595333333,43.0820666667,8.0374,12.7118666667,41.6128666667,14.7336666667
636.24,13.269,46.9826,40.0258,31.9084666667,13.1940666667,15.3674666667,43.064,7.96273333333,12.6894,41.6427333333,14.7097333333
636.57,13.2859333333,47.0629333333,40.1378,32.0170666667,13.2148,15.3886,43.1804,7.96813333333,12.7277333333,41.7456666667,14.7462666667
636.90,13.2008,47.029,40.1739333334,31.9754,13.1194,15.3173333333,43.2149333333,7.8672,12.6956666666,41.7716,14.6803333333
637.23,13.0549333333,46.83,40.0514666667,31.8219333333,12.9360666667,15.1957333333,42.9842666667,7.70353333333,12.5188,41.5873333333,14.4778
637.56,13.0657333333,47.0337333333,40.2387333333,31.9223333333,13.0087333333,15.1868,43.123,7.72153333333,12.5134,41.7348666666,14.5014666667
637.90,13.1163333333,47.1241333333,40.3404666667,31.9876666667,13.0824,15.2168,43.1794666666,7.75073333334,12.5851333333,41.8423333333,14.5302
638.23,13.3198,47.3462666667,40.5448666667,32.2463333333,13.2355333333,15.3878,43.4004666667,7.90453333333,12.7352,42.0672666667,14.6738
638.56,13.4032,47.4880666667,40.6484,32.3878,13.3184,15.4684666667,43.4842666667,7.9598,12.7782,42.1468666667,14.7221333333
638.89,13.5652,47.6214666667,40.7899333333,32.5371333333,13.4800666667,15.6600666667,43.6482,8.1634,12.9318,42.2956666667,14.9249333333
639.22,13.6462,47.738,40.9775333333,32.6696666666,13.5745333333,15.7612666667,43.8478,8.202,12.9592666666,42.4327333333,15.0247333334
639.55,13.6726666667,47.8226,41.0698666667,32.7436666667,13.6591333333,15.8358666667,43.9642666667,8.25153333334,12.9868666667,42.4846666667,15.1188
639.88,13.8012,47.9078,41.1729333333,32.8244666667,13.7825333333,15.9867333333,44.0448,8.41033333333,13.0998,42.6254666667,15.2409333333
640.21,13.7529333333,47.9620666667,41.2200666667,32.7589333333,13.7986,15.9994,43.9824666667,8.4494,13.055,42.6609333333,15.2504
640.54,13.7924,48.0822666667,41.3012,32.8664666667,13.893,16.0774666667,44.0512,8.49886666667,13.0712666667,42.7336666667,15.3078666667
640.87,13.9164,48.3478,41.4659333333,33.0562666667,14.0316666667,16.1808666667,44.2596666667,8.63086666667,13.1944666667,42.9448,15.4379333333
641.20,13.8229333333,48.2268,41.3315333333,32.9703333333,13.8985333333,16.1327333333,44.1656666667,8.538,13.0934,42.8789333333,15.3224
641.53,13.7382,48.0819333333,41.1889333333,32.8656666667,13.7609333333,16.0236666667,44.0739333333,8.40366666667,12.9337333333,42.7714,15.2284
641.87,13.6041333333,47.9106,41.0464,32.7134666667,13.6962,15.9264,43.879,8.28113333333,12.8580666667,42.5435333333,15.1349333334
642.20,13.6928666667,47.9972,41.16,32.808,13.7401333333,16.0097333333,43.9374666667,8.38893333333,12.9502,42.6153333333,15.2527333333
642.53,13.6268,47.9219333333,41.0888666667,32.7343333333,13.6490666667,15.9301333333,43.8043333333,8.32466666667,12.8365333333,42.569,15.1807333333
642.86,13.5393333333,47.9502,41.0504,32.6756666667,13.6338666667,15.8758666667,43.6717333333,8.29733333333,12.7478666667,42.5609333333,15.0848666667
643.19,13.4138666667,47.9049333333,41.0166,32.6680666667,13.5231333333,15.792,43.6341333333,8.18686666667,12.6470666667,42.6005333333,14.9276
643.52,13.4346666667,47.8826,41.0863333333,32.7116666666,13.524,15.7400666667,43.7261333333,8.17153333333,12.6676666667,42.6210666667,14.9024
643.85,13.3665333333,47.6654,40.8728666667,32.5676666667,13.4072666667,15.5974,43.6134,8.0594,12.5714666667,42.4530666667,14.7829333333
644.18,13.4447333333,47.6298666667,40.9214666666,32.5673333333,13.4596,15.6025333334,43.6282666667,8.09666666667,12.5911333333,42.5236666666,14.8068666667
644.51,13.407,47.5495333333,40.9067333333,32.5279333334,13.4702666667,15.5716666667,43.6110666666,8.0702,12.5706666667,42.524,14.8262
644.84,13.4718666667,47.6225333333,40.9638666667,32.5926666667,13.5714,15.6478666667,43.7437333333,8.14233333333,12.6282,42.5298,14.9366666667
645.17,13.5179333333,47.6986666667,41.0266,32.6148666667,13.6574,15.7018666667,43.7895333333,8.2684,12.7076,42.5721333333,15.0206
645.50,13.5550666667,47.8306,41.1824,32.6874666667,13.6599333333,15.7823333334,43.8689333333,8.38126666667,12.739,42.7072,15.0632666667
645.83,13.4811333333,47.6878,41.0663333333,32.5646666667,13.5517333333,15.6886666666,43.7363333333,8.29453333333,12.6258,42.6324666667,14.9788
646.16,13.5242,47.7437333334,41.1311333333,32.6460666667,13.6053333333,15.7268666667,43.8245333333,8.3292,12.7000666667,42.6584,14.9736
646.49,13.5162666667,47.5782,41.0783333333,32.6088,13.5208,15.7394666667,43.784,8.337,12.7629333333,42.611,14.9939333333
646.82,13.6342,47.5772,41.0618666667,32.6137333333,13.612,15.8185333333,43.7792,8.4268,12.8915333334,42.563,15.0832
647.15,13.521,47.623,40.9903333333,32.5275333333,13.5494,15.7586,43.6119333333,8.40566666667,12.8251333333,42.5164666667,15.0828
647.48,13.5759333333,47.6992,41.0966,32.6089333333,13.6288,15.8390666667,43.6758,8.4662,12.9240666667,42.5966,15.1432666667
647.81,13.5322666667,47.6695333333,41.0321333333,32.5911333334,13.5536,15.8022666667,43.6347333333,8.47886666667,12.9172,42.4776666667,15.1494
648.14,13.5952666667,47.7656666667,41.1084666667,32.6239333333,13.6111333333,15.8919333333,43.7057333333,8.54993333333,13.0192666667,42.5388,15.2394666667
648.47,13.6099333333,47.796,41.1584666667,32.6184,13.6076,15.9333333333,43.7095333333,8.5684,13.0693333333,42.5779333333,15.2515333334
648.80,13.7552,47.9196,41.3331333333,32.8549333333,13.7733333333,16.0704,43.8510666667,8.70446666667,13.2352,42.7104666667,15.4293333333
649.13,13.8003333333,47.9840666667,41.3667333333,32.8921333333,13.7613333333,16.0959333333,43.9128,8.6596,13.2510666667,42.7382,15.4837333333
649.46,13.6806,47.8654666667,41.3074,32.8006666667,13.7532,16.0446,43.8434666667,8.58593333333,13.1691333333,42.6423333333,15.3924666667
649.79,13.6389333333,47.8426666667,41.3232666667,32.7471333333,13.7036666667,15.996,43.8146,8.52006666667,13.1306666667,42.6456666667,15.3496666667
650.11,13.6683333333,48.0576666667,41.4261333333,32.8410666667,13.8131333333,16.0294,43.9150666667,8.5578,13.1400666667,42.7250666667,15.3753333333
650.44,13.5739333333,48.0666,41.4293333333,32.8022,13.7064,15.9586,43.9317333333,8.49186666667,13.0124666667,42.7825333333,15.3548
650.77,13.6002,47.9477333333,41.3449333333,32.7958666667,13.7073333333,15.9492,43.9024,8.47573333333,12.9911333333,42.7573333333,15.2872
651.10,13.6885333333,48.0324666667,41.4265333333,32.9065333333,13.7951333333,16.0525333333,44.0042,8.531,13.0569333333,42.8120666667,15.3790666667
651.43,13.7418666667,48.2301333333,41.6306666666,33.0810666667,13.8652,16.1774666667,44.0974666667,8.565,13.0921333333,43.0518666667,15.4028
651.76,13.7323333333,48.2188,41.6616,33.1114666667,13.8146,16.1724666667,44.0322,8.52833333333,12.9994,43.0445333333,15.3508666667
652.09,13.7792,48.2396,41.6989333333,33.1647333333,13.8383333333,16.1752,44.0035333333,8.5672,12.9829333333,43.0599333333,15.3552666667
652.42,13.7038,48.2237333333,41.7012666666,33.077,13.7575333333,16.1649333333,43.9445333333,8.48313333333,12.9272666667,43.0354,15.2592
652.75,13.5370666667,47.978,41.5212,32.9239333333,13.6989333333,16.0286,43.7911333333,8.41286666667,12.8306,42.9268,15.1027333333
653.08,13.5932666667,48.1856,41.6098,33.054,13.7173333334,16.0694666667,43.908,8.45686666667,12.8964,43.0758666667,15.1428
653.41,13.5784666667,48.1825333333,41.644,33.0662666667,13.7128,16.0412666667,43.9343333333,8.39606666667,12.8513333333,43.1396,15.1652666667
653.74,13.5474,48.0206666667,41.5360666667,32.9978666667,13.5997333333,16.0159333333,43.8225333333,8.3528,12.7938,43.0362,15.095
654.06,13.6146,48.1051333334,41.6822666666,33.0942,13.7542666667,16.1430666667,43.8667333333,8.45073333333,12.9222,43.1208,15.1596666666
654.39,13.7246,48.1936666667,41.8424,33.2225333333,13.8453333333,16.2675333333,44.0397333334,8.57166666667,13.0235333333,43.2481333333,15.2966666666
654.72,13.7258,48.2473333333,41.8684666667,33.2495333334,13.8547333333,16.2880666667,44.045,8.62473333333,13.0748,43.2718666667,15.3114
655.05,13.6529333333,48.0898666667,41.7748,33.1464666667,13.7963333333,16.2300666667,44.0146666667,8.5546,13.0230666667,43.0652666667,15.2673333333
655.38,13.5836666667,48.0648,41.7259333333,33.0813333333,13.7768,16.1702666667,43.9934,8.46973333333,12.9638,43.0100666667,15.2122
655.71,13.5361333333,48.0433333333,41.7041333333,33.0854,13.7530666667,16.1703333333,44.0007333333,8.4254,12.9780666667,43.0615333333,15.2143333333
656.04,13.5776666667,48.0216,41.6722666667,33.1154666667,13.7773333333,16.1378666667,43.9566,8.42673333333,12.9515333333,43.0032666666,15.1962
656.37,13.7614,48.2522,41.9022666667,33.3293333333,13.8887333333,16.3261333333,44.1607333333,8.51253333333,13.0735333333,43.1985333333,15.3557333333
656.69,13.7561333333,48.2852,41.9273333333,33.3595333333,13.8824666667,16.3762,44.2298,8.4984,13.0936666667,43.2202666667,15.4082
657.02,13.8116,48.3205333333,41.9358,33.4197333333,13.9535333333,16.4532666667,44.2556,8.60646666667,13.1728666667,43.2577333333,15.4928666667
657.35,13.8174,48.4506666667,42.0781333333,33.4823333333,14.0156,16.4706666667,44.3939333333,8.60486666667,13.2110666667,43.4176666667,15.5832666667
657.68,13.8868666667,48.4808666667,42.1018,33.5498,14.0354,16.5244666667,44.5116,8.61393333333,13.2425333333,43.5104,15.6434666667
658.01,13.8152,48.5045333333,42.1212666667,33.5569333333,14.0365333333,16.468,44.5296,8.55566666667,13.2216,43.5075333333,15.6154
658.34,13.7238666667,48.4685333333,42.1380666667,33.5138,13.9101333333,16.4345333333,44.5122666667,8.41193333333,13.1110666667,43.5159333333,15.5583333333
658.66,13.7808666667,48.4879333333,42.1289333333,33.5598,13.9698,16.4706,44.5306,8.48013333333,13.2110666667,43.5606666667,15.6354666667
658.99,13.8216,48.5334666667,42.1616666667,33.6007333333,13.9946,16.5030666667,44.5606,8.55193333333,13.3072666667,43.5943333334,15.6821333333
659.32,13.8356666667,48.4631333333,42.1779333334,33.6318666667,13.9994666667,16.5225333333,44.5106666667,8.58013333333,13.3218666667,43.6289333333,15.6995333333
659.65,13.726,48.4446,42.1925333333,33.6176,13.9169333333,16.4412,44.507,8.48006666667,13.2235333333,43.6575333333,15.6469333333
659.98,13.6646,48.4267333333,42.1152666667,33.6096666667,13.8814,16.3521333333,44.4585333333,8.47073333333,13.1515333333,43.5971333333,15.5948666667
660.31,13.7348666667,48.4858666667,42.1998666667,33.6751333333,14.0077333333,16.3898666667,44.5168666667,8.5854,13.2303333333,43.6955333333,15.6467333333
660.63,13.7264666667,48.5755333333,42.2603333333,33.7025333333,14.0312,16.3908666667,44.4950666666,8.62446666667,13.2312666667,43.6936,15.6207333333
660.96,13.7998666667,48.5986,42.2156666667,33.7644,14.0794666667,16.4207333333,44.4459333333,8.67186666667,13.2810666666,43.6838,15.6209333333
661.29,13.8929333333,48.7607333333,42.3201333333,33.8774,14.1341333333,16.4790666667,44.5494666667,8.7712,13.3743333333,43.8136666667,15.7111333333
661.62,13.9788,48.829,42.326,33.9142666667,14.1026,16.5,44.5260666667,8.79506666667,13.4064,43.7866666667,15.7246666667
661.94,14.1436,48.8836666667,42.4028,34.0426666667,14.3174666667,16.6099333333,44.5314666667,9.0254,13.5592666667,43.8648666667,15.8463333333
662.27,14.2356,49.0995333333,42.5446,34.2144,14.4282,16.7356,44.6227333333,9.14166666667,13.6507333333,44.0630666667,15.9443333333
662.60,14.2963333333,49.1452666667,42.6364,34.3667333334,14.5012666667,16.8322666667,44.7325333333,9.2068,13.7069333333,44.2136666667,15.9847333333
662.93,14.2725333333,49.2257333333,42.6618,34.3199333333,14.5139333333,16.7763333333,44.7900666667,9.1398,13.6826666667,44.1867333333,15.9374
663.26,14.4317333333,49.3454,42.7428666667,34.3728,14.5791333333,16.8928666667,44.8704666667,9.2632,13.7874666667,44.2532,16.0182
663.58,14.398,49.3131333333,42.7772,34.3388,14.535,16.851,44.8792,9.2192,13.7910666667,44.2235333333,15.9904
663.91,14.372,49.2808666666,42.74,34.3199333334,14.4106666667,16.7958666667,44.8406666667,9.0654,13.715,44.1897333333,15.9376
664.24,14.3727333333,49.3141333333,42.8048666667,34.4037333333,14.3820666667,16.8088666667,44.9931333333,8.97966666667,13.7351333333,44.2750666667,15.9433333333
664.57,14.4247333333,49.3993333333,42.9948,34.4902,14.3822,16.8363333333,45.1572,9.0664,13.7936,44.4192,16.0495333333
664.89,14.2841333333,49.2123333334,42.8616666667,34.4202,14.3046666667,16.7487333333,45.0270666667,8.95873333333,13.6958666667,44.2879333333,15.9098
665.22,14.2588,49.1733333334,42.9998,34.4663333334,14.3423333333,16.8095333334,45.1655333333,8.91673333333,13.7466666667,44.4212666667,15.9244666667
665.55,14.027,49.1105333333,42.8950666667,34.3482,14.0781333333,16.5884666667,45.1627333333,8.63493333333,13.4935333333,44.3932,15.7508
665.87,13.9506666667,49.1064666667,42.9198666667,34.3022666667,13.9383333333,16.5103333333,45.1938,8.46713333333,13.3266666667,44.3812666667,15.6216
666.20,14.0127333333,49.0966,42.9489333333,34.3284666667,13.9672666667,16.5890666667,45.1756,8.54546666667,13.3789333333,44.3611333333,15.7568
666.53,14.0518,49.147,43.1589333333,34.4385333333,14.0032666667,16.6614,45.2620666667,8.64153333333,13.4198,44.4941333333,15.8460666667
666.86,14.1434,49.2776,43.2542666667,34.5409333333,14.1746666667,16.7438,45.3315333333,8.7638,13.5244,44.6378,15.9951333333
667.18,14.2310666667,49.4343333333,43.3752,34.6653333333,14.298,16.8471333333,45.4297333333,8.86253333333,13.631,44.7270666667,16.1339333333
667.51,14.3314666667,49.4924666667,43.5037333333,34.679,14.4166666667,16.9644666667,45.4785333333,9.04593333333,13.6966,44.822,16.2134666667
667.84,14.4184666667,49.4346666667,43.5110666667,34.7142666667,14.4304666667,16.9856,45.4254,9.12593333333,13.7034,44.7697333333,16.2436
668.16,14.3693333333,49.35,43.3957333333,34.6292666667,14.4100666667,16.9204666667,45.3189333333,9.0542,13.6544,44.6047333333,16.2306
668.49,14.3924666667,49.3941333333,43.4558666667,34.6146,14.4054666667,16.8942,45.2971333333,9.0374,13.6841333333,44.6358,16.2383333333
668.82,14.483,49.5414666667,43.4933333333,34.6962,14.4692,16.9800666666,45.2678666667,9.15266666667,13.7202,44.7302666666,16.3467333333
669.14,14.6626666667,49.7815333333,43.675,34.8796666667,14.6212,17.1418666666,45.3935333333,9.33346666666,13.8677333333,44.8912666667,16.5191333333
669.47,14.7027333333,49.6814666667,43.6424666667,34.8358,14.6246,17.0971333333,45.2781333333,9.41626666667,13.951,44.8138,16.5675333333
669.80,14.7545333334,49.8393333333,43.7074,34.868,14.6962,17.0581333333,45.374,9.42393333333,13.952,44.8827333333,16.566
670.13,14.8864666667,50.0572666667,43.7462,34.9905333333,14.7676666667,17.1668666667,45.4850666667,9.50633333334,14.043,44.9343333333,16.6438666667
