wavelength,Back_ConTamf,Belly_ConTamf,Breast_ConTamf,Crissum_ConTamf,Crown_ConTamf,DorTail_ConTamf,Patch10_ConTamf,Rump_ConTamf,Throat_ConTamf,WingTip_ConTamf
735.48,17.5657,43.3234166667,25.9918518519,33.9186666667,14.894,22.0951666667,39.085,20.8856666667,30.16625,18.3730833333
735.79,18.0933833334,43.6385833333,26.2928888889,34.36125,15.2706666667,22.5255,39.5939166667,21.3795833333,30.5133333333,18.8715833333
736.11,18.164475,43.4458333333,26.3065462963,34.2555833333,15.3173333333,22.84175,39.6385833333,21.4131666666,30.513,19.0115
736.43,18.2571333333,43.6553333334,26.531212963,34.4280833333,15.5431666667,22.868,39.9501666667,21.43225,30.90625,19.1055
736.74,18.4371083334,43.8869166667,26.6192407407,34.7361666667,15.8203333333,22.9768333334,40.2868333333,21.70125,31.345,19.2261666667
737.06,18.4089583333,43.868,26.7256203704,34.9980833333,15.8153333333,22.9939166667,40.4099166667,21.78975,31.1756666667,19.0955833333
737.38,18.3780583333,44.074,26.8823703704,34.9665,15.73725,22.9884166667,40.5993333333,21.71,31.0315833333,19.0240833333
737.69,18.0794583333,43.6965833333,26.6777685185,34.7343333333,15.5903333333,22.7799166667,40.3153333333,21.5249166667,30.7916666666,18.86625
738.01,17.99435,43.5739166667,26.57775,34.65525,15.7524166666,22.825,40.0915,21.5294166667,30.8555833333,18.8649166667
738.33,18.3343583333,43.8456666666,27.0164259259,34.9785833333,16.0339166667,23.107,40.4911666667,21.9024166667,31.2011666666,19.3968333333
738.64,18.674375,44.028,27.3584537037,35.2043333334,16.0711666667,23.4178333333,40.7443333333,22.2270833333,31.4273333333,19.8278333333
738.96,18.81295,44.1848333333,27.5283611111,35.30975,16.213,23.5008333334,41.01675,22.4175,31.6203333334,19.95775
739.28,18.63445,44.1434166666,27.5549351852,35.19525,16.19025,23.40575,41.0313333333,22.3174166667,31.7185,19.9024166667
739.59,18.6971666667,44.0555,27.6302037037,35.1963333333,16.39925,23.41325,40.935,22.2936666667,31.5201666667,19.8518333334
739.91,18.580925,44.101,27.392,35.0106666667,16.23925,23.2751666667,40.8205,22.2479166666,31.2906666667,19.6383333333
740.23,18.7462833333,44.1681666667,27.6326018519,35.1366666667,16.4706666667,23.5175,40.9060833333,22.433,31.2775,19.9464166667
740.54,18.7586333334,44.4243333333,27.5610740741,35.1688333334,16.4165833333,23.5684166667,40.8559166667,22.3748333333,31.5219166667,19.96375
740.86,18.7126666667,44.4055833333,27.3062222222,35.1561666667,16.4245833334,23.5048333333,40.726,22.209,31.7464166666,19.9111666667
741.18,18.9344916667,44.5229166667,27.5581018518,35.2663333333,16.6573333333,23.7793333333,41.05325,22.24275,31.8775,20.18275
741.49,19.04275,44.68525,27.498787037,35.3205833333,16.5781666667,23.8109166667,41.2661666667,22.1359166667,31.873,20.3319166667
741.81,18.6081833333,43.9791666667,26.7833055556,34.7735,16.2478333333,23.3281666667,40.5310833333,21.5361666667,31.3126666667,19.82925
742.12,18.0679083333,43.3488333333,26.2010092593,34.2629166666,15.8850833333,22.6715,39.9975,20.8059166666,30.7410833333,19.2333333333
742.44,17.7158916666,43.04025,25.8183703703,33.99075,15.4828333333,22.364,39.5539166666,20.3263333333,30.2655,18.9200833333
742.76,17.955575,43.1365,26.0316574074,34.268,15.4843333333,22.4436666667,39.5858333333,20.4254166667,30.3376666666,18.8863333333
743.07,17.2515,42.8061666667,25.4868703704,33.89975,14.7741666667,21.6625833333,39.03475,19.787,30.1824166667,18.2609166667
743.39,16.9402333333,42.4481666667,25.3689814815,33.9880833333,14.8086666667,21.49325,38.7769166667,19.4125,30.1076666667,18.151
743.70,16.738925,42.33725,25.0984074074,33.9140833333,14.6065,21.319,38.4729166667,19.23125,29.96,17.8971666667
744.02,16.91235,42.3028333334,25.0057685185,33.9066666667,14.7103333334,21.3269166667,38.48,19.325,29.76425,18.1471666667
744.34,17.0280583333,42.1589166667,24.8582777778,33.864,14.5440833333,21.3726666667,38.3953333333,19.57475,29.629,18.0805833333
744.65,16.80495,41.9288333333,24.5937407408,33.833,13.974,21.0600833333,38.0810833333,19.246,29.4996666667,17.6021666667
744.97,17.2567333333,42.1730833334,25.215712963,34.3178333334,14.2479166667,21.4075833333,38.531,19.69525,29.9336666667,17.96525
745.28,17.1021416666,42.5158333334,25.5096203703,34.39575,14.31775,21.5055833333,38.8550833333,19.7310833333,29.9834166667,17.8738333333
745.60,17.5719333333,43.041,25.9741759259,34.81275,14.6556666666,21.951,39.27225,20.2546666667,30.4868333333,18.35575
745.91,17.8773333333,43.4184166667,26.4010092592,35.23425,15.024,22.44525,39.96225,20.7953333333,31.16725,18.68725
746.23,17.3574666667,42.93225,25.7776203704,34.814,14.5805833334,21.9694166667,39.6535833333,20.4595833333,30.6055,18.3515
746.55,17.7147083333,42.9680833333,25.9922592592,34.9691666667,14.88,22.3433333333,40.0094166667,20.83325,30.6370833333,18.7265833333
746.86,18.1455416667,43.2271666667,26.2186944444,35.104,15.1488333333,22.549,40.2165,21.2769166667,30.8250833334,19.0963333333
747.18,18.223575,43.0313333333,26.2793888889,34.9536666667,15.2096666667,22.4128333333,40.2983333333,21.30425,30.7213333333,19.05825
747.49,17.5900583333,42.4576666667,26.0954074074,34.5196666667,14.9011666666,22.048,39.8940833333,20.9076666667,30.3708333333,18.5311666667
747.81,16.965125,42.0154166666,25.8750462963,34.0345833333,14.4150833333,21.44475,39.42225,20.17625,29.8025833333,18.0445
748.12,17.0904333333,42.2765833333,26.161,34.2639166667,14.8158333333,21.6715833334,39.64175,20.5631666667,29.8759166667,18.2525833333
748.44,17.0252166667,42.2929166667,26.0918055555,34.2450833333,14.98075,21.7415833334,39.358,20.5546666667,29.879,18.3045833333
748.75,17.49275,42.3725833333,26.021037037,34.3681666666,15.05975,21.7824166667,39.3949166666,20.7785,30.13275,18.5100833333
749.07,17.5068833333,42.2169166667,26.1045277778,34.12975,15.0328333334,21.83825,39.4311666667,20.7956666666,30.2193333334,18.4578333333
749.38,17.21925,41.83575,25.7471666667,33.6476666667,14.70925,21.2779166667,38.7829166667,20.3685,29.7226666667,18.2554166667
749.70,17.5869166666,42.2025833333,26.0071574074,33.7008333333,15.1294166667,21.6424166667,38.6395833333,20.4221666667,29.8543333333,18.6355
750.01,17.586675,42.45075,26.0350648148,33.6999166667,15.1289166667,21.5511666666,38.56075,20.50575,29.97275,18.5911666667
750.33,17.450125,42.3346666667,26.0273333334,33.57525,15.0614166667,21.5201666667,38.4799166666,20.4600833333,30.0205,18.56175
750.64,17.1273833333,42.345,25.7219814815,33.4125,14.7039166667,21.5013333334,38.2231666667,20.0619166667,29.86225,18.292
750.96,17.5366166667,42.7430833334,25.7477685185,33.6943333333,14.8506666667,21.8645833333,38.4236666666,20.2221666667,30.139,18.6353333333
751.27,17.8309333333,42.8883333333,25.7417407407,33.7694166667,15.1614166667,22.1655833333,38.53825,20.53575,30.3954166667,19.0545833333
751.59,17.6505666667,42.6883333333,25.4122962963,33.4900833333,14.8813333333,21.977,38.288,20.1813333333,30.1675,18.88775
751.90,17.5326916666,42.35475,25.1643703704,33.1596666666,14.804,21.7854166667,38.195,19.9124166667,29.9485,18.5849166667
752.22,17.4985583334,42.54125,25.4792962963,33.45925,14.8615,22.0646666666,38.4374166667,20.0496666667,30.16,18.6888333334
752.53,17.0137166666,42.2434166667,25.0469444444,33.2075,14.5065,21.6371666666,37.881,19.6589166667,29.7329166667,18.2920833333
752.85,16.8918333333,42.4416666667,25.1725648148,33.4853333333,14.55425,21.7940833333,38.0394166667,19.6141666667,29.8373333333,18.259
753.16,16.5771833333,42.3721666666,25.0364259259,33.63975,14.3864166667,21.55125,38.1609166667,19.7485833333,30.0698333334,18.12375
753.47,16.7515166667,42.5081666666,25.3349074074,33.96,14.629,21.8735,38.5153333334,19.9434166666,30.1496666667,18.357
753.79,16.9439583333,42.54925,25.1445462963,33.9503333333,14.59675,21.99025,38.4919166666,19.8665833333,30.0869166667,18.3025
754.10,17.18925,42.5699166667,25.2971851852,34.3870833333,14.86375,22.111,38.6235833333,20.2976666667,30.3224166666,18.5303333333
754.42,17.1665833333,42.4305,25.4048888889,34.20825,14.8343333333,21.7369166666,38.5578333333,20.281,30.3824166667,18.4165
754.73,16.5502583334,41.9940833333,25.0893148148,33.78075,14.1676666666,21.3225,38.2910833333,19.7075,29.816,17.63425
755.05,16.8071083333,42.1905,25.1827962963,33.7591666667,14.3413333334,21.5465,38.2860833333,19.9671666667,29.99275,17.8201666667
755.36,16.8114583333,42.4423333333,25.1493888889,33.8874166666,14.1179166667,21.4243333333,38.2758333333,20.10925,29.9313333333,17.8784166666
755.67,16.9374083333,42.37225,25.1080092593,33.60675,13.9885833333,21.4355,38.1205,20.2311666667,29.8610833333,18.0925833333
755.99,17.1411666667,42.3746666667,25.1980648148,33.8745833334,14.0235833333,21.66,38.34875,20.26625,29.8005833334,18.1828333333
756.30,17.3650333333,42.3438333333,25.3418703704,34.189,14.0700833333,21.8489166667,38.4785,20.4539166667,29.7990833334,18.125
756.62,17.6768166667,42.3823333333,25.5136759259,34.2900833333,14.19675,22.1146666667,38.6405,20.5199166666,29.9175,18.0835
756.93,17.7904916667,42.4320833333,25.4153148148,34.3550833334,14.2184166667,22.24325,38.661,20.5155833333,30.0899166667,18.0599166667
757.24,17.5966833333,42.6033333333,25.6298703704,34.2588333333,14.18125,22.21225,38.72975,20.4880833333,30.1611666667,17.887
757.56,17.7394916667,42.8709166667,26.0676666666,34.1983333333,14.314,22.33775,38.9373333333,20.4549166666,30.4399166667,18.1283333333
757.87,17.7424583333,43.0343333333,26.2615833333,34.3711666667,14.48225,22.63925,39.3023333333,20.4660833333,30.5981666667,18.364
758.18,18.1499166667,43.2895833333,26.7317685185,34.8670833334,15.0066666667,23.0985,39.7800833333,20.8741666667,31.2238333334,18.9951666667
758.50,17.7516416667,43.2400833333,26.7499166666,34.9739166666,14.99625,22.97525,39.7653333333,20.6189166667,31.1819166667,18.7471666667
758.81,17.7682583333,43.277,26.8232777778,35.1798333333,15.0411666666,23.1796666667,39.8839166667,20.4194166667,31.3145833334,18.74175
759.13,17.8590416667,43.1966666667,26.9599351852,35.4425833334,15.5006666667,23.27325,40.0809166667,20.4730833333,31.3948333333,18.7944166667
759.44,18.6177916667,44.0464166667,27.6996203704,36.1036666667,16.2761666667,24.0479166666,40.7779166667,21.1588333333,32.4259166667,19.6155833333
759.75,18.3835666667,43.7133333334,27.3904444444,35.5195833333,16.2844166667,23.8095,40.4246666667,20.9766666667,32.4000833333,19.45925
760.07,18.2170333333,43.82025,27.3447592592,35.4463333333,16.2558333333,23.6900833333,40.6490833333,20.8408333333,32.1936666667,19.48625
760.38,18.4498166667,43.99525,27.6474722222,35.468,16.5641666666,23.8504166667,40.8831666667,20.9505,32.3411666666,19.907
760.69,18.59435,43.9975833333,27.5898055555,35.6496666666,16.5293333333,23.7460833333,40.8425833333,20.9561666667,32.2855,20.0565
761.01,18.4334666667,43.8523333334,27.2995,35.4908333333,16.3135833333,23.7005,40.7274166667,21.0275,32.17875,19.9046666667
761.32,18.27595,43.685,26.98075,35.43025,16.0724166667,23.4666666666,40.379,20.8744166667,31.8956666667,19.54925
761.63,18.4739916667,43.7353333333,26.7279444445,35.4544166667,16.143,23.38975,40.0726666667,20.99375,31.7686666667,19.6286666667
761.94,19.01135,44.0134166667,27.0766388889,35.8183333333,16.4219166667,23.7481666667,40.38975,21.4106666667,32.2163333333,20.1775833334
762.26,19.1673166667,44.2041666667,27.1497685185,35.913,16.5645,23.87375,40.5915,21.7538333334,32.3334166667,20.3003333333
762.57,18.94705,43.8515,26.8550925926,35.6715833333,16.20325,23.6874166667,40.1774166667,21.5085,32.08175,19.9813333333
762.88,18.507225,43.5766666667,26.4960185185,35.5234166667,15.8375833334,23.3361666667,39.881,21.1914166667,31.7883333333,19.5699166667
763.20,18.7067083333,43.76125,26.6607222222,35.75225,15.9120833333,23.5963333333,39.98825,21.28275,31.8575,19.7930833333
763.51,19.1681833333,44.0511666666,27.0199722222,36.1765833333,16.19975,24.00025,40.25725,21.61575,32.1915,20.1054166667
763.82,19.1163416667,43.8305833333,26.8845370371,35.9719166667,15.9154166667,23.8204166667,39.9854166667,21.49925,31.9855833333,19.9615833333
764.14,19.1200916667,43.922,26.9940092593,36.06,15.9185,24.0108333333,40.32675,21.5390833333,32.2755833333,20.0455
764.45,18.948825,43.7366666666,26.8354166667,35.8985833334,15.71275,23.7830833333,40.2875,21.1620833333,31.9821666667,19.8360833333
764.76,19.333325,43.9988333333,27.1858611111,36.0929166667,16.0155,24.2110833334,40.5594166667,21.5175,32.31225,20.195
765.07,19.2687833333,43.8925,27.2107407407,35.947,15.92075,24.1853333333,40.4463333333,21.41375,32.26225,20.0353333333
765.39,19.117325,43.5956666667,27.0344259259,35.6593333333,15.73325,24.02925,40.1685833333,21.4334166667,32.01525,19.8485833333
765.70,18.7159916667,43.167,26.7703703704,35.31525,15.2255,23.69625,39.8945,21.1019166666,31.8690833333,19.6083333333
766.01,18.65505,43.4534166666,26.8208333333,35.25275,15.0195,23.61125,40.0755,21.04625,31.8640833333,19.53525
766.32,18.8596666667,43.39475,26.9370648148,35.054,15.0225833333,23.5934166667,40.1176666666,21.2224166667,31.6601666666,19.7465
766.64,18.7198833333,43.34875,26.7887592593,34.8995,14.8108333333,23.314,40.0463333333,21.1921666666,31.4853333333,19.5255
766.95,18.1754583334,42.81,26.2696296297,34.2713333333,14.4043333333,22.7939166667,39.5088333333,20.8493333333,30.9945,19.01775
767.26,17.5924083333,42.5293333333,25.7483611111,33.9834166667,13.8365,22.3994166667,39.17225,20.2999166667,30.6560833333,18.358
767.57,17.6368333333,42.2504166667,25.6869722222,33.7035833333,13.6695833333,22.334,38.6,20.2255,30.2054166667,18.1085833333
767.88,18.1348333333,42.74275,26.1421018519,33.8961666667,14.0645,22.64075,38.7765,20.642,30.5240833333,18.5620833333
768.20,17.4363583333,42.2605833333,25.6178703703,33.4923333333,13.3605,21.91825,38.36975,19.95875,30.1906666667,17.948
768.51,17.2090583334,42.729,25.8047129629,33.8963333333,13.3176666667,21.9250833333,38.90525,19.89825,30.141,17.8318333333
768.82,16.2131833333,42.0796666666,24.5755833333,33.0935833333,12.2449166667,20.8383333333,38.19875,18.421,29.1461666667,16.59
769.13,16.2492833334,42.0825833333,24.6379166667,32.9174166666,12.7364166667,20.78925,38.0431666667,18.2314166666,28.7898333333,16.516
769.44,16.877025,42.6741666667,25.3212407407,33.65875,13.665,21.4894166667,38.6964166667,18.8916666666,29.54975,17.3016666667
769.76,16.8219416666,43.1694166667,25.4111203704,33.95175,14.00825,21.66875,39.2956666666,18.8150833333,29.8503333333,17.2579166667
770.07,16.8626666667,43.526,25.6704166667,33.7340833333,13.8386666667,21.5708333333,39.51225,18.8488333334,30.0714166667,17.22325
770.38,17.2586416667,43.66075,26.0159814815,34.0705,14.4045,22.0286666667,39.6336666667,19.25825,30.54075,17.85625
770.69,18.4814416667,44.6281666667,27.14925,35.1369166667,15.7703333333,23.1963333333,40.71475,20.5688333333,31.61325,19.1271666666
771.00,18.255575,44.7053333333,26.8688425926,35.3345833333,15.8503333333,22.9249166666,40.89,20.6066666666,31.5871666666,19.0418333333
771.32,18.7839,44.7109166667,26.771287037,35.8276666666,16.4059166667,23.1803333333,40.992,20.9864166667,32.2959166667,19.37075
771.63,19.679575,45.3194166667,27.2646388889,36.3495,17.2971666667,23.8185,41.4450833333,21.65425,32.7481666667,20.20575
771.94,20.3243166667,45.3451666667,27.546,36.3858333333,17.8684166666,24.2326666667,41.5143333333,22.19025,33.5308333333,20.7629166667
772.25,21.4306083333,46.27525,28.7289722222,37.3945,19.0394166666,25.3706666667,42.5679166666,23.3344166667,34.5995,21.9485
772.56,21.72505,46.3014166666,28.582324074,37.6214166667,18.8975833333,25.5026666667,42.77625,23.5955833333,34.7721666667,22.0124166667
772.87,20.7305666667,45.4195,27.7089166667,36.8558333333,17.9845833333,24.7103333334,41.8676666666,22.7838333333,33.7115,20.7566666667
773.18,19.8282583333,44.0416666667,27.0980648148,35.8785,17.1943333333,23.7508333333,40.2415,22.0676666667,32.5005833333,19.9391666667
773.50,19.5005583333,43.5139166667,26.6493611111,35.6965,16.70775,23.5339166667,39.6785833333,21.4874166666,32.0549166667,19.6634166667
773.81,19.4673083333,43.3711666667,26.7318703704,35.545,16.36,23.5490833333,39.4373333333,21.3198333334,32.0711666667,19.2026666667
774.12,19.131075,42.69275,26.4366203704,35.0474166667,16.1090833333,23.1494166667,39.0748333333,21.1328333333,31.9099166666,18.8610833333
774.43,18.9590333333,42.58175,26.5580462963,34.9890833334,16.1609166667,23.3924166666,39.1256666667,21.1163333333,32.093,19.08725
774.74,18.8803166667,42.553,26.578462963,34.5454166667,16.1540833333,23.52275,38.9833333333,21.0745,31.6328333333,19.1691666667
775.05,18.3827833333,42.2345,26.2345092593,34.127,15.8974166666,23.13175,38.7241666666,20.7264166666,31.4041666666,18.7058333334
775.36,18.0653916667,41.77075,26.194462963,33.7615,15.57125,22.84025,38.3565833333,20.47225,30.9960833334,18.49625
775.67,18.337075,41.7826666667,26.4450740741,33.9921666667,15.8125833333,22.8341666666,38.67125,20.9553333333,31.1735833333,18.9666666667
775.98,18.464375,41.9399166666,27.1333796296,34.4945,15.7973333333,23.218,39.0710833333,21.0569166667,31.38975,19.0076666667
776.30,19.1561166667,42.2338333333,27.522287037,34.7668333333,16.1370833333,23.4108333333,39.8466666667,21.304,31.9059166667,19.6459166667
776.61,19.3932916667,42.4641666667,27.3130648148,34.8091666667,16.0449166667,23.7125833333,40.2663333333,21.3138333333,32.3598333333,19.7688333333
776.92,19.246675,42.34625,27.3219166666,34.9593333333,16.5143333333,23.7171666667,40.37725,21.3796666667,32.1901666667,19.7981666667
777.23,18.7369083333,42.3594166667,27.2101203704,34.7513333333,16.2005833333,23.1933333333,40.6825833333,21.3546666667,31.9024166666,19.74225
777.54,18.2829833333,42.5119166667,26.7135648148,34.5846666667,15.7100833333,22.7396666667,40.304,20.8070833333,31.2893333334,19.41175
777.85,18.877375,42.8849166666,26.5520648148,34.441,15.7740833333,22.78475,40.3375833333,20.8040833333,31.1505,19.41625
778.16,18.1093666667,42.7596666666,26.0317685185,34.2585,14.9838333333,22.2514166667,39.9303333333,20.3205,30.9935,18.7181666667
778.47,18.0379166667,42.7845833333,25.7272777778,34.187,14.4174166667,22.107,39.5255833333,20.1829166667,30.5418333333,18.3196666667
778.78,18.2621166667,43.3811666667,25.6405,34.4466666667,14.672,22.32925,39.9044166667,20.40975,30.403,18.6201666667
779.09,18.2241416667,43.3183333333,25.8828425926,34.46625,14.558,22.6316666666,39.428,20.3316666667,30.2210833333,18.4754166667
779.40,18.5481666667,43.883,26.0216759259,34.6536666667,14.9893333333,22.7161666667,39.2211666667,20.7694166666,30.3354166667,18.82225
779.71,18.3874416667,43.7465,25.8869259259,34.684,15.0390833333,22.7714166667,38.9180833333,20.7793333333,30.2944166667,18.8613333334
780.02,19.162025,44.4078333333,26.4977592592,35.35,15.9281666667,23.3663333333,39.5815833333,21.3905,30.8381666667,19.39425
780.33,20.3577166667,45.0668333333,27.1931574074,35.7930833333,16.5710833333,24.1346666667,40.3516666667,22.3425833333,31.7251666667,20.18925
780.64,21.493075,45.46375,27.4229722222,36.0998333333,17.2565833333,24.8100833333,40.3036666667,22.47075,32.194,20.9385
780.95,21.5805916667,45.3689166667,27.5697962963,35.97675,17.43175,24.6994166667,40.2799166667,22.705,32.4113333334,20.9015
781.26,21.4159416666,45.3611666667,28.0879166666,36.53475,17.7291666666,24.8193333334,40.5415833333,23.118,32.9583333333,21.09025
781.57,21.1389416667,44.8893333334,28.4908333333,36.4729166667,17.6070833334,24.8131666667,40.719,22.9873333333,32.7179166666,20.8713333333
781.88,21.2155333333,44.6725,29.0408888889,36.5948333334,17.95875,25.3731666667,41.1623333333,23.238,32.9604166667,21.241
782.19,21.2378333333,44.184,29.2839722222,36.6248333333,17.58025,25.58575,41.1925,23.0265,32.7266666666,20.9623333333
782.50,20.5513583333,43.7108333333,28.3554444445,36.1963333333,16.9015833333,24.7935,40.9403333333,22.4074166667,32.3504166667,20.2206666667
782.81,20.4779833333,43.279,28.3945277778,36.2728333334,17.1304166666,25.0999166667,41.1386666667,22.68125,32.5413333333,20.51225
783.12,20.06025,42.9706666667,28.0961944444,35.9415,16.9104166667,24.8709166667,40.67775,22.55675,31.9935,20.33525
783.43,19.1754416667,42.4591666667,27.3802962963,35.5439166666,15.6559166667,23.89475,40.2850833333,21.7275833333,31.4573333333,19.6116666667
783.74,18.6117666666,42.2251666667,26.9817037037,35.5525833333,15.4909166667,23.5081666667,39.9985833333,21.71525,31.2830833333,19.4003333333
784.05,17.3283666667,41.52425,26.7052777778,34.9820833333,14.6281666667,22.6094166667,39.7181666667,21.0955833333,30.6280833333,18.4950833333
784.36,16.95395,41.2608333333,26.6621666666,35.1256666667,14.1696666667,22.5413333333,39.7749166667,20.5805,30.5224166667,18.10675
784.67,16.2008833333,40.07325,25.698074074,33.9203333334,13.0680833333,21.4395,38.533,19.3884166667,29.5136666667,17.1621666667
784.98,16.3359333333,40.218,25.5651666667,33.78325,13.1291666667,21.0886666666,38.434,19.1598333333,29.3534166667,17.2155833333
785.29,16.1248666667,40.1555833333,25.2060185185,33.2951666666,12.51525,20.284,38.0570833333,18.9865,28.6935833333,16.7580833333
785.60,16.0351,40.5858333333,25.299287037,33.5236666667,12.6408333333,20.2664166667,38.1279166667,19.0108333333,28.5768333334,16.6514166667
785.91,15.7712583333,40.03875,25.2339814815,33.0645,12.5000833333,19.9374166667,37.8285833333,18.5856666666,28.3154166667,16.6368333334
786.22,15.3617166667,39.7396666667,24.6676296297,32.3885,11.91975,19.22625,37.4034166667,17.90175,27.8868333333,16.2276666666
786.53,16.5164083333,41.0894166666,26.0477592593,33.3925,12.6850833334,20.1673333333,38.3363333333,18.9016666667,29.15175,17.1995
786.84,17.465075,41.4305833333,27.0139537037,33.5765833333,13.81275,21.4520833334,38.66225,20.07875,29.61375,18.3045833333
787.14,18.1335666667,41.9209166667,27.7854166667,34.1949166667,14.1525,22.1608333333,39.1666666667,20.43075,29.95775,19.0253333333
787.45,18.5578916667,42.6881666667,27.9658518518,34.8935833334,14.5325833333,22.9919166667,39.7495,21.02575,30.12875,19.63325
787.76,18.5398083333,42.8749166667,27.7293981482,34.6241666667,14.2845833333,23.0253333333,39.8854166667,21.2165833333,30.09525,19.89775
788.07,19.2813916667,43.79675,28.4568796296,35.2765,14.97225,24.15625,40.96125,22.2338333333,30.65,20.6500833334
788.38,19.847175,44.07325,29.2545925926,36.065,15.55325,25.35275,41.3555833333,22.93225,31.28625,21.41075
788.69,20.0042666667,43.52075,29.3431759259,36.311,16.1498333333,25.703,41.52875,22.9804166667,31.5963333333,21.8705833333
789.00,20.8333083333,44.0003333333,29.6533796296,36.7783333333,17.20525,26.2565833333,41.9705,23.6605,32.62225,22.7008333333
789.31,21.5622833333,45.2129166667,30.6595648148,37.773,18.0851666667,27.3545833333,43.0071666667,24.546,33.48925,23.5744166667
789.62,21.9099666667,45.4315,30.92075,38.0249166667,18.3826666666,28.09875,43.4188333333,24.6089166667,33.7604166667,23.6749166666
789.92,21.0605833333,44.7158333333,29.598462963,37.352,17.71025,27.15375,42.9690833333,23.4901666667,33.1335,22.6688333333
790.23,20.1737833333,44.5815,29.1197222222,37.30225,16.7751666667,26.4340833333,42.8684166666,22.5504166667,32.9380833333,21.8915
790.54,19.4318083333,43.8905,28.5515648148,36.7363333334,16.3580833333,25.823,42.4975,22.1508333333,32.6845,21.059
790.85,19.561525,43.37925,28.4790185185,36.70325,16.5794166667,25.7533333333,41.9838333333,21.8283333333,32.63575,20.9404166667
791.16,19.4119166667,43.1348333333,28.3021481481,36.7860833333,16.5698333333,25.65325,41.6585833334,21.4425,31.8570833333,20.2243333333
791.47,19.8749833333,43.8295,28.9939074074,37.4631666666,17.00125,25.76725,41.8870833333,21.7433333333,32.21525,20.5843333333
791.78,19.465825,43.3865,28.6419444444,37.3213333333,16.4755833333,25.2243333333,41.8413333333,21.3445,32.0538333333,20.35575
792.08,19.8735083333,44.11275,28.9341759259,38.2843333333,16.5655,25.7253333333,42.9063333333,21.955,32.4394166667,20.77425
792.39,18.58655,43.0569166667,28.0875277778,37.4870833333,15.31925,24.8883333333,42.6364166667,21.4213333333,31.883,19.5674166667
792.70,18.2067416667,42.0683333333,27.4965462963,36.71775,14.5041666666,24.1453333333,41.7690833333,21.2478333333,31.1454166667,18.923
793.01,17.3227,41.8388333333,26.9178981482,36.29475,14.2390833333,23.3729166667,41.6408333333,21.0055,30.8024166667,18.5435833333
793.32,17.468275,41.6409166667,27.1601759259,36.1941666666,14.40725,23.7628333333,41.8213333333,21.5720833334,30.7474166667,18.9005
793.62,17.4584166666,41.2343333333,26.875537037,35.6561666667,14.5471666667,23.5673333333,41.5564166667,21.253,30.5526666667,18.3705833333
793.93,17.3365166667,41.4475,26.7020833334,34.9848333333,14.6445,23.2474166667,41.36325,20.8208333333,30.11475,18.4024166667
794.24,16.9777416667,41.3968333333,26.561324074,34.7335833333,14.17,22.8996666667,41.0761666667,20.6224166667,29.9426666667,18.2101666667
794.55,18.1810916667,42.2485,27.9743981482,35.6359166667,15.8063333333,24.3280833333,41.7650833333,21.706,31.3256666667,19.764
794.86,18.107425,41.3861666667,27.6567314815,35.1201666667,15.9214166667,24.1425833333,41.0896666667,21.10575,30.88925,19.72775
795.16,18.38155,41.9110833333,27.479212963,34.8470833333,16.3355,24.393,40.9728333333,21.2235,31.1810833333,19.8439166667
795.47,18.698325,42.1140833333,27.7615,34.4984166667,17.1373333333,24.6296666667,40.5324166667,21.5664166666,31.7745833333,20.2701666666
795.78,19.212225,42.5030833333,28.24925,34.80075,17.6094166667,24.93925,40.3589166666,21.3655833333,31.8506666667,21.244
796.09,19.6493583334,43.6261666667,28.4893425926,35.4454166667,18.0465,25.5870833333,41.011,21.5004166667,32.7689166667,21.8285
796.40,20.3169083333,44.11175,29.0101481481,35.9994166666,18.0835,25.7465,40.9886666667,21.6405833334,32.8915833333,22.4101666667
796.70,20.84245,44.0615,29.340037037,36.4686666667,18.548,26.0201666666,40.8054166667,21.7816666667,33.3408333333,22.6655
797.01,20.9731416667,44.4318333333,29.565787037,36.7558333333,18.9708333333,26.29175,40.65425,22.2046666667,33.7336666667,23.4813333333
797.32,20.9834333333,44.53925,29.5741203703,37.56925,18.84625,26.4555833333,40.7115833333,22.0115833333,34.3808333333,23.5983333333
797.63,20.4018666667,44.6310833333,29.3231018519,37.551,18.55875,26.0486666666,40.8151666667,21.8935833334,34.3819166667,23.1786666667
797.93,20.4444,44.7926666666,28.9439537037,37.7613333333,18.1695,25.6429166666,40.6221666667,21.80175,34.31375,23.28025
798.24,19.8208333333,45.625,28.9981481482,38.3583333333,17.6666666667,25.7833333333,41.3666666666,22.2,34.8,23.15
798.55,20.0433916667,46.0800833333,29.4150740741,38.8096666667,18.00175,26.0289166666,42.0833333333,22.6615833333,35.1699166667,23.4693333333
798.85,19.3960833333,45.99025,29.2751018518,38.67675,17.181,25.9589166667,41.5271666667,21.7921666667,34.4229166667,22.71625
799.16,18.3059916667,45.7651666667,28.3593518519,38.1134166666,15.7670833333,25.0455,41.2395833333,21.1288333333,34.0694166666,21.265
799.47,18.7390166667,45.6144166667,28.9326388889,38.1656666666,16.2746666667,24.9818333333,41.2106666666,21.7996666667,33.9259166666,21.4260833333
799.78,18.5995166667,44.8851666667,28.6581944445,37.582,15.7914166667,24.7996666666,41.01025,21.6084166667,34.0354166667,20.97925
