wavelength,Back_CyiCyim,Belly_CyiCyim,Breast_CyiCyim,Crissum_CyiCyim,Crown_CyiCyim,DorTail_CyiCyim,Patch10_CyiCyim,Rump_CyiCyim,Throat_CyiCyim,WingTip_CyiCyim
214.06,196.874833334,229.201466667,238.889166667,263.020833334,155.208166667,133.333333333,264.583166667,202.083333333,160.764,172.222166667
214.44,272.071833333,297.5228,299.5495,343.243166666,201.351333334,175.2255,354.054333333,276.126166667,199.098833334,221.6215
214.81,478.431333333,549.2156,555.8825,632.843083333,323.5295,325.490333333,636.2745,500.980333333,323.529333334,396.078666666
215.19,331.818166667,403.863816667,374.242333333,450.757666666,249.2425,212.878666667,450.7575,362.878833333,246.212333333,278.030333334
215.57,309.090833333,372.0455,328.787666667,424.2425,232.575833333,206.060666666,400.0,346.969833333,240.1515,299.2425
215.95,483.333333334,572.69235,506.410333333,666.666666667,316.666833333,320.512833333,629.487166667,537.1795,357.692333334,476.923
216.32,823.809499999,968.095216665,876.190666667,1114.28566667,492.857333334,557.143,1083.33333333,949.999833331,597.619,842.856999998
216.70,-3.62505651824e+15,-4.11763772748e+15,-3.81697127509e+15,-5.1497126421e+15,-2.06841460159e+15,-2.52687763184e+15,-4.45668713125e+15,-3.95557637726e+15,-2.46290604622e+15,-3.71035196573e+15
217.08,438.889,522.888716667,474.4445,596.111166667,321.111166667,347.777666667,533.333333334,481.111166667,313.333333334,493.333333333
217.46,312.6985,412.222433334,361.111,415.873166666,261.904833333,273.015833334,404.761833334,350.000166667,269.841333334,388.095333333
217.83,294.1175,504.509633334,423.5295,460.784416666,283.333333334,325.490333334,482.353,404.901833334,295.098166667,447.059
218.21,184.7825,367.826066667,286.956333333,321.739166667,222.463833333,258.695666667,347.101333333,295.652166666,212.3185,321.014333334
218.59,108.333333334,295.138783333,223.611166667,270.138833333,177.778,186.8055,272.916666667,230.5555,165.277833333,275.694666666
218.97,83.3331666665,171.212083334,128.409333333,153.21975,112.878833333,103.0305,161.3635,128.030166667,101.515166667,164.015
219.34,93.3333333333,174.125,145.416666667,162.916666667,112.083333333,118.333333333,170.416666667,128.333333333,97.0833333335,170.416666667
219.72,92.4601666669,178.849366667,155.5555,160.91275,118.253833333,108.730166666,173.8095,127.380833333,93.2540000002,160.7145
220.10,118.75,184.93055,173.9585,174.6525,146.527666667,122.222166666,183.333166667,141.319333333,112.152666666,160.069666666
220.47,128.758166667,191.143716666,178.1045,187.581583333,161.437833334,114.706,177.124166667,145.751833334,111.438,151.307
220.85,114.689333333,161.77975,162.711833333,174.011166667,151.13,108.757166667,153.1075,129.3785,98.8700000002,139.265333333
221.23,115.1785,163.5417,168.452666667,183.035833333,150.0,118.154666666,155.952333333,134.8215,103.273833333,140.1785
221.61,129.4325,179.3263,190.071166667,206.560166666,152.127833333,125.177333333,161.702166667,148.936166667,106.737666667,142.198333333
221.98,139.795833333,184.38785,178.231333333,198.809416666,140.816333333,124.149833333,155.102166667,144.898,103.401333333,137.074833334
222.36,159.6295,196.444683333,202.222,221.666666667,149.999833333,136.296333333,182.963,157.037,122.592666667,154.444333334
222.74,154.310166667,179.884933333,179.884666667,200.43125,142.816166667,135.632333334,169.540166666,141.092166666,132.758666667,146.2645
223.11,147.043,187.499833334,179.838833333,193.010833333,139.247333333,147.312,171.236833333,145.699,146.505333333,140.591333334
223.49,163.3985,210.06545,205.228833333,206.046,148.692833333,161.111,188.562333333,155.882333334,159.1505,149.999833333
223.87,187.037,234.861183333,254.629833333,240.972333333,168.518666667,192.129666666,218.518666667,163.888833333,185.648,156.4815
224.24,206.060666666,276.136333334,326.515,288.257583334,172.727333333,237.878833333,238.636333333,186.363666666,203.030333333,154.545333333
224.62,395.0,561.0,658.333333334,543.333333333,281.666666667,521.666666667,506.666666667,325.0,441.666666667,336.666666666
225.00,1087.5,1475.41666666,1800.0,1195.83333334,604.166666667,1158.33333334,1350.0,800.0,1129.16666667,829.166666667
225.38,1079.16666666,1432.91666666,1712.5,1031.25,566.666666667,925.0,1304.16666666,779.166666669,1029.16666667,787.5
225.75,396.969666667,507.727366667,527.272833333,312.121083333,227.272666667,322.727333333,500.000166667,253.030333334,353.030166667,269.696833333
226.13,3483.33333333,4771.66666667,5000.0,2708.33333334,2216.66666666,2700.0,4666.66666667,2416.66666666,3250.0,2483.33333334
226.51,-360.416666667,-607.916666667,-539.583333333,-258.333333333,-245.833333334,-254.166666666,-450.0,-291.666666667,-337.5,-285.416666666
226.88,-55.5553333334,-134.012266667,-135.802166667,-19.4445,-27.7776666666,-36.4196666667,-84.568,-53.7038333332,-44.4446666667,-40.1236666667
227.26,-15.0536666666,-37.8496166667,-44.3546666667,-0.8065,-7.79566666667,4.30100000001,-25.2686666667,-6.72033333335,4.8386666667,-6.45183333335
227.64,-0.80316666665,-24.1767833333,-22.0881666667,-0.80291666665,-1.80716666666,8.83533333333,-12.4496666667,0.201,5.22083333332,1.40566666667
228.01,-4.0403333333,-24.8485833333,-15.1515,-3.872,-1.68333333333,9.76416666666,-14.8148333334,-4.04066666665,1.34683333335,-5.05066666667
228.39,-3.08633333335,-25.0309166667,-11.111,-2.08358333335,-1.0801666667,8.9505,-16.2035,-1.2345,-2.31466666667,-9.87666666665
228.76,-0.82666666665,-18.1266333333,-7.16283333333,5.02758333334,3.03033333333,13.6363333333,-12.9476666667,-0.551,2.4795,-2.89266666668
229.14,3.077,-16.6538333333,2.82033333335,6.66675,2.69216666668,11.154,-9.87166666668,0.000166666665,5.12816666667,4.74350000001
229.52,-2.97633333335,-18.02385,3.2145,3.03575,-0.9525,4.52366666665,-12.0238333333,0.357166666669,-2.02366666667,4.16666666666
229.89,-10.0456666667,-21.2101833333,-1.48416666667,-4.8515,-2.968,1.94049999998,-15.8675,-6.73516666667,-7.30583333335,-5.93583333333
230.27,-12.3841666667,-20.37045,-8.68066666666,-3.993,-1.736,0.3475,-18.403,-5.90283333333,-8.21766666667,-6.59733333333
230.65,-16.0353333333,-26.7929666667,-15.2776666667,-6.06066666666,-7.5755,-7.70183333332,-28.409,-9.596,-16.0355,-9.09083333334
231.02,-16.8,-28.0,-11.6,-11.4666666666,-7.6,-8.00000000001,-30.1333333333,-10.1333333333,-13.3333333333,-9.33333333332
231.40,-18.306,-28.6338333333,-10.3823333333,-11.3388333333,-8.46983333331,-8.06000000001,-35.3825,-10.5191666667,-16.1201666667,-13.5243333333
231.78,-30.7338333334,-41.1622,-27.6761666667,-26.22325,-22.6301666667,-20.0306666667,-53.9755,-22.6298333333,-30.1221666666,-25.6878333333
232.15,-30.1886666667,-43.1761166667,-30.6605,-26.9655,-26.5725,-24.2136666666,-53.1445,-27.8301666667,-32.2328333334,-25.1571666666
232.53,-35.3536666666,-50.3030333333,-36.8686666667,-35.26925,-34.6801666666,-31.9865,-56.0606666667,-36.1951666667,-37.542,-22.5588333334
232.90,-32.0921666667,-48.2978666667,-38.4751666666,-39.8051666667,-37.0568333333,-34.2198333334,-55.8511666667,-38.6525,-42.1985,-24.8225
233.28,-36.413,-54.0037666667,-42.9348333333,-53.44225,-46.0145,-44.2028333333,-62.3186666667,-47.826,-53.0796666666,-35.5075
233.66,-22.1015,-40.7609,-30.0723333334,-42.6631666666,-39.1305,-33.3333333333,-53.261,-39.4926666667,-38.406,-27.355
234.03,-12.5383333333,-27.7216666667,-22.0183333334,-25.38225,-30.4281666667,-19.8776666667,-39.1438333333,-28.1345,-20.9478333334,-10.8563333333
234.41,-5.64099999998,-13.2563333333,-5.25633333334,-15.8335,-19.7433333333,-11.4103333333,-25.1281666667,-15.6411666667,-13.0766666667,-1.41016666666
234.78,-10.7323333333,-13.8004833333,-10.3536666667,-22.3485833333,-17.0456666666,-10.7321666667,-21.8435,-14.8991666667,-14.899,-3.03049999999
235.16,-0.31433333333,-0.04195,2.41116666665,-4.82175,-3.87849999998,-0.943333333332,-9.11966666667,-1.99166666667,-4.822,6.60366666669
235.54,0.877000000015,2.12713333334,0.7675,-2.467,-0.4385,-0.329166666665,-5.48233333335,-0.658,-2.85083333334,12.3901666666
235.91,1.77516666667,5.13800000002,5.72016666665,4.19133333333,4.33916666667,3.15566666667,-0.789,2.95866666667,-0.197333333335,14.7928333333
236.29,-3.57133333333,3.98805,4.76183333335,3.37283333333,2.877,-0.59533333333,-5.45616666667,1.58733333334,-3.373,10.6148333333
236.66,-0.47083333333,7.99436666666,6.5915,9.55733333335,7.43850000002,4.04883333333,-5.74383333334,6.96816666666,1.69483333333,8.94533333335
237.04,0.16666666667,7.24166666667,8.25,12.1666666667,10.1666666667,6.08333333332,-2.41666666667,8.66666666668,5.16666666667,10.8333333333
237.41,4.62533333333,10.8454,9.64916666665,16.9058333333,14.9123333333,11.0846666667,0.398666666665,12.44,8.93133333333,13.3171666666
237.79,-0.1475,3.51768333333,1.8435,7.89066666665,11.1355,4.7935,-3.90866666667,4.646,1.47466666667,5.60466666667
238.17,3.46050000001,2.50006666666,1.27116666667,7.41516666665,11.0168333333,4.51966666665,-4.02533333333,5.08466666667,-1.69516666667,5.085
238.54,5.2085,2.20128333333,-1.04166666666,10.20825,10.4863333333,6.52799999999,-2.77766666667,4.37516666666,-1.111,5.90283333332
238.92,6.71533333333,6.00126666666,1.404,13.4003333333,9.03533333334,7.8755,-2.015,3.54083333334,2.13683333333,8.73016666666
239.29,1.30016666667,0.141733333335,-2.60066666667,8.95391666665,2.71883333334,3.01416666665,-5.61466666667,-1.064,-2.305,5.02366666667
239.67,-0.52916666667,-3.80966666667,-5.07933333333,6.08483333335,-0.423333333335,0.529333333335,-6.34949999998,-3.12183333334,-3.75633333334,1.9575
240.04,3.16983333333,-2.5697,-1.39333333333,7.2285,1.68116666667,2.68983333333,-1.1525,-0.14416666667,-0.192166666667,3.7465
240.42,4.83333333334,-0.404166666667,0.625,7.5625,4.125,5.04166666667,2.16666666667,2.83333333333,2.25,6.16666666667
240.79,5.332,1.07353333333,1.7305,7.36233333335,4.13133333333,4.80216666666,3.7075,2.89566666667,2.57783333334,7.37983333334
241.17,6.57883333333,2.85108333333,3.57166666667,7.58158333335,5.38833333333,5.57666666667,4.79316666666,4.4485,3.7595,8.89716666668
241.54,4.38466666666,2.2931,3.4585,5.81441666667,4.84766666667,4.46633333334,4.57533333334,4.6295,3.92166666666,8.25183333334
241.92,5.7435,4.20715,5.15483333334,7.75641666665,6.112,6.2835,6.74983333335,7.33916666667,6.18533333334,10.6775
242.29,5.684,5.5504,6.952,8.16341666665,7.1105,6.6125,7.76700000002,8.35583333332,7.45,10.9375
242.67,4.9825,5.02835,7.18,5.99441666666,6.63616666666,5.46116666666,6.89716666667,8.11583333335,7.39783333334,10.0305
243.05,5.66716666667,4.93313333334,7.79983333334,5.87608333333,7.40266666667,5.75083333334,7.84199999998,9.20099999998,7.842,10.0585
243.42,6.38383333333,5.63236666667,7.39383333334,6.37375,8.46483333333,6.84833333333,8.20216666667,9.95983333334,8.50483333334,10.4445
243.80,7.11166666667,7.1874,8.57366666666,7.19141666667,9.55533333333,8.033,8.95416666665,11.0576666667,9.09466666667,11.739
244.17,7.4595,8.23541666666,9.42316666667,8.12725,10.208,8.99083333334,8.7355,11.9356666667,10.326,13.3096666667
244.55,9.16850000002,8.98418333334,10.2885,9.32983333335,10.991,9.73783333331,9.26333333335,12.7373333333,11.5983333333,14.3128333333
244.92,8.95183333333,8.2542,10.4836666667,8.9795,10.5758333333,9.33933333334,9.39466666665,12.237,11.9048333334,13.7503333333
245.30,8.86666666667,7.88371666667,9.09433333333,8.14983333333,9.88116666666,8.552,9.1815,11.6298333333,12.0846666667,12.9938333333
245.67,9.77116666667,8.60631666667,9.21566666667,9.06058333333,10.4085,9.21566666667,10.049,11.9118333333,12.2385,13.693
246.05,9.59633333334,8.10906666667,8.90866666666,8.8415,9.94016666665,8.6995,9.53666666665,10.9268333333,11.6293333334,12.7205
246.42,9.31633333332,7.60943333333,7.53033333334,8.27825,9.27466666665,8.16716666667,9.15016666665,10.3541666667,10.7973333334,12.4168333333
246.79,9.00016666666,7.1415,7.26766666666,8.11525,8.7135,7.87833333334,9.22466666665,10.2593333333,10.4463333333,12.0418333334
247.17,9.28366666666,7.35446666667,8.22383333334,8.47708333333,8.76533333335,8.4195,9.54866666668,10.5736666667,11.1378333334,12.1285
247.54,10.1846666667,7.77206666667,9.316,8.98991666665,9.33749999998,9.08783333333,10.38,11.3573333333,11.9216666666,12.6273333334
247.92,11.125,8.36573333334,10.186,9.81025,9.99783333335,9.61199999998,11.0205,11.6465,12.7635,12.9305
248.29,10.0328333333,7.51516666666,9.17516666666,8.86033333333,9.0205,8.67966666667,10.0951666667,10.5185,11.5516666667,11.552
248.67,9.36066666667,7.13686666667,8.80066666667,8.25025,8.6135,8.406,9.48499999998,9.83799999998,11.1043333334,10.99
249.04,8.78166666669,6.99095,8.01333333333,7.73033333334,8.26933333332,8.22666666667,9.01616666667,9.64583333334,10.4566666667,10.446
249.42,8.56283333335,6.80673333333,8.32766666666,7.85683333333,7.99133333333,8.15933333333,8.776,9.42599999998,10.1656666667,10.2108333333
249.79,8.35733333332,6.55936666667,8.4645,7.68941666665,7.65383333335,7.88016666666,8.36916666667,9.26333333335,10.0738333333,9.84749999999
250.17,8.37166666665,7.1031,8.83266666667,7.4375,8.09016666665,8.07716666667,8.615,9.83100000001,10.2665,9.95916666669
250.54,8.91366666665,7.54575,9.32316666666,7.44608333334,8.34016666667,8.3675,8.80416666667,10.3331666667,10.688,10.3056666667
250.92,8.60483333333,7.14696666666,8.78116666667,7.54033333335,7.88549999998,8.14983333333,8.26716666667,9.67683333332,9.721,9.92666666668
251.29,7.50616666666,6.32645,7.19416666667,6.53875,6.83516666666,7.03816666667,7.4285,8.36449999999,8.08366666667,8.80149999998
251.66,6.32783333334,5.62298333334,5.75683333333,5.41408333334,5.773,6.09916666666,6.99616666667,7.28949999998,6.71883333334,7.71349999999
252.04,5.30583333333,5.08168333333,4.807,4.2165,4.90683333334,4.7075,6.22083333333,6.95283333334,5.72166666666,6.254
252.41,6.42583333333,5.47978333333,4.52683333334,4.56083333334,5.5105,4.56083333334,6.96866666667,7.68083333332,6.40883333334,6.358
252.79,6.05433333334,5.19936666667,4.988,4.644,5.26333333333,4.1795,7.67116666667,8.23883333334,5.96833333333,5.62466666667
253.16,6.74233333333,5.77575,5.96833333333,5.2115,5.88216666667,4.31716666666,8.3765,8.85799999999,6.93166666667,6.57016666666
253.54,7.4725,6.49451666666,6.02633333333,5.92266666667,6.38783333334,5.35466666666,9.03933333333,9.71083333333,7.85133333333,6.7495
253.91,8.03566666666,7.05186666667,5.46233333333,6.64391666665,6.65283333333,5.84733333334,9.2435,10.1191666667,8.28066666667,7.0905
254.28,8.74316666667,6.85233333334,5.1185,7.5955,6.73933333334,5.88333333333,8.6335,10.3461666667,8.99816666668,7.10366666666
254.66,8.957,6.97281666667,5.40433333333,8.24825,7.33166666666,6.04683333333,9.25933333334,11.1111666666,9.69383333332,6.576
255.03,9.44183333335,7.63268333333,6.13633333334,8.185,7.50216666667,6.275,9.7585,11.8171666666,10.6888333333,7.12566666665
255.41,10.6505,8.90233333333,7.68316666667,9.12616666665,8.90249999999,7.54049999999,10.63,13.6993333333,12.6423333333,8.7195
255.78,10.3485,8.69641666666,7.26266666666,9.0155,8.81616666666,6.88533333333,9.76083333335,13.1611666667,12.9723333334,8.90016666665
256.15,9.69883333333,7.75463333333,6.23666666667,8.258,8.27966666667,6.602,9.1185,12.4301666667,12.4731666667,9.2475
256.53,10.2188333334,8.94155,8.25233333334,9.75275,9.34699999998,8.45516666667,10.0365,13.5236666667,13.1793333333,10.5028333334
256.90,9.83816666665,8.433,7.48666666667,9.02925,8.59666666668,8.38966666667,9.55583333335,12.9231666667,13.1865,10.9291666666
257.28,8.72233333333,6.79226666667,5.90916666666,8.04125,7.07716666667,7.30733333334,8.63383333331,12.0663333334,11.518,9.60716666668
257.65,7.678,5.52256666666,5.58683333333,6.67925,5.96133333334,5.99233333333,8.05266666667,11.111,9.69116666665,8.94216666665
258.02,7.62566666667,5.22441666667,6.063,6.5105,5.84933333333,6.15666666667,8.03966666665,10.8038333333,9.04116666665,8.30633333334
258.40,6.62816666666,4.68763333334,5.14383333333,5.63683333333,4.94,5.64233333333,7.852,10.061,8.24833333333,7.70466666667
258.77,6.446,4.50535,5.20733333334,5.72516666667,4.849,5.74883333333,7.67516666666,9.33016666668,7.9365,7.869
259.15,7.01483333333,4.99568333334,5.42933333334,6.52375,5.54983333334,6.31666666667,8.3765,9.70366666667,8.273,8.07483333333
259.52,7.632,5.52515,5.95533333334,7.40108333334,6.441,6.71516666666,9.11283333335,10.2176666667,8.345,8.52516666666
259.89,7.32683333333,4.95058333334,5.8875,7.08333333334,6.0475,6.36716666666,8.67866666667,9.856,7.73366666667,8.11883333333
260.27,7.5815,5.14193333334,6.38383333333,7.45258333333,6.391,6.753,8.98083333333,10.1085,7.98516666667,8.375
260.64,7.17516666666,4.58606666666,5.537,6.89433333334,5.98283333333,6.31166666666,8.436,9.4365,7.36,7.90133333333
261.01,7.20166666666,4.64223333333,5.41333333334,6.975,6.1565,6.16316666667,8.06183333333,9.16900000002,7.25016666666,7.83483333334
261.39,7.7365,5.13785,5.972,7.38275,6.576,6.64483333333,8.2855,9.45216666669,7.55783333334,8.20983333334
261.76,7.7315,5.1621,5.63566666666,7.38791666666,6.70483333333,6.7545,8.1775,9.36699999998,7.58983333333,8.05733333333
262.13,7.3915,4.78771666667,5.27,6.81483333333,6.30483333333,6.14133333333,7.6075,9.01433333333,7.3545,7.5035
262.51,7.818,4.79711666666,5.57966666667,6.9725,6.57016666667,6.34483333333,7.794,9.09800000002,7.30266666667,7.40766666666
262.88,7.61416666666,4.4687,5.33983333334,6.53983333334,6.3645,5.834,7.42533333333,8.98066666665,6.886,6.95783333333
263.25,6.8945,3.81393333334,4.72616666666,5.6905,5.67533333333,5.32583333333,6.60466666667,8.3135,6.165,6.55483333333
263.63,6.17,2.93606666667,3.83,4.51983333333,4.43716666667,4.393,5.41966666666,7.25166666667,5.0885,5.55166666666
264.00,5.89883333334,2.94093333333,2.96766666667,4.00308333333,4.11816666667,3.96066666667,5.22033333333,6.97666666667,4.94183333333,5.15966666667
264.37,5.12133333334,2.4818,1.778,3.21166666667,3.20566666667,3.33083333333,4.395,6.27333333333,4.32,4.508
264.75,4.79316666666,2.23836666667,1.45233333333,2.692,2.40283333333,2.8015,4.52333333333,6.11683333333,4.30483333333,3.88066666667
265.12,5.03066666667,2.4072,1.89266666667,2.6485,2.42633333333,3.125,5.36066666667,6.73266666667,4.36983333334,3.96366666667
265.49,4.78166666667,2.08086666666,1.79483333333,2.29683333333,2.234,2.83633333333,5.14566666666,6.915,4.192,3.31333333333
265.87,5.05133333334,2.55836666667,2.5135,2.28166666667,2.56216666667,3.282,5.5515,7.51583333333,4.84366666667,3.83133333334
266.24,4.95366666667,2.94626666667,2.48283333333,2.51241666666,2.8155,3.9915,5.98716666667,7.389,4.94166666667,4.52583333333
266.61,5.15283333333,3.41645,2.7015,2.998,3.4315,4.617,6.407,7.83183333333,5.60883333333,5.71133333334
266.98,5.3055,3.65543333333,3.0005,3.28683333333,3.52966666667,5.02983333334,6.4635,8.01883333333,6.00033333333,5.95633333333
267.36,5.88866666667,4.11986666666,3.99633333333,3.49175,3.837,5.389,6.34566666667,8.36533333334,6.452,6.21783333333
267.73,6.09916666666,4.25798333333,4.59233333334,3.67391666666,4.03516666666,5.95466666667,6.63583333334,8.71033333334,6.95566666666,6.74916666666
268.10,6.80016666666,5.1097,5.88166666666,4.6535,4.77333333333,6.77066666666,7.3495,9.5565,7.78933333333,7.04016666666
268.48,7.54533333333,5.92371666666,6.49833333333,5.20675,5.55883333333,7.565,7.68266666666,9.85533333331,7.91733333333,7.58466666667
268.85,7.562,6.0024,7.19766666667,5.2425,6.13383333333,7.74383333333,7.33166666666,9.90016666667,7.70566666667,7.87833333335
269.22,7.6275,6.18545,7.4685,5.76725,6.48733333333,7.92666666667,7.39383333333,10.3571666666,7.95466666667,8.30999999998
269.59,8.31066666667,6.80611666666,8.32883333333,6.695,7.197,8.98966666667,8.0935,10.8005,8.55533333333,9.33383333334
269.97,9.002,7.2141,8.58833333334,7.39625,7.46216666667,9.38050000002,8.39483333334,10.9555,8.79083333333,9.794
270.34,8.944,7.07266666667,8.55683333333,7.54633333334,7.62816666666,9.57166666665,8.531,10.8531666667,8.858,9.77816666665
270.71,8.74633333333,6.80846666666,8.43766666667,7.23983333333,7.27766666667,9.10533333334,8.07883333333,10.4741666666,8.57116666667,9.25550000002
271.09,8.98716666667,7.21136666666,8.60433333333,7.62375,7.74316666667,9.378,8.501,10.6621666667,8.70816666667,9.37016666668
271.46,8.7675,7.22003333333,8.28333333334,8.01825,7.91433333335,9.0365,8.6985,10.3581666666,8.77516666667,9.2055
271.83,8.7195,7.27928333333,8.082,7.99975,7.63966666665,8.83933333332,8.56966666667,10.1365,8.8095,8.74166666667
272.20,8.42133333333,7.05381666667,7.85016666667,7.80983333333,7.43249999999,8.64083333331,8.11383333334,9.79816666667,8.70666666667,8.86066666667
272.58,8.03433333334,6.33891666667,7.444,7.39025,6.92566666667,7.977,8.09216666666,9.5175,8.41633333333,8.3945
272.95,8.05166666666,6.4821,7.374,7.55958333333,6.93916666666,8.02316666667,8.15133333333,9.52783333333,8.70066666667,8.46533333333
273.32,8.02283333333,6.22121666666,6.98783333334,7.13783333334,6.68083333333,7.80866666666,7.9655,9.16483333334,8.47283333333,8.237
273.69,7.10316666667,5.44371666667,5.782,5.99358333333,5.98616666666,6.65066666666,6.89166666666,8.09616666667,7.75316666667,7.169
274.06,6.3,4.91793333334,5.49616666667,5.563,5.6525,6.12883333333,6.30033333333,7.71516666667,7.29816666666,6.49383333334
274.44,6.39166666666,4.90123333333,5.49466666667,5.58608333334,5.38083333333,5.84433333333,6.23216666667,7.96483333334,7.258,6.35333333333
274.81,6.2255,4.9884,5.579,5.79691666667,5.3295,5.65683333334,6.397,7.86966666666,7.0515,6.38916666667
275.18,6.32733333333,4.79753333333,5.3545,5.59991666666,4.9045,5.5155,6.23883333334,7.7585,6.92233333334,6.464
275.55,6.402,4.60895,5.41783333334,5.21933333334,5.17783333333,5.79,6.03783333333,8.056,6.84016666667,6.551
275.93,5.84566666667,3.99466666667,4.9155,4.72758333333,5.03483333333,5.10333333333,5.45333333334,7.61216666666,6.39183333333,6.41733333333
276.30,5.90083333333,3.9652,4.76066666667,4.6825,5.06533333333,5.03033333333,5.69183333333,7.476,6.162,6.02283333334
276.67,5.58216666667,3.8658,4.84233333334,4.37833333334,4.73533333334,4.67266666667,5.23466666666,7.15183333333,5.94783333333,5.832
277.04,5.368,3.48948333333,4.60516666667,3.88716666667,3.99616666667,4.078,4.96816666667,6.70316666667,5.63116666667,5.42216666666
277.41,5.42716666667,3.48923333333,4.648,3.93741666666,3.78616666666,3.9695,4.9595,6.37166666666,5.67483333334,5.28966666667
277.79,6.44966666667,4.23385,5.91133333333,5.095,4.56133333333,5.21816666667,6.02083333333,7.26133333333,6.43116666666,6.54083333334
278.16,6.7485,4.56323333333,6.02183333333,5.00425,4.58666666667,5.25883333333,6.06716666667,7.157,6.24883333333,7.06616666667
278.53,6.66133333333,4.58178333334,6.116,4.66191666667,4.77083333334,4.95266666667,5.9615,6.8885,6.08866666667,7.043
278.90,6.97,4.89903333333,6.41016666666,4.49641666666,5.10133333333,5.25466666667,6.067,7.28616666667,6.46416666667,7.313
279.27,6.978,5.2138,6.80766666666,4.652,5.636,5.25133333334,6.15516666667,7.51483333333,6.86166666667,7.52366666667
279.64,7.08883333333,5.60815,7.00133333333,4.7275,5.6695,5.53816666667,6.68566666667,7.60633333333,7.22933333333,7.55366666667
280.02,7.38483333333,6.1846,7.3335,4.91866666667,5.98283333333,6.15366666667,7.20516666667,7.83766666667,7.4785,7.564
280.39,7.552,6.32571666667,7.08183333334,4.66258333334,5.939,6.32566666667,6.89666666667,7.72016666666,7.34216666667,7.45966666667
280.76,7.52983333333,6.63093333333,6.9505,5.07,6.1675,6.5265,6.94233333334,7.79866666667,7.64416666667,7.4645
281.13,7.72816666667,7.07475,7.09916666666,5.55816666667,6.4545,7.04416666667,7.33516666666,8.129,7.9875,7.68866666667
281.50,7.97233333333,7.63571666667,7.3565,6.10308333334,7.1135,7.50116666667,7.866,8.588,8.39783333334,8.033
281.87,7.1025,6.93958333333,6.55216666667,5.24691666666,6.26933333334,6.64133333333,7.25866666667,7.83883333333,7.64516666667,7.28083333333
282.25,6.96183333333,6.61346666667,6.2565,4.91391666667,6.08183333333,6.431,7.27466666667,7.52216666666,7.50766666667,6.84566666667
282.62,6.7415,6.73106666666,6.092,4.93091666667,5.845,6.431,7.29916666667,7.29916666667,7.54616666667,6.88283333334
282.99,6.9015,6.92076666666,6.02966666666,5.31183333334,5.844,6.68866666667,7.42333333333,7.31333333334,7.52633333333,6.75033333333
283.36,7.16766666667,6.95101666667,5.9055,5.77925,5.89883333333,7.06116666667,7.7055,7.4465,7.6525,6.7555
283.73,7.174,6.77466666667,5.601,5.83383333334,5.73033333334,6.97366666667,7.485,7.09666666666,7.34916666667,6.60466666667
284.10,7.1795,6.72296666667,5.50316666666,6.10058333333,5.81616666667,6.92316666666,7.461,7.22333333334,7.52333333333,6.917
284.47,7.10216666667,6.72665,5.72866666667,6.39166666666,5.98916666666,6.7695,7.435,7.21133333333,7.653,7.223
284.85,7.28183333334,6.80581666666,5.83133333334,6.606,6.05866666667,6.9615,7.80583333333,7.32833333333,7.84716666667,7.46783333334
285.22,7.4535,6.81208333333,6.197,6.94116666666,6.3215,7.02333333333,7.92866666667,7.60033333333,8.00783333333,7.742
285.59,7.3225,6.52863333333,6.18116666666,6.6685,5.87483333333,6.89933333333,7.67333333334,7.36166666667,8.01883333333,7.37816666666
285.96,7.50716666667,6.97013333333,6.34383333334,6.88741666667,6.185,7.18383333333,8.03966666667,7.79816666666,8.4955,7.57316666667
286.33,7.4195,7.0181,6.47866666666,7.25083333334,6.20116666667,7.22916666667,8.0615,8.07216666667,8.801,7.56633333333
286.70,7.53666666666,7.00381666667,6.62316666666,7.48225,6.36216666666,7.35733333333,8.12416666666,8.27083333334,8.82566666667,7.58583333333
287.07,7.2195,6.61896666666,6.52433333333,7.18666666667,6.119,7.06066666666,8.00783333334,8.046,8.73016666667,7.46016666666
287.44,7.08833333334,6.55775,6.52966666667,6.85033333334,5.82683333333,6.7065,7.87416666666,7.69716666666,8.67633333333,7.243
287.82,7.00116666667,6.59281666667,6.625,6.95608333334,5.82866666667,6.54666666666,8.005,7.90416666667,8.89166666666,7.27583333333
288.19,7.19983333334,6.86023333333,6.67583333333,7.05483333333,5.94683333333,6.68716666667,8.23083333333,8.0825,9.108,7.34216666667
288.56,7.23966666667,6.85208333333,6.52783333333,7.08183333334,5.84466666666,6.7115,8.51416666666,8.22716666666,9.22033333333,7.1535
288.93,7.36733333333,6.809,6.61983333334,6.97325,5.76183333333,6.55,8.45316666667,8.453,9.49783333334,7.00533333333
289.30,7.6965,7.02233333334,6.61016666667,7.10058333334,6.035,6.816,8.671,8.6945,9.92116666669,7.1035
289.67,7.9555,7.33945,6.81083333333,7.62225,6.4745,6.92866666667,8.9235,9.14183333334,10.1393333333,7.44216666667
290.04,8.21233333333,7.45083333333,7.05683333333,8.16516666666,6.815,7.0805,9.1085,9.50349999998,10.2521666666,7.75866666667
290.41,8.50416666667,7.8956,7.39133333333,8.63683333335,7.16133333333,7.3675,9.4405,9.68199999998,10.3298333333,8.2625
290.78,9.0685,8.32866666667,7.863,9.17133333335,7.6335,7.64516666667,10.039,10.2213333333,10.6563333334,8.6625
291.15,9.31283333333,8.62955,7.99883333333,9.48558333335,8.14566666667,8.03416666667,10.2921666667,10.6673333333,10.937,8.74966666667
