wavelength,Back_DigAlbf,Belly_DigAlbf,Breast_DigAlbf,Crissum_DigAlbf,Crown_DigAlbf,DorTail_DigAlbf,Patch10_DigAlbf,Rump_DigAlbf,Throat_DigAlbf,WingTip_DigAlbf
252.79,7.421,8.56313333333,6.88686666667,6.36373333333,6.72513333333,9.79006666667,14.3745333333,7.88846666666,6.7038,12.2283333333
253.16,7.4604,8.34533333333,6.79013333333,6.01233333333,6.42533333333,9.402,14.3255333333,7.56766666667,6.26426666667,11.9174
253.54,7.7286,8.36326666666,6.78446666667,6.3766,6.71046666667,9.40353333334,14.5867333333,7.59166666667,6.28906666667,11.7570666667
253.91,7.40046666667,7.57986666667,6.3473,5.7982,6.25773333333,9.13720000001,14.2014666667,7.1036,5.85433333333,10.846
254.28,6.63753333333,6.60846666667,5.37233333333,5.03786666667,5.50906666667,8.61553333334,13.9268666667,6.57933333333,5.20653333333,9.87213333333
254.66,6.50273333333,6.39333333334,5.09883333333,4.93466666667,5.32366666667,8.42313333333,13.8742,6.41146666667,5.05006666667,9.75393333334
255.03,6.4828,6.6034,5.06343333333,5.019,4.99353333333,8.36506666667,13.7136,6.4576,4.9304,9.45493333333
255.41,5.449,5.88633333333,4.23813333333,4.35246666667,4.50046666667,7.90446666667,13.1518,5.6846,4.319,8.84633333333
255.78,5.4298,5.92593333333,4.4619,4.43053333333,4.78693333333,7.86166666666,13.0328,5.47866666667,4.08793333333,8.86086666667
256.15,5.55786666667,5.78533333333,4.22893333333,4.54853333333,4.34953333333,7.82513333333,12.9068666667,5.30213333333,4.1436,8.75626666666
256.53,4.4096,5.05726666667,3.2985,3.39953333333,3.28793333333,6.7224,11.6754,3.9708,3.2394,7.50266666667
256.90,4.9676,5.92366666667,3.69503333333,4.0956,4.09553333333,7.5582,12.2352,4.81266666667,4.1602,8.19126666667
257.28,4.70073333333,6.22053333333,3.82926666667,4.02573333333,4.43666666667,7.78173333333,12.277,4.99993333333,4.48946666667,8.49173333334
257.65,4.6048,5.9248,3.87043333333,3.6788,4.26713333333,7.35233333333,11.8956666667,4.86066666667,4.29266666667,8.2118
258.02,4.33333333333,5.46866666667,3.41123333333,3.35333333333,4.01233333333,6.6934,11.4228,4.50673333333,3.8432,7.89133333333
258.40,4.6458,5.59166666667,3.7226,3.74186666666,4.33433333333,6.79946666667,11.2668666667,4.65346666667,3.8632,8.2508
258.77,4.89186666667,5.49553333333,3.72263333333,3.93866666667,4.32786666667,6.94693333333,11.1561333333,4.66766666667,3.98146666667,8.293
259.15,4.63373333333,5.20446666667,3.45553333333,3.7276,4.113,6.7078,10.7414666667,4.3012,3.76286666667,8.18773333333
259.52,4.7956,5.10213333334,3.55643333333,3.81713333333,4.16393333333,6.69093333333,10.5294666667,4.37893333334,3.78246666667,8.2984
259.89,4.86986666667,5.17913333333,3.6727,3.96546666667,4.18133333333,6.88526666666,10.5238666667,4.60853333334,3.92253333334,8.4508
260.27,5.15973333333,5.64513333333,4.18176666667,4.34753333333,4.7032,7.30113333333,10.8554666667,5.04693333333,4.37166666667,8.72373333333
260.64,5.37046666667,5.87286666667,4.51796666667,4.6542,5.13553333334,7.65053333333,11.2388,5.455,4.67773333333,8.97026666667
261.01,5.30606666667,5.7384,4.52,4.60813333333,5.12513333333,7.62306666667,11.2044,5.33426666667,4.59646666667,8.8826
261.39,5.45326666667,5.82053333333,4.6084,4.77066666666,5.2614,7.71646666667,11.1292666667,5.40813333333,4.73033333333,8.9632
261.76,5.4734,5.903,4.6275,4.83013333333,5.3186,7.9114,11.0842,5.39226666667,4.7686,9.06319999999
262.13,5.60926666667,6.0638,4.85063333333,4.95186666667,5.51573333333,8.2672,11.2573333333,5.5728,4.9078,9.32193333333
262.51,5.9012,6.66946666667,5.3298,5.2652,5.8422,8.71246666667,11.5659333333,5.93233333333,5.299,9.85213333333
262.88,5.55973333333,6.5544,5.26346666667,4.95486666667,5.68453333333,8.5096,11.3814,5.622,5.00773333333,9.682
263.25,6.0952,6.8328,5.82503333333,5.39926666667,6.28213333333,8.96633333333,11.7056,6.0884,5.44406666667,10.1506666667
263.63,6.36993333333,7.00513333333,6.1647,5.5828,6.488,9.30226666666,11.9375333333,6.42713333333,5.579,10.3403333333
264.00,6.25626666667,6.82426666667,6.21466666667,5.28606666667,6.38486666667,9.13353333333,11.9775333333,6.2438,5.46013333333,10.1990666667
264.37,5.45926666667,5.84873333333,5.53363333333,4.46633333333,5.55986666667,8.25886666667,11.2991333333,5.42866666667,4.61506666667,9.40520000001
264.75,5.6438,5.66626666666,5.3052,4.3966,5.17273333333,7.96766666667,11.1484666667,5.27586666667,4.24406666667,9.3092
265.12,5.9008,5.99413333333,5.4532,4.74273333333,5.21046666667,8.06933333333,11.2134666667,5.67806666667,4.3954,9.55686666667
265.49,5.51913333333,5.57713333333,5.09933333333,4.37606666667,4.54133333333,7.78293333333,11.1362666667,5.38073333333,3.81346666667,9.28326666667
265.87,5.6718,5.61546666667,5.12433333333,4.39986666667,4.44313333333,7.82173333334,11.3,5.59813333333,3.81586666667,9.39660000001
266.24,5.45593333333,5.38146666667,5.05713333333,4.29866666667,4.1044,7.52653333333,11.2624,5.51373333333,3.69933333333,9.134
266.61,5.3276,4.83606666667,4.9319,4.16073333333,3.8728,7.37006666667,11.275,5.49966666667,3.56106666667,8.75306666667
266.98,5.53246666667,5.07113333333,5.2288,4.32526666667,4.27153333333,7.5548,11.5188,5.88626666667,3.96773333333,9.04266666667
267.36,5.20433333333,5.01033333333,4.999,4.23046666667,4.0926,7.38286666667,11.6208666666,5.749,3.88346666667,8.8304
267.73,5.25253333333,5.48873333333,5.14563333333,4.5366,4.35846666667,7.61533333333,11.9374666667,5.81233333333,4.13653333333,8.9494
268.10,5.37433333333,5.73806666666,5.17833333333,4.69986666667,4.51613333333,7.7012,11.9702666667,5.8722,4.24433333333,8.962
268.48,5.54686666666,6.2528,5.22333333333,4.8582,4.75046666667,8.0126,12.2239333333,6.1312,4.4688,9.25406666666
268.85,5.2838,6.2286,5.1283,4.73653333333,4.7638,7.8714,12.009,5.96833333333,4.52073333333,9.17533333333
269.22,4.74466666667,5.8166,4.8538,4.40526666667,4.5228,7.51333333333,11.6094,5.5074,4.22046666667,8.6492
269.59,4.62786666667,5.7078,4.84863333334,4.441,4.5786,7.53726666667,11.3403333333,5.44913333334,4.43793333333,8.5322
269.97,4.02106666667,5.0646,4.35766666667,4.06253333333,4.13906666667,6.9922,10.5441333333,4.89233333333,3.88053333333,8.02306666667
270.34,4.24213333334,5.283,4.47483333333,4.20126666667,4.35526666667,7.0912,10.4780666667,4.97473333334,3.97806666667,8.173
270.71,3.69406666667,4.7642,3.68326666667,3.59546666667,3.71566666667,6.4692,9.89499999999,4.22753333333,3.24393333333,7.55786666667
271.09,3.78853333333,4.76793333333,3.7871,3.71333333333,3.74953333333,6.6546,9.88439999999,4.31426666667,3.35286666667,7.63706666667
271.46,4.14426666667,5.08806666667,4.1704,4.08653333333,4.2106,6.99006666667,9.97393333333,4.66373333333,3.80393333333,8.023
271.83,4.03813333333,4.84526666667,3.9793,3.9372,4.1558,6.81513333333,9.637,4.5818,3.84186666667,7.95573333333
272.20,4.05126666667,4.7976,3.96946666667,4.0758,4.19286666667,6.8628,9.61999999999,4.57706666667,3.86053333333,7.969
272.58,4.01653333333,4.6478,3.9685,4.17693333333,4.15566666667,6.79506666667,9.55213333332,4.4578,3.81606666667,7.8942
272.95,4.35026666667,4.99933333333,4.28046666667,4.4928,4.35033333333,7.11513333333,9.86153333334,4.7672,4.0916,8.23633333333
273.32,5.0574,5.6052,4.89266666667,5.02826666667,4.9468,7.63606666667,10.4912666667,5.33646666667,4.74133333333,8.95566666667
273.69,5.49906666667,6.0036,5.24976666667,5.37246666667,5.3724,7.9662,10.9984,5.85833333333,5.11366666667,9.382
274.06,5.88806666667,6.48006666667,5.64893333333,5.7096,5.73673333333,8.38606666667,11.53,6.32593333333,5.64726666667,9.81073333335
274.44,5.7996,6.396,5.4793,5.56473333333,5.74146666667,8.3266,11.356,6.2442,5.63106666667,9.69633333333
274.81,6.6778,7.3066,6.49693333333,6.46746666667,6.8014,9.20993333333,12.0056,7.0652,6.68626666667,10.574
275.18,6.86333333333,7.36793333333,6.50703333333,6.59833333333,6.7778,9.26893333334,12.0308666667,7.15106666667,6.71786666667,10.64
275.55,6.9138,7.476,6.47093333333,6.54893333333,6.68433333333,9.3716,12.2147333333,7.16406666667,6.86686666667,10.5402
275.93,6.83266666667,7.4972,6.54273333333,6.43406666667,6.52773333333,9.21606666666,12.2427333333,7.1832,6.74833333333,10.5029333333
276.30,6.62593333333,7.4146,6.40683333333,6.17846666667,6.30366666667,8.85126666667,12.0938666667,7.13926666667,6.58846666667,10.5351333333
276.67,6.57426666667,7.43786666667,6.52336666667,6.10266666667,6.33846666666,8.8654,12.1160666667,7.20853333333,6.66346666667,10.6883333333
277.04,6.64073333333,7.37273333333,6.61323333333,6.1938,6.50793333334,9.0638,12.3713333333,7.15593333333,6.7314,10.8196
277.41,6.415,7.0394,6.37573333334,6.03566666667,6.2024,8.87026666667,12.0681333333,6.81373333333,6.415,10.5312
277.79,6.61786666667,7.24426666667,6.61603333333,6.2556,6.29793333333,9.08146666666,12.0704,6.85266666667,6.51973333333,10.5824666667
278.16,6.45753333333,7.121,6.52773333333,6.0294,6.13073333333,8.86273333333,11.9868666667,6.66673333333,6.3496,10.4902
278.53,6.547,7.323,6.80563333333,6.28513333334,6.23973333333,8.9782,12.2923333333,6.90933333333,6.54406666667,10.7306666666
278.90,5.789,6.628,6.2827,5.576,5.46313333333,8.18333333333,11.6972666667,6.26646666667,5.83413333333,10.1970666667
279.27,5.51673333333,6.52286666667,5.97343333333,5.49446666667,5.37286666666,7.81353333333,11.6435333333,6.01513333333,5.7466,9.8674
279.64,5.41513333333,6.40506666667,5.7179,5.37733333333,5.1032,7.59033333334,11.483,5.87866666666,5.3964,9.73693333333
280.02,5.99266666667,6.9406,6.19106666667,5.93726666667,5.6294,8.26726666667,11.8683333333,6.21726666666,5.93093333333,10.1353333333
280.39,6.47106666667,7.54706666667,6.78233333333,6.33166666667,6.15093333333,8.961,12.3342666667,6.66066666667,6.46513333334,10.4461333333
280.76,6.286,7.15486666667,6.44286666667,5.9082,5.77166666667,8.6602,11.9732,6.33533333333,6.0796,10.0611333333
281.13,6.18306666667,7.04566666667,6.3626,5.68806666667,5.5976,8.3638,11.6928666667,6.2764,5.86326666667,9.7526
281.50,5.80353333333,6.69693333334,5.97046666667,5.32126666667,5.3516,8.05626666666,11.4005333333,5.9112,5.45353333333,9.32173333334
281.87,5.1568,6.01773333333,5.33473333333,4.6408,4.80393333334,7.45146666667,10.7861333333,5.28453333333,4.89606666667,8.6708
282.25,5.23073333333,6.0566,5.4714,4.8654,4.99933333333,7.5976,10.8534,5.3518,5.08873333333,8.72313333333
282.62,5.13886666667,5.87186666667,5.198,4.663,4.84826666666,7.4408,10.6224,5.13373333333,4.83013333333,8.52626666667
282.99,5.5306,6.26966666667,5.42453333333,5.00126666667,5.14353333333,8.03746666667,11.1010666667,5.603,5.1684,8.78653333334
283.36,5.58526666667,6.44706666667,5.67313333333,5.0384,5.32653333333,8.35353333333,11.2071333333,5.76826666667,5.3388,8.99066666666
283.73,5.6424,6.46313333333,5.85053333333,5.08626666667,5.57586666667,8.42913333333,11.1994,5.8624,5.42226666667,9.10346666667
284.10,5.36086666667,6.15946666667,5.58113333333,4.74813333333,5.37933333333,8.02513333334,11.0638,5.73953333333,5.03946666667,8.81933333333
284.47,5.22233333333,5.90886666667,5.394,4.5804,5.2958,7.7366,10.9306,5.61906666667,4.868,8.6928
284.85,5.20746666667,6.074,5.4531,4.72253333333,5.4446,7.794,11.0550666667,5.7658,4.9918,8.79173333333
285.22,5.1138,6.09286666667,5.41256666666,4.8122,5.39466666667,7.92833333333,11.1328,5.80173333333,5.10546666667,8.88386666667
285.59,4.95413333334,6.07713333333,5.21876666667,4.7354,5.17093333333,7.8688,11.0728,5.78746666667,5.07713333333,8.84786666666
285.96,5.30073333333,6.4956,5.48523333333,5.066,5.4204,8.10873333333,11.4811333333,6.1454,5.2926,9.18633333333
286.33,5.4068,6.5556,5.46953333333,4.93433333333,5.36993333333,8.11133333333,11.5515333333,6.20413333333,5.24873333333,9.10593333333
286.70,5.4956,6.74093333334,5.6381,5.14126666667,5.43813333333,8.27046666667,11.781,6.2874,5.40926666667,9.27446666667
287.07,4.9834,6.15893333333,5.19676666667,4.69413333333,4.91046666667,7.68406666667,11.3629333333,5.78026666667,4.9522,8.82233333334
287.44,5.10886666667,6.24413333333,5.31586666667,4.80353333333,5.03353333333,7.752,11.5934,5.8532,4.98753333333,8.9104
287.82,5.12986666667,6.43006666667,5.41536666667,4.9292,5.0582,7.92206666666,11.9446666667,5.93326666667,5.15953333333,9.05726666667
288.19,5.11573333333,6.47466666666,5.44746666667,4.94933333333,4.97066666667,8.0768,12.2048,5.8752,5.24586666667,9.0816
288.56,5.01226666667,6.24433333334,5.3666,4.82286666667,4.57506666667,8.01286666666,12.2412666667,5.6478,5.1352,8.881
288.93,5.04766666666,6.18253333333,5.3708,4.82633333333,4.48233333333,7.97026666667,12.4482666667,5.54053333333,5.14626666667,8.81806666667
289.30,5.09493333333,6.26053333333,5.3587,4.80793333333,4.532,7.84766666667,12.6512,5.60053333333,5.1392,8.70866666667
289.67,5.3266,6.56086666667,5.67273333333,5.07546666667,4.74046666667,7.92946666667,13.0378,5.88186666667,5.30253333333,8.88826666667
290.04,5.17486666667,6.40633333333,5.60416666667,4.94313333333,4.54593333334,7.79426666667,13.1765333333,5.6516,5.21886666667,8.67053333333
290.41,5.1076,6.41073333333,5.6102,5.1098,4.5296,7.81353333333,13.351,5.61026666667,5.16253333333,8.647
290.78,5.07593333333,6.317,5.49636666667,5.0226,4.52933333333,7.69333333333,13.5347333333,5.56693333333,5.2196,8.50313333333
291.15,5.65773333334,7.04286666667,5.9464,5.567,5.11566666666,8.1094,14.194,6.0028,5.73293333333,8.88813333333
291.52,5.7296,7.19866666667,5.86653333333,5.68506666667,5.0662,7.98666666667,14.3929333333,6.05686666667,5.71406666667,8.89473333333
291.89,5.82046666666,7.29333333333,5.85303333333,5.71973333333,5.1512,7.95166666667,14.6564,6.13166666667,5.71526666667,8.8784
292.26,6.0814,7.63473333333,6.0414,6.11786666667,5.4004,8.09473333333,15.0620666666,6.4662,5.9402,9.10153333333
292.64,6.0288,7.89386666667,5.9777,6.31406666667,5.55573333333,8.0794,15.4093333333,6.5228,5.90133333333,9.10473333333
293.01,6.00733333333,7.97606666667,5.9277,6.40006666667,5.54426666667,8.01826666667,15.7091333333,6.59166666667,5.93473333333,9.07993333333
293.38,5.8468,7.7378,5.67996666667,6.14746666667,5.30426666666,7.691,15.7318,6.38246666667,5.71073333333,8.95013333333
293.75,5.92186666667,7.8002,5.70276666667,6.1152,5.3894,7.7106,16.0056,6.47806666667,5.8136,9.05386666667
294.12,6.03413333333,7.98313333333,5.7157,6.245,5.526,7.7372,16.1934666667,6.63633333333,5.81166666667,9.11226666667
294.49,6.10406666667,8.13873333333,5.69526666667,6.20966666667,5.57353333333,7.65866666667,16.4588,6.60233333333,5.92266666667,9.1836
294.86,6.24346666667,8.43913333333,5.98976666667,6.44953333333,5.70513333333,7.8498,16.8362666667,6.77973333333,6.11053333333,9.32986666667
295.23,6.0684,8.30193333333,5.89283333333,6.2324,5.51473333333,7.80166666667,16.9062,6.63046666667,6.0066,9.15793333333
295.60,5.6982,7.8602,5.52733333333,5.82933333333,5.1166,7.54913333334,16.7854,6.19986666667,5.56913333333,8.80426666667
295.97,5.42826666667,7.46026666667,5.17946666667,5.51233333334,4.73053333333,7.231,16.5687333333,5.81233333333,5.10893333333,8.42246666667
296.34,5.53866666667,7.55246666667,5.26653333333,5.61746666666,4.74666666667,7.34426666667,16.8356,5.77333333333,5.19706666667,8.54726666667
296.71,5.62133333333,7.61546666667,5.39953333333,5.6322,4.7984,7.47846666667,17.1502,5.86946666667,5.33306666667,8.65533333333
297.08,5.62353333333,7.74733333333,5.53723333333,5.63426666667,4.82433333333,7.56913333333,17.3744,5.92253333334,5.36533333333,8.66926666667
297.45,5.71573333333,8.0764,5.78503333333,5.89326666667,4.94426666667,7.79853333333,17.7098,6.07433333333,5.59446666667,8.7952
297.82,5.84866666667,8.23433333333,5.96506666667,6.08006666667,5.03933333333,7.93653333333,18.0923333333,6.10786666667,5.76633333333,8.87206666667
298.19,5.91013333333,8.38493333333,6.15856666667,6.24713333334,5.1114,8.00766666667,18.4695333333,6.1488,5.96633333333,8.996
298.56,5.76213333333,8.35786666667,6.13406666667,6.17606666667,4.99153333333,7.89033333333,18.5764666667,6.05833333333,5.83526666667,8.86806666667
298.93,5.52913333333,8.17,5.84386666667,5.87326666667,4.73386666667,7.57306666667,18.5220666667,5.86966666667,5.45273333333,8.6432
299.30,5.46073333333,8.23013333333,5.8045,5.90646666667,4.7416,7.5282,18.8802,5.869,5.4606,8.64793333333
299.67,5.56866666667,8.50613333333,6.06153333333,6.07233333333,4.90666666667,7.56706666667,19.3376666667,6.13413333333,5.75273333333,8.68433333334
300.04,5.67106666667,8.79259999999,6.28733333333,6.193,5.03266666667,7.60806666667,19.8775333333,6.3776,6.0162,8.80853333333
300.41,5.11806666667,8.4472,5.86736666667,5.653,4.64146666667,7.03666666667,19.7261333333,6.0042,5.59453333333,8.29253333333
300.78,5.2862,8.73099999999,5.92926666667,5.82433333333,4.79306666667,7.06313333333,19.9764,6.13726666667,5.76,8.418
301.15,5.62486666667,9.11746666668,6.19293333333,6.22713333333,5.01146666667,7.2448,20.3516,6.31933333333,6.05113333334,8.68
301.52,5.6476,9.05113333332,6.17956666667,6.21306666667,5.09566666667,7.16046666667,20.5542666667,6.2868,5.9292,8.5998
301.89,5.24386666667,8.80973333333,5.78033333333,5.91226666667,4.85993333334,6.80433333333,20.3727333333,5.9688,5.57133333333,8.18653333333
302.26,4.772,8.46346666667,5.23383333333,5.48806666667,4.4642,6.41353333333,20.2438666667,5.59046666667,5.10046666667,7.7884
302.63,4.8128,8.54786666667,5.2655,5.5978,4.62446666667,6.517,20.5763333333,5.68626666667,5.20306666667,7.91913333333
303.00,4.9398,8.71339999999,5.5161,5.92693333333,4.7788,6.7166,20.9486,5.74533333333,5.43693333333,8.1008
303.37,4.9046,8.65353333334,5.41343333333,5.92426666667,4.70493333333,6.56666666666,20.9809333333,5.713,5.37233333333,8.02906666667
303.74,5.42293333334,9.25833333334,5.81983333333,6.41793333333,5.16733333333,7.0488,21.5807333333,6.1306,5.986,8.6906
304.10,5.4498,9.41186666666,5.9115,6.61033333333,5.24653333333,7.1498,21.6345333333,6.16326666667,6.10446666667,8.83173333333
304.47,5.6,9.53133333334,6.0322,6.7824,5.30473333333,7.22493333333,21.9292666667,6.2762,6.21493333333,8.92753333333
304.84,5.63673333333,9.54553333333,6.12423333333,6.76506666667,5.32326666667,7.24106666667,22.1626666667,6.32113333333,6.21346666667,8.9026
305.21,5.30486666667,9.22046666667,5.7504,6.34746666667,5.03853333333,6.91253333333,22.0736666667,6.0948,5.8904,8.44646666667
305.58,5.175,9.24026666668,5.64693333333,6.1854,4.88953333334,6.7564,22.1754,5.98753333333,5.87026666667,8.3034
305.95,5.07593333333,9.03886666667,5.5142,5.98026666667,4.63526666667,6.60626666667,22.2445333333,5.84353333333,5.75766666667,8.2088
306.32,5.23113333333,9.11000000001,5.6184,6.02633333333,4.6718,6.6066,22.307,5.98706666667,5.80213333334,8.28026666667
306.69,5.13766666667,8.99726666667,5.44196666667,5.893,4.35686666667,6.40186666667,22.3446,5.83466666667,5.67453333333,7.97953333333
307.06,5.0226,9.13513333333,5.4522,5.76813333333,4.2352,6.4234,22.6350666666,5.91633333333,5.66626666667,7.90553333333
307.43,5.2522,9.38166666667,5.63933333333,5.87633333333,4.40946666667,6.76913333333,22.8948,6.14046666667,5.8558,8.13106666667
