wavelength,Back_TanCypm,Belly_TanCypm,Breast_TanCypm,Crissum_TanCypm,Crown_TanCypm,DorTail_TanCypm,Patch10_TanCypm,Rump_TanCypm,Throat_TanCypm,WingTip_TanCypm
613.61,73.74925,45.0394166667,62.6379166666,21.1148333333,6.08083333333,6.29766666667,8.17108333333,45.42925,6.43383333333,8.03991666667
613.94,73.5191666667,45.0134166667,62.4664166667,21.0905,6.10033333333,6.35933333333,8.18875,45.3194166666,6.42866666667,8.03033333333
614.28,73.344,44.9908333333,62.3000833333,21.0250833334,6.04416666666,6.29483333334,8.14291666667,45.1546944444,6.37325,7.92075
614.61,73.1308333333,44.9593333333,62.0738333333,20.9650833333,5.97175,6.29179166667,8.10675,44.9554444444,6.33458333333,7.8315
614.94,72.9623333333,44.94475,61.9604166667,20.94725,5.987,6.32004166667,8.159,44.8679722222,6.41208333333,7.85416666667
615.28,72.7120833333,44.9445833333,61.7941666666,20.9966666667,6.04,6.44779166667,8.228,44.7826944445,6.513,7.92716666667
615.61,72.48825,44.9019166667,61.60725,20.9891666667,6.05783333334,6.48208333333,8.26175,44.6261944445,6.57658333333,7.96658333333
615.95,72.28075,44.8778333333,61.4165,20.944,6.04558333333,6.48025,8.24425,44.5148055556,6.61233333334,7.96216666667
616.28,72.1775833334,44.8345833333,61.27075,20.89475,6.03725,6.48925,8.213,44.4324722222,6.58583333333,7.96783333334
616.61,72.0065833333,44.8235,61.108,20.8798333333,6.02575,6.496375,8.21225,44.3669722222,6.59833333333,7.97583333334
616.95,71.7780833333,44.7515833333,60.8719166667,20.83525,6.00591666667,6.48458333333,8.21183333333,44.1964444445,6.59341666667,7.978
617.28,71.7019166666,44.8564166666,60.8183333333,20.8731666667,6.068,6.546625,8.25608333333,44.1641388889,6.62675,8.04925
617.62,71.4779166667,44.8069166667,60.5830833333,20.87125,6.07866666667,6.55570833333,8.23066666667,44.0288055556,6.679,8.102
617.95,71.27325,44.7661666667,60.4478333333,20.842,6.10608333334,6.64491666666,8.25091666667,43.9220277778,6.755,8.19325
618.28,71.1330833333,44.7174166667,60.3555833333,20.7779166667,6.09266666667,6.57625,8.2085,43.8598888889,6.67208333334,8.20716666666
618.62,70.9045,44.6670833333,60.0945833333,20.6974166666,5.99375,6.534875,8.124,43.7108611111,6.57925,8.08425
618.95,70.8690833333,44.7089166666,60.0220833333,20.6550833333,5.95066666667,6.52079166666,8.10716666666,43.7157777778,6.56158333334,8.05675
619.28,70.7181666667,44.7035,59.9600833333,20.6988333333,5.98558333333,6.5415,8.13975,43.6662222222,6.55891666667,8.07641666667
619.62,70.5378333334,44.7040833333,59.8190833333,20.7196666666,6.04816666667,6.57120833333,8.19,43.5575,6.56891666667,8.13208333334
619.95,70.3265,44.6933333333,59.6300833333,20.7173333333,6.09866666667,6.572625,8.23225,43.4231944445,6.6355,8.18116666667
620.28,70.1716666667,44.7136666667,59.5009166666,20.6740833334,6.08166666667,6.55795833333,8.21091666667,43.29325,6.60966666667,8.17816666667
620.62,70.03375,44.697,59.3623333334,20.6365,6.09008333333,6.53995833333,8.19508333333,43.2590555555,6.6085,8.1465
620.95,69.8451666667,44.6156666667,59.15925,20.5386666667,6.04366666667,6.45779166667,8.11316666667,43.1300277778,6.57508333333,8.07441666667
621.28,69.5581666666,44.553,58.9345,20.45425,6.05741666667,6.433625,8.11,43.0171388889,6.54125,8.04916666667
621.62,69.3443333333,44.4916666667,58.7378333333,20.3891666667,6.04716666667,6.377,8.08558333334,42.8796388889,6.51783333333,8.047
621.95,69.171,44.4989166667,58.6023333333,20.4205833333,6.04575,6.39541666666,8.07416666667,42.8199444445,6.53858333333,8.01658333333
622.28,69.0234166667,44.5370833333,58.5425,20.4709166667,6.11733333333,6.427,8.11116666667,42.7696111111,6.59741666667,8.11725
622.62,68.8360833333,44.5436666666,58.4069166667,20.4619166667,6.15533333333,6.44079166667,8.1235,42.6314722222,6.60866666667,8.122
622.95,68.63425,44.5064166666,58.16625,20.3353333333,6.07225,6.40329166667,8.03991666667,42.4992777778,6.55966666667,8.07533333333
623.28,68.5054166667,44.4535833333,58.0191666667,20.2343333333,5.96708333333,6.34554166667,7.92008333333,42.3963888889,6.45241666667,7.96858333333
623.62,68.3649166667,44.5086666667,57.9588333334,20.2776666666,6.032,6.40620833333,7.94891666667,42.3608055556,6.45283333333,8.00275
623.95,68.17075,44.43425,57.7688333333,20.30025,6.0815,6.397375,7.99,42.30675,6.48458333333,8.02775
624.28,68.0014166667,44.45625,57.6221666667,20.2855833333,6.09458333333,6.443875,8.00033333333,42.1762777778,6.50175,8.07358333333
624.62,67.7795833334,44.44625,57.4756666667,20.3521666666,6.12058333333,6.5285,8.06808333334,42.1055833334,6.55833333333,8.127
624.95,67.7031666667,44.50425,57.48075,20.44525,6.12441666667,6.57633333333,8.12458333333,42.0546944444,6.60141666667,8.1825
625.28,67.4575833333,44.4616666667,57.2444166667,20.4083333333,6.11,6.55429166666,8.10241666667,41.9110277778,6.54633333333,8.1455
625.61,67.2020833333,44.3826666667,57.0130833333,20.3070833333,6.08833333333,6.527125,8.08783333333,41.7508611111,6.53433333333,8.15816666667
625.95,66.9464166667,44.26975,56.8188333333,20.1855833333,6.00925,6.46158333333,7.99541666667,41.5536944444,6.46533333333,8.08425
626.28,66.8040833334,44.2876666667,56.73275,20.2485833333,6.03033333333,6.48933333333,8.018,41.4973611111,6.48941666667,8.13958333334
626.61,66.6471666667,44.3215,56.64925,20.2515,6.07666666667,6.52920833333,8.06033333333,41.4266944444,6.55116666666,8.15225
626.94,66.3874166666,44.2681666667,56.4343333333,20.2286666667,6.0785,6.54104166667,8.10041666667,41.2956666667,6.58758333333,8.18233333333
627.28,66.2281666667,44.26525,56.2996666667,20.1626666667,6.00575,6.51954166667,8.06875,41.2197777778,6.57483333333,8.18608333333
627.61,66.0876666667,44.2643333333,56.2270833333,20.1145833333,5.94616666667,6.50741666667,8.02416666666,41.1007222222,6.54916666667,8.15783333333
627.94,65.9069166667,44.2464166667,56.1014166667,20.0845,5.918,6.48420833333,8.02491666666,41.0393611111,6.52275,8.16433333333
628.27,65.7809166667,44.3000833333,56.0514166666,20.1061666667,5.97575,6.53083333333,8.07525,41.0037777778,6.57058333333,8.25358333333
628.61,65.57125,44.2250833333,55.7924166666,19.9958333333,5.96033333333,6.49375,8.02983333333,40.87575,6.55166666667,8.2115
628.94,65.5305,44.30075,55.7736666667,20.0353333333,5.976,6.53283333333,8.06066666667,40.9115833334,6.59958333333,8.2685
629.27,65.3881666667,44.3191666667,55.6773333333,20.06875,6.02075,6.58233333333,8.08308333333,40.8524166667,6.64316666667,8.32416666667
629.60,65.2874166667,44.3875,55.5666666667,20.094,6.08041666667,6.642,8.15075,40.8499166667,6.68816666666,8.37625
629.94,65.1575,44.3668333333,55.3876666667,20.0073333333,6.07083333333,6.61558333333,8.113,40.7533055555,6.69333333333,8.33883333333
630.27,65.1955,44.3659166667,55.3385833333,20.0045833333,6.02333333333,6.51704166666,8.0785,40.7548888889,6.62316666666,8.32666666666
630.60,65.1491666667,44.4730833333,55.3674166667,20.09075,6.07891666667,6.55283333334,8.11091666667,40.7687777778,6.69475,8.38641666667
630.93,64.952,44.3810833333,55.1989166667,20.1029166667,6.17541666667,6.58970833334,8.16283333333,40.67525,6.77216666667,8.43866666667
631.26,64.8146666667,44.41875,55.0880833333,20.1610833333,6.271,6.66333333333,8.23125,40.6534722222,6.84141666667,8.50708333333
631.60,64.7009166667,44.3960833333,54.9485833333,20.165,6.297,6.666125,8.187,40.5207222222,6.81625,8.45341666666
631.93,64.5835833334,44.4055833333,54.8321666667,20.09675,6.25366666666,6.581875,8.14,40.4491944445,6.74683333333,8.42375
632.26,64.5566666667,44.483,54.8604166667,20.177,6.31108333333,6.668375,8.18875,40.4431666667,6.77925,8.51475
632.59,64.3558333333,44.485,54.76175,20.225,6.354,6.70825,8.24458333333,40.3540833333,6.83591666667,8.52708333333
632.92,64.2546666666,44.4936666667,54.66,20.1613333334,6.27983333333,6.64020833333,8.21116666666,40.2717222222,6.80083333333,8.45675
633.26,64.09375,44.44425,54.5630833333,20.1458333333,6.21766666667,6.57945833333,8.15758333333,40.1834444444,6.78058333333,8.391
633.59,63.7893333333,44.3055,54.3639166667,20.0338333333,6.15775,6.52108333333,8.11533333333,40.0168888889,6.71091666667,8.37925
633.92,63.48475,44.2383333333,54.1865,20.0568333333,6.19291666667,6.582625,8.14808333333,39.9185,6.75541666666,8.40783333334
634.25,63.3665833333,44.24325,54.0515833333,20.00175,6.18633333333,6.57820833333,8.15158333334,39.8365555555,6.68175,8.41033333334
634.58,63.1905,44.2726666666,53.9665,19.9619166666,6.1065,6.54370833333,8.0945,39.7387777778,6.63366666667,8.35466666667
634.91,63.0659166666,44.2734166667,53.808,19.8995,6.08016666666,6.52108333333,8.0515,39.6348611111,6.59766666666,8.34166666667
635.25,62.8901666666,44.2116666667,53.6875,19.8668333333,6.03783333334,6.48879166667,8.03191666667,39.5764444444,6.60858333333,8.33525
635.58,62.67025,44.1344166666,53.51175,19.8325,5.99925,6.48608333333,7.97091666667,39.4549722222,6.59833333333,8.26325
635.91,62.42675,44.07275,53.3025,19.785,5.9895,6.4315,7.94008333334,39.3355,6.58658333333,8.235
636.24,62.2624166667,44.006,53.0940833333,19.71725,6.01108333333,6.40616666667,7.90725,39.2121388889,6.5495,8.27275
636.57,62.1185833333,43.9833333334,52.9403333333,19.6985,5.94525,6.35145833333,7.78875,39.1059722222,6.4525,8.19908333334
636.90,61.9776666667,43.9795833333,52.8150833333,19.68325,5.98108333333,6.34520833334,7.8,39.0774722222,6.48691666667,8.25308333333
637.23,61.89225,44.0744166667,52.746,19.7858333333,6.11025,6.45433333333,7.87183333333,39.1046388889,6.59166666667,8.34183333333
637.56,61.7525,44.086,52.6494166667,19.7489166667,6.12533333333,6.46954166667,7.80541666667,39.0040833333,6.56825,8.32533333333
637.90,61.64525,44.0443333333,52.56925,19.7164166666,6.128,6.45441666667,7.76216666667,38.9845555556,6.62625,8.314
638.23,61.63325,44.1665,52.54775,19.835,6.20516666666,6.52841666667,7.85775,39.0353333333,6.683,8.37825
638.56,61.5501666667,44.1989166667,52.5498333334,19.8775833333,6.22433333333,6.52141666667,7.887,39.0440277778,6.66608333333,8.39716666667
638.89,61.48325,44.33,52.5871666666,19.8629166667,6.24125,6.528375,7.91691666667,39.0613333333,6.69083333333,8.42116666667
639.22,61.3831666667,44.3193333333,52.4735833333,19.7860833333,6.23625,6.48345833333,7.92541666666,38.9642222222,6.63941666667,8.42225
639.55,61.31725,44.39925,52.422,19.73625,6.19316666667,6.47841666667,7.92883333333,38.9558055556,6.58716666667,8.35
639.88,61.1164166667,44.3565833334,52.29,19.6818333333,6.11308333333,6.45,7.91433333333,38.8946111111,6.54183333333,8.2635
640.21,60.9793333333,44.3985,52.2860833333,19.7420833333,6.25966666667,6.62058333333,8.1145,38.93675,6.70483333333,8.43391666667
640.54,60.9248333333,44.491,52.2285833333,19.77925,6.32341666667,6.74483333333,8.18741666667,38.9328611111,6.72591666667,8.556
640.87,60.9046666667,44.5339166667,52.2399166667,19.8415,6.30216666667,6.77925,8.18325,38.9451388889,6.73383333334,8.55533333333
641.20,60.8525,44.62625,52.1215833334,19.8423333333,6.27366666667,6.77741666667,8.22275,38.9235,6.74758333334,8.55008333333
641.53,60.55525,44.5521666666,51.9206666666,19.8060833333,6.23716666666,6.73975,8.19158333333,38.7333333333,6.70358333333,8.4875
641.87,60.3921666666,44.47925,51.7695,19.76025,6.26858333333,6.75141666666,8.18391666667,38.6518611111,6.74625,8.52258333333
642.20,60.1701666667,44.48275,51.6361666666,19.8360833333,6.38483333333,6.904125,8.30266666667,38.6653888889,6.90358333333,8.62325
642.53,60.0000833333,44.45275,51.4705833333,19.88425,6.50916666667,7.04833333334,8.3495,38.5760277778,7.00925,8.75058333333
642.86,59.7945833333,44.3935833334,51.3743333333,19.89625,6.55191666667,7.127625,8.36441666667,38.5565277778,7.07858333333,8.80066666667
643.19,59.7103333334,44.4033333333,51.3450833333,19.9890833333,6.69,7.208,8.40691666667,38.5331666667,7.19258333333,8.93274999999
643.52,59.7293333333,44.5548333333,51.41175,20.1114166667,6.86058333333,7.34079166667,8.515,38.5939444445,7.35141666667,9.13541666667
643.85,59.6129166667,44.5533333333,51.29625,20.10275,6.93066666667,7.354,8.53325,38.5949444445,7.349,9.19875000001
644.18,59.4315,44.5135833333,51.20325,20.1214166667,6.95758333333,7.3355,8.56541666666,38.4736666667,7.35433333333,9.23
644.51,59.3068333333,44.54225,51.1429166667,20.0904166667,6.968,7.31854166667,8.60583333333,38.4446388889,7.34675,9.23566666667
644.84,59.1414166667,44.4711666667,51.0434166667,20.1059166667,6.96108333333,7.29783333333,8.55583333333,38.3446944444,7.33008333333,9.27399999999
645.17,59.0071666667,44.4556666667,50.9466666667,20.1233333334,7.03558333333,7.38704166666,8.64125,38.2928611111,7.38233333333,9.3495
645.50,58.76825,44.3693333333,50.7714166666,20.0764166667,6.9885,7.358625,8.58866666667,38.1572222222,7.30741666667,9.3135
645.83,58.58125,44.19275,50.575,19.9018333333,6.79366666667,7.17608333333,8.41716666667,37.9422222223,7.1395,9.16108333332
646.16,58.3271666667,44.1041666667,50.404,19.846,6.68891666667,7.05895833333,8.35716666666,37.8153055556,7.00725,9.03291666667
646.49,58.0944166666,43.9950833334,50.2195,19.7876666667,6.65025,7.05025,8.37833333333,37.6866111111,7.02316666667,9.0165
646.82,57.78875,43.7540833333,49.9655833333,19.6450833333,6.444,6.89170833333,8.22941666666,37.4635277778,6.84591666667,8.80658333333
647.15,57.5215833333,43.645,49.7473333333,19.5658333333,6.35158333333,6.77229166667,8.13616666667,37.2898333333,6.80141666667,8.73641666666
647.48,57.5504166667,43.8480833333,49.8466666667,19.7475833333,6.43225,6.84670833333,8.19758333333,37.3094166667,6.92516666666,8.83674999999
647.81,57.5240833333,43.8896666667,49.8128333333,19.7969166666,6.43816666667,6.8865,8.198,37.3636388889,6.97016666667,8.83066666666
648.14,57.4045833333,43.8838333333,49.6976666667,19.7675833334,6.428,6.863875,8.21125,37.2681111111,6.97158333333,8.79550000001
648.47,57.3479166666,43.9171666667,49.6159166667,19.74175,6.46433333333,6.90175,8.32183333334,37.2949444444,7.03033333333,8.87183333333
648.80,57.2633333333,43.9218333333,49.5523333333,19.73875,6.44216666667,6.87966666667,8.29191666666,37.2268611111,7.00975,8.91058333333
649.13,57.2950833333,44.0385833334,49.6285833334,19.7109166667,6.428,6.832,8.28833333333,37.2869444445,6.9925,8.88633333334
649.46,57.2560833333,44.1311666667,49.589,19.7508333333,6.48158333334,6.90583333333,8.343,37.2726388889,7.05183333333,8.9485
649.79,57.34525,44.27125,49.66325,19.8285833333,6.58408333333,6.99245833333,8.43091666667,37.3328611111,7.11666666667,9.04450000001
650.11,57.5019166667,44.484,49.7485833333,19.9956666667,6.64916666667,7.0275,8.50025,37.4046944445,7.14225,9.09091666666
650.44,57.4395833333,44.59775,49.683,20.0780833334,6.7925,7.14829166667,8.6205,37.4586944445,7.28458333333,9.30591666666
650.77,57.3934166666,44.5541666667,49.61225,20.067,6.75791666667,7.18158333334,8.62741666667,37.4622222222,7.24816666666,9.26541666667
651.10,57.1175,44.3819166667,49.3405,19.88325,6.6275,7.04641666667,8.51091666667,37.2807777778,7.11566666667,9.11558333334
651.43,56.91425,44.2680833333,49.16,19.8428333333,6.60858333333,6.97816666667,8.45825,37.1290833334,7.06716666666,9.08675
651.76,56.6659166667,44.0649166666,48.9681666667,19.74675,6.48041666667,6.88433333334,8.32625,36.9578333333,6.90416666666,9.00125
652.09,56.502,44.024,48.9314166667,19.74275,6.46491666667,6.84675,8.21533333333,36.8668611111,6.81741666667,8.92275000001
652.42,56.3698333333,43.9831666667,48.8426666667,19.6223333333,6.37783333333,6.75833333333,8.11658333333,36.85075,6.74566666667,8.83741666667
652.75,56.1000833333,43.8453333333,48.6060833333,19.5099166667,6.28966666667,6.664375,8.039,36.6088055555,6.65208333333,8.75383333334
653.08,56.0860833333,43.864,48.6361666667,19.50925,6.27341666666,6.592125,8.00666666666,36.6503055555,6.59308333334,8.73525
653.41,55.9521666667,43.7925833333,48.44325,19.4194166667,6.20125,6.50583333333,7.94616666667,36.5192222222,6.60191666667,8.69583333334
653.74,55.6825,43.7003333334,48.2598333334,19.4205,6.27675,6.57475,8.00325,36.3882777778,6.67133333333,8.77383333333
654.06,55.5615,43.6546666667,48.1655,19.3055833333,6.16291666666,6.499625,7.9205,36.2420555556,6.56858333333,8.61124999999
654.39,55.5576666667,43.8029166667,48.1564166667,19.3550833333,6.23266666667,6.54054166667,7.9625,36.2451388889,6.63908333333,8.64966666666
654.72,55.4815,43.7589166667,48.0210833333,19.3351666667,6.23533333334,6.576375,7.97816666666,36.1621111111,6.6095,8.63266666667
655.05,55.48075,43.8895,48.0654166667,19.4160833333,6.38925,6.77029166667,8.17691666667,36.2592777778,6.75441666666,8.80841666666
655.38,55.48025,44.0785833333,48.0489166667,19.5528333333,6.58241666666,6.91270833333,8.3315,36.3452222223,6.93416666666,8.96025
655.71,55.3286666667,44.07825,47.9695833334,19.60425,6.66875,7.09404166666,8.44658333334,36.3078611111,7.08,9.07474999999
656.04,55.3055,44.2106666666,47.9855,19.7644166667,6.7915,7.24041666667,8.55558333333,36.3155277778,7.1725,9.13841666667
656.37,55.2045833334,44.2373333333,47.9765833333,19.85425,6.86266666667,7.34741666666,8.60791666667,36.3917777778,7.24533333333,9.22475000001
656.69,55.0308333334,44.2918333333,47.8311666667,19.9693333333,6.95766666667,7.5025,8.691,36.3507777778,7.36983333333,9.34883333333
657.02,54.8709166667,44.2955833333,47.818,20.0385,7.02508333333,7.61783333333,8.75583333333,36.3953888889,7.45958333333,9.43691666667
657.35,54.6198333334,44.1315,47.6105,19.80775,6.83166666667,7.45216666667,8.56175,36.2107222222,7.27441666667,9.24766666668
657.68,54.5338333333,44.1815833333,47.5935833333,19.8945,6.845,7.46441666667,8.588,36.2799722222,7.28758333333,9.33366666666
658.01,54.428,44.144,47.5944166667,19.8505833333,6.77383333333,7.420625,8.52566666667,36.2053611111,7.20475,9.29575000001
658.34,54.236,44.0633333333,47.54125,19.8720833333,6.79108333333,7.42279166666,8.54133333333,36.18175,7.26158333334,9.33524999999
658.66,54.014,43.9798333334,47.3725,19.6809166667,6.56758333333,7.20454166667,8.2875,36.0018611111,7.07333333333,9.09149999999
658.99,53.9414166667,43.9693333334,47.3538333333,19.6134166667,6.49341666667,7.14208333333,8.2445,35.9858333333,7.02933333333,9.05200000001
659.32,53.907,43.9930833333,47.2711666667,19.5364166667,6.39733333334,7.02695833334,8.16625,35.9751111111,6.93708333333,9.00483333334
659.65,53.7321666667,43.8515833333,47.12,19.4545833333,6.35341666667,6.99175,8.171,35.8926388889,6.92791666667,9.00458333333
659.98,53.8135,43.9685,47.1569166667,19.5520833333,6.478,7.07995833333,8.27833333334,35.9842222222,7.01308333334,9.12341666668
660.31,53.744,43.9295,47.1098333333,19.5079166667,6.48583333333,7.06579166666,8.29733333333,35.9325555556,7.00916666667,9.12508333333
660.63,53.7010833333,43.8579166667,47.0530833333,19.4673333333,6.43083333333,7.05620833334,8.28025,35.9419722223,6.92441666666,9.08974999999
660.96,53.7265,43.9899166667,47.0943333334,19.53275,6.46783333333,7.10204166667,8.29975,36.0075,6.943,9.12533333332
661.29,53.5904166667,43.9738333333,46.9681666666,19.4716666666,6.46666666667,7.08379166667,8.2785,35.8676666667,6.93541666667,9.082
