wavelength,Back_ThlInom,Belly_ThlInom,Breast_ThlInom,Crissum_ThlInom,Crown_ThlInom,DorTail_ThlInom,Rump_ThlInom,Throat_ThlInom,WingTip_ThlInom
647.81,12.49325,53.1049583333,45.0161666667,43.6639583333,24.568,14.0711666667,15.417625,49.6192916666,15.5926666666
648.14,12.6288333333,53.233,45.1843333333,43.8382083333,24.7475833333,14.196,15.53575,49.7967916667,15.6985833333
648.47,12.7245,53.3639166667,45.3216666667,44.0214583333,24.8815,14.2608333333,15.60025,49.914375,15.8239166667
648.80,12.8340833333,53.5217916667,45.456,44.116375,24.96875,14.4348333333,15.6667916667,50.0375,15.92
649.13,12.83475,53.4796666667,45.4414166666,44.1072083334,24.9539166667,14.4114166667,15.6155833333,50.0134166667,15.89175
649.46,12.9808333333,53.7200833333,45.70425,44.2639166666,25.1375833334,14.5195833333,15.7622083333,50.1744166667,16.0181666666
649.79,12.9883333333,53.6365416667,45.6929166667,44.2183333334,25.15725,14.5309166667,15.7970833334,50.14675,16.05725
650.11,13.0421666667,53.7688333334,45.8,44.365875,25.3091666667,14.59375,15.8242916667,50.2506666667,16.1058333333
650.44,13.0465,53.7659166666,45.878,44.4306666667,25.4001666667,14.6329166667,15.8265833333,50.34775,16.1713333333
650.77,12.9763333334,53.7382083333,45.9319166667,44.4011666667,25.4266666667,14.5514166666,15.789,50.3870416666,16.1121666667
651.10,12.9433333333,53.7299583333,45.9820833333,44.400875,25.4525,14.5393333333,15.7775,50.4157916667,16.13125
651.43,13.0005,53.896375,46.1689166666,44.5458333334,25.6028333333,14.6599166667,15.8339583333,50.6436666667,16.2498333333
651.76,12.996,53.9765416667,46.175,44.629625,25.6854166667,14.6908333333,15.868,50.7232083333,16.3006666667
652.09,13.0113333333,53.8823333333,46.1364166667,44.5469166667,25.6955,14.7410833333,15.88275,50.6722916666,16.2759166667
652.42,13.0250833333,54.0069166667,46.2754166667,44.6693333334,25.77325,14.7283333333,15.935625,50.7789583333,16.3008333333
652.75,13.0503333333,54.0752916667,46.4273333333,44.6907083333,25.9315833333,14.8125,16.0580416666,50.8429166666,16.4251666667
653.08,13.1451666667,54.128625,46.5345833333,44.8218333333,26.05025,14.9343333333,16.0955,50.9605833334,16.5603333333
653.41,13.2395,54.3276666667,46.6618333333,44.9979166666,26.2193333334,15.0,16.2014583334,51.110875,16.6415
653.74,13.2588333334,54.0885833333,46.58225,44.8805416667,26.1711666667,15.05225,16.2272083333,51.0024583333,16.6488333334
654.06,13.28975,54.18475,46.6681666667,44.8585416667,26.262,15.0970833333,16.2256666666,50.9600833333,16.6454166667
654.39,13.2586666667,54.2599166667,46.6398333333,44.8685416667,26.2695833333,15.1195,16.2385,50.9544166667,16.64775
654.72,13.3291666667,54.2580416667,46.6716666667,44.93925,26.35275,15.1761666666,16.28875,50.9130416667,16.7405833333
655.05,13.3381666667,54.1763333333,46.6715,44.9585,26.3950833333,15.1808333333,16.3208333333,50.81975,16.73975
655.38,13.2975,54.014125,46.6366666667,44.8467083333,26.36675,15.1510833333,16.2774166667,50.6314166667,16.6816666667
655.71,13.2439166666,54.0901666667,46.72825,44.8908333333,26.4381666666,15.1221666666,16.240375,50.6824583333,16.69825
656.04,13.2184166667,54.057,46.6776666666,44.8729583333,26.4558333333,15.123,16.1930833333,50.5825,16.72575
656.37,13.2193333333,54.0008333333,46.7095,44.915625,26.4334166667,15.11575,16.134,50.55275,16.6601666666
656.69,13.2725833333,54.0159583333,46.7535,44.8887916667,26.4795,15.1419166667,16.1559583333,50.5101666667,16.64125
657.02,13.2755,54.0710833333,46.8505,44.890875,26.53325,15.2038333333,16.1308333334,50.5679166667,16.676
657.35,13.2643333333,54.1795,46.9570833333,44.9482083333,26.5988333333,15.1630833333,16.1322916667,50.57775,16.68025
657.68,13.3698333333,54.297875,47.0284166667,45.1045833333,26.7531666666,15.2673333333,16.2501666667,50.7035,16.7630833333
658.01,13.463,54.2256666667,47.0170833333,45.0682083333,26.8064166667,15.2935,16.282875,50.6147083333,16.809
658.34,13.4751666667,54.2379583333,47.0594166667,45.121625,26.8556666666,15.32075,16.3001666667,50.6375,16.8374166667
658.66,13.4933333333,54.315875,47.1044166667,45.1882083333,26.907,15.3611666667,16.3325,50.6826666667,16.8504166667
658.99,13.6630833334,54.500375,47.312,45.3031666667,27.0818333333,15.49175,16.4291666667,50.8359166667,17.0108333333
659.32,13.7134166667,54.5088333333,47.2978333333,45.3429166667,27.1208333333,15.5081666667,16.4360416667,50.84325,17.0324166667
659.65,13.6928333333,54.4608333333,47.3319166667,45.3037916666,27.151,15.4891666667,16.4312916667,50.8588333333,16.99925
659.98,13.7436666667,54.4749583333,47.3685833334,45.3037083334,27.2266666667,15.5174166667,16.4474166667,50.8616666667,17.03825
660.31,13.71525,54.438875,47.3803333333,45.3319583333,27.24175,15.4845,16.4207916667,50.868625,17.0314166666
660.63,13.68225,54.274625,47.2895,45.27475,27.2111666667,15.4659166667,16.4059583333,50.748375,16.951
660.96,13.6670833333,54.2824583333,47.2963333333,45.255625,27.2454166667,15.4494166667,16.376875,50.7734166667,16.9140833333
661.29,13.6108333333,54.1819583334,47.2378333333,45.1752083333,27.2059166667,15.3911666667,16.32125,50.7089583333,16.9034166667
661.62,13.5670833333,54.1674166666,47.2960833333,45.23175,27.2625,15.3805833333,16.2847083334,50.7375,16.8964166667
661.94,13.5469166667,54.09525,47.3336666666,45.1760833334,27.27825,15.3500833333,16.25175,50.759,16.82725
662.27,13.5420833333,54.042,47.3263333334,45.12775,27.2940833333,15.293,16.2,50.7616666667,16.8463333333
662.60,13.3449166667,53.8492083333,47.1893333333,45.00275,27.1705833333,15.1325,16.0439583334,50.6344583333,16.66925
662.93,13.2404166667,53.7527916666,47.1978333334,44.908375,27.0965,15.0331666667,15.9420833333,50.5732083333,16.49725
663.26,13.1923333333,53.7322083333,47.2049166666,44.9700416667,27.1074166666,14.98275,15.875,50.5186666666,16.44
663.58,13.1999166667,53.822625,47.2475,45.0188333333,27.1793333334,14.9924166666,15.9025416667,50.6107916667,16.46925
663.91,13.1688333333,53.853875,47.232,44.9960833334,27.1795833333,15.0315833333,15.922875,50.5880416666,16.43
664.24,13.1479166666,54.014875,47.3660833333,45.099625,27.2128333333,15.046,15.89525,50.663125,16.4413333333
664.57,13.212,54.1374583333,47.55925,45.2297916667,27.3595,15.1390833333,15.9381666666,50.7841666667,16.55375
664.89,13.2355833333,54.1935833333,47.67775,45.3309166667,27.4234166666,15.1586666667,15.9084583333,50.8800416667,16.5414166667
665.22,13.2475,54.2712083334,47.767,45.3884166667,27.4213333333,15.20575,15.9297083333,50.9136666667,16.5795
665.55,13.3123333334,54.367875,47.8528333333,45.4365416667,27.531,15.3058333333,15.9872916667,51.00425,16.6546666667
665.87,13.426,54.50925,48.0533333333,45.612625,27.6625833333,15.4558333334,16.1075,51.1685416667,16.7411666667
666.20,13.4031666667,54.48475,48.0490833333,45.614,27.7206666667,15.4695833333,16.10725,51.147,16.7758333334
666.53,13.3715,54.4635,48.0849166667,45.6960416667,27.7984166667,15.4660833334,16.1357083333,51.087875,16.8305
666.86,13.4834166667,54.5331666667,48.1700833333,45.7240416667,27.9434166667,15.5846666667,16.2311666667,51.1602083333,16.9128333333
667.18,13.4123333333,54.3665,48.0944166667,45.63475,27.9280833333,15.5460833333,16.178125,51.002875,16.8421666667
667.51,13.3158333333,54.1985833333,48.0419166667,45.5270416667,27.8726666666,15.421,16.0205,50.901375,16.7088333333
667.84,13.3544166667,54.19075,48.0374166667,45.4959583333,27.8913333333,15.3843333333,16.0615416667,50.87775,16.7293333333
668.16,13.248,54.081125,47.94725,45.4269583334,27.796,15.2303333333,15.9923333333,50.7543333333,16.5915
668.49,13.2553333333,53.9593333334,47.9045,45.324375,27.7635,15.2041666667,16.0124166667,50.6379166667,16.601
668.82,13.3335833333,53.9669166667,47.9596666667,45.3965416667,27.9219166667,15.3030833333,16.077875,50.6984166667,16.64425
669.14,13.32325,53.9177916666,47.9525,45.3963333333,27.90275,15.2694166667,16.08875,50.6304166666,16.6280833333
669.47,13.24925,53.8182916666,47.8858333333,45.2642916667,27.9148333333,15.1684166666,16.0221666667,50.5460833333,16.5903333333
669.80,13.3329166667,54.1093333333,48.174,45.436875,28.0775833333,15.29575,16.120625,50.738,16.7065
670.13,13.4471666667,54.1975833333,48.2765,45.5270833333,28.17875,15.4205,16.28625,50.8866666667,16.8484166666
670.45,13.4629166667,54.2032916667,48.309,45.5465416667,28.2219166666,15.4266666667,16.3425,50.9649166667,16.95375
670.78,13.4846666667,54.234375,48.4144166667,45.6195,28.2383333333,15.4508333333,16.4205833333,51.022625,16.9939166667
671.10,13.50825,54.3385833333,48.4538333333,45.6729166666,28.3341666666,15.48775,16.5101666667,51.0895833333,17.0749166667
671.43,13.5019166667,54.258875,48.4808333333,45.6679166667,28.4384166667,15.5009166666,16.5144583333,51.0876666667,17.1595833333
671.76,13.67575,54.3852916667,48.6598333333,45.74225,28.6709166667,15.6949166666,16.6234166667,51.217375,17.36925
672.08,13.6275833333,54.4831666666,48.7404166667,45.7928333333,28.7628333333,15.7254166667,16.6137083334,51.28075,17.3934166667
672.41,13.46125,54.3156666667,48.5846666667,45.6664583334,28.6024166667,15.5658333333,16.4972916666,51.1766666667,17.3300833334
672.74,13.4003333333,54.4332916667,48.6944166667,45.8391666667,28.6899166666,15.56625,16.4760416667,51.2310833333,17.3199166667
673.06,13.3693333333,54.4786666667,48.8150833333,45.93125,28.6890833333,15.6124166667,16.4639583333,51.255125,17.3245
673.39,13.3850833333,54.2785,48.6968333333,45.8731666667,28.65175,15.5355833334,16.439,51.194375,17.29
673.72,13.4284166667,54.205875,48.6434166667,45.777875,28.6721666667,15.4911666667,16.3997916667,51.0881666667,17.2525
674.04,13.36825,54.1004166667,48.5714166667,45.726375,28.5725833333,15.4718333333,16.3610833333,50.9890416667,17.1158333333
674.37,13.3669166667,54.1508333333,48.61175,45.7172916666,28.63675,15.495,16.3188333333,51.0150416667,17.1025
674.69,13.4933333333,54.3195,48.8198333334,45.9075,28.7855,15.6115833333,16.3912083334,51.1145416666,17.2323333333
675.02,13.4763333333,54.2907083333,48.7870833333,45.881375,28.8230833333,15.6579166667,16.3557083334,51.0432916667,17.18725
675.35,13.4341666667,54.2866666666,48.7599166666,45.89525,28.8124166667,15.6654166666,16.3647916666,51.038875,17.1880833334
675.67,13.44,54.2139166667,48.7124166667,45.9539166667,28.7953333334,15.6035833333,16.3300416667,51.029,17.174
676.00,13.43025,54.2762083333,48.8225,45.9464583333,28.876,15.55425,16.2653333333,51.0313333333,17.1295
676.32,13.5621666667,54.3864583333,48.8720833333,45.9313333333,28.9861666667,15.6190833333,16.3689583333,51.1059166667,17.2590833333
676.65,13.5583333333,54.4014583333,48.868,45.8856666667,29.0083333333,15.5949166667,16.2965,51.0664583333,17.2581666666
676.97,13.5924166667,54.5312916667,48.9514166667,45.9685416667,29.1120833333,15.6604166667,16.332375,51.1102916666,17.285
677.30,13.5621666667,54.587125,49.0604166666,46.014125,29.2244166667,15.7136666666,16.2637916667,51.1385,17.3073333334
677.63,13.6189166666,54.602125,49.142,46.0137083333,29.3428333333,15.7584166667,16.238625,51.03625,17.38225
677.95,13.6350833333,54.566875,49.1016666666,46.0144166666,29.3986666667,15.7155,16.2220833333,50.9724166667,17.43025
678.28,13.4708333334,54.338875,48.9646666667,45.7591666667,29.2728333333,15.58525,16.131375,50.7965416667,17.3254166666
678.60,13.5784166666,54.4529166667,49.1121666667,45.8119583333,29.366,15.6371666667,16.2479166667,50.8681666667,17.4598333333
678.93,13.5973333334,54.53625,49.1346666667,45.8881666667,29.41225,15.6596666667,16.2535416667,50.9460416667,17.4834166667
679.25,13.6484166667,54.612625,49.2664166667,45.9432083333,29.4994166666,15.7429166667,16.3326666667,50.9671666667,17.5609166667
679.58,13.7685833333,54.7085416667,49.3824166667,46.0515,29.6430833333,15.903,16.4781666667,51.1125833333,17.6751666667
679.90,13.7215,54.6839583333,49.3919166667,46.0387916667,29.65325,15.8735,16.4042916666,51.0789583333,17.6250833333
680.23,13.7904166666,54.6619166667,49.33175,46.0227083333,29.7270833333,15.9325833333,16.5304166666,51.0187916667,17.661
680.55,13.8774166667,54.7101666667,49.4189166666,46.0471666667,29.8011666667,16.0063333333,16.6143333333,51.1190833333,17.7233333333
680.88,13.87325,54.796,49.4749166667,46.1075833334,29.8476666666,16.0653333333,16.70425,51.2197916667,17.7688333333
681.20,13.78775,54.79825,49.5209166667,46.0947916667,29.8418333333,16.0366666667,16.6724583333,51.268625,17.7063333333
681.53,13.7015833333,54.7763333333,49.4540833333,46.0264166667,29.757,16.00975,16.6247083333,51.232,17.62025
681.85,13.7466666667,54.830375,49.5264166667,46.1629166666,29.8983333333,16.0455,16.66575,51.3575,17.6368333333
682.18,13.6590833334,54.8507083333,49.5246666666,46.1777083333,29.9005,15.9988333333,16.55,51.3575,17.53425
682.50,13.56925,54.6670416667,49.46225,46.0470833333,29.8440833333,15.9169166667,16.489875,51.1082083333,17.4119166667
682.83,13.54675,54.615875,49.3498333333,45.9937916666,29.8699166667,15.8888333334,16.5370416667,51.0390833333,17.3625
683.15,13.4745,54.499375,49.2531666667,45.872375,29.7990833333,15.81275,16.4385,50.8891666667,17.2699166667
683.48,13.4704166667,54.4573333334,49.2709166667,45.909875,29.852,15.8295,16.4646666667,50.8432083333,17.2850833333
683.80,13.3583333334,54.45475,49.3175833334,45.9430416667,29.8781666667,15.7509166667,16.3297083333,50.882875,17.2275833334
684.13,13.17825,54.2970833333,49.118,45.7861666667,29.7436666667,15.6319166666,16.1884583333,50.6665,17.0703333333
684.45,13.2574166667,54.231875,49.1106666667,45.782,29.7625,15.6603333333,16.1610833333,50.5930833334,17.0793333334
684.78,13.2425833333,54.173,49.0438333333,45.7697916667,29.7870833333,15.5559166667,16.1485,50.541125,17.0108333333
685.10,13.25325,54.262125,49.1954166667,45.9154166667,29.9079166666,15.5393333333,16.1263333333,50.5799583333,17.0149166667
685.43,13.4041666667,54.35275,49.2931666667,45.9429166667,30.003,15.6631666667,16.2256666667,50.6300416667,17.1166666667
685.75,13.43925,54.26275,49.2428333333,45.9450833333,30.01625,15.7038333334,16.3433333333,50.56925,17.1466666667
686.08,13.56725,54.5360833333,49.5009166667,46.1664166667,30.1805833334,15.80825,16.4512916667,50.9202083333,17.2806666666
686.40,13.6161666667,54.6594166667,49.7466666667,46.2464166667,30.3355,15.9231666667,16.4792916667,51.0496666666,17.3354166667
686.72,13.6403333333,54.79425,49.9169166667,46.3252916667,30.46925,15.9431666667,16.46875,51.0581666667,17.4275833333
687.05,13.62225,54.8096666667,49.95425,46.2585833333,30.4983333333,15.96075,16.4500416667,51.1810833333,17.4083333334
687.37,13.6449166667,54.8013333333,50.0141666666,46.3222916667,30.4685,15.9745,16.4384166667,51.150125,17.3711666666
687.70,13.8553333333,55.0080833333,50.3005833333,46.5847083333,30.75025,16.1178333333,16.6176666666,51.38925,17.5721666667
688.02,13.8201666667,55.078375,50.3895833333,46.6530833333,30.7889166667,16.0505,16.6286666667,51.4064583333,17.5153333334
688.34,13.9308333333,55.1665,50.5039166666,46.7549583333,30.8609166667,16.1730833333,16.6692916667,51.4990416667,17.6004166666
688.67,14.0705,55.1854166667,50.4964166667,46.7560833333,31.0238333333,16.27875,16.8388333333,51.5654166667,17.762
688.99,14.0493333333,55.1073333333,50.4771666666,46.8250833334,31.0101666667,16.3204166667,16.8801666666,51.5020833333,17.783
689.32,13.9899166667,55.271875,50.6253333333,46.8777083333,31.1019166667,16.3001666667,16.81725,51.6973333333,17.7233333333
689.64,13.8149166666,55.1631666667,50.5784166667,46.8594583333,31.0536666666,16.1923333333,16.6699583333,51.5860416667,17.5971666667
689.96,13.72725,54.9755833334,50.3775833333,46.6808333334,30.9173333334,16.1088333333,16.535125,51.4006666667,17.4905
690.29,13.72275,54.9616666667,50.3709166667,46.7925416667,30.96075,16.1645833334,16.633125,51.518,17.49625
690.61,13.6989166667,54.9248333334,50.3988333333,46.7694583333,30.9518333333,16.0881666667,16.615125,51.48325,17.5111666667
690.94,13.7979166666,55.0909166667,50.51275,46.8689583333,31.1524166666,16.24925,16.7735,51.654,17.6833333333
691.26,13.49275,54.7553333333,50.2435,46.5190416667,30.8629166667,16.0449166667,16.478625,51.3574583333,17.43775
691.58,13.3753333333,54.635875,50.1259166667,46.3858333333,30.86675,15.96775,16.386875,51.1911666667,17.4165833333
691.91,13.2933333333,54.683375,50.1670833333,46.4503333333,31.0014166667,15.874,16.37625,51.283375,17.4789166667
692.23,13.2146666667,54.659375,50.2985,46.4939583333,30.9780833333,15.8905833334,16.2699583333,51.31625,17.41825
692.55,13.1901666666,54.8022083333,50.3809166667,46.5086666667,31.02,15.8773333333,16.2139166667,51.383875,17.4676666667
692.88,13.3380833333,54.760375,50.3511666667,46.5404583333,31.0675833334,15.9344166667,16.325,51.2989583334,17.6160833333
693.20,13.57875,54.7534583333,50.2734166667,46.49975,31.2020833334,16.1235833333,16.5144166667,51.2729166667,17.8520833334
693.52,13.6334166666,54.8624583333,50.3988333333,46.5719583333,31.3336666667,16.1745833334,16.6147916666,51.4095833333,18.0134166667
693.85,13.7976666667,54.8875416667,50.4376666667,46.553125,31.3919166667,16.2654166667,16.6690833333,51.3557083333,18.1181666667
694.17,13.8430833333,54.81925,50.3435833333,46.452875,31.362,16.283,16.603,51.1907916667,18.11125
694.49,13.7135,54.6010833334,50.1518333333,46.2594166667,31.2078333333,16.0493333333,16.4048333333,51.0038333333,17.8844166666
694.82,13.9065833333,54.8609583333,50.4238333333,46.5850833333,31.4666666667,16.24425,16.6140833333,51.1895,18.0601666667
695.14,13.9655833333,55.0340833333,50.5401666667,46.6814583334,31.6011666667,16.2848333333,16.7050833334,51.4116666666,18.1225833334
695.46,14.0029166667,54.9443333334,50.4595833333,46.490375,31.5160833333,16.3175833333,16.7036666667,51.3394166666,18.0703333333
695.79,13.9571666667,54.9065,50.4361666667,46.4895416666,31.5365833333,16.267,16.6975833333,51.2596666667,17.9904166667
696.11,13.93625,54.8682916667,50.4063333333,46.4250833333,31.6044166667,16.26275,16.711875,51.1934583333,18.0025833333
696.43,13.8804166667,54.8844166667,50.3868333333,46.3519166666,31.6405833333,16.2298333334,16.5970833333,51.2200416666,17.9599166666
696.75,13.8121666667,54.9371666667,50.4589166667,46.3682916667,31.6941666666,16.1599166667,16.463875,51.2301666667,17.8491666667
697.08,13.80525,54.9907916667,50.5550833333,46.4934583333,31.777,16.1635833333,16.4467083333,51.2532083334,17.8198333334
697.40,13.7525,54.9035,50.5985833333,46.4328333333,31.7494166667,16.1293333333,16.4358333333,51.2302916667,17.7176666667
697.72,13.7635,55.0285833333,50.71,46.5925416667,31.8694166667,16.1879166667,16.5444583333,51.2765833333,17.7496666667
698.05,13.8664166667,55.152875,50.9085,46.7250833333,32.0494166667,16.34375,16.6874583333,51.324375,17.9370833333
