wavelength,Back_OryCram,Belly_OryCram,Breast_OryCram,Crissum_OryCram,Crown_OryCram,DorTail_OryCram,Patch10_OryCram,Rump_OryCram,Throat_OryCram,WingTip_OryCram
250.92,-4.02353333333,-3.32853333333,-8.48263333333,-7.30299999999,-5.7807,-1.41936666667,0.469866666666,-3.8864,-3.86695333333,-2.29556666667
251.29,-5.61466666667,-5.4628,-10.1519,-9.27660000002,-8.32583333335,-3.09056666667,-1.56806666667,-5.77646666666,-6.35302666667,-3.65206666667
251.66,-4.96613333333,-4.2462,-9.0194,-8.10646666667,-7.27183333333,-1.8205,-0.532066666667,-4.9034,-5.35206666666,-2.44646666667
252.04,-5.76,-4.576,-9.23733333333,-8.544,-8.23466666667,-1.65866666667,-0.810666666667,-5.57866666667,-6.03200000001,-3.568
252.41,-6.17006666666,-5.00000000001,-9.86733333333,-8.54306666667,-8.04083333333,-2.26273333333,-0.551866666669,-6.52306666666,-6.19858666666,-2.78113333333
252.79,-6.8578,-5.49733333332,-9.91566666665,-9.02740000001,-8.71286666668,-2.73193333333,-0.820666666669,-7.64473333334,-6.87238666667,-2.73773333333
253.16,-7.77206666667,-6.71226666666,-10.3989333333,-9.62953333335,-9.72079999999,-2.73493333333,-1.76646666666,-8.50160000002,-7.64896,-2.35903333333
253.54,-7.68093333333,-6.9402,-9.94869999999,-10.0170666667,-9.70379999999,-2.4673,-1.88033333333,-9.19659999999,-8.19610666668,-1.83483333333
253.91,-7.77020000001,-6.87346666667,-9.51153333332,-9.81620000001,-9.66093333332,-2.66106666667,-1.71273333333,-9.35626666666,-8.38613333333,-2.07483333334
254.28,-6.413,-5.53633333334,-7.94686666667,-8.38539999999,-7.87196666667,-1.15916666667,-0.392066666667,-7.90073333333,-7.52258,-0.230666666666
254.66,-4.91353333333,-3.9214,-5.79013333333,-6.90913333334,-6.18219999999,0.392133333333,0.669066666668,-5.9862,-6.17764666667,0.766966666666
255.03,-4.36826666667,-4.29593333333,-5.0602,-6.24546666666,-6.07096666667,1.85926666667,0.757999999998,-5.63180000001,-5.94591333333,1.14933333333
255.41,-4.624,-3.6466,-5.31953333333,-6.05273333334,-5.33203333333,2.02383333333,0.563866666666,-6.39106666667,-5.33069333333,1.71036666667
255.78,-5.08119999999,-4.63953333333,-6.84846666667,-7.13453333333,-6.15983333333,1.54646666667,-0.558733333333,-7.31633333335,-6.32221333333,1.25406666667
256.15,-3.29533333333,-2.6868,-5.10136666667,-4.81626666666,-3.6311,2.93403333333,1.52086666667,-5.19633333334,-3.90744,3.00366666667
256.53,-3.5244,-3.33946666666,-6.0013,-5.63153333334,-4.94763333333,2.0581,0.209533333333,-5.81646666667,-5.05352666667,1.84219999999
256.90,-2.2034,-1.53666666667,-4.70046666667,-4.42953333333,-3.37283333333,2.75136666667,1.31073333333,-4.20346666666,-3.11419333333,2.97743333333
257.28,-1.19746666666,-0.243533333331,-2.97813333333,-2.9224,-1.74536666667,3.75943333333,2.48606666667,-2.58753333333,-1.83769333333,3.51096666667
257.65,-1.7616,-0.713733333333,-3.31546666667,-3.2702,-1.54466666667,3.19796666667,2.26746666667,-2.66493333333,-1.81129333333,2.7688
258.02,-0.975866666667,0.140466666667,-2.38103333333,-2.6152,-0.987500000001,3.907,2.6776,-1.54553333333,-1.3333,3.3295
258.40,-0.893733333333,-0.107599999999,-2.33873333333,-2.40586666667,-1.04836666667,3.86426666667,2.66133333333,-1.48526666666,-1.10352,3.39393333333
258.77,-1.22886666667,-0.474866666665,-2.7902,-2.76033333333,-1.12803333333,3.65973333333,2.69513333333,-1.7868,-1.02942666667,3.0335
259.15,-1.07846666667,-0.116333333333,-3.17743333333,-2.60646666667,-0.925166666668,3.4311,2.9448,-1.6918,-0.901386666668,3.18543333333
259.52,-0.191066666667,0.520733333334,-2.3202,-1.7826,-0.083633333334,4.30583333333,3.66066666667,-0.578266666666,0.072159999998,3.75146666667
259.89,0.839333333331,1.58646666667,-0.936200000001,-0.527333333333,0.997433333333,5.1989,4.88233333333,0.588866666667,1.20854,4.57036666667
260.27,1.13653333333,1.72553333333,-0.582933333333,-0.479666666665,1.42266666667,5.5977,5.2274,1.05213333333,1.49326666667,4.82736666667
260.64,1.31353333333,1.96193333333,-0.404933333333,-0.334599999998,1.865,5.78903333333,5.6464,1.33833333333,1.82985333333,4.87406666667
261.01,0.895599999999,1.5588,-0.885299999999,-0.675800000001,1.48433333333,5.55136666667,5.15346666667,0.895533333334,1.25787333333,4.2041
261.39,0.9974,1.77606666667,-0.917533333333,-0.728066666667,1.52783333333,5.61666666667,5.2104,0.892333333333,1.25436666667,4.23203333333
261.76,1.08353333333,1.82613333333,-1.01123333333,-0.7034,1.4002,5.57243333333,5.094,0.935066666667,1.20546666667,4.29883333333
262.13,1.94953333333,2.8492,-0.100066666667,0.131933333332,2.6722,6.51896666667,6.1622,1.8178,2.3781,5.7667
262.51,1.5244,2.58353333333,-0.576633333333,-0.192933333333,2.36323333333,6.1149,5.7214,1.54413333333,1.90242666667,5.47153333333
262.88,1.19753333333,2.32333333333,-1.123,-0.413866666667,1.9261,5.93273333333,5.35326666667,1.33553333333,1.50175333333,5.23733333333
263.25,1.39,2.70166666667,-0.241733333333,0.187333333333,2.60786666667,6.1861,5.86873333333,1.97646666667,1.85863333333,5.70863333333
263.63,0.659799999999,1.94613333333,-0.855166666667,-0.639733333334,1.7138,5.16163333333,5.4612,1.24586666667,0.635666666667,5.23219999999
264.00,-1.3632,0.230933333332,-2.11556666667,-2.6146,0.342633333335,3.63863333334,3.77653333333,-0.588466666667,-1.34085333333,4.26453333334
264.37,-4.42826666667,-2.45573333333,-5.03616666667,-5.31406666667,-2.48403333334,0.688333333332,0.950000000001,-3.6312,-4.34702666667,1.57823333333
264.75,-5.32366666667,-3.5546,-5.17086666667,-5.55700000001,-3.07200000001,0.233166666666,0.21713333333,-4.03706666667,-4.90535333333,1.43523333333
265.12,-4.01686666667,-2.73473333333,-3.6268,-4.46513333333,-2.08966666667,1.3751,1.3364,-2.61886666667,-3.31780666667,2.55316666667
265.49,-2.8368,-1.65726666666,-2.54576666667,-3.5012,-0.992900000001,2.6802,2.20233333333,-1.52293333333,-1.90360666667,3.88576666667
265.87,-2.55906666667,-1.5484,-2.3441,-3.06806666667,-0.723966666667,3.22933333333,2.7096,-1.0466,-1.36104666667,4.12906666667
266.24,-2.59366666667,-1.892,-2.48716666667,-3.52253333333,-0.990833333333,2.52156666667,2.25653333333,-1.39666666667,-1.56324666667,3.35413333333
266.61,-1.73573333333,-0.723200000001,-1.52206666667,-2.53126666667,0.259699999999,3.649,3.49113333333,-0.138066666665,-0.48598,4.484
266.98,-0.904066666667,-0.190666666665,-0.522633333334,-1.67266666667,0.993333333335,4.23133333333,4.08386666667,0.276733333333,-0.0829666666674,4.76653333333
267.36,-1.03753333333,-0.693799999999,-1.0527,-2.25646666667,0.624299999999,3.95466666667,3.40253333333,-0.5792,-0.37466,4.34073333333
267.73,-1.03146666667,-0.447866666666,-0.946,-1.92166666667,0.872366666667,4.7156,3.70173333333,-0.418533333333,0.126659999999,4.34143333333
268.10,0.326200000001,0.818399999999,-0.220366666667,-0.8756,1.93986666667,5.7597,4.89833333333,0.680933333335,1.33164666667,5.32193333333
268.48,2.10766666667,2.47926666667,1.45046666667,1.04826666667,3.5247,7.3433,6.35053333333,2.41813333333,3.23959333333,7.2407
268.85,3.11666666667,3.52206666667,2.28626666667,1.70546666667,4.15553333333,8.34986666667,7.1834,3.30006666667,4.25666,8.0557
269.22,3.51,4.2218,2.88056666667,2.40626666667,4.85656666667,8.70593333334,7.69306666667,3.76926666667,4.7836,8.68926666667
269.59,3.7194,4.11633333333,3.3361,3.01253333333,5.19856666667,9.04843333334,7.93913333333,3.96953333333,4.90912,8.9071
269.97,3.8468,4.18206666667,3.45823333333,3.32,5.34993333333,9.03956666667,7.95966666667,4.1766,5.10193333333,8.82153333333
270.34,4.62833333333,4.6808,3.9192,4.00306666667,5.83406666667,9.76110000001,8.5948,4.76493333333,5.51408,9.33023333333
270.71,5.1858,4.98726666667,4.3029,4.60046666667,6.43276666667,10.0585333333,8.99246666667,5.0382,6.10082,9.56496666667
271.09,6.38973333333,6.2612,5.2523,5.8804,7.96233333333,11.0781666667,10.3411333333,6.53806666667,7.36043333334,11.2240666667
271.46,7.0238,7.1762,5.81916666667,6.66193333333,8.60713333334,11.7903,11.2047333333,7.76193333334,8.23891999999,12.0356
271.83,8.17013333333,8.115,6.85746666667,7.62766666666,9.80226666666,12.5930666667,11.9630666667,8.88273333333,9.33000666667,13.1632333333
272.20,8.5848,8.51346666667,7.27203333333,8.21093333334,10.0244333333,12.8393333333,12.1406,9.1856,9.70714666666,13.4334666667
272.58,8.14813333333,8.0738,6.70826666667,7.52999999999,9.5355,12.4479666667,11.4968666667,8.55133333333,8.95812,12.5903666667
272.95,8.1036,7.76133333333,6.11716666667,7.44059999999,9.30513333334,12.1039,11.0456,8.21453333334,8.67951333334,12.1210333333
273.32,7.89586666667,7.4732,5.73416666667,7.11493333333,9.07590000001,11.9825,10.8492666667,8.04093333333,8.32661333333,11.9782333333
273.69,7.45533333333,7.18373333333,5.29413333333,6.5718,8.76323333334,11.5753,10.7994,7.95093333333,8.01633333333,11.5298333333
274.06,7.79826666667,7.33333333333,5.89263333333,6.71926666667,9.16436666666,11.9562,11.2412,8.0702,8.24291333333,12.0285
274.44,7.07706666667,6.8138,5.1261,6.1672,8.52176666667,11.5117666667,10.6979333333,7.39346666667,7.59290666667,11.3491333333
274.81,6.8448,6.7306,4.91096666667,5.90413333333,8.2763,11.3082666667,10.5798666667,7.24653333333,7.28026,11.3036666667
275.18,6.3204,6.1474,4.64796666667,5.34266666667,7.48763333333,11.1439,9.88999999999,6.56846666667,6.91231333333,10.6480333333
275.55,5.45153333333,4.87506666667,3.75366666667,4.39473333333,6.7052,10.3578,9.17873333333,5.56673333333,5.73922666667,9.9064
275.93,4.88826666667,4.2742,3.07056666667,3.67953333333,5.9125,9.60196666666,8.66126666667,4.93746666667,5.05046666667,9.28276666667
276.30,4.409,3.66493333333,2.6322,3.24986666666,5.53793333333,9.30893333334,8.15486666667,4.54066666667,4.5341,8.50913333333
276.67,4.56726666667,3.9684,2.90063333333,3.47666666666,5.7886,9.37776666667,8.2438,4.54166666667,4.67756666667,8.8991
277.04,4.226,3.9708,3.04706666667,3.3048,5.62573333333,9.6773,8.31646666667,4.32473333333,4.41481333333,9.00603333333
277.41,4.455,4.27106666667,3.6119,3.9034,5.85506666667,10.3939333333,8.97293333333,4.8648,4.62416,9.31183333333
277.79,4.7944,4.7164,3.9598,4.4096,6.162,10.9438,9.22486666667,4.94,5.11836,9.5864
278.16,4.6046,4.87853333333,3.60986666667,4.32046666667,5.8346,10.8062,8.8322,4.86826666667,4.81128,9.07513333333
278.53,4.69633333333,5.14473333333,3.925,4.5504,5.99696666667,11.0216333333,8.9186,5.03513333333,5.155,9.16076666667
278.90,4.314,4.3088,3.4612,4.0114,5.32606666667,10.4799333333,8.242,4.3192,4.71572666667,8.55526666667
279.27,3.48113333333,3.48633333333,2.72116666667,3.16473333333,4.6225,9.46563333333,7.47593333333,3.4138,3.95219333333,7.642
279.64,4.366,4.32013333333,3.49183333333,3.9314,5.271,10.2633,8.06733333333,4.21773333334,5.05266666667,8.11096666667
280.02,4.9764,4.78373333333,4.20803333333,4.89746666667,5.78936666667,10.9215333333,8.67806666667,5.0062,5.4672,8.51263333334
280.39,5.11653333334,4.85733333333,4.32713333333,4.83813333333,5.8844,11.0199333333,8.84066666667,5.02046666667,5.80466666667,8.63436666667
280.76,4.72246666667,4.32413333333,4.2586,4.51613333333,5.4626,10.7028,8.87326666667,4.8958,5.69726666667,8.09786666667
281.13,4.8694,4.42033333333,4.7673,4.78793333333,5.66376666667,10.6308333333,9.1082,5.05553333333,6.08636666667,8.23903333333
281.50,4.87006666667,4.32353333333,4.68413333333,4.69066666667,5.52793333334,10.2295,8.5202,4.5988,6.0385,8.08949999999
281.87,4.92973333333,4.17366666667,4.67703333333,4.3724,5.39633333333,10.0195666667,8.31713333333,4.52366666667,5.85867333333,8.2005
282.25,4.44173333333,3.77466666667,4.2706,4.03633333333,4.91456666666,9.59876666667,8.0092,4.01093333333,5.47397333333,7.92256666667
282.62,4.7544,3.94586666667,4.76246666667,4.3906,5.1042,9.95746666667,8.32433333333,4.49966666667,5.57946666667,8.07566666667
282.99,5.706,5.16766666667,5.65566666667,5.18686666666,6.11066666667,10.887,9.18453333333,5.48513333333,6.65410666667,9.01033333334
283.36,6.29786666667,5.90993333333,6.1115,5.7444,6.68733333333,11.3966,9.84379999999,6.15853333333,7.2452,9.7367
283.73,5.805,5.57026666667,5.6949,5.35753333333,6.12943333333,10.7279,9.29593333333,5.52253333333,6.5319,9.0906
284.10,5.52446666667,5.60686666667,5.4493,4.9838,6.015,10.6964,9.09779999999,5.03393333333,6.67085333333,8.92576666667
284.47,5.77993333333,5.98506666667,5.7069,5.19913333333,6.20236666667,10.9529666667,9.3758,5.33126666667,6.83353333333,9.33063333333
284.85,6.02593333333,6.35293333333,5.84216666667,5.3516,6.40866666667,11.2343,9.60373333333,5.66846666667,6.99769333333,9.69656666666
285.22,5.824,6.11033333333,5.368,5.21806666667,6.18433333333,10.9514,9.20493333333,5.42886666667,6.61990666667,9.41883333334
285.59,6.21553333333,6.29553333333,5.52456666667,5.46393333333,6.4684,11.2235,9.53306666668,5.91186666667,6.74098666667,9.72500000001
285.96,6.1314,6.19393333333,5.08906666667,5.424,6.2144,10.9202,9.44286666666,5.77153333333,6.48567333333,9.47273333334
286.33,6.76206666667,6.52506666667,5.56113333333,5.82613333333,6.69443333333,11.2116,9.83833333332,6.31866666667,6.93259333333,9.89986666666
286.70,6.53366666667,6.38213333333,5.29823333333,5.83486666667,6.597,11.1347,9.69073333333,6.076,6.92098666667,9.94419999999
287.07,5.81726666667,5.6198,4.7547,5.14333333333,5.8471,10.5250333333,9.13339999999,5.45686666667,6.18398666667,9.0567
287.44,5.75473333333,5.51886666667,4.62593333333,5.2044,5.84116666667,10.4435333333,9.13833333333,5.48426666667,6.07626,8.99863333333
287.82,6.21793333333,5.79146666667,4.954,5.48826666667,6.17056666667,10.8988333333,9.60180000001,5.8988,6.38562666667,9.55776666667
288.19,5.78633333333,5.30126666667,4.6012,5.1644,5.61893333333,10.2663333333,9.36206666667,5.58533333333,6.00130666667,9.24726666667
288.56,5.55446666667,5.13026666667,4.50973333333,5.18486666667,5.6348,9.80060000001,9.28646666667,5.4678,5.86189333333,9.06313333333
288.93,5.4922,5.2036,4.44283333333,5.36893333333,5.71286666667,9.8231,9.36900000001,5.40146666667,5.92734666666,9.02193333333
289.30,5.92266666667,5.7764,4.7952,5.6954,6.12726666667,10.2111333333,9.99019999999,5.82193333333,6.4071,9.59386666667
289.67,5.63126666667,5.65773333333,4.5368,5.60173333333,5.99896666667,9.86653333333,10.0824666667,5.54253333333,6.53109333333,9.47406666667
290.04,5.54066666666,5.72953333333,4.78903333333,5.6864,6.16813333333,9.95856666667,10.2334,5.64326666667,6.74347333333,9.60406666667
290.41,4.82726666667,5.22106666667,4.17626666667,5.02086666667,5.6535,9.39233333333,9.72453333335,5.03086666667,6.20515333333,9.04846666667
290.78,4.395,5.00173333333,3.76146666667,4.43213333333,5.4094,8.88433333333,9.59893333333,4.6512,5.85030666667,8.74276666667
291.15,4.42526666667,5.14653333334,3.7075,4.66226666667,5.40883333333,8.83533333333,9.76800000002,4.83166666667,5.75083333333,9.0792
291.52,4.01453333333,4.66626666667,3.23343333333,4.24906666667,4.8784,8.46513333333,9.40833333332,4.41806666667,5.2241,8.91513333333
291.89,4.08386666667,4.74406666667,3.20523333333,4.50213333333,5.08483333333,8.49073333334,9.58513333333,4.5746,5.39685333333,9.11833333333
292.26,4.31546666666,4.7796,3.21033333333,4.39633333333,5.2416,8.6979,9.52040000001,4.5826,5.30966,9.26203333333
292.64,4.255,4.70766666667,2.88943333333,4.1672,5.17806666667,8.73623333333,9.36293333333,4.52513333333,5.25576,9.1679
293.01,4.28013333333,4.64266666666,2.97253333333,4.13233333333,5.11093333333,8.60426666667,9.34526666667,4.6004,5.34099333333,9.38953333333
293.38,3.80453333334,4.17913333333,2.6286,3.7222,4.63593333333,8.06926666666,9.07206666666,4.38613333333,5.02149333333,9.04713333333
293.75,4.38406666667,4.70366666667,3.21446666667,3.98646666666,5.03526666667,8.52686666666,9.53126666668,5.0302,5.24268666667,9.43726666667
294.12,4.73686666666,5.00966666667,3.573,4.20206666667,5.1757,8.6767,9.6592,5.28933333333,5.44292,9.64
294.49,5.1158,5.58933333333,4.19446666667,4.61486666667,5.4725,9.01336666666,10.2452666667,5.8912,5.66690666667,10.0704333333
294.86,5.82033333333,6.0474,4.865,5.23386666667,6.00623333333,9.36596666666,10.7937333333,6.46906666666,6.15312666667,10.5451
295.23,6.17306666667,6.33853333333,5.4624,5.5702,6.76826666667,9.64239999999,11.1558666667,6.601,6.51067333333,10.792
295.60,6.43933333333,6.6106,5.86096666667,5.79326666667,7.12246666667,9.73436666667,11.5065333333,6.77,6.86,10.6581666667
295.97,5.79046666667,6.07686666667,5.46146666667,5.18926666667,6.71483333333,9.18616666667,11.2009333333,6.3208,6.37812,10.0398333333
296.34,5.75973333333,6.19686666667,5.5259,5.42826666667,6.9939,9.22206666667,11.5491333333,6.62326666667,6.47955333333,10.1196666667
296.71,5.872,6.23893333333,5.66613333333,5.489,7.02303333333,9.22653333334,11.831,6.81186666667,6.47972,10.2378
297.08,5.61006666667,6.05413333333,5.28053333333,5.24926666667,6.78596666667,9.01743333333,11.6069333333,6.57066666667,6.10616666667,9.72896666667
297.45,5.86773333333,6.20986666667,5.58976666667,5.49773333333,7.06100000001,9.34169999999,11.8939333333,6.79173333333,6.37264666666,9.8343
297.82,5.38693333333,5.75393333334,5.15866666667,5.0478,6.706,8.84643333333,11.5894666667,6.22813333333,6.04898,9.45693333334
298.19,5.82973333333,6.12753333333,5.447,5.51693333333,7.1195,9.19483333333,12.1861333333,6.62093333333,6.36952,9.72033333333
298.56,5.9202,6.049,5.21746666667,5.57026666667,7.33463333334,9.10556666667,12.3012666667,6.58433333333,6.48336,9.80576666667
298.93,5.85926666667,6.01653333334,4.97046666667,5.47633333333,7.32326666667,9.06680000001,12.3239333333,6.53826666667,6.34342,9.80203333334
299.30,5.8768,6.06826666667,4.7149,5.43726666667,7.20309999999,9.13596666667,12.5326,6.76626666667,6.4451,9.80973333334
299.67,5.79186666667,5.8942,4.61236666667,5.3848,7.1677,9.32743333334,12.5056,6.81073333333,6.44178666667,9.85320000001
300.04,6.1634,6.2316,4.9296,5.64886666667,7.46123333333,9.68583333334,12.7475333333,6.99913333333,6.67347333333,10.1436666667
300.41,6.2252,6.354,4.86193333333,5.594,7.39730000001,9.60836666667,12.6406666667,6.85666666667,6.60665333333,10.0454
300.78,5.73373333333,5.9632,4.41266666667,5.32006666667,6.95939999999,9.31166666667,12.3066666667,6.3948,6.20409333334,9.58946666666
301.15,6.0412,6.09066666667,4.81193333333,5.3724,7.22093333333,9.36520000001,12.7480666667,6.611,6.39788666667,10.0711333333
301.52,5.74046666667,5.89153333333,4.3589,5.0346,7.01156666666,8.98393333334,12.4322666667,6.2696,5.82582666667,9.69119999999
301.89,5.6956,5.70526666667,4.19266666667,4.8808,6.90463333334,8.87400000001,12.4038,6.2738,5.63356666667,9.4923
302.26,5.06813333333,5.31186666667,3.72633333333,4.295,6.52526666667,8.36906666667,12.1052,5.835,5.19983333333,9.28206666667
302.63,5.12726666667,5.4314,4.05983333333,4.3848,6.54986666667,8.52296666667,12.3028666667,6.08433333333,5.43074666667,9.41423333333
303.00,4.99933333333,5.23326666667,4.1657,4.313,6.55443333334,8.58103333334,12.4772,6.1888,5.61324666667,9.317
303.37,4.88186666667,5.11493333333,4.31983333333,4.09973333333,6.46726666667,8.37159999999,12.4106,6.02173333333,5.44988666667,9.2131
303.74,4.74866666667,5.1984,4.21846666667,3.91006666667,6.34203333334,8.1543,12.5333333333,5.83766666667,5.32670666666,9.0426
304.10,4.43053333333,5.05886666667,4.12113333333,3.78946666667,6.15120000001,7.8251,12.4825333333,5.75793333333,5.22575333333,8.98043333333
