wavelength,Back_CyaCaem,Belly_CyaCaem,Breast_CyaCaem,Crissum_CyaCaem,Crown_CyaCaem,DorTail_CyaCaem,Patch10_CyaCaem,Rump_CyaCaem,Throat_CyaCaem,WingTip_CyaCaem
444.66,32.2606,32.5757333333,40.6422,26.7931333333,71.1594666667,10.499,45.4595333333,37.6581333333,2.8526,3.505
445.02,32.0602,32.3539333333,40.3551333333,26.6128666667,70.8262666667,10.4441333333,45.1554666667,37.3882,2.83666666667,3.489
445.37,31.9013333333,32.1516666667,40.0935333333,26.4629333333,70.5641333333,10.3894666667,44.8984,37.1589333333,2.82486666667,3.48173333333
445.72,31.7035333333,31.933,39.8239333333,26.2826666667,70.2521333333,10.3408,44.6265333333,36.9023333333,2.80866666667,3.47473333333
446.08,31.5460666667,31.7536,39.5818,26.1646,69.9777333333,10.3177333333,44.409,36.7042666667,2.81546666667,3.4868
446.43,31.3546666667,31.5496666667,39.3140666667,26.0038,69.6305333333,10.2725333333,44.1456666667,36.4706666667,2.80233333333,3.4738
446.79,31.183,31.3501333333,39.0609333333,25.8568666667,69.3265333333,10.2309333333,43.8956,36.2516666667,2.801,3.47413333333
447.14,31.0432666667,31.1839333333,38.8394,25.7274666667,69.0422,10.2096,43.6733333333,36.0494,2.81693333333,3.50006666667
447.50,30.88,30.9938,38.6022666667,25.5918666666,68.7575333333,10.1726666667,43.4446,35.8364,2.811,3.49393333333
447.85,30.7306666667,30.8329333333,38.3982666667,25.4594666667,68.5365333334,10.1416666667,43.2487333333,35.6554666667,2.8014,3.48233333333
448.21,30.5986666667,30.6624,38.1852666667,25.3208,68.2685333333,10.0898,43.0246666667,35.4561333333,2.79626666667,3.46666666667
448.56,30.4756666666,30.4982,37.9795333334,25.1945333333,68.0132666667,10.0799333333,42.8208,35.2676666667,2.83133333333,3.4992
448.92,30.275,30.2536,37.6933333333,25.009,67.6154,10.0330666667,42.5429333333,34.9948666667,2.8268,3.48613333333
449.27,30.0689333333,30.0346666667,37.4135333333,24.8062,67.2174666667,9.99459999999,42.2623333333,34.7374,2.8066,3.47406666667
449.62,29.8925333333,29.8374666667,37.173,24.6398,66.8810666667,9.95700000001,42.0144,34.5176,2.8004,3.47913333333
449.98,29.6762666667,29.5778,36.9020666667,24.4339333333,66.4879333333,9.88786666667,41.7194,34.2351333333,2.77646666667,3.46453333333
450.33,29.4968,29.3548666666,36.6311333333,24.2558,66.1252666667,9.84200000001,41.4332,33.9886,2.766,3.44753333333
450.69,29.3236,29.1636,36.3856,24.1158666667,65.7527333333,9.81946666667,41.2009333333,33.7658,2.76733333333,3.4384
451.04,29.1186666667,28.9441333333,36.1073333333,23.9138,65.3659333333,9.75279999999,40.9113333333,33.4991333333,2.73573333333,3.40293333333
451.40,28.9673333333,28.7740666667,35.8901333333,23.7776,65.0367333333,9.73933333334,40.676,33.2768,2.7538,3.43273333333
451.75,28.7971333333,28.5671333333,35.6824,23.6489333333,64.6785333333,9.71686666667,40.4344666666,33.051,2.7768,3.44773333333
452.10,28.6072666667,28.3445333333,35.4187333333,23.4715333333,64.2771333334,9.68653333333,40.1687333333,32.8068,2.7762,3.45193333333
452.46,28.4311333333,28.1560666667,35.2034,23.3504666667,63.9631333333,9.64226666665,39.9222,32.5989333333,2.74433333334,3.43726666667
452.81,28.3114666667,28.0168,35.0516666667,23.2495333333,63.7213333333,9.60986666666,39.7469333333,32.4492666667,2.74833333333,3.4434
453.17,28.167,27.8470666667,34.8478666667,23.1262,63.3971333333,9.58153333333,39.5182,32.2396,2.75033333333,3.4366
453.52,28.0326666667,27.7054,34.6446,23.0106,63.0719333333,9.56906666668,39.2868666667,32.0468,2.7822,3.45953333333
453.87,27.9164,27.581,34.4582666666,22.8961333333,62.7862666667,9.5596,39.0574,31.8701333333,2.81453333333,3.47446666667
454.23,27.7648,27.4116,34.2597333334,22.7532666667,62.4646666667,9.51646666666,38.8294666667,31.6475333333,2.8154,3.4774
454.58,27.6310666667,27.2386666667,34.059,22.6328,62.1564,9.48240000001,38.6038,31.4372666667,2.8252,3.50133333333
454.93,27.5044666667,27.0504,33.8451333333,22.506,61.7993333333,9.47360000001,38.363,31.2324,2.8548,3.52286666667
455.29,27.3442,26.8408666667,33.6182666667,22.3388666667,61.4738,9.41373333335,38.1084,31.0216666667,2.841,3.50186666667
455.64,27.1968,26.6539333333,33.361,22.1886666667,61.0521333333,9.39286666667,37.8222,30.793,2.85126666667,3.5334
456.00,27.0340666667,26.4756666667,33.1424666667,22.0691333333,60.6772666667,9.35479999999,37.5350666667,30.5765333333,2.8558,3.54206666667
456.35,26.8768666667,26.2930666667,32.9028666667,21.9044,60.2931333333,9.33033333333,37.2686,30.3527333333,2.8822,3.56053333333
456.70,26.7088,26.1048,32.6617333333,21.7534666667,59.9354666667,9.3118,37.0013333333,30.1266,2.87646666666,3.56766666667
457.06,26.5588,25.9076666666,32.4288,21.5915333333,59.5599333333,9.25966666667,36.731,29.9176666667,2.8786,3.574
457.41,26.3864,25.6858,32.1744666667,21.4428,59.1547333333,9.22153333333,36.4644666667,29.6850666667,2.88233333334,3.57433333333
457.76,26.191,25.4703333333,31.9214,21.2754,58.7366,9.17166666668,36.2004666667,29.4474,2.86526666667,3.56973333333
458.12,26.0553333333,25.3180666667,31.7360666667,21.17,58.4314666667,9.17179999999,36.0100666667,29.3002,2.88353333333,3.59246666667
458.47,25.9221333333,25.1695333333,31.5415333333,21.0446666667,58.1048,9.14806666667,35.7991333333,29.1372666667,2.87813333333,3.5924
458.82,25.7838,25.0381333333,31.3607333334,20.9398666667,57.8183333333,9.11800000001,35.5928,28.9838666667,2.892,3.5988
459.18,25.6688666667,24.9154,31.2000666666,20.8578,57.5287333333,9.10060000001,35.4074,28.8426,2.89793333333,3.607
459.53,25.5646666667,24.7993333333,31.0572666667,20.7766,57.3212,9.07306666667,35.2703333333,28.7311333333,2.90113333333,3.58653333334
459.88,25.4511333333,24.6552,30.8816,20.6526666667,57.0778,9.01593333335,35.0984,28.568,2.8658,3.5564
460.24,25.3547333333,24.5354,30.7403333333,20.5615333334,56.8419333333,8.97399999999,34.9476,28.4428,2.84766666667,3.54006666667
460.59,25.2592666667,24.4256666667,30.6082,20.4812,56.6292666667,8.9364,34.8028,28.3186,2.84206666666,3.52953333333
460.94,25.1634666667,24.3124666667,30.4718666667,20.4076666667,56.4419333333,8.90126666665,34.6617333333,28.1917333333,2.83346666667,3.51906666667
461.29,25.0723333333,24.2074,30.3352666667,20.3162,56.2530666667,8.87466666668,34.5097333333,28.0638666667,2.81446666667,3.4958
461.65,24.9798666667,24.0890666667,30.1817333333,20.2428666667,56.0148,8.86273333332,34.3464,27.9341333333,2.8236,3.5044
462.00,24.8742,23.9481333333,30.004,20.1460666667,55.7456666667,8.81806666667,34.1248,27.7645333333,2.81693333333,3.4944
462.35,24.7358,23.7739333333,29.7993333333,20.001,55.4361333334,8.76146666667,33.8982,27.5481333334,2.7932,3.46626666667
462.71,24.6622666667,23.6404666667,29.6521333333,19.9132666667,55.1935333333,8.73866666667,33.7601333333,27.3956,2.7922,3.47
463.06,24.5154666667,23.4754666667,29.433,19.7744666667,54.8744666667,8.68980000001,33.5598,27.2084,2.76933333333,3.44086666667
463.41,24.3832666667,23.3110666667,29.2370666667,19.6466,54.5368,8.63699999999,33.3394666667,26.9961333333,2.7574,3.4366
463.76,24.2944,23.1761333333,29.0913333333,19.5659333333,54.2522666667,8.656,33.1726,26.8506,2.7914,3.46773333333
464.12,24.1559333333,23.0236666667,28.894,19.4495333333,53.9174,8.63900000001,32.9454,26.6401333333,2.8062,3.4712
464.47,24.0678666667,22.9049333333,28.7157333334,19.3564666666,53.607,8.64519999999,32.7544,26.4871333333,2.84773333333,3.52373333333
464.82,23.94,22.7709333333,28.5225333334,19.2500666667,53.2676,8.64526666666,32.5613333333,26.3163333333,2.871,3.55926666667
465.17,23.8467333333,22.6650666667,28.3788666667,19.1616,52.9960666667,8.61453333333,32.412,26.1787333333,2.87746666667,3.58293333333
465.53,23.7336,22.5374,28.224,19.0666666667,52.7214,8.59246666667,32.2259333333,26.0342,2.8822,3.59586666667
465.88,23.6252666666,22.4207333333,28.0582,18.9700666667,52.4442666667,8.55966666667,32.0912666667,25.8890666667,2.8784,3.58673333333
466.23,23.5662,22.3482666667,27.9518666667,18.9256,52.2288666667,8.56793333333,31.9561333333,25.7958,2.92353333333,3.6222
466.58,23.4284,22.2062666667,27.7972666666,18.8255333333,51.9712666667,8.55033333333,31.756,25.6542,2.91566666667,3.62573333333
466.94,23.3505333333,22.0976666666,27.6714666667,18.7583333333,51.7173333334,8.5592,31.591,25.5115333333,2.95133333333,3.66353333333
467.29,23.2864,22.0025333333,27.5522,18.6788,51.5164666667,8.58333333335,31.4650666667,25.4110666667,2.97553333333,3.6858
467.64,23.1701333333,21.8946666667,27.3741333333,18.5881333333,51.2466666667,8.54853333334,31.2780666667,25.27,2.98426666667,3.68213333333
467.99,23.0907333333,21.7873333333,27.2337333333,18.5088,51.0189333333,8.53320000001,31.1420666667,25.143,2.9908,3.69393333333
468.35,22.9906666667,21.6618,27.0888666667,18.4176,50.7224666667,8.51986666667,30.9646666667,25.0124666667,3.00033333333,3.6998
468.70,22.9242666666,21.5778,26.9860666667,18.3612,50.5132,8.50846666666,30.8401333333,24.9144666667,3.01786666667,3.71226666667
469.05,22.7662666667,21.4128,26.7892,18.2343333333,50.1776666667,8.48953333333,30.6248666667,24.7362,3.026,3.69873333333
469.40,22.6814,21.3019333333,26.6472,18.1574666667,49.9641333333,8.46606666667,30.4819333333,24.5962666667,3.02453333333,3.6826
469.75,22.5640666667,21.1729333333,26.5013333333,18.0461333334,49.6892666667,8.45279999999,30.2928,24.4352,3.04073333333,3.69226666667
470.11,22.4103333333,21.0070666667,26.3177333333,17.9267333333,49.3726666667,8.40813333333,30.1054,24.2589333333,3.02873333333,3.67633333333
470.46,22.2987333333,20.8971333333,26.1611333333,17.8292,49.0798666667,8.38426666667,29.9529333333,24.0837333334,3.0184,3.65673333333
470.81,22.1544,20.7575333333,25.9643333334,17.704,48.8002,8.31473333333,29.7609333333,23.9022,2.9888,3.61186666667
471.16,22.0199333333,20.6354,25.8106666667,17.6053333333,48.5504,8.2542,29.5856,23.7407333333,2.93746666667,3.5742
471.51,21.9234666667,20.548,25.7125333333,17.5246,48.3396666667,8.25266666667,29.4822,23.6267333333,2.9396,3.57413333333
471.87,21.8317333333,20.4513333333,25.5660666667,17.4408,48.1138,8.25293333334,29.3354,23.5070666667,2.94893333333,3.57806666667
472.22,21.7479333333,20.3638,25.4468666667,17.3553333333,47.9543333333,8.23953333333,29.2324,23.4,2.9494,3.58013333333
472.57,21.6358,20.2418666667,25.3020666667,17.2407333333,47.7238666667,8.2178,29.1037333333,23.2737333333,2.92746666667,3.548
472.92,21.5512,20.1436,25.1837333333,17.175,47.5433333333,8.18146666667,28.9878,23.1474,2.90193333334,3.54006666667
473.27,21.4586,20.0480666667,25.0396666667,17.0806,47.2860666667,8.16119999999,28.8368666666,23.0209333333,2.9148,3.5482
473.62,21.3417333333,19.9182666667,24.885,16.9934,47.0176,8.13580000001,28.6760666667,22.8965333333,2.91146666667,3.55373333333
473.98,21.2751333333,19.8595333333,24.7924666667,16.9354,46.8749333334,8.1298,28.5711333333,22.8314666667,2.89733333333,3.56126666667
474.33,21.1353333333,19.7072,24.6194,16.8136,46.5961333333,8.08279999999,28.38,22.6774666667,2.8794,3.5532
474.68,21.0632666667,19.6262666666,24.5380666667,16.7536666667,46.4337333333,8.07160000001,28.2899333334,22.5991333333,2.87213333333,3.55573333333
475.03,20.9824666667,19.5321333333,24.4090666667,16.6773333333,46.1927333333,8.08306666668,28.1692666667,22.4923333333,2.9176,3.59386666667
475.38,20.9124,19.4384,24.2774,16.6295333333,46.001,8.07733333333,28.0315333333,22.3816,2.93253333334,3.6198
475.73,20.8171333333,19.3448666667,24.1724666667,16.5727333333,45.7720666667,8.07679999999,27.9042666667,22.2865333333,2.95186666667,3.64673333333
476.08,20.6509333333,19.1960666667,23.9768666667,16.4467333333,45.4508666667,8.003,27.6936,22.0786,2.93366666667,3.60406666667
476.44,20.5361333333,19.0704666667,23.8042666667,16.3473333333,45.1948,7.9642,27.5204666667,21.9160666667,2.92906666667,3.60293333333
476.79,20.4632666667,18.9914666667,23.7074,16.2780666667,44.9881333333,7.96526666668,27.4002666667,21.8176,2.96153333333,3.6176
477.14,20.3702666667,18.8797333333,23.5965333333,16.2008666667,44.7708,7.96600000001,27.2608666667,21.6982,2.9716,3.63166666667
477.49,20.3346666667,18.8492,23.5417333333,16.1579333333,44.674,7.9762,27.2034,21.6282,2.9908,3.64013333333
477.84,20.2217333333,18.7126666667,23.3758,16.0485333333,44.4136666667,7.94913333333,27.0392666667,21.4649333333,2.99513333333,3.6108
478.19,20.1773333333,18.6655333333,23.2829333333,16.001,44.2528666667,7.94593333335,26.9383333333,21.3869333333,3.02826666667,3.63426666667
478.54,20.0958,18.5676666667,23.1541333333,15.9312666667,44.0169333333,7.95066666667,26.7951333333,21.2728666667,3.055,3.66206666667
478.89,19.9679333333,18.4465333333,23.0182,15.8456666667,43.7607333333,7.92239999999,26.616,21.1384666667,3.04273333333,3.657
479.24,19.8043333333,18.2822,22.8246666667,15.7044666667,43.4526,7.84780000001,26.4215333333,20.9549333333,2.99613333333,3.60626666667
479.60,19.6750666667,18.1676,22.6844,15.6029333333,43.2330666667,7.80439999999,26.2808,20.819,2.998,3.5852
479.95,19.5676666667,18.05,22.5311333333,15.5148666667,42.9945333333,7.79106666665,26.1490666667,20.6921333333,2.97993333333,3.58386666667
480.30,19.4254,17.9196666667,22.3762666667,15.409,42.7036,7.76126666667,25.9626666667,20.5264666667,2.96973333333,3.57706666667
480.65,19.2859333333,17.7714,22.1988666667,15.2986666667,42.3824666667,7.72293333333,25.7808666667,20.3428666667,2.95526666667,3.5726
481.00,19.1604666667,17.6404,22.0216666667,15.1822,42.1214666667,7.66346666667,25.612,20.1779333333,2.93886666667,3.5538
481.35,19.0284,17.5189333333,21.8474,15.1042,41.8578,7.6386,25.4350666667,20.0280666667,2.92913333334,3.568
481.70,18.9571333333,17.4505333333,21.7456,15.0510666667,41.6940666667,7.62746666667,25.3432666667,19.9315333333,2.92133333333,3.57926666666
482.05,18.8648,17.3475333333,21.634,14.9758666667,41.5033333333,7.60160000001,25.2340666667,19.8161333333,2.9042,3.5662
482.40,18.7896666667,17.263,21.5375333333,14.9134666667,41.3577333333,7.57686666667,25.1424666667,19.7192666667,2.88453333333,3.55026666667
482.75,18.7457333333,17.1991333333,21.458,14.875,41.2521333333,7.55546666667,25.0708666667,19.6512,2.87553333333,3.53446666667
483.10,18.7112666667,17.1529333333,21.407,14.8510666667,41.176,7.55853333334,25.0255333333,19.597,2.88873333333,3.5448
483.45,18.6753333333,17.0896666667,21.3395333333,14.8147333334,41.064,7.55673333333,24.9641333333,19.5316666667,2.88626666667,3.54966666667
483.80,18.6340666667,17.0339333333,21.2744666667,14.7794,40.9511333333,7.54839999999,24.9034666667,19.4694,2.88686666667,3.5506
484.15,18.594,16.9802,21.2093333333,14.7452,40.8452666667,7.54186666666,24.8498666667,19.4118,2.887,3.55106666667
484.50,18.5496,16.93,21.1375333333,14.7069333333,40.7358666667,7.53193333333,24.7803333334,19.3556666667,2.88733333333,3.55046666667
484.85,18.5012666667,16.8745333333,21.0519333333,14.6667333334,40.5953333333,7.52693333335,24.7095333333,19.2908,2.8836,3.55073333333
485.20,18.441,16.7974666667,20.9562,14.6048,40.4379333334,7.50720000001,24.6317333333,19.2004666667,2.87586666666,3.5318
485.55,18.3601333333,16.7026,20.842,14.5452,40.2520666667,7.48613333333,24.5174666666,19.096,2.872,3.51993333333
485.90,18.2808666667,16.6228666667,20.7242666667,14.4894,40.0651333333,7.46326666667,24.4111333333,18.9902,2.86406666667,3.51026666667
486.25,18.2206666667,16.5480666667,20.6143333333,14.4351333333,39.8757333333,7.45499999999,24.3081333333,18.8983333333,2.8794,3.52186666667
486.60,18.1614666667,16.4776666667,20.5137333334,14.3848666667,39.6938,7.45286666666,24.2176,18.8049333333,2.89593333333,3.54533333333
486.95,18.0932,16.3924,20.4012666667,14.3229333333,39.4677333333,7.44253333332,24.1054666667,18.7069333333,2.8982,3.55526666667
487.30,18.015,16.3157333333,20.2851333333,14.2621333333,39.2741333333,7.42026666666,23.9913333333,18.6044,2.89273333333,3.55133333333
487.65,17.9573333333,16.25,20.2045333333,14.2170666667,39.1288,7.399,23.8946,18.5232666666,2.8906,3.5508
488.00,17.8888,16.1774666667,20.1057333333,14.1677333333,38.9675333333,7.38099999999,23.7978666667,18.4358666667,2.88613333333,3.54646666667
488.35,17.8313333333,16.1044,20.0153333333,14.1235333333,38.8171333333,7.36846666667,23.708,18.3507333333,2.88913333333,3.552
488.70,17.7600666667,16.0235333333,19.9219333334,14.0722666667,38.6592,7.34959999999,23.6027333333,18.2591333333,2.88613333334,3.5552
489.05,17.6926,15.9452,19.8154,14.0242666667,38.4832666667,7.32800000001,23.4915333333,18.1753333333,2.8884,3.56173333333
489.40,17.6213333333,15.8633333333,19.7031333333,13.9544666667,38.2814,7.30653333333,23.3690666667,18.0718,2.8846,3.565
489.75,17.5506666667,15.7678666666,19.5770666667,13.8824,38.0886666667,7.29026666666,23.243,17.9692,2.88833333333,3.57446666667
490.10,17.4790666667,15.6836,19.4652,13.8394,37.9024666667,7.27613333334,23.1306666667,17.866,2.89026666667,3.5754
490.45,17.3838,15.5832666667,19.3258,13.7640666667,37.6834666667,7.25233333333,23.0021333333,17.7414,2.88506666667,3.56406666667
490.80,17.3218666667,15.521,19.2268,13.7228,37.5484,7.23913333334,22.8986666667,17.6657333333,2.88926666667,3.5596
491.15,17.2766,15.4656666667,19.1440666667,13.6847333333,37.4170666667,7.2284,22.8174,17.5976666667,2.88926666666,3.5678
491.50,17.2374666667,15.4239333333,19.0640666667,13.6524,37.3042666667,7.23499999999,22.7558666667,17.5406,2.9004,3.57206666667
491.85,17.2128666667,15.3789333333,18.9960666667,13.6344,37.1938666667,7.23246666667,22.6880666667,17.4946,2.91653333333,3.58286666667
492.20,17.1654,15.3229333333,18.9129333333,13.5947333333,37.0781333333,7.21539999999,22.6166666667,17.425,2.9064,3.56993333333
492.55,17.1450666667,15.2921333333,18.8588,13.5808,36.9975333333,7.22113333333,22.5883333333,17.3790666667,2.91873333333,3.5676
492.90,17.1085333333,15.2328,18.7981333333,13.5460666667,36.8946666667,7.22179999999,22.5266,17.3278,2.91546666667,3.57133333333
493.25,17.0920666667,15.1945333333,18.7454666667,13.5394,36.8131333333,7.23686666667,22.4838666667,17.2894,2.93273333333,3.59353333333
493.60,17.0688666667,15.1518,18.6901333333,13.5289333333,36.7163333333,7.24693333334,22.4436,17.2526,2.9534,3.61146666667
493.95,16.9941333333,15.0756,18.5892,13.4673333333,36.5772,7.227,22.3442,17.157,2.9392,3.60086666667
494.30,16.9386,15.0042666667,18.5027333333,13.4149333333,36.4448666667,7.19733333333,22.2511333334,17.081,2.92253333333,3.5842
494.65,16.8744666667,14.9206,18.3870666667,13.3519333333,36.2803333333,7.17306666668,22.1509333333,16.9780666667,2.91133333333,3.5744
495.00,16.836,14.8684,18.3172666667,13.3298666667,36.144,7.18053333333,22.0808,16.9216,2.94446666667,3.59346666667
495.34,16.7433333333,14.7787333333,18.1864,13.2644,35.9523333333,7.14999999999,21.946,16.817,2.9436,3.59106666667
495.69,16.6843333333,14.7162,18.1114666667,13.2207333333,35.8214666667,7.14366666666,21.8653333333,16.7456666667,2.94726666667,3.60006666667
496.04,16.6465333334,14.6784666667,18.0338666667,13.1936,35.6968,7.14480000001,21.7806,16.6888666667,2.9692,3.61306666667
496.39,16.5792666667,14.6053333333,17.9336,13.1417333333,35.5275333333,7.13313333333,21.6632666667,16.617,2.97606666667,3.622
496.74,16.5247333333,14.5524,17.8538666667,13.0998,35.3756,7.13066666667,21.5575333333,16.5291333333,3.0102,3.64353333333
497.09,16.4544,14.4972666667,17.7643333333,13.0542,35.2276666667,7.10493333333,21.4662,16.4402666667,3.01133333333,3.64153333333
497.44,16.3943333333,14.4527333333,17.6872,13.0324666667,35.0936666667,7.09906666667,21.3678,16.3808,3.0156,3.63666666667
