wavelength,Back_TanGutm,Belly_TanGutm,Breast_TanGutm,Crissum_TanGutm,Crown_TanGutm,DorTail_TanGutm,Patch10_TanGutm,Patch11_TanGutm,Patch12_TanGutm,Patch13_TanGutm,Rump_TanGutm,Throat_TanGutm,WingTip_TanGutm
642.86,19.3082666667,50.4174666667,47.7767333334,46.8489,17.8574666667,14.6646,28.8244,37.1954666667,12.6187333333,16.8052,26.0242,38.3062,12.8587666667
643.19,19.3154333333,50.5787333333,47.92,47.0009,17.9208666667,14.6540666667,28.8293333333,37.309,12.6225333334,16.8786,26.0709333333,38.479,12.9072666667
643.52,19.1101333333,50.4711333333,47.8008,46.8154666667,17.6822,14.3814666667,28.5973333333,37.1704,12.4164666667,16.6910666667,25.8501333333,38.2294666666,12.7883333333
643.85,19.0104666667,50.2964666667,47.6095333333,46.6876,17.6022,14.3588,28.4488666667,36.9876666667,12.3278666667,16.5298,25.6758,38.0882,12.7268
644.18,18.8434666667,50.1285333333,47.3477333333,46.4414333333,17.4037333333,14.2659333333,28.2122,36.7671333333,12.2536,16.4164,25.4906,37.9458,12.5704333333
644.51,18.7110333333,50.0966,47.3210666667,46.3408,17.3093333333,14.1993333334,28.1596,36.663,12.1975333333,16.3614,25.3541333333,37.8989333333,12.5508
644.84,18.6376666667,50.0965333333,47.3149333333,46.3494333333,17.2349333333,14.1755333333,28.051,36.6616,12.1492666667,16.3124,25.305,37.8475333333,12.51
645.17,18.5114333333,50.0629333333,47.2877333333,46.3037,17.1129333333,14.1334,27.8299333333,36.4680666666,12.0947333334,16.2076,25.1868666667,37.7496,12.3658333333
645.50,18.2832333333,49.9182,47.138,46.1603,16.944,14.0204666667,27.5551333333,36.2790666667,11.9377333333,16.0446666667,24.9991333333,37.6,12.348
645.83,18.2420666667,49.8321333333,47.053,46.0537666667,16.8107333333,13.9995333333,27.475,36.1188,11.9836666667,16.0216666667,24.9583333333,37.4924666667,12.3442333333
646.16,18.1725666667,49.8514,47.0298,46.0863666667,16.6523333333,13.9458,27.3399333333,36.0804666667,11.9152,15.971,24.8209333333,37.4617333333,12.3180666667
646.49,18.1513,49.8155333333,47.0380666667,46.1445666667,16.5994666667,13.8685333333,27.2574,36.1110666667,11.9554666667,15.9358666667,24.8520666667,37.4692,12.3327
646.82,18.0532,49.6604,46.9124,45.9803333333,16.444,13.7620666667,27.077,35.9261333333,11.9055333333,15.8249333333,24.6655333333,37.3476,12.2298
647.15,18.1756,49.726,47.0269333333,46.0678,16.5345333333,13.8798,27.0978,35.9440666667,12.0040666667,15.8998,24.7026666667,37.4897333333,12.3417333333
647.48,18.071,49.7532,46.9666,45.9607333333,16.4133333333,13.7782,26.9490666667,35.797,11.9206666667,15.8228,24.6587333333,37.4089333333,12.2588
647.81,18.0349,49.8103333333,47.0146666667,46.0413,16.3837333333,13.7903333333,26.8734,35.803,11.9014,15.8344666667,24.6014666667,37.4168,12.3400666667
648.14,18.1320333333,49.9358,47.0890666667,46.2123333333,16.4684,13.8877333333,26.8516,35.8917333333,11.9618,15.9267333333,24.7182,37.5185333333,12.4553333333
648.47,18.0516,49.9436,47.1264,46.1473,16.3780666667,13.8716666667,26.7887333333,35.8658,11.9292666667,15.9572666667,24.6597333334,37.5388666667,12.4464333333
648.80,17.9137333333,49.7346666667,46.9075333333,45.8851333333,16.1763333333,13.7126,26.65,35.7554666667,11.7859333333,15.8274,24.4696666667,37.4459333333,12.3312
649.13,17.9316333333,49.8498,47.0394,45.9693666667,16.1584666667,13.7308666667,26.6658666667,35.8368,11.7916666667,15.8624666667,24.4565333333,37.5557333333,12.317
649.46,17.9339666667,49.9871333333,47.1172,46.1046666667,16.2290666667,13.8634,26.7221333333,35.9705333333,11.8762666667,15.9492666667,24.435,37.6472666667,12.3453666667
649.79,17.9475,50.0116,47.2083333333,46.1329,16.2866,13.9818666667,26.7338666667,36.0498666667,11.9404666667,16.0112666666,24.4816,37.7403333334,12.4021333333
650.11,18.0203,50.3495333333,47.4348,46.3314,16.4224,14.1326666667,26.8353333333,36.2038,12.0624,16.1993333333,24.5522,37.9970666667,12.4653333333
650.44,17.9542666667,50.4098666667,47.3513333333,46.339,16.4819333333,14.2046666667,26.8082666667,36.2191333333,12.0403333333,16.2410666667,24.5244,37.9404666667,12.4744666667
650.77,17.7439333333,50.2976666667,47.1601333333,46.2004,16.3478666667,14.0552666667,26.6621333333,36.0234,11.92,16.1453333333,24.3838,37.8602,12.2844
651.10,17.6652,50.2954,47.1472666667,46.2225666667,16.2868666667,13.9974666667,26.5389333334,36.0316,11.8533333333,16.0874666667,24.2782,37.8843333333,12.2621666667
651.43,17.5603,50.1457333333,47.1023333333,46.1647333333,16.2534,13.9483333333,26.4515333333,35.9297333333,11.8135333333,16.0236666667,24.2698,37.821,12.2181333333
651.76,17.3775,49.8873333333,46.9048666667,45.9038666667,16.0913333333,13.737,26.2454,35.6766666667,11.6871333333,15.8679333333,24.1045333333,37.642,12.0632
652.09,17.4736333333,49.9575333334,47.0074,45.9695,16.2022,13.8395333333,26.2613333333,35.7378,11.8402,15.9114666666,24.1856,37.7442,12.1307666667
652.42,17.5391666667,50.1324,47.1654,46.1322666667,16.3904666667,14.0222666667,26.3259333333,35.8229333333,11.9849333333,16.1240666667,24.3312,37.8762666667,12.3122333333
652.75,17.5740666667,50.0918666666,47.1841333334,46.2047333333,16.4467333333,14.0825333333,26.3201333333,35.7994666667,12.0480666667,16.1878666667,24.3660666667,37.8720666667,12.3464333333
653.08,17.4340666667,50.0784,47.2199333333,46.1862666667,16.3386666667,13.9601333333,26.1218666667,35.6946,11.8799333334,16.0757333333,24.2903333333,37.9083333333,12.2323333333
653.41,17.2200333333,49.8658666667,46.9802666667,45.9083666667,16.1168,13.6948666667,25.8462666667,35.4318666667,11.7184,15.8706666667,24.0376,37.7222,12.1109333333
653.74,16.8430333333,49.3972666667,46.5367333333,45.4715,15.7061333333,13.2592,25.4157333333,34.9918666667,11.2815333333,15.4936666667,23.5870666667,37.3012,11.8357666667
654.06,16.8577666667,49.3418,46.6018,45.4504666667,15.6698666667,13.2741333333,25.4278,34.9555333334,11.413,15.5304,23.6692666667,37.4061333333,12.0223333333
654.39,16.7300333333,49.325,46.646,45.5657333333,15.591,13.1935333333,25.2543333333,34.9490666667,11.3356,15.5040666667,23.6026,37.3551333333,12.0753
654.72,16.8005,49.4475333333,46.8006,45.7603,15.6868666667,13.3056666667,25.3215333333,35.0005333333,11.4761333333,15.6622,23.6858666667,37.4663333333,12.2067
655.05,16.7655,49.4626,46.7338666667,45.6732,15.5934,13.272,25.2934,34.9428666667,11.4796,15.6190666667,23.5089333333,37.3108,12.1858666667
655.38,16.6964333333,49.5105333333,46.7212,45.6998,15.5416,13.3322666667,25.2079333333,34.9090666667,11.4384,15.5852,23.4290666667,37.2670666667,12.1527
655.71,16.5791,49.3182666667,46.6498666666,45.6198,15.3812,13.1998,25.0460666667,34.776,11.3486,15.5090666667,23.3184666667,37.1444666667,12.1032
656.04,16.4677666667,49.1718666667,46.4932666667,45.4342333333,15.1562666667,13.0970666667,24.7976,34.6054666667,11.2684,15.3631333333,23.151,36.9764,11.9915666667
656.37,16.5552666667,49.3052,46.5653333333,45.4486666667,15.1803333333,13.1694666667,24.835,34.6998,11.3674666667,15.4806666667,23.1742,36.9764,12.0961333333
656.69,16.7233666667,49.4342,46.6251333333,45.5639333333,15.344,13.3408,24.9812666667,34.745,11.5934,15.6433333333,23.2856666667,37.068,12.3029333333
657.02,16.7910333333,49.4926666667,46.6519333334,45.5968333333,15.3134666667,13.4024666667,24.996,34.7246666667,11.601,15.6590666666,23.3172,37.0098666667,12.2947333333
657.35,16.9715666667,49.687,46.8240666667,45.7669666667,15.5443333333,13.6776666667,25.0926,34.9020666667,11.8549333333,15.8627333333,23.531,37.155,12.4915666667
657.68,16.7674,49.6458666667,46.6962666667,45.6732,15.3087333333,13.4832666667,24.8691333333,34.7366666667,11.651,15.7308,23.2992666667,37.0609333333,12.2519333333
658.01,16.9293666667,49.6510666667,46.7302,45.6094,15.3697333333,13.6204,24.9411333333,34.7437333333,11.7662,15.8296,23.3426666667,37.1674,12.3098333333
658.34,17.0194333333,49.6844666667,46.7864,45.6018,15.4315333333,13.7539333333,24.9748666667,34.7857333333,11.7935333333,15.9108,23.3787333333,37.2317333333,12.3981333333
658.66,17.0879666667,49.6734666667,46.8086666667,45.644,15.4767333333,13.8231333333,24.9475333333,34.8254666667,11.8314666667,15.9590666667,23.4164,37.3311333333,12.4810333333
658.99,17.1640666667,49.693,46.7897333333,45.7369,15.4938,13.8298,24.9573333333,34.8188,11.8902666667,15.9990666667,23.3972666667,37.3631333333,12.5577666667
659.32,17.0842666667,49.6504666667,46.6976666667,45.7121333333,15.4896666667,13.808,24.9056,34.7218,11.8204666667,15.9692666667,23.2730666666,37.3341333333,12.5272333333
659.65,17.0897,49.5893333333,46.6460666667,45.7192666667,15.5428,13.8637333333,24.9134,34.6378,11.8258666667,15.9398,23.2617333333,37.2963333333,12.5863333333
659.98,17.0216,49.5938,46.6222,45.7114,15.553,13.9170666667,24.8402,34.5165333333,11.8229333334,15.9286,23.2201333333,37.3398,12.6243333333
660.31,16.8614,49.4126,46.4866666667,45.5214,15.4172666667,13.821,24.6814666667,34.3713333333,11.6872,15.8368,23.0834,37.2242,12.4882333333
660.63,16.7844,49.3556666666,46.4983333333,45.499,15.4446666667,13.8284,24.5855333333,34.3472666667,11.6607333333,15.8172666667,23.02,37.257,12.5442333333
660.96,16.7221666667,49.3872,46.5498,45.4841666667,15.3203333333,13.7000666667,24.5636,34.3167333333,11.5776666667,15.704,22.9198666667,37.2804,12.4807
661.29,16.8900333333,49.5055333333,46.6640666667,45.5902,15.5143333333,13.898,24.6084,34.3966666667,11.7064,15.8662,23.0186666667,37.359,12.6088333333
661.62,16.9532,49.6210666667,46.6790666667,45.6492,15.6380666667,14.0522666667,24.6938666667,34.5024666666,11.8606,15.9744,23.0982666667,37.4124,12.7225333333
661.94,16.8818666667,49.6090666667,46.6722,45.6690333333,15.6966666667,14.0252666667,24.7366666667,34.4494,11.9054666667,15.949,23.0808666667,37.4166,12.7598666667
662.27,16.8235666667,49.5932666667,46.6393333333,45.6338333333,15.7296666667,14.023,24.5879333333,34.2924,11.9238666667,15.9708,23.0444666667,37.3993333333,12.6892
662.60,16.7765666666,49.6762666667,46.7837333333,45.6419666667,15.7513333333,14.0546,24.5525333334,34.3109333333,11.9868,15.9846,23.0414666667,37.4744,12.7307
662.93,16.8968333333,49.8334,46.8369333333,45.6746,15.8111333333,14.1309333333,24.5826666667,34.3337333333,12.131,16.0884,23.1726666667,37.5192666667,12.8192333333
663.26,16.8150666667,49.8486,46.9218,45.6969,15.7952666667,14.0242,24.5552666667,34.3481333333,12.1322666667,16.0880666667,23.1150666667,37.5521333333,12.8006333333
663.58,16.7554,49.7523333333,46.8328,45.5842333333,15.7233333333,13.9358666667,24.4964666667,34.2518666667,12.0639333333,15.9886666667,23.0652,37.3881333333,12.7513666667
663.91,16.7565333333,49.8192,46.8863333333,45.6349666667,15.7142666667,13.9031333333,24.4613333333,34.2436666667,11.9856,15.9717333333,22.9728,37.4150666666,12.7856
664.24,16.7637333333,49.8868,46.8961333333,45.7303333333,15.7522666667,13.9778,24.4452666667,34.2232666667,12.0712,16.0444666667,22.9396666667,37.4018666667,12.8170333333
664.57,16.9205666667,49.9474,46.9433333333,45.9142666667,15.9348666667,14.2234666667,24.512,34.2998666667,12.2128666667,16.2264,23.1084666666,37.5095333333,12.9535
664.89,16.8386666667,49.9489333334,46.9835333333,45.9164,15.7900666667,14.1010666666,24.4984666667,34.3002666667,12.1486,16.1189333333,22.9805333333,37.4475333333,12.9065333333
665.22,16.7520333333,50.0401333333,47.1241333333,46.0631666667,15.6837333333,14.0554,24.3382,34.2670666667,12.0334666666,16.0146666667,22.8289333333,37.4500666667,12.7666
665.55,16.7335333333,49.9536666667,47.0098,45.9998666667,15.4859333333,14.0472666667,24.1634666667,34.2121333333,11.9832,16.0137333333,22.7424,37.4204,12.7124333333
665.87,16.8272,50.059,47.1122,46.1077,15.4612,14.1520666667,24.3256,34.3922,12.0076666667,16.1033333333,22.7776666667,37.4920666667,12.9087666667
666.20,16.8867666667,50.0865333333,47.1698,46.1555666667,15.5526,14.2768,24.3730666667,34.4907333333,12.0974,16.2766,22.8477333333,37.5712,12.9913666667
666.53,16.8377333333,50.062,47.1314,46.1480333333,15.4990666667,14.3062666667,24.3027333333,34.4909333334,12.0540666667,16.2828,22.7501333333,37.4944,13.0246333333
666.86,17.0182666667,50.2716,47.2431333334,46.3260333333,15.5417333333,14.4373333333,24.3369333333,34.6604,12.1233333333,16.4039333333,22.8078,37.6813333333,13.1606
667.18,17.0569333333,50.3941333333,47.2811333333,46.4178333333,15.5733333333,14.4753333333,24.3208666667,34.7217333334,12.1671333334,16.4253333333,22.7788,37.7455333333,13.1032
667.51,16.9041333333,50.1557333333,47.0425333333,46.1861333333,15.4244666667,14.3618666667,24.0589333333,34.4916666667,12.1248666667,16.294,22.6806,37.5177333333,12.965
667.84,17.1333666667,50.4205333333,47.2645333333,46.4023666667,15.5580666667,14.4988666667,24.3008666667,34.69,12.2784666667,16.4674,22.8726666667,37.7124,13.1351666667
668.16,17.0035,50.4125333333,47.2539333333,46.3367,15.4247333333,14.4146666667,24.1838,34.6007333333,12.2400666667,16.4217333333,22.7283333333,37.5865333334,13.0749
668.49,17.0615,50.2908,47.1988666667,46.2563333333,15.5058666667,14.4942,24.1722666667,34.5477333333,12.2927333333,16.4264,22.7560666667,37.5699333333,13.1680333333
668.82,17.0776333333,50.313,47.1611333333,46.2498333333,15.5135333333,14.4056666667,24.202,34.486,12.3036666667,16.4446,22.8084666667,37.579,13.2744666667
669.14,16.9537666667,50.1596,47.0273333333,46.1309666667,15.4922,14.3088666667,24.0638666667,34.3248,12.2727333333,16.3513333333,22.6741333333,37.3853333333,13.2251
669.47,16.8068666666,50.0096666667,46.9554666667,46.0521666667,15.4791333333,14.2576,23.8991333333,34.125,12.239,16.2569333333,22.6026,37.3126666667,13.0744666667
669.80,16.8348,50.0978,46.9277333333,46.0054666667,15.4752,14.2733333333,23.8984666667,34.1196,12.2376666667,16.2424,22.6512,37.3328,13.1205
670.13,16.9334666666,50.1944666667,46.9714,46.1420666667,15.5646,14.3403333333,23.8822,34.1728666667,12.3035333333,16.3004,22.6698,37.5084,13.2140666667
670.45,16.6862333333,50.0636666667,46.8058666667,45.9856,15.4301333333,14.2778666667,23.7578,33.9953333333,12.2028666666,16.1541333333,22.5338,37.3379333333,13.0986333333
670.78,16.5033666667,49.8624,46.6173333333,45.7769333333,15.2156666667,14.0712,23.5313333333,33.8748666667,12.0462666667,15.9777333333,22.4327333333,37.1834666667,13.0238
671.10,16.6516,50.2081333333,46.9014666667,46.1897,15.3010666667,14.1926666667,23.6416,34.0545333333,12.1626,16.0846,22.5286666667,37.3789333333,13.1501666667
671.43,16.4628,49.944,46.6275333333,45.9845666667,15.1692,14.0478666667,23.3961333333,33.8082,12.0138666667,15.9117333333,22.2849333334,37.2278,13.0551
671.76,16.5519333333,49.9674,46.6498666667,46.0102333333,15.3348,14.2126,23.4728666667,33.8096,12.1490666667,15.9688,22.3247333333,37.3230666667,13.2590666667
672.08,16.4326333333,49.8856,46.4988666667,45.9531666667,15.2715333333,14.1812666667,23.3491333333,33.6754666667,12.1798,15.955,22.2676,37.2368666667,13.2428666667
672.41,16.4215,49.7172666667,46.4209333333,45.8061,15.2408,14.2308666667,23.3124,33.7496666666,12.2482666667,16.0336,22.2658,37.1564,13.2814666667
672.74,16.4386666667,49.7587333333,46.4271333333,45.7172,15.1291333333,14.2123333333,23.2766,33.7161333333,12.1826666667,15.9508666667,22.1993333333,37.2081333333,13.2083333333
673.06,16.3455333333,49.8765333333,46.4898666667,45.7425,14.9256,14.1375333333,23.1784,33.7504666667,12.0936666667,15.8844666667,22.096,37.1739333333,13.1177666667
673.39,16.3319666667,49.7211333333,46.4120666667,45.7088333333,14.8361333333,14.0897333333,22.9846666666,33.582,12.0082,15.8054,21.9049333333,37.0561333333,13.0549666667
673.72,16.2224333333,49.6837333333,46.4011333333,45.6526666667,14.7400666667,13.9962666667,22.9667333333,33.511,11.9407333334,15.7504,21.9026666667,36.9842666667,12.8953333333
674.04,16.437,49.8795333333,46.6032,45.8474333333,14.9127333333,14.0796666667,23.0484,33.5883333334,12.1100666667,15.9386,22.0201333333,37.1290666667,12.9192333333
674.37,16.4156,49.8780666667,46.6182666667,45.8526666667,14.9036666667,14.1007333333,22.9861333333,33.4854,12.0719333333,15.9529333333,21.9605333333,37.1387333333,12.8965333333
674.69,16.3888,49.8802666666,46.5215333333,45.7346666667,14.8846,14.1014,23.0530666666,33.5079333333,12.0828,15.9807333333,21.9736666667,37.1781333333,12.9395
675.02,16.2725666667,49.8356,46.5070666667,45.6455333333,14.7059333333,13.9984666667,22.9026,33.4422,11.9832666667,15.8999333333,21.9500666667,37.0903333333,12.8077333333
675.35,16.095,49.5764666667,46.2438666667,45.4221,14.4529333333,13.8488,22.7284666667,33.2788,11.7895333333,15.781,21.8102,36.8734666666,12.683
675.67,16.1106333333,49.6192666667,46.2592666667,45.3563333333,14.4016666667,13.8486,22.6801333333,33.2930666667,11.6598,15.7422666667,21.7244666667,36.8568,12.6227666667
676.00,15.9367,49.5214,46.0953333333,45.2717,14.2633333333,13.7084666667,22.4736,33.0076666667,11.4604666667,15.5355333334,21.5058,36.7156,12.4901333333
676.32,15.9689,49.5907333333,46.2061333333,45.4331333333,14.4035333333,13.8114,22.4800666667,33.0632,11.5078,15.6217333333,21.6362666667,36.6943333333,12.6380333333
676.65,16.0689666667,49.5160666667,46.2465333333,45.4150333333,14.5242666667,13.8717333333,22.572,33.0710666667,11.6655333333,15.7798666667,21.7758,36.8024666667,12.749
676.97,16.1224333333,49.7504,46.4027333334,45.6333666667,14.6420666667,14.005,22.7472,33.2484,11.8202,15.8911333333,21.9126,36.9762,12.8832
677.30,16.1955666667,49.8401333333,46.5153333333,45.6833,14.7004666667,14.1060666667,22.7950666667,33.2948666667,11.9030666667,16.0074666667,21.9500666667,37.0322,13.0508333333
677.63,16.1362333333,49.6186,46.4427333333,45.5570666666,14.6403333334,14.0638666667,22.7170666667,33.3065333333,11.8068,15.9195333333,21.8999333333,36.9970666667,13.0788666667
677.95,16.3136,49.6588666667,46.4729333333,45.6048333333,14.7920666667,14.3003333333,22.8719333333,33.3701333333,11.9807333333,16.0678,21.9526,37.0112,13.1801
678.28,16.4141,49.5656,46.4684666667,45.5649333333,14.9610666667,14.4928666667,22.8958,33.4028666667,12.1115333333,16.2471333334,22.0419333333,37.0777333333,13.3384333333
678.60,16.5164333333,49.8016666667,46.6575333333,45.8193,15.1616,14.709,23.0855333333,33.6216,12.2527333333,16.4384666667,22.1868,37.2780666667,13.4598333333
678.93,16.6228333333,49.8784666667,46.7068666667,45.9189333333,15.2988666667,14.7824,23.1341333333,33.6792666667,12.3774,16.5551333333,22.2710666667,37.3548,13.5774333333
679.25,16.6875333333,50.0606,46.8163333333,46.1274,15.3710666667,14.8392666667,23.1865333333,33.743,12.5030666667,16.6528666667,22.4354666667,37.4542666667,13.7266666667
679.58,16.9217333333,50.3194,47.0828666667,46.3809666667,15.6038666667,15.0327333333,23.4607333333,34.0318,12.8130666667,16.9320666667,22.6838666667,37.7911333333,13.9877333333
679.90,16.8577333333,50.3724666667,47.0488,46.3596333333,15.5211333333,14.8977333333,23.4293333333,34.0384,12.7900666667,16.8762,22.6167333334,37.8091333333,13.8991333333
680.23,16.8596333333,50.4525333333,46.9812666667,46.3787333333,15.4906,14.8856666667,23.3892,34.0134666667,12.7361333333,16.7872666667,22.5084666667,37.778,13.9272666667
680.55,16.8230666667,50.3076666667,46.885,46.2947,15.4763333333,14.8542666667,23.3323333333,33.9110666667,12.6911333333,16.8234,22.5189333334,37.7233333333,13.8787
