wavelength,Back_TanInom,Belly_TanInom,Breast_TanInom,Crissum_TanInom,Crown_TanInom,DorTail_TanInom,Patch10_TanInom,Patch11_TanInom,Rump_TanInom,Throat_TanInom,WingTip_TanInom
614.28,15.4535555556,51.7871111111,29.1203333333,41.9927777778,11.3731111111,8.47799999999,16.8107777778,10.7812222222,19.2091111111,19.9402222222,10.0978888889
614.61,15.4613333333,51.8888888889,29.1018888889,42.047,11.3995555555,8.47288888888,16.7616666667,10.7482222222,19.1913333333,19.9913333333,10.0933333333
614.94,15.4885555556,51.899,29.134,42.0803333333,11.3592222222,8.48011111112,16.7166666667,10.7773333333,19.1461111111,19.985,10.0682777778
615.28,15.5645555556,51.9244444444,29.1481111111,42.1138888889,11.396,8.49388888888,16.6861111111,10.7715555556,19.128,20.0051111111,10.0739444444
615.61,15.4975555555,51.827,29.0526666667,41.9815555555,11.299,8.41355555555,16.5923333334,10.7142222222,19.0586666667,19.9103333333,9.9795
615.95,15.5097777778,51.8234444445,29.0785555556,42.0125555556,11.3156666667,8.38077777779,16.5462222222,10.7288888889,19.0612222222,19.8814444444,9.92461111111
616.28,15.4522222222,51.7518888889,28.9755555555,41.8984444444,11.2253333333,8.36622222221,16.4508888889,10.6722222222,18.9948888889,19.7942222222,9.92077777778
616.61,15.422,51.7598888889,28.9732222222,41.891,11.2451111111,8.39266666666,16.4767777778,10.6648888889,18.9934444445,19.7935555555,9.97672222222
616.95,15.4233333333,51.7018888889,28.9681111111,41.8403333333,11.2546666667,8.44466666667,16.4362222222,10.6321111111,19.038,19.8131111111,9.97177777778
617.28,15.4806666667,51.6697777778,28.9875555556,41.8261111111,11.2675555555,8.46055555556,16.4164444445,10.6598888889,19.0626666667,19.8208888889,9.99605555556
617.62,15.5015555555,51.6761111111,29.0581111111,41.8908888889,11.3155555556,8.47111111111,16.3828888889,10.6761111111,19.0833333333,19.8521111111,10.0526666667
617.95,15.5848888889,51.7371111111,29.1537777778,41.9624444445,11.4003333333,8.54666666668,16.4787777778,10.7434444444,19.1616666667,19.9197777778,10.1485555556
618.28,15.554,51.8211111111,29.198,41.9852222222,11.3408888889,8.52744444445,16.4237777778,10.7167777778,19.1135555555,19.9078888889,10.1075555556
618.62,15.5058888889,51.7938888889,29.2482222222,42.0107777778,11.366,8.52344444443,16.4044444444,10.6844444444,19.1275555555,19.9222222222,10.1187777778
618.95,15.4447777778,51.8203333333,29.1835555556,41.9532222222,11.2703333333,8.513,16.3538888889,10.6316666667,19.0946666667,19.8858888889,10.0915
619.28,15.4523333333,51.9301111111,29.2597777778,42.0277777778,11.3072222222,8.56544444443,16.383,10.6588888889,19.1361111111,19.9426666667,10.1001111111
619.62,15.4356666667,52.057,29.3053333333,42.1227777778,11.3212222222,8.57266666668,16.3598888889,10.66,19.1244444445,19.9412222222,10.1606666667
619.95,15.451,52.0935555556,29.3833333333,42.1644444445,11.3446666667,8.57422222222,16.3786666667,10.6547777778,19.1532222222,19.9437777778,10.1973888889
620.28,15.4735555556,52.1343333333,29.4087777778,42.2205555556,11.3351111111,8.57633333334,16.3138888889,10.6405555555,19.1303333333,19.9498888889,10.2092777778
620.62,15.5437777778,52.2158888889,29.4622222222,42.2737777778,11.3765555556,8.6041111111,16.3896666667,10.74,19.1234444444,19.9938888889,10.2927222222
620.95,15.5512222222,52.3397777778,29.5045555556,42.3771111111,11.4601111111,8.65166666666,16.391,10.8032222222,19.2077777778,20.0512222222,10.3643888889
621.28,15.5592222222,52.3994444444,29.5363333333,42.3914444445,11.4578888889,8.68744444443,16.3975555556,10.8272222222,19.2062222222,20.0801111111,10.3629444444
621.62,15.4483333333,52.2622222222,29.411,42.3051111111,11.3372222222,8.60711111111,16.2134444444,10.7506666667,19.0996666667,19.9554444445,10.2855555556
621.95,15.4496666666,52.2805555556,29.3964444445,42.3805555555,11.3806666667,8.65133333333,16.23,10.7732222222,19.181,19.9663333333,10.3628888889
622.28,15.5397777778,52.2848888889,29.3977777778,42.3881111111,11.4311111111,8.72166666668,16.2686666667,10.8764444444,19.2364444445,19.9958888889,10.414
622.62,15.5325555556,52.262,29.3951111111,42.3493333333,11.4713333333,8.65233333332,16.2548888889,10.8856666666,19.2324444444,20.0197777778,10.3905555556
622.95,15.5076666667,52.2087777778,29.34,42.3575555556,11.4014444444,8.56466666668,16.1293333333,10.8164444444,19.1797777778,19.9628888889,10.3867222222
623.28,15.5474444444,52.0424444444,29.2518888889,42.2671111111,11.3418888889,8.60111111111,16.1201111111,10.7936666667,19.1774444444,19.9447777778,10.3207777778
623.62,15.5531111111,52.1197777778,29.2425555556,42.3284444444,11.3338888889,8.59177777779,16.1158888889,10.8284444444,19.2135555555,19.9637777778,10.3118888889
623.95,15.5771111111,52.0357777778,29.2261111111,42.296,11.3598888889,8.59333333332,16.1136666667,10.8207777778,19.2415555556,19.9723333333,10.2993888889
624.28,15.5534444444,52.0338888889,29.2303333333,42.342,11.3502222222,8.57977777777,16.0602222222,10.8033333333,19.2231111111,20.0184444444,10.3101666667
624.62,15.512,51.8702222222,29.2093333333,42.2318888889,11.2425555556,8.49655555555,15.9994444445,10.7396666667,19.1172222222,19.9348888889,10.2328888889
624.95,15.4865555555,51.7926666667,29.1797777778,42.1885555556,11.2342222222,8.48500000001,15.9208888889,10.6602222222,19.1108888889,19.9245555555,10.2408333333
625.28,15.5467777778,51.8738888889,29.2768888889,42.2761111111,11.2914444444,8.48588888888,15.947,10.6612222222,19.1564444444,19.9446666667,10.2658888889
625.61,15.583,51.889,29.3498888889,42.277,11.2576666667,8.45522222221,15.8818888889,10.646,19.1387777778,19.903,10.2762222222
625.95,15.5196666667,51.9532222222,29.2962222222,42.2734444444,11.1974444445,8.39600000001,15.7935555556,10.5307777778,19.1025555556,19.9264444445,10.2390555556
626.28,15.5993333333,52.0091111111,29.4183333333,42.3876666667,11.274,8.49133333333,15.8085555555,10.5757777778,19.1915555555,19.9697777778,10.3472777778
626.61,15.6487777778,52.1156666667,29.5072222222,42.4634444444,11.3424444444,8.57722222223,15.8362222222,10.6205555556,19.2382222222,20.0397777778,10.3818888889
626.94,15.6491111111,52.212,29.5727777778,42.5391111111,11.3828888889,8.58588888888,15.8212222222,10.6426666667,19.2604444444,20.0744444444,10.4372777778
627.28,15.6415555556,52.1342222222,29.555,42.5326666667,11.4046666667,8.61977777778,15.7506666666,10.6278888889,19.2288888889,20.0656666667,10.4415555556
627.61,15.6917777778,52.2855555556,29.6111111111,42.6282222222,11.4567777778,8.6881111111,15.807,10.6946666667,19.2818888889,20.1001111111,10.4985
627.94,15.7015555556,52.3055555555,29.6474444445,42.6598888889,11.4861111111,8.74744444443,15.8114444445,10.6925555555,19.3404444445,20.1065555556,10.5308333333
628.27,15.7448888889,52.3951111111,29.6492222222,42.7867777778,11.5747777778,8.80255555554,15.8214444445,10.6621111111,19.3895555556,20.1798888889,10.5735
628.61,15.7498888889,52.418,29.6521111111,42.7995555555,11.5561111111,8.7978888889,15.7813333333,10.6917777778,19.4083333333,20.1994444444,10.595
628.94,15.7524444444,52.3947777778,29.6222222222,42.7936666667,11.5846666667,8.84455555556,15.7971111111,10.6928888889,19.3805555556,20.2324444445,10.5993888889
629.27,15.7543333333,52.3694444444,29.5771111111,42.8226666667,11.6451111111,8.85955555557,15.8102222222,10.7296666667,19.394,20.2616666667,10.5805555556
629.60,15.7347777778,52.3805555555,29.5842222222,42.8612222222,11.6471111111,8.83244444444,15.747,10.7515555556,19.4266666667,20.1901111111,10.5791666667
629.94,15.7904444444,52.4345555556,29.6238888889,42.9345555556,11.675,8.918,15.7886666667,10.8303333333,19.4637777778,20.2374444444,10.5993333333
630.27,15.7953333333,52.441,29.653,42.9107777778,11.6738888889,8.9361111111,15.7491111111,10.8393333333,19.5063333334,20.2532222222,10.6490555556
630.60,15.8165555555,52.411,29.6168888889,42.8443333333,11.6573333333,8.91877777779,15.7424444444,10.8174444444,19.5047777778,20.2104444444,10.6101666667
630.93,15.8547777778,52.5167777778,29.7251111111,42.9567777778,11.7384444445,8.98622222221,15.8004444445,10.937,19.5915555556,20.3284444445,10.6745
631.26,15.772,52.4082222222,29.6606666667,42.9247777778,11.6555555555,8.95733333333,15.6884444445,10.8545555556,19.5664444445,20.3145555556,10.6431111111
631.60,15.7997777778,52.4534444444,29.6564444444,42.956,11.6497777778,8.93666666665,15.6465555556,10.8782222222,19.5842222222,20.3237777778,10.6261666667
631.93,15.8158888889,52.5013333333,29.7363333333,42.9581111111,11.6355555556,8.9361111111,15.6437777778,10.9222222222,19.6108888889,20.3231111111,10.6283888889
632.26,15.8273333333,52.6066666667,29.767,43.0203333333,11.6705555556,9.00600000001,15.6584444445,10.959,19.6243333333,20.4001111111,10.6268333333
632.59,15.8247777778,52.6411111111,29.7375555555,43.0197777778,11.6155555556,8.98677777778,15.5608888889,10.9714444444,19.6075555556,20.3914444444,10.5862777778
632.92,15.825,52.6928888889,29.7434444445,43.0083333333,11.6321111111,9.02233333332,15.5405555556,10.9682222222,19.6253333333,20.3983333333,10.6182777778
633.26,15.9645555555,52.7144444445,29.8122222222,42.9898888889,11.7283333333,9.12922222222,15.6167777778,11.0778888889,19.6146666667,20.4372222222,10.7214444444
633.59,15.8854444444,52.606,29.7178888889,42.8644444444,11.7148888889,9.038,15.5282222222,11.0046666667,19.5366666667,20.4096666667,10.7222777778
633.92,15.8955555556,52.5653333333,29.6275555555,42.8196666667,11.6813333334,9.00044444444,15.4978888889,11.0171111111,19.4845555556,20.3398888889,10.6962222222
634.25,15.8324444444,52.4975555556,29.5875555556,42.7793333333,11.6638888889,8.93699999999,15.392,10.962,19.4301111111,20.3323333333,10.6711111111
634.58,15.7885555556,52.4778888889,29.5253333333,42.7168888889,11.5804444445,8.86055555557,15.3244444445,10.8281111111,19.3932222222,20.2267777778,10.6066666667
634.91,15.8841111111,52.577,29.533,42.7594444445,11.6833333334,8.88655555556,15.3806666667,10.9284444444,19.4067777778,20.2965555556,10.6296666667
635.25,15.8775555556,52.6117777778,29.5396666667,42.7658888889,11.7111111111,8.925,15.3845555556,10.9561111111,19.3935555556,20.2622222222,10.6357222222
635.58,15.8596666666,52.6375555556,29.5143333333,42.7897777778,11.7006666667,8.92355555555,15.333,10.9155555556,19.3583333333,20.2746666667,10.6803888889
635.91,15.8776666667,52.6025555556,29.5321111111,42.8053333333,11.7253333334,8.89855555555,15.3565555556,10.9146666667,19.3683333334,20.1836666667,10.6842222222
636.24,15.9252222222,52.5738888889,29.6202222222,42.8075555556,11.7777777778,8.9761111111,15.4717777778,10.9832222222,19.4548888889,20.2274444444,10.7928888889
636.57,16.071,52.7728888889,29.7835555556,42.9501111111,11.8913333333,9.07066666668,15.6097777778,11.096,19.532,20.3762222222,10.8653888889
636.90,16.002,52.7225555556,29.7678888889,42.9561111111,11.8645555556,9.10333333333,15.5516666667,11.0525555556,19.5347777778,20.3964444444,10.8229444444
637.23,16.0536666666,52.8205555556,29.8135555555,43.0243333333,11.8557777778,9.18922222221,15.5452222222,11.0682222222,19.546,20.4604444444,10.8471666667
637.56,16.106,52.9041111111,29.8487777778,43.1701111111,11.9303333333,9.26733333333,15.6004444444,11.1101111111,19.6283333333,20.5862222222,10.9179444444
637.90,16.1357777778,53.026,29.9777777778,43.2581111111,11.9584444444,9.35933333334,15.6621111111,11.1874444444,19.6615555556,20.6293333333,10.9766666667
638.23,16.1672222222,52.9897777778,30.0143333333,43.2598888889,12.0316666667,9.44122222222,15.7167777778,11.262,19.6543333334,20.7146666667,11.0341666667
638.56,16.209,53.0966666667,30.1328888889,43.2831111111,12.0263333334,9.47733333334,15.7208888889,11.2672222222,19.7186666666,20.7011111111,11.1007222222
638.89,16.2472222222,53.2283333333,30.1967777778,43.3553333333,11.9868888889,9.4491111111,15.69,11.2425555556,19.7286666667,20.7285555555,11.0684444444
639.22,16.3384444444,53.3775555555,30.3094444444,43.4993333334,12.053,9.55666666666,15.7643333333,11.3541111111,19.8194444445,20.8488888889,11.1682222222
639.55,16.4038888889,53.5112222222,30.3528888889,43.6258888889,12.0505555556,9.56744444445,15.7423333333,11.3933333333,19.8675555556,20.938,11.2296111111
639.88,16.4276666667,53.6418888889,30.3731111111,43.7474444445,12.1084444444,9.58111111112,15.7414444444,11.3884444444,19.9654444444,20.997,11.2520555556
640.21,16.2102222222,53.4077777778,30.1818888889,43.4961111111,11.8733333333,9.45122222223,15.5085555555,11.2625555556,19.8152222222,20.7805555556,11.1575
640.54,16.2127777778,53.4023333334,30.1468888889,43.5175555556,11.8412222222,9.36699999999,15.4737777778,11.2564444444,19.8027777778,20.7553333333,11.1518888889
640.87,16.1432222222,53.4595555556,30.1325555555,43.611,11.7713333333,9.26711111111,15.3961111111,11.2377777778,19.7688888889,20.6178888889,11.0726111111
641.20,16.128,53.4008888889,30.1582222222,43.5555555555,11.7411111111,9.23133333332,15.3462222222,11.1841111111,19.7217777778,20.4816666667,11.0123333333
641.53,16.1558888889,53.3414444444,30.1231111111,43.5161111111,11.7437777778,9.26055555554,15.3483333334,11.1547777778,19.7466666667,20.4392222222,11.0302222222
641.87,16.125,53.3623333333,30.0495555555,43.5375555555,11.5962222222,9.18244444443,15.2367777778,11.0472222222,19.6853333333,20.3933333333,10.9688333333
642.20,16.0554444444,53.1552222222,29.9856666667,43.5614444444,11.5568888889,9.19266666668,15.149,10.9754444445,19.6545555556,20.27,10.9818888889
642.53,15.9813333333,53.1181111111,29.9492222222,43.5257777778,11.5502222222,9.21055555557,15.1064444444,10.9144444445,19.6435555556,20.2075555556,11.0188333333
642.86,15.9265555556,53.0968888889,29.9,43.4198888889,11.4792222222,9.11288888888,14.9932222222,10.8367777778,19.5698888889,20.1018888889,10.9413333333
643.19,15.8963333333,52.9328888889,29.8418888889,43.2973333333,11.5074444445,9.17611111112,15.0355555555,10.8292222222,19.603,20.0371111111,10.9345
643.52,15.92,52.9586666667,29.8491111111,43.3218888889,11.5522222222,9.20511111111,15.0113333333,10.8875555555,19.5703333333,20.0197777778,10.9611666667
643.85,16.0535555556,53.0735555556,29.9568888889,43.513,11.7216666666,9.24333333332,15.1316666667,10.9753333333,19.7208888889,20.1656666667,11.0647777778
644.18,16.1131111111,53.197,30.0428888889,43.5993333333,11.798,9.33055555557,15.1874444445,11.0277777778,19.7886666667,20.227,11.0658888889
644.51,16.115,53.1425555556,30.015,43.5381111111,11.8604444444,9.34688888889,15.2245555555,11.0081111111,19.8308888889,20.2694444444,11.0736666667
644.84,16.1081111111,53.1433333333,30.0617777778,43.4735555556,11.9211111111,9.38444444446,15.2824444444,11.0496666667,19.8356666667,20.3251111111,11.1516111111
645.17,16.1144444445,53.1325555555,30.0381111111,43.4296666667,11.9578888889,9.39333333334,15.2324444444,11.1266666667,19.8016666667,20.3712222222,11.1389444444
645.50,16.1337777778,53.169,30.1056666667,43.4531111111,12.0308888889,9.41311111112,15.187,11.1813333333,19.8427777778,20.3208888889,11.1721666667
645.83,16.098,53.2238888889,30.1058888889,43.377,12.0077777778,9.42311111112,15.1817777778,11.1971111111,19.7815555556,20.4156666666,11.1478888889
646.16,16.2593333334,53.2232222222,30.2057777778,43.4341111111,12.1588888889,9.49299999999,15.2855555555,11.3311111111,19.8474444444,20.4964444444,11.2300555556
646.49,16.3693333333,53.2534444444,30.2361111111,43.4857777778,12.2798888889,9.63011111112,15.3792222222,11.4972222222,19.9921111111,20.5892222222,11.2789444444
646.82,16.3436666667,53.4454444444,30.3124444444,43.5927777778,12.3391111111,9.60744444446,15.3416666667,11.508,19.9355555556,20.6543333333,11.3080555556
647.15,16.2766666667,53.4336666667,30.2641111111,43.5878888889,12.1992222222,9.50477777778,15.231,11.3657777778,19.8251111111,20.5444444444,11.2231666667
647.48,16.3483333333,53.6036666667,30.3586666667,43.7601111111,12.3242222222,9.74877777777,15.3521111111,11.4835555556,19.9244444445,20.6608888889,11.4391111111
647.81,16.3416666667,53.6826666667,30.3906666667,43.7531111111,12.3447777778,9.77455555557,15.3895555556,11.497,19.9405555556,20.6781111111,11.5361111111
648.14,16.4003333334,53.8123333333,30.4802222222,43.8721111111,12.3438888889,9.86877777778,15.3927777778,11.5718888889,19.9706666667,20.7355555555,11.5713888889
648.47,16.4137777778,53.9932222222,30.5197777778,44.109,12.3305555556,9.83299999999,15.3196666667,11.5525555556,20.0272222222,20.6966666667,11.508
648.80,16.2862222222,53.9976666667,30.461,44.1384444444,12.217,9.73477777779,15.2828888889,11.4303333333,19.9571111111,20.5945555555,11.4732777778
649.13,16.2545555556,54.0227777778,30.5165555555,44.1076666667,12.2296666667,9.73244444443,15.3173333333,11.4586666667,19.9684444444,20.586,11.4683888889
649.46,16.2686666667,54.0561111111,30.5021111111,44.1352222222,12.2222222222,9.65544444445,15.2996666667,11.4241111111,19.9624444444,20.5446666667,11.4398888889
649.79,16.1808888889,54.0443333333,30.4294444444,44.05,12.1323333333,9.60833333334,15.168,11.3372222222,19.9207777778,20.5465555556,11.44
650.11,16.0483333333,54.1272222222,30.4443333333,44.0921111111,11.9953333333,9.46255555557,15.0514444444,11.1342222222,19.8505555556,20.4622222222,11.3587222222
650.44,16.0508888889,53.9897777778,30.3356666667,43.9787777778,11.8877777778,9.42711111112,14.9362222222,11.0507777778,19.8326666667,20.3186666667,11.2835
650.77,16.0197777778,53.8961111111,30.3104444444,43.8835555556,11.9462222222,9.39011111112,14.9258888889,11.0642222222,19.8428888889,20.3111111111,11.2621666667
651.10,15.8764444444,53.7074444445,30.1815555556,43.6776666667,11.7468888889,9.12711111112,14.6772222222,10.8427777778,19.5806666667,20.0888888889,10.954
651.43,15.7925555555,53.5938888889,30.0925555556,43.644,11.6753333333,9.06499999999,14.5916666667,10.7673333334,19.5264444444,20.028,10.8490555556
651.76,15.774,53.4843333333,30.0881111111,43.6436666667,11.7547777778,9.02055555557,14.5955555556,10.7777777778,19.4891111111,19.9915555555,10.9311111111
652.09,15.772,53.331,30.0102222222,43.5068888889,11.7206666667,9.039,14.6215555556,10.7577777778,19.4206666667,20.0242222222,10.9751111111
652.42,15.8677777778,53.4113333334,30.094,43.6442222222,11.8235555556,9.11088888888,14.67,10.866,19.5963333333,20.1195555556,11.0445
