wavelength,Back_SicUrof,Belly_SicUrof,Breast_SicUrof,Crissum_SicUrof,Crown_SicUrof,DorTail_SicUrof,Patch10_SicUrof,Patch11_SicUrof,Rump_SicUrof,Throat_SicUrof,WingTip_SicUrof
606.91,15.7486888889,50.6576,26.9308666667,48.418,13.8813333333,14.2722412699,12.9898666667,17.9722666667,15.5764666667,32.1259666667,12.9687333333
607.25,15.6651037037,50.5619333333,26.8701333333,48.3206,13.8269333333,14.2160857143,12.9333333333,17.9218,15.5242666667,32.0268333333,12.8964
607.58,15.6261851852,50.515,26.8118,48.2679333333,13.7612666667,14.159736508,12.8814666667,17.886,15.4722666667,32.0215333333,12.8321333334
607.92,15.5766296296,50.4217333333,26.7589333333,48.1434666667,13.6953333334,14.0862857143,12.8331333333,17.822,15.3766,31.9418333333,12.7830666667
608.25,15.5818074074,50.3916,26.7752,48.1688666667,13.7056666667,14.1219333333,12.8559333333,17.8494666667,15.3922666667,31.9519333333,12.8227333333
608.59,15.5883925926,50.3409333333,26.7716666667,48.1282,13.7349333333,14.1744920635,12.8698,17.9012,15.4038666667,31.9421333333,12.8474
608.92,15.5948740741,50.3095333333,26.7564666667,48.1251333333,13.764,14.1758253968,12.9007333333,17.9228666667,15.3988666667,31.9223333333,12.8769333333
609.26,15.5958888889,50.3014666667,26.759,48.1482666666,13.7907333333,14.1845015873,12.9534,17.9688,15.4189333333,31.9635,12.9124666667
609.59,15.6019851852,50.3176,26.7317333333,48.1672,13.779,14.1782571429,12.931,17.9716,15.4078,31.9464666667,12.9273333333
609.93,15.5716,50.262,26.6844666667,48.1087333333,13.7572666666,14.150184127,12.8936,17.9749333333,15.3942666667,31.9141,12.9271333333
610.26,15.5791037037,50.2989333334,26.6911333333,48.1454,13.7935333333,14.1624476191,12.8992666667,17.9752,15.3978666667,31.9688666667,12.9840666667
610.60,15.5171407408,50.2552,26.6569333333,48.1040666667,13.7128666667,14.1135555556,12.8462666667,17.9147333333,15.3375333333,31.9156666667,12.9180666667
610.93,15.605162963,50.3873333333,26.7411333333,48.2413333333,13.7936666667,14.1530920635,12.9058,17.9982666667,15.4150666667,32.0156333333,13.0084666667
611.27,15.6789555556,50.4105333334,26.8507333333,48.3045333333,13.9172,14.2277015873,12.986,18.1375333333,15.4894,32.0759,13.1258
611.60,15.7503407407,50.5206,26.9007333333,48.4149333333,14.0042,14.2741238095,13.0578666667,18.2271333333,15.5990666667,32.1623333333,13.2034666667
611.93,15.7427333333,50.5470666667,26.8748,48.4033333333,14.0024666667,14.2380507936,13.0312666667,18.2240666667,15.5765333333,32.1347333333,13.1828666667
612.27,15.7958592593,50.6368666667,26.9306666667,48.4781333333,14.0168666667,14.2591492063,13.0606666667,18.2588,15.602,32.1983333333,13.2175333333
612.60,15.8251111111,50.6931333333,26.9781333333,48.5008,14.0255333333,14.2823523809,13.0661333334,18.295,15.642,32.2443666667,13.2526666667
612.94,15.8453185185,50.7238,26.9928,48.5012,14.0168,14.2796190476,13.0242666667,18.2657333333,15.655,32.1878,13.2163333333
613.27,15.9146222222,50.7962666667,27.1136,48.5969333333,14.1102666667,14.3466857143,13.1125333333,18.3396666667,15.7025333333,32.2680666667,13.2798666667
613.61,15.9265259259,50.8323333333,27.1107333333,48.6056,14.1062,14.3387269841,13.1267333333,18.3376,15.6949333333,32.2586333333,13.2320666667
613.94,15.9649407407,50.9562,27.1672666667,48.7289333333,14.0924666667,14.364431746,13.1683333333,18.3679333333,15.7402666667,32.3115,13.2095333333
614.28,16.0761481482,51.1218666667,27.2564666667,48.8935333333,14.2241333333,14.4587492063,13.2353333333,18.4670666667,15.8290666667,32.4037333333,13.3075333333
614.61,16.066562963,51.0718666667,27.2178,48.8148,14.2101333333,14.4698920635,13.2132666667,18.4549333333,15.8339333333,32.3826,13.2776666667
614.94,16.0689777778,51.1682666667,27.1723333333,48.8813333333,14.1620666667,14.440431746,13.1902,18.3812,15.809,32.3587,13.2422
615.28,16.1672,51.247,27.2646,49.0143333333,14.2528666667,14.5631492063,13.2638666667,18.484,15.8760666667,32.4758666667,13.3050666667
615.61,16.2272888889,51.2682,27.3200666667,49.0354666667,14.3109333333,14.6475111111,13.304,18.5038666667,15.9206,32.4854666667,13.343
615.95,16.2373037037,51.2711333333,27.3134666667,49.0242666667,14.347,14.6520920635,13.3215333333,18.5041333333,15.9460666667,32.4984666667,13.3551333333
616.28,16.2921851852,51.3932,27.3849333333,49.1394666667,14.3918,14.7083777778,13.3679333333,18.5382,15.9765333333,32.5615666667,13.3803333333
616.61,16.3839037037,51.4964666667,27.4671333333,49.242,14.4880666667,14.8287746032,13.4545333333,18.6268666667,16.0598666667,32.6698,13.4724
616.95,16.3179037037,51.3885333334,27.355,49.147,14.3966,14.7675460317,13.3663333333,18.5532,16.0057333333,32.6284,13.4018666666
617.28,16.3100740741,51.4046666667,27.3584666667,49.1747333333,14.4068666667,14.7595555556,13.3346666667,18.5276,15.9936666667,32.6226666667,13.4304
617.62,16.2897481481,51.3738666667,27.2862666667,49.0959333333,14.3934,14.7436031746,13.3013333333,18.4981333333,15.9352,32.5347,13.4284
617.95,16.2719259259,51.2949333333,27.2505333333,49.0456666667,14.3754,14.7479301587,13.3254666667,18.5018,15.9388,32.5339333333,13.4440666667
618.28,16.2903481482,51.3032666666,27.2550666667,49.1094666667,14.3638666667,14.7533777778,13.3136666667,18.4987333333,15.9294,32.5239,13.433
618.62,16.2632592593,51.2597333333,27.2210666667,49.0750666667,14.3548666666,14.7594507936,13.2712666667,18.5035333333,15.9214,32.5225,13.3986666667
618.95,16.1770370371,51.2018666667,27.1714666667,48.9936666667,14.3099333333,14.6852920635,13.2152,18.4112666667,15.8394,32.4316333333,13.3398666667
619.28,16.1801407407,51.2633333333,27.1964666667,49.0783333333,14.3168666667,14.6416888889,13.189,18.4322,15.8322,32.4996666667,13.3305333333
619.62,16.1821037037,51.3843333333,27.2008666667,49.1735333333,14.3062,14.6286507937,13.1542,18.4157333333,15.8264666666,32.5402,13.3002666667
619.95,16.1907925926,51.3743333333,27.2079333333,49.1584666667,14.2989333333,14.6081809524,13.1499333334,18.4164,15.8232666667,32.5202333333,13.3325333333
620.28,16.189637037,51.4086666667,27.2281333333,49.1474666667,14.2953333333,14.5952634921,13.1692666667,18.4374666667,15.8014666667,32.5384333333,13.3612666667
620.62,16.2651777778,51.5122,27.2787333333,49.2097333333,14.376,14.6405936508,13.2411333333,18.4644666667,15.8612666667,32.5776333333,13.4125333333
620.95,16.298837037,51.5747333333,27.3156666667,49.2826,14.3853333333,14.6956761905,13.2857333333,18.5291333333,15.9253333333,32.6452,13.4673333333
621.28,16.3367629629,51.5257333333,27.3662666667,49.296,14.3979333333,14.7305301587,13.3198,18.5519333333,15.9366,32.6793666667,13.5046
621.62,16.363037037,51.5396,27.4056,49.3174666667,14.4032666666,14.7329587301,13.3153333333,18.5864,15.9652,32.6934,13.5179333333
621.95,16.422837037,51.6718666667,27.5044,49.4560666667,14.4821333333,14.7893079365,13.4002666667,18.6616,16.028,32.7773666667,13.5938
622.28,16.4538222222,51.6468666667,27.5682,49.448,14.5150666667,14.8195936508,13.4463333333,18.6897333334,16.0481333333,32.8473,13.6376666667
622.62,16.6117111111,51.8396,27.7199333333,49.6442,14.6256666667,14.9570603175,13.5742,18.8220666667,16.1699333333,33.0085666667,13.7551333333
622.95,16.6317481481,51.8937333333,27.7303333333,49.6422666667,14.6282666667,14.9936095238,13.5921333333,18.8459333333,16.2088666667,33.0538333333,13.8214666667
623.28,16.6595333334,51.7699333333,27.7443333334,49.5549333333,14.6248,15.0462984127,13.6326,18.8442666667,16.231,32.9991333333,13.8646
623.62,16.6891777778,51.7575333333,27.7741333333,49.5526,14.6873333333,15.0952507937,13.6736,18.9081333334,16.2631333333,33.0286,13.9020666667
623.95,16.6624296296,51.6721333333,27.7346,49.5129333334,14.6807333333,15.1209206349,13.6562666667,18.9009333333,16.2836666667,33.0157,13.8823333333
