wavelength,Back_ConSpmm,Belly_ConSpmm,Breast_ConSpmm,Crissum_ConSpmm,Crown_ConSpmm,DorTail_ConSpmm,Rump_ConSpmm,Throat_ConSpmm,WingTip_ConSpmm
820.24,13.6383333333,44.134,27.1894666667,42.1569333334,13.7909333333,15.3160666667,18.0010666667,30.2996,21.0567333333
820.54,14.6712,45.3424666667,29.0011333333,42.4982666667,14.3481333334,17.0921333333,18.6666666667,31.8634666667,21.6063333334
820.85,15.6863333333,46.3778,30.2984,42.769,14.874,18.3016,19.5301333334,32.8981333333,22.488
821.15,16.6217333333,47.229,31.6159333334,43.3881333333,15.2105333333,19.1014,20.2330666667,33.7360666667,23.0056
821.45,17.3182,47.7114666667,32.4452,43.4452,15.7770666667,19.7244,20.5746,34.0820666667,23.3434
821.76,17.6554,47.7322666667,32.7262666667,43.5456,15.9775333333,20.1979333333,20.6826,34.5655333333,23.4414666667
822.06,17.7705333333,47.5108,33.021,43.1617333333,15.9156,20.4913333333,20.7700666667,34.5756,23.4788
822.36,18.2691333333,48.0665333333,33.5472,43.3310666667,16.4956666667,20.9408666667,21.1636,34.9313333333,23.9702666667
822.67,18.1842666667,47.9882666667,33.5248666667,43.1568666667,16.4315333333,21.0974,21.0124666666,34.7268,23.8972666667
822.97,17.8862666667,47.8579333333,33.3726666667,43.0492666667,16.0895333333,20.9355333333,20.7562,34.5617333334,23.5671333333
823.27,17.9198,47.8316666667,33.3601333333,42.9662666667,16.0250666667,20.9977333333,20.7119333333,34.5944,23.5666
823.58,17.5561333333,47.6888666667,33.1500666667,42.7728,15.6338,20.9352666667,20.4676666667,34.3108666667,23.4073333333
823.88,17.0116,47.1739333333,32.5545333334,42.3770666667,14.9822666667,20.1902666667,19.8757333333,33.7469333333,23.0491333334
824.18,16.7134,46.4714666667,32.1516666667,42.0114666667,14.5808,19.8269333333,19.2908666667,33.1079333333,22.5611333333
824.49,15.9417333333,45.6718,31.271,41.0494666667,13.8945333333,19.0689333333,18.5715333333,32.1899333333,21.829
824.79,14.9753333333,44.9702666666,30.4855333333,40.7666666667,13.0778666667,18.4365333333,17.8981333333,31.6164666667,21.2127333333
825.09,14.4130666667,44.3450666667,29.981,40.2830666667,12.5104,17.9199333333,17.4934,30.8492666667,20.6908
825.39,13.5192666667,43.9446,29.1988,39.9999333333,11.7844666667,17.1458,16.7204,30.1239333333,19.9380666667
825.70,13.2854666667,43.4376666667,28.8772666667,39.8520666667,11.3446666667,17.1278666667,16.5014,29.6605333333,19.7432666667
826.00,13.2887333333,43.0608,28.7936666667,39.1955333333,10.9384,16.5506,16.2511333333,29.3833333333,19.4012666667
826.30,13.5754666667,43.6519333333,29.3988,39.2014,11.2696666667,16.7698666667,16.595,29.7174,20.0314
826.61,13.4095333333,43.3490666667,29.3253333333,38.9509333333,11.2888666667,16.5567333333,16.6508666667,29.6974,19.9552666667
826.91,13.7585333333,43.7254,29.4751333333,38.9989333333,11.7431333333,16.9923333333,17.0853333333,30.0155333333,20.3367333333
827.21,14.1990666667,44.281,29.821,39.3152,12.2774666667,17.4818,17.4950666667,30.3114,20.5302
827.51,14.4638666667,44.437,30.0983333333,39.4996,12.6364,17.5914666667,17.9624666667,30.5496,20.7908
827.82,14.0736666667,43.9174,29.6643333333,39.1539333333,11.9632,17.2321333333,17.3471333334,30.0827333333,20.4506
828.12,15.4244,44.6514666667,30.9105333333,40.0330666667,13.3096,18.3784,18.4826666667,31.1189333333,21.7260666667
828.42,13.6358,43.3590666667,29.2973333333,38.3332666667,11.4666,16.1692666667,16.4667333333,29.2564666667,20.1230666667
828.72,13.5967333333,43.1713333333,28.9108,37.8491333333,11.5774,15.7366,16.461,28.6749333333,19.9066666667
829.02,12.7918,42.4007333333,27.9602,37.4549333333,10.8484666667,14.8315333333,15.7099333333,28.1228,19.2117333333
829.33,12.1651333333,42.1818666667,27.4991333334,37.7307333333,10.6076,14.9581333333,15.4144666667,27.7476,19.0332
829.63,11.0784666667,40.4750666667,26.0785333333,36.3348666667,9.04233333333,13.3333333333,13.7480666667,25.9350666667,17.3378666667
829.93,9.38673333333,39.5453333333,25.0708,35.4440666667,6.80393333333,11.8232666667,11.1627333333,23.8953333333,15.6070666667
830.23,5.24100000001,36.4156,22.6505333333,32.9316666667,2.29926666667,7.46999999999,6.5864,20.4419333334,11.3152
830.54,5.93426666667,36.9520666667,23.3711333333,33.6349333333,2.54166666667,8.27133333332,7.49593333333,21.1739333333,12.1487333333
830.84,4.8142,37.4842,22.6985333333,33.1846666667,1.18906666667,8.42766666667,6.84960000001,20.6175333333,11.9612
831.14,5.38246666666,38.9142,23.666,34.5126,2.33513333333,9.15359999999,7.21553333335,21.3777333333,12.6094666667
831.44,2.2144,36.0696,19.6057333333,31.1652666667,-1.49573333333,5.58833333333,3.89566666667,17.5073333333,8.16240000001
831.74,5.99579999999,38.1550666667,22.6416666667,33.4486,1.98126666666,9.57033333333,7.78833333333,21.4675333333,11.4466
832.04,6.46253333333,39.1934,24.7984666667,34.8137333333,2.40939999999,10.7912666667,8.50426666667,23.124,13.2006666667
832.35,7.65219999999,41.0048666667,26.9274,35.2174,3.62333333334,11.5361333333,9.14013333333,24.2220666667,13.8646666667
832.65,6.84593333333,40.6002666667,26.4068666667,35.1882666667,3.02866666667,10.5914666667,8.34226666667,23.4230666667,13.2526
832.95,9.0026,42.7015333333,28.4788,37.6559333333,5.27839999999,12.9759333333,10.7148666667,26.2095333333,15.3864666666
833.25,9.74713333333,42.9639333333,29.1404666667,38.0008,6.72126666666,13.5356666667,12.291,27.0634,16.445
833.55,12.7181333333,44.4349333333,30.8368666667,39.8427333333,9.87846666666,16.2305333333,15.1573333333,28.641,19.0701333333
833.85,10.8596666667,42.4808666667,29.1964666667,37.8966,7.94559999999,14.0809333333,13.1586,26.3522666667,16.8904
834.16,10.2474666667,41.4433333333,28.9484,36.9414,7.53266666667,13.6083333333,11.9656666667,25.9655333333,16.5155333333
834.46,9.93060000001,40.8262,28.5904,36.7150666667,7.38893333334,13.0972666667,11.8194,25.7361333333,16.1319333333
834.76,8.968,40.5176666667,28.5868,36.3252,7.00453333333,12.4128666667,11.0607333333,25.4871333333,16.0589333333
835.06,9.02353333333,41.2204,29.3744666667,36.987,7.4676,13.196,11.2431333333,25.8198666667,16.1326
835.36,7.41993333333,39.5673333333,27.1794666666,34.7676666667,5.52086666667,11.4022,9.49520000001,23.8702,13.5898
835.66,5.84646666667,38.3944666667,25.6980666667,34.171,3.92673333333,9.9128,7.99306666667,22.766,12.3474
835.96,6.33926666667,38.3622,26.3969333333,33.7668,4.54726666667,10.79,8.46813333333,23.3814666667,13.1020666667
836.26,2.80806666667,35.2304666667,23.1298,30.7717333333,1.329,7.53473333333,5.11259999999,19.4426666667,10.6644666667
836.57,2.3216,34.7617333333,22.8572,30.5476,0.8928,7.09533333333,4.45233333333,19.0000666667,10.2856666667
836.87,-2.52400000001,31.2620666667,19.314,27.5171333333,-4.84226666667,2.5102,-0.699533333332,15.5691333333,5.52806666666
837.17,-1.71613333334,31.7844,19.7872,28.6863333333,-4.5406,3.2346,-1.09346666667,16.7047333333,6.43879999999
837.47,-2.67386666666,32.7629333333,18.966,29.9643333333,-6.43486666667,1.83593333333,-1.35466666667,16.8093333333,5.20506666667
837.77,-0.240133333327,33.9058666667,22.567,30.9695333334,-5.15226666667,4.63533333333,1.42193333333,18.8734666667,7.68233333333
838.07,-2.49013333333,32.5301333333,20.7629333333,30.5823333333,-8.75499999999,3.7752,-1.48593333333,18.0722666667,5.82326666667
838.37,-6.5162,31.3548666667,19.5054666667,30.2582,-11.5269333333,-0.32253333334,-4.66673333333,15.1828666667,4.92473333333
838.67,-7.29313333333,31.4095333333,19.821,31.1409333333,-12.9976,0.268266666674,-4.22820000001,15.2348666667,6.085
838.97,-4.65606666667,31.2803333333,21.7778,30.4974,-10.2434666667,2.43386666665,-1.43926666667,16.3597333333,8.19046666667
839.27,-5.37433333333,30.8719333333,21.6615333333,30.5642,-10.8924,1.88720000001,-2.81026666667,15.9178666667,7.26160000001
839.57,-4.61233333333,29.3022666667,20.7944,29.9031333333,-9.7868,2.84893333333,-3.13960000001,16.5698666667,5.93020000001
839.87,-5.32140000001,27.3986666667,18.2392666667,29.8516,-11.4342666667,2.41346666667,-4.68840000001,14.8367333333,4.01586666667
840.17,-2.11426666666,28.9905333333,20.7238666667,31.4475333333,-7.19993333334,5.00953333333,-1.50473333333,17.6191333333,8.70473333333
840.47,-0.411200000006,28.5075333334,21.8946,31.4744666667,-3.89620000001,6.14833333333,1.78726666666,19.4102,9.75880000001
840.77,0.171333333333,28.7234,22.125,31.5338,-2.2622,6.64946666668,2.21079999999,18.8174,9.82006666667
841.07,-1.63126666667,27.9432666667,20.1240666667,31.5070666667,-2.67739999999,4.89359999999,0.532000000006,18.6878666667,8.883
841.37,4.62586666666,32.0068666667,25.051,36.0204,3.29933333333,9.2688,6.36053333333,22.2448666667,13.8605333333
841.67,7.67520000001,33.2650666667,25.7436,37.6067333334,4.82040000001,11.7094666667,8.39326666666,24.0684,16.0512666667
841.97,8.39773333335,34.3646666667,26.4457333333,39.6684666667,5.78273333333,11.1051333333,7.99253333333,25.3592,16.3902666667
842.27,6.96693333335,32.1122666667,24.8249333333,39.5797333334,5.08506666666,9.28926666669,6.4264,24.7648666667,15.0750666666
842.57,5.88493333335,30.4670666667,22.975,39.4353333333,3.4528,7.55706666668,5.40713333333,23.974,14.2454666667
842.87,6.2238,31.8080666667,23.5668666667,41.6728666667,4.2558,7.2078,6.66666666666,24.7230666667,15.9408666667
843.17,5.12226666667,31.583,23.2175333333,40.4632,3.78373333334,6.02320000001,6.10039999999,25.5599333333,17.6834666667
843.47,6.80213333334,35.3388,24.3902666666,43.9567333334,5.71833333333,9.53913333334,9.56640000001,28.8347333333,19.9457333334
843.77,3.69359999999,33.994,22.4023333333,44.4443333333,1.65173333335,7.11713333333,4.95493333333,26.0660666666,19.94
844.07,0.688600000002,29.1392,19.8748,41.3146,-3.88113333334,3.09853333331,0.90766666666,22.5039333333,16.8388666667
844.37,-0.772999999992,28.1480666667,17.9065333333,39.3879333333,-7.08546666666,2.60866666667,-2.06119999999,18.7762666667,13.9453333333
844.67,-12.1692666667,19.0475333333,7.58366666667,31.0757333333,-17.1781333333,-5.85540000001,-11.2521333333,8.5716,6.17293333335
844.97,-10.2356666667,18.0134,8.38393333334,28.7542666667,-13.8719333333,-4.24233333333,-7.57579999999,10.0337333333,5.42093333333
845.27,-3.97646666666,19.8246666667,12.1345333333,29.649,-7.36853333333,1.87126666665,-0.994200000014,14.152,9.23973333334
845.57,0.054199999994,23.4958666667,15.6910666667,32.3846666667,-3.73966666666,8.04873333333,3.95659999999,17.1815333333,14.1734
845.87,3.33333333335,25.6910666667,17.9132666667,35.393,-0.18953333334,10.4607333333,7.20853333332,20.2980666667,16.0433333333
846.17,6.80326666667,27.0765333333,20.4644666667,39.235,3.49733333333,13.2786,9.89073333333,23.9890666666,18.2240666667
846.47,12.1830666667,31.8169333333,25.8301333333,43.7647333334,8.00006666667,19.1112,14.4836666667,27.0065333333,20.4183333333
846.77,6.89346666667,26.0992666667,23.0354666667,39.8864666667,3.85806666667,12.7944,8.70913333333,22.8368,14.6382
847.07,0.8214,25.0553333333,20.0632,37.03,1.57986666666,10.5528666667,5.94000000001,20.9795333334,10.6477333333
847.37,-0.83726666666,22.9767333333,15.6278666667,33.3643333333,2.57366666667,8.80613333333,4.71326666667,20.0619333333,8.3102
847.67,-5.08253333333,19.8018,11.1220666667,29.4389333333,-0.990133333334,3.92746666668,2.4423333333,16.9637333333,4.71953333333
847.97,-0.744333333332,22.3624666667,17.3138666667,32.3948666667,5.82513333333,6.24593333334,6.82853333334,20.9709333333,8.576
848.26,-10.5128,15.6410666667,10.0364666667,26.2638666667,-1.79479999998,-2.30760000001,-1.02559999998,14.5789333333,2.93040000001
848.56,-15.8581333333,11.5188,5.24653333334,25.1282666667,-3.0768,-6.62726666667,-6.03546666668,11.6766,0.276133333332
848.86,-19.3778,11.3777333333,4.00006666666,27.1111333333,-2.84446666667,-9.64426666668,-6.57766666668,12.2222,-1.33346666665
849.16,-23.6688666667,6.12973333334,-2.63973333332,24.6532,-6.62180000001,-13.5569333333,-11.3645333333,10.0671333333,-4.65313333335
849.46,-39.5834,-3.17719999999,-11.875,15.6249333333,-20.573,-26.0417333333,-23.1771333333,-0.416733333327,-12.4480666667
849.76,-54.3676666667,-15.9770666666,-26.0344666667,6.78160000001,-30.115,-42.1264666667,-34.9424666667,-8.27586666667,-20.5173333333
850.06,-48.3332666667,-14.0862,-24.6236666667,8.87086666667,-27.3656666667,-33.8173333333,-30.0536666667,-7.09680000001,-18.5485333334
850.36,-40.8214,-12.4154666667,-23.2367333333,12.8502666667,-29.4684666667,-28.1642666667,-24.4443333333,-4.20299999999,-15.3621333333
850.65,-63.2717333333,-28.3333333333,-39.321,9.69133333333,-45.0000666667,-44.6297333334,-41.4198,-15.0617333333,-26.0492666667
850.95,-68.4615333334,-35.3846,-43.3974666667,9.80780000001,-47.1795333333,-45.7050666667,-45.3846666667,-14.423,-27.3717333333
851.25,-65.2666666666,-31.6666666667,-44.0666666667,14.2,-52.5333333333,-44.9333333333,-47.0666666667,-7.53333333334,-27.0
851.55,-63.5644,-37.2278666667,-47.1286666667,15.4456,-54.9834666667,-46.4026,-48.9108666666,-8.64686666667,-34.6535333333
851.85,-66.3973333333,-37.1716666667,-46.5992666667,14.9495333333,-57.9798666667,-44.7810666667,-49.8316666667,-10.6398666667,-32.7272666667
852.15,-70.7333333333,-41.8,-54.7333333333,6.6,-65.8,-51.9333333333,-60.7333333333,-19.0,-41.5333333333
852.45,-78.1945333333,-45.3471333333,-60.2083333333,-0.76393333334,-72.6388666667,-54.0972,-66.4582,-26.7362,-43.75
852.74,-47.4074666667,-21.0582,-36.8254666667,11.2698666667,-43.0688,-30.7936666667,-37.5132666667,-8.62433333334,-28.0423333333
853.04,-41.8182,-17.9797333333,-31.9191333333,10.1010666667,-33.5354,-25.9596666667,-32.3232,-6.11120000002,-25.2526
853.34,-54.6902666667,-27.6696666667,-42.3598666667,1.06186666668,-43.9527333333,-41.062,-45.3097333333,-13.5694666667,-34.3362666667
853.64,-67.6095333333,-36.1618,-52.5926666667,-6.93606666667,-47.0034666667,-52.8618666667,-55.6228666667,-22.4241333333,-42.1548
853.94,-39.7814666667,-11.9124,-28.6885333333,6.77600000001,-28.3060666667,-29.3988,-28.9615333333,-5.24579999998,-23.224
854.23,-51.2727333333,-20.3029333333,-39.5759333333,-1.15153333333,-38.3636666667,-41.6970666667,-37.6968666667,-17.5758,-32.1817333333
854.53,-34.2446,-6.81053333333,-24.3164,8.20146666667,-20.5756,-22.3020666667,-20.0478666667,-6.52266666667,-16.4989333333
854.83,-40.9804,-10.2451333333,-28.6274666667,5.00000000001,-25.8334,-27.7452,-24.7059333333,-13.7744666667,-17.5980666667
855.13,-36.6161333333,-9.94953333333,-26.6668,8.13133333333,-25.8585333333,-27.1212666667,-22.8283333333,-12.3737333333,-19.3434666667
855.43,-50.7733333333,-22.24,-37.7066666667,-3.36000000001,-36.2133333333,-41.1733333333,-32.48,-23.52,-29.6533333333
855.72,-47.9070666667,-23.3594,-37.0541333333,-3.20413333334,-34.5736666667,-42.3772,-31.1110666667,-23.5143333333,-32.9715333333
856.02,-70.9091333333,-40.7878,-57.9394,-16.9696666667,-53.0303333333,-63.0302666667,-52.0001333333,-40.1818,-47.1515333333
856.32,-85.5556,-50.0654,-69.0196,-21.6339333333,-66.5357333333,-71.438,-63.6600666667,-49.6078666667,-54.8365999999
856.62,-64.5902,-31.4754,-49.6175333334,-4.37166666667,-47.5956,-49.0163333333,-43.6612666667,-31.0929333334,-36.0109333333
856.91,-68.6112,-36.6112666667,-55.1110666667,-8.77779999999,-52.8332666667,-53.6667333333,-51.4444666667,-35.0001333333,-39.7221333333
857.21,-57.7612666667,-30.1991333333,-43.8805333333,-1.44273333334,-39.801,-40.5472666667,-39.0048666667,-25.0746666667,-30.9949333333
857.51,-48.7963333334,-21.8518,-34.9536,7.12973333334,-29.2592,-31.4352,-31.8518,-16.3890666667,-23.5647333333
857.81,-71.6111333333,-39.9445333333,-52.9999333333,-6.38886666668,-46.3888666667,-52.1110666667,-48.8888,-32.7777333333,-41.0555999999
858.10,-57.7113333333,-30.4975333333,-43.2338,-1.09459999999,-34.3780666667,-41.1939333333,-39.8507333334,-23.4328666667,-34.5274
858.40,-78.6047333333,-44.3927333333,-59.5349333333,-15.1421333333,-47.08,-57.5192666667,-53.5400666667,-39.6898666667,-48.1136666667
858.70,-95.3270666666,-53.9564,-71.4641333333,-16.0125333333,-56.7600666667,-65.5450666667,-64.9221999999,-46.2928666667,-61.4951999999
858.99,-115.2,-70.6,-82.8666666667,-28.4,-70.7333333333,-84.5333333335,-80.2,-62.7333333333,-75.9333333334
859.29,-123.0176,-75.2281333333,-88.7719999999,-32.8422,-79.4385333335,-91.9298,-85.6139999999,-67.1579333333,-84.7017333333
859.59,-113.531333333,-72.8052666666,-84.4224666666,-35.5114666667,-76.5676666667,-87.5906666666,-80.7259999999,-67.2607333333,-84.4884000001
859.89,-123.265266667,-85.4422666667,-97.6870666667,-51.4285333333,-86.5305999999,-96.5988000001,-92.0408666667,-79.2517333333,-96.8028000001
860.18,-100.3572,-67.7976,-77.9762666667,-34.6428,-69.9999333333,-77.1428666667,-71.7261999999,-63.2738666667,-79.881
860.48,-134.6238,-98.2796000001,-109.9642,-60.0000666667,-102.652333333,-114.767066667,-105.591533333,-96.6307999999,-114.193533333
860.78,-126.593533333,-92.6739333332,-107.3992,-58.0951333333,-100.879066667,-110.695866667,-101.611666667,-91.5752000001,-112.747266667
861.07,-181.2562,-141.932466667,-162.995133333,-95.6521999999,-152.753733334,-161.545866666,-153.043466667,-140.676333333,-173.430066666
861.37,-143.3746,-105.925933334,-125.514533333,-70.5350000001,-117.448533333,-121.646133333,-115.144,-109.711866667,-134.4856
861.67,-143.947333333,-107.719333333,-132.543733333,-73.8596,-123.947466667,-124.9124,-113.333333333,-108.421133333,-137.456133333
861.96,-126.818266667,-92.3485333334,-116.9696,-65.6819333333,-110.378733333,-109.0152,-96.7422666667,-96.6667999999,-114.848466667
862.26,-131.333333333,-93.3333333334,-125.333333333,-64.1666666666,-117.5,-108.75,-96.0833333333,-96.5833333333,-119.083333333
862.56,-85.7862666667,-59.3081333333,-79.6854666667,-37.6728666667,-74.2767333334,-69.9371333334,-61.1950000001,-62.1384666667,-77.4842666667
862.85,-136.578933333,-92.5438666666,-125.526333333,-60.5263333333,-119.9124,-114.473733333,-100.1754,-101.4034,-123.947333333
863.15,-113.633,-73.4082,-100.224666667,-44.0448666666,-101.273333333,-93.8576000001,-81.1237333333,-82.9961333333,-99.1759333332
863.45,-140.5064,-93.6707333333,-123.375466667,-67.8482,-126.751,-120.5064,-100.1688,-107.088533333,-124.894533333
863.74,-120.074733333,-74.7566000001,-105.3184,-52.6592,-107.191066667,-101.2734,-83.4456666667,-84.7940000001,-101.573066667
864.04,-101.587333333,-58.5397333333,-83.4922,-41.0792666667,-91.873,-82.7936000001,-69.1428000001,-70.0317333333,-84.3808666667
864.33,-71.0581333333,-31.3227333333,-52.7514,-18.9416666667,-60.4760666667,-50.4232666667,-42.5926,-39.6296666667,-51.2169333333
864.63,-91.2772666666,-44.5483333333,-69.7818666667,-32.3987333333,-83.3021999999,-70.0312,-56.8848666667,-51.4018666667,-68.2243333334
864.93,-85.7051333333,-38.2051333333,-60.9613333333,-29.1026,-78.2692,-67.1795333333,-61.0257333333,-46.5384,-65.7693333334
865.22,-96.2887999999,-42.8866,-67.9038666667,-34.7078666667,-86.1855333333,-79.0379333333,-70.9966666667,-55.6014666667,-75.2576666667
865.52,-88.6238666665,-37.0641333333,-63.4862,-36.1468,-80.3058666667,-73.0886666666,-66.1163333334,-53.7003333333,-68.3791333333
865.81,-140.084466667,-70.1266000001,-107.595,-70.5484666666,-135.358733333,-120.759533333,-107.172933333,-97.4683333333,-112.827
