wavelength,Back_ThlSorf,Belly_ThlSorf,Breast_ThlSorf,Crissum_ThlSorf,Crown_ThlSorf,DorTail_ThlSorf,Rump_ThlSorf,Throat_ThlSorf,WingTip_ThlSorf
635.25,15.4197333333,55.2674962963,33.3232,35.3133188406,21.9708666667,19.0203333333,20.7444333333,59.8247333334,18.4658
635.58,15.3980666667,55.1858666667,33.3475,35.2562202898,21.9441333333,19.0012,20.7211,59.8174,18.4430666667
635.91,15.4532,55.270837037,33.4587666667,35.3694753623,22.0485333333,19.0366666667,20.7879333333,59.9614666667,18.4965333333
636.24,15.4752666667,55.2105333333,33.4562666667,35.3479246377,22.0991333333,19.0608666667,20.7687,59.9548,18.4894
636.57,15.4418,55.3436222222,33.5659666667,35.4201101449,22.1565333333,19.0648,20.7955666667,60.0664,18.4946
636.90,15.4834666667,55.442437037,33.5486333333,35.4771652174,22.2330666667,19.0694,20.8284333333,60.1380666667,18.5148
637.23,15.5308,55.5730518518,33.6271333333,35.523057971,22.3509333333,19.1185333333,20.8877,60.2833333333,18.5782
637.56,15.5942,55.6744814815,33.6433,35.5779391304,22.4682,19.197,20.9219,60.3650666667,18.6698
637.90,15.5567333333,55.5976740741,33.6178,35.4957507246,22.4592666667,19.1824,20.8623,60.305,18.6500666667
638.23,15.5140666667,55.5334962963,33.6116,35.4321507246,22.4339333334,19.1742,20.8116,60.2416,18.6104
638.56,15.4664,55.4870074074,33.5862,35.3804347826,22.421,19.1867333333,20.7767,60.2366,18.5725333333
638.89,15.4593333333,55.5006444444,33.6092,35.3347304348,22.4014,19.1702666667,20.7318666667,60.2136,18.5034
639.22,15.4816666667,55.5675703704,33.5621666667,35.4028057971,22.4088,19.1454,20.7465666667,60.2224,18.5031333333
639.55,15.4718666667,55.4664518519,33.5023666667,35.3050521739,22.3676666667,19.1424,20.712,60.1001333333,18.4890666666
639.88,15.5530666666,55.6156444444,33.5716666667,35.4617101449,22.511,19.2218,20.8139,60.3608666667,18.5866
640.21,15.6512666667,55.5613407407,33.5428666667,35.4928144927,22.5951333333,19.3162666667,20.8758333333,60.3810666667,18.6350666667
640.54,15.6530666667,55.4164888889,33.4819,35.4365797101,22.5494666667,19.3390666667,20.8555333333,60.2091333333,18.6993333333
640.87,15.7046,55.4104888889,33.5048666667,35.4659362319,22.6114666667,19.3866666667,20.8476333333,60.2044,18.772
641.20,15.8017333333,55.4527703704,33.6231,35.5510202899,22.7436666667,19.4762,20.9194333333,60.2666666667,18.8633333333
641.53,15.939,55.5663037037,33.7693,35.6865623189,22.8594666667,19.5661333333,21.0400333333,60.4325333333,18.9769333333
641.87,16.0012666667,55.6657777778,33.8354333333,35.7661913043,22.9807333333,19.6522666666,21.1054,60.5244666667,19.0544666667
642.20,16.0615333333,55.6975037037,33.8291333333,35.781715942,23.0298666667,19.6520666667,21.0778666667,60.5660666667,19.0768666667
642.53,15.929,55.5936592592,33.7018333333,35.7245072464,22.9220666667,19.5554,20.9797,60.5289333333,18.9932
642.86,15.8680666667,55.5968444444,33.7262,35.6897333333,22.9464666667,19.5603333333,20.9213333333,60.5288,18.9652666667
643.19,15.8752,55.6876,33.7789333333,35.7545565217,22.9683333333,19.6072666667,20.9310333333,60.6661333333,18.9945333333
643.52,15.8172,55.6326814815,33.7333,35.6740521739,22.9312,19.5682666667,20.8926,60.5507333333,18.9615333333
643.85,15.7842,55.5676,33.7193,35.5824376812,22.936,19.5561333333,20.8853333333,60.4857333333,18.9531333333
644.18,15.8265333333,55.4909037037,33.8215,35.6106695652,22.9966,19.623,20.9476666667,60.5204666667,18.9589333333
644.51,15.8295333333,55.409637037,33.7759333333,35.5733710145,22.9892666667,19.6143333333,20.9157333333,60.4439333333,18.9012666667
644.84,15.7448,55.4011185185,33.7502333333,35.5721130435,22.9415333333,19.5844666667,20.9312666667,60.4162,18.8830666667
645.17,15.5961333333,55.3703703704,33.6474333333,35.5223072464,22.8786666666,19.5342,20.8491333333,60.3768666667,18.8554
645.50,15.6292,55.3067259259,33.6535,35.5068202899,22.9184,19.5276,20.8738666667,60.3824666667,18.8893333333
645.83,15.5949333333,55.2680296296,33.6988333333,35.4961246377,22.9038666667,19.5259333333,20.9195,60.4035333333,18.8872666667
646.16,15.7137333333,55.2751777778,33.7774,35.5293449275,23.0012,19.5871333333,21.0131,60.4686,18.9642
646.49,15.8056,55.3829703704,33.8377333333,35.6709333333,23.1382666667,19.6962666667,21.1275333333,60.5195333333,19.0762666666
646.82,15.907,55.4214074074,33.9394,35.8113130435,23.3204666667,19.8336666667,21.2255333333,60.6061333333,19.2183333333
647.15,16.0383333333,55.5691333333,34.0638333333,35.9734637681,23.4236666667,19.965,21.3315666667,60.6566,19.3555333333
647.48,16.1216666667,55.622637037,34.1214333333,36.0935362319,23.502,20.0442,21.3706,60.6808666667,19.4346666667
647.81,16.1260666667,55.8509259259,34.2295,36.149342029,23.6342666667,20.095,21.4536,60.7966,19.4859333333
648.14,16.0818666667,55.8685185185,34.2262333333,36.2034695652,23.6238666667,20.1016,21.5395333333,60.9362,19.5190666667
648.47,16.0277333333,55.8232222222,34.1692333333,36.0731072464,23.5351333333,20.005,21.4380333333,60.8724,19.4274
648.80,16.0958,55.8864962963,34.2108666667,36.1278086956,23.5976,20.0536,21.4847666667,60.9432,19.4490666667
649.13,16.1622666667,55.9916814815,34.2706666667,36.2093101449,23.6579333333,20.1648,21.5735666667,61.0356666667,19.5263333333
649.46,16.1909333334,56.1477111111,34.4376,36.3013942029,23.7918666667,20.2236666667,21.6457,61.1316666667,19.5788
649.79,16.2724666667,56.324162963,34.5338666667,36.4416173913,23.9414666667,20.2952,21.7002,61.2472666667,19.6726666667
650.11,16.1737333334,56.2347111111,34.4448,36.3254231884,23.8594666667,20.1795333333,21.6044,61.2212666667,19.5734666667
650.44,16.0764666667,56.1330740741,34.3348666667,36.189915942,23.7711333333,20.0892,21.5324,61.1042666667,19.4531333333
650.77,16.0336,56.0227555556,34.3028666667,36.1546927536,23.7320666667,20.0312666667,21.5037666667,61.1407333333,19.3839333333
651.10,15.9429333333,56.108562963,34.3682333333,36.1447217391,23.7723333333,20.0006,21.4968666667,61.2558666667,19.3276
651.43,15.8489333333,56.009162963,34.1821333333,36.0458202899,23.7048666667,19.8852666667,21.3394,61.2683333334,19.2067333333
651.76,15.8000666667,55.9412888889,34.1167666667,35.9187710145,23.6548666667,19.8148,21.1649,61.1266666667,19.0886
652.09,15.766,55.8723555556,34.0584666667,35.9130637681,23.6661333333,19.8243333333,21.1385333333,61.1291333333,19.052
652.42,15.8136666667,55.921,34.1719,35.9854463768,23.7475333333,19.8810666667,21.1741333333,61.2377333333,19.0902666667
652.75,15.6908,55.8898518519,34.0379666667,35.9318173913,23.6672,19.7266,21.0453,61.1754666667,18.9499333333
653.08,15.7249333333,55.8441333333,33.9869333333,35.9515652174,23.6891333333,19.772,21.0637666667,61.1256666667,19.0158666667
653.41,15.8082666667,55.7966740741,33.9871,35.9297768116,23.7441333333,19.8557333333,21.1225333333,61.1084666667,19.0588
653.74,15.9648,55.9123111111,34.1446333333,36.0630173913,23.8958,20.0653333333,21.2693,61.2096666667,19.201
654.06,15.9948,55.9413259259,34.1579,36.0536811594,23.9220666667,20.0438666667,21.2601666667,61.1714,19.1884
654.39,15.8528,55.8411037037,34.0358333333,35.9045652174,23.869,19.9795333333,21.1613333333,61.0689333333,19.1461333333
654.72,15.8698,55.8963703704,33.9902666667,35.9533536232,23.8884,20.0016666667,21.1924666667,61.0320666667,19.2135333333
655.05,15.8598,55.9117111111,34.0071,35.944626087,23.8393333333,19.9822666667,21.2382,60.9670666667,19.2303333333
655.38,15.8746666667,56.0247777778,34.1058333333,36.026715942,23.9065333333,20.0468,21.3513333333,61.0903333333,19.3056
655.71,15.981,56.2105777778,34.3030666667,36.1453855073,24.0243333333,20.1437333333,21.4454666667,61.2336666667,19.3622
656.04,15.8571333333,56.1147481481,34.2176333333,36.0133101449,23.9165333333,20.0484666667,21.3207666666,61.174,19.2207333333
656.37,15.9604,56.1552148148,34.3994333333,36.1063072464,24.0613333333,20.1946666667,21.4739666667,61.2618,19.3734666667
656.69,15.9375333333,56.1298296296,34.3509,36.0452086957,24.0748,20.1582666667,21.4879,61.2614666666,19.3581333333
657.02,15.7852666667,56.0978444445,34.2942,35.9833536232,23.916,20.059,21.3455333333,61.2624666667,19.2675333333
657.35,15.7344,56.0613481481,34.2890333333,35.8913333333,23.892,20.029,21.3302666667,61.2754,19.2321333334
657.68,15.8751333333,56.2492592593,34.5571333333,36.099684058,24.0436,20.2092,21.5217,61.5233333333,19.4480666667
658.01,16.0165333333,56.3944444445,34.719,36.1532028985,24.1152666667,20.2947333333,21.5785333333,61.6992,19.5077333333
658.34,16.0658,56.4071407407,34.7347,36.1576231884,24.1404,20.3218666667,21.5843,61.7997333333,19.524
658.66,16.1735333333,56.5036740741,34.8840333333,36.3266956522,24.247,20.4280666666,21.6910333333,61.9998666667,19.6016666666
658.99,16.243,56.5454814815,34.9777333333,36.3859971015,24.2786666667,20.4822,21.7299666667,62.0926666667,19.6734666667
659.32,16.2406,56.4639481481,34.8997,36.3647072464,24.2831333333,20.4770666667,21.698,62.073,19.7011333334
659.65,16.3536666667,56.4388074074,34.9203,36.4010202899,24.4039333333,20.5768,21.8302333333,61.9939333333,19.8375333333
659.98,16.4423333333,56.5801851852,35.0359333333,36.5120231884,24.4762,20.6560666667,21.8697666667,62.1242666667,19.908
660.31,16.54,56.6252222222,35.1208666667,36.599884058,24.5539333333,20.7489333333,21.8897333333,62.2477333333,19.9700666667
660.63,16.5974666667,56.6894666667,35.2305333333,36.6649536232,24.6690666667,20.8168666667,21.9225333334,62.3083333333,20.0175333333
660.96,16.5573333333,56.5865185185,35.1276666667,36.6675942029,24.6466666667,20.7606666667,21.8276666667,62.1886666667,19.9913333333
661.29,16.4071333333,56.5357259259,34.9360666667,36.5511014493,24.5653333333,20.6276666667,21.6249,62.1817333333,19.7858666667
661.62,16.3001333333,56.4782592593,34.8585333333,36.5223101449,24.5991333333,20.5734,21.5175666667,62.0859333333,19.6919333333
661.94,16.1966666667,56.4120518518,34.7945,36.532173913,24.5584,20.5344666667,21.4393666667,62.0057333333,19.6059333333
662.27,16.0958666667,56.1962444445,34.5928,36.3957362319,24.4774,20.4532,21.2428333333,61.8193333333,19.4754
662.60,16.0382666667,56.1279481482,34.4541666667,36.2998753623,24.4847333333,20.4122,21.1555,61.6921333334,19.4285333333
662.93,16.0142,56.1498814815,34.4922333333,36.3307043478,24.5612666667,20.4396,21.2041,61.746,19.4510666667
663.26,15.9020666667,56.097637037,34.4087333333,36.2473072464,24.4998666667,20.3577333333,21.0813,61.7712666667,19.4058666667
663.58,15.661,55.7025555555,34.0703666667,35.9106434783,24.3136,20.1483333334,20.8316,61.4724666667,19.1626666667
663.91,15.5172,55.6234962963,33.9281,35.7776811594,24.1702666667,20.0438666667,20.7369,61.3151333333,19.0296
664.24,15.5153333333,55.6122296296,33.8582666667,35.7837391304,24.1944,20.0994,20.8129333333,61.2728666667,19.0556666667
664.57,15.5902666666,55.7381777778,33.9762,35.8375768116,24.2633333333,20.2597333333,20.8772333333,61.5041333333,19.0991333334
664.89,15.6616666667,55.7387777778,34.0137666667,35.8301623189,24.3333333333,20.3190666667,20.9608333333,61.4597333333,19.2157333333
665.22,15.7994666667,55.7744074074,34.0881666667,35.9334521739,24.3789333333,20.4158666667,21.1262666667,61.5593333333,19.3817333334
665.55,15.9731333333,55.8788222222,34.2862666667,36.0202724637,24.5457333333,20.5232,21.2963,61.697,19.5615333333
665.87,16.1114,56.1218296296,34.5387,36.1869159421,24.7261333333,20.7012,21.5098333333,61.8805333333,19.7876
666.20,16.1928,56.2246444444,34.6659666667,36.3334115942,24.8481333333,20.8434666667,21.6673,62.0690666667,19.8784666667
666.53,16.3718666667,56.3583407407,34.7856666667,36.4740173913,24.9340666667,20.976,21.7453333333,62.1667333334,19.9632
666.86,16.4444,56.5068962963,34.9327,36.5842376812,25.0082666667,21.0928,21.7910666667,62.3302,19.9744
667.18,16.4960666667,56.6855037037,35.0399,36.7378985507,25.0427333333,21.1407333333,21.8972,62.5040666667,20.0484
667.51,16.4331333333,56.655762963,35.0555666667,36.6853913043,25.0940666667,21.1542666667,21.8605,62.5039333333,20.0338
667.84,16.4388666667,56.5521555555,35.0593666667,36.6482318841,25.1259333333,21.2050666667,21.8567333334,62.4282,20.0444666667
668.16,16.4182666667,56.5075925926,35.0354666667,36.6989246377,25.1487333333,21.1266666667,21.8234666667,62.4218666667,20.1159333333
668.49,16.4592666667,56.5233111111,35.032,36.687573913,25.1698666667,21.1247333333,21.829,62.45,20.1140666667
668.82,16.3978666666,56.4431259259,34.9901666667,36.6476,25.1567333333,21.1112,21.7927,62.298,20.0614666667
669.14,16.3958,56.4451851852,34.9663333333,36.6315507246,25.1318,21.1352,21.7725,62.3077333334,20.0423333333
669.47,16.3503333333,56.3827851852,34.9964333333,36.5524289855,25.1556666667,21.1339333333,21.7290333333,62.3572,20.0232666667
669.80,16.2081333333,56.1822814815,34.8113666667,36.3893507247,25.0571333333,20.927,21.5596,62.1698,19.8802
670.13,16.0474,56.1525481482,34.6915666667,36.293342029,24.9521333333,20.8121333333,21.4422333334,62.1323333333,19.8075333333
670.45,16.0758,56.1269851852,34.6349,36.3325275362,24.9786,20.8283333333,21.4299333333,62.1094,19.8769333333
670.78,16.0779333333,56.1011259259,34.6703333333,36.3489333333,25.0246,20.8635333333,21.329,62.1392666667,19.8858666667
671.10,16.1766666667,56.2027037037,34.7432333333,36.5006492754,25.1173333333,20.8955333333,21.3813666667,62.326,19.9192666667
671.43,16.2454,56.4728666666,34.8638666667,36.6568057971,25.2698,20.922,21.4617,62.6543333333,19.9867333333
671.76,16.1907333333,56.3949851852,34.8178333333,36.4990057971,25.294,20.8486,21.4509666666,62.5584666667,19.8772666666
672.08,16.2017333333,56.4055851852,34.9421666667,36.6705797101,25.3588,20.9567333333,21.4873333333,62.6158,19.9544
672.41,16.1364666667,56.4376148148,34.8601666667,36.6250869565,25.4180666667,20.914,21.4336,62.6962666667,19.9348666667
672.74,16.1330666666,56.345,34.7701666667,36.6113072464,25.4693333333,20.9332,21.3753,62.6804,19.9963333333
673.06,16.1481333333,56.2013333333,34.6439666667,36.558626087,25.4807333333,20.9387333333,21.3494333333,62.4786,19.9799333333
673.39,16.2627333333,56.381037037,34.8139666667,36.6760028986,25.6054,21.1034,21.4252666667,62.5952666667,20.1101333333
673.72,16.2646,56.2871259259,34.7862,36.5560753623,25.6426,21.1058,21.4214,62.4437333333,20.1307333333
674.04,16.1785333333,56.1731703704,34.7475333333,36.4145797101,25.6347333333,21.0356,21.3736333333,62.385,20.0471333333
674.37,16.1269333333,55.9955555556,34.6451,36.2330405797,25.6224666667,21.045,21.377,62.2241333333,20.0175333333
674.69,16.0606666667,55.9136888889,34.6405333333,36.1745565217,25.5796,20.9889333333,21.3017666667,62.0981333334,19.9850666667
675.02,15.9407333333,55.7481851852,34.5552,36.0187855072,25.406,20.9138,21.1944666667,61.9856,19.8964
675.35,16.0140666667,55.9626592593,34.6867333333,36.2343362319,25.4533333333,21.0758666667,21.2991666667,62.2055333333,20.0036
675.67,16.0445333334,55.8284962963,34.5372333333,36.061426087,25.4076,21.0619333334,21.2678333333,62.0331333333,19.9288666667
676.00,16.0134,55.7278592593,34.5340666667,36.0496318841,25.3175333333,21.0543333333,21.2522666667,61.9258666667,19.9403333333
676.32,15.9474666667,55.7297777778,34.5582333333,35.9926492754,25.2875333333,21.0728,21.2446333333,61.8461333333,19.813
676.65,15.9924,55.7979407407,34.5968666667,36.1035942029,25.2747333333,21.0458,21.2743666666,61.8153333333,19.8463333333
676.97,16.0566,55.7518148148,34.6006333333,36.1405449276,25.3104,21.1595333333,21.3523,61.8148666667,19.894
677.30,16.1675333333,55.9191925926,34.7616333333,36.3393478261,25.4234,21.2748666667,21.4865,62.0739333333,19.9158
677.63,16.2556,56.1595111111,34.8906,36.4819391304,25.5114,21.3226,21.5724,62.2034666667,20.0145333333
677.95,16.401,56.278962963,35.0275,36.5940289855,25.5760666667,21.3952,21.6725666667,62.2773333333,20.0928666667
678.28,16.4954,56.2720888889,35.0408666667,36.6785333333,25.6979333333,21.5152,21.8131333333,62.293,20.2124
678.60,16.5063333333,56.3667333333,35.1386333333,36.8117130435,25.8248666667,21.5216,21.8852666667,62.3352,20.2912
678.93,16.4331333333,56.2641259259,35.0571333333,36.7013565217,25.7454,21.4016,21.7671333333,62.1911333333,20.1876
679.25,16.3730666667,56.2900074074,35.0895,36.7059565217,25.773,21.3670666667,21.7713,62.2972666667,20.2358
679.58,16.4402666667,56.3748370371,35.1919333333,36.7494782609,25.8738,21.4238,21.8147333333,62.4822,20.2762666667
679.90,16.4028666667,56.2939703704,35.1771666667,36.715515942,25.8116666667,21.2943333333,21.7746,62.4328,20.3016666667
680.23,16.3031333333,56.3444148148,35.1085,36.7057536232,25.8477333334,21.2906,21.7394666667,62.6426,20.2613333333
680.55,16.2326,56.3584592593,35.0881,36.7004550725,25.8471333333,21.2236,21.6566333333,62.6892666667,20.2306
680.88,16.0710666667,56.168237037,34.9029,36.5891797102,25.7338666667,21.0756666667,21.4931,62.5069333333,20.1184
681.20,16.0438666667,56.0954888889,34.8696333333,36.5951739131,25.7474666667,21.0951333333,21.4822,62.519,20.0710666667
681.53,16.0348666667,56.1602074074,34.9167333333,36.6658173913,25.8332,21.1232,21.5422333333,62.5598,20.1214666667
681.85,16.0451333333,56.2152222222,34.9509333333,36.6518608696,25.8010666667,21.1010666667,21.4979,62.6258,20.1452
682.18,16.092,56.1019037037,34.8478333333,36.5730318841,25.7915333333,21.1147333333,21.4044666667,62.5377333333,20.1316666667
682.50,16.2127333333,56.1390814815,34.9275333333,36.629373913,25.9724,21.2822666667,21.5137666667,62.6209333333,20.3198
682.83,16.164,56.1130888889,34.9145666667,36.6543275362,25.9572666667,21.2585333333,21.4923333333,62.5791333333,20.2175333333
683.15,16.2973333333,56.1936740741,34.9954,36.7757594203,26.0858666667,21.4106666667,21.6315333333,62.6030666667,20.2843333333
683.48,16.4228666667,56.2817777778,35.0101666667,36.8708869565,26.2702666667,21.5687333333,21.7426,62.7238666667,20.3464
683.80,16.4306,56.2376666667,35.0814,36.8470695652,26.2842666667,21.525,21.6996333333,62.6363333333,20.3627333333
684.13,16.3339333333,56.1286148148,35.0337666667,36.7728724638,26.2414,21.466,21.6669333333,62.6161333333,20.2451333333
684.45,16.4773333333,56.253037037,35.2349333333,36.8646347826,26.3870666667,21.5870666667,21.8031666667,62.7681333333,20.4437333333
684.78,16.4354666667,56.0990962963,35.1656666667,36.7559681159,26.3112666667,21.5194666667,21.7388333333,62.5726,20.3922666666
685.10,16.3301333333,56.0733333333,34.9903666667,36.6962666667,26.2414,21.4011333333,21.6166333333,62.5853333333,20.2868666666
685.43,16.242,56.0369407407,34.9497333333,36.5996144928,26.1817333333,21.3728666667,21.5932666667,62.5423333333,20.1836666667
685.75,16.2005333333,55.9838074074,34.9421,36.5636811594,26.1326666667,21.329,21.5854333333,62.5254,20.0768
686.08,16.1125333333,55.9068444444,34.9391,36.5000869565,26.0312,21.1900666667,21.5442666667,62.422,19.9535333333
686.40,16.0939333333,55.9756518519,34.8957666667,36.4946028986,26.0068666667,21.1634,21.5004333333,62.5184666667,19.9474666667
