wavelength,Back_IncLaef,Belly_IncLaef,Breast_IncLaef,Crissum_IncLaef,Crown_IncLaef,DorTail_IncLaef,Patch10_IncLaef,Patch11_IncLaef,Rump_IncLaef,Throat_IncLaef,WingTip_IncLaef
819.33,39.561,80.0468333333,39.1376666666,64.0095,24.8996666667,19.72475,60.1883333333,54.93525,29.01625,19.5855833333,26.4036666667
819.63,38.5205,79.07775,38.199,63.17475,24.0923333333,18.8906666666,59.4765833333,54.4620833333,27.7905833333,18.8953333333,25.67725
819.93,37.6740833333,77.7510833333,37.34175,62.38975,23.3300833334,18.1763333334,59.0541666666,53.7641666666,27.1463333334,18.2563333333,24.8958333333
820.24,36.9075,76.9541666667,36.44175,62.07625,22.4786666667,17.23375,58.6911666667,53.4090833334,26.1170833334,17.389,23.93
820.54,36.56575,76.3893333333,36.1856666667,61.7301666667,22.1134166667,16.8396666667,58.4184166667,53.3884166667,25.83075,17.16,23.54525
820.85,36.1159166667,75.56625,35.6973333333,61.1159166667,21.6124166667,16.3448333333,58.0041666667,53.1358333333,25.14275,16.6885,23.0788333333
821.15,36.01525,75.5664166667,35.6560833333,61.2096666667,21.3945,16.19325,58.09025,53.2104166667,25.0295833334,16.6348333333,22.9689166666
821.45,35.9370833333,75.261,35.5786666667,60.94825,21.3296666667,16.1090833333,57.90725,53.1388333333,24.9794166667,16.6554166667,22.781
821.76,35.9090833333,75.1338333333,35.5534166667,60.95875,21.2960833333,16.0519166667,57.8335833333,53.22475,24.8780833333,16.5568333333,22.7900833333
822.06,36.07025,75.3304166667,35.6689166666,61.1299166666,21.3973333333,16.0539166667,57.8821666667,53.3300833333,24.89675,16.4573333334,22.83525
822.36,35.9990833333,75.3809166667,35.5653333333,61.2080833333,21.29325,15.9758333333,57.9059166667,53.3240833333,24.7924166667,16.2608333333,22.7494166666
822.67,36.0465833333,75.3590833333,35.6251666667,61.2510833334,21.2850833334,15.98775,57.9604166667,53.50125,24.8545,16.2331666666,22.734
822.97,36.2665,75.5165833333,35.7438333333,61.43725,21.4496666667,16.05875,58.0181666667,53.5519166667,24.9955833333,16.28875,22.7586666667
823.27,36.37825,75.7403333333,35.9279166667,61.7155833333,21.60525,16.0775833333,58.1869166666,53.74125,25.1134166667,16.34525,22.83875
823.58,36.7356666667,75.97475,36.2025833333,61.873,21.9518333333,16.291,58.2903333333,53.89025,25.4831666667,16.6466666667,23.1251666667
823.88,36.8275,76.0950833334,36.1586666667,61.97025,21.9640833333,16.20475,58.3298333333,53.7618333333,25.4245833334,16.5703333333,23.0896666667
824.18,36.9179166667,76.2148333334,36.18025,62.0400833333,22.06375,16.3851666667,58.246,53.6349166667,25.5219166667,16.7384166667,23.1679166667
824.49,37.1443333333,76.39725,36.324,62.19775,22.28275,16.656,58.30325,53.7596666667,25.6686666667,16.8248333333,23.31025
824.79,37.2928333333,76.795,36.47575,62.4823333333,22.4140833333,16.8348333333,58.6411666667,53.9524166667,25.8785,16.71875,23.34225
825.09,37.675,77.3456666667,36.7393333333,62.8824166667,22.6179166667,17.0089166667,59.212,54.2300833333,26.16375,16.89725,23.5535833333
825.39,37.34325,77.1978333333,36.4968333333,62.6485,22.3525833333,16.66125,59.0880833333,54.0680833333,25.8658333334,16.7,23.27125
825.70,37.6454166667,77.3131666667,36.8360833333,62.71175,22.8425833333,16.9546666667,59.2003333333,54.3466666667,26.1723333333,17.1219166667,23.6808333334
826.00,37.8831666667,77.6614166666,37.0544166667,63.0993333333,23.2356666667,17.2114166667,59.44925,54.3459166667,26.3795,17.3593333334,23.8603333333
826.30,37.7658333334,77.6518333333,37.0330833333,62.84375,23.1621666667,17.0481666667,59.4775,54.42625,26.3995,17.23125,23.7869166667
826.61,37.9968333333,78.0958333333,37.1764166666,62.9206666667,23.1285833333,17.0403333333,59.6914166667,54.60575,26.5585,17.2135,23.8119166667
826.91,37.4814166667,78.1128333333,36.8436666667,62.6324166667,22.5590833333,16.6914166667,59.572,54.5179166666,26.1310833333,16.7405833333,23.3328333333
827.21,37.7681666667,78.5709166666,37.1695,63.0271666666,22.8510833333,17.0596666667,59.8365833333,54.82775,26.4565,16.9069166666,23.659
827.51,38.4285833333,79.2879166667,37.8765833333,63.8654166667,23.5610833333,17.63975,60.6273333333,55.5065833334,27.1695,17.3589166667,24.2980833334
827.82,38.7931666667,79.3315833333,38.1005,64.23875,23.9674166667,17.8378333333,60.7843333333,55.6545833333,27.5369166667,17.6761666667,24.69975
828.12,39.1840833333,79.8541666667,38.40975,64.7951666667,24.2534166667,18.04525,60.9166666667,55.7498333333,27.7291666666,17.9720833333,25.2118333333
828.42,39.4049166667,79.84325,38.66575,64.8461666667,24.6358333333,18.4355,60.7383333333,55.65975,28.1223333333,18.30325,25.5405833333
828.72,40.4778333333,80.761,39.798,66.07825,25.77925,19.5213333333,61.7165833333,56.5760833333,29.2541666667,19.406,26.5863333333
829.02,40.8513333333,80.8783333333,40.00075,66.3265,26.1511666667,19.88925,61.7913333333,56.624,29.71825,19.7148333333,26.9316666666
829.33,40.8231666666,80.9966666667,40.0231666667,66.3805833333,26.04725,19.842,61.8478333334,56.63675,30.0125833333,19.7934166667,27.1135833333
829.63,40.9640833333,80.9791666667,40.2723333333,66.8006666667,26.3620833333,20.5814166667,61.7546666667,56.6334166666,30.3195,20.3293333334,27.3433333333
829.93,41.7435,81.346,40.96875,67.5715,27.4011666667,21.76475,62.27825,57.2095833333,31.1568333333,21.3685833333,28.0104166667
830.23,42.99925,81.7710833333,41.8963333333,68.3370833333,28.7426666666,23.15725,62.5731666667,57.6893333333,32.2621666667,22.5771666667,29.0934166667
830.54,43.0441666666,81.4466666667,42.1960833334,68.22075,29.32275,23.6495833334,62.83925,57.8650833334,32.6478333333,23.24925,29.47875
830.84,42.8170833333,80.9274166667,42.3823333333,67.7749166667,29.3700833333,23.8566666667,62.4089166667,57.9264166667,33.1439166667,23.73025,29.5594166667
831.14,42.3883333333,80.204,42.1938333333,66.65275,29.3715,24.18125,62.1774166667,57.5630833333,33.2918333333,23.9315,29.4755833334
831.44,42.4541666667,79.67825,42.3465833333,66.2425,29.6648333333,24.5624166667,62.34525,58.0843333334,33.4141666667,24.1184166667,29.6041666666
831.74,42.8040833334,79.8894166667,42.5019166667,66.4803333333,30.05,24.76875,62.5481666667,58.5774166666,33.3653333333,24.2098333333,29.79325
832.04,41.5694166667,78.8840833333,40.96775,65.39625,28.0878333333,23.0914166667,61.43325,57.2635,31.5341666667,22.7145833333,28.1730833333
832.35,41.4954166667,79.1153333333,40.7133333333,65.6279166667,27.60275,22.6768333333,61.7523333333,57.1461666667,30.99325,22.226,27.7911666667
832.65,41.2969166666,78.5910833333,40.5629166667,65.4626666666,27.6405,22.782,61.2854166667,56.86525,30.6240833333,21.9634166667,27.5983333333
832.95,41.4268333333,78.6519166667,40.25275,65.273,27.5079166667,22.412,61.2358333334,56.7845,30.4555,21.48775,27.5979166667
833.25,41.214,78.4210833333,39.9656666667,65.0133333334,27.0011666667,21.8981666667,61.0109166667,56.5274166667,29.8408333333,20.8881666667,27.6254166667
833.55,40.8425,78.278,39.7314166667,64.9120833333,26.4121666667,21.2591666667,61.1388333333,56.45375,29.4676666667,20.4306666667,27.27325
833.85,41.2370833334,78.6534166667,40.01175,65.2558333333,26.5690833333,21.3510833333,61.2226666666,56.6740833333,29.535,20.7948333333,27.4550833333
834.16,41.562,79.1554166667,40.0709166667,65.45725,26.2184166667,20.99925,61.5021666666,56.642,29.3190833334,20.3535,27.1959166667
834.46,41.2725833333,79.17125,39.938,65.4940833334,25.8064166667,20.4209166667,61.3785,56.4054166667,28.8469166666,19.8645833333,26.7703333333
834.76,40.933,79.2816666667,39.6049166667,65.1609166667,25.2109166667,19.8554166667,61.0950833333,55.8545,28.20775,19.6059166666,26.3568333333
835.06,40.61375,79.09125,39.1021666666,64.9234166666,24.7278333333,19.29675,60.792,55.28525,28.1085833334,19.3018333334,26.0780833333
835.36,40.944,79.3139166667,39.4294166667,64.9701666667,25.24075,19.63175,60.838,55.1915833333,28.3666666666,19.423,26.5038333333
835.66,41.05,79.328,39.7765,64.66675,25.2939166666,19.7151666667,60.7249166667,55.0195833333,28.6826666667,19.72675,26.4753333333
835.96,41.44375,79.772,39.9019166667,64.9145833333,25.1210833334,19.3680833333,60.9708333334,55.0523333333,28.8483333333,19.5974166667,26.6438333333
836.26,41.8773333333,80.333,40.8376666667,65.6409166667,25.5621666667,19.5685833334,61.6215833334,55.36825,29.3773333333,20.1305,27.368
836.57,41.9078333333,80.7421666667,40.74075,65.8185,25.7858333333,19.35875,61.8115,55.2675,29.5130833334,20.3239166667,27.2953333333
836.87,42.2504166667,80.7866666667,41.2436666667,65.8628333333,26.6919166667,20.0085833333,62.1573333333,55.2115,30.1945833333,20.9306666667,27.6226666666
837.17,42.56375,80.89175,41.6298333333,65.9175833333,26.9238333333,20.2923333333,62.1716666667,55.3090833334,30.9100833333,20.9025833333,28.18175
837.47,41.7774166666,80.8473333333,41.20375,65.9016666667,27.00275,19.8771666667,62.1175,54.8611666666,30.1429166666,20.1085833333,27.9993333334
837.77,42.88775,82.05875,41.9451666666,67.1593333333,27.9883333333,20.80125,62.81075,55.9554166667,30.74125,20.3833333333,28.7166666667
838.07,43.85725,82.2105,42.5915,68.2078333333,29.2051666667,22.457,62.95675,56.9020833333,31.95725,20.8388333333,29.8986666667
838.37,43.511,81.7701666667,43.0051666667,67.9823333333,28.8010833333,22.4023333333,62.6630833333,56.9725,31.2303333333,20.4903333333,29.2059166667
838.67,44.2840833333,81.4430833333,43.80325,68.4005833333,29.89925,23.8365833333,63.367,57.8859166667,32.8748333333,21.3535,30.3915
838.97,44.1588333333,80.5629166666,43.25775,68.00175,29.7174166667,23.7206666667,62.8281666667,57.432,32.777,21.0614166667,30.1958333333
839.27,44.53325,81.3666666666,43.8333333333,68.5445,30.2889166667,24.7111666667,63.7000833334,58.3666666666,33.32225,21.93325,30.3333333333
839.57,44.8615833333,81.4559166667,44.0381666666,68.4674166666,30.4676666667,25.3073333333,63.98775,58.4979166667,33.004,22.69425,30.25925
839.87,45.3228333334,81.4888333334,44.27975,68.2585833333,29.8418333333,25.2086666667,63.64725,58.6735833333,33.3335833333,22.6944166667,30.0505833333
840.17,45.4255,81.5035,44.246,68.39725,29.31,24.9888333333,63.2605,58.609,33.2011666667,22.597,30.0043333333
840.47,45.2635,82.071,43.8783333333,68.722,29.457,25.0558333333,63.49425,59.1040833333,32.853,22.643,29.4905
840.77,46.1081666667,82.9969166667,44.8184166667,69.4258333333,30.6639166667,25.7626666667,63.9860833333,60.341,33.782,24.3495,30.3276666666
841.07,46.3954166667,84.0170833334,45.3871666667,69.4715833333,30.5400833333,25.8113333333,63.8503333333,60.5819166667,33.6114166667,24.8493333333,30.5168333334
841.37,46.5529166667,84.7240833333,45.8875833333,70.017,30.7328333334,25.1935833333,64.63475,60.9458333333,34.1074166667,25.2660833333,30.11625
841.67,46.6693333333,86.2329166666,45.5720833333,71.0161666667,30.35525,24.6866666666,65.5303333333,61.29825,33.9473333334,24.5166666666,29.6105833333
841.97,46.8274166666,87.9583333333,45.72775,72.3913333334,29.8223333334,23.7875,65.8489166667,61.52,33.7421666667,24.5206666667,29.1173333333
842.27,46.7541666667,89.5531666667,45.456,73.5505833333,30.0725,23.6414166667,66.0326666667,62.2283333333,33.4390833333,24.50175,28.9401666667
842.57,46.9550833333,90.20825,45.3045,74.0064166667,29.7115,22.8525833333,65.0320833333,62.1154166667,33.4295833333,24.2469166667,28.5898333334
842.87,47.3610833333,91.6839166666,45.48625,75.1215833333,29.6005833333,22.743,65.1041666667,62.1700833333,33.993,23.8715,28.5415
843.17,49.75175,93.17375,47.94325,76.59575,33.4573333333,25.90425,65.8864166667,63.7056666666,35.9041666667,26.7376666667,31.117
843.47,52.01025,95.44975,49.89025,78.47225,36.6044166667,28.0336666667,66.8128333333,65.2046666667,37.5364166666,28.8925,33.5526666667
843.77,52.4785833333,97.4824166667,51.171,79.7619166667,36.7290833333,28.4543333333,67.27175,64.6954166667,38.3294166666,28.9225833333,33.7040833333
844.07,52.75775,96.6825833333,51.3789166666,79.01675,36.7106666666,28.9169166667,66.6865833334,63.1494166666,38.9888333333,28.8768333333,33.4530833333
844.37,52.4485833333,96.4815833334,50.7408333333,79.2386666667,37.4485833334,28.5803333333,66.7283333334,62.5101666667,40.3498333333,29.6295,33.4568333333
844.67,54.2180833333,96.5225833333,52.0371666667,79.856,39.3208333333,30.98775,67.7570833333,62.9218333334,42.3044166667,32.0575,35.6996666667
844.97,55.1795,94.3423333333,52.8670833333,78.689,42.1445,34.3463333333,67.8325833334,63.30275,44.4380833334,35.264,38.37925
845.27,55.4989166667,94.1798333333,53.7603333333,78.51475,44.369,37.26375,68.6129166667,63.87,45.7105,35.99775,38.9078333333
845.57,58.1425833334,96.0526666667,56.5598333333,80.28225,47.02525,39.8550833333,71.1289166666,65.923,49.2753333333,38.6726666667,41.5140833334
845.87,60.6650833333,97.0565000001,58.8493333334,81.8998333334,49.5795833333,41.66675,73.01225,67.2019166667,51.1276666667,40.7300833333,43.8456666667
846.17,59.3325833333,95.26775,58.33325,80.675,48.68025,41.1199166666,72.1530833333,66.45925,51.1499166667,40.2714166666,42.5904166667
846.47,57.6714166667,94.0420833333,57.36,81.36675,47.25475,39.99225,72.56625,65.7320833333,50.9150833333,38.7655833333,40.9071666666
846.77,57.7323333333,94.2309166667,57.6924166667,82.5319166667,48.017,40.4246666667,73.2171666667,66.2059166666,52.2635833333,39.30275,40.2845
847.07,58.8780833333,94.9959166667,58.2324166666,82.86925,49.1525833333,40.57725,74.4148333334,67.1711666666,52.502,39.8708333333,41.66675
847.37,58.6788333333,94.6544166666,57.4388333334,82.8251666667,48.7601666667,40.2235,74.26825,67.1138333334,51.7683333334,39.7764166667,41.05675
847.67,59.75,95.4791666667,58.25,84.0208333333,48.9166666667,40.9375,75.0416666667,67.9375,51.7916666667,40.1041666667,41.0208333333
847.97,59.34275,95.89775,57.8179166667,83.44075,48.30325,40.4210833333,73.7758333333,67.8479166667,50.1718333333,38.5955,40.63575
848.26,60.09525,96.7028333333,58.51425,83.6948333334,48.148,39.1145,73.8483333333,67.57025,49.2321666667,37.7141666667,40.6726666667
848.56,59.1328333333,98.8614166668,57.3885833333,83.091,46.439,36.21625,73.813,67.8053333334,48.13475,35.9254166667,38.8081666667
848.86,57.8416666666,98.7216666668,56.6125833333,81.6125833333,44.8624166666,36.03725,72.51725,67.404,46.36175,35.1031666667,37.9548333333
849.16,56.0171666667,97.7594166666,53.2478333334,78.273,42.3214166667,34.6928333333,70.3926666667,66.0625,43.9074166667,32.6789166667,35.8760833333
849.46,58.6979166667,99.58325,54.0625,81.2238333333,43.2290833333,36.0675833333,71.3800833334,68.4375,44.2968333333,34.401,38.6196666666
849.76,58.35975,99.7354999999,52.6189166667,79.2858333333,41.6930833333,35.68775,69.6031666667,67.1163333333,42.01075,33.4390833333,37.9893333333
850.06,58.1341666667,101.706416667,50.2275,78.6973333334,38.2251666666,32.281,69.5109166667,66.4106666667,38.7086666667,29.92025,36.03525
850.36,57.3309166666,100.658666667,49.1981666667,78.9804166667,36.512,31.8728333333,69.0149166667,66.5234166667,38.45925,29.9540833333,34.0779166667
850.65,59.4283333333,105.930583333,52.281,82.6035,37.5913333334,34.24575,71.89775,69.191,39.6895833334,30.4745,35.4623333333
850.95,60.7184166667,104.0635,53.6806666667,82.3026666666,38.5745833333,35.8951666667,71.643,68.9339166667,41.10725,31.2133333334,37.27925
851.25,61.3743333334,103.947416667,54.4151666667,83.3334166666,38.8596666667,36.4619166666,71.5495833333,68.3916666666,42.22225,31.7544166667,36.9590833334
851.55,62.45325,107.646666666,56.3983333333,87.4844166667,37.6716666667,36.7665833333,74.00125,70.1311666667,43.6953333333,32.1785833333,35.2995833333
851.85,61.7825833334,107.08175,57.5395833333,89.46875,38.3395,36.8131666667,72.86325,69.6581666667,43.254,33.8521666667,36.1416666667
852.15,61.2893333333,108.333333333,57.73575,91.66675,38.8993333334,35.1259166666,73.2705,67.9875,43.3020833333,32.9559166667,36.8868333333
852.45,59.9666666667,111.166666666,59.1,94.8,37.7666666667,32.8333333333,73.8333333333,67.0333333333,42.1,30.8,36.4666666667
852.74,59.864,114.387833333,60.44225,95.2381666665,40.6803333333,34.62575,76.5646666667,67.2451666667,43.7075,31.76875,36.0201666666
853.04,61.9536666667,117.793583334,63.7636666667,98.2240833334,44.39875,37.4659166667,80.6010833333,70.1843333333,47.2678333333,35.4506666667,38.5586666667
853.34,62.9920833334,118.86475,66.4040833334,99.2454166665,47.1455833333,43.176,83.3989166667,71.9160833334,51.6733333333,39.9934166666,43.4055
853.64,63.4538333334,121.787083333,68.0054166667,98.9624166668,48.5608333333,43.909,84.6384999999,70.8835,51.9076666667,39.2570833333,43.8756666666
853.94,61.8288333333,116.635583333,64.5443333333,95.6305,47.347,42.4156666667,81.1173333333,68.0710833334,51.9350833333,39.9811666666,43.789
854.23,58.17975,113.80675,59.22525,92.03575,44.7109166667,39.1755833333,77.2140833333,63.807,48.0935,36.90025,39.9753333334
854.53,56.1975,111.341666667,56.6485833333,89.4104166667,44.37425,37.3946666667,75.361,61.5824166667,46.149,37.0335833333,39.1396666667
854.83,57.1673333333,108.589333333,56.3139166667,86.9738333333,46.0465833333,38.8510833333,74.2890833333,61.4619166667,46.8998333333,38.1115833333,39.5051666667
855.13,59.965,109.761083333,57.0513333333,88.17025,47.7565,41.6375,77.6805833334,62.9371666667,48.5721666667,39.6853333334,40.7925
855.43,61.45475,108.104333333,57.3596666666,88.3448333333,49.4845833333,43.0410833333,78.0928333333,65.2060833333,49.3701666667,41.0939166666,40.149
855.72,61.9945,104.590083333,56.88525,85.8469166667,50.3278333333,43.8795833333,77.6501666668,65.2186666666,50.57375,42.1584166666,39.86325
856.02,61.9999166667,103.861,55.4446666667,85.27775,48.13875,40.4999166667,75.7222499999,64.5834166666,48.8611666667,39.6665833333,38.9441666667
856.32,60.0749166666,99.8391666667,53.2423333333,81.96675,46.75775,39.3085833333,72.508,62.4598333333,47.5348333334,37.7276666666,38.1298333333
856.62,58.2006666667,95.6475833334,51.6719166667,80.0690833334,45.19625,36.5710833333,69.5594166666,60.5891666667,43.9755833334,35.0849166667,36.067
856.91,57.1393333333,90.4229166667,50.0249166667,78.3085,43.2835,36.1194166667,66.0448333333,59.3780833334,43.5324166667,35.44775,36.16925
857.21,57.3240833333,90.709,50.9575,79.58075,42.1841666667,35.6365833334,67.417,60.4555,43.09,33.77325,36.0765833333
857.51,59.7134166667,93.09975,54.29925,82.90875,44.3205833333,38.0306666667,71.5233333333,64.1986666667,45.8066666667,36.0401666667,39.5965833333
857.81,61.78075,94.6254166666,55.7545833333,85.9121666667,44.0825833334,39.0606666667,73.3170833333,66.8295833334,47.2585,37.4594166667,41.0151666667
858.10,61.8965833333,96.0999166666,55.1626666666,86.504,42.8730833334,39.4780833333,74.102,67.1716666667,45.9876666667,36.6721666666,42.0595
858.40,59.5719166666,94.0316666666,53.0969166667,84.4031666666,39.5835,36.3455833333,70.2420833333,65.259,44.2005,35.0224166667,40.794
858.70,60.1976666667,96.0734166668,54.322,85.339,39.63275,36.4125,71.0170833333,64.9435833334,44.6325833333,35.5083333333,42.9378333333
