wavelength,Back_HemCalf,Belly_HemCalf,Breast_HemCalf,Crissum_HemCalf,Crown_HemCalf,DorTail_HemCalf,Patch10_HemCalf,Rump_HemCalf,Throat_HemCalf,WingTip_HemCalf
784.36,13.2710333333,36.5481333333,39.2704,23.0901333333,5.57526666667,19.2259438596,46.6133333333,15.7472666667,41.2988666667,20.4269333333
784.67,13.5490333333,36.894,39.2559333333,23.1532666667,5.8636,19.5425859649,46.9146666667,16.1678666667,41.7893333333,21.0039333333
784.98,13.8558,37.7500666667,39.3764666667,23.3421333333,6.09086666667,20.2229877193,47.4859333333,16.6103333334,42.0302666667,21.6738666667
785.29,14.2955333333,38.6833333333,39.6008,24.0096,6.60113333333,20.6363859649,48.2991333333,17.3308,42.7703333333,22.5974666667
785.60,14.4007333333,39.4292,39.5776666667,23.9845333334,6.66673333333,20.8496526316,48.4805333333,17.6748,43.0924,22.6938666667
785.91,14.5707,39.9642666667,39.9404,24.2457333333,6.64266666667,20.7466561403,48.9386666667,17.9428,43.6732666667,22.755
786.22,14.3512666666,39.8411333333,39.6587333333,23.6599333333,6.6784,20.5458736842,48.8083333333,17.717,43.4009333333,22.9125333333
786.53,14.1806666667,39.6892,39.273,22.9786,5.9982,19.9562140351,48.6076,16.9393333333,43.2014,22.7087333333
786.84,14.8190333333,39.6640666667,39.5219333333,23.228,6.5584,20.1633964912,48.5454666667,17.273,43.3021333333,22.8123333333
787.14,15.3509333333,39.7843333333,39.4360666667,23.6596,7.45713333333,20.5690385965,48.7838,17.9214666667,43.5434666667,23.2061333333
787.45,15.1683,39.6634666667,39.4480666667,23.5651333333,6.97573333333,20.2344403509,48.8962666667,17.6488666667,43.4658,23.0739333333
787.76,14.5781333333,39.585,39.5685333333,23.1757333334,6.47293333333,20.0323263158,48.7026666667,17.0677333333,43.3361333333,22.5172
788.07,13.967,39.3915333333,39.5534666667,22.6578666667,5.73413333333,19.4082035088,48.727,16.2981333333,43.0987333333,21.5523333333
788.38,13.5362333333,38.3496666667,38.8542,22.3024666667,5.42753333333,18.651245614,47.659,15.7072,42.3191333333,21.0414666667
788.69,13.9525333333,37.9914666667,38.9553333334,22.504,5.71913333333,19.0990087719,47.2268,15.5572666667,42.2995333333,21.2492666667
789.00,13.7412333333,37.3364666667,39.0114,22.5500666667,5.6186,19.0498719298,46.9962666667,15.5537333333,42.1176666667,21.2427333333
789.31,14.2377666667,37.5658,39.3098666667,23.0751333333,6.21546666667,19.4742824561,47.6446,16.028,42.8308,22.021
789.62,14.4074,37.6682,39.5826666667,23.2832666667,6.07133333333,19.7145017544,48.1746666667,16.0991333333,43.0997333333,22.2313333333
789.92,15.1747333333,38.2398,39.9385333333,24.1016666667,6.67786666666,20.4809263158,48.6227333333,16.9152666667,43.5595333333,23.0904
790.23,15.4903666667,38.907,40.4256,24.6130666667,7.1038,21.013877193,49.7842,17.6763333333,44.3829333333,23.8078
790.54,14.574,38.599,40.3740666666,23.9775333333,6.36406666667,20.2097052631,49.4864666667,16.9724,43.6390666667,23.0632666667
790.85,14.6491666667,38.4876666667,40.5686,23.9806,6.18273333333,20.1618684211,49.3224,17.0115333333,43.6720666667,23.2971333333
791.16,15.4135,38.9276666667,41.0784666667,24.479,7.04033333333,20.5500807018,49.7366,17.7818666666,44.1728,24.2462
791.47,16.8498,39.5787333333,41.9231333333,25.8303333333,8.47980000001,21.5069035088,50.3174,19.42,45.1282,25.9036666667
791.78,16.2183,39.6989333333,42.1646,25.2960666667,7.27513333334,21.1301842105,50.6628,18.7574666666,45.4244,25.7956666666
792.08,15.8795666667,39.5724,42.0602,25.1571333333,7.3016,21.0957912281,50.4956666666,19.08,45.2672,25.4552
792.39,16.5402,40.0647333333,42.2502666667,25.3177333333,7.95726666667,21.3232122807,50.8884666667,19.559,45.441,26.1736
792.70,15.9338,39.7962,41.8276666667,24.5168666667,7.12026666667,20.4480438596,50.3549333333,18.9348666667,44.3326666667,25.0822
793.01,15.1209666667,39.1774666667,41.1806666667,24.0597333333,6.15593333333,19.5613561403,49.3798666667,17.9966666667,43.9004666667,23.9603333333
793.32,14.8286666667,39.2539333333,41.4852666667,23.8386,6.11046666667,19.5349561403,49.7659333333,17.7753333333,44.2590666667,23.9673333333
793.62,14.0339333333,38.9797333333,41.0747333333,23.3196666667,5.18366666666,19.0642614035,48.864,16.6665333333,43.3402666667,23.5373333333
793.93,15.2356666667,40.1365333333,41.8579333333,24.4944666667,5.86746666666,20.3369087719,49.7266666667,17.2745333333,44.9044666667,24.7402
794.24,15.0804666667,40.2214,41.6900666667,24.2924666667,6.49233333333,21.1443596491,49.5506,17.5721333333,44.6948,24.6410666667
794.55,14.4622,40.0265333333,41.4185333333,24.2158666667,5.92060000001,20.8641666667,49.3306666667,17.0096,44.2758,23.8228
794.86,12.7033666667,39.2229333333,40.3350666667,22.8140666667,4.0738,19.622445614,48.2412,15.0352,43.2562666667,21.9297333333
795.16,13.4750666667,39.5119333333,40.5472666667,23.3300666667,4.794,19.8766263158,48.3349333333,15.3511333333,43.6334,22.0572
795.47,13.5222,39.7614,40.8616,23.3002,4.69853333333,19.7888561404,48.9926,15.3412666667,43.7906,22.2265333333
795.78,12.1843333333,38.7642666666,40.3272666667,22.2178,3.50693333333,19.2008473684,48.4301333333,14.3018666667,43.0728666667,21.1023333333
796.09,12.1345333333,38.4482,40.0666,22.3644,3.54306666667,19.3571578947,48.4582,14.3657333333,43.3233333333,21.1855333333
796.40,11.7918,37.9644,39.7694666667,22.0091333333,3.46513333333,19.2373894737,48.2806666667,14.5324,43.1422666667,21.2318666667
796.70,11.5793333333,37.3074,39.2232666667,22.1294666667,3.4952,19.1115596491,47.7475333333,14.5308,42.2912666667,20.6407333333
797.01,10.3502333333,35.6550666667,38.0609333333,21.083,2.51606666667,17.9074631579,46.8546666667,13.8131333333,41.31,19.4358666667
797.32,9.70489999999,35.0841333333,37.6848,20.6808,2.2178,17.4351403509,46.4202,13.6445333333,40.603,18.8975333333
797.63,10.9079666667,36.2700666667,38.5906666667,21.7372,2.83186666667,18.1648736842,47.1648,14.1134666667,41.6191333333,19.7379333334
797.93,10.8952666666,35.7382666667,38.5265333333,21.4404,2.95333333333,18.4869982456,47.2216666667,14.2252,41.7377333334,20.185
798.24,11.2194333333,35.4706,38.6667333333,21.4473333333,3.4104,18.6329894737,47.3500666667,14.5661333333,41.6214666667,20.603
798.55,10.9477,35.0817333333,38.2382666667,21.2813333333,3.73053333333,18.9662649123,46.9604,14.9616666667,41.2413333333,20.4539333333
798.85,9.65360000001,34.4262666667,37.5084666667,20.414,2.634,18.2023526316,46.0014,13.8764,40.4006666667,19.5926666667
799.16,10.5843333333,35.44,38.3554666667,21.9708666667,4.0842,19.0550894737,46.9113333333,15.0255333333,41.3794666667,20.8222666667
799.47,10.3421666667,35.4133333333,38.3944,21.9782,4.32940000001,19.0395087719,46.6531333333,15.088,41.1518666667,21.206
799.78,12.3058333333,37.294,40.1424,23.6554666667,6.33433333333,20.6788824561,48.2604666667,16.6362,42.3128,22.7603333333
800.08,13.2892,38.4672,41.0579333333,24.6524666667,7.22266666667,21.6648947368,48.742,17.6534666666,43.235,23.8724666667
800.39,14.7556,39.9460666667,42.2379333333,25.7835333333,8.84399999999,22.9815614035,49.3966666667,19.2384,44.0782666667,25.5274
800.70,14.6449333333,39.8979333333,41.8551333333,25.4773333333,8.77340000001,22.7141596491,49.1879333333,19.1914,43.6561333333,25.5589333333
801.00,14.1177,39.3602,41.3416,25.0292666667,8.68246666667,21.8645912281,48.7924666667,18.9954666667,42.9790666667,25.2012666667
801.31,13.9510333333,39.7696,41.3263333333,24.8726,8.4468,21.3145298246,48.747,18.7156,42.7293333333,24.8864666667
801.62,14.3806666667,40.4802,41.4614,25.5323333333,9.29026666666,22.0763333333,49.1649333334,19.332,42.8880666667,25.5185333333
801.92,14.8532333333,40.6569333333,41.7959333333,25.7860666667,9.76933333333,22.5970192983,49.7693333333,19.6576,42.6275333333,26.0236666667
802.23,15.6068666667,40.809,42.1058666667,26.0669333333,10.3696,23.2008596491,50.2370666667,20.4880666667,42.7684666667,26.1366666667
802.54,15.3087666667,40.2948,41.1509333333,25.2280666667,9.47360000001,22.4882385965,49.4316666667,19.7053333333,42.1122666667,25.2491333333
802.84,15.4622333333,40.1260666667,40.6513333333,24.8949333333,9.53073333332,22.4585315789,48.7746,19.5238666666,41.7718666667,24.7548
803.15,14.2565333333,39.4969333333,40.1220666667,23.8508,8.31186666667,21.6993894737,48.0028,18.4842,41.2644,24.023
803.46,13.8274666667,39.0405333333,39.5058666667,23.3011333333,8.26353333333,21.5761245614,47.7192666666,18.3101333333,40.7302666667,23.6090666667
803.76,14.4753666667,39.7074,40.2140666667,24.3254,9.19333333333,22.4708701754,48.4653333333,18.8365333333,41.6774666667,23.8543333333
804.07,15.3917666667,40.2895333333,41.0664,25.0848,10.1835333333,23.5496982456,49.0748,19.5903333333,42.5212,24.3856
804.38,15.3197666667,40.3838666667,41.4995333333,25.032,9.97873333333,23.9768280702,49.2821333333,19.7796666667,43.0916666667,24.5983333333
804.68,15.7224,40.3718666667,41.9171333333,25.6652,10.3218666667,24.5926649123,49.7996666667,20.4792666667,43.7695333333,25.4505333333
804.99,15.7947,40.1866,42.2103333333,25.6692,10.0896666667,24.5653473684,49.7237333333,20.3588666667,44.0112666667,25.4109333333
805.30,17.0565,41.4520666667,43.5766,27.1102666667,11.3019333333,25.4242473684,50.6866,21.4020666667,45.6222666667,26.2306
805.60,16.5657,41.2972666667,43.1422666667,27.1278666666,10.7603333333,25.074677193,50.3422666667,20.6485333333,45.7082,26.3136666667
805.91,17.0902,41.5708,43.7929333333,27.8611333333,11.1833333333,25.9278035088,50.9519333333,21.1800666667,46.2757333333,27.0792
806.21,17.3727666667,41.8002,44.5664,28.54,11.5331333333,26.6308070176,52.0453333333,21.5587333333,46.9008,27.5812666667
806.52,17.3223333333,41.4572666667,43.9053333333,28.459,11.2933333333,26.5291596491,51.6284,21.5664666667,46.2368666667,27.1984666667
806.83,16.6475,41.5998666667,44.099,28.1143333333,10.5448666667,25.9356298246,51.9543333333,20.9448,46.3238,26.4456666667
807.13,16.2038666667,41.3069333333,43.944,27.7634,10.0273333333,25.558531579,51.9254,20.3888666667,46.0131333333,26.3944666667
807.44,16.2652333333,41.3065333333,44.0927333333,28.2644666667,9.87006666667,25.7203929825,52.0424666666,20.6769333333,45.9819333333,26.7924666667
807.74,16.0704,41.3605333333,44.1056,28.0432,9.37973333333,25.6870017544,52.5970666667,20.4801333333,45.7624,26.5626
808.05,16.5937333333,42.2735333333,44.2718666667,28.3010666667,9.15046666667,26.4249,52.8236,20.4934666667,46.0032666667,26.5452
808.35,17.4096,43.0043333334,44.7098,29.2002666667,9.76039999999,26.9102298246,53.5606,21.275,46.6504666667,27.2837333334
808.66,16.1951666667,42.2527333333,43.7714,27.91,8.26033333335,25.8691035088,52.8410666667,20.1836666667,45.1898,26.6082666667
808.97,17.5084,43.2824666667,45.0931333333,28.5364666667,9.62766666667,26.7157754386,53.5532666667,21.1761333333,45.6513333333,27.5804
809.27,17.3316333334,43.4578,44.7790666667,27.9536666667,9.73826666666,26.0336245614,53.4791333333,20.8406666667,45.1223333333,26.8982666667
809.58,16.7779,43.8043333333,44.6754666667,27.1555333333,8.83559999999,24.938122807,53.209,20.2667333333,45.2089333333,26.2844666667
809.88,16.3460666667,43.6584666667,44.6160666667,26.9016,8.57299999999,24.3877368421,53.1074666667,20.3072,45.4380666667,26.1426666667
810.19,16.6895333333,43.4799333333,45.0458,26.9048,8.26000000001,24.2933719298,53.2784,20.0550666666,46.0164666667,26.2821333333
810.49,16.8097666667,43.278,44.6353333333,26.5374,7.76546666667,23.9704982456,52.6685333333,19.5661333333,45.7433333333,26.2881333333
810.80,16.8728333333,44.163,45.2853333333,26.1775333333,7.42453333334,23.9229280702,53.5444,19.6546666667,46.4556666666,26.1103333333
811.10,16.6962333333,44.2442,45.4553333334,26.3022666666,6.94233333333,23.5315421052,53.2546,19.2616,46.0758666667,25.5737333333
811.41,15.8878666667,43.4127333334,45.0992666667,25.3076,7.15273333333,22.5529701754,52.5298666667,19.1072666667,45.5258,25.0992
811.71,15.2417666667,43.2512,45.2058,24.5164666667,6.35806666667,22.3903315789,53.0247333333,18.5596666667,45.5554666667,24.6812
812.02,15.4706666667,43.4634,45.4394666667,24.368,6.10493333332,22.4484596491,53.6036666667,18.4814666667,46.0426666667,24.3058
812.32,13.8160666666,42.2189333333,43.1434,23.1124666667,4.79713333334,20.9937719298,51.7000666667,17.2366666667,44.5403333333,22.6911333333
812.63,12.9028333333,41.9632,42.7296666667,22.1311333333,3.39113333333,20.2870614035,51.1390666667,16.4724666667,44.2414666667,21.4908
812.93,11.7298666667,40.6962666667,41.7721333333,21.5824,2.7848,19.644454386,50.6328666667,15.3480666667,43.5759333334,20.8544
813.24,13.4362333333,41.2242,42.7262666667,23.9711333333,5.4424,21.3795263158,51.5226,16.7592,44.5474,22.8806
813.54,15.3793666667,41.5664,43.0934666667,25.8738,8.36033333335,23.2372982456,52.2369333333,19.5105333333,44.699,25.3451333333
813.85,16.6080333333,42.5964,44.2361333333,26.9204666667,10.1903333333,24.5982982456,54.2215333333,21.63,45.9736666667,25.749
814.15,17.0114333333,41.8886,43.9470666667,27.1764666667,11.2749333333,24.6503526316,53.6544,21.7092,45.8734666667,25.9680666667
814.46,17.0105333333,41.5864666667,43.7964,27.5836,12.2422,24.8917736842,53.5626,22.0633333333,46.0431333333,26.7767333333
814.76,17.0613666667,41.1429333333,43.9002666666,28.1087333333,12.2085333333,25.0811877193,53.4604,21.8321333333,45.8050666667,26.6668
815.07,15.8230666667,40.541,43.5671333333,27.0425333333,11.1600666667,24.0917105263,52.6547333333,21.0822,45.2728,25.3736
815.37,15.1231333333,40.3068666667,43.3938,26.518,10.6183333333,23.5177789474,51.8362666667,20.4092,45.0954,25.0675333333
815.68,17.0329,41.4652,45.3846,28.4340666667,12.7289333333,25.5372157895,53.6628666667,22.3442666666,46.7126,26.914
815.98,17.4351333333,41.7337333333,45.9696,29.5174,13.7086666667,26.3808070175,53.9678,23.4585333333,47.3190666667,28.2037333333
816.29,18.5948333333,42.8989333333,47.1278,30.7358,14.5478666667,27.4238736842,54.8936,24.9024666667,47.9079333333,28.883
816.59,16.7861666667,41.3544666667,45.6486,28.0212666667,12.6604666667,25.6063877193,53.5546,23.1342,45.9938,26.8525333333
816.89,15.4520666667,41.3315333333,45.3350666667,26.5856666667,11.0931333333,24.7924508772,52.8475333334,21.4666,46.0998666667,26.3608
817.20,14.9410666667,40.1922666667,44.2988666667,25.5133333333,9.6986,23.4330859649,51.0702666667,19.9999333333,44.5084666667,26.518
817.50,12.5654333333,38.9266666667,42.74,23.6561333333,7.19906666667,21.3763666666,49.8168666667,18.1674666667,42.7749333333,25.0176
817.81,12.3698666667,39.21,42.8211333333,23.5069333334,6.48446666666,21.4286719298,50.2429333333,17.9340666667,43.1162666667,24.5138
818.11,13.0302333333,39.4852666667,42.7063333333,23.5201333333,6.6336,21.5439578948,50.4691333333,18.4393333333,43.0799333333,24.6823333333
818.41,14.5104666667,40.0316,43.044,24.0903333333,7.4434,22.1646140351,50.9314,19.0566,43.8842666667,25.7391333333
818.72,15.6575333333,41.1563333333,44.1722666667,25.3212,8.40513333334,23.1477578947,52.2752,20.4156666667,45.1472666667,26.8102
819.02,15.0682333333,40.8332666667,43.6781333333,24.5760666667,7.33466666667,22.2497649123,51.7889333333,19.4180666667,44.7127333333,25.704
819.33,14.8816333333,40.1556,42.7405333333,24.1982666667,6.85453333334,21.6468982456,50.7934666667,18.2570666667,43.7771333333,24.3149333333
819.63,15.1948666667,40.1602,42.1374,24.5622666667,7.1804,21.9212403509,50.3674,18.3982,43.4246,24.1702
819.93,16.7762,41.7668,43.4732,26.4196,8.61066666666,23.5393614035,51.5710666666,19.9582666667,44.9836,25.2913333333
820.24,16.5923666667,41.6735333333,43.3039333333,26.6978,8.49646666667,23.3677701754,51.3664666667,20.1330666667,44.7546666667,24.3989333334
820.54,16.7698333333,42.0401333333,43.6645333333,27.1992,8.78346666666,23.7693666667,51.7656666667,20.4359333333,45.2221333333,24.3435333333
820.85,17.3972,42.2892666667,43.8922666667,27.6737333333,9.3674,24.2730175439,51.9092666667,20.732,45.6256,24.6355333333
821.15,17.2127666667,42.0742,43.5026666667,27.3663333333,9.38399999999,23.971231579,51.2764666667,20.5572666667,45.2625333333,24.3274666666
821.45,17.0513333333,42.4095333333,43.5956666666,27.4866666667,9.27473333334,24.0057947368,51.4107333333,20.507,45.4144,24.1180666667
821.76,16.8294333333,42.2718,43.456,27.5993333333,9.32046666666,23.9819491228,51.321,20.5328,45.2272,23.9745333333
822.06,16.5833,42.0127333333,43.1138666667,27.5521333333,9.15593333333,23.698931579,51.0542,20.2438,45.014,23.684
822.36,16.8048333333,42.2407333333,43.3027333333,27.7844666667,9.41513333334,23.9209877193,51.3042666667,20.4916,45.2369333333,23.9631333333
822.67,17.158,42.5990666667,43.682,28.0014,9.61599999999,24.1698982456,51.6833333333,20.7888,45.6453333333,24.2683333333
822.97,17.4042666667,42.8336,43.9674666667,28.1630666667,9.83820000001,24.3336122807,51.8192666666,20.9568666666,45.8918,24.482
823.27,17.2502666667,42.8162666667,43.8486,27.9798666667,9.69079999999,24.1311438596,51.6334,20.8664666666,45.8933333333,24.3629333333
823.58,17.1226666667,42.5836666667,43.6450666667,27.8236666667,9.59266666667,24.0430473684,51.4515333333,20.7458,45.6320666666,24.3354
823.88,16.9803,42.5041333333,43.4252666667,27.7268,9.53646666667,23.8412947368,51.2336,20.6414666666,45.4248,24.134
824.18,17.2199666667,42.8332666667,43.8022,28.0844666667,9.68013333335,24.0835105263,51.5310666667,21.0044666667,45.6554,24.3378666666
824.49,17.6119,43.1255333333,44.1282,28.3980666667,9.86059999999,24.4833877193,51.9588,21.296,46.0235333333,24.6905333333
824.79,17.9706333333,43.1458666667,44.3213333333,28.4658,10.1819333333,24.649545614,52.1150666667,21.6010666667,46.2998,25.1245333333
825.09,17.9475666667,43.3798666667,44.5182666667,28.5444,10.1836,24.6010929825,52.3260666667,21.6563333333,46.3551333333,25.2432
825.39,18.0350333333,43.3813333333,44.5900666667,28.3032,10.3054666667,24.8628614035,52.2608666667,21.9742,46.2420666667,25.3959333333
825.70,17.7018333333,42.8359333333,44.186,27.8843333333,9.89013333333,24.5667192983,51.7538666667,21.6828,45.8172,25.0645333333
826.00,17.2974666667,42.517,43.8848,27.5906,9.66373333333,24.3533017544,51.4457333333,21.5334,45.6136666667,25.1100666667
826.30,17.0629,42.3107333333,43.8455333333,27.345,9.48786666665,24.2329140351,51.2778666667,21.34,45.5852,25.0949333334
826.61,17.0681333333,42.1659333333,43.6268,27.2942,9.25106666667,24.1117859649,51.2719333333,21.056,45.3610666667,24.9089333333
826.91,17.9863,43.1214,44.5573333333,28.1368,10.1640666667,24.9023578947,52.3111333333,21.8598,46.3828666667,25.8392666667
827.21,17.7725,42.9387333334,44.5552,27.8954,10.0484,24.9266719298,52.1148666667,21.6787333333,46.4037333333,25.9051333333
827.51,17.4532666667,42.7656666667,44.2036,27.3999333333,9.76326666667,24.5619842105,51.8742,21.2387333333,46.2396,25.7306
827.82,17.4294,42.6437333333,44.1254666667,27.5577333333,9.89726666668,24.4851912281,51.6940666667,21.2762,46.0689333333,25.7609333333
828.12,16.9513,42.2234666666,43.7661333333,27.3436,9.50566666667,24.1737842105,51.2213333334,20.8308,45.4856666667,25.4510666667
