wavelength,Back_SalStrm,Belly_SalStrm,Breast_SalStrm,Crissum_SalStrm,Crown_SalStrm,DorTail_SalStrm,Patch10_SalStrm,Rump_SalStrm,Throat_SalStrm,WingTip_SalStrm
595.82,13.6706444444,58.4912,40.5226,47.1948666667,12.9944,13.2441333333,14.4970666667,14.7849333333,49.9754,14.0276
596.16,13.6818555556,58.5422666667,40.5638666667,47.2074666667,12.9897333333,13.2578666667,14.4943333333,14.7992666667,49.9878666667,14.0409333333
596.50,13.6772,58.5442666667,40.5607333333,47.2013333333,12.9957333333,13.2746,14.4957333333,14.8016666667,49.9638,14.0606
596.83,13.7012333333,58.611,40.6400666667,47.2663333333,13.0437333333,13.3403333333,14.5408,14.8536666667,50.017,14.1148
597.17,13.7516222222,58.6665333333,40.7156666667,47.3123333334,13.1207333333,13.4034666666,14.5858666667,14.9024,50.0964666667,14.1618666667
597.51,13.8088666667,58.683,40.7485333333,47.3351333333,13.1698666667,13.4688666667,14.6391333333,14.9427333333,50.1507333333,14.2537333333
597.84,13.8688888889,58.7711333333,40.8417333333,47.4447333333,13.2276,13.5276666667,14.7043333333,15.0142,50.2672666667,14.3208
598.18,13.9013,58.8660666667,40.8871333333,47.5495333333,13.2568666667,13.5459333333,14.7334,15.0415333333,50.3478,14.3535333333
598.52,13.9243333333,58.9052666667,40.8970666667,47.6094,13.2716,13.5734666667,14.7734,15.0760666667,50.3673333333,14.3442
598.85,13.909,58.9038,40.8714,47.5938666667,13.2694,13.5582666667,14.7640666666,15.098,50.3522,14.3387333333
599.19,13.8531444445,58.9625333333,40.8974666667,47.6279333333,13.2364,13.5172666667,14.7083333333,15.0801333333,50.3918,14.2858666667
599.53,13.8388666667,58.9876666667,40.8815333333,47.6658,13.2196,13.5120666667,14.7158666667,15.0706,50.4010666667,14.2657333333
599.86,13.7779444444,58.8652,40.7866,47.6138666667,13.1784,13.4882,14.6721333333,15.0197333333,50.3141333333,14.2377333333
600.20,13.7495111111,58.7689333333,40.7334666667,47.5880666667,13.1426666667,13.4530666667,14.6686666667,14.9925333333,50.2771333333,14.2034
600.53,13.7743222222,58.7785333333,40.7123333333,47.5884666667,13.168,13.4905333333,14.6736666667,15.0015333333,50.2741333333,14.2496
600.87,13.7763777778,58.7600666667,40.6822666667,47.5876666667,13.1512,13.4698666667,14.6586666667,14.9669333333,50.2142,14.2226666667
601.21,13.8104444444,58.7840666667,40.7206,47.6175333333,13.1909333333,13.523,14.7065333334,15.0123333333,50.2330666667,14.2415333333
601.54,13.8071777778,58.7792666667,40.7001333333,47.6319333333,13.1827333333,13.5268,14.7099333333,14.9830666667,50.1830666667,14.2639333333
601.88,13.7845111111,58.7048666667,40.6576,47.5541333333,13.164,13.5146666667,14.7159333333,14.9512666667,50.0952666667,14.2498
602.21,13.7340777778,58.6972,40.6559333333,47.5466,13.1219333333,13.486,14.6724666666,14.9244,50.0567333333,14.2497333333
602.55,13.7753444444,58.7503333333,40.704,47.5871333333,13.1669333334,13.5735333333,14.7429333333,14.9641333333,50.095,14.3228666667
602.88,13.8244222222,58.7194666667,40.7088666667,47.5897333333,13.1877333333,13.6186,14.8026,14.9982,50.0743333333,14.3614
603.22,13.8533555555,58.7214,40.7490666666,47.6186,13.214,13.6469333333,14.8271333333,15.0296666667,50.1045333333,14.4058666667
603.56,13.8821444445,58.7347333333,40.724,47.6282666667,13.2135333333,13.6520666667,14.8524,15.0483333334,50.093,14.4124666667
603.89,13.9127777778,58.7934,40.7616,47.6572,13.2335333333,13.6709333333,14.853,15.0554666667,50.1204,14.4413333333
604.23,13.8826,58.7640666667,40.7500666667,47.6673333333,13.2008666667,13.6440666667,14.8292666667,15.0398666667,50.1062,14.3925333333
604.56,13.8400555555,58.8252,40.7670666667,47.7164666667,13.1722,13.6230666666,14.8101333333,15.0188,50.178,14.3690666667
604.90,13.7961,58.8449333333,40.739,47.7536,13.1383333333,13.5628666667,14.7789333333,14.9770666667,50.1554666667,14.3284666666
605.23,13.7947,58.9062666667,40.7518666667,47.81,13.1522666667,13.5665333333,14.7719333333,14.9768,50.2173333333,14.3435333333
605.57,13.8615333334,58.9848,40.8515333333,47.9471333333,13.2118,13.6363333333,14.8258666667,15.0536666667,50.3459333333,14.4105333333
605.90,13.8805333333,59.0110666667,40.8877333333,48.0193333333,13.2132666667,13.6364,14.8512,15.0446,50.4128666667,14.4206666667
606.24,13.8456333333,58.9627333333,40.8712,48.0258666667,13.1782,13.5704666667,14.8035333333,14.9972666667,50.3965333333,14.3591333333
606.58,13.8779777778,58.9888666666,40.9158,48.0799333333,13.212,13.5622,14.8238666667,15.0215333333,50.439,14.4068666667
606.91,13.9057333333,59.0418666667,40.9514666667,48.0758,13.2214666667,13.5796666666,14.8648,15.0185333333,50.4708666667,14.4182
607.25,13.939,59.1082,41.0432,48.1369333333,13.2686666666,13.6342666667,14.9069333333,15.0530666667,50.5694,14.4729333333
607.58,13.9415777778,59.1407333333,41.0642,48.1886666667,13.2549333334,13.6564,14.9245333333,15.091,50.6317333333,14.4730666666
607.92,13.9555777778,59.1463333333,41.0544666667,48.1944666666,13.2468666667,13.6468,14.9266,15.0904666667,50.6435333333,14.463
608.25,13.9842444444,59.0965333333,41.0423333334,48.1822,13.2352,13.6891333333,14.9444,15.1362,50.6052,14.5196
608.59,13.9680222222,58.9535333334,41.0049333334,48.1247333333,13.2032666667,13.6770666667,14.9314666667,15.1292666667,50.5497333333,14.5252666667
608.92,13.9818111111,58.8872,40.9788,48.1158,13.2061333333,13.7145333333,14.9735333333,15.1721333334,50.5291333333,14.5400666666
609.26,13.9365888889,58.7898666667,40.8781333333,48.0309333333,13.1734666667,13.6905333333,14.9382,15.1309333333,50.4584,14.5371333333
609.59,13.9120666667,58.7742,40.8355333333,48.0088,13.1902,13.6802,14.927,15.1322666667,50.4458,14.5271333333
609.93,13.9317,58.7893333333,40.8293333333,48.0448666666,13.2010666667,13.7057333333,14.9514,15.1564666667,50.481,14.5587333333
610.26,13.8725222222,58.7709333333,40.7749333333,48.0629333333,13.1906,13.7012,14.9384,15.1484,50.5128666667,14.5226
610.60,13.8181666667,58.7178,40.7271333333,48.0709333333,13.1571333333,13.6528,14.8849333333,15.1338,50.492,14.5077333333
610.93,13.7651888889,58.6382,40.6512666667,48.0351333334,13.1102,13.5939333333,14.8393333333,15.0685333333,50.4285333333,14.4643333334
611.27,13.7585666667,58.6489333333,40.6522666667,48.0394666667,13.1338,13.5887333333,14.8467333333,15.0670666666,50.4508666667,14.4568
611.60,13.7278666667,58.5968666667,40.6181333333,48.0250666667,13.1287333333,13.5784666667,14.8416666667,15.0609333333,50.4618,14.5186
611.93,13.7426,58.5188666667,40.5948,47.9957333334,13.1804,13.5890666667,14.8642,15.0583333333,50.4212666667,14.5323333333
612.27,13.7878,58.6391333333,40.5798,48.0567333333,13.2231333333,13.6352666667,14.8564666667,15.0848666667,50.5257333333,14.5707333333
612.60,13.7499,58.5725333334,40.5495333333,47.9756,13.182,13.5608666667,14.7794,15.0094666667,50.4996666667,14.5300666667
612.94,13.7469777778,58.636,40.582,48.0059333333,13.172,13.5810666666,14.7794,15.0092666667,50.5749333333,14.5149333333
613.27,13.8390555555,58.7324,40.68,48.1512,13.2046666667,13.6871333333,14.866,15.0731333333,50.6785333333,14.603
613.61,13.8780222222,58.833,40.7782666667,48.2454,13.2283333333,13.7388,14.8850666667,15.0974666667,50.7978666667,14.6548666667
613.94,13.9204444445,58.8452666667,40.7886,48.2381333333,13.2271333334,13.7650666667,14.8874,15.0838,50.7818666667,14.6936666667
614.28,13.9897333333,58.9218666667,40.8289333333,48.3320666667,13.2956,13.8518,14.9630666667,15.1376666667,50.8136,14.7384666667
614.61,14.0471666667,58.9761333333,40.9123333333,48.4152666666,13.3616,13.9199333333,15.0159333333,15.2216666667,50.9233333333,14.7878
614.94,13.9875888889,58.8842,40.8123333333,48.3935333333,13.2966,13.8674,14.9480666667,15.1462666667,50.8209333333,14.7506666667
615.28,14.0417222222,58.9751333333,40.9131333333,48.4868,13.3564,13.9088,14.997,15.1783333333,50.8541333333,14.7704
615.61,14.0172222222,59.0414666667,40.9067333333,48.5047333333,13.3307333333,13.8951333334,14.9766666667,15.1489333333,50.8942,14.7688
615.95,14.0626111111,59.1047333333,41.0630666666,48.5967333333,13.4098,13.9630666667,15.0618666667,15.1918666667,51.0004,14.8417333333
616.28,14.1308222222,59.269,41.1652666667,48.7344,13.488,14.0523333333,15.1447333333,15.259,51.0872,14.9176666667
616.61,14.1727444444,59.3419333333,41.2492666667,48.792,13.538,14.0548,15.201,15.2948,51.1188,14.9603333333
616.95,14.1526555556,59.2714666667,41.1935333333,48.7019333333,13.5402666667,14.0194,15.1598666667,15.2914666667,51.0424,14.9566666667
617.28,14.1658666666,59.2356,41.1973333334,48.7096,13.5676666667,14.0557333333,15.2122666667,15.3338,51.0334,14.9886666667
617.62,14.2308,59.2842666667,41.2813333333,48.821,13.6172,14.1340666667,15.2812666667,15.3891333333,51.0582666667,15.057
617.95,14.2357888889,59.286,41.3002666667,48.8025333333,13.6263333333,14.1247333333,15.2589333333,15.3872,51.0988666667,15.0755333333
618.28,14.2977666667,59.3820666667,41.3388,48.861,13.6427333333,14.1720666667,15.3022666667,15.4181333333,51.1240666667,15.1156
618.62,14.3956,59.4086,41.4301333334,48.9122666667,13.7482,14.2514666667,15.4094,15.4974666667,51.1893333333,15.2084
618.95,14.4678222222,59.4593333333,41.4612666667,48.9508666667,13.7763333333,14.3093333333,15.4505333333,15.5502,51.2298666667,15.2476
619.28,14.4535333333,59.4276,41.4385333333,48.9574666667,13.7664666667,14.273,15.4539333333,15.5405333333,51.1979333334,15.2181333333
619.62,14.4698777778,59.4212,41.3975333333,48.9493333333,13.7586,14.2785333333,15.4528,15.5312666667,51.1518666667,15.2018666667
619.95,14.5032111111,59.2838,41.3458666667,48.8961333333,13.7563333333,14.2889333333,15.4724,15.5308666667,51.0577333333,15.2116666667
620.28,14.5539222222,59.2558,41.3261333333,48.9272,13.8009333333,14.3494,15.4918666667,15.5612666667,51.0726666667,15.2478666667
620.62,14.5707333333,59.2847333333,41.3533333334,48.984,13.8308,14.3827333333,15.5215333333,15.5526666667,51.1284666667,15.2798
620.95,14.5592222222,59.3030666666,41.3517333333,48.9810666667,13.8064,14.3374,15.5095333333,15.5187333333,51.135,15.2243333333
621.28,14.4884444444,59.3318,41.2817333334,48.9295333333,13.7544666667,14.2902,15.4420666667,15.4856,51.1609333333,15.18
621.62,14.4549555556,59.3113333333,41.283,48.9350666667,13.7384666667,14.2881333333,15.4291333333,15.4723333333,51.1113333333,15.16
621.95,14.4149333333,59.3069333333,41.2736666667,48.9943333333,13.7182666667,14.2623333333,15.3958,15.4362,51.1268666667,15.1836666667
622.28,14.3572555556,59.3372,41.2713333333,49.0258,13.6817333333,14.2342666667,15.3483333333,15.4093333333,51.154,15.1394666667
622.62,14.2828,59.2729333333,41.2375333333,49.0052,13.6250666667,14.2196666667,15.3088,15.3800666667,51.138,15.1125333333
622.95,14.2162222222,59.3311333333,41.2769333333,49.0426,13.5732666667,14.2234666667,15.2533333333,15.3443333333,51.1656666667,15.0813333333
623.28,14.1548666667,59.2994,41.2658,49.0048666667,13.5043333333,14.1656666667,15.2152,15.3315333333,51.1301333333,15.0278666667
623.62,14.1241888889,59.4559333333,41.358,49.1003333333,13.5033333333,14.2008,15.2292,15.3685333333,51.2408666667,15.069
623.95,14.0484,59.3455333333,41.2656666667,49.0312,13.4311333333,14.1384,15.1734666667,15.3024,51.1231333334,14.9866666666
624.28,14.0931444444,59.3716,41.3428,49.1042,13.4573333333,14.1742,15.2158,15.3547333333,51.1206666667,15.0066666667
624.62,14.1457111111,59.3916666667,41.3633333333,49.1032666666,13.4964666667,14.2370666667,15.2087333333,15.3733333333,51.0720666666,15.0586
624.95,14.1688777778,59.3705333333,41.3717333333,49.0630666667,13.5162666667,14.2673333333,15.2606,15.3822,51.0092666667,15.0848
625.28,14.2319444445,59.47,41.4382,49.1691333333,13.5627333334,14.3366666666,15.3403333333,15.4458,51.152,15.1564666667
625.61,14.2349777778,59.4811333333,41.4688666667,49.1559333333,13.5936666667,14.3562666667,15.3602,15.4824,51.1407333333,15.1635333333
625.95,14.3358111111,59.5776,41.5626,49.2168666667,13.6711333333,14.4389333333,15.4349333333,15.5282666667,51.2001333333,15.2372666667
626.28,14.3922666667,59.6353333333,41.5544,49.2688666667,13.7241333333,14.4736666667,15.4582666667,15.5402,51.2034666667,15.2505333333
626.61,14.5609,59.6666,41.6256,49.3175333334,13.8481333333,14.5884,15.5688,15.6762,51.2918666667,15.3775333333
626.94,14.6240222222,59.6937333333,41.6752,49.3852666667,13.9141333333,14.6770666667,15.6077333333,15.7224666667,51.3159333333,15.4486
627.28,14.6522222222,59.624,41.6529333333,49.3678666667,13.9304,14.6776666667,15.6122,15.7181333333,51.2883333333,15.4383333333
627.61,14.6556555556,59.6655333333,41.6870666667,49.4018,13.9238666667,14.6858666667,15.6234666667,15.7233333333,51.3274,15.4874666667
627.94,14.6283666667,59.6136,41.6077333334,49.322,13.8956666667,14.6747333333,15.6142,15.6984,51.301,15.4882666667
628.27,14.6182111111,59.5313333333,41.5403333333,49.2682,13.9212,14.6825333333,15.6346666667,15.7308,51.2764666667,15.5106
628.61,14.7072333333,59.6002,41.6299333333,49.4187333333,14.0089333333,14.7487333333,15.682,15.7904666667,51.3754666667,15.5724666667
628.94,14.7205444444,59.5582666667,41.6094666667,49.4113333333,14.0200666667,14.7704666667,15.6889333333,15.7858,51.3288,15.5831333333
629.27,14.7389666667,59.544,41.6098666667,49.42,14.0411333333,14.7642,15.6744,15.7884,51.3511333333,15.5918666667
629.60,14.7474333333,59.5349333333,41.6214,49.4666,14.0642666667,14.8104,15.7172,15.8497333333,51.3619333333,15.6674
629.94,14.7550666667,59.4868,41.6180666667,49.4164666667,14.0554666666,14.803,15.7487333333,15.8645333333,51.3510666667,15.6844666667
630.27,14.6979555556,59.5506666667,41.6538666667,49.4915333333,14.0596,14.7836,15.7421333333,15.8373333333,51.3970666667,15.6701333333
630.60,14.6384,59.5154,41.5989333333,49.4242666666,14.0102666667,14.7073333333,15.7154666666,15.7878,51.3652666667,15.6185333334
630.93,14.6431555555,59.5870666667,41.6053333333,49.4943333333,14.0239333333,14.7380666667,15.7170666667,15.8048,51.4124666667,15.6177333334
631.26,14.6376666667,59.5684,41.6161333333,49.4862,14.0309333333,14.7404,15.7326,15.8022666667,51.3848,15.5666
631.60,14.6269666667,59.5786,41.6516,49.5031333333,14.0422,14.7308,15.6862666667,15.7744666667,51.4096666667,15.5321333333
631.93,14.6376666667,59.6786,41.719,49.6239333333,14.0282666667,14.7475333333,15.7153333333,15.756,51.4961333334,15.548
632.26,14.5226,59.5391333333,41.6065333334,49.5073333333,13.9038,14.662,15.6306,15.6702666667,51.4134666667,15.4529333333
632.59,14.5324666667,59.5817333333,41.6361333333,49.5395333333,13.8966666667,14.6469333333,15.6272666667,15.6911333333,51.4665333333,15.4580666667
632.92,14.5787,59.6171333333,41.6557333333,49.571,13.9246666667,14.7126,15.7028,15.7552666667,51.4770666667,15.512
633.26,14.5327888889,59.5103333333,41.5629333333,49.4602,13.8724,14.6504,15.6433333333,15.7077333333,51.4054666667,15.4489333333
633.59,14.5025888889,59.5007333333,41.5392,49.4263333333,13.8646,14.6725333333,15.6342666667,15.6972,51.3826,15.4527333333
633.92,14.4679222222,59.5182,41.5096,49.3994666667,13.8040666666,14.6628666667,15.6173333333,15.6505333333,51.3305333333,15.4391333333
634.25,14.562,59.6164666667,41.6052,49.5229333333,13.8885333333,14.7654666667,15.7046666667,15.7268666667,51.4274666667,15.5368
634.58,14.5948555556,59.6872666667,41.6586666666,49.5362666667,13.9124666667,14.7950666667,15.7418,15.7410666666,51.5006666667,15.5775333333
634.91,14.6891111111,59.8938666667,41.7948666667,49.7179333333,14.0297333333,14.8898,15.8074,15.8294666667,51.7111333333,15.7197333333
635.25,14.7571555556,59.9678,41.8614666667,49.7934666667,14.0717333333,14.9466666667,15.8616,15.9097333333,51.795,15.7875333333
635.58,14.7102666667,59.8677333333,41.7864666667,49.7036,14.0114666667,14.8974666667,15.7977333333,15.8972,51.7067333334,15.7275333333
635.91,14.8110777778,59.9823333333,41.8674666667,49.7843333333,14.0980666667,14.9650666667,15.8789333333,15.9816666667,51.8302,15.8554666667
636.24,14.7913111111,59.9915333333,41.8967333333,49.7758,14.0967333333,14.9931333334,15.8629333333,15.9769333333,51.8062,15.8629333333
636.57,14.8260555556,60.0000666667,41.9054666667,49.791,14.1140666667,15.0475333333,15.8949333333,15.9822666667,51.8484,15.892
636.90,14.8025555556,60.0727333333,41.9038666667,49.8816,14.1135333333,15.0392666667,15.8760666667,15.9479333333,51.8474666667,15.8654666667
637.23,14.8058666667,60.1280666667,41.9820666667,49.9798666667,14.1210666667,15.0362,15.8725333334,15.9474,51.9534,15.8949333333
637.56,14.8542666667,60.0492666667,41.9666,49.9608666667,14.1474666667,15.043,15.8696,15.9650666667,51.9464666667,15.93
637.90,14.8474555556,60.0248666667,41.9358666667,49.9736666667,14.1513333333,15.0177333333,15.8422666667,15.9664,51.9318666667,15.948
638.23,14.7957444444,59.8949333333,41.9083333333,49.9314666667,14.1095333333,14.9598666667,15.8075333334,15.9388666667,51.8416,15.9132
638.56,14.7707222222,59.8237333333,41.8547333333,49.8888,14.0549333333,14.9268666666,15.7924,15.9410666666,51.7456,15.8514
638.89,14.7264555556,59.8142,41.7805333333,49.845,14.0415333333,14.8821333333,15.7746,15.9064,51.6774666667,15.8500666667
639.22,14.7260444444,59.824,41.7750666667,49.8822,14.0576666667,14.8822,15.7653333333,15.8594,51.6343333333,15.8438
639.55,14.6918333333,59.8607333333,41.7622,49.9042666667,14.0196,14.8814,15.758,15.8479333333,51.6724666667,15.8060666667
639.88,14.7277333333,59.7745333333,41.6766666667,49.8537333333,14.0264,14.8676666667,15.7966666667,15.8272666667,51.5942666667,15.848
640.21,14.6496666666,59.7084666666,41.6375333333,49.7734666667,13.9572666667,14.7828666667,15.736,15.7698666666,51.5329333333,15.7814
640.54,14.7209333333,59.7714666667,41.7362666667,49.816,13.9851333333,14.8590666667,15.7662666667,15.8178666667,51.6436,15.8481333333
640.87,14.7731555556,59.809,41.74,49.8878666667,14.0688666667,14.9087333333,15.8138,15.8676,51.642,15.8869333333
641.20,14.7626888889,59.9279333333,41.8064666667,50.0104,14.0713333333,14.9328,15.8349333333,15.8972,51.7439333333,15.8876
641.53,14.7193333333,59.9254666667,41.7769333333,49.9363333333,14.0304666667,14.944,15.8321333333,15.8621333333,51.7214666667,15.8449333334
641.87,14.7183444445,60.0525333333,41.7870666667,50.0012666667,14.0332,14.9582666667,15.8202666667,15.8774666667,51.8,15.8606666667
642.20,14.7427222222,60.0835333333,41.7756666667,49.9724,14.0484666667,14.9909333333,15.8486666667,15.8615333333,51.7879333333,15.8988
642.53,14.6865555555,59.9673333333,41.7004,49.8999333333,13.9889333333,14.9752666667,15.8324,15.8110666667,51.7321333334,15.8199333333
642.86,14.7086333333,60.0636666667,41.7754,49.9313333333,14.027,14.9902666667,15.8578,15.8601333333,51.8353333333,15.8752
643.19,14.6715444445,60.0292,41.8069333333,49.9464,14.0094,14.9689333333,15.8381333333,15.8218666667,51.7731333334,15.8361333333
643.52,14.6301555555,60.1136666667,41.8488,49.9809333333,13.9918666667,14.9566666667,15.8132,15.7976,51.8858,15.7717333333
643.85,14.6732888889,60.2620666667,41.9214,50.1037333333,14.0260666667,14.9904,15.843,15.8186,51.9758666667,15.7919333333
