wavelength,Back_TanCyam,Belly_TanCyam,Breast_TanCyam,Crissum_TanCyam,Crown_TanCyam,DorTail_TanCyam,Patch10_TanCyam,Patch11_TanCyam,Patch12_TanCyam,Patch13_TanCyam,Rump_TanCyam,Throat_TanCyam,WingTip_TanCyam
232.15,-51.7985000001,-40.77608,-37.0244000001,-61.6196666667,-32.8812666666,-48.3803333333,-23.1639333333,-17.6648666667,-24.6327333333,-16.4971333333,-42.0903333333,-9.60446666667,-13.6346666667
232.53,-61.6260333333,-51.6645999999,-44.1464000001,-72.6828666665,-40.7316666667,-58.9025666666,-30.0813333334,-25.8942666667,-32.5204666666,-22.8048666666,-50.1219000001,-15.9349333333,-18.9838
232.90,-66.0404333333,-55.6941799999,-47.9405333333,-75.7113333333,-42.5903333333,-62.5052,-31.6347333333,-29.2993333333,-34.5223333333,-26.4544,-53.8640666667,-17.0276666667,-20.7643333333
233.28,-64.76345,-56.3677199999,-47.9569333333,-74.9246666667,-41.9785333333,-62.8173000001,-31.2688000001,-28.4300000001,-31.9140000001,-24.9031999999,-54.1075666668,-14.7958666667,-17.7632
233.66,-62.8662999999,-53.48835,-45.1381333334,-72.5690666665,-39.9575333332,-60.9979333333,-28.9597999999,-24.2462666667,-27.0913333333,-21.6137333333,-50.1273666667,-11.9746,-14.5224
234.03,-42.8670333334,-35.4040666667,-28.7738666667,-49.4993333333,-25.285,-40.0171666666,-14.8531333333,-9.53366666665,-13.9205333333,-7.53019999999,-32.2624666667,-3.10879999999,-2.52173333334
234.41,-43.5356,-36.6489066667,-29.9029333333,-48.2525333333,-28.8025333333,-41.2135333333,-17.314,-11.9416666667,-14.7249333333,-9.61173333332,-32.9774333333,-7.05493333335,-4.40133333333
234.78,-37.8169833333,-31.6122033333,-26.0470666667,-41.1208666667,-23.3333333333,-33.2744,-12.3598,-8.79046666665,-10.7671333333,-6.78453333335,-27.1829,-3.18593333333,-0.235866666647
235.16,-33.5713666667,-28.1694366667,-22.0726666667,-35.9383333333,-18.9916666667,-28.0812,-8.51533333333,-5.37839999999,-6.38646666666,-3.83753333335,-23.3893666667,-0.980266666667,1.4566
235.54,-33.5277666667,-29.00277,-22.2777333333,-38.0555333333,-20.4444,-28.1528666667,-8.5,-5.75013333334,-6.75,-5.11113333334,-24.0833666667,-1.02780000001,1.52779999999
235.91,-34.84525,-30.2966433333,-22.9536666667,-40.5907333333,-23.038,-30.7171333333,-9.70466666666,-6.10406666666,-8.72033333333,-6.86353333334,-26.5118666667,-3.37553333334,0.900199999993
236.29,-30.9047166667,-25.7782833333,-20.4626666667,-35.4014,-20.4081333333,-27.2516333333,-5.11566666668,-1.3334,-5.79606666666,-1.95919999999,-22.1632666667,0.789133333334,3.99986666666
236.66,-28.9551,-22.85721,-18.8624666667,-32.7512,-19.0739333333,-25.5160666667,-3.75666666669,-0.26446666666,-4.47080000001,-1.29633333333,-19.7619333333,2.53966666667,5.44973333333
237.04,-25.0935333333,-18.99114,-14.1324,-27.7902,-15.1311333333,-21.7978333333,-0.774066666666,2.82153333332,-1.32346666667,2.54666666667,-15.4682,6.29213333333,8.38939999999
237.41,-27.5212666667,-19.8811766667,-16.0726666667,-28.0483333333,-16.2424,-23.4787666667,-3.36973333333,0.67873333334,-4.04859999999,-0.48493333334,-16.497,5.16353333333,4.60606666665
237.79,-29.8041833333,-23.1245966667,-18.363,-30.1779333333,-17.9834,-25.3854,-5.71786666667,-2.56226666667,-6.85639999999,-3.17906666667,-20.1660333333,2.89446666665,1.56586666668
238.17,-33.2200666667,-26.74079,-22.1383333333,-35.2704666667,-20.1762,-30.8049666667,-9.43406666667,-6.26406666667,-9.937,-5.45913333335,-23.8491333333,0.8806,-0.452800000014
238.54,-31.1703833333,-24.2635066667,-21.3726666667,-32.8676666667,-17.9656,-29.2647,-8.08820000001,-5.63720000001,-8.99513333333,-4.90186666666,-21.7523,2.72066666667,0.49026666668
238.92,-30.17025,-25.5175033333,-21.2676666667,-33.4507333333,-19.2722666667,-29.7652666667,-9.71833333333,-7.91073333333,-10.9625333333,-4.57746666667,-22.7113,1.10326666668,-1.54920000001
239.29,-28.4218666667,-23.5106366667,-19.9778666667,-30.8748666667,-18.2946,-28.9699333333,-9.391,-7.24253333334,-10.9855333333,-3.63246666665,-20.1218666667,2.28146666668,-1.06306666666
239.67,-24.7117333333,-19.6774333333,-16.3636666667,-24.4966,-15.0927333333,-25.5131,-7.37046666666,-4.73126666667,-7.17486666667,-1.46626666667,-15.5914,4.10560000001,0.019466666678
240.04,-18.1848,-14.3532433333,-11.6337333333,-17.9043333333,-9.86800000002,-17.6404,-3.49840000001,-1.89773333333,-3.00326666665,1.88119999997,-9.74426666667,7.59073333334,2.70639999999
240.42,-13.968,-10.5942833333,-8.07093333333,-14.3262,-6.43973333332,-13.3334,-1.6312,-0.141666666666,0.340399999986,3.60293333334,-6.2696,8.93619999999,3.85820000001
240.79,-12.7260833333,-8.90500333333,-7.34980000001,-12.7768,-4.70586666667,-12.0494,-1.51813333334,0.51846666666,0.961333333334,4.19986666666,-4.78816666667,9.08279999999,3.99753333333
241.17,-11.93035,-8.50231333334,-7.68706666667,-12.7211333333,-4.98880000001,-11.8422666667,-2.57360000001,-0.589466666666,0.498800000006,3.92286666669,-4.48983333332,8.37879999999,3.11786666667
241.54,-7.72683333333,-5.38642333334,-4.63166666667,-9.75453333333,-1.73433333333,-8.04506666667,0.641600000006,1.91499999999,3.27813333333,6.70673333332,-1.65920000001,10.3659333333,5.78453333333
241.92,-5.59675000001,-3.22260333333,-3.28300000001,-7.91026666667,-0.3476,-6.18653333334,1.56366666667,3.4386,5.05726666667,7.80059999998,0.4161,11.3488,7.11473333333
242.29,-4.29261666668,-1.87612666667,-2.37613333334,-6.42300000001,1.01593333332,-4.52139999999,2.39286666666,4.60960000001,6.50706666667,8.6482,2.1915,12.0990666667,7.84226666666
242.67,-3.73706666667,-1.32706333334,-1.81326666666,-6.1284,1.82893333333,-3.42450000001,2.58893333333,4.98786666667,6.80933333334,9.12113333332,3.01673333333,11.9556,8.2186
243.05,-4.02581666666,-1.03405000001,-1.94446666667,-5.89499999999,2.19133333333,-3.38343333334,2.19146666667,5.2392,6.80546666664,8.9582,3.5572,12.2222666667,8.09406666667
243.42,-3.52834999999,-0.580513333334,-1.34526666667,-5.48479999999,2.69039999998,-2.42283333333,2.57153333333,5.41059999998,7.17199999999,9.3794,3.94643333334,12.6719333333,8.30173333333
243.80,-3.24280000001,-0.933356666654,-1.64506666666,-5.42760000001,2.92753333333,-1.84043333334,1.97826666667,4.98553333332,6.85499999999,9.05800000001,3.75373333334,12.5942666667,8.02900000001
244.17,-4.04588333333,-1.95964666667,-2.69113333334,-6.39973333334,2.09960000001,-2.84623333334,0.844133333334,4.0478,6.42859999999,8.16013333334,3.05550000001,11.9407333333,7.18606666667
244.55,-3.41948333333,-1.61422666667,-2.5388,-5.77366666668,2.623,-2.07450000001,1.34326666667,4.803,6.54020000001,8.50913333334,3.6463,12.37,7.37693333334
244.92,-1.90405000001,-0.641736666668,-1.17680000001,-4.56046666665,3.61086666667,-0.080199999992,2.50759999999,5.67053333333,7.76993333333,9.6088,4.72409999999,13.3934,8.1712
245.30,-1.18455,-0.14026333334,-0.302000000001,-3.46879999999,4.38693333335,1.04750000001,3.24086666667,6.41426666667,8.66293333334,10.0492666667,5.56373333333,13.7523333333,8.58273333333
245.67,-2.01358333333,-0.76995,-0.814066666673,-3.76600000001,3.53673333333,0.6277,2.26433333333,5.49720000001,8.24306666668,9.39540000001,5.65773333333,12.9034666667,7.60673333333
246.05,-0.80878333334,0.343419999994,0.284266666667,-2.29453333333,4.52186666667,1.9534,3.21966666667,5.90193333334,9.15746666666,10.372,7.09313333333,13.783,8.38759999999
246.42,-0.187316666668,0.922106666666,0.924066666665,-1.5276,4.92686666666,2.6143,3.79533333334,6.0774,9.42486666666,10.7826,7.75109999999,14.2856,8.65639999998
246.79,0.199900000002,1.42213,1.25506666667,-1.07693333333,5.07273333333,3.01423333333,4.08246666667,6.21073333334,9.83279999999,11.0184,8.25633333333,14.6187333333,8.6646
247.17,0.7726,1.95392666667,1.59553333333,-0.633333333332,5.29159999999,3.42356666667,4.514,6.366,10.0741333333,11.4130666667,8.57279999999,14.5841333333,8.82753333333
247.54,1.11558333333,2.45897333333,1.8924,-0.281666666668,5.56639999999,3.58463333333,4.61453333333,6.7238,10.5920666667,11.7304666667,8.95303333334,14.761,9.14900000001
247.92,1.29738333333,2.99374,2.1738,-0.0298,5.80313333333,3.82846666667,4.84646666667,6.92340000001,11.0403333333,12.2687333333,9.22390000001,15.0306666667,9.38766666667
248.29,1.65653333333,3.62998666667,2.447,0.503266666666,6.39313333333,4.2161,5.2808,7.34499999999,11.4003333333,12.7062,9.66256666667,15.361,9.61333333333
248.67,1.57491666667,3.76555999999,2.44366666667,0.499066666666,6.42086666666,4.13323333333,5.31286666667,7.29406666667,11.6602666667,12.7498666667,9.67899999999,15.6412666667,9.90633333334
249.04,1.1567,3.45694666666,2.0624,0.303266666668,6.22866666666,3.67403333333,4.94473333333,7.11586666666,11.4916666667,12.2516,9.26826666667,15.5156666667,9.60873333334
249.42,0.963783333332,3.39749000001,1.749,-0.019866666668,6.14719999999,3.47803333333,4.6242,7.09486666666,11.5328666667,12.1474666667,9.12166666667,15.7762666667,9.5222
249.79,1.43876666667,3.71228666666,1.90306666667,0.096733333336,6.49866666667,3.64206666667,4.84353333333,7.63699999999,11.9765333333,12.6234,9.12416666666,16.4209333333,10.0861333333
250.17,1.15716666667,3.29921,1.59886666667,-0.602266666666,6.45833333335,3.0365,4.76,7.69473333333,11.7300666667,12.3506,8.54609999999,16.6078,9.63779999999
250.54,1.26323333334,3.17010000001,1.47806666667,-0.7826,6.49259999999,2.7271,4.66186666667,7.7006,11.7294666667,12.1112,8.37919999999,16.6473333333,9.57966666666
250.92,0.675616666674,2.71860333332,1.01286666667,-1.25053333332,6.274,2.05943333333,4.23786666667,7.63286666667,11.4263333334,11.6846,7.46253333334,16.8112666667,9.24026666667
251.29,0.017933333326,2.26683333333,0.728066666668,-1.5544,5.95493333334,1.68593333333,4.00133333333,7.58073333334,11.4176666667,11.1166666667,6.71863333333,17.1922,8.92733333332
251.66,-0.565049999994,1.30467999999,-0.309000000006,-2.40326666667,5.339,0.858333333334,3.548,7.14726666667,10.598,10.4606666667,6.04573333334,16.9099333334,8.11453333333
252.04,-0.696100000014,1.24426333332,-0.086533333342,-2.40313333333,5.34379999999,0.990566666666,4.1306,7.42913333333,10.2022,10.0692666667,6.07166666666,17.2616666667,7.97793333334
252.41,-1.41620000001,0.82290333334,-0.373266666676,-3.09926666666,4.58080000001,0.681566666674,3.99406666667,7.29493333334,9.68286666669,9.54666666667,5.66523333333,17.2800666667,7.71553333334
252.79,-1.90476666667,0.352033333326,-0.958266666668,-3.64186666667,4.19286666667,0.335399999994,3.74973333333,6.88246666667,9.13446666667,9.00280000001,5.61543333333,16.8193333333,7.13373333334
253.16,-2.20166666667,0.127963333346,-1.11606666667,-3.90673333333,3.85779999999,0.125733333326,3.87013333333,6.8752,9.05233333333,9.03393333333,5.54713333333,16.5224666667,6.81413333333
253.54,-2.73148333333,-0.00644333332,-1.3844,-3.76046666666,3.36766666666,-0.389600000006,3.97266666667,6.40473333333,8.71840000001,8.81819999999,5.24486666667,16.1211333333,6.60453333333
253.91,-3.86038333333,-0.859326666672,-2.2886,-4.42953333333,2.69220000001,-1.13773333333,3.436,5.58326666667,7.96159999999,7.62186666667,4.58973333335,15.3140666667,5.83333333333
254.28,-5.29393333333,-1.77918000001,-3.31353333334,-5.33846666667,1.78613333333,-1.95553333333,2.40366666667,4.76766666667,7.01193333334,6.71333333333,3.56913333332,14.4090666667,5.25886666667
254.66,-7.16963333334,-2.95340666666,-4.49353333333,-6.62453333333,0.848200000012,-2.98286666667,1.38106666667,3.67346666667,6.31619999999,5.83933333332,2.10653333333,14.1255333333,4.59866666667
255.03,-6.72126666668,-2.77206666667,-4.15026666667,-6.19980000001,0.94086666666,-2.69156666667,1.76520000001,3.9168,6.76140000001,6.30926666667,2.46900000001,14.7338,5.41953333333
255.41,-7.2515,-3.58857999999,-4.68666666665,-7.12526666667,0.443466666687,-3.30279999999,1.18499999999,3.19566666666,6.13913333335,5.80280000001,2.19816666667,14.5490666667,5.2064
255.78,-8.22181666668,-4.20510333332,-5.14866666667,-7.51166666666,0.0937999999866,-3.73233333334,0.328666666666,2.19879999999,5.79813333335,4.85133333333,1.39273333333,14.1314666667,5.06266666667
256.15,-9.07511666667,-5.52646333333,-6.55660000001,-8.477,-0.66893333334,-4.91923333333,-1.4246,1.13346666666,4.85626666667,3.95899999999,0.6139,12.9476,4.1952
256.53,-7.80686666667,-4.66632999999,-5.58713333332,-7.252,0.50173333334,-4.16576666667,-1.02620000001,1.80153333334,5.86099999998,4.81946666667,1.45576666667,13.4321333333,4.70553333333
256.90,-6.31851666667,-3.41773999999,-3.97546666667,-6.02453333334,1.8686,-2.95796666667,-0.288666666665,3.03026666667,6.8758,6.06786666667,2.69489999999,14.6898,5.85873333333
257.28,-5.66811666666,-2.66760999999,-3.50893333334,-5.519,2.52073333333,-2.17896666667,-0.490733333326,2.97193333333,7.14426666667,6.2952,3.29353333333,14.8722,6.0498
257.65,-4.33218333333,-1.64239999999,-2.69966666666,-4.46906666668,3.78993333334,-0.890299999994,0.131199999999,3.69853333334,7.5,6.92359999999,4.4206,14.9884666667,6.2216
258.02,-2.49708333335,0.105386666662,-0.925599999998,-2.40533333333,5.28306666666,0.766466666666,1.63426666667,4.7914,8.70086666667,8.291,6.08336666666,15.9219333333,6.82566666667
258.40,-1.40228333333,0.966483333334,-0.244466666666,-1.389,5.92446666667,1.5941,2.2802,5.344,9.56473333333,8.89306666667,7.00056666665,16.2437333333,6.8698
258.77,-0.172466666668,2.07546333333,0.575133333332,-0.439466666666,6.77033333334,2.48496666667,2.926,6.07366666667,10.2036666667,9.66419999999,7.83490000001,16.5808,7.12386666667
259.15,0.132566666668,2.29877333333,0.632,-0.330333333334,6.94306666666,2.72336666667,2.93166666667,5.89479999999,10.2874666666,9.68726666665,7.97680000001,16.2808666667,6.797
259.52,-0.033466666668,2.16153,0.349533333332,-0.48633333333,6.73653333333,2.55863333333,2.595,5.62693333333,10.2228,9.58213333333,7.76760000001,15.9138,6.50073333333
259.89,0.4203,2.6174,0.6102,-0.256,7.00999999999,2.93686666667,2.9642,5.99919999999,10.4590666667,9.80519999999,8.00160000001,16.2538666667,6.60953333333
260.27,0.903266666668,3.34743,1.08313333333,0.261733333332,7.48046666666,3.4654,3.5428,6.48860000001,11.0046,10.1806,8.44716666668,16.8576666667,6.98853333333
260.64,0.573983333334,3.05622666667,0.644666666666,-0.141266666666,7.193,3.0869,3.1894,6.1916,10.6574666667,9.78433333335,8.13426666667,16.6744666667,6.86713333333
261.01,0.319866666666,2.77391333333,0.318533333334,-0.341466666668,6.93173333333,2.95106666667,2.87973333333,5.98353333333,10.3898666667,9.45193333335,7.74856666667,16.3098666667,6.58773333333
261.39,0.38095,2.77364,0.344333333334,-0.2852,6.94153333333,2.89663333333,3.02886666667,6.24793333333,10.4482,9.46426666666,7.80476666667,16.5344666667,6.74633333333
261.76,0.1965,2.47616333333,0.197200000002,-0.567466666668,6.6986,2.7632,2.851,6.0912,10.333,9.30193333333,7.55523333333,16.5440666667,6.5786
262.13,-0.091483333332,2.27175333333,-0.144666666668,-1.01226666666,6.52486666667,2.4968,2.535,5.95786666666,10.2056666667,9.25853333333,7.28623333332,16.5575333333,6.58746666667
262.51,0.241866666666,2.64192333333,0.160266666668,-0.683266666668,6.95693333333,2.9251,2.9872,6.43073333334,10.4126,9.62966666667,7.44376666668,16.8738,7.2018
262.88,-0.392849999998,1.91968666667,-0.303666666668,-1.17106666667,6.40973333334,2.48406666667,2.726,6.09273333333,9.91666666666,9.13246666667,6.95186666666,16.6166,6.92366666667
263.25,-0.8051,1.68221,-0.579533333334,-1.36426666667,6.19726666667,2.25723333333,2.74293333333,6.18266666667,9.70666666669,8.91093333335,6.80606666667,16.7473333333,7.0556
263.63,-1.08368333333,1.36799666667,-0.789200000001,-1.65853333333,6.04166666667,1.8969,2.66033333333,6.1418,9.56733333332,8.57779999998,6.38619999999,16.7866,7.03126666667
264.00,-2.23716666667,0.237016666666,-1.51,-2.29893333333,5.13126666666,0.7464,1.881,5.20366666667,8.50080000001,7.77133333333,5.50656666667,15.7048,6.38506666667
264.37,-3.09318333332,-0.93976,-2.09260000001,-3.26400000001,4.26566666667,-0.326466666666,1.14013333333,4.52053333333,7.58773333333,6.84573333335,4.69273333333,14.8579333333,5.7188
264.75,-2.86898333333,-0.91913,-1.83466666666,-3.06993333333,4.22353333334,-0.072733333334,1.36693333333,4.56846666667,7.79740000001,6.95739999999,4.77523333334,14.9501333333,5.477
265.12,-3.31858333333,-1.45218666667,-2.34786666667,-3.53773333333,3.71473333333,-0.678966666668,0.976466666668,3.9192,7.32980000001,6.53486666667,4.25753333332,14.4597333333,4.83206666667
265.49,-2.66853333332,-0.71723,-1.54179999999,-2.85146666666,4.38886666667,-0.280433333334,1.61626666667,4.13926666667,7.91499999999,6.96459999999,5.00656666666,14.7962666667,5.43586666667
265.87,-2.32591666667,-0.142363333334,-1.20946666666,-2.42320000001,4.93153333333,-0.1431,1.97006666667,4.5384,8.27353333334,7.312,5.35466666665,15.0855333333,5.85893333333
266.24,-1.79233333332,0.329543333332,-0.841933333328,-1.97426666667,5.37486666666,0.374166666666,2.20313333333,5.03573333333,8.49379999999,7.51686666667,5.45483333333,15.0214666667,5.86146666667
266.61,-2.30338333333,-0.098360000002,-1.38520000001,-2.7026,4.72253333333,-0.195633333334,1.37326666667,4.551,7.9442,7.08579999999,4.96803333332,14.5748666667,5.17766666667
266.98,-2.47693333333,-0.05253,-1.39173333333,-2.91046666667,4.5058,-0.4229,1.16873333333,4.37906666667,7.88533333333,7.02439999999,4.73083333334,14.4521333333,5.14426666667
267.36,-2.13375,0.14446,-1.07433333333,-2.62406666667,4.86999999999,-0.203966666666,1.34753333333,4.53686666667,8.2538,7.2806,4.95236666666,14.4824,5.33026666667
267.73,-1.3102,0.984203333334,-0.2714,-1.67113333334,5.65733333333,0.654866666666,2.18473333333,5.2558,8.91293333334,8.09546666667,5.78403333333,15.0912,5.86373333333
268.10,-0.742550000002,1.62246,0.0824,-1.35266666667,6.15119999999,1.25436666667,2.72673333333,5.8864,9.88026666667,8.77446666667,6.47356666667,15.8526,6.316
268.48,-0.289583333334,2.14436,0.4482,-0.958933333334,6.59306666667,1.79016666667,3.1286,6.09973333334,10.3936666667,9.30873333333,6.94313333335,16.0980666667,6.78213333333
268.85,-0.1862,2.27724333333,0.618133333334,-0.855200000002,6.80753333334,1.75353333333,3.27666666667,5.97633333334,10.2869333333,9.40399999999,7.15776666667,16.0364666667,6.91053333333
269.22,0.509883333334,3.22165666667,1.4672,-0.097666666668,7.50120000001,2.54093333333,4.0486,6.70706666667,10.9608,10.2305333333,7.91336666667,16.7525333333,7.6426
269.59,0.245433333334,2.86126333333,1.04486666667,-0.351533333336,7.21053333333,2.44126666667,3.6286,6.35486666667,10.6168666667,10.0896,7.45430000001,16.2852,7.2736
269.97,0.076183333334,2.55008666667,0.8074,-0.499333333332,6.85793333333,2.23906666667,3.29106666667,6.0862,10.4022,10.0324666667,7.32816666666,15.9890666667,6.952
270.34,0.07975,2.49148666667,0.782266666668,-0.5044,6.60606666667,2.08483333333,3.19266666667,5.7728,10.4023333333,10.0351333333,7.43776666665,15.9132,7.05293333333
270.71,0.06155,2.45226333333,0.644866666664,-0.548266666666,6.3988,1.9314,3.09026666667,5.4392,10.3489333333,9.8442,7.33480000001,15.8007333333,6.90046666667
271.09,-0.202249999998,2.32671333333,0.233999999998,-0.881666666666,6.18633333333,1.6355,2.77853333333,5.08593333333,10.1627333333,9.47866666669,7.11053333333,15.2302666667,6.48746666667
271.46,-0.363583333332,2.43245333333,0.154,-0.9832,5.941,1.64966666667,2.70986666667,4.9962,9.93933333334,9.42993333333,7.08273333333,15.3296,6.44746666667
271.83,-0.049116666666,2.82214,0.3748,-0.769866666666,6.06686666667,2.0904,2.86626666667,5.11813333333,10.0808,9.54446666666,7.25206666668,15.4354666667,6.67526666667
