wavelength,Back_ParCorm,Belly_ParCorm,Breast_ParCorm,Crissum_ParCorm,Crown_ParCorm,DorTail_ParCorm,Rump_ParCorm,Throat_ParCorm,WingTip_ParCorm
206.12,-4.82772232783e+15,-3.67623378674e+15,-3.82123604747e+15,-6.09009495064e+15,-6.16686085339e+15,-5.71053020933e+15,-6.33745174836e+15,-4.04300421093e+15,-4.42256895226e+15
206.50,645.1282,482.5642,514.358866667,772.307666666,811.282,715.384599999,800.512866667,553.333333335,580.512800001
206.87,-1145.5556,-719.999933333,-867.777733334,-1455.55546667,-1512.2222,-1277.77773333,-1506.66673333,-937.777866667,-984.444333333
207.25,-739.393999999,-515.151466666,-572.727266667,-927.878799999,-922.424400001,-827.878800001,-950.303133332,-600.000133332,-671.515199999
207.63,-1120.0,-820.833333334,-914.166666666,-1384.16666667,-1359.16666667,-1260.83333333,-1393.33333333,-892.5,-1032.5
208.01,-480.701733333,-357.544,-396.842133333,-596.140333333,-574.736866667,-560.350799999,-575.0876,-381.052600001,-444.912333333
208.39,-280.000133333,-204.888866667,-222.000066667,-350.666666667,-347.3334,-329.777933333,-328.222266667,-202.0,-269.111133333
208.77,-236.2964,-179.074066667,-181.666666667,-292.962866667,-292.963066667,-282.222466667,-270.7408,-165.000066667,-235.7408
209.14,-121.8714,-88.6549333333,-92.8656,-156.140266667,-160.467733333,-152.631666667,-140.935666667,-77.0761333335,-116.608266667
209.52,-94.7262666666,-64.9750666667,-69.2536,-117.512333333,-122.1892,-114.825866667,-109.452866667,-56.1193333333,-82.9851333333
209.90,-67.3147333333,-42.5926,-47.6852,-90.1852666667,-97.0368666665,-88.3333333335,-86.2036666667,-28.5184666667,-58.8888666667
210.28,-61.2821333333,-35.7266,-44.0172000001,-83.1623333333,-91.9657333332,-81.6237999999,-79.7436000001,-26.4957333333,-54.3588666667
210.66,-89.1668666665,-63.7501333334,-77.5001333333,-120.416733333,-131.562733333,-121.354533333,-118.5418,-49.6878000002,-82.5001999999
211.03,-143.255733333,-112.403,-119.844866667,-183.565933333,-200.620133333,-185.5814,-182.945733333,-91.7829333333,-133.7986
211.41,-188.9656,-145.976933333,-156.781666667,-250.804533333,-267.816066667,-232.183866667,-235.402333333,-112.183933333,-171.954133334
211.79,-75.6462666666,-52.1088666667,-52.3809333333,-109.931866667,-121.768666667,-102.857066667,-103.945466667,-26.8028,-69.5238
212.17,-100.952266667,-65.7141999999,-63.0475333335,-141.3332,-167.809466667,-116.571533333,-141.5238,-38.0951333333,-96.5713333334
212.55,-163.950666667,-100.740733333,-104.6914,-205.678933333,-231.851866667,-158.518533333,-208.395066667,-74.0740666668,-132.098733333
212.92,-287.5,-157.916666667,-165.0,-354.166666667,-400.0,-241.25,-335.833333333,-135.416666667,-202.5
213.30,-703.333333333,-470.833333334,-389.166666666,-841.666666665,-964.166666668,-590.0,-755.833333333,-408.333333332,-553.333333333
213.68,-369.999933333,-204.4444,-138.888866667,-463.3334,-564.999933333,-270.555533333,-394.444533333,-198.333266667,-277.222066666
214.06,-239.607866667,-110.980266666,-70.1960666667,-295.6862,-379.215666667,-160.392133333,-239.607733333,-134.1178,-180.7844
214.44,-232.280666667,-100.701733333,-55.7895333331,-255.087733333,-332.9824,-170.175533333,-217.8948,-129.1228,-162.4562
214.81,-55.3845333333,0.769133333326,18.8461333334,-52.4358666667,-80.8972666667,-21.5384666668,-42.9485999999,-15.1282666665,-31.0256666666
215.19,-61.6666666666,-11.6667333333,0.222266666666,-60.5556000001,-81.1110666665,-29.9999333334,-50.7777999999,-27.6666666667,-40.3332666667
215.57,-41.3009333333,-3.73986666665,2.84566666665,-37.6421999999,-58.3739999999,-18.5366000001,-30.3251333333,-16.0163333335,-26.3415333333
215.95,-74.8022666667,-20.6779333333,-15.4802000001,-66.3275999999,-96.6102666668,-36.4973333334,-59.5479333334,-45.8758666665,-52.3164000001
216.32,-35.2381333333,3.01579999999,6.98419999999,-31.9046666667,-48.4919999999,-14.1270666667,-25.1588,-16.1110666666,-18.0952666666
216.70,-20.5499333333,10.5155333333,15.8762666667,-19.6562666667,-31.4777333333,-4.46726666662,-13.1958666667,-7.9724666666,-10.5841333333
217.08,-7.97506666666,17.8194,22.5544666667,-6.29286666666,-18.1932,4.48613333332,-4.36126666667,0.99693333334,-2.36753333334
217.46,6.66666740002e-05,25.3204,26.0256666666,2.05133333332,-11.0256,11.7948,0.705266666646,7.49999999998,2.62820000001
217.83,-12.0791333333,12.6732666667,14.5874666667,-11.6170666667,-20.5281333333,-0.000133333325999,-13.4653333333,-4.5545333334,-9.50486666668
218.21,-24.6666666667,-0.800000000014,4.26666666668,-24.8666666667,-31.5333333333,-12.0666666667,-25.3333333333,-16.4666666666,-22.4
218.59,-30.7115333333,-4.64413333333,2.69659999999,-28.8389333333,-35.4307333333,-13.7829333333,-28.4644666667,-19.5505333334,-32.0599333333
218.97,-47.0646666667,-15.0249333333,-1.39313333335,-46.4676000001,-60.0,-33.1342666667,-46.3681333334,-35.9206666667,-46.9650666667
219.34,-37.9798666667,-6.46466666666,7.17179999995,-32.1212666667,-55.1514666667,-27.0707999999,-35.5555333334,-24.5453333334,-39.4948
219.72,-33.5354666667,-2.12120000001,9.89899999993,-27.3737333334,-50.3030666667,-28.1817333333,-34.6464666666,-24.4444666667,-32.2222000001
220.10,-34.4144,-1.71159999998,11.6216,-24.5946,-48.3783333333,-30.0900666667,-32.7026666667,-20.3603333333,-31.8017333334
220.47,-42.2535333333,-7.6056,3.47426666667,-32.3943333333,-60.0937999999,-41.6902666667,-40.4694666667,-27.324,-38.4037333334
220.85,-46.0869333333,-12.4637333333,6.76333333333,-33.2366666667,-66.3768666667,-41.5458000001,-43.8647333334,-27.9226666667,-38.4541333333
221.23,-50.0445333333,-19.6443333333,0.4444,-36.7111333333,-67.0221333333,-47.0222,-51.0222000001,-35.1110666667,-42.7556
221.61,-37.7306666666,-11.5603333333,5.7446,-26.0992,-48.8654,-33.0498,-39.7163333333,-24.3971999999,-26.7377333333
221.98,-56.1182,-21.0126666667,-1.26586666668,-39.6624,-71.3924666667,-48.9451333333,-58.6497333333,-37.5527999999,-43.7129999999
222.36,-60.6481333332,-17.5926666667,3.42593333332,-36.2036666667,-72.4999333333,-43.9814666667,-57.6852000001,-39.4444,-42.2221999999
222.74,-54.9793999999,-16.8724666667,2.46906666668,-35.2262,-64.1975333334,-36.0493333333,-56.2139999999,-36.7079333333,-34.9794
223.11,-67.4360000001,-24.9573333333,-5.1283333334,-44.9572666667,-72.9913333333,-39.3163333333,-67.8632666668,-41.6239333333,-48.1195999999
223.49,-74.8718666667,-29.6582,-10.4273333333,-49.658,-77.3504,-40.4273999999,-73.7606666667,-45.5555999999,-52.3074666667
223.87,-97.8744,-49.8549999999,-20.6763333333,-71.7874666667,-100.8696,-55.4588666667,-98.2608000001,-65.6038,-77.488
224.24,-86.4935333333,-47.0129999999,-21.7316666666,-67.0129999999,-88.4849999998,-46.1471333332,-88.1385333333,-61.5583333333,-68.3983333333
224.62,-107.2,-68.3555333333,-36.0000666667,-82.5778,-106.311133333,-57.6889333333,-106.6666,-76.4443999999,-87.8220666669
225.00,-129.5652,-89.9516666666,-58.4540666667,-99.1305333334,-124.2512,-80.5796000002,-130.917933333,-93.5265333334,-110.628066667
225.38,-132.394333333,-96.8074000001,-68.8263333333,-104.600933334,-127.4178,-89.5773333335,-132.863866667,-94.8357999999,-112.112666667
225.75,-130.630533333,-93.1533333333,-69.4595999999,-104.144133333,-122.792733333,-90.9910666665,-128.468466666,-92.7026000001,-111.8018
226.13,-71.8128666666,-46.4328666667,-35.2046666667,-52.6900666667,-65.4970000001,-42.6900000001,-67.8363333333,-46.9006666667,-57.2514666667
226.51,-47.1053333333,-28.1140666667,-19.1228666667,-31.7544,-40.8771333333,-24.386,-44.2104666667,-26.7983333333,-35.3508666667
226.88,-36.8148,-21.9629333333,-12.4443333333,-22.8148,-31.8517333333,-17.4444,-32.6297333333,-19.4444666667,-28.0001333333
227.26,-26.7249333333,-15.4584,-7.6274,-15.1091333333,-22.7656,-12.1978666667,-23.9302666667,-14.0321333333,-18.428
227.64,-19.5908666667,-11.5523333333,-4.57273333334,-10.7339333333,-17.2082,-9.12146666667,-18.219,-9.89173333333,-13.4778666667
228.01,-12.1712666667,-4.73000000001,-0.469000000014,-4.44439999999,-8.86846666666,-3.1602,-10.7237333333,-3.52693333334,-5.40259999999
228.39,-10.5056666667,-3.25833333334,0.037399999994,-2.34086666667,-5.93626666667,-1.61073333333,-9.32593333333,-2.39706666668,-4.36333333333
228.76,-7.52959999998,-0.879933333327,1.5398,-0.169199999994,-3.11320000001,1.28599999999,-6.63286666667,-0.812200000006,-1.86106666668
229.14,-6.14213333334,1.01846666667,2.48459999999,0.493866666678,-1.45053333333,3.47219999999,-4.96913333333,0.555600000006,0.231466666646
229.52,-4.39126666666,2.75353333333,4.26080000001,2.17393333334,0.579799999992,5.85513333334,-2.56513333334,2.23193333335,2.1014
229.89,-5.3476,0.415800000001,2.06446666668,0.258,-1.66306666666,4.25799999999,-4.47313333332,-0.587733333326,0.258066666674
230.27,-7.91313333334,-3.07240000001,0.434800000012,-2.319,-4.27533333333,0.941999999992,-6.91293333335,-3.27553333333,-2.18826666667
230.65,-7.73673333334,-2.76206666667,0.217,-3.29720000001,-4.74326666667,0.7086,-7.75133333332,-3.00793333333,-2.12580000001
231.02,-8.64313333333,-3.95273333334,-2.19753333334,-4.9262,-6.12080000001,-0.16226666666,-10.0884666667,-4.92626666667,-2.93506666667
231.40,-10.6542,-5.20100000001,-4.00313333334,-7.20246666667,-7.61233333333,-1.63913333334,-11.1741333333,-6.90313333332,-4.58626666667
231.78,-10.1358,-4.02873333335,-3.6932,-7.11426666665,-5.38786666666,-0.19186666666,-10.3117333333,-6.53873333334,-3.46913333333
232.15,-13.6317333333,-8.20906666668,-6.50086666667,-10.7795333333,-9.86740000001,-3.16746666666,-13.8640666667,-10.9288,-7.69473333335
232.53,-10.9476,-6.8136,-3.9868,-9.75473333333,-8.54566666666,-1.17640000001,-11.8626666667,-8.34966666666,-5.11426666667
232.90,-10.8967333333,-6.71753333332,-3.84100000001,-10.3046,-8.71406666666,-1.92893333333,-12.961,-7.98633333332,-4.3826
233.28,-10.3613333333,-6.27266666665,-3.13619999999,-9.50726666667,-8.22673333334,-2.72566666667,-11.6092,-7.84886666667,-3.76013333333
233.66,-11.6952666667,-7.25633333333,-4.32433333333,-11.3514,-10.4341333333,-4.38973333333,-13.3826,-9.79533333335,-5.11073333335
234.03,-9.34586666667,-3.84746666665,-1.2772,-7.97513333333,-7.47666666668,-2.35206666667,-10.7164666667,-6.37073333333,-2.5858
234.41,-9.36686666665,-2.71546666668,-1.55600000001,-8.00913333334,-7.17013333334,-2.44099999999,-11.2433333333,-6.10213333333,-3.00526666666
234.78,-10.6938666667,-3.74046666665,-2.2926,-8.67286666665,-7.70740000001,-4.05740000001,-11.4932666667,-7.54153333333,-4.1478
235.16,-8.86986666666,-1.85979999999,-0.18613333334,-7.01006666667,-5.80826666667,-3.14726666666,-8.94133333333,-5.82253333333,-2.57520000001
235.54,-3.19526666668,2.22220000001,4.23400000001,-2.14320000001,-1.40700000002,1.65679999998,-4.87826666668,-0.38126666666,1.69646666666
235.91,-2.96439999999,1.47566666667,4.11639999999,-2.30426666665,-3.1974,-0.051666666666,-5.42393333335,-0.634333333326,1.2556
236.29,-3.91553333332,1.01086666667,3.14786666667,-2.50800000001,-3.63399999999,-1.61233333334,-5.82206666668,-0.063866666674,1.33080000001
236.66,-4.19193333333,1.42666666667,2.67686666667,-2.22219999999,-3.61113333333,-1.55293333333,-5.5302,-0.441933333326,1.52779999999
237.04,-2.95366666667,2.01326666667,2.89326666667,-1.03686666667,-2.57973333333,-0.988666666668,-4.11093333332,0.470133333326,1.80833333335
237.41,-2.07153333332,1.67866666666,2.84533333333,-1.26193333333,-2.82146666667,-0.761933333332,-4.40466666668,0.654733333334,1.41653333333
237.79,0.811800000008,3.30473333334,4.39106666666,1.2578,-0.274466666666,1.66973333333,-1.88666666665,3.06453333333,3.28193333333
238.17,2.0868,3.35026666667,4.60246666666,1.80493333334,0.83473333332,3.18099999999,-0.66566666666,4.23020000001,4.76020000001
238.54,3.88179999999,4.46199999999,6.10746666666,3.85013333333,2.66893333332,5.443,1.6772,5.5908,6.47666666666
238.92,3.83799999999,4.6576,5.97700000001,4.48773333333,2.83859999999,6.11693333334,2.43886666666,5.82706666667,6.78659999999
239.29,3.14226666667,4.33613333333,5.36753333333,3.89673333333,2.41633333333,5.58746666666,2.50246666667,5.46333333334,6.14133333333
239.67,0.100199999998,1.71886666667,2.73773333333,1.81900000001,0.391133333332,3.17426666667,0.71853333334,2.31006666667,3.81093333334
240.04,0.428666666674,2.10133333333,2.8018,1.84593333333,0.923,3.96366666666,1.03006666667,2.5134,4.21106666668
240.42,1.92526666666,3.37646666667,4.0446,2.80893333334,2.28433333333,5.40946666667,2.09766666666,3.16806666667,4.89233333333
240.79,1.85926666667,2.79513333333,3.97326666667,2.80793333334,2.26666666667,5.12573333334,2.04406666667,3.13906666667,4.72453333333
241.17,2.20906666667,3.122,4.21533333333,3.0204,2.63173333333,5.67480000001,2.54160000001,3.18966666667,5.07753333333
241.54,2.001,3.18526666666,4.08373333333,2.9046,2.74633333333,5.8092,2.75653333333,2.9862,4.96680000001
241.92,1.67493333333,3.20006666667,3.9438,2.70413333333,2.559,5.43626666667,2.57306666667,2.83053333333,4.98706666666
242.29,0.955,2.70333333333,3.20466666667,2.05366666667,1.72666666667,4.626,1.96646666667,1.86186666667,4.36880000001
242.67,0.618533333334,2.31126666667,2.71273333333,1.42953333333,1.1996,3.97906666667,1.4588,1.5422,4.0628
243.05,0.687133333334,2.2086,2.57666666667,1.182,1.03073333333,3.6974,1.07153333333,1.37833333333,4.13906666667
243.42,0.536533333334,2.05,2.37433333333,1.18913333333,0.912933333332,3.5836,0.801,1.17306666667,4.13606666667
243.80,0.8836,2.42993333333,2.69826666667,1.30166666667,0.946733333334,3.72006666667,0.970333333334,1.5148,4.4024
244.17,0.594799999999,2.29646666667,2.6212,1.20106666666,0.719733333334,3.55233333333,0.782466666668,1.27153333333,4.1196
244.55,0.458933333334,2.2988,2.41153333333,1.1474,0.486266666667,3.52386666667,0.552333333334,1.2058,4.07633333333
244.92,0.270733333332,2.48166666666,2.07946666667,1.04533333333,0.056333333332,3.245,0.169266666664,1.04533333333,3.79393333333
245.30,-0.063133333332,2.51546666667,1.89166666667,0.970533333332,-0.147133333334,3.0198,-0.1262,0.879400000001,3.5556
245.67,0.553933333333,3.14866666667,2.42906666667,1.62053333333,0.232333333335,3.4512,0.388400000003,1.35313333333,4.22806666667
246.05,0.877866666667,3.49413333333,2.78706666667,1.9412,0.5156,3.79266666667,0.608400000001,1.5124,4.3548
246.42,1.52333333333,4.34253333333,3.5046,2.65406666667,1.3008,4.54913333333,1.3296,2.259,5.0544
246.79,1.9942,5.00946666667,3.95513333333,3.1516,1.9442,5.1196,1.82686666667,2.6828,5.57633333333
247.17,2.43473333333,5.3722,4.22986666667,3.5242,2.36186666667,5.45373333333,2.2164,2.99033333333,5.7116
247.54,2.9008,5.76366666667,4.59066666667,3.93473333333,2.77846666667,5.8398,2.61813333333,3.4516,6.173
247.92,3.03613333333,5.82753333333,4.64933333333,4.04486666667,2.94833333333,5.9316,2.76473333333,3.45286666667,6.2666
248.29,3.2582,6.16373333333,4.9314,4.24013333333,3.28426666666,6.1838,3.08393333333,3.76513333333,6.53246666667
248.67,3.30433333333,6.29153333333,5.12993333333,4.33733333333,3.40646666667,6.2694,3.2562,3.83393333333,6.64466666667
249.04,3.38373333333,6.3154,5.31493333333,4.3534,3.53366666667,6.33593333333,3.44113333333,3.75133333333,6.7324
249.42,3.748,6.64506666667,5.70533333333,4.7094,3.91673333333,6.69053333333,3.8194,4.05546666667,7.1778
249.79,3.95413333333,6.94246666667,5.94853333333,4.9804,4.1696,6.80346666667,3.9912,4.2924,7.3708
250.17,3.9454,7.0248,6.00306666667,5.06953333333,4.27586666667,6.75433333333,3.9504,4.33353333333,7.48286666666
250.54,3.7212,6.80506666667,5.9426,4.86586666666,4.23106666667,6.504,3.62366666667,4.1416,7.19833333334
250.92,3.65393333333,6.6376,5.85406666667,4.85846666667,4.19386666667,6.29226666666,3.50593333333,4.10393333333,7.04693333333
251.29,3.8302,6.7736,6.12873333333,5.07406666667,4.478,6.47413333334,3.71093333333,4.19693333333,7.42473333333
251.66,3.68666666667,6.56926666667,6.1392,4.82953333333,4.32413333333,6.29606666667,3.5704,4.06326666666,7.29786666667
252.04,3.50473333333,6.33666666667,5.9972,4.77333333333,4.21273333333,6.0292,3.38286666667,4.11333333333,7.13446666667
252.41,3.1896,5.78106666667,5.6112,4.59806666667,3.66666666667,5.55886666667,2.98033333333,3.61113333334,6.7124
252.79,3.4408,5.8966,5.7412,4.71006666667,3.8274,5.4966,3.1796,3.82093333333,6.97060000001
253.16,3.6158,6.15213333333,5.848,4.82213333334,3.96333333333,5.584,3.36833333333,4.09686666666,7.13446666667
253.54,2.81173333333,5.55146666667,5.23,4.04313333333,3.16413333333,4.71686666667,2.59953333333,3.35553333333,6.27686666667
253.91,1.7474,4.5922,4.3918,3.02386666667,2.1976,4.0894,1.5438,2.38746666667,5.24626666667
254.28,0.898066666667,3.78786666667,3.74793333333,2.18373333333,1.33986666667,3.44733333333,0.898066666664,1.6984,4.5012
254.66,1.06613333333,4.03533333334,3.9338,2.54126666667,1.3102,3.4422,1.1338,1.95573333334,4.81993333333
255.03,0.696533333332,3.79366666667,3.7034,2.34946666667,0.810666666668,2.9084,0.735866666666,1.58593333333,4.51
255.41,-0.26313333333,2.86873333333,2.9142,1.51666666667,-0.275333333332,2.05513333333,-0.193133333334,0.916466666666,3.47706666667
255.78,-0.146466666668,3.0694,2.923,1.67073333333,-0.423133333334,2.22353333334,-0.117266666666,0.908733333334,3.40866666667
256.15,-0.314533333332,3.1154,2.70433333333,1.37106666667,-0.8764,2.05453333333,-0.377333333332,0.553533333334,3.13213333333
256.53,-0.7266,2.88953333333,2.41886666667,0.961733333334,-1.255,1.82866666667,-0.8668,0.214666666668,2.81926666667
256.90,-0.888266666666,2.8326,2.39633333333,0.826,-1.2508,1.9482,-1.00133333333,0.078066666668,2.68473333333
257.28,-0.447266666666,3.20913333333,2.7264,1.28506666667,-0.511133333334,2.46366666666,-0.450666666666,0.5786,3.13106666667
257.65,0.824866666667,4.17373333333,3.67253333333,2.30006666667,0.6474,3.66333333333,0.827999999999,1.76773333333,4.2918
258.02,2.08246666667,5.29466666667,4.67306666667,3.45713333333,1.94233333333,4.7914,2.1604,2.9378,5.5232
258.40,2.69066666667,5.79513333333,5.00166666667,3.9554,2.58253333333,5.29613333333,2.824,3.34826666667,5.9538
258.77,2.40433333333,5.49973333333,4.601,3.68206666667,2.4526,5.08473333333,2.6824,3.02906666667,5.5904
259.15,2.61066666667,5.5838,4.67186666667,3.83066666667,2.73153333333,5.35673333333,3.0288,3.1224,5.69373333333
259.52,2.93873333333,5.91213333333,4.976,4.15893333333,3.15173333333,5.62826666667,3.43246666667,3.38126666667,6.01946666667
259.89,2.85313333333,5.85473333333,4.86973333333,4.1722,3.249,5.54233333334,3.42846666667,3.31393333333,6.01706666667
260.27,2.96973333333,5.87226666667,4.94293333333,4.2644,3.43273333334,5.654,3.52333333333,3.40453333333,6.14113333333
260.64,3.258,6.06686666667,5.176,4.46326666667,3.75353333333,5.90886666667,3.81006666667,3.66206666667,6.3928
261.01,3.1966,5.9724,5.0872,4.40153333334,3.64366666667,5.83766666667,3.81713333333,3.57553333333,6.3528
261.39,3.002,5.79826666667,4.82713333333,4.18046666667,3.3708,5.68806666667,3.59713333333,3.36786666667,6.20533333333
261.76,3.02286666666,5.9036,4.91953333333,4.28626666667,3.4958,5.7856,3.65446666667,3.41266666667,6.27373333333
262.13,2.79106666667,5.69666666667,4.74553333333,4.1412,3.362,5.5152,3.44793333334,3.21726666667,6.07193333333
262.51,2.7348,5.71473333333,4.77853333333,4.1566,3.41026666667,5.46786666667,3.3152,3.19426666667,6.07593333333
262.88,3.04873333333,5.93486666667,5.201,4.331,3.59526666667,5.64533333333,3.43086666667,3.38726666667,6.32433333333
263.25,2.84173333333,5.7668,5.18106666667,4.1646,3.3354,5.33106666666,3.14373333333,3.21873333333,6.0624
263.63,2.41833333333,5.291,4.85286666667,3.76913333333,2.788,4.79113333333,2.5872,2.7652,5.48713333333
264.00,2.2074,5.03093333333,4.74886666667,3.39513333333,2.22706666667,4.5856,2.1702,2.49433333333,5.05806666667
264.37,2.1886,5.17306666667,4.9164,3.44093333333,2.14446666667,4.6882,2.11853333333,2.55926666667,4.95526666667
264.75,2.0016,5.03566666667,4.67033333333,3.29406666667,1.857,4.43913333333,1.85973333333,2.3272,4.72806666667
265.12,2.62793333333,5.52453333333,5.06706666667,3.76486666667,2.3074,4.7726,2.24026666667,2.7312,4.94573333333
265.49,2.78886666667,5.79406666667,5.38153333333,3.98846666667,2.41933333333,4.88626666666,2.36633333333,2.8694,5.12513333333
265.87,2.85886666667,5.67373333333,5.23233333333,3.86653333333,2.25086666667,4.66113333333,2.29253333333,2.67506666667,4.93806666667
266.24,2.56093333333,5.26166666667,4.92473333333,3.42473333333,1.81086666667,4.32646666667,1.96273333333,2.27833333333,4.55926666667
266.61,2.41233333333,5.0918,4.95953333333,3.27966666667,1.7048,4.32486666667,2.06546666667,2.2298,4.5716
266.98,2.15653333333,4.78726666667,4.5656,3.012,1.48946666667,4.24633333333,1.88846666667,2.09666666667,4.2554
267.36,2.06806666667,4.6828,4.3738,2.89353333333,1.49333333333,4.2442,1.8326,2.07886666667,4.37606666667
267.73,2.12673333333,4.88133333333,4.51686666667,2.9634,1.77266666667,4.45353333333,2.03186666667,2.33533333334,4.71066666667
268.10,2.03806666667,4.8182,4.38126666667,2.94073333333,1.92873333333,4.36666666667,1.995,2.36573333333,4.6946
268.48,1.77246666667,4.57466666667,4.0842,2.73093333333,1.78266666667,4.10673333333,1.7114,2.19166666667,4.4526
268.85,1.73473333333,4.62746666667,4.10293333333,2.7554,1.94446666667,4.13093333333,1.74493333333,2.29953333333,4.40326666667
269.22,1.39273333333,4.28173333333,3.8692,2.53626666667,1.87486666667,4.04266666667,1.53813333333,2.08986666667,4.16206666667
269.59,1.427,4.15606666666,3.70533333333,2.4852,1.919,4.0528,1.61053333333,2.01466666667,4.0724
269.97,1.57413333333,4.26993333333,3.87306666667,2.71113333333,2.09966666667,4.38106666667,1.76206666667,2.25673333333,4.2354
270.34,1.66213333333,4.47973333333,3.96413333333,2.9122,2.39106666667,4.58173333333,1.99053333333,2.47966666667,4.39653333333
270.71,1.82673333333,4.54593333333,3.89253333333,3.09553333333,2.52833333333,4.71673333333,2.11326666667,2.58326666667,4.42866666667
271.09,2.12506666667,4.9016,4.1832,3.46093333333,2.93606666667,5.0258,2.54386666667,2.95006666667,4.77913333333
271.46,2.109,4.9422,4.2284,3.47813333333,2.95753333333,5.15946666667,2.61606666667,3.03153333333,4.8216
271.83,1.96213333333,4.66573333333,3.9326,3.29373333333,2.78966666667,5.0198,2.42733333333,2.77453333333,4.66573333333
272.20,2.02926666667,4.7622,4.01913333333,3.38746666667,2.7922,5.1044,2.54886666667,2.76106666667,4.93
272.58,2.4924,5.14286666667,4.3094,3.80733333333,3.17153333333,5.54506666667,2.99126666667,3.12173333333,5.50333333333
272.95,2.5342,5.0858,4.258,3.81306666667,3.08706666667,5.54653333333,2.92653333333,3.0744,5.58773333333
273.32,2.79973333333,5.35713333333,4.42646666667,4.04286666667,3.331,5.76293333333,3.15653333333,3.3802,5.98166666667
273.69,2.66893333333,5.20606666667,4.417,3.9608,3.24746666667,5.72826666667,2.99333333333,3.347,5.93406666667
274.06,2.32113333333,4.91406666667,4.08026666667,3.5606,2.96433333333,5.3588,2.65973333333,3.06053333334,5.6144
274.44,2.29033333333,4.81553333333,3.9158,3.41533333333,2.80886666667,5.36906666667,2.46253333333,2.9514,5.5184
274.81,2.26933333333,4.7604,3.8652,3.30266666667,2.77746666667,5.24126666666,2.32046666667,2.88486666667,5.48333333333
275.18,2.08046666666,4.4252,3.64073333333,3.10306666667,2.47953333333,4.97873333333,2.0244,2.60213333333,5.37433333333
275.55,2.24373333333,4.47853333333,3.743,3.1186,2.51933333333,4.94013333333,2.00026666667,2.6086,5.4178
275.93,2.396,4.69493333333,3.84266666667,3.25373333333,2.55333333333,5.0498,2.0852,2.7764,5.5054
276.30,2.50106666667,4.68666666667,3.89646666667,3.3044,2.62826666667,5.04733333333,2.06766666667,2.89546666667,5.37593333333
276.67,2.276,4.46093333333,3.8142,3.0612,2.36133333333,4.89333333333,1.872,2.78806666667,5.03366666667
277.04,2.31873333333,4.52646666667,3.91546666667,3.07773333333,2.40733333333,5.04706666667,1.975,2.8548,5.001
277.41,1.76866666667,4.0776,3.41486666667,2.47013333333,1.78053333333,4.49573333333,1.34293333333,2.2876,4.28373333333
277.79,1.68173333333,4.06213333333,3.2896,2.48946666667,1.7284,4.44373333333,1.3392,2.27346666667,4.15973333333
278.16,1.48326666667,3.78413333333,3.0622,2.342,1.42473333333,4.23106666667,1.17293333333,1.93406666667,3.9364
278.53,1.5826,3.76433333333,3.18073333333,2.3846,1.45513333333,4.12953333333,1.32566666667,1.94773333334,4.027
278.90,1.51086666667,3.75293333333,3.10613333333,2.27873333333,1.28746666667,4.11273333333,1.29133333333,1.87446666667,3.96846666667
279.27,1.5066,3.7798,3.08993333333,2.22346666667,1.25933333333,4.06566666667,1.3016,1.88426666667,3.9044
279.64,1.63933333333,3.96633333333,3.2636,2.4572,1.5414,4.29986666667,1.56406666667,2.0898,4.1586
280.02,1.67953333333,3.9742,3.43653333333,2.4492,1.6686,4.32966666667,1.63353333333,2.2302,4.11973333333
280.39,1.72186666667,3.95793333333,3.40613333333,2.37973333333,1.76873333333,4.36953333333,1.7382,2.25746666667,4.20953333333
280.76,1.523,3.70353333333,3.11806666667,2.0592,1.57906666667,4.0376,1.54753333333,1.97486666667,3.95673333333
281.13,1.5886,3.71966666667,3.13446666667,2.10573333333,1.6824,3.97393333333,1.71473333333,2.0594,4.12573333333
281.50,1.48566666667,3.57346666667,3.06666666667,2.09933333333,1.6242,3.9302,1.73913333333,1.986,4.08886666667
281.87,1.59206666667,3.69093333333,3.22646666667,2.1592,1.77953333333,3.99753333333,1.9296,2.12166666667,4.16046666667
282.25,1.54666666667,3.76346666667,3.2718,2.1978,1.9136,4.0428,1.98393333333,2.24413333334,4.24713333333
282.62,1.4614,3.77826666667,3.2038,2.2464,1.92453333333,4.0766,1.9716,2.26206666667,4.20373333333
282.99,1.625,3.9554,3.3372,2.5628,2.15906666667,4.2124,2.15893333333,2.4634,4.3424
283.36,1.55213333333,3.8776,3.19573333333,2.54333333333,2.02253333333,4.13366666667,2.04026666667,2.3124,4.19873333333
283.73,1.598,3.82646666667,3.1454,2.5496,1.96213333333,4.08986666666,2.00533333333,2.3436,4.1458
284.10,1.43426666667,3.71546666666,2.97513333333,2.56646666667,1.7824,3.98513333333,1.9118,2.12113333333,4.103
284.47,1.31713333333,3.676,2.9016,2.58646666667,1.61313333333,3.89673333333,1.79693333333,1.912,3.8802
284.85,1.25273333333,3.64053333333,2.8164,2.56666666666,1.60673333333,3.77926666667,1.62526666667,1.7574,3.78733333333
285.22,1.23166666667,3.6534,2.8056,2.58113333333,1.51906666667,3.73973333333,1.5542,1.65746666667,3.70566666667
285.59,1.3382,3.8262,2.88646666667,2.71746666667,1.6174,3.78273333333,1.6686,1.75573333333,3.89553333333
285.96,1.3194,3.83613333333,2.83293333333,2.6918,1.50853333333,3.69886666667,1.5854,1.69886666667,3.83506666667
