wavelength,Back_PooCaef,Belly_PooCaef,Breast_PooCaef,Crissum_PooCaef,Crown_PooCaef,DorTail_PooCaef,Patch10_PooCaef,Patch11_PooCaef,Rump_PooCaef,Throat_PooCaef,WingTip_PooCaef
775.98,8.967,39.5326666667,27.0676666667,30.4826666667,10.592,9.92866666667,23.8853333333,2.55266666667,8.702,41.5546666667,14.4043333333
776.30,9.149,39.17,26.775,29.8246666667,10.4116666667,9.78866666667,23.7416666667,2.88566666667,8.75533333333,41.466,14.035
776.61,9.22266666667,39.114,26.7456666667,29.677,10.2106666667,9.799,23.6823333333,2.948,9.05766666667,41.6996666667,13.801
776.92,9.63266666667,39.49,27.358,30.106,10.543,10.311,24.098,3.31,9.63266666667,41.956,14.1343333333
777.23,10.245,39.59,27.673,30.139,10.8406666667,10.228,24.429,3.64133333333,9.616,42.1383333333,14.2666666667
777.54,10.6406666667,40.04,28.3203333333,30.7603333333,11.338,10.8896666667,25.1826666667,4.449,10.1923333333,42.945,14.741
777.85,10.032,39.658,28.183,30.5653333333,10.753,10.7363333333,25.2136666667,4.026,9.74666666667,42.6943333333,13.7056666667
778.16,10.5286666667,39.58,28.413,30.596,10.5626666667,11.0496666667,25.2726666667,4.65133333333,9.67266666667,42.6363333333,14.0053333333
778.47,11.043,39.44,28.5156666667,30.5173333333,10.4836666667,11.1616666667,25.3606666667,4.44466666667,9.46566666667,43.2063333333,14.2153333333
778.78,11.4966666667,39.0646666667,28.4013333333,30.187,10.7823333333,11.871,25.748,4.42166666667,9.40466666667,42.789,14.1663333333
779.09,11.4266666667,39.477,28.687,30.442,11.048,12.476,25.899,4.38833333333,9.32733333333,42.5916666667,14.2833333333
779.40,10.7073333333,39.2323333333,28.438,30.2196666667,10.8976666667,12.541,25.5316666667,4.29,8.684,42.553,14.0806666667
779.71,10.8536666667,39.0143333333,28.7393333333,30.4223333333,10.9063333333,12.783,25.4603333333,4.19033333333,8.48666666667,42.6616666667,14.0626666667
780.02,10.5233333333,38.8156666667,28.997,30.5306666667,11.0173333333,12.6566666667,25.348,4.21266666667,8.514,41.9353333333,14.1193333333
780.33,10.2196666667,38.452,28.6576666667,30.4463333333,10.5916666667,11.938,25.0976666667,3.87866666667,8.35966666667,41.4273333333,13.4253333333
780.64,10.307,38.2456666667,28.903,30.7256666667,10.343,11.718,25.2766666667,3.96566666667,8.86066666667,41.5683333333,13.3443333333
780.95,10.4706666667,38.2543333333,28.8433333333,30.4236666667,10.201,11.7813333333,25.09,3.78966666667,8.908,41.541,13.398
781.26,11.2366666667,38.907,29.288,30.7983333333,10.9853333333,12.1896666667,25.3506666667,4.54866666667,9.65466666667,41.7836666667,14.3833333333
781.57,11.0746666667,39.207,29.3326666667,30.824,11.4566666667,11.9656666667,25.732,5.019,10.02,41.7893333333,14.457
781.88,10.8756666667,39.2426666667,29.7263333333,31.0673333333,12.1986666667,11.7816666667,25.92,5.54633333333,10.4043333333,41.472,14.4283333333
782.19,10.9593333333,40.051,30.366,31.731,12.525,12.1246666667,26.306,6.00766666667,11.0686666667,42.0536666667,14.8373333333
782.50,11.1536666667,39.783,30.632,32.01,12.459,11.5763333333,26.4423333333,6.30266666667,10.897,41.9883333333,14.921
782.81,11.5446666667,40.193,31.493,32.0876666667,12.809,11.4146666667,26.6776666667,6.28366666667,11.0056666667,41.8476666667,15.0213333333
783.12,11.0233333333,40.5193333333,31.0196666667,32.2613333333,12.961,11.569,26.8813333333,6.18866666667,11.1173333333,41.2526666667,15.011
783.43,11.0413333333,40.7826666667,30.8056666667,32.383,12.6756666667,11.4596666667,27.043,6.17633333333,11.0223333333,41.904,14.9753333333
783.74,11.3306666667,41.197,31.6676666667,32.423,12.8996666667,11.621,26.9223333333,6.64366666667,11.1563333333,42.7463333333,15.2236666667
784.05,11.223,41.5976666667,31.3413333333,31.854,12.6823333333,11.578,26.4693333333,6.09433333333,10.2956666667,42.998,15.227
784.36,11.0643333333,41.8566666667,31.3926666667,31.8126666667,12.285,11.024,26.3106666667,5.642,9.844,42.857,15.466
784.67,11.3016666667,42.3256666667,31.8823333333,31.8213333333,12.2013333333,11.0363333333,26.2826666667,5.25233333333,9.87133333333,43.8996666667,15.2463333333
784.98,11.4856666667,41.8353333333,31.8003333333,31.8413333333,11.3426666667,11.016,25.935,4.49633333333,9.60566666667,43.879,15.1643333333
785.29,11.9686666667,42.4393333333,31.8816666667,32.0473333333,10.931,11.2426666667,26.509,3.98266666667,9.45866666667,44.2026666667,15.7436666667
785.60,12.5573333333,42.4696666667,32.165,31.9983333333,10.701,10.9093333333,26.554,4.04666666667,9.24066666667,44.1386666667,15.5193333333
785.91,12.6166666667,42.4696666667,31.7796666667,32.049,10.7726666667,11.7673333333,26.7246666667,4.164,9.44666666667,44.4376666667,15.4133333333
786.22,12.61,42.244,31.3916666667,31.9026666667,10.423,12.671,26.691,4.12833333333,9.70766666667,44.574,15.5733333333
786.53,13.4586666667,42.4203333333,31.7143333333,31.6533333333,10.2206666667,13.236,26.6543333333,3.987,9.83633333333,45.153,15.928
786.84,13.4333333333,41.3176666667,31.0776666667,30.8186666667,9.72033333333,12.8746666667,26.1476666667,3.15366666667,8.94233333333,44.0916666667,15.7483333333
787.14,13.672,40.7233333333,30.4163333333,30.7276666667,9.84033333333,12.8353333333,26.585,2.859,8.73233333333,43.407,15.8693333333
787.45,14.0223333333,40.906,30.8793333333,31.0886666667,10.35,13.6986666667,27.15,3.63433333333,9.37966666667,43.8926666667,16.4766666667
787.76,14.1106666667,40.4826666667,30.5226666667,31.032,10.8093333333,13.9596666667,26.5986666667,3.94266666667,9.583,43.803,15.884
788.07,13.7266666667,39.9553333333,29.809,30.6993333333,10.6106666667,14.3943333333,26.5256666667,4.26633333333,9.59,43.0716666667,15.934
788.38,13.274,39.803,29.3923333333,29.801,10.504,14.7796666667,25.9343333333,4.31266666667,9.035,42.666,15.6723333333
788.69,12.449,38.901,28.3203333333,28.894,10.0256666667,14.188,24.584,3.92166666667,8.47233333333,41.6943333333,15.0203333333
789.00,11.7266666667,38.615,27.867,28.8826666667,9.88,14.5706666667,24.4506666667,4.06266666667,8.624,41.9393333333,15.254
789.31,10.7713333333,38.3323333333,27.0513333333,28.1833333333,8.69633333333,13.073,23.3916666667,2.792,7.338,41.426,14.167
789.62,10.9823333333,38.689,27.204,28.422,8.85566666667,12.645,23.202,2.494,7.28933333333,41.7053333333,14.385
789.92,10.0886666667,38.5446666667,27.0996666667,28.2993333333,9.00733333333,11.7796666667,22.95,2.45833333333,7.08,41.0816666667,14.5326666667
790.23,10.028,39.528,27.1186666667,29.096,9.56433333333,11.945,23.305,3.26866666667,7.46533333333,41.7273333333,15.0523333333
790.54,9.58,39.4786666667,27.1673333333,29.2366666667,9.063,11.3596666667,22.8013333333,3.70366666667,7.32433333333,41.672,14.9186666667
790.85,9.38766666667,39.924,27.442,29.922,9.19666666667,11.3793333333,22.5683333333,3.963,7.26833333333,41.386,15.109
791.16,9.717,40.755,28.4856666667,30.6736666667,9.588,11.9476666667,23.1873333333,4.54766666667,7.529,42.2136666667,16.216
791.47,10.6823333333,41.27,29.5583333333,31.1883333333,10.5316666667,12.2906666667,23.3593333333,5.31933333333,7.829,42.5783333333,17.1816666667
791.78,11.27,42.6093333333,30.2123333333,32.2713333333,11.3133333333,12.3753333333,23.9486666667,5.78666666667,8.756,43.0213333333,17.7503333333
792.08,11.7353333333,43.566,31.2433333333,32.4843333333,12.149,12.7153333333,24.668,6.83666666667,9.38366666667,43.5663333333,18.2453333333
792.39,11.859,44.2373333333,31.4236666667,32.7333333333,12.525,12.414,24.8723333333,6.46233333333,9.34933333333,43.815,18.0323333333
792.70,12.925,44.4373333333,32.302,33.0263333333,14.0003333333,13.6056666667,25.6966666667,7.54866666667,10.994,44.1736666667,19.3106666667
793.01,12.1386666667,43.713,31.8783333333,32.5513333333,14.05,13.485,25.6243333333,7.64366666667,10.6406666667,43.9086666667,18.8056666667
793.32,12.1173333333,43.6133333333,32.021,32.5023333333,13.9983333333,13.2766666667,25.6343333333,7.23966666667,10.1923333333,44.5756666667,18.1973333333
793.62,12.013,43.2466666667,32.078,32.121,14.0476666667,13.5283333333,25.4763333333,6.49333333333,10.433,44.4156666667,18.1166666667
793.93,12.4733333333,43.6356666667,32.035,32.418,14.964,15.0493333333,25.713,6.19433333333,11.1326666667,44.4446666667,18.774
794.24,12.1616666667,43.003,31.7356666667,31.8423333333,14.4623333333,14.8453333333,25.5166666667,5.32466666667,11.0326666667,44.345,18.4236666667
794.55,11.7123333333,42.5633333333,30.8933333333,30.66,13.5796666667,14.2156666667,24.9736666667,4.965,10.8423333333,43.9213333333,17.7173333333
794.86,10.2466666667,41.672,29.882,29.582,12.0256666667,12.7543333333,24.416,3.45133333333,9.98933333333,42.894,16.1626666667
795.16,10.33,41.2353333333,29.67,29.2653333333,11.821,12.0553333333,24.6433333333,3.28,10.181,42.6836666667,16.0806666667
795.47,9.758,40.051,28.933,29.188,10.5866666667,11.777,24.2556666667,1.722,9.16233333333,41.8366666667,15.4123333333
795.78,9.43066666667,39.0463333333,29.0276666667,28.6706666667,9.809,11.93,23.7763333333,1.70133333333,8.46433333333,40.8106666667,15.3116666667
796.09,9.35666666667,39.1186666667,29.219,28.5923333333,9.41933333333,12.3433333333,23.4753333333,1.838,8.10366666667,40.6433333333,15.33
796.40,9.31666666667,39.264,29.1903333333,28.454,8.812,12.0503333333,23.407,1.493,7.67633333333,40.6516666667,14.8473333333
796.70,9.18733333333,38.9793333333,29.3333333333,28.3543333333,8.33333333333,12.3536666667,23.4376666667,1.93766666667,7.833,40.2293333333,14.729
797.01,9.10966666667,39.3996666667,29.018,28.3093333333,8.42166666667,12.0906666667,23.4523333333,2.68933333333,7.69233333333,40.3583333333,14.4883333333
797.32,8.73566666667,39.1716666667,29.105,27.9673333333,7.66266666667,11.29,23.2453333333,2.61866666667,7.31933333333,40.3733333333,13.5866666667
797.63,8.84566666667,38.792,28.8673333333,27.7453333333,7.52966666667,11.1543333333,23.1933333333,2.54566666667,7.68066666667,40.3236666667,12.988
797.93,9.083,38.586,28.9776666667,28.8903333333,7.57266666667,11.3153333333,23.528,2.298,7.81366666667,39.965,12.935
798.24,9.783,39.0876666667,29.172,29.7256666667,8.654,12.129,24.1256666667,2.89933333333,8.32233333333,40.6376666667,13.6786666667
798.55,9.937,39.031,29.3626666667,30.0806666667,8.97266666667,13.2346666667,24.2036666667,3.23,8.14266666667,41.2743333333,13.4813333333
798.85,11.0886666667,39.586,30.2293333333,30.7693333333,10.1663333333,13.968,24.5613333333,4.656,9.26666666667,42.1726666667,13.9676666667
799.16,11.8453333333,40.436,30.007,30.996,10.9913333333,14.0483333333,24.9943333333,5.17,10.137,42.5713333333,14.318
799.47,12.4316666667,40.8473333333,30.0776666667,31.4436666667,11.5893333333,13.8886666667,25.8196666667,5.76066666667,10.8836666667,43.0326666667,14.572
799.78,13.7403333333,41.175,31.0926666667,32.03,12.94,14.7466666667,26.5433333333,6.83566666667,11.8656666667,43.05,15.661
800.08,14.2893333333,41.6083333333,30.6996666667,32.378,13.1236666667,14.0323333333,26.55,6.94633333333,11.818,43.4966666667,15.8043333333
800.39,14.5696666667,41.6723333333,31.6986666667,32.4806666667,12.9826666667,13.741,26.5103333333,6.539,11.893,43.5916666667,16.0863333333
800.70,14.742,41.995,31.9483333333,32.676,13.6853333333,13.8496666667,26.9486666667,7.15966666667,12.183,43.92,16.784
801.00,14.8123333333,42.2396666667,32.223,33.357,14.0796666667,13.938,27.049,7.48866666667,11.812,44.153,16.844
801.31,14.9096666667,42.1176666667,32.9536666667,33.4283333333,14.5536666667,14.2923333333,27.588,8.16733333333,11.8473333333,44.207,17.0466666667
801.62,15.0216666667,42.6563333333,33.3573333333,33.9773333333,14.5923333333,13.6386666667,27.3726666667,8.32166666667,11.5643333333,44.3726666667,17.1433333333
801.92,14.661,43.3016666667,33.8196666667,33.99,13.907,12.2536666667,27.3036666667,7.65866666667,10.8193333333,44.3226666667,17.481
802.23,13.3686666667,43.58,33.283,33.3333333333,13.0916666667,11.0523333333,27.14,6.269,9.567,44.5366666667,17.1453333333
802.54,11.936,42.6913333333,32.5343333333,32.534,12.4,9.74433333333,25.8313333333,4.82066666667,8.24966666667,43.8,15.7773333333
802.84,10.8853333333,41.7446666667,31.5363333333,31.7966666667,11.172,8.307,24.8176666667,3.48966666667,7.16166666667,42.5523333333,14.4793333333
803.15,9.15333333333,40.3966666667,29.1006666667,30.635,9.57666666667,6.87833333333,23.492,1.005,5.31733333333,41.6666666667,12.857
803.46,9.67666666667,40.1666666667,29.1603333333,30.4383333333,10.25,8.39866666667,24.048,1.304,6.051,41.0796666667,13.302
803.76,10.153,39.8083333333,29.1893333333,30.588,10.2306666667,10.2046666667,24.5533333333,1.50233333333,6.31966666667,41.0773333333,13.5716666667
804.07,10.2526666667,39.7603333333,28.9356666667,30.3666666667,9.47166666667,10.851,24.1476666667,0.832666666667,5.90666666667,40.8276666667,13.635
804.38,9.49366666667,39.654,28.4813333333,29.4516666667,9.179,10.1493333333,22.9476666667,-0.0786666666667,5.114,39.7326666667,13.3226666667
804.68,8.70233333333,39.2406666667,27.98,28.323,8.88733333333,9.46733333333,22.4683333333,-0.791,4.668,39.4776666667,12.711
804.99,8.72466666667,38.69,28.0296666667,27.738,8.83033333333,9.36066666667,22.7793333333,-1.16666666667,5.065,39.3526666667,12.6226666667
805.30,8.751,38.7166666667,27.4196666667,28.1886666667,9.49333333333,10.1296666667,22.6726666667,-0.822,5.54233333333,39.512,12.1716666667
805.60,9.57233333333,38.867,27.301,28.8746666667,9.73,11.251,22.7383333333,0.183666666667,6.74,39.68,12.3
805.91,10.834,38.9193333333,27.8773333333,29.5923333333,9.769,12.5486666667,23.7206666667,1.117,7.794,40.3743333333,13.4063333333
806.21,11.25,38.984,28.229,29.5833333333,9.922,14.1146666667,23.9843333333,0.989666666667,8.151,41.4063333333,13.8283333333
806.52,12.426,39.933,29.879,30.6263333333,10.9046666667,15.0043333333,24.8776666667,3.042,9.66766666667,42.3306666667,15.107
806.83,12.3476666667,39.6886666667,29.4683333333,31.258,10.817,14.137,24.4356666667,3.34633333333,9.93533333333,42.62,15.3826666667
807.13,13.099,40.13,29.0103333333,31.6926666667,11.4846666667,13.9323333333,24.5833333333,4.60933333333,11.198,42.969,15.8593333333
807.44,12.782,40.4726666667,28.924,31.9946666667,11.8896666667,13.7793333333,25.512,4.80333333333,11.811,43.071,15.302
807.74,13.8996666667,40.939,29.0323333333,32.9136666667,12.326,14.739,26.7506666667,5.84866666667,13.4016666667,43.5353333333,16.234
808.05,15.206,41.8103333333,29.3166666667,33.49,13.1456666667,15.78,27.465,6.75566666667,14.4496666667,44.288,17.2663333333
808.35,15.3846666667,41.6473333333,29.034,33.152,13.4163333333,16.783,27.3766666667,7.77,14.6336666667,43.771,17.7416666667
808.66,16.0953333333,40.732,30.14,32.6583333333,13.292,16.952,27.1806666667,8.02166666667,15.109,43.7176666667,17.653
808.97,16.327,40.9353333333,30.8516666667,32.7843333333,14.0543333333,17.2673333333,27.2726666667,8.20266666667,14.9686666667,42.9466666667,18.3123333333
809.27,16.153,41.581,31.0673333333,33.3596666667,14.519,16.5746666667,27.22,8.51133333333,15.02,42.7666666667,18.0233333333
809.58,16.165,42.314,31.7746666667,34.5216666667,15.4516666667,17.3266666667,27.496,9.16566666667,15.531,42.71,18.1986666667
809.88,16.0053333333,42.402,31.768,34.8176666667,15.7626666667,18.1643333333,27.1793333333,8.934,15.3036666667,43.158,17.9216666667
810.19,15.6363333333,42.5666666667,32.0416666667,33.883,15.224,18.879,26.5733333333,8.32633333333,14.372,42.8416666667,17.175
810.49,14.6623333333,42.268,32.331,33.3333333333,14.834,17.6113333333,25.6586666667,7.045,12.5146666667,42.3253333333,15.7506666667
810.80,14.3233333333,41.7103333333,31.8396666667,32.6013333333,14.5283333333,16.901,24.019,6.444,11.5406666667,41.7396666667,15.4656666667
811.10,13.5426666667,40.867,31.181,31.3903333333,13.2736666667,15.9936666667,23.6173333333,5.68,10.523,41.4053333333,14.35
811.41,12.7566666667,39.742,30.3283333333,30.4203333333,12.4503333333,14.658,22.355,4.53866666667,9.59833333333,40.785,13.1246666667
811.71,12.7506666667,39.693,30.8586666667,31.1093333333,12.2493333333,14.536,22.243,3.69666666667,10.088,41.51,12.312
812.02,11.9293333333,39.0306666667,30.2486666667,31.3816666667,12.0556666667,14.794,22.5056666667,3.43066666667,9.94633333333,40.8556666667,12.7793333333
812.32,11.832,38.0723333333,29.23,30.4706666667,11.2913333333,13.613,22.233,2.926,9.76466666667,40.8396666667,12.341
812.63,11.9653333333,37.03,28.113,29.637,10.7326666667,13.7163333333,22.0493333333,2.33466666667,9.27366666667,41.0506666667,12.743
812.93,12.586,36.578,27.9906666667,29.0723333333,10.5866666667,13.1763333333,22.2226666667,3.081,9.63633333333,41.0686666667,13.373
813.24,11.4426666667,35.9866666667,27.264,27.9936666667,9.02166666667,11.1113333333,21.526,1.72466666667,9.055,39.602,13.0016666667
813.54,11.627,35.112,27.2396666667,27.9643333333,9.42033333333,9.88133333333,22.0353333333,1.74533333333,9.94733333333,39.4266666667,13.1753333333
813.85,12.3586666667,35.7533333333,27.1376666667,28.2026666667,10.2616666667,10.9066666667,22.846,2.872,11.52,39.9483333333,13.8753333333
814.15,13.0576666667,35.932,27.43,28.97,10.7796666667,11.9026666667,23.9976666667,3.144,12.159,40.8403333333,14.7256666667
814.46,13.7843333333,36.103,29.0496666667,29.662,11.8516666667,12.3673333333,24.4446666667,3.76833333333,12.3353333333,41.7073333333,15.8776666667
814.76,13.467,36.0076666667,28.9716666667,29.3853333333,11.0473333333,12.162,24.228,3.693,12.0343333333,41.1016666667,15.632
815.07,13.839,35.5766666667,28.5623333333,29.0363333333,10.6476666667,11.5326666667,23.8863333333,3.79133333333,10.932,41.011,15.1973333333
815.37,14.1366666667,35.7686666667,27.957,28.4946666667,10.31,10.4363333333,23.1496666667,3.60533333333,10.2783333333,41.4296666667,14.3263333333
815.68,14.117,36.0696666667,28.2336666667,29.4463333333,10.1366666667,10.3543333333,23.1963333333,4.04233333333,10.6966666667,41.2933333333,14.428
815.98,14.0253333333,36.1753333333,29.2556666667,29.5336666667,10.287,10.0096666667,22.799,4.38666666667,11.3376666667,41.0563333333,14.2723333333
816.29,13.9606666667,35.8856666667,29.459,29.4896666667,9.994,10.1166666667,22.663,3.69,10.947,40.6516666667,13.9606666667
816.59,15.772,36.106,29.994,29.9343333333,11.4786666667,11.6876666667,24.359,5.75433333333,12.4926666667,40.9063333333,14.4606666667
816.89,15.958,37.3153333333,30.9803333333,30.7996666667,11.4026666667,12.6396666667,24.1326666667,5.88233333333,11.8553333333,41.7796666667,14.7816666667
817.20,15.1406666667,36.089,30.9336666667,30.5186666667,10.5183333333,12.0003333333,23.852,4.8,10.6666666667,41.096,14.726
817.50,14.764,36.2233333333,31.1303333333,30.1,10.186,11.3016666667,23.8056666667,5.608,10.6726666667,40.429,14.5063333333
817.81,14.6193333333,36.4663333333,30.7226666667,29.8433333333,10.6623333333,11.1293333333,23.6053333333,5.743,10.4973333333,40.258,14.592
818.11,14.877,36.6453333333,30.9296666667,30.315,11.2716666667,11.5113333333,23.5576666667,5.796,10.6573333333,40.6513333333,14.69
