wavelength,Back_SchRufm,Belly_SchRufm,Breast_SchRufm,Crissum_SchRufm,Crown_SchRufm,DorTail_SchRufm,Patch10_SchRufm,Rump_SchRufm,Throat_SchRufm,WingTip_SchRufm
615.28,13.7638888889,36.7308888889,33.512,25.0695555555,14.0616666667,9.96777777778,7.35333333335,12.8978888889,36.8756666667,19.7826666667
615.61,13.7311111111,36.7996666666,33.534,25.1147777778,14.0191111111,9.92099999998,7.33883333333,12.8721111111,36.9008333333,19.7272222222
615.95,13.7336666667,36.9081111111,33.6814444444,25.1993333333,14.0921111111,9.9547777778,7.36316666665,12.8766666667,37.0132777778,19.7738888889
616.28,13.8072222222,37.0488888889,33.8876666667,25.3266666667,14.1845555556,10.0526666666,7.49066666669,12.9827777778,37.165,19.9128888889
616.61,13.8692222222,37.1518888889,34.0026666667,25.4697777778,14.2492222222,10.1332222222,7.58333333334,13.0426666667,37.2351111111,19.986
616.95,13.87,37.1984444445,34.0905555556,25.5048888889,14.2673333333,10.1476666667,7.62683333332,13.0328888889,37.3086111111,20.0316666667
617.28,13.7718888889,37.1527777778,34.0837777778,25.398,14.2054444444,10.0682222222,7.5195,12.9677777778,37.2571666667,19.9578888889
617.62,13.8048888889,37.2422222222,34.1133333333,25.4643333333,14.2416666667,10.1226666666,7.571,12.9872222222,37.333,19.97
617.95,13.8358888889,37.2932222222,34.1463333333,25.4851111111,14.2322222222,10.0863333333,7.59233333334,13.0051111111,37.4279444444,19.9575555556
618.28,13.8471111111,37.305,34.2221111111,25.5557777778,14.2627777778,10.0852222222,7.60816666665,13.0085555555,37.4635,20.016
618.62,13.9118888889,37.3531111111,34.3176666667,25.6993333333,14.3352222222,10.1273333333,7.68250000002,13.0592222222,37.5852777778,20.0981111111
618.95,13.9,37.3573333333,34.379,25.7287777778,14.3347777778,10.078,7.62199999998,13.0323333333,37.6336111111,20.1426666667
619.28,13.9836666666,37.4246666666,34.4947777778,25.8345555556,14.4574444444,10.1991111111,7.67833333335,13.1013333333,37.7853888889,20.3042222222
619.62,13.9902222222,37.339,34.4718888889,25.8171111111,14.4076666667,10.2186666667,7.69966666667,13.1133333333,37.7971666667,20.2893333333
619.95,14.0313333333,37.3494444445,34.4987777778,25.8895555556,14.4558888889,10.2567777778,7.73649999998,13.0955555556,37.7820555556,20.3035555555
620.28,14.0117777778,37.2683333333,34.5065555556,25.8468888889,14.4183333333,10.218,7.68499999999,13.0263333333,37.7856111111,20.2804444445
620.62,13.9482222222,37.1955555556,34.4648888889,25.7791111111,14.402,10.1778888889,7.62483333335,13.0107777778,37.7748888889,20.1968888889
620.95,13.998,37.2874444444,34.6006666666,25.894,14.4614444444,10.197,7.66866666666,13.0503333333,37.8870555556,20.2035555556
621.28,14.0031111111,37.3324444444,34.7031111111,25.9746666667,14.4915555556,10.1777777778,7.68416666665,13.038,37.9784444444,20.2613333333
621.62,13.9673333334,37.36,34.8148888889,25.9858888889,14.5525555555,10.2592222222,7.69966666668,13.072,38.0231111111,20.3417777778
621.95,13.9987777778,37.3875555555,34.8457777778,26.0284444444,14.6004444444,10.3073333333,7.71749999998,13.1102222222,38.0768333333,20.4021111111
622.28,14.0511111111,37.5052222222,34.9685555556,26.1195555556,14.6747777778,10.4384444444,7.773,13.1837777778,38.1817222222,20.4847777778
622.62,14.1018888889,37.5975555556,35.0608888889,26.1926666667,14.7793333333,10.5321111111,7.86683333332,13.2612222222,38.2462222222,20.5331111111
622.95,14.091,37.5695555556,35.0725555556,26.1615555555,14.7677777778,10.5145555556,7.8705,13.256,38.2055555555,20.4997777778
623.28,14.1008888889,37.6655555556,35.1521111111,26.1852222222,14.8167777778,10.5128888889,7.82466666666,13.256,38.2993333333,20.5804444445
623.62,14.0501111111,37.6265555555,35.1355555556,26.1395555556,14.8136666667,10.4701111111,7.79283333333,13.2508888889,38.3324444444,20.5533333333
623.95,14.0655555556,37.7771111111,35.2377777778,26.2462222222,14.8813333333,10.5076666667,7.85566666668,13.34,38.4493888889,20.614
624.28,14.0378888889,37.7356666667,35.2384444445,26.3173333333,14.85,10.507,7.846,13.2981111111,38.4198888889,20.6386666667
624.62,13.9671111111,37.6542222222,35.2004444444,26.317,14.7975555556,10.4881111111,7.8195,13.2568888889,38.4180555556,20.6572222222
624.95,13.9397777778,37.5937777778,35.1624444444,26.297,14.752,10.4621111111,7.77799999999,13.2322222222,38.388,20.6374444444
625.28,13.989,37.5686666667,35.1727777778,26.3353333334,14.7511111111,10.4746666667,7.80233333335,13.2257777778,38.4385,20.6647777778
625.61,14.009,37.6308888889,35.254,26.3992222222,14.7428888889,10.4896666667,7.82116666668,13.2071111111,38.4974444444,20.65
625.95,13.9696666666,37.4727777778,35.1556666667,26.3576666667,14.694,10.4127777778,7.758,13.1233333333,38.4357777778,20.6136666667
626.28,13.9887777778,37.5033333334,35.2024444444,26.3678888889,14.6622222222,10.434,7.75449999998,13.1362222222,38.4915555556,20.6774444445
626.61,14.0154444444,37.544,35.288,26.5005555556,14.691,10.457,7.79616666665,13.1563333333,38.5287222222,20.728
626.94,14.015,37.5245555556,35.2793333333,26.5733333333,14.6897777778,10.4827777778,7.85399999998,13.1677777778,38.474,20.7194444445
627.28,13.9997777778,37.5577777778,35.3406666667,26.6085555556,14.6865555556,10.4908888889,7.87183333334,13.1684444445,38.4673333333,20.7557777778
627.61,13.9932222222,37.4645555556,35.3655555555,26.6184444444,14.6551111111,10.4768888889,7.84966666665,13.1382222222,38.4755555555,20.7716666667
627.94,14.0255555555,37.5141111111,35.4181111111,26.6532222222,14.6985555556,10.4988888889,7.87649999999,13.1548888889,38.5475555555,20.8124444445
628.27,14.1186666667,37.5746666667,35.505,26.7666666667,14.7686666667,10.522,7.92916666667,13.2203333333,38.6132777778,20.9012222222
628.61,14.15,37.5906666667,35.5227777778,26.8033333334,14.7794444444,10.5436666667,7.95066666669,13.2304444444,38.5774444444,20.9294444444
628.94,14.0703333333,37.5943333333,35.5064444445,26.8584444444,14.718,10.4933333333,7.90699999999,13.1586666667,38.5422777778,20.8557777778
629.27,13.9457777778,37.4922222222,35.4492222222,26.8014444444,14.6467777778,10.4158888889,7.82516666668,13.0934444444,38.4526111111,20.7901111111
629.60,13.8983333333,37.5134444444,35.4618888889,26.7614444445,14.6165555556,10.3714444444,7.77116666668,13.0562222222,38.4342777778,20.758
629.94,13.8497777778,37.4712222222,35.4558888889,26.7714444444,14.6082222222,10.3225555556,7.71683333331,13.0396666667,38.4343888889,20.6665555556
630.27,13.8401111111,37.4876666667,35.4601111111,26.7515555555,14.6291111111,10.3234444445,7.68833333333,13.0586666666,38.5226666667,20.6457777778
630.60,13.8281111111,37.4647777778,35.531,26.7384444444,14.6586666667,10.3143333334,7.6695,13.045,38.63,20.6308888889
630.93,13.7891111111,37.4224444444,35.5584444444,26.7191111111,14.6185555555,10.2621111111,7.58849999999,12.9818888889,38.6613333333,20.55
631.26,13.775,37.4652222222,35.5635555555,26.6995555556,14.6093333334,10.2312222222,7.52416666665,12.9633333333,38.6490555555,20.4956666667
631.60,13.8151111111,37.494,35.6072222222,26.7678888889,14.6305555556,10.2563333333,7.54583333332,12.9838888889,38.6652777778,20.5375555556
631.93,13.799,37.5858888889,35.7035555556,26.8132222222,14.6864444444,10.3302222222,7.57883333333,13.0075555555,38.7413333333,20.6051111111
632.26,13.8476666667,37.6581111111,35.8773333333,26.9313333333,14.7854444445,10.4323333333,7.64283333334,13.063,38.9488888889,20.7367777778
632.59,13.9266666667,37.6882222222,36.0104444444,26.9935555555,14.8944444444,10.4906666667,7.71566666665,13.1301111111,39.0078333333,20.8256666667
632.92,13.9804444445,37.7602222222,36.0877777778,27.0823333333,14.9597777778,10.5032222222,7.72799999999,13.1828888889,39.1138888889,20.9321111111
633.26,14.0284444444,37.8536666667,36.2357777778,27.2234444444,14.9951111111,10.5657777778,7.80700000001,13.2608888889,39.1567777778,21.0411111111
633.59,14.0626666667,37.8135555556,36.234,27.236,14.9868888889,10.5892222222,7.84716666667,13.2794444444,39.2203888889,21.0797777778
633.92,14.0768888889,37.7701111111,36.3274444444,27.2513333333,15.0286666667,10.6515555555,7.90883333332,13.2606666667,39.1873888889,21.1335555556
634.25,14.1348888889,37.7616666667,36.3643333333,27.2696666667,15.0668888889,10.6541111111,7.94016666669,13.3212222222,39.1865555556,21.1974444444
634.58,14.2456666667,37.8735555556,36.47,27.4117777778,15.1771111111,10.7836666667,8.03416666666,13.455,39.3111666667,21.381
634.91,14.238,37.87,36.513,27.4537777778,15.1848888889,10.7887777778,8.04299999998,13.4476666667,39.3275555556,21.3856666667
635.25,14.2024444444,37.9062222222,36.5883333333,27.4725555556,15.182,10.7905555556,8.04800000002,13.4457777778,39.3493888889,21.407
635.58,14.1763333334,37.8043333334,36.5197777778,27.4303333333,15.1532222222,10.7388888889,8.03200000001,13.405,39.3115,21.3336666667
635.91,14.2525555556,37.9087777778,36.6296666667,27.5126666667,15.2248888889,10.7783333334,8.06950000002,13.4747777778,39.4007777778,21.3795555556
636.24,14.3547777778,37.9757777778,36.7375555555,27.5925555555,15.3271111111,10.8881111111,8.1915,13.6053333333,39.513,21.5144444445
636.57,14.4198888889,38.0193333333,36.8348888889,27.7125555555,15.3743333333,10.9721111111,8.29350000001,13.618,39.6036666667,21.5612222222
636.90,14.3833333333,38.0687777778,36.8722222222,27.7058888889,15.3633333333,10.9606666667,8.26100000002,13.5562222222,39.7526111111,21.5263333333
637.23,14.2361111111,38.008,36.808,27.6533333333,15.264,10.8348888889,8.13299999998,13.3823333333,39.6455,21.4375555555
637.56,14.2013333333,38.0625555556,36.8171111111,27.726,15.2464444444,10.7717777778,8.05116666665,13.3818888889,39.7111111111,21.4208888889
637.90,14.1853333333,38.1436666667,36.8892222222,27.7904444445,15.243,10.8355555556,8.09166666665,13.3715555556,39.7596111111,21.4303333333
638.23,14.1116666667,38.1172222222,36.8681111111,27.8128888889,15.1434444444,10.7183333333,8.02266666665,13.2573333333,39.7585555555,21.3697777778
638.56,14.1546666667,38.1897777778,36.9138888889,27.8908888889,15.2277777778,10.768,8.04333333335,13.3027777778,39.8572222222,21.423
638.89,14.173,38.2055555555,36.989,27.9358888889,15.2653333333,10.8073333333,8.02316666669,13.3296666667,40.0015555556,21.4583333333
639.22,14.1844444444,38.2535555556,37.1384444444,27.9555555556,15.2614444444,10.8415555556,8.00100000002,13.2984444444,40.1079444444,21.4708888889
639.55,14.1018888889,38.1417777778,37.0617777778,27.8986666666,15.1638888889,10.8065555555,8.00066666668,13.22,40.0216111111,21.4187777778
639.88,14.0315555555,38.1122222222,37.0222222222,27.9211111111,15.0857777778,10.6931111111,7.88883333335,13.1203333333,39.9495,21.3051111111
640.21,13.9871111111,38.1785555556,37.0548888889,27.8858888889,15.0808888889,10.7101111111,7.85316666669,13.186,40.0364444444,21.3186666667
640.54,14.0311111111,38.182,37.0576666666,27.9337777778,15.1312222222,10.7465555556,7.85333333333,13.2401111111,40.0303888889,21.3503333333
640.87,14.1903333333,38.3863333333,37.2884444444,28.1381111111,15.3381111111,10.9321111111,8.0425,13.4438888889,40.2015,21.5258888889
641.20,14.2213333334,38.4342222222,37.3106666667,28.1592222222,15.376,10.9803333333,8.12933333331,13.4534444444,40.2455,21.6006666667
641.53,14.2162222222,38.4236666667,37.3952222222,28.2402222222,15.4037777778,10.9736666667,8.11316666667,13.4273333333,40.3092222222,21.632
641.87,14.1854444444,38.3574444444,37.4422222222,28.2055555556,15.4223333333,11.023,8.15866666665,13.4612222222,40.3233333333,21.61
642.20,14.1894444444,38.3425555555,37.439,28.1932222222,15.3885555556,11.0351111111,8.20516666665,13.4714444445,40.3127222222,21.617
642.53,14.231,38.4511111111,37.5617777778,28.256,15.4627777778,11.0793333333,8.29516666667,13.5615555556,40.3851111111,21.7038888889
642.86,14.2511111111,38.454,37.5147777778,28.3237777778,15.4644444444,11.1067777778,8.38233333331,13.5827777778,40.3767222222,21.7577777778
643.19,14.2186666667,38.4935555555,37.5606666666,28.3398888889,15.462,11.0863333333,8.40083333331,13.6093333333,40.4572222222,21.7978888889
643.52,14.1938888889,38.5612222222,37.6517777778,28.3896666667,15.4996666667,11.1282222222,8.46199999999,13.6145555555,40.5398333333,21.869
643.85,14.1394444444,38.4644444444,37.6753333333,28.3137777778,15.3925555555,10.9994444444,8.39266666669,13.4872222222,40.5048888889,21.7994444444
644.18,14.1348888889,38.4193333334,37.6977777778,28.33,15.3887777778,10.9615555556,8.45616666667,13.4976666667,40.4821666667,21.736
644.51,14.1562222222,38.3966666667,37.6958888889,28.3113333333,15.391,10.999,8.47466666666,13.4981111111,40.5372777778,21.7618888889
644.84,14.131,38.2678888889,37.6824444444,28.2642222222,15.3177777778,10.9524444444,8.43116666668,13.4697777778,40.5026111111,21.6683333333
645.17,14.1721111111,38.3878888889,37.7357777778,28.3572222222,15.3175555556,10.9912222222,8.42983333334,13.4848888889,40.5548888889,21.7148888889
645.50,14.264,38.4843333333,37.8343333333,28.4506666666,15.3895555556,11.0532222222,8.48533333333,13.5507777778,40.5678333333,21.8698888889
645.83,14.3166666667,38.5841111111,38.0924444444,28.701,15.5402222222,11.1952222222,8.60850000001,13.6522222222,40.7992222222,22.0658888889
646.16,14.3613333333,38.5995555556,38.0824444444,28.7302222222,15.5332222222,11.2407777778,8.65283333331,13.6142222222,40.7700555556,22.0372222222
646.49,14.4461111111,38.7435555556,38.222,28.8928888889,15.6452222222,11.3502222222,8.74566666667,13.7192222222,40.9192222222,22.1906666667
646.82,14.4748888889,38.7372222222,38.2156666667,28.9615555556,15.6967777778,11.3598888889,8.67866666665,13.6694444444,40.8871111111,22.1927777778
647.15,14.4653333333,38.6585555556,38.2207777778,28.9185555556,15.6784444445,11.3725555556,8.59216666668,13.678,40.8976666667,22.1504444445
647.48,14.595,38.6873333333,38.2237777778,29.0337777778,15.8266666667,11.5911111111,8.73149999999,13.864,40.9517777778,22.2894444444
647.81,14.6916666667,38.6916666667,38.2787777778,29.1323333333,15.9033333333,11.6858888889,8.79700000002,13.9114444444,41.0582777778,22.4144444444
648.14,14.7548888889,38.751,38.3885555556,29.2804444445,15.9793333334,11.7527777778,8.89183333331,13.9395555555,41.0955,22.4936666667
648.47,14.8458888889,38.8721111111,38.5765555556,29.4257777778,16.1275555556,11.8811111111,8.999,14.0944444445,41.2737777778,22.6708888889
648.80,14.8314444444,38.768,38.5374444444,29.372,16.2191111111,11.872,9.01766666668,14.1354444444,41.3477222222,22.7105555556
649.13,14.7784444444,38.8212222222,38.6366666667,29.4206666667,16.2753333333,11.8562222222,8.99199999998,14.1208888889,41.4579444444,22.6453333333
649.46,14.7417777778,38.7967777778,38.6127777778,29.3751111111,16.2428888889,11.7852222222,8.91383333333,14.0571111111,41.4022222222,22.5721111111
649.79,14.7302222222,38.7618888889,38.6357777778,29.4667777778,16.2641111111,11.7634444444,8.88533333335,14.0325555555,41.4705555555,22.6084444444
650.11,14.6566666667,38.6424444444,38.6144444444,29.3817777778,16.2304444445,11.6717777778,8.81716666665,13.9972222222,41.448,22.4924444444
650.44,14.6586666667,38.752,38.6877777778,29.3877777778,16.2857777778,11.7316666666,8.92866666669,14.0937777778,41.5692222222,22.5464444444
650.77,14.6891111111,38.8295555556,38.7781111111,29.4736666667,16.3536666667,11.7727777778,9.02449999999,14.1562222222,41.667,22.63
651.10,14.6391111111,38.79,38.8198888889,29.4743333333,16.3138888889,11.7082222222,9.03550000002,14.0551111111,41.5953888889,22.5786666667
651.43,14.5113333333,38.8545555555,38.8868888889,29.4166666667,16.2598888889,11.652,8.97716666668,14.008,41.6367222222,22.5451111111
651.76,14.5321111111,38.825,38.8484444445,29.4467777778,16.2225555556,11.6656666667,8.96583333332,14.0345555555,41.7192777778,22.5742222222
652.09,14.5318888889,38.9044444444,38.8613333334,29.4627777778,16.2421111111,11.6425555555,8.95883333331,14.0307777778,41.7400555556,22.5261111111
652.42,14.5428888889,38.9255555555,38.838,29.5246666667,16.2412222222,11.6678888889,8.95016666668,14.0306666667,41.6729444444,22.5191111111
652.75,14.6834444444,38.9277777778,38.8071111111,29.5372222222,16.2773333333,11.76,9.07699999999,14.128,41.7452777778,22.5812222222
653.08,14.713,38.9443333333,38.7694444444,29.4991111111,16.274,11.7768888889,9.14966666669,14.1501111111,41.7651666667,22.6017777778
653.41,14.6403333333,38.9067777778,38.7304444444,29.3808888889,16.2502222222,11.7451111111,9.11366666665,14.1367777778,41.7174444444,22.5603333333
653.74,14.691,38.8973333333,38.7485555555,29.4731111111,16.2788888889,11.7508888889,9.11116666666,14.1604444444,41.7198333333,22.5948888889
654.06,14.6565555555,38.8848888889,38.8528888889,29.4488888889,16.2073333333,11.6394444444,8.97416666665,14.053,41.7732222222,22.4892222222
654.39,14.7435555556,39.0514444444,39.0075555555,29.5511111111,16.2688888889,11.6778888889,8.98666666665,14.0715555555,41.9275555556,22.6174444444
654.72,14.6722222222,39.0235555555,38.954,29.4996666667,16.2605555555,11.6307777778,8.86399999999,13.9768888889,41.9143888889,22.5991111111
655.05,14.6777777778,39.02,38.9618888889,29.5373333333,16.2837777778,11.5901111111,8.80799999999,13.9806666667,41.9647777778,22.6336666667
655.38,14.5731111111,38.9307777778,38.9611111111,29.478,16.2278888889,11.4614444444,8.73299999998,13.9026666666,41.8512222222,22.4865555556
655.71,14.4741111111,38.9133333333,39.0315555556,29.5351111111,16.1571111111,11.435,8.64333333334,13.7855555555,41.8098333333,22.5441111111
656.04,14.4214444445,38.9566666667,39.136,29.5037777778,16.0484444444,11.342,8.62466666665,13.7457777778,41.8471666667,22.4878888889
656.37,14.1862222222,38.8667777778,39.1056666666,29.4885555556,15.8455555555,11.1644444444,8.43766666667,13.5173333333,41.797,22.366
656.69,14.2298888889,38.9021111111,39.2098888889,29.5546666667,15.8783333333,11.2142222222,8.42633333334,13.5533333333,41.8542777778,22.4262222222
657.02,14.2154444444,38.8945555555,39.2587777778,29.5343333333,15.8274444444,11.2351111111,8.42716666669,13.5204444444,41.9321666667,22.37
657.35,14.1983333333,38.9906666667,39.4141111111,29.5462222222,15.8007777778,11.2434444445,8.42783333335,13.5068888889,42.0372222222,22.3922222222
657.68,14.2242222222,38.9866666667,39.458,29.6966666667,15.8828888889,11.3004444445,8.47233333333,13.5981111111,42.0092222222,22.5204444444
