wavelength,Back_HemPiuf,Belly_HemPiuf,Breast_HemPiuf,Crissum_HemPiuf,Crown_HemPiuf,DorTail_HemPiuf,Patch10_HemPiuf,Rump_HemPiuf,Throat_HemPiuf,WingTip_HemPiuf
593.47,12.3958333334,23.9940416667,17.9054166667,22.3425416666,9.60833333332,10.4188333333,33.1495,15.22575,7.995,12.73025
593.80,12.3445833333,23.990125,17.90125,22.3838333333,9.57966666668,10.361625,33.1324166667,15.213625,7.96091666668,12.6716666667
594.14,12.3018333333,24.0128333333,17.8883333333,22.3550416667,9.52741666666,10.3505,33.08625,15.183,7.88783333334,12.6433333334
594.48,12.25325,24.019,17.87525,22.3202916667,9.46725,10.3325833333,33.0706666666,15.109875,7.79983333334,12.59725
594.81,12.3009166667,24.1405416667,18.0065833333,22.4505833333,9.51024999999,10.3810833333,33.1348333334,15.19,7.82333333334,12.6588333333
595.15,12.294,24.21125,18.1138333334,22.5332083333,9.51733333333,10.356625,33.2083333333,15.19075,7.82458333333,12.69825
595.49,12.3058333333,24.2315833333,18.1635,22.5857916667,9.51333333334,10.37475,33.2364166667,15.1789583333,7.814,12.722
595.82,12.31925,24.3202916667,18.2214166667,22.6331666666,9.53866666665,10.4326666667,33.2900833333,15.215,7.84941666666,12.7565
596.16,12.25925,24.3294583334,18.2626666667,22.657875,9.49091666666,10.4104166667,33.3305833333,15.1870416666,7.79691666666,12.7218333334
596.50,12.2944166666,24.3846666667,18.3325,22.7020833334,9.494,10.4416666667,33.3750833333,15.240125,7.81616666666,12.7500833333
596.83,12.3030833333,24.4044166667,18.3575833334,22.744625,9.50625000001,10.4810833333,33.4098333333,15.2580416666,7.86683333333,12.75225
597.17,12.42625,24.5369166667,18.4741666666,22.8830416667,9.62958333332,10.5856666667,33.4770833334,15.3616666667,8.00041666668,12.8481666667
597.51,12.4258333333,24.5631666667,18.477,22.8330416667,9.61666666668,10.6018333333,33.4563333333,15.3358333333,8.00199999999,12.8535
597.84,12.4133333333,24.582875,18.5129166666,22.81825,9.62316666668,10.5862083333,33.4429166666,15.32425,8.04166666666,12.8441666667
598.18,12.3425833333,24.5061666666,18.5135833333,22.7846666667,9.55808333333,10.4845833333,33.3569166667,15.2937916666,7.99200000001,12.7755833333
598.52,12.3794166667,24.4820833334,18.5150833333,22.8102083334,9.56824999999,10.4683333333,33.3509166667,15.2814166667,8.03400000001,12.7743333333
598.85,12.4084166667,24.5020833334,18.5000833333,22.777,9.58641666667,10.4918333333,33.2689166667,15.3189166667,8.03541666666,12.7808333333
599.19,12.44275,24.5498333333,18.5630833334,22.8245416666,9.60416666668,10.4798333333,33.3329166667,15.3647083333,8.05299999999,12.8303333333
599.53,12.4670833333,24.5967916666,18.588,22.8867083333,9.60741666667,10.52775,33.29225,15.37775,8.05841666666,12.8521666666
599.86,12.5523333333,24.7024583333,18.6761666666,22.9338333333,9.68041666667,10.574875,33.3036666667,15.441875,8.125,12.9203333333
600.20,12.4959166667,24.6785833334,18.6681666666,22.9213333333,9.59733333334,10.5342916667,33.25425,15.3817083333,8.07566666667,12.875
600.53,12.4820833333,24.742625,18.6963333333,22.9385,9.57533333333,10.521625,33.2235,15.3633333333,8.03833333332,12.8603333334
600.87,12.4160833333,24.7474583333,18.6974166666,22.9192083333,9.49558333334,10.4720416667,33.2538333333,15.2928333333,7.91200000001,12.7878333333
601.21,12.4383333333,24.8362916667,18.7730833334,23.0169583333,9.54191666666,10.484125,33.276,15.3034583333,7.92933333333,12.813
601.54,12.4601666667,24.9545833333,18.8775833333,23.1392916667,9.56333333334,10.5212083333,33.3891666667,15.3451666667,7.90083333334,12.8354166667
601.88,12.5364166667,25.1264166667,19.034,23.2631666667,9.65708333334,10.6097083333,33.5711666667,15.4152916666,7.96608333333,12.9346666667
602.21,12.4828333334,25.2169583333,19.1035,23.3165833333,9.61708333334,10.6091666667,33.5531666667,15.3980416667,7.91774999999,12.91825
602.55,12.46125,25.31425,19.1955833334,23.399625,9.62866666668,10.6351666667,33.629,15.4430416667,7.94991666667,12.94125
602.88,12.4564166667,25.3886666667,19.28125,23.4461666667,9.65441666668,10.70375,33.6386666667,15.4775,7.97858333333,12.9674166667
603.22,12.43175,25.3835,19.3285833333,23.4255416667,9.62841666667,10.6777916667,33.65575,15.4444166667,7.93966666667,12.9436666666
603.56,12.4160833333,25.3697083334,19.3965833333,23.4675833333,9.60783333335,10.6753333333,33.65,15.4515833334,7.91900000001,12.9566666667
603.89,12.35225,25.3949166667,19.4065833333,23.4427083333,9.59541666667,10.6410416667,33.62425,15.42275,7.86925000001,12.91475
604.23,12.4203333333,25.49,19.5025,23.495,9.66416666666,10.66975,33.6705,15.4662916667,7.92141666667,12.9500833333
604.56,12.4103333333,25.499625,19.5389166667,23.509,9.67558333332,10.6510416667,33.64825,15.4628333333,7.95724999999,12.9455
604.90,12.3585833334,25.4511666667,19.53025,23.4806666667,9.62716666668,10.61625,33.6443333333,15.389375,7.91141666667,12.8774166667
605.23,12.39575,25.46625,19.55925,23.502125,9.63516666667,10.6357916667,33.6125833334,15.433125,7.94483333333,12.8940833334
605.57,12.4176666667,25.50425,19.5559166667,23.49675,9.67666666668,10.6716666667,33.557,15.4419583333,7.97183333334,12.8946666667
605.90,12.4256666667,25.545625,19.5874166667,23.4715,9.69408333333,10.68025,33.5530833334,15.4453333333,7.97541666668,12.9105833334
606.24,12.4734166667,25.589,19.5786666667,23.5230416667,9.71474999998,10.718125,33.5501666667,15.4265416667,7.98875000001,12.909
606.58,12.5175833333,25.604,19.6140833334,23.49625,9.70258333333,10.7097916667,33.4843333334,15.4185416667,8.0005,12.9015
606.91,12.5711666667,25.692125,19.71575,23.5580833333,9.75808333333,10.732125,33.504,15.4927083334,8.06791666668,12.9590833333
607.25,12.6645,25.850625,19.8238333333,23.6707916667,9.82633333335,10.8075,33.5589166667,15.5545833333,8.12416666668,13.0036666667
607.58,12.7046666667,25.912375,19.8680833334,23.781125,9.84041666668,10.8131666667,33.5595,15.5579583333,8.15175000001,13.04375
607.92,12.6890833333,25.9290833333,19.9378333333,23.823875,9.84166666665,10.8565,33.5606666667,15.5726666667,8.19441666667,13.09025
608.25,12.72,25.9967083333,19.9846666666,23.9180416667,9.86541666667,10.9385833333,33.5665833333,15.62425,8.23450000001,13.1725833333
608.59,12.76125,26.0583333333,20.0986666667,23.971,9.90516666666,11.0185833333,33.4924166667,15.6975833333,8.29241666668,13.2823333333
608.92,12.6474166666,26.046875,20.0675,23.9434583333,9.84525000001,10.9824166667,33.3981666667,15.6068333333,8.25066666668,13.22525
609.26,12.5688333333,26.024,20.1055833333,23.9244166666,9.75258333334,10.9385833333,33.35,15.5474166666,8.20825,13.1798333333
609.59,12.57375,25.99075,20.1313333333,23.956375,9.73775,10.9699166667,33.3106666667,15.55375,8.231,13.1759166667
609.93,12.52775,25.945,20.1856666667,23.90275,9.71716666667,10.9784166667,33.2446666667,15.5286666667,8.23016666666,13.18675
610.26,12.46875,25.933625,20.1983333333,23.8877083333,9.69091666667,10.9690833333,33.1929166667,15.487875,8.22383333333,13.1469166667
610.60,12.4904166667,26.0027916667,20.2945833334,23.9422083333,9.72574999998,11.044625,33.2068333333,15.50025,8.30508333332,13.1744166666
610.93,12.45075,25.9435833333,20.2820833333,23.8760416667,9.68908333332,10.9991666667,33.1331666667,15.44275,8.30675000001,13.1556666667
611.27,12.4283333333,25.951875,20.3501666667,23.8752916667,9.68116666666,11.0267083333,33.1225,15.4257083333,8.29975,13.173
611.60,12.3275,25.8351666667,20.26575,23.7905416667,9.58441666668,10.94925,32.9501666667,15.32425,8.20358333334,13.0533333333
611.93,12.22075,25.757625,20.2135,23.665875,9.46158333334,10.8078333333,32.8356666666,15.160125,8.07125000001,12.9240833333
612.27,12.2894166667,25.9009583333,20.3205833333,23.7793333333,9.51475,10.8977916667,32.9498333333,15.225125,8.14466666667,12.94875
612.60,12.37825,25.92125,20.4543333333,23.81675,9.54108333334,10.9308333333,33.0193333333,15.2795416666,8.14558333334,12.97375
612.94,12.4069166667,25.9575,20.4678333334,23.885125,9.56950000002,10.95575,33.0354166667,15.3326666667,8.17008333334,13.014
613.27,12.4511666667,26.0859583333,20.5713333333,23.96125,9.61625000001,10.9921666667,33.1041666667,15.3852083334,8.19458333333,13.0736666667
613.61,12.528,26.2050416667,20.7395833333,24.0908333333,9.66025000002,11.0332083333,33.2164166666,15.502625,8.25224999999,13.1314166667
613.94,12.5325,26.2686666666,20.74925,24.1621666667,9.665,11.0149166667,33.2698333333,15.4993333333,8.20758333333,13.1185
614.28,12.42525,26.23225,20.6871666667,24.0900416667,9.59333333334,10.9338333333,33.1895,15.40525,8.08091666666,13.0455
614.61,12.4150833333,26.3357916667,20.72675,24.1702083333,9.5895,10.9768333333,33.2535833333,15.4476666667,8.05416666667,13.0518333333
614.94,12.511,26.4265416667,20.7518333333,24.2100833333,9.65616666665,11.0117916667,33.3148333333,15.5370833333,8.12566666666,13.08025
615.28,12.6569166667,26.7085416666,20.9288333333,24.3825,9.77299999998,11.1326666667,33.55625,15.7134166667,8.23083333333,13.2544166667
615.61,12.72575,26.8367916667,21.04925,24.4676666667,9.85191666666,11.23425,33.6196666667,15.8279583333,8.302,13.3104166667
615.95,12.7313333333,26.9395,21.1015833333,24.545375,9.84516666667,11.2077083333,33.6565,15.88325,8.26641666668,13.3108333333
616.28,12.69475,27.0393333333,21.101,24.6427916666,9.82041666667,11.1907083333,33.6980833333,15.8402916667,8.28208333332,13.3255
616.61,12.7144166667,27.1310833333,21.2219166667,24.7199583333,9.86241666668,11.1922916667,33.7330833333,15.8771666667,8.26866666666,13.3588333333
616.95,12.7134166667,27.1737916667,21.29325,24.743125,9.86516666665,11.1956666667,33.80375,15.8864166667,8.23224999999,13.3830833333
617.28,12.7625833333,27.2910416666,21.3175833333,24.779625,9.88483333335,11.1782916667,33.81125,15.860125,8.24725000001,13.4179166667
617.62,12.7960833333,27.4072916666,21.4543333333,24.8434583333,9.93125000002,11.2543333333,33.8645833333,15.9385416666,8.33666666666,13.5105
617.95,12.8541666667,27.4787083333,21.5061666667,24.9108333333,9.95491666668,11.2473333333,33.9250833333,16.0033333333,8.36408333333,13.5598333333
618.28,12.9135,27.57325,21.5758333333,25.0254583333,10.0139166667,11.2694583333,33.92775,16.0252916666,8.43608333334,13.6385833334
618.62,12.86525,27.60225,21.68675,25.0621666667,9.99458333335,11.260375,33.90725,16.0227916667,8.4075,13.638
618.95,12.8485,27.5787083334,21.7246666667,25.0967083333,9.93483333334,11.2070833333,33.9155833333,15.9749583333,8.35574999999,13.6183333333
619.28,12.8656666667,27.6630833333,21.8333333333,25.1649166667,9.92124999998,11.1658333333,33.9936666667,15.988125,8.34733333333,13.6434166667
619.62,12.7305833333,27.597125,21.768,25.0408333333,9.82274999999,11.0587083333,33.8761666667,15.83325,8.21716666666,13.5214166667
619.95,12.8258333333,27.7102916667,21.9099166666,25.0859583333,9.90425,11.157875,33.9364166666,15.9509166667,8.27241666667,13.61775
620.28,12.8525833333,27.7889166666,21.946,25.1252916667,9.88466666666,11.1530416667,33.9738333334,15.9363333333,8.29425,13.6125
620.62,12.84,27.8418333333,21.9729166667,25.1589583333,9.87891666667,11.1318333333,34.0015833333,15.905875,8.33341666667,13.5975833334
620.95,12.7674166667,27.8805833333,21.9958333333,25.1974583333,9.87100000001,11.1620833333,33.9823333333,15.8690833333,8.31258333332,13.5763333333
621.28,12.7936666667,27.9126666667,22.0176666667,25.2457083333,9.84100000002,11.0874583333,33.95525,15.8705416667,8.26033333334,13.5555833333
621.62,12.7501666667,27.8630416667,21.9529166667,25.2505,9.78558333333,11.0469166667,33.9370833333,15.8135416667,8.163,13.4500833333
621.95,12.718,27.8688333334,22.0260833333,25.2535,9.76450000001,11.0429583333,33.9134166667,15.7845833333,8.08491666667,13.4063333333
622.28,12.66,27.8663333333,22.0110833333,25.255875,9.72158333333,10.993,33.9314166667,15.683375,8.00608333334,13.3403333333
622.62,12.6163333333,27.8466666667,22.00425,25.1999166667,9.73850000001,10.9760833333,33.8150833334,15.625375,7.98191666666,13.2871666667
622.95,12.6468333333,27.917,22.0540833333,25.3262916667,9.79799999999,11.0405416667,33.89175,15.6469166667,8.01541666667,13.33475
623.28,12.79775,28.011625,22.2286666667,25.443875,9.94383333334,11.165,33.9876666667,15.8039583333,8.17791666666,13.5598333333
623.62,12.8070833333,28.0425833333,22.291,25.535375,9.99758333333,11.175625,33.9829166667,15.8236666667,8.20325000001,13.5558333333
623.95,12.83625,28.1749583333,22.3970833333,25.6197083333,10.0709166667,11.3010833333,34.0595833333,15.890375,8.23116666668,13.6561666667
624.28,12.8460833334,28.2217916667,22.4609166667,25.6427916667,10.0765833333,11.30925,34.0261666666,15.8962083333,8.18341666667,13.62825
624.62,12.8421666667,28.182,22.4425,25.6094166667,10.01525,11.2282083333,34.0226666666,15.879,8.17175,13.5660833333
624.95,12.8318333333,28.1627916667,22.48825,25.63875,10.0185833333,11.2869583333,34.0401666667,15.854,8.18874999999,13.5886666667
625.28,12.9010833334,28.269375,22.6370833333,25.6987916667,10.0428333333,11.3322083333,34.0784166666,15.9171666666,8.26458333333,13.6769166666
625.61,12.8886666667,28.350875,22.6945833333,25.7,10.015,11.3304583333,34.1263333333,15.9424166667,8.30358333334,13.6964166667
625.95,12.8943333333,28.3700416667,22.7083333334,25.701375,9.99741666668,11.324375,34.0755833333,15.9589583333,8.31624999999,13.72675
626.28,12.9638333333,28.438125,22.7924166667,25.7860416667,10.0220833334,11.3681666667,34.15325,16.0041666667,8.36033333333,13.7680833334
626.61,12.9450833333,28.4110833333,22.7725833333,25.7472083333,9.99283333333,11.3745416667,34.0884166667,16.024,8.35675,13.7725
626.94,12.9135,28.3902916667,22.73625,25.726625,9.91733333334,11.318625,34.0356666667,15.9589583333,8.29958333334,13.679
627.28,12.84325,28.3709166667,22.7035,25.6413333333,9.81966666667,11.26975,33.99125,15.8944166667,8.21158333333,13.629
627.61,12.7785833333,28.2733333333,22.6861666666,25.5920833333,9.72108333334,11.1655416667,33.8740833334,15.818625,8.14499999999,13.5243333334
627.94,12.7696666667,28.2852083333,22.6805,25.6019166666,9.71616666667,11.1645416667,33.861,15.84175,8.17508333333,13.5483333333
628.27,12.8396666667,28.3635416667,22.77625,25.6757916666,9.76083333335,11.245125,33.9170833333,15.9285,8.22016666666,13.6454166667
628.61,12.8125,28.4079583333,22.79675,25.6925416667,9.75800000002,11.2561666667,33.8845833334,15.944125,8.22091666666,13.6414166667
628.94,12.79075,28.4266666667,22.8015833333,25.7260833333,9.79033333335,11.2506666667,33.8725,15.9338333333,8.20325000001,13.6683333333
629.27,12.7936666667,28.3909166667,22.7644166667,25.7181666666,9.79825000001,11.2400833333,33.8571666667,15.9607083334,8.17666666667,13.6526666667
629.60,12.82125,28.38775,22.8119166667,25.7439166667,9.80491666666,11.2817083333,33.8676666667,15.9904166666,8.22874999999,13.6609166667
629.94,12.83975,28.4855,22.8759166667,25.8292916667,9.80516666667,11.2923333333,33.8565,16.0675,8.25066666667,13.7154166667
630.27,12.9656666667,28.6445833333,23.00375,25.9317083333,9.88900000001,11.3375416667,33.9041666667,16.1202083333,8.32008333332,13.7564166667
630.60,13.08425,28.8433333333,23.197,26.1072083333,10.01275,11.4509166667,34.0629166666,16.2469166667,8.43500000001,13.8338333333
630.93,13.0740833333,28.8663333333,23.2155833333,26.1510416667,10.0444166667,11.4450833333,34.0289166666,16.2315416667,8.44924999999,13.8051666667
631.26,13.1964166667,28.9879583333,23.3025833333,26.26325,10.1574166667,11.494375,34.15675,16.317375,8.54991666667,13.9094166667
631.60,13.2129166666,29.0897916667,23.39625,26.3381666667,10.2018333333,11.5244166667,34.2115,16.34,8.54108333333,13.9510833333
631.93,13.2250833333,29.21,23.4451666667,26.3825416667,10.2200833333,11.54025,34.1791666667,16.29325,8.54058333334,13.96375
632.26,13.3191666667,29.3669583333,23.5925833333,26.4677916667,10.26675,11.593125,34.3275833333,16.3599583334,8.56341666667,14.0155833333
632.59,13.3325,29.4080416667,23.6425,26.5307083333,10.2218333333,11.6495,34.3009166666,16.3820416667,8.57541666668,14.00275
632.92,13.4404166667,29.52875,23.8184166667,26.6974583333,10.3495,11.7795,34.41925,16.4782916667,8.69808333334,14.1329166667
633.26,13.5121666667,29.69775,23.9625833333,26.82525,10.4369166667,11.8513333333,34.5388333333,16.5829583333,8.72700000001,14.2315833333
633.59,13.50975,29.686875,24.0011666667,26.8392083333,10.43325,11.8592083333,34.559,16.580875,8.72416666666,14.2275
633.92,13.4459166667,29.6783333334,23.95375,26.8205416667,10.355,11.8430833333,34.5399166667,16.5282083333,8.66758333334,14.1981666667
634.25,13.3815,29.5912916667,23.8705,26.7859583333,10.2568333333,11.821625,34.4493333333,16.4813333334,8.57391666666,14.2255
634.58,13.46975,29.727875,23.9581666667,26.87725,10.2834166666,11.87475,34.5388333333,16.54225,8.64500000001,14.32925
634.91,13.4395,29.7726666667,23.9876666667,26.83475,10.25075,11.9354166667,34.5388333333,16.5325833333,8.60433333333,14.32575
635.25,13.4125833333,29.6835416667,23.93825,26.7927083333,10.1836666667,11.87975,34.4861666667,16.4908333333,8.59383333334,14.225
635.58,13.2831666667,29.5929166667,23.89625,26.767625,10.0983333333,11.770875,34.47175,16.4504583333,8.45975,14.1355833334
635.91,13.2371666667,29.5732916667,23.8845,26.8107916667,10.0436666666,11.6862083333,34.41925,16.387125,8.45425,14.1045
636.24,13.2966666667,29.65575,23.9608333334,26.87125,10.1383333333,11.7221666667,34.5089166667,16.4285,8.50283333333,14.1593333334
636.57,13.25925,29.7496666667,23.9533333333,26.910125,10.0335833334,11.667875,34.5121666667,16.3911666667,8.40525000001,14.0865
636.90,13.2925833333,29.7930416666,23.9366666667,26.92475,10.0138333333,11.62725,34.48825,16.4109166666,8.4485,14.0903333333
637.23,13.2871666667,29.8635833334,23.92525,26.968125,10.0135,11.6677916667,34.5201666667,16.3709583333,8.42641666667,14.07575
637.56,13.35625,29.9578333333,24.0929166666,27.0754583333,10.0896666667,11.7360416667,34.62075,16.4715416666,8.50399999999,14.1645833334
637.90,13.3598333333,30.038125,24.152,27.123125,10.1645,11.7260416667,34.7039166667,16.5287083333,8.56058333333,14.1271666667
638.23,13.295,30.003625,24.2058333334,27.1451666667,10.1791666667,11.7119583333,34.6999166666,16.5584166667,8.53416666668,14.1405
638.56,13.248,30.0384583333,24.1704166667,27.1882916667,10.104,11.6315,34.656,16.480625,8.47983333333,14.08475
638.89,13.2650833333,30.0726666667,24.1834166667,27.231,10.0828333333,11.658,34.6318333333,16.4679583333,8.45783333333,14.14975
639.22,13.2424166666,30.08775,24.20025,27.2032916666,10.042,11.6313333333,34.544,16.4334583333,8.40758333334,14.1149166667
