wavelength,Back_PinInof,Belly_PinInof,Breast_PinInof,Crissum_PinInof,Crown_PinInof,DorTail_PinInof,Patch10_PinInof,Rump_PinInof,Throat_PinInof,WingTip_PinInof
620.62,11.5284,41.964,31.831,33.26675,8.94500000001,9.70554166667,9.29808333332,14.3666111111,23.6943333333,11.84075
620.95,11.6171333333,41.9905833334,31.9074444444,33.3256666667,9.028,9.775875,9.38708333333,14.4169166666,23.71575,11.9135
621.28,11.5742333333,41.8854166667,31.842,33.2354166667,9.01816666666,9.7415,9.34008333334,14.3930555555,23.69975,11.8660833333
621.62,11.6711166667,41.9251666667,31.9224444444,33.3365,9.09041666666,9.8545,9.39908333334,14.4436111111,23.7434166667,11.8928333333
621.95,11.68245,41.963,31.9773333333,33.3589166667,9.11875,9.83004166667,9.45225000001,14.4360555555,23.7035833333,11.9041666666
622.28,11.7062666667,41.88575,31.9524444444,33.3714166667,9.15,9.86283333333,9.49600000001,14.4183888889,23.7499166667,11.8961666667
622.62,11.7820166667,41.93475,31.9646666667,33.4231666666,9.18391666667,9.84879166667,9.53183333334,14.4326111111,23.7789166667,11.9623333333
622.95,11.8123166667,41.94125,31.9443333333,33.4361666667,9.22674999999,9.88333333333,9.57783333334,14.4628888889,23.8136666667,12.04975
623.28,11.7621,41.8783333333,31.9073333333,33.3825833333,9.19875000001,9.92333333333,9.53899999999,14.4113888889,23.795,11.99075
623.62,11.78665,41.8543333333,31.8541111111,33.3799166666,9.22466666666,9.90891666666,9.57158333334,14.4296666667,23.84575,12.0506666666
623.95,11.79185,41.93325,31.7977777778,33.4375,9.21775,9.90704166667,9.52899999999,14.3969722222,23.8806666667,12.08875
624.28,11.75695,42.03075,31.8011111111,33.4836666667,9.21466666667,9.885,9.54708333333,14.3783611111,23.9290833334,12.06275
624.62,11.8056,42.19675,31.9175555556,33.571,9.28841666667,9.98204166667,9.63216666667,14.4455277778,24.0668333333,12.1618333333
624.95,11.8220166667,42.2259166667,31.9502222222,33.5993333334,9.2575,9.98629166667,9.65383333334,14.4059444445,24.0586666666,12.14625
625.28,11.8568,42.3346666667,31.9844444444,33.6505833333,9.31550000001,10.0379583333,9.74008333334,14.5069166666,24.1471666667,12.2421666667
625.61,11.9185,42.4795833333,32.0965555556,33.7850833333,9.38041666666,10.132375,9.76241666666,14.5788888889,24.2815833333,12.3105
625.95,11.8931,42.5469166667,32.1197777778,33.7774166666,9.36675000001,10.0814166667,9.72708333334,14.5646944444,24.2638333334,12.2908333333
626.28,11.7171833333,42.4515,32.0115555556,33.6209166667,9.2985,10.0070416667,9.62291666666,14.4379444445,24.1286666667,12.14775
626.61,11.6998666667,42.5719166667,32.1253333333,33.6275,9.22599999999,10.042,9.59800000001,14.4400833333,24.1014166666,12.1056666667
626.94,11.70075,42.672,32.1448888889,33.6798333333,9.24266666667,10.0348333333,9.64683333334,14.5035277778,24.1385833333,12.1486666666
627.28,11.6914833333,42.755,32.2765555556,33.76125,9.22283333333,10.065375,9.64858333332,14.5601944444,24.16425,12.1258333334
627.61,11.6997833334,42.6754166667,32.2575555555,33.7335,9.22233333334,10.0625416667,9.65575000001,14.563,24.1368333333,12.1240833334
627.94,11.7525333333,42.8133333333,32.355,33.8295,9.25366666666,10.1495416667,9.68733333333,14.6319444444,24.1890833333,12.1965833333
628.27,11.7600833333,42.8115833333,32.3796666666,33.867,9.26541666667,10.167,9.66441666666,14.6527777777,24.2325833333,12.244
628.61,11.7951833333,42.85825,32.4051111111,33.9111666667,9.34583333333,10.2393333333,9.74275,14.7546111111,24.31075,12.3580833333
628.94,11.82425,42.7871666667,32.3844444444,33.84575,9.32991666666,10.2116666667,9.72458333333,14.7296388889,24.2715833333,12.36325
629.27,11.8659,42.7953333333,32.4332222222,33.833,9.36408333333,10.2545,9.74666666667,14.7762222222,24.2746666667,12.3864166666
629.60,11.9204666667,42.74825,32.4123333333,33.8195833333,9.393,10.3117916667,9.78525,14.8311666667,24.3319166667,12.4390833334
629.94,12.0713833333,42.8820833333,32.5481111111,33.9460833333,9.43699999999,10.4095,9.862,14.9607222222,24.49875,12.5870833333
630.27,12.0266166667,42.77725,32.4065555556,33.90125,9.41974999999,10.3382083333,9.85749999998,14.9051111111,24.47775,12.548
630.60,12.1001833333,42.78475,32.3907777778,33.89125,9.48216666667,10.3700833333,9.87466666665,14.9300555556,24.5673333333,12.5478333333
630.93,12.1123166666,42.8251666666,32.3673333333,33.91075,9.47141666667,10.4280416667,9.88424999998,14.9166111111,24.53475,12.5804166667
631.26,12.11425,42.9493333333,32.4814444444,33.997,9.44216666666,10.4284583333,9.87958333335,14.9041388889,24.5951666666,12.5753333333
631.60,12.02645,42.806,32.3673333333,33.92975,9.39433333332,10.3783333333,9.80466666668,14.8230277778,24.5409166667,12.45125
631.93,12.0024833333,42.78275,32.3505555556,33.8885,9.28774999999,10.2610416667,9.73658333332,14.7706111111,24.4891666667,12.2935
632.26,12.1082333333,42.8573333333,32.4026666667,33.9733333333,9.38733333334,10.3383333333,9.80275000002,14.8613888889,24.5935833333,12.3303333333
632.59,12.1052333334,43.0015833333,32.4815555555,34.1141666667,9.38233333333,10.3474166667,9.8225,14.8996666667,24.631,12.3259166667
632.92,12.1056666667,42.9821666667,32.4552222222,34.141,9.41141666666,10.3155,9.87108333334,14.9310833333,24.6949166667,12.3308333333
633.26,12.0883833334,42.9971666667,32.5117777778,34.2046666667,9.43916666666,10.3442916667,9.88100000001,14.9065833333,24.71125,12.3069166667
633.59,12.1399166667,43.08025,32.5923333333,34.2250833333,9.53866666668,10.4327916667,9.96966666666,14.9251666667,24.7708333333,12.33275
633.92,12.23605,43.14475,32.6854444445,34.274,9.62066666665,10.5223333333,10.0141666667,14.9988888889,24.8028333333,12.3418333333
634.25,12.3012,43.15575,32.7277777778,34.3095833333,9.68174999999,10.632,10.1029166667,15.057,24.7846666667,12.4066666667
634.58,12.4536833333,43.2305,32.8607777778,34.4354166667,9.87766666667,10.7308333333,10.2765,15.2071666667,25.0040833333,12.5564166667
634.91,12.5306666666,43.2315833333,32.8647777778,34.43775,9.97583333335,10.8369166666,10.3926666667,15.3208055556,25.0485,12.6531666667
635.25,12.6296833333,43.2528333333,32.8708888889,34.4773333333,10.0229166667,10.896625,10.4894166667,15.3857222222,25.0838333334,12.77075
635.58,12.57955,43.24525,32.793,34.4245,10.07125,10.958875,10.5166666667,15.3983611111,25.009,12.8119166667
635.91,12.46975,43.221,32.7965555556,34.39325,9.97291666666,10.87675,10.40825,15.2662777778,24.8914166666,12.7285
636.24,12.4858833333,43.1875833333,32.8184444444,34.2893333333,9.97858333334,10.93625,10.408,15.3235833333,24.911,12.7450833333
636.57,12.5193,43.2875833333,32.8965555556,34.3465,9.96641666668,10.9121666667,10.38625,15.3274166667,24.8775,12.741
636.90,12.5342,43.36325,32.8911111111,34.4033333333,9.92908333333,10.923875,10.3538333333,15.3595277778,24.8613333333,12.7150833333
637.23,12.4494,43.3233333333,32.8284444444,34.4425833333,9.82566666666,10.8340833333,10.266,15.3276388889,24.8248333333,12.61575
637.56,12.4118666667,43.23675,32.7851111111,34.4551666667,9.81658333335,10.844625,10.24575,15.3071666667,24.8425,12.6363333333
637.90,12.2227,43.1504166667,32.7264444445,34.34875,9.60483333334,10.636,10.0174166667,15.1711388889,24.7519166667,12.4964166667
638.23,12.0819833333,43.0009166667,32.555,34.2510833333,9.35516666666,10.4820833333,9.80375,15.0333611111,24.53075,12.31175
638.56,12.049,42.90825,32.4868888889,34.1344166667,9.26766666667,10.4304583333,9.73391666668,14.9435,24.47575,12.2365
638.89,12.0306666666,42.94125,32.6048888889,34.1205,9.19983333333,10.383125,9.62458333335,14.8963333333,24.4496666666,12.1900833333
639.22,12.1317,43.0930833334,32.7194444445,34.27775,9.26500000001,10.44525,9.67116666667,14.94225,24.5846666667,12.3149166667
639.55,12.1094666667,43.0601666666,32.5995555555,34.1943333333,9.21599999999,10.429625,9.69416666667,14.9025,24.5715833333,12.3214166666
639.88,12.0075,42.9128333333,32.4698888889,34.1394166666,9.14850000001,10.3409583333,9.64666666667,14.7500555556,24.46675,12.23625
640.21,11.81045,42.73825,32.2457777778,33.9040833333,8.99708333334,10.2524166666,9.54566666668,14.5765833333,24.3259166667,12.15025
640.54,11.6740666667,42.6305,32.1201111111,33.7465,8.89316666668,10.1595416667,9.51541666665,14.4772222222,24.1890833333,12.1379166667
640.87,11.6339666667,42.5191666667,32.0967777778,33.63625,8.82424999999,10.1262916667,9.45708333335,14.4151111111,24.1115833333,12.12675
641.20,11.6209666667,42.7109166667,32.21,33.6515,8.79208333332,10.0810416667,9.48166666667,14.4560833333,24.1459166667,12.1494166666
641.53,11.6690333334,42.7555833333,32.1688888889,33.6684166667,8.85049999999,10.1148333333,9.56375,14.4840277778,24.1571666667,12.1938333333
641.87,11.7882166667,42.92875,32.326,33.672,9.00466666666,10.2097916667,9.68858333334,14.5351388889,24.335,12.2869166666
642.20,11.7036333333,42.9780833333,32.3637777778,33.7128333333,8.99441666666,10.12525,9.60425,14.5169166667,24.2696666667,12.2611666667
642.53,11.7087666666,42.9045833333,32.2572222222,33.7129166667,9.06866666666,10.2535,9.71216666667,14.5893333333,24.3008333333,12.3005
642.86,11.5413,42.6459166667,32.0663333333,33.5390833333,8.86641666667,10.04125,9.50433333333,14.4208888889,24.0833333333,12.057
643.19,11.6404333333,42.73325,32.1744444444,33.6301666666,8.97191666667,10.081875,9.53316666665,14.5540277778,24.11775,12.1575
643.52,11.7330666667,42.9241666667,32.3645555555,33.8183333333,9.02166666667,10.123625,9.53625,14.6606388889,24.2373333333,12.24925
643.85,11.8424833333,43.0224166667,32.4521111111,33.9524166667,9.02266666667,10.140375,9.59349999999,14.7331111111,24.3336666667,12.2881666666
644.18,11.9832,43.1890833333,32.5497777778,34.0413333333,9.09675,10.1728333333,9.66566666665,14.7766944444,24.42325,12.3204166667
644.51,12.0961333333,43.3120833334,32.6701111111,34.1854166666,9.26958333333,10.2530416666,9.8115,14.9433888889,24.5568333333,12.4474166666
644.84,12.1900166666,43.2071666666,32.6064444445,34.2348333333,9.43233333332,10.3797083333,9.92666666666,15.0141111111,24.5685833333,12.605
