wavelength,Back_TanArtf,Belly_TanArtf,Breast_TanArtf,Crissum_TanArtf,Crown_TanArtf,DorTail_TanArtf,Patch10_TanArtf,Patch11_TanArtf,Patch12_TanArtf,Patch13_TanArtf,Rump_TanArtf,Throat_TanArtf,WingTip_TanArtf
783.74,10.4881333333,53.5683333333,50.9265666667,48.2589666667,35.7347333333,12.5190666667,17.9482666667,14.5758666667,9.63200000001,32.7226,43.0592,46.719,16.1159333333
784.05,9.6616,53.6850666667,50.8232,48.2601333333,35.71,11.8465333333,17.3994,14.1006666667,9.19796666667,32.5234,42.963,46.5175333333,15.5822666667
784.36,9.48653333333,53.7547333333,50.7132333333,48.3603666667,35.4727333333,11.2912666667,17.2555333333,13.879,8.99530000001,32.5717333333,42.9066,46.4831333333,15.3971333333
784.67,10.2694666667,54.0166,50.6565,48.6255333333,35.6232,12.1163333333,17.7956,14.6250666667,9.7199,32.9329333333,43.0478,46.72,16.0875333333
784.98,9.92720000001,53.8614,50.3071333333,48.8789666667,35.2142666667,12.2123333333,17.5856,14.2873333333,9.70346666667,32.9344666667,42.9265333333,46.7258666667,15.8179333333
785.29,9.61206666667,53.9999333334,50.5327333333,49.1312,35.2950666667,11.6995333333,17.3551333333,14.0436666667,9.29523333334,33.1312,42.8143333333,46.7869333333,15.5026666667
785.60,9.3334,53.1674,49.7509,48.3749666667,34.581,11.6305333333,16.9852666667,13.9009333333,9.0682,32.9585333333,42.0133333333,46.4846,15.0308
785.91,9.19573333333,52.6445333333,49.1824666667,48.1887666667,34.4322666666,11.6718666667,16.5668,13.8382,9.1036,32.8759333333,41.6981333333,46.451,15.1578
786.22,8.74933333333,52.271,49.2961666667,48.0064,34.2594666667,11.3868,15.9654666667,13.4065333333,8.5191,32.5744,41.5907333333,46.3370666667,15.1701333333
786.53,8.13153333333,51.796,48.9803,47.4586666667,33.3541333333,10.6676666667,15.4605333333,13.0384,7.88303333333,32.0654,40.9058666667,45.8746,14.9534
786.84,7.78633333333,51.6487333333,48.9189,47.3806333333,33.0970666667,9.93833333334,14.9563333333,12.8197333333,7.4139,31.7514666667,40.5342,45.85,14.5198666667
787.14,8.44513333333,52.0420666667,49.1459666667,47.3449,33.2729333333,10.4394666667,15.0968,13.3280666667,7.58096666667,32.0622,40.7485333333,46.1241333333,14.9359333333
787.45,9.16793333334,51.8355333333,49.1653,47.4987,33.4068,11.258,15.6779333333,13.9257333333,8.09603333333,32.4522666667,41.0083333333,46.3240666667,15.2716666667
787.76,9.29673333334,51.7002666667,49.1618666667,47.3699333333,33.2949333333,11.71,15.7805333333,13.9690666667,8.24896666666,32.5432666667,40.8622,46.6186,15.3227333333
788.07,9.13953333334,52.1018,49.6822666667,47.8399333333,33.4109333333,11.6072666667,15.68,13.8229333333,8.16246666667,32.8097333333,41.1539333333,46.9141333333,15.1467333333
788.38,9.48753333333,52.4042,50.0622,48.0340333333,33.568,12.0354,16.1637333333,14.3056,8.43383333333,33.2230666667,41.2884,47.0928666667,15.7470666667
788.69,10.1255333333,52.9206,50.3370333333,48.4223666667,33.9834,12.8208666667,16.7591333333,14.9514666667,8.90853333333,33.8125333333,41.8458666667,47.5254666667,16.5645333333
789.00,10.8102666667,53.3096,50.7935,48.9403,34.7446666667,13.4521333333,17.1205333333,15.4526666667,9.73863333334,34.1032,42.2998,47.9542666667,17.3294666667
789.31,11.9846,54.1320666667,51.8219333333,49.7011333333,35.6337333333,14.457,18.1539333333,16.5088666667,10.6146,34.9832,43.0894,48.661,18.3021333333
789.62,12.655,54.6609333333,52.0493666667,49.9733333333,35.9690666667,15.034,18.8178666667,17.001,11.2598,35.6493333333,43.6385333333,49.2344666667,18.7839333333
789.92,12.3302666667,54.6556,52.2055666667,49.7978,36.0978666667,14.8453333333,18.4280666667,16.3721333334,10.9532333333,35.519,43.5928666667,49.2464,18.1786666667
790.23,12.2978,54.5370666667,52.4941666667,50.0765666667,36.1949333333,15.0728,18.4850666667,16.1182666667,10.9003666667,35.7,43.6266,49.1760666667,18.2554666667
790.54,12.1246,54.1235333333,52.6688333333,50.5494666667,36.4258666667,15.2069333333,18.6395333333,16.0909333333,10.9497,35.9969333333,43.8356666667,49.1628,18.2733333333
790.85,11.9773333333,54.4894,53.1657666667,50.8996333333,36.7368,14.9215333333,18.7032666667,16.1587333333,10.9941333333,36.0616,44.1652666667,49.2166,18.5846
791.16,11.2124666667,53.4936666667,52.2896,50.2319666667,36.2276,14.0292,17.9452,15.598,9.99436666667,35.0732,43.662,48.3678,17.9341333333
791.47,10.3226666667,52.9202666667,51.8506,49.6943666667,35.9027333334,13.1353333333,17.4193333333,14.9802,8.99266666667,34.4482666667,43.0843333333,48.1268,17.3628
791.78,10.1184666667,52.5715333333,51.3767,49.3449666667,36.173,12.5308666667,17.0273333333,14.3145333333,8.67526666667,33.9624666667,43.0073333333,47.8844,16.9524
792.08,9.09046666667,51.6724666667,50.6514333333,48.706,35.4752666667,11.8190666667,16.3673333333,13.3393333333,8.2893,32.8052,42.3590666667,47.0187333333,15.8039333333
792.39,8.31366666667,51.7762666666,50.5560333333,48.5993333333,34.9442666667,11.0190666667,15.9845333333,12.7022,7.2589,32.7021333333,42.2603333333,46.8529333333,15.0285333333
792.70,7.10579999999,51.0642666667,49.7773666667,47.9505666667,34.0102,10.1311333333,15.2607333333,11.5279333333,6.13603333333,31.6804666667,41.6225333333,46.2702,13.7174666667
793.01,6.2678,49.9848666667,48.9968333333,47.1804333333,33.1398,9.74313333333,14.8382666667,10.9035333333,5.84773333333,30.7102666667,40.3505333334,45.1133333333,13.0372
793.32,6.4094,50.1317333333,48.7850666667,47.4775,33.1001333333,9.96419999999,15.1645333334,11.3105333333,6.2537,30.7242,40.5145333333,45.1407333333,13.0999333333
793.62,6.51853333334,50.2459333333,48.2458666667,47.1525,33.0016,10.0384666667,15.188,11.5615333333,6.46223333333,30.6489333333,40.5748666667,45.0904,12.6816
793.93,6.58419999999,50.8033333333,48.2287666667,47.2139,33.1450666667,10.3206,15.5163333333,11.8858,6.63723333333,30.7796666667,40.7649333333,45.3486,13.1214
794.24,6.35773333333,50.507,47.6427333333,46.5909333333,32.9312666667,10.4487333333,15.3438666667,11.7132,6.46563333333,30.577,40.1282,45.3144666667,12.6516
794.55,7.21266666666,51.5344666667,48.2558,46.9080333333,33.6034666667,11.1494,16.138,12.3964666667,7.28443333333,31.2644,40.6781333333,46.1667333333,13.2413333333
794.86,7.21546666667,51.3835333333,47.9758333333,46.7267,33.3732666667,10.8975333333,15.9519333333,11.984,7.22143333333,30.8862,40.8233333333,45.8775333333,12.8815333333
795.16,7.50006666667,51.8027333333,48.3391333333,46.7630666667,33.3957333334,11.128,16.3378,12.2732666667,7.69273333333,31.2131333333,41.0488666667,45.9354666667,13.2878666667
795.47,7.86940000001,53.0297333333,49.3556333333,47.5286666667,33.8888666666,11.5750666667,16.7067333333,12.4054666667,7.81213333333,32.1249333333,41.5978,46.8958,13.8028666667
795.78,8.41739999999,53.8066,49.8602666666,48.0296666667,34.4910666667,12.0786,17.1999333333,12.5691333333,8.43736666667,32.6775333333,42.0472666667,47.5336,14.6164
796.09,9.32439999999,54.091,50.3646333333,48.6429333333,35.1539333333,12.7792666667,17.789,13.2484666667,9.25646666666,33.5482,42.4088666667,48.165,15.3973333333
796.40,9.91160000001,54.8786666667,51.078,49.3642,35.9054,13.0652666667,18.1522,13.6014,9.52956666666,34.0689333333,43.3932,49.1132,15.7001333333
796.70,9.80046666666,54.5242,50.9744333333,49.2164333333,35.9259333333,13.1052666667,17.8461333333,13.5954666667,9.17943333334,33.9316666667,43.3104666667,48.8434666667,15.6864666667
797.01,10.5451333333,54.9119333334,51.7007,49.7615333333,36.7804,14.0318,18.7961333333,14.6223333333,10.0541,34.5428,44.0487333333,49.5287333333,16.9562
797.32,10.7214666667,54.5651333333,51.3515666667,49.3926666667,36.7379333333,13.8410666667,18.4774666667,14.5080666667,10.0655666667,34.166,43.7582,49.1989333333,16.8177333333
797.63,11.0474666667,54.9709333333,51.5828666667,50.0087333333,36.8692666667,13.9118666667,18.4433333333,14.7454,10.1619333333,34.4443333333,44.1784,49.5486666667,17.0949333334
797.93,10.9959333333,54.7159333333,51.6139333333,50.205,37.0005333333,14.0187333333,18.3011333333,14.9736666666,10.2548333333,34.6808666667,44.1534666667,49.4083333333,17.0298
798.24,10.8792666667,54.5039333333,51.7113,50.2316333333,37.0944666667,14.3495333333,18.4136,15.1574,10.2674333333,34.9792,43.9334666667,49.5662666667,17.3144666667
798.55,10.6120666667,54.3515333333,51.6394333333,50.3877333333,37.1939333333,14.1513333333,18.0606,15.2121333333,9.66673333333,35.0668,43.9091333333,50.1879333333,17.0788666667
798.85,10.3365333333,52.9969333333,50.6966666667,49.3601666667,36.7987333333,13.7896666667,17.5134666666,15.2734,9.3575,34.4624666667,43.3574,49.4835333333,16.6546
799.16,9.62099999999,51.4501333333,49.4132666666,48.4417,36.1131333333,13.165,16.7268666667,14.7473333333,8.61016666667,33.0807333333,42.5753333333,48.4777333333,15.6318
799.47,8.82820000001,50.9654,48.5458666667,47.8202333333,35.6344,12.4104666667,15.9501333333,13.8798,7.7534,32.1250666667,41.9551333333,47.3528,14.8450666667
799.78,8.21126666667,50.5345333333,48.3873,47.4298,35.2426,11.795,15.2980666666,13.3148,6.7933,31.4983333333,41.2419333333,47.0003333333,14.3220666667
800.08,9.20026666667,51.6274666667,49.354,48.4353666667,35.9296666667,12.3612666667,16.2936666667,14.0356666667,7.8175,32.3612666667,41.7937333334,48.059,15.2649333333
800.39,9.22240000001,51.6444,49.0376,48.0784666667,35.5004,12.0842,15.8190666667,13.3334666667,7.23716666667,31.9374666667,41.4084666667,47.7438,14.8819333333
800.70,9.13440000001,51.8927333333,49.1505333333,48.1104666667,35.4328,12.261,15.7623333333,13.243,7.09296666667,32.2675333333,41.4922,48.0749333333,14.8837333333
801.00,9.16759999999,51.8172666667,49.4234,47.8167666667,35.5814666667,12.2773333333,15.7498666667,13.5795333333,7.24653333333,32.2772,41.6456666667,48.1890666667,15.0631333333
801.31,9.12593333333,52.4493333333,50.1760666666,48.2252666667,35.9720666667,12.2298,16.0386,13.3533333333,7.0091,32.4493333334,42.3529333333,48.6607333333,15.4736666667
801.62,9.16346666668,52.0421333333,49.5059666667,47.4407666667,35.3622666667,11.7719333333,15.6192,13.0831333333,6.8709,31.7984,41.7852666667,47.8196,15.2832666667
801.92,9.33053333334,52.1934666667,49.6952,47.4022333333,35.116,11.8424666667,15.7190666667,13.1544666667,6.7396,31.6500666667,41.8555333334,47.5016666667,15.2684666667
802.23,9.64219999999,52.5844,49.6756333333,47.5693666667,35.1788666667,12.2234,16.2019333333,13.3867333333,6.84053333333,31.9290666667,42.1864666667,47.7968,15.7138666667
802.54,9.3496,52.9404666667,49.6105666667,47.2086,34.702,11.8428,15.9484,13.1638666667,6.5583,32.0122,42.3239333333,47.5000666666,15.6571333333
802.84,9.82346666666,53.021,50.2003333333,47.2877333333,34.7453333333,12.3352666667,16.4019333333,13.8221333333,7.32506666667,32.2131333334,42.7631333333,48.0312,16.3612666667
803.15,10.1113333333,53.2860666667,50.2966666667,46.9937333333,34.9107333333,12.6863333333,16.6229333333,14.0411333333,7.70486666667,32.6323333334,43.1142666667,47.9002666667,17.1081333333
803.46,9.54773333333,52.0870666667,49.0318666667,45.4673666667,33.9968666667,12.1741333333,15.6848666667,13.2194,6.98496666667,31.9598666667,42.104,46.8677333333,16.4822666667
803.76,8.87313333333,51.6533333333,49.1430666667,45.5771666667,34.0282666667,12.0174,15.2968666667,12.753,6.80846666667,32.0107333333,41.9433333333,46.7544666666,15.9784
804.07,8.02446666667,51.0954,48.9832,45.4247666667,33.4016,10.9587333333,14.3774,11.8798666667,6.02173333333,31.3271333333,41.5011333333,46.2026666667,14.9504666667
804.38,7.89993333333,51.3394666667,49.123,46.0364666667,33.2649333333,10.6542666667,14.4228666667,11.4902666667,6.21436666667,31.0379333333,41.4389333333,45.8170666667,14.8338
804.68,8.56766666668,51.837,49.2619333333,46.6295,33.5894,11.6076666667,15.0657333333,12.383,7.55326666667,31.5133333333,41.6313333333,46.1206666667,15.4096
804.99,9.78313333333,52.766,50.3270333333,47.9413,34.708,13.2,16.3696666667,14.0874666667,9.23599999999,32.5392,42.6692,46.7934666667,16.7502
805.30,9.79693333332,52.8137333334,50.2763333333,48.5315333333,34.9584,13.8394,16.8564666667,14.1858,9.84353333334,32.9004666667,42.9769333333,47.0195333334,16.7765333333
805.60,9.09700000001,52.7087333333,50.2986666667,48.6169,34.3336666667,13.3601333333,16.2066666667,13.4542,9.22456666666,32.4874,42.4304,46.7539333333,16.0590666667
805.91,9.66546666667,52.9652,50.9136333333,49.2971666667,34.8124666667,14.0227333333,16.7938,14.2637333334,9.80256666665,32.9786,42.5635333333,47.2757333333,16.7336
806.21,10.1094666667,53.3598666667,50.8822,49.5754,35.3100666667,14.5205333333,17.0546,14.8656,10.3249,33.4858,42.9055333333,47.7081333333,17.2999333333
806.52,10.1149333333,53.4955333333,51.0108,50.1521333333,35.2468,14.8411333333,17.1062,14.8342666667,10.6659666667,33.685,43.4144,48.2894,17.1197333333
806.83,10.2558666667,53.8792666667,51.5727333333,50.8835666667,35.742,15.3328666666,17.5639333333,15.2030666667,10.887,33.7564,44.0668666666,48.5568,17.3184
807.13,10.0788,53.812,50.9605666667,50.8582,35.2956,15.0631333333,17.6068666667,15.5488,10.7453666667,33.4906,43.5075333333,48.2393333333,17.1690666667
807.44,10.5625333333,54.5902666667,51.2118,51.3785,35.7846666667,15.6181333333,18.1735333333,16.0902666667,11.2118333333,34.2430666667,44.0068666667,48.8750666667,17.7083333333
807.74,10.9322,55.0,51.3029,51.3983666667,36.2853333333,16.3136666667,18.5381333333,16.1723333333,10.8863,34.9858666667,44.3220666667,49.089,17.945
808.05,9.83053333332,53.9243333333,50.2018333333,50.2521666667,35.0558,14.8900666667,17.0883333333,14.782,9.27216666667,34.0469333333,43.0991333333,48.0216,16.1873333333
808.35,9.15833333335,54.3809333333,50.4601,51.1709333333,34.9271333333,14.5828666667,16.7452,13.8944666667,8.46616666667,34.4331333333,43.3744,48.7244,15.6378666667
808.66,9.00073333332,54.3174,50.2250666667,50.5224,34.3936666667,13.8519333333,15.7360666667,13.1197333333,8.32573333333,33.974,42.6162666667,48.3371333333,15.6217333333
808.97,8.81373333334,54.4613333333,49.6109666667,50.0582,34.1424,13.2166666667,15.4415333333,12.6178,8.33146666667,33.7768,42.2481333333,47.7245333333,15.1379333333
809.27,8.83346666667,54.5,49.8967333333,50.5397666667,34.3174666667,13.4206666667,15.5874,12.3650666667,8.4246,33.8254,42.4047333333,48.1668,14.6111333333
809.58,8.07439999999,53.8996666667,49.9473666667,50.2509333333,33.7297333333,12.7103333333,14.9919333333,11.8528666667,7.326,33.3334,41.5615333333,47.5566,13.6409333333
809.88,7.79813333334,53.6752,49.4708333333,49.8942666667,33.5692666667,12.2262666667,14.9206666667,11.974,6.38186666667,32.7717333333,40.6674,46.8212666667,12.959
810.19,6.94619999999,52.7989333333,48.3394666667,49.1203,32.4372,10.9823333333,14.0898,10.9248,5.26513333333,31.9934,39.7613333333,45.8856,11.7712666667
810.49,7.18273333334,52.4428666667,49.0137333333,48.5685,32.5344,10.7448,14.3653333333,10.7033333333,5.23526666667,32.0932666667,40.2247333333,45.5348666667,11.8018
810.80,7.60133333333,52.1505333333,49.6484,48.4863666667,32.7296,10.7693333333,14.7476666667,11.2408,5.67413333333,31.8941333333,40.0908666667,45.3432,12.2661333333
811.10,7.2406,51.2178666667,49.4219,47.8268666667,32.1194,10.4796,15.0388,11.2504,6.0803,31.16,39.6962666667,44.7969333333,12.013
811.41,7.39993333334,51.4132666666,49.9091666667,47.9975333333,32.4762666667,11.0425333333,15.6820666667,11.5616666667,6.53493333333,30.9930666667,39.8599333333,45.1668,12.641
811.71,7.0628,50.3794666667,49.0635333333,46.7616,31.9471333333,10.2556666667,15.3547333333,11.2376666667,6.01909999999,30.0908666667,39.2244,44.6040666667,11.8482
812.02,7.49786666666,50.8894,49.9417333333,47.4354,32.5104666666,10.5071333333,15.9768666667,12.2943333334,5.9226,30.2078666666,39.7423333333,45.0956666667,12.2444666667
812.32,8.12940000001,51.0382,51.1936666667,48.1715,32.8204666667,10.786,16.4858666667,13.1818666667,6.08666666667,30.9878666667,40.4959333333,45.8848666667,12.9971333333
812.63,8.39759999999,52.1679333333,52.3435666667,48.9718,33.4960666667,10.8056,16.6923333333,13.599,6.28956666667,31.7308666667,40.9426666667,46.5210666667,13.8218666667
812.93,9.10993333333,52.8010666666,52.8707666667,49.7382,34.1624666667,11.0558666667,17.4695333333,13.7870666667,7.07683333333,32.2513333333,41.8847333333,47.2424666667,14.4502666667
813.24,9.88539999999,53.2893333333,53.6331666667,50.6568666667,34.9912,11.5430666667,17.8924,14.2770666667,8.28053333334,33.0158666667,42.9629333334,48.0865333333,15.8906666667
813.54,10.8702,54.3865333333,55.1005666667,51.8250666667,36.1803333333,12.8782,18.7237333333,15.4752666667,9.72336666667,34.1812666667,44.0339333333,49.576,17.7331333333
813.85,11.4723333333,54.0410666667,54.1720333333,51.1796,35.9633333333,13.7875333334,18.6019333333,15.7972,10.4455333333,34.0934,43.53,49.2266666667,18.1826
814.15,12.0068666666,53.5558,53.3547666667,50.4194,35.8323333333,14.4800666667,19.1099333333,15.9522,10.7147,34.1978,43.2349333333,48.5836,18.7248
814.46,12.3932666667,54.1268666667,53.3161,50.8495,36.0586666667,14.7304666667,19.0255333333,16.3001333333,10.5864333333,34.3164,43.5447333334,49.4092666667,19.293
814.76,12.6552666667,54.0894666667,53.7634333333,51.1603333333,36.4103333333,14.7328,19.096,16.4536666666,10.8473666667,35.0802666666,44.2416,50.013,20.0434666667
815.07,12.3057333333,52.9766,52.6837,49.9107,35.9746,14.4032666667,18.3694,15.9575333333,10.8111,34.4544,43.4055333333,49.1208666667,19.7027333333
815.37,11.9645333333,52.1326666667,51.8849333333,49.2190666667,36.0537333333,14.7104666667,18.5391333334,15.6506,10.9865,34.5171333333,43.3668666667,48.6565333333,19.5634
815.68,13.3900666667,52.5313333333,52.0980333333,49.9919333333,37.74,16.7436666667,20.0728666667,17.2783333333,13.0985666667,35.4798666667,44.042,49.2021333333,21.1502
815.98,12.7113333334,51.0845333333,50.7058,48.7998,36.3636,15.9251333333,19.1706666666,16.5152666667,12.0813,34.3940666667,43.3174,47.9904,19.7448
816.29,12.4248666667,50.474,50.6792,48.6452333333,35.7504,15.7898,18.7994666667,16.3744666667,11.5838,34.1468666667,42.8672666667,47.575,19.0440666667
816.59,12.2884666667,50.4950666667,50.5419,48.6392666667,35.5866666667,15.5244666667,18.9318,16.1090666667,11.3372,34.0428,42.4872666666,47.3216666667,18.2924
816.89,11.7126,50.2458,50.0731,48.3218666667,35.4532,14.8078666667,19.1398666667,15.7374,10.6988,33.1413333333,42.0967333333,46.7819333333,17.765
817.20,10.0194666667,50.4938,50.0738333333,48.3701,34.9978,13.1855333333,18.0940666667,14.3600666667,9.37386666667,32.3220666667,41.6647333333,46.6900666667,16.2737333333
817.50,9.58340000001,51.6901333333,51.2107,49.5203,35.8097333334,13.1053333333,17.6415333333,13.8442,9.0016,32.4214,42.2012666667,48.0032666666,15.9277333333
817.81,10.1702,51.7366,51.3317333333,49.6293,36.0044666667,13.5602,17.9191333333,13.8706666667,9.56483333333,33.1819333333,42.5122666667,48.2557333333,16.0348666667
818.11,10.8174,51.7484,50.6004666667,49.0334666667,35.5366666667,14.0156666666,17.8962,14.2004666667,9.9751,32.985,42.2033333333,47.7541333333,15.9488
818.41,10.8758,52.8972,51.201,49.9167333333,35.5763333333,14.0810666667,18.0546666667,14.4133333333,10.2077333333,33.3194,42.6514,48.3833333333,15.8254
818.72,9.947,52.8685333333,50.8066,49.9036,34.8672,13.2204666667,17.3373333333,13.393,9.21309999999,32.7158666667,42.1978,48.1873333333,14.5884666667
819.02,8.98540000001,52.5981333333,50.2576333333,49.3747666667,33.9931333333,11.8441333334,16.4186,12.2903333333,7.85113333333,31.7186,41.797,47.5966666667,13.1510666667
